,Concept_ID,kn,is
1110,füttern::V,ಮೇಯಿಸು,fóðra
1111,melken::V,ಹಾಲು ಕರೆ,mjólka
1112,hacken::V,ತುಂಡರಿಸು,höggva
1113,gießen::V,ನೀರುಹಾಕು,hella
1114,reifen::V,ಕಳಿ,þroskast
1115,zubereiten::V,ಅಡಿಗೆಮಾಡು,elda
1116,zubereiten::V,ಅಡಿಗೆಮಾಡು,tilbúa
1117,kochen::V,ಅಡು,sjóða
1118,backen::V,ಬೇಯಿಸು,baka
1119,braten::V,ಕರಿ,steikja
1120,umrühren::V,ಕಲಕು,hræra í
1121,stricken::V,ಹೆಣೆ,prjóna
1122,nähen::V,ಹೊಲಿ,sauma
1123,färben::V,ಬಣ್ಣ ಹತ್ತು,lita
1124,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,hreinsa
1125,waschen::V,ತೊಳೆ,þvo
1126,abwischen::V,ಒರಸು,þerra
1127,spülen::V,ಗಲಬರಿಸು,skola
1128,spülen::V,ಗಲಬರಿಸು,þvo upp
1129,fegen::V,ಗುಡಿಸು,sópa
1130,fegen::V,ಗುಡಿಸು,hreinsa
1131,kehren::V,ಗುಡಿಸು,sópa
1132,baden::V,ಸ್ನಾನಮಾಡು,baða sig
1133,sich waschen::V,ತೊಳೆ,þvo sér
1134,ausziehen::V,ಬಿಚ್ಚು,fara úr
1135,anziehen::V,ಹಾಕು,fara í
1136,sich anziehen::V,ಹಾಕು,klæðast
1137,kämmen::V,ಬಾಚು,greiða
1138,schmücken::V,ಅಲಂಕರಿಸು,prýða
1139,schmücken::V,ಅಲಂಕರಿಸು,skreyta
1140,sagen::V,ಹೇಳು,segja
1141,sprechen::V,ನುಡಿ,tala
1142,reden::V,ನುಡಿ,ræða
1143,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,spjalla
1144,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ræðast við
1145,fragen::V,ವಿಚಾರಿಸು,spyrja
1146,bitten::V,ಬೇಡು,biðja
1147,erzählen::V,ಹೇಳು,segja frá
1148,mitteilen::V,ತಿಳಿಸು,tilkynna
1149,nennen::V,ಹೆಸರಿಡು,nefna
1150,rufen::V,ಕರೆ,kalla
1151,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,gorta
1152,übersetzen::V,ಭಾಷಾಂತರಿಸು,þýða
1153,denken::V,ಯೋಚಿಸು,hugsa
1154,glauben::V,ನಂಬು,trúa
1155,bemerken::V,ಗಮನಿಸು,taka eftir
1156,erkennen::V,ಗುರುತುಹಿಡಿ,þekkja
1157,begreifen::V,ಗ್ರಹಿಸು,skilja
1158,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,skilja
1159,lernen::V,ಕಲಿ,læra
1160,wissen::V,ಅರಿ,vita
1161,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,minnast
1162,vergessen::V,ಮರೆತುವಿಡು,gleyma
1163,messen::V,ಅಳೆ,mæla
1164,zählen::V,ಗಣಿಸು,telja
1165,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,reikna
1166,lesen::V,ಓದು,lesa
1167,malen::V,ಬಿಡಿಸು,mála
1168,zeichnen::V,ಬಿಡಿಸು,teikna
1169,schreiben::V,ಬರೆ,skrifa
1170,besitzen::V,ಒಡೆಯನಾಗಿರು,hafa
1171,kaufen::V,ಕೊಳ್ಳು,kaupa
1172,verkaufen::V,ಕೊಡು,selja
1173,bezahlen::V,ಬೆಲೆತೆರು,borga
1174,zahlen::V,ಹಣವನ್ನುಕೊಡು,borga
1175,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,hafa á valdi sínu
1176,ertragen::V,ಸಹಿಸು,þola
