,Concept_ID,se,ba
4588,niemals::ADV,ij kuás'sin,бер ҡасан да
4589,niemals::ADV,ij kuás'sin,бер ваҡытта ла
4590,niemals::ADV,ij ni kuä´ss,бер ҡасан да
4591,niemals::ADV,ij ni kuä´ss,бер ваҡытта ла
4592,niemals::ADV,эйй никуэссь,бер ҡасан да
4593,niemals::ADV,эйй никуэссь,бер ваҡытта ла
4594,hier::ADV,daagkoe,бында
4595,hier::ADV,dála,бында
4596,hier::ADV,dánna,бында
4597,hier::ADV,dá,бында
4598,hier::ADV,dás,бында
4599,hier::ADV,taa,бында
4600,hier::ADV,tää,бында
4601,hier::ADV,ta´ltte,бында
4602,hier::ADV,тала,бында
4603,hier::ADV,тэста,бында
4604,hierhin::ADV,diekie,бында
4605,hierhin::ADV,dási,бында
4606,hierhin::ADV,diehki,бында
4607,hierhin::ADV,deike,бында
4608,hierhin::ADV,teehi,бында
4609,hierhin::ADV,tii´ǩ,бында
4610,hierhin::ADV,тӣге,бында
4611,von hier::ADV,daebpede,бынан
4612,von hier::ADV,daebpede,ошонан
4613,von hier::ADV,dássta,бынан
4614,von hier::ADV,dássta,ошонан
4615,von hier::ADV,dáppelt,бынан
4616,von hier::ADV,dáppelt,ошонан
4617,von hier::ADV,dáppe,бынан
4618,von hier::ADV,dáppe,ошонан
4619,von hier::ADV,tástán,бынан
4620,von hier::ADV,tástán,ошонан
4621,von hier::ADV,tääiǥ,бынан
4622,von hier::ADV,tääiǥ,ошонан
4623,von hier::ADV,tääi´ben,бынан
4624,von hier::ADV,tääi´ben,ошонан
4625,von hier::ADV,тэста,бынан
4626,von hier::ADV,тэста,ошонан
4627,dort::ADV,dagkoe,шунда
4628,dort::ADV,dagkoe,тегендә
4629,dort::ADV,dale,шунда
4630,dort::ADV,dale,тегендә
4631,dort::ADV,dakko,шунда
4632,dort::ADV,dakko,тегендә
4633,dort::ADV,tuo,шунда
4634,dort::ADV,tuo,тегендә
4635,dort::ADV,tovben,шунда
4636,dort::ADV,tovben,тегендә
4637,dort::ADV,to´ben,шунда
4638,dort::ADV,to´ben,тегендә
4639,dort::ADV,тёллэ,шунда
4640,dort::ADV,тёллэ,тегендә
4641,dort::ADV,тамьпе,шунда
4642,dort::ADV,тамьпе,тегендә
4643,dorthin::ADV,dahkoe,шунда
4644,dorthin::ADV,dahkoe,тегеләй
4645,dorthin::ADV,dåhku,шунда
4646,dorthin::ADV,dåhku,тегеләй
4647,dorthin::ADV,dohko,шунда
4648,dorthin::ADV,dohko,тегеләй
4649,dorthin::ADV,diehko,шунда
4650,dorthin::ADV,diehko,тегеләй
4651,dorthin::ADV,tuohu,шунда
4652,dorthin::ADV,tuohu,тегеләй
4653,dorthin::ADV,tok,шунда
4654,dorthin::ADV,tok,тегеләй
4655,dorthin::ADV,tok-aa,шунда
4656,dorthin::ADV,tok-aa,тегеләй
4657,dorthin::ADV,то̄гэ,шунда
4658,dorthin::ADV,то̄гэ,тегеләй
4659,vorwärts::ADV,fraamme,алға
4660,vorwärts::ADV,åvddån,алға
4661,vorwärts::ADV,ovddas,алға
4662,vorwärts::ADV,oovdâs,алға
4663,vorwärts::ADV,ooudâs,алға
4664,vorwärts::ADV,ooudårra,алға
4665,vorwärts::ADV,эвтэс,алға
4666,rückwärts::ADV,mænngese,кирегә
4667,rückwärts::ADV,ruoptobadáj,кирегә
4668,rückwärts::ADV,maŋás,кирегә
4669,rückwärts::ADV,majaskulij,кирегә
4670,rückwärts::ADV,mââjas,кирегә
4671,rückwärts::ADV,mâ´ŋŋla,кирегә
4672,rückwärts::ADV,мо̄а̄з,кирегә
4673,rückwärts::ADV,мо̄а̄ст,кирегә
4674,zurück::ADV,bååstede,кирегә
4675,zurück::ADV,ruoptus,кирегә
4676,zurück::ADV,maŋus,кирегә
4677,zurück::ADV,ruoktot,кирегә
4678,zurück::ADV,maassâd,кирегә
4679,zurück::ADV,vä´st,кирегә
4680,zurück::ADV,mååusat,кирегә
4681,zurück::ADV,мо̄а̄з,кирегә
4682,zurück::ADV,мо̄а̄ст,кирегә
4683,unten::ADV,vuelnie,түбәндә
4684,unten::ADV,vuollen,түбәндә
4685,unten::ADV,vuollin,түбәндә
4686,unten::ADV,vyellin,түбәндә
4687,unten::ADV,vue´llen,түбәндә
4688,unten::ADV,вӯлльн,түбәндә
4689,hinab::ADV,våålese,түбәнгә
4690,hinab::ADV,vuolus,түбәнгә
4691,hinab::ADV,vulos,түбәнгә
4692,hinab::ADV,vuá'lás,түбәнгә
4693,hinab::ADV,vuâlas,түбәнгә
4694,hinab::ADV,валас,түбәнгә
4695,oben::ADV,bijjene,юғарыла
4696,oben::ADV,baddjen,юғарыла
4697,oben::ADV,badjin,юғарыла
4698,oben::ADV,paijeen,юғарыла
4699,oben::ADV,pâ´jjen,юғарыла
4700,oben::ADV,tunââ´lmest,юғарыла
4701,oben::ADV,пайенҍ,юғарыла
4702,hinauf::ADV,bæjjese,юғарыға
4703,hinauf::ADV,bajás,юғарыға
4704,hinauf::ADV,bajás,юғарыға
4705,hinauf::ADV,pajas,юғарыға
4706,hinauf::ADV,pââjas,юғарыға
4707,hinauf::ADV,пайяс,юғарыға
4708,überall::ADV,gaajhkene lehkesne,бөтә урында
4709,überall::ADV,juohkka sajen,бөтә урында
4710,überall::ADV,juohke sajis,бөтә урында
4711,überall::ADV,jya'hisaajeest,бөтә урында
4712,überall::ADV,vee´zz,бөтә урында
4713,überall::ADV,pukvee´zz,бөтә урында
4714,überall::ADV,пугквесь,бөтә урында
4715,nicht::ADV,ij,тугел
4716,nicht::ADV,ij,тугел
4717,nicht::ADV,ii,тугел
4718,nicht::ADV,ij,тугел
4719,nicht::ADV,ij,тугел
4720,nicht::ADV,эйй,тугел
4721,ein wenig::ADV,ånnetje,аҙ
4722,ein wenig::ADV,ahtjetje,аҙ
4723,ein wenig::ADV,binná,аҙ
4724,ein wenig::ADV,veahá,аҙ
4725,ein wenig::ADV,ucánjii,аҙ
4726,ein wenig::ADV,occanj,аҙ
4727,ein wenig::ADV,simmna,аҙ
4728,ein wenig::ADV,сада,аҙ
4729,ein wenig::ADV,садаматта,аҙ
4730,kaum::ADV,jallan,көскә
4731,kaum::ADV,jallan,саҡ-саҡ
4732,kaum::ADV,vánet,көскә
4733,kaum::ADV,vánet,саҡ-саҡ
4734,kaum::ADV,báljo,көскә
4735,kaum::ADV,báljo,саҡ-саҡ
4736,kaum::ADV,illá,көскә
4737,kaum::ADV,illá,саҡ-саҡ
4738,kaum::ADV,illvaa,көскә
4739,kaum::ADV,illvaa,саҡ-саҡ
4740,kaum::ADV,мале,көскә
4741,kaum::ADV,мале,саҡ-саҡ
4742,kaum::ADV,элэлэ,көскә
4743,kaum::ADV,элэлэ,саҡ-саҡ
4744,sehr::ADV,sagk,ифат
4745,sehr::ADV,riek,ифат
4746,sehr::ADV,sieldes,ифат
4747,sehr::ADV,hui,ифат
4748,sehr::ADV,ollu,ифат
4749,sehr::ADV,čuuvtij,ифат
4750,sehr::ADV,sami,ифат
4751,sehr::ADV,čuu´t,ифат
4752,sehr::ADV,пэре,ифат
4753,sehr::ADV,чофта,ифат
4754,so::ADV,numhtie,шулай
4755,so::ADV,nav,шулай
4756,so::ADV,nuov,шулай
4757,so::ADV,nåv,шулай
4758,so::ADV,nu,шулай
4759,so::ADV,näävt,шулай
4760,so::ADV,de,шулай
4761,so::ADV,nu´t,шулай
4762,so::ADV,nääi´t,шулай
4763,so::ADV,те̄льнэ,шулай
4764,noch::ADV,annje,йәнә
4765,noch::ADV,ájn,йәнә
4766,noch::ADV,vilá,йәнә
4767,noch::ADV,ain,йәнә
4768,noch::ADV,vela,йәнә
4769,noch::ADV,võl,йәнә
4770,noch::ADV,veâl,йәнә
4771,noch::ADV,вя̄л,йәнә
4772,nur::ADV,ajve,бары
4773,nur::ADV,barre,бары
4774,nur::ADV,dåssjå,бары
4775,nur::ADV,dušše,бары
4776,nur::ADV,váá,бары
4777,nur::ADV,pâi,бары
4778,nur::ADV,leša,бары
4779,nur::ADV,tåå´lǩ,бары
4780,nur::ADV,лэша,бары
4781,nur::ADV,лышшэ,бары
4782,schon::ADV,joe,инде
4783,schon::ADV,juo,инде
4784,schon::ADV,juo,инде
4785,schon::ADV,juo,инде
4786,schon::ADV,ju´n,инде
4787,schon::ADV,ё,инде
4788,wieder::ADV,vihth,тағы
4789,wieder::ADV,aajmoen,тағы
4790,wieder::ADV,vas,тағы
4791,wieder::ADV,ådåsis,тағы
4792,wieder::ADV,fas,тағы
4793,wieder::ADV,vuot,тағы
4794,wieder::ADV,vest,тағы
4795,wieder::ADV,däs,тағы
4796,wieder::ADV,e´pet,тағы
4797,wieder::ADV,аввта,тағы
4798,wieder::ADV,о̄дтсэ,тағы
4799,vor::PRP,åvteste,алдында
4800,vor::PRP,ålggolin,алдында
4801,vor::PRP,ovddas,алдында
4802,vor::PRP,oovdâst,алдында
4803,vor::PRP,ooudâst,алдында
4804,vor::PRP,авьтэмьбе̄лльт,алдында
4805,hinter::PRP,duekesne,артында
4806,hinter::PRP,duogen,артында
4807,hinter::PRP,maŋŋelin,артында
4808,hinter::PRP,maŋil,артында
4809,hinter::PRP,duogás,артында
4810,hinter::PRP,tyeḥin,артында
4811,hinter::PRP,tue´ǩǩen,артында
4812,hinter::PRP,маӈельт,артында
4813,unter::PRP,nuelesne,аҫтында
4814,unter::PRP,vuolen,аҫтында
4815,unter::PRP,vuolde,аҫтында
4816,unter::PRP,vyel'ni,аҫтында
4817,unter::PRP,vue´llen,аҫтында
4818,unter::PRP,вӯлльнҍ,аҫтында
4819,durch::PRP,vieken,үтә
4820,durch::PRP,tjadá,үтә
4821,durch::PRP,-rájge,үтә
4822,durch::PRP,čađa,үтә
4823,durch::PRP,čoođâ,үтә
4824,durch::PRP,čõõđ,үтә
4825,durch::PRP,pääi´ǩ,үтә
4826,durch::PRP,че̄д,үтә
4827,neben::PRP,baaltese,эргәһендә
4828,neben::PRP,báldan,эргәһендә
4829,neben::PRP,bálddas,эргәһендә
4830,neben::PRP,paaldâst,эргәһендә
4831,neben::PRP,paaldâst,эргәһендә
4832,neben::PRP,поалльтэ,эргәһендә
4833,zwischen::PRP,gaskesne,араһында
4834,zwischen::PRP,gasska,араһында
4835,zwischen::PRP,gaskkas,араһында
4836,zwischen::PRP,kooskâst,араһында
4837,zwischen::PRP,kâskka,араһында
4838,zwischen::PRP,кэскэсьт,араһында
4839,zwischen::PRP,кэ̄скэль,араһында
4840,wegen::PRP,dïete,өсөн
4841,wegen::PRP,dïete,сәбәпле
4842,wegen::PRP,gaevhtieh,өсөн
4843,wegen::PRP,gaevhtieh,сәбәпле
4844,wegen::PRP,diehti,өсөн
4845,wegen::PRP,diehti,сәбәпле
4846,wegen::PRP,dihte,өсөн
4847,wegen::PRP,dihte,сәбәпле
4848,wegen::PRP,geažil,өсөн
4849,wegen::PRP,geažil,сәбәпле
4850,wegen::PRP,tet,өсөн
4851,wegen::PRP,tet,сәбәпле
4852,wegen::PRP,diõtt,өсөн
4853,wegen::PRP,diõtt,сәбәпле
4854,wegen::PRP,ǩeäč'ča,өсөн
4855,wegen::PRP,ǩeäč'ča,сәбәпле
4856,wegen::PRP,гуэйке,өсөн
4857,wegen::PRP,гуэйке,сәбәпле
4858,dies::PRN,dihte,был
4859,dies::PRN,dihte,ошо
4860,dies::PRN,dát,был
4861,dies::PRN,dát,ошо
4862,dies::PRN,dát,был
4863,dies::PRN,dát,ошо
4864,dies::PRN,táát,был
4865,dies::PRN,táát,ошо
4866,dies::PRN,tät,был
4867,dies::PRN,tät,ошо
4868,dies::PRN,tiett-aa,был
4869,dies::PRN,tiett-aa,ошо
4870,dies::PRN,тэдт,был
4871,dies::PRN,тэдт,ошо
4872,das::PRN,dohte,ул
4873,das::PRN,dat,ул
4874,das::PRN,dat,ул
4875,das::PRN,tot,ул
4876,das::PRN,tõt,ул
4877,das::PRN,тудт,ул
4878,alles::PRN,gaajhke,бөтә
4879,alles::PRN,gájkka,бөтә
4880,alles::PRN,buot,бөтә
4881,alles::PRN,puoh,бөтә
4882,alles::PRN,puk,бөтә
4883,alles::PRN,пугк,бөтә
4884,ich::PRN,manne,мин
4885,ich::PRN,mån,мин
4886,ich::PRN,månnå,мин
4887,ich::PRN,mun,мин
4888,ich::PRN,mun,мин
4889,ich::PRN,munnâ,мин
4890,ich::PRN,mon,мин
4891,ich::PRN,мунн,мин
4892,du::PRN,datne,һин
4893,du::PRN,dån,һин
4894,du::PRN,don,һин
4895,du::PRN,tun,һин
4896,du::PRN,ton,һин
4897,du::PRN,то̄нн,һин
4898,er::PRN,dïhte,ул
4899,er::PRN,sån,ул
4900,er::PRN,son,ул
4901,er::PRN,sun,ул
4902,er::PRN,son,ул
4903,er::PRN,со̄нн,ул
4904,wir::PRN,mijjieh,беҙ
4905,wir::PRN,mij,беҙ
4906,wir::PRN,mii,беҙ
4907,wir::PRN,mij,беҙ
4908,wir::PRN,mij,беҙ
4909,wir::PRN,мыйй,беҙ
4910,ihr::PRN,dijjie,һеҙ
4911,ihr::PRN,dij,һеҙ
4912,ihr::PRN,dii,һеҙ
4913,ihr::PRN,tij,һеҙ
4914,ihr::PRN,tij,һеҙ
4915,ihr::PRN,тыйй,һеҙ
4916,sie::PRN,dah,улар
4917,sie::PRN,sij,улар
4918,sie::PRN,sii,улар
4919,sie::PRN,sij,улар
4920,sie::PRN,sij,улар
4921,sie::PRN,сыйй,улар
4922,was::FPRN,mij,ә
4923,was::FPRN,mij,ни
4924,was::FPRN,mij,нәмә
4925,was::FPRN,mij,ә
4926,was::FPRN,mij,ни
4927,was::FPRN,mij,нәмә
4928,was::FPRN,mii,ә
4929,was::FPRN,mii,ни
4930,was::FPRN,mii,нәмә
4931,was::FPRN,mii,ә
4932,was::FPRN,mii,ни
4933,was::FPRN,mii,нәмә
4934,was::FPRN,mii,ә
4935,was::FPRN,mii,ни
4936,was::FPRN,mii,нәмә
4937,was::FPRN,мӣ,ә
4938,was::FPRN,мӣ,ни
4939,was::FPRN,мӣ,нәмә
4940,wer::FPRN,gie,ҡем
4941,wer::FPRN,guhti,ҡем
4942,wer::FPRN,gii,ҡем
4943,wer::FPRN,guhte,ҡем
4944,wer::FPRN,kii,ҡем
4945,wer::FPRN,ǩii,ҡем
4946,wer::FPRN,kåå´tt,ҡем
4947,wer::FPRN,ке̄,ҡем
4948,wo::FADV,gusnie,ҡайҙа
4949,wo::FADV,gånnå,ҡайҙа
4950,wo::FADV,gos,ҡайҙа
4951,wo::FADV,kost,ҡайҙа
4952,wo::FADV,ko´st,ҡайҙа
4953,wo::FADV,касьт,ҡайҙа
4954,wohin::FADV,gogka,ҡайҙа
4955,wohin::FADV,gåsi,ҡайҙа
4956,wohin::FADV,gosa,ҡайҙа
4957,wohin::FADV,kuus,ҡайҙа
4958,wohin::FADV,koozz,ҡайҙа
4959,wohin::FADV,ко̄з,ҡайҙа
4960,wie::FADV,guktie,инидәй
4961,wie::FADV,gumhtie,инидәй
4962,wie::FADV,gåktu,инидәй
4963,wie::FADV,mot,инидәй
4964,wie::FADV,mahte,инидәй
4965,wie::FADV,mä´htt,инидәй
4966,wie::FADV,ко̄ххт,инидәй
4967,warum::FADV,man,ин өсөн
4968,warum::FADV,manen,ин өсөн
4969,warum::FADV,manne,ин өсөн
4970,warum::FADV,mane,ин өсөн
4971,warum::FADV,mondiet,ин өсөн
4972,warum::FADV,mõõzz,ин өсөн
4973,warum::FADV,mää´nn,ин өсөн
4974,warum::FADV,мэ̄йт,ин өсөн
4975,warum::FADV,мэ̄ннгуэйке,ин өсөн
4976,wieviel::FNUM,man jeenje,күпме
4977,wieviel::FNUM,makta,күпме
4978,wieviel::FNUM,olugo,күпме
4979,wieviel::FNUM,kalle,күпме
4980,wieviel::FNUM,kâ´ll,күпме
4981,wieviel::FNUM,мэ̄ннве̄рьт,күпме
4982,wieviel::FNUM,мэ̄нлянчверьт,күпме
4983,eins::NUM,akte,бер
4984,eins::NUM,akta,бер
4985,eins::NUM,okta,бер
4986,eins::NUM,ohtâ,бер
4987,eins::NUM,õhtt,бер
4988,eins::NUM,э̄ххт,бер
4989,eins::NUM,о̄ххтэ,бер
4990,zwei::NUM,göökte,ике
4991,zwei::NUM,göökte,икәү
4992,zwei::NUM,guokta,ике
4993,zwei::NUM,guokta,икәү
4994,zwei::NUM,guokte,ике
4995,zwei::NUM,guokte,икәү
4996,zwei::NUM,kyeh'ti,ике
4997,zwei::NUM,kyeh'ti,икәү
4998,zwei::NUM,kuõ´htt,ике
4999,zwei::NUM,kuõ´htt,икәү
5000,zwei::NUM,кӯххт,ике
5001,zwei::NUM,кӯххт,икәү
5002,drei::NUM,golme,өс
5003,drei::NUM,gålmmå,өс
5004,drei::NUM,golbma,өс
5005,drei::NUM,kulmâ,өс
5006,drei::NUM,koumm,өс
5007,drei::NUM,ко̄ллм,өс
5008,vier::NUM,njieljie,дүрт
5009,vier::NUM,niellja,дүрт
5010,vier::NUM,njeallje,дүрт
5011,vier::NUM,nelji,дүрт
5012,vier::NUM,nellj,дүрт
5013,vier::NUM,не̄лльй,дүрт
5014,fünf::NUM,vïjhte,биш
5015,fünf::NUM,vihtta,биш
5016,fünf::NUM,vihtta,биш
5017,fünf::NUM,vittâ,биш
5018,fünf::NUM,vitt,биш
5019,fünf::NUM,выдт,биш
5020,sechs::NUM,govhte,алты
5021,sechs::NUM,guhtta,алты
5022,sechs::NUM,guhtta,алты
5023,sechs::NUM,kuttâ,алты
5024,sechs::NUM,kutt,алты
5025,sechs::NUM,кудт,алты
5026,sieben::NUM,tjïjhtje,ете
5027,sieben::NUM,giehtja,ете
5028,sieben::NUM,čieža,ете
5029,sieben::NUM,čiččâm,ете
5030,sieben::NUM,čiččâm,ете
5031,sieben::NUM,кыджемь,ете
5032,acht::NUM,gaektsie,һигеҙ
5033,acht::NUM,gáktsa,һигеҙ
5034,acht::NUM,gávcci,һигеҙ
5035,acht::NUM,käävci,һигеҙ
5036,acht::NUM,kääu´c,һигеҙ
5037,acht::NUM,ка̄ххц,һигеҙ
5038,neun::NUM,uktsie,туғыҙ
5039,neun::NUM,aktse,туғыҙ
5040,neun::NUM,ovcci,туғыҙ
5041,neun::NUM,oovce,туғыҙ
5042,neun::NUM,å´hcc,туғыҙ
5043,neun::NUM,аххц,туғыҙ
5044,zehn::NUM,luhkie,ун
5045,zehn::NUM,låhke,ун
5046,zehn::NUM,lågev,ун
5047,zehn::NUM,logi,ун
5048,zehn::NUM,loṿe,ун
5049,zehn::NUM,lååi,ун
5050,zehn::NUM,лоагкь,ун
5051,elf::NUM,luhkieakte,ун бер
5052,elf::NUM,lågenanakta,ун бер
5053,elf::NUM,oktanuppelohkái,ун бер
5054,elf::NUM,ohtnubáloh,ун бер
5055,elf::NUM,õtmlo,ун бер
5056,elf::NUM,õhttmlo,ун бер
5057,elf::NUM,э̄ххтэмплоагкь,ун бер
5058,zwölf::NUM,luhkiegöökte,ун ике
5059,zwölf::NUM,lågenanguokta,ун ике
5060,zwölf::NUM,guoktenuppelohkái,ун ике
5061,zwölf::NUM,kyeh'tnubáloh,ун ике
5062,zwölf::NUM,kuâtmlo,ун ике
5063,zwölf::NUM,kuâhttmlo,ун ике
5064,zwölf::NUM,кӯххтэмплоагкь,ун ике
5065,zwanzig::NUM,göökteluhkie,егерме
5066,zwanzig::NUM,guoktalåhke,егерме
5067,zwanzig::NUM,guoktelogi,егерме
5068,zwanzig::NUM,kyeh'tilov,егерме
5069,zwanzig::NUM,kuâhttlo,егерме
5070,zwanzig::NUM,кӯххтлоагкь,егерме
5071,dreißig::NUM,golmeluhkie,утыҙ
5072,dreißig::NUM,gålmmålåhke,утыҙ
5073,dreißig::NUM,golbmalogi,утыҙ
5074,dreißig::NUM,kulmâlov,утыҙ
5075,dreißig::NUM,koummlo,утыҙ
5076,dreißig::NUM,ко̄ллмлоагкь,утыҙ
5077,vierzig::NUM,njieljieluhkie,ҡырҡ
5078,vierzig::NUM,nielljalåhke,ҡырҡ
5079,vierzig::NUM,njealljelogi,ҡырҡ
5080,vierzig::NUM,neljilov,ҡырҡ
5081,vierzig::NUM,nelljlo,ҡырҡ
5082,vierzig::NUM,не̄лльйлоагкь,ҡырҡ
5083,fünfzig::NUM,vïjhteluhkie,илле
5084,fünfzig::NUM,vihttalåhke,илле
5085,fünfzig::NUM,vihttalogi,илле
5086,fünfzig::NUM,vittâlov,илле
5087,fünfzig::NUM,vittlo,илле
5088,fünfzig::NUM,выдтлоагкъ,илле
5089,sechzig::NUM,govhteluhkie,алтмыш
5090,sechzig::NUM,guhttalåhke,алтмыш
5091,sechzig::NUM,guhttalogi,алтмыш
5092,sechzig::NUM,kuttâlov,алтмыш
5093,sechzig::NUM,kuttlo,алтмыш
5094,sechzig::NUM,кудтлоагкь,алтмыш
5095,siebzig::NUM,tjïjhtjeluhkie,етмеш
5096,siebzig::NUM,gietjavlåhke,етмеш
5097,siebzig::NUM,čiežalogi,етмеш
5098,siebzig::NUM,čiččâmlov,етмеш
5099,siebzig::NUM,čičmlo,етмеш
5100,siebzig::NUM,кыджемьлоагкь,етмеш
5101,achtzig::NUM,gaektsieluhkie,һикһән
5102,achtzig::NUM,gáktsalåhke,һикһән
5103,achtzig::NUM,gávccilogi,һикһән
5104,achtzig::NUM,kähcilov,һикһән
5105,achtzig::NUM,kä´hcclo,һикһән
5106,achtzig::NUM,ка̄ххцлоагкь,һикһән
5107,neunzig::NUM,uktsieluhkie,туҡһан
5108,neunzig::NUM,aktselåhke,туҡһан
5109,neunzig::NUM,ovccilogi,туҡһан
5110,neunzig::NUM,ohcelov,туҡһан
5111,neunzig::NUM,å´hcclo,туҡһан
5112,neunzig::NUM,аххцлоагкь,туҡһан
5113,hundert::NUM,tjuetie,йөҙ
5114,hundert::NUM,tjuohte,йөҙ
5115,hundert::NUM,čuođi,йөҙ
5116,hundert::NUM,čyeti,йөҙ
5117,hundert::NUM,čue´tt,йөҙ
5118,hundert::NUM,чӯдть,йөҙ
5119,tausend::NUM,tåvsene,мең
5120,tausend::NUM,stoeretjuetie,мең
5121,tausend::NUM,tuvsán,мең
5122,tausend::NUM,duhát,мең
5123,tausend::NUM,duhát,мең
5124,tausend::NUM,tuhháát,мең
5125,tausend::NUM,dohat,мең
5126,tausend::NUM,то̄а̄фант,мең
5127,und::CNJ,jïh,да
5128,und::CNJ,ja,да
5129,und::CNJ,ja,да
5130,und::CNJ,já,да
5131,und::CNJ,di,да
5132,und::CNJ,я,да
5133,und::CNJ,да,да
5134,und::CNJ,де,да
5135,oder::CNJ,jallh,йәки
5136,oder::CNJ,jali,йәки
5137,oder::CNJ,dahje,йәки
5138,oder::CNJ,adai,йәки
5139,oder::CNJ,avi,йәки
5140,oder::CNJ,le´be,йәки
5141,oder::CNJ,элэ,йәки
5142,oder::CNJ,вай,йәки
5143,stehen::V,tjåadtjodh,тороу
5144,stehen::V,seajsasjidh,тороу
5145,stehen::V,tjuodtjot,тороу
5146,stehen::V,čuožžut,тороу
5147,stehen::V,cuáp'cuđ,тороу
5148,stehen::V,čuâǯ'ǯad,тороу
5149,stehen::V,чуэннче,тороу
5150,sitzen::V,tjahkasjidh,ултырыу
5151,sitzen::V,tjåhkkåhit,ултырыу
5152,sitzen::V,čohkkát,ултырыу
5153,sitzen::V,čokkáđ,ултырыу
5154,sitzen::V,išttâd åårrad,ултырыу
5155,sitzen::V,ышштэ,ултырыу
5156,liegen::V,gaajranidh,ятыу
5157,liegen::V,vellahit,ятыу
5158,liegen::V,veallát,ятыу
5159,liegen::V,viäl'láđ,ятыу
5160,liegen::V,liâššâd,ятыу
5161,liegen::V,ле̄шшэ,ятыу
5162,hängen::V,gævnjasjidh,аҫылынып тороу
5163,hängen::V,gahtsahit,аҫылынып тороу
5164,hängen::V,heaŋgát,аҫылынып тороу
5165,hängen::V,hiäŋ'gáđ,аҫылынып тороу
5166,hängen::V,sorččad,аҫылынып тороу
5167,hängen::V,ла̄бпэ,аҫылынып тороу
5168,werden::V,sjïdtedh,булыу
5169,werden::V,sjaddat,булыу
5170,werden::V,beassat,булыу
5171,werden::V,šoddâđ,булыу
5172,werden::V,šõddâd,булыу
5173,werden::V,шэ̄ннтэ,булыу
5174,passieren::V,vaasedh,булыу
5175,passieren::V,sjaddat,булыу
5176,passieren::V,dáhpáduvvat,булыу
5177,passieren::V,vássit,булыу
5178,passieren::V,dáhpáhuvvat,булыу
5179,passieren::V,šoddâđ,булыу
5180,passieren::V,šõddâd,булыу
5181,passieren::V,шэ̄ннтэ,булыу
5182,passieren::V,тагсэ,булыу
5183,beginnen::V,aelkedh,башлау
5184,beginnen::V,álgget,башлау
5185,beginnen::V,álggahit,башлау
5186,beginnen::V,älgiđ,башлау
5187,beginnen::V,ä´lǧǧed,башлау
5188,beginnen::V,о̄а̄лкхуввэ,башлау
5189,beginnen::V,о̄а̄лкхэднэ,башлау
5190,enden::V,orrijidh,бөтөү
5191,enden::V,orrijidh,тамамланыү
5192,enden::V,hiejttet,бөтөү
5193,enden::V,hiejttet,тамамланыү
5194,enden::V,nohkat,бөтөү
5195,enden::V,nohkat,тамамланыү
5196,enden::V,nuuhâđ,бөтөү
5197,enden::V,nuuhâđ,тамамланыү
5198,enden::V,puu´tted,бөтөү
5199,enden::V,puu´tted,тамамланыү
5200,enden::V,пудтэ,бөтөү
5201,enden::V,пудтэ,тамамланыү
5202,enden::V,кӣркнэ,бөтөү
5203,enden::V,кӣркнэ,тамамланыү
5204,wechseln::V,målsodh,үҙгәреү
5205,wechseln::V,lånudit,үҙгәреү
5206,wechseln::V,molssastit,үҙгәреү
5207,wechseln::V,molsašuddat,үҙгәреү
5208,wechseln::V,molsođ,үҙгәреү
5209,wechseln::V,vaaitõõttâd,үҙгәреү
5210,wechseln::V,вуайхувнэ,үҙгәреү
5211,aufgehen[Sonne]::V,låvnedh,ҡалҡыу
5212,aufgehen[Sonne]::V,årijdit,ҡалҡыу
5213,aufgehen[Sonne]::V,lavnnet,ҡалҡыу
5214,aufgehen[Sonne]::V,badjánit,ҡалҡыу
5215,aufgehen[Sonne]::V,pajaniđ,ҡалҡыу
5216,aufgehen[Sonne]::V,pâjjned,ҡалҡыу
5217,aufgehen[Sonne]::V,пэ̄ййнэ,ҡалҡыу
5218,untergehen[Sonne]::V,luajhtadidh,байыу
5219,untergehen[Sonne]::V,gáhtot,байыу
5220,untergehen[Sonne]::V,vidodit,байыу
5221,untergehen[Sonne]::V,luoitádit,байыу
5222,untergehen[Sonne]::V,lyeš'tiđ,байыу
5223,untergehen[Sonne]::V,lue´štted,байыу
5224,untergehen[Sonne]::V,луэшштэдтэ,байыу
5225,scheinen[Sonne]::V,goekedh,яҡтыртып тороу
5226,scheinen[Sonne]::V,bájttet,яҡтыртып тороу
5227,scheinen[Sonne]::V,báitit,яҡтыртып тороу
5228,scheinen[Sonne]::V,päštiđ,яҡтыртып тороу
5229,scheinen[Sonne]::V,pä´štted,яҡтыртып тороу
5230,scheinen[Sonne]::V,па̄шшьтэ,яҡтыртып тороу
5231,donnern::V,laakedh,күкрәү
5232,donnern::V,sjærggot,күкрәү
5233,donnern::V,čerget,күкрәү
5234,donnern::V,čiär'guđ,күкрәү
5235,donnern::V,čeärgged,күкрәү
5236,donnern::V,ча̄рркэ,күкрәү
5237,wehen::V,bïegkedh,иҫеү
5238,wehen::V,bieggat,иҫеү
5239,wehen::V,bieggat,иҫеү
5240,wehen::V,pieg'gâđ,иҫеү
5241,wehen::V,piõg'gâd,иҫеү
5242,wehen::V,пӣӈӈкье,иҫеү
5243,strömen::V,galkedh,ташыу
5244,strömen::V,gålggåt,ташыу
5245,strömen::V,golgat,ташыу
5246,strömen::V,kulgâđ,ташыу
5247,strömen::V,kolggâd,ташыу
