,Concept_ID,se,av
4786,unten::ADV,vue´llen,ахакь
4787,unten::ADV,vue´llen,гъоркь
4788,unten::ADV,вӯлльн,ахакь
4789,unten::ADV,вӯлльн,гъоркь
4790,hinab::ADV,våålese,эхебе
4791,hinab::ADV,vuolus,эхебе
4792,hinab::ADV,vulos,эхебе
4793,hinab::ADV,vuá'lás,эхебе
4794,hinab::ADV,vuâlas,эхебе
4795,hinab::ADV,валас,эхебе
4796,oben::ADV,bijjene,тӏад
4797,oben::ADV,bijjene,тӏадехун
4798,oben::ADV,baddjen,тӏад
4799,oben::ADV,baddjen,тӏадехун
4800,oben::ADV,badjin,тӏад
4801,oben::ADV,badjin,тӏадехун
4802,oben::ADV,paijeen,тӏад
4803,oben::ADV,paijeen,тӏадехун
4804,oben::ADV,pâ´jjen,тӏад
4805,oben::ADV,pâ´jjen,тӏадехун
4806,oben::ADV,tunââ´lmest,тӏад
4807,oben::ADV,tunââ´lmest,тӏадехун
4808,oben::ADV,пайенҍ,тӏад
4809,oben::ADV,пайенҍ,тӏадехун
4810,hinauf::ADV,bæjjese,эхеде
4811,hinauf::ADV,bajás,эхеде
4812,hinauf::ADV,bajás,эхеде
4813,hinauf::ADV,pajas,эхеде
4814,hinauf::ADV,pââjas,эхеде
4815,hinauf::ADV,пайяс,эхеде
4816,überall::ADV,gaajhkene lehkesne,кибго
4817,überall::ADV,juohkka sajen,кибго
4818,überall::ADV,juohke sajis,кибго
4819,überall::ADV,jya'hisaajeest,кибго
4820,überall::ADV,vee´zz,кибго
4821,überall::ADV,pukvee´zz,кибго
4822,überall::ADV,пугквесь,кибго
4823,nicht::ADV,ij,
4824,nicht::ADV,ij,
4825,nicht::ADV,ii,
4826,nicht::ADV,ij,
4827,nicht::ADV,ij,
4828,nicht::ADV,эйй,
4829,ein wenig::ADV,ånnetje,дагьабго
4830,ein wenig::ADV,ahtjetje,дагьабго
4831,ein wenig::ADV,binná,дагьабго
4832,ein wenig::ADV,veahá,дагьабго
4833,ein wenig::ADV,ucánjii,дагьабго
4834,ein wenig::ADV,occanj,дагьабго
4835,ein wenig::ADV,simmna,дагьабго
4836,ein wenig::ADV,сада,дагьабго
4837,ein wenig::ADV,садаматта,дагьабго
4838,kaum::ADV,jallan,хӏалалъ
4839,kaum::ADV,vánet,хӏалалъ
4840,kaum::ADV,báljo,хӏалалъ
4841,kaum::ADV,illá,хӏалалъ
4842,kaum::ADV,illvaa,хӏалалъ
4843,kaum::ADV,мале,хӏалалъ
4844,kaum::ADV,элэлэ,хӏалалъ
4845,sehr::ADV,sagk,кутакалда
4846,sehr::ADV,riek,кутакалда
4847,sehr::ADV,sieldes,кутакалда
4848,sehr::ADV,hui,кутакалда
4849,sehr::ADV,ollu,кутакалда
4850,sehr::ADV,čuuvtij,кутакалда
4851,sehr::ADV,sami,кутакалда
4852,sehr::ADV,čuu´t,кутакалда
4853,sehr::ADV,пэре,кутакалда
4854,sehr::ADV,чофта,кутакалда
4855,so::ADV,numhtie,гьедин
4856,so::ADV,nav,гьедин
4857,so::ADV,nuov,гьедин
4858,so::ADV,nåv,гьедин
4859,so::ADV,nu,гьедин
4860,so::ADV,näävt,гьедин
4861,so::ADV,de,гьедин
4862,so::ADV,nu´t,гьедин
4863,so::ADV,nääi´t,гьедин
4864,so::ADV,те̄льнэ,гьедин
4865,noch::ADV,annje,жеги
4866,noch::ADV,ájn,жеги
4867,noch::ADV,vilá,жеги
4868,noch::ADV,ain,жеги
4869,noch::ADV,vela,жеги
4870,noch::ADV,võl,жеги
4871,noch::ADV,veâl,жеги
4872,noch::ADV,вя̄л,жеги
4873,nur::ADV,ajve,гӏӣцӏго
4874,nur::ADV,barre,гӏӣцӏго
4875,nur::ADV,dåssjå,гӏӣцӏго
4876,nur::ADV,dušše,гӏӣцӏго
4877,nur::ADV,váá,гӏӣцӏго
4878,nur::ADV,pâi,гӏӣцӏго
4879,nur::ADV,leša,гӏӣцӏго
4880,nur::ADV,tåå´lǩ,гӏӣцӏго
4881,nur::ADV,лэша,гӏӣцӏго
4882,nur::ADV,лышшэ,гӏӣцӏго
4883,schon::ADV,joe,
4884,schon::ADV,juo,
4885,schon::ADV,juo,
4886,schon::ADV,juo,
4887,schon::ADV,ju´n,
4888,schon::ADV,ё,
4889,wieder::ADV,vihth,на́хъеги
4890,wieder::ADV,aajmoen,на́хъеги
4891,wieder::ADV,vas,на́хъеги
4892,wieder::ADV,ådåsis,на́хъеги
4893,wieder::ADV,fas,на́хъеги
4894,wieder::ADV,vuot,на́хъеги
4895,wieder::ADV,vest,на́хъеги
4896,wieder::ADV,däs,на́хъеги
4897,wieder::ADV,e´pet,на́хъеги
4898,wieder::ADV,аввта,на́хъеги
4899,wieder::ADV,о̄дтсэ,на́хъеги
4900,vor::PRP,åvteste,цебе
4901,vor::PRP,ålggolin,цебе
4902,vor::PRP,ovddas,цебе
4903,vor::PRP,oovdâst,цебе
4904,vor::PRP,ooudâst,цебе
4905,vor::PRP,авьтэмьбе̄лльт,цебе
4906,hinter::PRP,duekesne,хадуса
4907,hinter::PRP,duogen,хадуса
4908,hinter::PRP,maŋŋelin,хадуса
4909,hinter::PRP,maŋil,хадуса
4910,hinter::PRP,duogás,хадуса
4911,hinter::PRP,tyeḥin,хадуса
4912,hinter::PRP,tue´ǩǩen,хадуса
4913,hinter::PRP,маӈельт,хадуса
4914,unter::PRP,nuelesne,ахакь
4915,unter::PRP,nuelesne,гъоркь
4916,unter::PRP,vuolen,ахакь
4917,unter::PRP,vuolen,гъоркь
4918,unter::PRP,vuolde,ахакь
4919,unter::PRP,vuolde,гъоркь
4920,unter::PRP,vyel'ni,ахакь
4921,unter::PRP,vyel'ni,гъоркь
4922,unter::PRP,vue´llen,ахакь
4923,unter::PRP,vue´llen,гъоркь
4924,unter::PRP,вӯлльнҍ,ахакь
4925,unter::PRP,вӯлльнҍ,гъоркь
4926,durch::PRP,vieken,
4927,durch::PRP,tjadá,
4928,durch::PRP,-rájge,
4929,durch::PRP,čađa,
4930,durch::PRP,čoođâ,
4931,durch::PRP,čõõđ,
4932,durch::PRP,pääi´ǩ,
4933,durch::PRP,че̄д,
4934,neben::PRP,baaltese,аскӏо
4935,neben::PRP,báldan,аскӏо
4936,neben::PRP,bálddas,аскӏо
4937,neben::PRP,paaldâst,аскӏо
4938,neben::PRP,paaldâst,аскӏо
4939,neben::PRP,поалльтэ,аскӏо
4940,zwischen::PRP,gaskesne,гьоркьоб
4941,zwischen::PRP,gasska,гьоркьоб
4942,zwischen::PRP,gaskkas,гьоркьоб
4943,zwischen::PRP,kooskâst,гьоркьоб
4944,zwischen::PRP,kâskka,гьоркьоб
4945,zwischen::PRP,кэскэсьт,гьоркьоб
4946,zwischen::PRP,кэ̄скэль,гьоркьоб
4947,wegen::PRP,dïete,гьелда
4948,wegen::PRP,gaevhtieh,гьелда
4949,wegen::PRP,diehti,гьелда
4950,wegen::PRP,dihte,гьелда
4951,wegen::PRP,geažil,гьелда
4952,wegen::PRP,tet,гьелда
4953,wegen::PRP,diõtt,гьелда
4954,wegen::PRP,ǩeäč'ča,гьелда
4955,wegen::PRP,гуэйке,гьелда
4956,dies::PRN,dihte,гьаб
4957,dies::PRN,dihte,гьеб
4958,dies::PRN,dát,гьаб
4959,dies::PRN,dát,гьеб
4960,dies::PRN,dát,гьаб
4961,dies::PRN,dát,гьеб
4962,dies::PRN,táát,гьаб
4963,dies::PRN,táát,гьеб
4964,dies::PRN,tät,гьаб
4965,dies::PRN,tät,гьеб
4966,dies::PRN,tiett-aa,гьаб
4967,dies::PRN,tiett-aa,гьеб
4968,dies::PRN,тэдт,гьаб
4969,dies::PRN,тэдт,гьеб
4970,das::PRN,dohte,доб
4971,das::PRN,dat,доб
4972,das::PRN,dat,доб
4973,das::PRN,tot,доб
4974,das::PRN,tõt,доб
4975,das::PRN,тудт,доб
4976,alles::PRN,gaajhke,
4977,alles::PRN,gájkka,
4978,alles::PRN,buot,
4979,alles::PRN,puoh,
4980,alles::PRN,puk,
4981,alles::PRN,пугк,
4982,ich::PRN,manne,дун
4983,ich::PRN,mån,дун
4984,ich::PRN,månnå,дун
4985,ich::PRN,mun,дун
4986,ich::PRN,mun,дун
4987,ich::PRN,munnâ,дун
4988,ich::PRN,mon,дун
4989,ich::PRN,мунн,дун
4990,du::PRN,datne,дуца
4991,du::PRN,dån,дуца
4992,du::PRN,don,дуца
4993,du::PRN,tun,дуца
4994,du::PRN,ton,дуца
4995,du::PRN,то̄нн,дуца
4996,er::PRN,dïhte,доб
4997,er::PRN,sån,доб
4998,er::PRN,son,доб
4999,er::PRN,sun,доб
5000,er::PRN,son,доб
5001,er::PRN,со̄нн,доб
5002,wir::PRN,mijjieh,ниж
5003,wir::PRN,mij,ниж
5004,wir::PRN,mii,ниж
5005,wir::PRN,mij,ниж
5006,wir::PRN,mij,ниж
5007,wir::PRN,мыйй,ниж
5008,ihr::PRN,dijjie,нуж
5009,ihr::PRN,dij,нуж
5010,ihr::PRN,dii,нуж
5011,ihr::PRN,tij,нуж
5012,ihr::PRN,tij,нуж
5013,ihr::PRN,тыйй,нуж
5014,sie::PRN,dah,дол
5015,sie::PRN,dah,эл
5016,sie::PRN,sij,дол
5017,sie::PRN,sij,эл
5018,sie::PRN,sii,дол
5019,sie::PRN,sii,эл
5020,sie::PRN,sij,дол
5021,sie::PRN,sij,эл
5022,sie::PRN,sij,дол
5023,sie::PRN,sij,эл
5024,sie::PRN,сыйй,дол
5025,sie::PRN,сыйй,эл
5026,was::FPRN,mij,щиб
5027,was::FPRN,mij,щиб
5028,was::FPRN,mii,щиб
5029,was::FPRN,mii,щиб
5030,was::FPRN,mii,щиб
5031,was::FPRN,мӣ,щиб
5032,wer::FPRN,gie,щиб
5033,wer::FPRN,guhti,щиб
5034,wer::FPRN,gii,щиб
5035,wer::FPRN,guhte,щиб
5036,wer::FPRN,kii,щиб
5037,wer::FPRN,ǩii,щиб
5038,wer::FPRN,kåå´tt,щиб
5039,wer::FPRN,ке̄,щиб
5040,wo::FADV,gusnie,киб
5041,wo::FADV,gusnie,кибехун
5042,wo::FADV,gånnå,киб
5043,wo::FADV,gånnå,кибехун
5044,wo::FADV,gos,киб
5045,wo::FADV,gos,кибехун
5046,wo::FADV,kost,киб
5047,wo::FADV,kost,кибехун
5048,wo::FADV,ko´st,киб
5049,wo::FADV,ko´st,кибехун
5050,wo::FADV,касьт,киб
5051,wo::FADV,касьт,кибехун
5052,wohin::FADV,gogka,кибехун
5053,wohin::FADV,gåsi,кибехун
5054,wohin::FADV,gosa,кибехун
5055,wohin::FADV,kuus,кибехун
5056,wohin::FADV,koozz,кибехун
5057,wohin::FADV,ко̄з,кибехун
5058,wie::FADV,guktie,кин
5059,wie::FADV,gumhtie,кин
5060,wie::FADV,gåktu,кин
5061,wie::FADV,mot,кин
5062,wie::FADV,mahte,кин
5063,wie::FADV,mä´htt,кин
5064,wie::FADV,ко̄ххт,кин
5065,warum::FADV,man,щай
5066,warum::FADV,manen,щай
5067,warum::FADV,manne,щай
5068,warum::FADV,mane,щай
5069,warum::FADV,mondiet,щай
5070,warum::FADV,mõõzz,щай
5071,warum::FADV,mää´nn,щай
5072,warum::FADV,мэ̄йт,щай
5073,warum::FADV,мэ̄ннгуэйке,щай
5074,wieviel::FNUM,man jeenje,кигӏан
5075,wieviel::FNUM,makta,кигӏан
5076,wieviel::FNUM,olugo,кигӏан
5077,wieviel::FNUM,kalle,кигӏан
5078,wieviel::FNUM,kâ´ll,кигӏан
5079,wieviel::FNUM,мэ̄ннве̄рьт,кигӏан
5080,wieviel::FNUM,мэ̄нлянчверьт,кигӏан
5081,eins::NUM,akte,цо
5082,eins::NUM,akta,цо
5083,eins::NUM,okta,цо
5084,eins::NUM,ohtâ,цо
5085,eins::NUM,õhtt,цо
5086,eins::NUM,э̄ххт,цо
5087,eins::NUM,о̄ххтэ,цо
5088,zwei::NUM,göökte,кӏиго
5089,zwei::NUM,guokta,кӏиго
5090,zwei::NUM,guokte,кӏиго
5091,zwei::NUM,kyeh'ti,кӏиго
5092,zwei::NUM,kuõ´htt,кӏиго
5093,zwei::NUM,кӯххт,кӏиго
5094,drei::NUM,golme,лъабго
5095,drei::NUM,gålmmå,лъабго
5096,drei::NUM,golbma,лъабго
5097,drei::NUM,kulmâ,лъабго
5098,drei::NUM,koumm,лъабго
5099,drei::NUM,ко̄ллм,лъабго
5100,vier::NUM,njieljie,ункъо
5101,vier::NUM,niellja,ункъо
5102,vier::NUM,njeallje,ункъо
5103,vier::NUM,nelji,ункъо
5104,vier::NUM,nellj,ункъо
5105,vier::NUM,не̄лльй,ункъо
5106,fünf::NUM,vïjhte,щуго
5107,fünf::NUM,vihtta,щуго
5108,fünf::NUM,vihtta,щуго
5109,fünf::NUM,vittâ,щуго
5110,fünf::NUM,vitt,щуго
5111,fünf::NUM,выдт,щуго
5112,sechs::NUM,govhte,анлъго
5113,sechs::NUM,guhtta,анлъго
5114,sechs::NUM,guhtta,анлъго
5115,sechs::NUM,kuttâ,анлъго
5116,sechs::NUM,kutt,анлъго
5117,sechs::NUM,кудт,анлъго
5118,sieben::NUM,tjïjhtje,анкьго
5119,sieben::NUM,giehtja,анкьго
5120,sieben::NUM,čieža,анкьго
5121,sieben::NUM,čiččâm,анкьго
5122,sieben::NUM,čiččâm,анкьго
5123,sieben::NUM,кыджемь,анкьго
5124,acht::NUM,gaektsie,микьго
5125,acht::NUM,gáktsa,микьго
5126,acht::NUM,gávcci,микьго
5127,acht::NUM,käävci,микьго
5128,acht::NUM,kääu´c,микьго
5129,acht::NUM,ка̄ххц,микьго
5130,neun::NUM,uktsie,ичӏго
5131,neun::NUM,aktse,ичӏго
5132,neun::NUM,ovcci,ичӏго
5133,neun::NUM,oovce,ичӏго
5134,neun::NUM,å´hcc,ичӏго
5135,neun::NUM,аххц,ичӏго
5136,zehn::NUM,luhkie,анцӏго
5137,zehn::NUM,låhke,анцӏго
5138,zehn::NUM,lågev,анцӏго
5139,zehn::NUM,logi,анцӏго
5140,zehn::NUM,loṿe,анцӏго
5141,zehn::NUM,lååi,анцӏго
5142,zehn::NUM,лоагкь,анцӏго
5143,elf::NUM,luhkieakte,анцӏила цо
5144,elf::NUM,lågenanakta,анцӏила цо
5145,elf::NUM,oktanuppelohkái,анцӏила цо
5146,elf::NUM,ohtnubáloh,анцӏила цо
5147,elf::NUM,õtmlo,анцӏила цо
5148,elf::NUM,õhttmlo,анцӏила цо
5149,elf::NUM,э̄ххтэмплоагкь,анцӏила цо
5150,zwölf::NUM,luhkiegöökte,кӏиго-анцӏила
5151,zwölf::NUM,lågenanguokta,кӏиго-анцӏила
5152,zwölf::NUM,guoktenuppelohkái,кӏиго-анцӏила
5153,zwölf::NUM,kyeh'tnubáloh,кӏиго-анцӏила
5154,zwölf::NUM,kuâtmlo,кӏиго-анцӏила
5155,zwölf::NUM,kuâhttmlo,кӏиго-анцӏила
5156,zwölf::NUM,кӯххтэмплоагкь,кӏиго-анцӏила
5157,zwanzig::NUM,göökteluhkie,къого
5158,zwanzig::NUM,guoktalåhke,къого
5159,zwanzig::NUM,guoktelogi,къого
5160,zwanzig::NUM,kyeh'tilov,къого
5161,zwanzig::NUM,kuâhttlo,къого
5162,zwanzig::NUM,кӯххтлоагкь,къого
5163,dreißig::NUM,golmeluhkie,лъеберго
5164,dreißig::NUM,gålmmålåhke,лъеберго
5165,dreißig::NUM,golbmalogi,лъеберго
5166,dreißig::NUM,kulmâlov,лъеберго
5167,dreißig::NUM,koummlo,лъеберго
5168,dreißig::NUM,ко̄ллмлоагкь,лъеберго
5169,vierzig::NUM,njieljieluhkie,кӏикъого
5170,vierzig::NUM,nielljalåhke,кӏикъого
5171,vierzig::NUM,njealljelogi,кӏикъого
5172,vierzig::NUM,neljilov,кӏикъого
5173,vierzig::NUM,nelljlo,кӏикъого
5174,vierzig::NUM,не̄лльйлоагкь,кӏикъого
5175,fünfzig::NUM,vïjhteluhkie,кӏикъо́ялда анцӏго
5176,fünfzig::NUM,vihttalåhke,кӏикъо́ялда анцӏго
5177,fünfzig::NUM,vihttalogi,кӏикъо́ялда анцӏго
5178,fünfzig::NUM,vittâlov,кӏикъо́ялда анцӏго
5179,fünfzig::NUM,vittlo,кӏикъо́ялда анцӏго
5180,fünfzig::NUM,выдтлоагкъ,кӏикъо́ялда анцӏго
5181,sechzig::NUM,govhteluhkie,лъабкъого
5182,sechzig::NUM,guhttalåhke,лъабкъого
5183,sechzig::NUM,guhttalogi,лъабкъого
5184,sechzig::NUM,kuttâlov,лъабкъого
5185,sechzig::NUM,kuttlo,лъабкъого
5186,sechzig::NUM,кудтлоагкь,лъабкъого
5187,siebzig::NUM,tjïjhtjeluhkie,лъабкъо́ялда анцӏго
5188,siebzig::NUM,gietjavlåhke,лъабкъо́ялда анцӏго
5189,siebzig::NUM,čiežalogi,лъабкъо́ялда анцӏго
5190,siebzig::NUM,čiččâmlov,лъабкъо́ялда анцӏго
5191,siebzig::NUM,čičmlo,лъабкъо́ялда анцӏго
5192,siebzig::NUM,кыджемьлоагкь,лъабкъо́ялда анцӏго
5193,achtzig::NUM,gaektsieluhkie,ункъого
5194,achtzig::NUM,gáktsalåhke,ункъого
5195,achtzig::NUM,gávccilogi,ункъого
5196,achtzig::NUM,kähcilov,ункъого
5197,achtzig::NUM,kä´hcclo,ункъого
5198,achtzig::NUM,ка̄ххцлоагкь,ункъого
5199,neunzig::NUM,uktsieluhkie,ункъоялда а́нцӏила
5200,neunzig::NUM,aktselåhke,ункъоялда а́нцӏила
5201,neunzig::NUM,ovccilogi,ункъоялда а́нцӏила
5202,neunzig::NUM,ohcelov,ункъоялда а́нцӏила
5203,neunzig::NUM,å´hcclo,ункъоялда а́нцӏила
5204,neunzig::NUM,аххцлоагкь,ункъоялда а́нцӏила
5205,hundert::NUM,tjuetie,нусго
5206,hundert::NUM,tjuohte,нусго
5207,hundert::NUM,čuođi,нусго
5208,hundert::NUM,čyeti,нусго
5209,hundert::NUM,čue´tt,нусго
5210,hundert::NUM,чӯдть,нусго
5211,tausend::NUM,tåvsene,азарго
5212,tausend::NUM,stoeretjuetie,азарго
5213,tausend::NUM,tuvsán,азарго
5214,tausend::NUM,duhát,азарго
5215,tausend::NUM,duhát,азарго
5216,tausend::NUM,tuhháát,азарго
5217,tausend::NUM,dohat,азарго
5218,tausend::NUM,то̄а̄фант,азарго
5219,und::CNJ,jïh,ва
5220,und::CNJ,jïh,-ги
5221,und::CNJ,ja,ва
5222,und::CNJ,ja,-ги
5223,und::CNJ,ja,ва
5224,und::CNJ,ja,-ги
5225,und::CNJ,já,ва
5226,und::CNJ,já,-ги
5227,und::CNJ,di,ва
5228,und::CNJ,di,-ги
5229,und::CNJ,я,ва
5230,und::CNJ,я,-ги
5231,und::CNJ,да,ва
5232,und::CNJ,да,-ги
5233,und::CNJ,де,ва
5234,und::CNJ,де,-ги
5235,oder::CNJ,jallh,ялъуни
5236,oder::CNJ,jali,ялъуни
5237,oder::CNJ,dahje,ялъуни
5238,oder::CNJ,adai,ялъуни
5239,oder::CNJ,avi,ялъуни
5240,oder::CNJ,le´be,ялъуни
5241,oder::CNJ,элэ,ялъуни
5242,oder::CNJ,вай,ялъуни
5243,stehen::V,tjåadtjodh,бахъунчӏезе
5244,stehen::V,seajsasjidh,бахъунчӏезе
5245,stehen::V,tjuodtjot,бахъунчӏезе
5246,stehen::V,čuožžut,бахъунчӏезе
5247,stehen::V,cuáp'cuđ,бахъунчӏезе
5248,stehen::V,čuâǯ'ǯad,бахъунчӏезе
5249,stehen::V,чуэннче,бахъунчӏезе
5250,sitzen::V,tjahkasjidh,гӏодов чӏезе
5251,sitzen::V,tjåhkkåhit,гӏодов чӏезе
5252,sitzen::V,čohkkát,гӏодов чӏезе
5253,sitzen::V,čokkáđ,гӏодов чӏезе
5254,sitzen::V,išttâd åårrad,гӏодов чӏезе
5255,sitzen::V,ышштэ,гӏодов чӏезе
5256,liegen::V,gaajranidh,бегизе
5257,liegen::V,vellahit,бегизе
5258,liegen::V,veallát,бегизе
5259,liegen::V,viäl'láđ,бегизе
5260,liegen::V,liâššâd,бегизе
5261,liegen::V,ле̄шшэ,бегизе
5262,hängen::V,gævnjasjidh,базе
5263,hängen::V,gahtsahit,базе
5264,hängen::V,heaŋgát,базе
5265,hängen::V,hiäŋ'gáđ,базе
5266,hängen::V,sorččad,базе
5267,hängen::V,ла̄бпэ,базе
5268,werden::V,sjïdtedh,бахъине
5269,werden::V,sjaddat,бахъине
5270,werden::V,beassat,бахъине
5271,werden::V,šoddâđ,бахъине
5272,werden::V,šõddâd,бахъине
5273,werden::V,шэ̄ннтэ,бахъине
5274,passieren::V,vaasedh,лъугьине
5275,passieren::V,vaasedh,лъугьа-бахъине
5276,passieren::V,sjaddat,лъугьине
5277,passieren::V,sjaddat,лъугьа-бахъине
5278,passieren::V,dáhpáduvvat,лъугьине
5279,passieren::V,dáhpáduvvat,лъугьа-бахъине
5280,passieren::V,vássit,лъугьине
5281,passieren::V,vássit,лъугьа-бахъине
5282,passieren::V,dáhpáhuvvat,лъугьине
5283,passieren::V,dáhpáhuvvat,лъугьа-бахъине
5284,passieren::V,šoddâđ,лъугьине
5285,passieren::V,šoddâđ,лъугьа-бахъине
5286,passieren::V,šõddâd,лъугьине
5287,passieren::V,šõddâd,лъугьа-бахъине
5288,passieren::V,шэ̄ннтэ,лъугьине
5289,passieren::V,шэ̄ннтэ,лъугьа-бахъине
5290,passieren::V,тагсэ,лъугьине
5291,passieren::V,тагсэ,лъугьа-бахъине
5292,beginnen::V,aelkedh,байбихьизе
5293,beginnen::V,álgget,байбихьизе
5294,beginnen::V,álggahit,байбихьизе
5295,beginnen::V,älgiđ,байбихьизе
5296,beginnen::V,ä´lǧǧed,байбихьизе
5297,beginnen::V,о̄а̄лкхуввэ,байбихьизе
5298,beginnen::V,о̄а̄лкхэднэ,байбихьизе
5299,enden::V,orrijidh,лъугӏизе
5300,enden::V,hiejttet,лъугӏизе
5301,enden::V,nohkat,лъугӏизе
5302,enden::V,nuuhâđ,лъугӏизе
5303,enden::V,puu´tted,лъугӏизе
5304,enden::V,пудтэ,лъугӏизе
5305,enden::V,кӣркнэ,лъугӏизе
5306,wechseln::V,målsodh,хиса-басизе
5307,wechseln::V,målsodh,хисизе
5308,wechseln::V,lånudit,хиса-басизе
5309,wechseln::V,lånudit,хисизе
5310,wechseln::V,molssastit,хиса-басизе
5311,wechseln::V,molssastit,хисизе
5312,wechseln::V,molsašuddat,хиса-басизе
5313,wechseln::V,molsašuddat,хисизе
5314,wechseln::V,molsođ,хиса-басизе
5315,wechseln::V,molsođ,хисизе
5316,wechseln::V,vaaitõõttâd,хиса-басизе
5317,wechseln::V,vaaitõõttâd,хисизе
5318,wechseln::V,вуайхувнэ,хиса-басизе
5319,wechseln::V,вуайхувнэ,хисизе
5320,aufgehen[Sonne]::V,låvnedh,баккизе
5321,aufgehen[Sonne]::V,årijdit,баккизе
5322,aufgehen[Sonne]::V,lavnnet,баккизе
5323,aufgehen[Sonne]::V,badjánit,баккизе
5324,aufgehen[Sonne]::V,pajaniđ,баккизе
5325,aufgehen[Sonne]::V,pâjjned,баккизе
5326,aufgehen[Sonne]::V,пэ̄ййнэ,баккизе
5327,untergehen[Sonne]::V,luajhtadidh,щинкӏизе
5328,untergehen[Sonne]::V,gáhtot,щинкӏизе
5329,untergehen[Sonne]::V,vidodit,щинкӏизе
5330,untergehen[Sonne]::V,luoitádit,щинкӏизе
5331,untergehen[Sonne]::V,lyeš'tiđ,щинкӏизе
5332,untergehen[Sonne]::V,lue´štted,щинкӏизе
5333,untergehen[Sonne]::V,луэшштэдтэ,щинкӏизе
5334,scheinen[Sonne]::V,goekedh,къалъ-къалъизе
5335,scheinen[Sonne]::V,bájttet,къалъ-къалъизе
5336,scheinen[Sonne]::V,báitit,къалъ-къалъизе
5337,scheinen[Sonne]::V,päštiđ,къалъ-къалъизе
5338,scheinen[Sonne]::V,pä´štted,къалъ-къалъизе
5339,scheinen[Sonne]::V,па̄шшьтэ,къалъ-къалъизе
5340,donnern::V,laakedh,гъугъазе
5341,donnern::V,sjærggot,гъугъазе
5342,donnern::V,čerget,гъугъазе
5343,donnern::V,čiär'guđ,гъугъазе
5344,donnern::V,čeärgged,гъугъазе
5345,donnern::V,ча̄рркэ,гъугъазе
5346,wehen::V,bïegkedh,пуйзе
5347,wehen::V,bieggat,пуйзе
5348,wehen::V,bieggat,пуйзе
5349,wehen::V,pieg'gâđ,пуйзе
5350,wehen::V,piõg'gâd,пуйзе
5351,wehen::V,пӣӈӈкье,пуйзе
5352,strömen::V,galkedh,чвахизе
5353,strömen::V,gålggåt,чвахизе
5354,strömen::V,golgat,чвахизе
5355,strömen::V,kulgâđ,чвахизе
5356,strömen::V,kolggâd,чвахизе
5357,strömen::V,ко̄ллкэ,чвахизе
5358,fließen::V,galkedh,чвахизе
5359,fließen::V,gålggåt,чвахизе
5360,fließen::V,golgat,чвахизе
5361,fließen::V,kulgâđ,чвахизе
5362,fließen::V,kolggâd,чвахизе
5363,fließen::V,ко̄ллкэ,чвахизе
5364,sich drehen::V,jårredh,сверизе
5365,sich drehen::V,bådnjåsit,сверизе
5366,sich drehen::V,jorrat,сверизе
5367,sich drehen::V,juurrâđ,сверизе
5368,sich drehen::V,joorrâd,сверизе
5369,sich drehen::V,чо̄ннэ,сверизе
5370,schwanken::V,syjjedidh,хьвагӏезе
5371,schwanken::V,syjjedidh,багъа-бачаризе
5372,schwanken::V,vábbulit,хьвагӏезе
5373,schwanken::V,vábbulit,багъа-бачаризе
5374,schwanken::V,suoibut,хьвагӏезе
5375,schwanken::V,suoibut,багъа-бачаризе
5376,schwanken::V,juár'buđ,хьвагӏезе
5377,schwanken::V,juár'buđ,багъа-бачаризе
5378,schwanken::V,lâsmmad,хьвагӏезе
5379,schwanken::V,lâsmmad,багъа-бачаризе
5380,schwanken::V,leâujjad,хьвагӏезе
5381,schwanken::V,leâujjad,багъа-бачаризе
5382,schwanken::V,лыйввэ,хьвагӏезе
5383,schwanken::V,лыйввэ,багъа-бачаризе
5384,schwanken::V,качьедтэ,хьвагӏезе
5385,schwanken::V,качьедтэ,багъа-бачаризе
5386,schwingen::V,gaavedh,щвартӏезе
5387,schwingen::V,svinhtedh,щвартӏезе
5388,schwingen::V,gávvat,щвартӏезе
5389,schwingen::V,hiäi'luđ,щвартӏезе
5390,schwingen::V,heillad,щвартӏезе
5391,schwingen::V,мо̄а̄хнэ,щвартӏезе
5392,fallen::V,gahtjedh,бортизе
5393,fallen::V,gahttjat,бортизе
5394,fallen::V,gahččat,бортизе
5395,fallen::V,jurrâđ,бортизе
5396,fallen::V,kõččâd,бортизе
5397,fallen::V,viõr'rled,бортизе
5398,fallen::V,ёрнэ,бортизе
5399,fallen::V,кэ̄ххче,бортизе
5400,brennen::V,bueledh,рекӏине
5401,brennen::V,buollet,рекӏине
5402,brennen::V,buollit,рекӏине
5403,brennen::V,pyelliđ,рекӏине
5404,brennen::V,pue´lled,рекӏине
5405,brennen::V,пӯлле,рекӏине
5406,rauchen::V,soevedidh,кӏкӏуй буризе
5407,rauchen::V,berkiestidh,кӏкӏуй буризе
5408,rauchen::V,tsåjttset,кӏкӏуй буризе
5409,rauchen::V,borgguhit,кӏкӏуй буризе
5410,rauchen::V,po'rgestiđ,кӏкӏуй буризе
5411,rauchen::V,soicceđ,кӏкӏуй буризе
5412,rauchen::V,suõv'veed,кӏкӏуй буризе
5413,rauchen::V,суввдэ,кӏкӏуй буризе
5414,regnen::V,abrodh,базе
5415,regnen::V,harvvet,базе
5416,regnen::V,rássjodit,базе
5417,regnen::V,arvit,базе
5418,regnen::V,arved,базе
5419,regnen::V,â´brred,базе
