,Concept_ID,tr,ady
1325,rechnen::V,hesap etmek,плъытэ́н
1326,rechnen::V,hesap etmek,угугъэ́н
1327,lesen::V,okumak,еджэ́н
1328,malen::V,resmini yapmak,шӏын
1329,zeichnen::V,çizmek,шӏын
1330,schreiben::V,yazmak,тхын
1331,besitzen::V,haiz olmak,иӏэн
1332,besitzen::V,sahip olmak,иӏэн
1333,kaufen::V,almak,щэфы́н
1334,verkaufen::V,satmak,щэн
1335,bezahlen::V,ödemek,птын
1336,bezahlen::V,ödemek,лъыптын
1337,bezahlen::V,ödemek,птыжьы́н
1338,zahlen::V,ödemek,птын
1339,zahlen::V,ödemek,лъыптын
1340,beherrschen::V,hâkim olmak,иунаеу иӏэн
1341,ertragen::V,dayanmak,щэчы́н
1342,ertragen::V,katlanmak,щэчы́н
