,Concept_ID,se,br
4326,einmal::ADV,kojo,ur wech
4327,einmal::ADV,måttmešt,ur wech
4328,einmal::ADV,э̄фт вэ̄рр,ur wech
4329,manchmal::ADV,muvhtene,a-wechoù
4330,manchmal::ADV,muhttijn,a-wechoù
4331,manchmal::ADV,duolla dálla,a-wechoù
4332,manchmal::ADV,muhtumin,a-wechoù
4333,manchmal::ADV,kuásnii,a-wechoù
4334,manchmal::ADV,måttmešt,a-wechoù
4335,manchmal::ADV,kuä´ss-ne,a-wechoù
4336,manchmal::ADV,мудта вэ̄р,a-wechoù
4337,oft::ADV,daamtaj,alies
4338,oft::ADV,álu,alies
4339,oft::ADV,ábaj,alies
4340,oft::ADV,dájvvá,alies
4341,oft::ADV,dávjá,alies
4342,oft::ADV,távjá,alies
4343,oft::ADV,täujja,alies
4344,oft::ADV,то̄а̄ййв,alies
4345,immer::ADV,iktesth,atav
4346,immer::ADV,iktesth,bepred
4347,immer::ADV,eejnegen,atav
4348,immer::ADV,eejnegen,bepred
4349,immer::ADV,agev,atav
4350,immer::ADV,agev,bepred
4351,immer::ADV,álo,atav
4352,immer::ADV,álo,bepred
4353,immer::ADV,ain,atav
4354,immer::ADV,ain,bepred
4355,immer::ADV,ovttuu,atav
4356,immer::ADV,ovttuu,bepred
4357,immer::ADV,pâi,atav
4358,immer::ADV,pâi,bepred
4359,immer::ADV,пай,atav
4360,immer::ADV,пай,bepred
4361,niemals::ADV,ij gåessie,gwech ebet
4362,niemals::ADV,ij goassak,gwech ebet
4363,niemals::ADV,ij ihkenis,gwech ebet
4364,niemals::ADV,ii goassege,gwech ebet
4365,niemals::ADV,ij kuás'sin,gwech ebet
4366,niemals::ADV,ij ni kuä´ss,gwech ebet
4367,niemals::ADV,эйй никуэссь,gwech ebet
4368,hier::ADV,daagkoe,amañ
4369,hier::ADV,dála,amañ
4370,hier::ADV,dánna,amañ
4371,hier::ADV,dá,amañ
4372,hier::ADV,dás,amañ
4373,hier::ADV,taa,amañ
4374,hier::ADV,tää,amañ
4375,hier::ADV,ta´ltte,amañ
4376,hier::ADV,тала,amañ
4377,hier::ADV,тэста,amañ
4378,hierhin::ADV,diekie,dre amañ
4379,hierhin::ADV,dási,dre amañ
4380,hierhin::ADV,diehki,dre amañ
4381,hierhin::ADV,deike,dre amañ
4382,hierhin::ADV,teehi,dre amañ
4383,hierhin::ADV,tii´ǩ,dre amañ
4384,hierhin::ADV,тӣге,dre amañ
4385,von hier::ADV,daebpede,alemañ
4386,von hier::ADV,dássta,alemañ
4387,von hier::ADV,dáppelt,alemañ
4388,von hier::ADV,dáppe,alemañ
4389,von hier::ADV,tástán,alemañ
4390,von hier::ADV,tääiǥ,alemañ
4391,von hier::ADV,tääi´ben,alemañ
4392,von hier::ADV,тэста,alemañ
4393,dort::ADV,dagkoe,aze
4394,dort::ADV,dagkoe,ahont
4395,dort::ADV,dale,aze
4396,dort::ADV,dale,ahont
4397,dort::ADV,dakko,aze
4398,dort::ADV,dakko,ahont
4399,dort::ADV,tuo,aze
4400,dort::ADV,tuo,ahont
4401,dort::ADV,tovben,aze
4402,dort::ADV,tovben,ahont
4403,dort::ADV,to´ben,aze
4404,dort::ADV,to´ben,ahont
4405,dort::ADV,тёллэ,aze
4406,dort::ADV,тёллэ,ahont
4407,dort::ADV,тамьпе,aze
4408,dort::ADV,тамьпе,ahont
4409,dorthin::ADV,dahkoe,di
4410,dorthin::ADV,dahkoe,aze
4411,dorthin::ADV,dahkoe,ahont
4412,dorthin::ADV,dåhku,di
4413,dorthin::ADV,dåhku,aze
4414,dorthin::ADV,dåhku,ahont
4415,dorthin::ADV,dohko,di
4416,dorthin::ADV,dohko,aze
4417,dorthin::ADV,dohko,ahont
4418,dorthin::ADV,diehko,di
4419,dorthin::ADV,diehko,aze
4420,dorthin::ADV,diehko,ahont
4421,dorthin::ADV,tuohu,di
4422,dorthin::ADV,tuohu,aze
4423,dorthin::ADV,tuohu,ahont
4424,dorthin::ADV,tok,di
4425,dorthin::ADV,tok,aze
4426,dorthin::ADV,tok,ahont
4427,dorthin::ADV,tok-aa,di
4428,dorthin::ADV,tok-aa,aze
4429,dorthin::ADV,tok-aa,ahont
4430,dorthin::ADV,то̄гэ,di
4431,dorthin::ADV,то̄гэ,aze
4432,dorthin::ADV,то̄гэ,ahont
4433,vorwärts::ADV,fraamme,war-raok
4434,vorwärts::ADV,åvddån,war-raok
4435,vorwärts::ADV,ovddas,war-raok
4436,vorwärts::ADV,oovdâs,war-raok
4437,vorwärts::ADV,ooudâs,war-raok
4438,vorwärts::ADV,ooudårra,war-raok
4439,vorwärts::ADV,эвтэс,war-raok
4440,rückwärts::ADV,mænngese,war-lerc'h
4441,rückwärts::ADV,ruoptobadáj,war-lerc'h
4442,rückwärts::ADV,maŋás,war-lerc'h
4443,rückwärts::ADV,majaskulij,war-lerc'h
4444,rückwärts::ADV,mââjas,war-lerc'h
4445,rückwärts::ADV,mâ´ŋŋla,war-lerc'h
4446,rückwärts::ADV,мо̄а̄з,war-lerc'h
4447,rückwärts::ADV,мо̄а̄ст,war-lerc'h
4448,zurück::ADV,bååstede,war-dreñv
4449,zurück::ADV,ruoptus,war-dreñv
4450,zurück::ADV,maŋus,war-dreñv
4451,zurück::ADV,ruoktot,war-dreñv
4452,zurück::ADV,maassâd,war-dreñv
4453,zurück::ADV,vä´st,war-dreñv
4454,zurück::ADV,mååusat,war-dreñv
4455,zurück::ADV,мо̄а̄з,war-dreñv
4456,zurück::ADV,мо̄а̄ст,war-dreñv
4457,unten::ADV,vuelnie,en traoñ
4458,unten::ADV,vuollen,en traoñ
4459,unten::ADV,vuollin,en traoñ
4460,unten::ADV,vyellin,en traoñ
4461,unten::ADV,vue´llen,en traoñ
4462,unten::ADV,вӯлльн,en traoñ
4463,hinab::ADV,våålese,a-izel
4464,hinab::ADV,vuolus,a-izel
4465,hinab::ADV,vulos,a-izel
4466,hinab::ADV,vuá'lás,a-izel
4467,hinab::ADV,vuâlas,a-izel
4468,hinab::ADV,валас,a-izel
4469,oben::ADV,bijjene,en nec'h
4470,oben::ADV,baddjen,en nec'h
4471,oben::ADV,badjin,en nec'h
4472,oben::ADV,paijeen,en nec'h
4473,oben::ADV,pâ´jjen,en nec'h
4474,oben::ADV,tunââ´lmest,en nec'h
4475,oben::ADV,пайенҍ,en nec'h
4476,hinauf::ADV,bæjjese,e-krec'h
4477,hinauf::ADV,bajás,e-krec'h
4478,hinauf::ADV,bajás,e-krec'h
4479,hinauf::ADV,pajas,e-krec'h
4480,hinauf::ADV,pââjas,e-krec'h
4481,hinauf::ADV,пайяс,e-krec'h
4482,überall::ADV,gaajhkene lehkesne,dre-holl
4483,überall::ADV,juohkka sajen,dre-holl
4484,überall::ADV,juohke sajis,dre-holl
4485,überall::ADV,jya'hisaajeest,dre-holl
4486,überall::ADV,vee´zz,dre-holl
4487,überall::ADV,pukvee´zz,dre-holl
4488,überall::ADV,пугквесь,dre-holl
4489,nicht::ADV,ij,ne ... ket
4490,nicht::ADV,ij,ne ... ket
4491,nicht::ADV,ii,ne ... ket
4492,nicht::ADV,ij,ne ... ket
4493,nicht::ADV,ij,ne ... ket
4494,nicht::ADV,эйй,ne ... ket
4495,ein wenig::ADV,ånnetje,un tammig
4496,ein wenig::ADV,ahtjetje,un tammig
4497,ein wenig::ADV,binná,un tammig
4498,ein wenig::ADV,veahá,un tammig
4499,ein wenig::ADV,ucánjii,un tammig
4500,ein wenig::ADV,occanj,un tammig
4501,ein wenig::ADV,simmna,un tammig
4502,ein wenig::ADV,сада,un tammig
4503,ein wenig::ADV,садаматта,un tammig
4504,kaum::ADV,jallan,a-boan
4505,kaum::ADV,vánet,a-boan
4506,kaum::ADV,báljo,a-boan
4507,kaum::ADV,illá,a-boan
4508,kaum::ADV,illvaa,a-boan
4509,kaum::ADV,мале,a-boan
4510,kaum::ADV,элэлэ,a-boan
4511,sehr::ADV,sagk,-tre
4512,sehr::ADV,sagk,-kenañ
4513,sehr::ADV,riek,-tre
4514,sehr::ADV,riek,-kenañ
4515,sehr::ADV,sieldes,-tre
4516,sehr::ADV,sieldes,-kenañ
4517,sehr::ADV,hui,-tre
4518,sehr::ADV,hui,-kenañ
4519,sehr::ADV,ollu,-tre
4520,sehr::ADV,ollu,-kenañ
4521,sehr::ADV,čuuvtij,-tre
4522,sehr::ADV,čuuvtij,-kenañ
4523,sehr::ADV,sami,-tre
4524,sehr::ADV,sami,-kenañ
4525,sehr::ADV,čuu´t,-tre
4526,sehr::ADV,čuu´t,-kenañ
4527,sehr::ADV,пэре,-tre
4528,sehr::ADV,пэре,-kenañ
4529,sehr::ADV,чофта,-tre
4530,sehr::ADV,чофта,-kenañ
4531,so::ADV,numhtie,evel-se
4532,so::ADV,nav,evel-se
4533,so::ADV,nuov,evel-se
4534,so::ADV,nåv,evel-se
4535,so::ADV,nu,evel-se
4536,so::ADV,näävt,evel-se
4537,so::ADV,de,evel-se
4538,so::ADV,nu´t,evel-se
4539,so::ADV,nääi´t,evel-se
4540,so::ADV,те̄льнэ,evel-se
4541,noch::ADV,annje,c'hoazh
4542,noch::ADV,ájn,c'hoazh
4543,noch::ADV,vilá,c'hoazh
4544,noch::ADV,ain,c'hoazh
4545,noch::ADV,vela,c'hoazh
4546,noch::ADV,võl,c'hoazh
4547,noch::ADV,veâl,c'hoazh
4548,noch::ADV,вя̄л,c'hoazh
4549,nur::ADV,ajve,hepken
4550,nur::ADV,barre,hepken
4551,nur::ADV,dåssjå,hepken
4552,nur::ADV,dušše,hepken
4553,nur::ADV,váá,hepken
4554,nur::ADV,pâi,hepken
4555,nur::ADV,leša,hepken
4556,nur::ADV,tåå´lǩ,hepken
4557,nur::ADV,лэша,hepken
4558,nur::ADV,лышшэ,hepken
4559,schon::ADV,joe,dija
4560,schon::ADV,juo,dija
4561,schon::ADV,juo,dija
4562,schon::ADV,juo,dija
4563,schon::ADV,ju´n,dija
4564,schon::ADV,ё,dija
4565,wieder::ADV,vihth,adarre
4566,wieder::ADV,aajmoen,adarre
4567,wieder::ADV,vas,adarre
4568,wieder::ADV,ådåsis,adarre
4569,wieder::ADV,fas,adarre
4570,wieder::ADV,vuot,adarre
4571,wieder::ADV,vest,adarre
4572,wieder::ADV,däs,adarre
4573,wieder::ADV,e´pet,adarre
4574,wieder::ADV,аввта,adarre
4575,wieder::ADV,о̄дтсэ,adarre
4576,vor::PRP,åvteste,dirak
4577,vor::PRP,ålggolin,dirak
4578,vor::PRP,ovddas,dirak
4579,vor::PRP,oovdâst,dirak
4580,vor::PRP,ooudâst,dirak
4581,vor::PRP,авьтэмьбе̄лльт,dirak
4582,hinter::PRP,duekesne,a-drek
4583,hinter::PRP,duekesne,a-dreñv
4584,hinter::PRP,duogen,a-drek
4585,hinter::PRP,duogen,a-dreñv
4586,hinter::PRP,maŋŋelin,a-drek
4587,hinter::PRP,maŋŋelin,a-dreñv
4588,hinter::PRP,maŋil,a-drek
4589,hinter::PRP,maŋil,a-dreñv
4590,hinter::PRP,duogás,a-drek
4591,hinter::PRP,duogás,a-dreñv
4592,hinter::PRP,tyeḥin,a-drek
4593,hinter::PRP,tyeḥin,a-dreñv
4594,hinter::PRP,tue´ǩǩen,a-drek
4595,hinter::PRP,tue´ǩǩen,a-dreñv
4596,hinter::PRP,маӈельт,a-drek
4597,hinter::PRP,маӈельт,a-dreñv
4598,unter::PRP,nuelesne,dindan
4599,unter::PRP,vuolen,dindan
4600,unter::PRP,vuolde,dindan
4601,unter::PRP,vyel'ni,dindan
4602,unter::PRP,vue´llen,dindan
4603,unter::PRP,вӯлльнҍ,dindan
4604,durch::PRP,vieken,dre
4605,durch::PRP,tjadá,dre
4606,durch::PRP,-rájge,dre
4607,durch::PRP,čađa,dre
4608,durch::PRP,čoođâ,dre
4609,durch::PRP,čõõđ,dre
4610,durch::PRP,pääi´ǩ,dre
4611,durch::PRP,че̄д,dre
4612,neben::PRP,baaltese,e-kichen
4613,neben::PRP,báldan,e-kichen
4614,neben::PRP,bálddas,e-kichen
4615,neben::PRP,paaldâst,e-kichen
4616,neben::PRP,paaldâst,e-kichen
4617,neben::PRP,поалльтэ,e-kichen
4618,zwischen::PRP,gaskesne,etre
4619,zwischen::PRP,gasska,etre
4620,zwischen::PRP,gaskkas,etre
4621,zwischen::PRP,kooskâst,etre
4622,zwischen::PRP,kâskka,etre
4623,zwischen::PRP,кэскэсьт,etre
4624,zwischen::PRP,кэ̄скэль,etre
4625,wegen::PRP,dïete,abalamour da
4626,wegen::PRP,gaevhtieh,abalamour da
4627,wegen::PRP,diehti,abalamour da
4628,wegen::PRP,dihte,abalamour da
4629,wegen::PRP,geažil,abalamour da
4630,wegen::PRP,tet,abalamour da
4631,wegen::PRP,diõtt,abalamour da
4632,wegen::PRP,ǩeäč'ča,abalamour da
4633,wegen::PRP,гуэйке,abalamour da
4634,dies::PRN,dihte,hemañ
4635,dies::PRN,dát,hemañ
4636,dies::PRN,dát,hemañ
4637,dies::PRN,táát,hemañ
4638,dies::PRN,tät,hemañ
4639,dies::PRN,tiett-aa,hemañ
4640,dies::PRN,тэдт,hemañ
4641,das::PRN,dohte,se
4642,das::PRN,dohte,hennezh
4643,das::PRN,dat,se
4644,das::PRN,dat,hennezh
4645,das::PRN,dat,se
4646,das::PRN,dat,hennezh
4647,das::PRN,tot,se
4648,das::PRN,tot,hennezh
4649,das::PRN,tõt,se
4650,das::PRN,tõt,hennezh
4651,das::PRN,тудт,se
4652,das::PRN,тудт,hennezh
4653,alles::PRN,gaajhke,pep tra
4654,alles::PRN,gájkka,pep tra
4655,alles::PRN,buot,pep tra
4656,alles::PRN,puoh,pep tra
4657,alles::PRN,puk,pep tra
4658,alles::PRN,пугк,pep tra
4659,ich::PRN,manne,me
4660,ich::PRN,mån,me
4661,ich::PRN,månnå,me
4662,ich::PRN,mun,me
4663,ich::PRN,mun,me
4664,ich::PRN,munnâ,me
4665,ich::PRN,mon,me
4666,ich::PRN,мунн,me
4667,du::PRN,datne,te
4668,du::PRN,dån,te
4669,du::PRN,don,te
4670,du::PRN,tun,te
4671,du::PRN,ton,te
4672,du::PRN,то̄нн,te
4673,er::PRN,dïhte,eñ
4674,er::PRN,sån,eñ
4675,er::PRN,son,eñ
4676,er::PRN,sun,eñ
4677,er::PRN,son,eñ
4678,er::PRN,со̄нн,eñ
4679,wir::PRN,mijjieh,ni
4680,wir::PRN,mij,ni
4681,wir::PRN,mii,ni
4682,wir::PRN,mij,ni
4683,wir::PRN,mij,ni
4684,wir::PRN,мыйй,ni
4685,ihr::PRN,dijjie,c'hwi
4686,ihr::PRN,dij,c'hwi
4687,ihr::PRN,dii,c'hwi
4688,ihr::PRN,tij,c'hwi
4689,ihr::PRN,tij,c'hwi
4690,ihr::PRN,тыйй,c'hwi
4691,sie::PRN,dah,int
4692,sie::PRN,sij,int
4693,sie::PRN,sii,int
4694,sie::PRN,sij,int
4695,sie::PRN,sij,int
4696,sie::PRN,сыйй,int
4697,was::FPRN,mij,petra
4698,was::FPRN,mij,petra
4699,was::FPRN,mii,petra
4700,was::FPRN,mii,petra
4701,was::FPRN,mii,petra
4702,was::FPRN,мӣ,petra
4703,wer::FPRN,gie,piv
4704,wer::FPRN,guhti,piv
4705,wer::FPRN,gii,piv
4706,wer::FPRN,guhte,piv
4707,wer::FPRN,kii,piv
4708,wer::FPRN,ǩii,piv
4709,wer::FPRN,kåå´tt,piv
4710,wer::FPRN,ке̄,piv
4711,wo::FADV,gusnie,pelec'h
4712,wo::FADV,gånnå,pelec'h
4713,wo::FADV,gos,pelec'h
4714,wo::FADV,kost,pelec'h
4715,wo::FADV,ko´st,pelec'h
4716,wo::FADV,касьт,pelec'h
4717,wohin::FADV,gogka,da belec'h
4718,wohin::FADV,gåsi,da belec'h
4719,wohin::FADV,gosa,da belec'h
4720,wohin::FADV,kuus,da belec'h
4721,wohin::FADV,koozz,da belec'h
4722,wohin::FADV,ко̄з,da belec'h
4723,wie::FADV,guktie,penaos
4724,wie::FADV,gumhtie,penaos
4725,wie::FADV,gåktu,penaos
4726,wie::FADV,mot,penaos
4727,wie::FADV,mahte,penaos
4728,wie::FADV,mä´htt,penaos
4729,wie::FADV,ко̄ххт,penaos
4730,warum::FADV,man,perak
4731,warum::FADV,manen,perak
4732,warum::FADV,manne,perak
4733,warum::FADV,mane,perak
4734,warum::FADV,mondiet,perak
4735,warum::FADV,mõõzz,perak
4736,warum::FADV,mää´nn,perak
4737,warum::FADV,мэ̄йт,perak
4738,warum::FADV,мэ̄ннгуэйке,perak
4739,wieviel::FNUM,man jeenje,pet
4740,wieviel::FNUM,makta,pet
4741,wieviel::FNUM,olugo,pet
4742,wieviel::FNUM,kalle,pet
4743,wieviel::FNUM,kâ´ll,pet
4744,wieviel::FNUM,мэ̄ннве̄рьт,pet
4745,wieviel::FNUM,мэ̄нлянчверьт,pet
4746,eins::NUM,akte,unan
4747,eins::NUM,akta,unan
4748,eins::NUM,okta,unan
4749,eins::NUM,ohtâ,unan
4750,eins::NUM,õhtt,unan
4751,eins::NUM,э̄ххт,unan
4752,eins::NUM,о̄ххтэ,unan
4753,zwei::NUM,göökte,daou
4754,zwei::NUM,guokta,daou
4755,zwei::NUM,guokte,daou
4756,zwei::NUM,kyeh'ti,daou
4757,zwei::NUM,kuõ´htt,daou
4758,zwei::NUM,кӯххт,daou
4759,drei::NUM,golme,tri
4760,drei::NUM,gålmmå,tri
4761,drei::NUM,golbma,tri
4762,drei::NUM,kulmâ,tri
4763,drei::NUM,koumm,tri
4764,drei::NUM,ко̄ллм,tri
4765,vier::NUM,njieljie,pevar
4766,vier::NUM,niellja,pevar
4767,vier::NUM,njeallje,pevar
4768,vier::NUM,nelji,pevar
4769,vier::NUM,nellj,pevar
4770,vier::NUM,не̄лльй,pevar
4771,fünf::NUM,vïjhte,pemp
4772,fünf::NUM,vihtta,pemp
4773,fünf::NUM,vihtta,pemp
4774,fünf::NUM,vittâ,pemp
4775,fünf::NUM,vitt,pemp
4776,fünf::NUM,выдт,pemp
4777,sechs::NUM,govhte,c'hwec'h
4778,sechs::NUM,guhtta,c'hwec'h
4779,sechs::NUM,guhtta,c'hwec'h
4780,sechs::NUM,kuttâ,c'hwec'h
4781,sechs::NUM,kutt,c'hwec'h
4782,sechs::NUM,кудт,c'hwec'h
4783,sieben::NUM,tjïjhtje,seizh
4784,sieben::NUM,giehtja,seizh
4785,sieben::NUM,čieža,seizh
4786,sieben::NUM,čiččâm,seizh
4787,sieben::NUM,čiččâm,seizh
4788,sieben::NUM,кыджемь,seizh
4789,acht::NUM,gaektsie,eizh
4790,acht::NUM,gáktsa,eizh
4791,acht::NUM,gávcci,eizh
4792,acht::NUM,käävci,eizh
4793,acht::NUM,kääu´c,eizh
4794,acht::NUM,ка̄ххц,eizh
4795,neun::NUM,uktsie,nav
4796,neun::NUM,aktse,nav
4797,neun::NUM,ovcci,nav
4798,neun::NUM,oovce,nav
4799,neun::NUM,å´hcc,nav
4800,neun::NUM,аххц,nav
4801,zehn::NUM,luhkie,dek
4802,zehn::NUM,låhke,dek
4803,zehn::NUM,lågev,dek
4804,zehn::NUM,logi,dek
4805,zehn::NUM,loṿe,dek
4806,zehn::NUM,lååi,dek
4807,zehn::NUM,лоагкь,dek
4808,elf::NUM,luhkieakte,unnek
4809,elf::NUM,lågenanakta,unnek
4810,elf::NUM,oktanuppelohkái,unnek
4811,elf::NUM,ohtnubáloh,unnek
4812,elf::NUM,õtmlo,unnek
4813,elf::NUM,õhttmlo,unnek
4814,elf::NUM,э̄ххтэмплоагкь,unnek
4815,zwölf::NUM,luhkiegöökte,daouzek
4816,zwölf::NUM,lågenanguokta,daouzek
4817,zwölf::NUM,guoktenuppelohkái,daouzek
4818,zwölf::NUM,kyeh'tnubáloh,daouzek
4819,zwölf::NUM,kuâtmlo,daouzek
4820,zwölf::NUM,kuâhttmlo,daouzek
4821,zwölf::NUM,кӯххтэмплоагкь,daouzek
4822,zwanzig::NUM,göökteluhkie,ugent
4823,zwanzig::NUM,guoktalåhke,ugent
4824,zwanzig::NUM,guoktelogi,ugent
4825,zwanzig::NUM,kyeh'tilov,ugent
4826,zwanzig::NUM,kuâhttlo,ugent
4827,zwanzig::NUM,кӯххтлоагкь,ugent
4828,dreißig::NUM,golmeluhkie,tregont
4829,dreißig::NUM,gålmmålåhke,tregont
4830,dreißig::NUM,golbmalogi,tregont
4831,dreißig::NUM,kulmâlov,tregont
4832,dreißig::NUM,koummlo,tregont
4833,dreißig::NUM,ко̄ллмлоагкь,tregont
4834,vierzig::NUM,njieljieluhkie,daou-ugent
4835,vierzig::NUM,nielljalåhke,daou-ugent
4836,vierzig::NUM,njealljelogi,daou-ugent
4837,vierzig::NUM,neljilov,daou-ugent
4838,vierzig::NUM,nelljlo,daou-ugent
4839,vierzig::NUM,не̄лльйлоагкь,daou-ugent
4840,fünfzig::NUM,vïjhteluhkie,hanter-kant
4841,fünfzig::NUM,vihttalåhke,hanter-kant
4842,fünfzig::NUM,vihttalogi,hanter-kant
4843,fünfzig::NUM,vittâlov,hanter-kant
4844,fünfzig::NUM,vittlo,hanter-kant
4845,fünfzig::NUM,выдтлоагкъ,hanter-kant
4846,sechzig::NUM,govhteluhkie,tri-ugent
4847,sechzig::NUM,guhttalåhke,tri-ugent
4848,sechzig::NUM,guhttalogi,tri-ugent
4849,sechzig::NUM,kuttâlov,tri-ugent
4850,sechzig::NUM,kuttlo,tri-ugent
4851,sechzig::NUM,кудтлоагкь,tri-ugent
4852,siebzig::NUM,tjïjhtjeluhkie,dek ha tri-ugent
4853,siebzig::NUM,gietjavlåhke,dek ha tri-ugent
4854,siebzig::NUM,čiežalogi,dek ha tri-ugent
4855,siebzig::NUM,čiččâmlov,dek ha tri-ugent
4856,siebzig::NUM,čičmlo,dek ha tri-ugent
4857,siebzig::NUM,кыджемьлоагкь,dek ha tri-ugent
4858,achtzig::NUM,gaektsieluhkie,pevar-ugent
4859,achtzig::NUM,gáktsalåhke,pevar-ugent
4860,achtzig::NUM,gávccilogi,pevar-ugent
4861,achtzig::NUM,kähcilov,pevar-ugent
4862,achtzig::NUM,kä´hcclo,pevar-ugent
4863,achtzig::NUM,ка̄ххцлоагкь,pevar-ugent
4864,neunzig::NUM,uktsieluhkie,dek ha pevar-ugent
4865,neunzig::NUM,aktselåhke,dek ha pevar-ugent
4866,neunzig::NUM,ovccilogi,dek ha pevar-ugent
4867,neunzig::NUM,ohcelov,dek ha pevar-ugent
4868,neunzig::NUM,å´hcclo,dek ha pevar-ugent
4869,neunzig::NUM,аххцлоагкь,dek ha pevar-ugent
4870,hundert::NUM,tjuetie,kant
4871,hundert::NUM,tjuohte,kant
4872,hundert::NUM,čuođi,kant
4873,hundert::NUM,čyeti,kant
4874,hundert::NUM,čue´tt,kant
4875,hundert::NUM,чӯдть,kant
4876,tausend::NUM,tåvsene,mil
4877,tausend::NUM,stoeretjuetie,mil
4878,tausend::NUM,tuvsán,mil
4879,tausend::NUM,duhát,mil
4880,tausend::NUM,duhát,mil
4881,tausend::NUM,tuhháát,mil
4882,tausend::NUM,dohat,mil
4883,tausend::NUM,то̄а̄фант,mil
4884,und::CNJ,jïh,ha
4885,und::CNJ,ja,ha
4886,und::CNJ,ja,ha
4887,und::CNJ,já,ha
4888,und::CNJ,di,ha
4889,und::CNJ,я,ha
4890,und::CNJ,да,ha
4891,und::CNJ,де,ha
4892,oder::CNJ,jallh,pe
4893,oder::CNJ,jali,pe
4894,oder::CNJ,dahje,pe
4895,oder::CNJ,adai,pe
4896,oder::CNJ,avi,pe
4897,oder::CNJ,le´be,pe
4898,oder::CNJ,элэ,pe
4899,oder::CNJ,вай,pe
4900,stehen::V,tjåadtjodh,bezañ a-sav
4901,stehen::V,seajsasjidh,bezañ a-sav
4902,stehen::V,tjuodtjot,bezañ a-sav
4903,stehen::V,čuožžut,bezañ a-sav
4904,stehen::V,cuáp'cuđ,bezañ a-sav
4905,stehen::V,čuâǯ'ǯad,bezañ a-sav
4906,stehen::V,чуэннче,bezañ a-sav
4907,sitzen::V,tjahkasjidh,azezañ
4908,sitzen::V,tjahkasjidh,bezañ en e goazez
4909,sitzen::V,tjåhkkåhit,azezañ
4910,sitzen::V,tjåhkkåhit,bezañ en e goazez
4911,sitzen::V,čohkkát,azezañ
4912,sitzen::V,čohkkát,bezañ en e goazez
4913,sitzen::V,čokkáđ,azezañ
4914,sitzen::V,čokkáđ,bezañ en e goazez
4915,sitzen::V,išttâd åårrad,azezañ
4916,sitzen::V,išttâd åårrad,bezañ en e goazez
4917,sitzen::V,ышштэ,azezañ
4918,sitzen::V,ышштэ,bezañ en e goazez
4919,liegen::V,gaajranidh,bezañ en e c'hourvez
4920,liegen::V,vellahit,bezañ en e c'hourvez
4921,liegen::V,veallát,bezañ en e c'hourvez
4922,liegen::V,viäl'láđ,bezañ en e c'hourvez
4923,liegen::V,liâššâd,bezañ en e c'hourvez
4924,liegen::V,ле̄шшэ,bezañ en e c'hourvez
4925,hängen::V,gævnjasjidh,krougañ
4926,hängen::V,gahtsahit,krougañ
4927,hängen::V,heaŋgát,krougañ
4928,hängen::V,hiäŋ'gáđ,krougañ
4929,hängen::V,sorččad,krougañ
4930,hängen::V,ла̄бпэ,krougañ
4931,werden::V,sjïdtedh,dazonet
4932,werden::V,sjaddat,dazonet
4933,werden::V,beassat,dazonet
4934,werden::V,šoddâđ,dazonet
4935,werden::V,šõddâd,dazonet
4936,werden::V,шэ̄ннтэ,dazonet
4937,passieren::V,vaasedh,c'hoarvezout
4938,passieren::V,sjaddat,c'hoarvezout
4939,passieren::V,dáhpáduvvat,c'hoarvezout
4940,passieren::V,vássit,c'hoarvezout
4941,passieren::V,dáhpáhuvvat,c'hoarvezout
4942,passieren::V,šoddâđ,c'hoarvezout
4943,passieren::V,šõddâd,c'hoarvezout
4944,passieren::V,шэ̄ннтэ,c'hoarvezout
4945,passieren::V,тагсэ,c'hoarvezout
4946,beginnen::V,aelkedh,stagañ
4947,beginnen::V,álgget,stagañ
4948,beginnen::V,álggahit,stagañ
4949,beginnen::V,älgiđ,stagañ
4950,beginnen::V,ä´lǧǧed,stagañ
4951,beginnen::V,о̄а̄лкхуввэ,stagañ
4952,beginnen::V,о̄а̄лкхэднэ,stagañ
4953,enden::V,orrijidh,achuiñ
4954,enden::V,hiejttet,achuiñ
4955,enden::V,nohkat,achuiñ
4956,enden::V,nuuhâđ,achuiñ
4957,enden::V,puu´tted,achuiñ
4958,enden::V,пудтэ,achuiñ
4959,enden::V,кӣркнэ,achuiñ
4960,wechseln::V,målsodh,cheñch
4961,wechseln::V,lånudit,cheñch
4962,wechseln::V,molssastit,cheñch
4963,wechseln::V,molsašuddat,cheñch
4964,wechseln::V,molsođ,cheñch
4965,wechseln::V,vaaitõõttâd,cheñch
4966,wechseln::V,вуайхувнэ,cheñch
4967,aufgehen[Sonne]::V,låvnedh,dirouzañ
4968,aufgehen[Sonne]::V,årijdit,dirouzañ
4969,aufgehen[Sonne]::V,lavnnet,dirouzañ
4970,aufgehen[Sonne]::V,badjánit,dirouzañ
4971,aufgehen[Sonne]::V,pajaniđ,dirouzañ
4972,aufgehen[Sonne]::V,pâjjned,dirouzañ
4973,aufgehen[Sonne]::V,пэ̄ййнэ,dirouzañ
4974,untergehen[Sonne]::V,luajhtadidh,
4975,untergehen[Sonne]::V,gáhtot,
4976,untergehen[Sonne]::V,vidodit,
4977,untergehen[Sonne]::V,luoitádit,
4978,untergehen[Sonne]::V,lyeš'tiđ,
4979,untergehen[Sonne]::V,lue´štted,
4980,untergehen[Sonne]::V,луэшштэдтэ,
4981,scheinen[Sonne]::V,goekedh,lugernañ
4982,scheinen[Sonne]::V,bájttet,lugernañ
