,Concept_ID,os,mrj
1305,einladen::V,ӕрбахонын,ӱжӓш
1306,vereinigen::V,баиу кӕнын,иктештӓш
1307,besuchen::V,абæрæг кæнын,толаш
1308,besuchen::V,бабæрæг кæнын,толаш
1309,besuchen::V,бауайын,толаш
1310,treffen::V,фембæлын,вӓшлиӓш
1311,treffen::V,фембæлын,вӓшлиӓлтӓш
1312,sich versammeln::V,æрæмбырд уын,цымыргаш
1313,spielen::V,хъазын,мадаш
1314,singen::V,зарын,мыраш
1315,tanzen::V,кафын,кушташ
1316,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,айырлаш
1317,verlassen::V,ныууадзын,шуаш
1318,retten::V,фервӕзын кӕнын,ытараш
1319,bewachen::V,хъахъхъӕнын,оролаш
1320,schützen::V,хъахъхъӕнын,перегӓш
1321,verteidigen::V,бахизын,перегӓш
1322,sich schlagen::V,хыл кæнын,шидӓлӓш
1323,sich schlagen::V,хыл кæнын,шиэдӓлӓш
1324,schießen::V,ӕхсын,лӱӓш
1325,siegen::V,басӕттын,сӹнгӓш
1326,siegen::V,фӕуӕлахиз уӕвын,сӹнгӓш
1327,ärgern::V,мӕсты кӕнын,шӹдештӓрӓш
1328,schlagen::V,ныццæвын,пӓрен колташ
1329,schlagen::V,ныццæвын,хӹрӹктен колташ
1330,stechen::V,фæрæхойын,пышкылаш
1331,stoßen::V,риуыгъын,шыркедӓш
1332,stehlen::V,давын,шолышт толаш
1333,stören::V,хъыгдарын,ӓрештӹлӓш
1334,belästigen::V,хъыгдарын,кӓньӹсӹрлӓндӓрӓш
1335,belästigen::V,хъыгдарын,шытырланыкташ
1336,verbergen::V,бамбӕхсын,шӹлтӓш
1337,verbergen::V,басусӕг кӕнын,шӹлтӓш
1338,täuschen::V,фӕливын,алталаш
1339,täuschen::V,фӕливын,аталаш
1340,täuschen::V,асайын,алталаш
1341,täuschen::V,асайын,аталаш
1342,betrügen::V,асайын,мошеньӹчӓйӓш
1343,töten::V,амарын,пуштын шуаш
1344,wohnen::V,цӕрын,ӹлӓш
1345,arbeiten::V,кусын,пӓшӓлӓш
1346,arbeiten::V,кусын,ровотаяш
1347,sammeln::V,æртонын,погаш
1348,pflücken::V,тонын,кӹрӓш
1349,jagen::V,цуан кæнын,охотничӓйӓш
1350,fischen::V,кæсаг ахсын æнгуырæй,кол кычаш
1351,fischen::V,æнгуыр дарын,кол кычаш
1352,fassen::V,ӕрцахсын,кычаш
1353,hüten::V,хизын,кӹтӓш
1354,treiben::V,скъӕрын,шуруяш
1355,anbinden::V,бабæттын,ялшташ
1356,anbinden::V,бабæттын,ялышташ
1357,anbinden::V,æрбæттын,ялшташ
1358,anbinden::V,æрбæттын,ялышташ
1359,füttern::V,холлаг дæттын,пукшаш
1360,füttern::V,холлаг æвæрын,пукшаш
1361,füttern::V,дарын,пукшаш
1362,melken::V,дуцын,шыпшылаш
1363,hacken::V,кæрдын,роаш
1364,hacken::V,лыгтæ кæнын,роаш
1365,gießen::V,бакалын,шӓвӓш
1366,reifen::V,срæгъæд уын,кӱӓш
1367,reifen::V,срæгъæд уын,поспейӓш
1368,reifen::V,сцæттæ уын,кӱӓш
1369,reifen::V,сцæттæ уын,поспейӓш
1370,zubereiten::V,сцӕттӕ кӕнын,йӓмдӹлӓш
1371,kochen::V,фыцын,шолташ
1372,backen::V,фыцын,кӱктӓш
1373,braten::V,цурын,жӓрӓш
1374,umrühren::V,ахæццæ кæнын,намалаш
1375,umrühren::V,азмæнтын,намалаш
1376,umrühren::V,астауын,намалаш
1377,stricken::V,кæнын,пидӓш
1378,stricken::V,бийын,пидӓш
1379,nähen::V,хуыйын,ыргаш
1380,färben::V,ахорын,пидӓш
1381,reinigen::V,ссыгъдæг кæнын,чиӓлтӓш
1382,reinigen::V,ныссыгъдæг кæнын,чиӓлтӓш
1383,reinigen::V,ныссæрфын,чиӓлтӓш
1384,waschen::V,ӕхсын,мышкаш
1385,abwischen::V,сӕрфын,ӹштӓш
1386,spülen::V,æнхъæвзын,шӱӓлтӓш
1387,fegen::V,мӕрзын,ӹштӓш
1388,kehren::V,мӕрзын,ӹштӓш
1389,baden::V,хи найын,нӱштӹлӓш
1390,sich waschen::V,хи æхсын,мышкылташ
1391,ausziehen::V,ласын,кыдашаш
1392,anziehen::V,скæнын,чиӓш
1393,sich anziehen::V,дзаума скæнын,чиӓш
1394,sich anziehen::V,дарæс скæнын,чиӓш
1395,kämmen::V,ныффасын,шерӓш
1396,kämmen::V,æрфасын,шерӓш
1397,schmücken::V,фӕлындын,цеверемдӓш
1398,sagen::V,зæгъын,манаш
1399,sagen::V,зæгъын,келесӓш
1400,sprechen::V,дзурын,манаш
1401,reden::V,ныхас кӕнын,шайышташ
1402,sich unterhalten::V,ныхас кæнын,хытыраш
1403,sich unterhalten::V,ныхас кæнын,хытыргаш
1404,fragen::V,фӕрсын,ядаш
1405,bitten::V,курын,ядаш
1406,erzählen::V,радзурын,келесӓш
1407,erzählen::V,ратаурæгъ кæнын,келесӓш
1408,mitteilen::V,фехъусын кæнын,попаш
1409,mitteilen::V,фехъусын кæнын,увертӓш
1410,mitteilen::V,фехъусын кæнын,увертӓрӓш
1411,nennen::V,хонын,лӹмдӓш
1412,rufen::V,сидын,ӱжӓш
1413,prahlen::V,ӕппӕлын,хайзаш
1414,prahlen::V,ӕппӕлын,шаргаланаш
1415,übersetzen::V,ратæлмац кæнын,вашташ
1416,denken::V,ӕнхъӕлын,машанаш
1417,denken::V,хъуыды кӕнын,машанаш
1418,glauben::V,уырнын,ӹнянӓш
1419,bemerken::V,фенын,цаклаш
1420,erkennen::V,базонын,пӓлӓш
1421,begreifen::V,ӕмбарын,ынгылаш
1422,begreifen::V,бамбарын,ынгылаш
1423,lernen::V,ахуыр кӕнын,тыменяш
1424,wissen::V,зонын,пӓлӓш
1425,sich erinnern an::V,зæрдыл æрлæууын,ышештӓрӓш
1426,sich erinnern an::V,æрымысын,ышештӓрӓш
1427,sich erinnern an::V,æрбаймысын,ышештӓрӓш
1428,sich erinnern an::V,æрхъуыды кæнын,ышештӓрӓш
1429,vergessen::V,ферох кæнын,монден кодаш
1430,vergessen::V,айрох кæнын,монден кодаш
1431,messen::V,барын,висӓш
1432,zählen::V,нымайын,шотаяш
1433,rechnen::V,хынцын,шотаяш
1434,lesen::V,кӕсын,лыдаш
1435,lesen::V,фӕрсын,лыдаш
1436,malen::V,ныв кӕнын,рисуяш
1437,zeichnen::V,ныв кӕнын,ыдырка́лаш
1438,schreiben::V,фыссын,вазаш
1439,besitzen::V,хицау уын,кы́чаш
1440,kaufen::V,балхӕнын,нӓлӓш
1441,verkaufen::V,уӕй кӕнын,выжалаш
1442,bezahlen::V,бафидын,тӱлӓш
1443,zahlen::V,фидын,тӱлӓш
1444,beherrschen::V,æлдариуæг кæнын,кы́чаш
1445,ertragen::V,бавзарын,цӹтӓш
1446,Leine::N,,керем
1447,rauschen::V,,шу́жгаш
1448,treten::V,,чымаш
1449,verstehen::V,,ынгылаш
