,Concept_ID,se,ga
4797,lieb::A,lådje,dil
4798,lieb::A,lådje,dílis
4799,lieb::A,gieres,dil
4800,lieb::A,gieres,dílis
4801,lieb::A,ráhkis,dil
4802,lieb::A,ráhkis,dílis
4803,lieb::A,láđis,dil
4804,lieb::A,láđis,dílis
4805,lieb::A,räähis,dil
4806,lieb::A,räähis,dílis
4807,lieb::A,pue´rr,dil
4808,lieb::A,pue´rr,dílis
4809,lieb::A,rää´ǩǩes,dil
4810,lieb::A,rää´ǩǩes,dílis
4811,lieb::A,мӣлса,dil
4812,lieb::A,мӣлса,dílis
4813,lustig::A,lustes,aerach
4814,lustig::A,lustes,meidhreach
4815,lustig::A,suohtas,aerach
4816,lustig::A,suohtas,meidhreach
4817,lustig::A,hávski,aerach
4818,lustig::A,hávski,meidhreach
4819,lustig::A,hitruu,aerach
4820,lustig::A,hitruu,meidhreach
4821,lustig::A,iilooš,aerach
4822,lustig::A,iilooš,meidhreach
4823,lustig::A,hää´sǩ,aerach
4824,lustig::A,hää´sǩ,meidhreach
4825,lustig::A,viä´s'sel,aerach
4826,lustig::A,viä´s'sel,meidhreach
4827,lustig::A,руэняс,aerach
4828,lustig::A,руэняс,meidhreach
4829,sanft::A,lïemkeds,bog
4830,sanft::A,lïemkeds,séimh
4831,sanft::A,lines,bog
4832,sanft::A,lines,séimh
4833,sanft::A,lágŋet,bog
4834,sanft::A,lágŋet,séimh
4835,sanft::A,linis,bog
4836,sanft::A,linis,séimh
4837,sanft::A,láđis,bog
4838,sanft::A,láđis,séimh
4839,sanft::A,liägus,bog
4840,sanft::A,liägus,séimh
4841,sanft::A,pivvâl,bog
4842,sanft::A,pivvâl,séimh
4843,sanft::A,heä´nn,bog
4844,sanft::A,heä´nn,séimh
4845,sanft::A,э̄йвсесь,bog
4846,sanft::A,э̄йвсесь,séimh
4847,krank::A,skïemtje,tinn
4848,krank::A,skïemtje,breoite
4849,krank::A,skibás,tinn
4850,krank::A,skibás,breoite
4851,krank::A,buohcci,tinn
4852,krank::A,buohcci,breoite
4853,krank::A,pyec'cee,tinn
4854,krank::A,pyec'cee,breoite
4855,krank::A,puõcci,tinn
4856,krank::A,puõcci,breoite
4857,krank::A,panntiõrvas,tinn
4858,krank::A,panntiõrvas,breoite
4859,krank::A,кэ̄бп,tinn
4860,krank::A,кэ̄бп,breoite
4861,nackt::A,båadtsoeh,nocht
4862,nackt::A,rihtso,nocht
4863,nackt::A,álás,nocht
4864,nackt::A,pie'tittem,nocht
4865,nackt::A,piät'táá,nocht
4866,nackt::A,päälljas,nocht
4867,nackt::A,пефта,nocht
4868,nackt::A,па̄льяс,nocht
4869,traurig::A,håjnoes,brónach
4870,traurig::A,suohtas,brónach
4871,traurig::A,hådje,brónach
4872,traurig::A,ahkit,brónach
4873,traurig::A,ahheev,brónach
4874,traurig::A,â´ǩǩed,brónach
4875,traurig::A,чуэввесь,brónach
4876,lebendig::A,jielije,beo
4877,lebendig::A,viesso,beo
4878,lebendig::A,ealli,beo
4879,lebendig::A,eeleev,beo
4880,lebendig::A,jie´lli,beo
4881,lebendig::A,е̄лльгденҍ,beo
4882,gut::A,buerie,maith
4883,gut::A,buorre,maith
4884,gut::A,buorre,maith
4885,gut::A,pyeṛi,maith
4886,gut::A,šiõǥǥ,maith
4887,gut::A,pue´rr,maith
4888,gut::A,шувв,maith
4889,gut::A,пуррь,maith
4890,schlecht::A,nåake,dona
4891,schlecht::A,nåake,droch-
4892,schlecht::A,skraape,dona
4893,schlecht::A,skraape,droch-
4894,schlecht::A,mådtan,dona
4895,schlecht::A,mådtan,droch-
4896,schlecht::A,nievrre,dona
4897,schlecht::A,nievrre,droch-
4898,schlecht::A,headju,dona
4899,schlecht::A,headju,droch-
4900,schlecht::A,heittot,dona
4901,schlecht::A,heittot,droch-
4902,schlecht::A,hyeṇi,dona
4903,schlecht::A,hyeṇi,droch-
4904,schlecht::A,niev'ri,dona
4905,schlecht::A,niev'ri,droch-
4906,schlecht::A,hue´nn,dona
4907,schlecht::A,hue´nn,droch-
4908,schlecht::A,нюэссь,dona
4909,schlecht::A,нюэссь,droch-
4910,schlecht::A,ню̄э̄зесь,dona
4911,schlecht::A,ню̄э̄зесь,droch-
4912,richtig::A,rïekte,ceart
4913,richtig::A,duolla,ceart
4914,richtig::A,rievtes,ceart
4915,richtig::A,riekta,ceart
4916,richtig::A,vuoi'gâ,ceart
4917,richtig::A,vuõiǥâs,ceart
4918,richtig::A,вӯййк,ceart
4919,richtig::A,вӯйкэсс,ceart
4920,schlimm::A,nåake,gránna
4921,schlimm::A,nåake,tubaisteach
4922,schlimm::A,bahá,gránna
4923,schlimm::A,bahá,tubaisteach
4924,schlimm::A,vearrái,gránna
4925,schlimm::A,vearrái,tubaisteach
4926,schlimm::A,niev'ri,gránna
4927,schlimm::A,niev'ri,tubaisteach
4928,schlimm::A,neu´rr,gránna
4929,schlimm::A,neu´rr,tubaisteach
4930,schlimm::A,ню̄э̄зесь,gránna
4931,schlimm::A,ню̄э̄зесь,tubaisteach
4932,wahr::A,saetnies,fíor
4933,wahr::A,sádnes,fíor
4934,wahr::A,duohta,fíor
4935,wahr::A,tuotâ,fíor
4936,wahr::A,tuõtt,fíor
4937,wahr::A,вӯйкас,fíor
4938,alt::A,båeries,sean
4939,alt::A,oames,sean
4940,alt::A,boaris,sean
4941,alt::A,uámis,sean
4942,alt::A,vuä´mes,sean
4943,alt::A,вуэммь,sean
4944,neu::A,orre,úr
4945,neu::A,orre,nua
4946,neu::A,ådås,úr
4947,neu::A,ådås,nua
4948,neu::A,ođas,úr
4949,neu::A,ođas,nua
4950,neu::A,uuđâs,úr
4951,neu::A,uuđâs,nua
4952,neu::A,oođâs,úr
4953,neu::A,oođâs,nua
4954,neu::A,о̄дт,úr
4955,neu::A,о̄дт,nua
4956,ehemalig::A,evtebe,iar-
4957,ehemalig::A,evtebe,sean-
4958,ehemalig::A,åvdep,iar-
4959,ehemalig::A,åvdep,sean-
4960,ehemalig::A,dološ,iar-
4961,ehemalig::A,dološ,sean-
4962,ehemalig::A,oovdiš,iar-
4963,ehemalig::A,oovdiš,sean-
4964,ehemalig::A,tuâl'jõž,iar-
4965,ehemalig::A,tuâl'jõž,sean-
4966,ehemalig::A,туллъя,iar-
4967,ehemalig::A,туллъя,sean-
4968,ehemalig::A,э̄ввтлэсь,iar-
4969,ehemalig::A,э̄ввтлэсь,sean-
4970,alt[Lebewesen]::A,voeres,sean
4971,alt[Lebewesen]::A,voeres,aosta
4972,alt[Lebewesen]::A,vuoras,sean
4973,alt[Lebewesen]::A,vuoras,aosta
4974,alt[Lebewesen]::A,boares,sean
4975,alt[Lebewesen]::A,boares,aosta
4976,alt[Lebewesen]::A,vuoras,sean
4977,alt[Lebewesen]::A,vuoras,aosta
4978,alt[Lebewesen]::A,puáris,sean
4979,alt[Lebewesen]::A,puáris,aosta
4980,alt[Lebewesen]::A,puä´res,sean
4981,alt[Lebewesen]::A,puä´res,aosta
4982,alt[Lebewesen]::A,пуэресь,sean
4983,alt[Lebewesen]::A,пуэресь,aosta
4984,jung::A,noere,óg
4985,jung::A,nuorra,óg
4986,jung::A,nuorra,óg
4987,jung::A,nuoṛâ,óg
4988,jung::A,nuõrr,óg
4989,jung::A,нӯрр,óg
4990,arm::A,giefies,bocht
4991,arm::A,hædjo,bocht
4992,arm::A,geafi,bocht
4993,arm::A,kevhi,bocht
4994,arm::A,ǩeeu´h,bocht
4995,arm::A,ва̄йваш,bocht
4996,reich::A,ræjhkoes,saibhir
4997,reich::A,ræjhkoes,rachmasach
4998,reich::A,boanndá,saibhir
4999,reich::A,boanndá,rachmasach
5000,reich::A,rikkis,saibhir
5001,reich::A,rikkis,rachmasach
5002,reich::A,riges,saibhir
5003,reich::A,riges,rachmasach
5004,reich::A,ree´ǧǧes,saibhir
5005,reich::A,ree´ǧǧes,rachmasach
5006,reich::A,ва̄птэк,saibhir
5007,reich::A,ва̄птэк,rachmasach
5008,bekannt::A,åehpies,atá eolas air
5009,bekannt::A,oahpes,atá eolas air
5010,bekannt::A,dieđus,atá eolas air
5011,bekannt::A,uápis,atá eolas air
5012,bekannt::A,tuubdâs,atá eolas air
5013,bekannt::A,toobdâs,atá eolas air
5014,bekannt::A,томтас,atá eolas air
5015,berühmt::A,byögke,cailiúil
5016,berühmt::A,byögke,clúiteach
5017,berühmt::A,mihtos,cailiúil
5018,berühmt::A,mihtos,clúiteach
5019,berühmt::A,beakkán,cailiúil
5020,berühmt::A,beakkán,clúiteach
5021,berühmt::A,beakkálmas,cailiúil
5022,berühmt::A,beakkálmas,clúiteach
5023,berühmt::A,mááinuh,cailiúil
5024,berühmt::A,mááinuh,clúiteach
5025,berühmt::A,peeggâlm,cailiúil
5026,berühmt::A,peeggâlm,clúiteach
5027,berühmt::A,snäätnai,cailiúil
5028,berühmt::A,snäätnai,clúiteach
5029,berühmt::A,куллъей,cailiúil
5030,berühmt::A,куллъей,clúiteach
5031,fremd::A,ammes,coimhthíoch
5032,fremd::A,amás,coimhthíoch
5033,fremd::A,vieres,coimhthíoch
5034,fremd::A,amas,coimhthíoch
5035,fremd::A,vie'res,coimhthíoch
5036,fremd::A,puigâ,coimhthíoch
5037,fremd::A,vee´res,coimhthíoch
5038,fremd::A,е̄ххк,coimhthíoch
5039,fremd::A,вӣресь,coimhthíoch
5040,verschieden::A,ovmese,éagsúil
5041,verschieden::A,ovmese,difriúil
5042,verschieden::A,moattelágásj,éagsúil
5043,verschieden::A,moattelágásj,difriúil
5044,verschieden::A,iesjgeŋgalágásj,éagsúil
5045,verschieden::A,iesjgeŋgalágásj,difriúil
5046,verschieden::A,eará,éagsúil
5047,verschieden::A,eará,difriúil
5048,verschieden::A,eresláván,éagsúil
5049,verschieden::A,eresláván,difriúil
5050,verschieden::A,jee´res,éagsúil
5051,verschieden::A,jee´res,difriúil
5052,verschieden::A,jee´resnallšem,éagsúil
5053,verschieden::A,jee´resnallšem,difriúil
5054,verschieden::A,югке,éagsúil
5055,verschieden::A,югке,difriúil
5056,verschieden::A,югкеналшэм,éagsúil
5057,verschieden::A,югкеналшэм,difriúil
5058,nah::A,gietskies,gar
5059,nah::A,gietskies,deas
5060,nah::A,lahka,gar
5061,nah::A,lahka,deas
5062,nah::A,lagas,gar
5063,nah::A,lagas,deas
5064,nah::A,a'ldemuš,gar
5065,nah::A,a'ldemuš,deas
5066,nah::A,âlddlõs,gar
5067,nah::A,âlddlõs,deas
5068,nah::A,альтэсь,gar
5069,nah::A,альтэсь,deas
5070,fern::A,gahkese,i bhfad uainn
5071,fern::A,gahkese,i bhfad i gcéin
5072,fern::A,guhkken,i bhfad uainn
5073,fern::A,guhkken,i bhfad i gcéin
5074,fern::A,gáiddus,i bhfad uainn
5075,fern::A,gáiddus,i bhfad i gcéin
5076,fern::A,kuhás,i bhfad uainn
5077,fern::A,kuhás,i bhfad i gcéin
5078,fern::A,ku´ǩes,i bhfad uainn
5079,fern::A,ku´ǩes,i bhfad i gcéin
5080,fern::A,туммплэсь,i bhfad uainn
5081,fern::A,туммплэсь,i bhfad i gcéin
5082,linker::A,gårroeh,clé
5083,linker::A,gåro,clé
5084,linker::A,gurut,clé
5085,linker::A,čižet,clé
5086,linker::A,či´ǯǯ,clé
5087,linker::A,чинч,clé
5088,rechter::A,åelkies,deas
5089,rechter::A,oalges,deas
5090,rechter::A,olgeš,deas
5091,rechter::A,uál'gis,deas
5092,rechter::A,vuõiǥâs,deas
5093,rechter::A,вуэлькесь,deas
5094,anderer::A,jeatjebe,eile
5095,anderer::A,nubbe,eile
5096,anderer::A,eará,eile
5097,anderer::A,nubbi,eile
5098,anderer::A,nubbe,eile
5099,anderer::A,nu´bb,eile
5100,anderer::A,jee´res,eile
5101,anderer::A,мудта,eile
5102,anderer::A,е̄ресь,eile
5103,erster::A,voestes,céad
5104,erster::A,vuostasj,céad
5105,erster::A,vuosttaš,céad
5106,erster::A,vuos'muš,céad
5107,erster::A,vuõs's,céad
5108,erster::A,õõu´dmõs,céad
5109,erster::A,авьтмусс,céad
5110,zweiter::A,mubpie,dóú
5111,zweiter::A,mubpie,dara
5112,zweiter::A,nubbe,dóú
5113,zweiter::A,nubbe,dara
5114,zweiter::A,nubbi,dóú
5115,zweiter::A,nubbi,dara
5116,zweiter::A,nubbe,dóú
5117,zweiter::A,nubbe,dara
5118,zweiter::A,nu´bb,dóú
5119,zweiter::A,nu´bb,dara
5120,zweiter::A,ныммьп,dóú
5121,zweiter::A,ныммьп,dara
5122,dritter::A,gåalmede,tríú
5123,dritter::A,gåalmede,treas
5124,dritter::A,goalmát,tríú
5125,dritter::A,goalmát,treas
5126,dritter::A,goalmmát,tríú
5127,dritter::A,goalmmát,treas
5128,dritter::A,kuálmád,tríú
5129,dritter::A,kuálmád,treas
5130,dritter::A,kuälmad,tríú
5131,dritter::A,kuälmad,treas
5132,dritter::A,кӯа̄ллмант,tríú
5133,dritter::A,кӯа̄ллмант,treas
5134,letzter::A,minngemes,déanach
5135,letzter::A,minngemes,deireanach
5136,letzter::A,maŋemus,déanach
5137,letzter::A,maŋemus,deireanach
5138,letzter::A,maŋimus,déanach
5139,letzter::A,maŋimus,deireanach
5140,letzter::A,majemuš,déanach
5141,letzter::A,majemuš,deireanach
5142,letzter::A,mââi´mõs,déanach
5143,letzter::A,mââi´mõs,deireanach
5144,letzter::A,маӈьмусс,déanach
5145,letzter::A,маӈьмусс,deireanach
5146,allein::ADV,oktegh,i d'aonar
5147,allein::ADV,oktegimse,i d'aonar
5148,allein::ADV,oktebisnie,i d'aonar
5149,allein::ADV,aktu,i d'aonar
5150,allein::ADV,okto,i d'aonar
5151,allein::ADV,ohtuu,i d'aonar
5152,allein::ADV,õhttu,i d'aonar
5153,allein::ADV,о̄ххтэ,i d'aonar
5154,zusammen::ADV,ektine,le chéile
5155,zusammen::ADV,ektine,in eineacht
5156,zusammen::ADV,ektesne,le chéile
5157,zusammen::ADV,ektesne,in eineacht
5158,zusammen::ADV,tjåenghkesne,le chéile
5159,zusammen::ADV,tjåenghkesne,in eineacht
5160,zusammen::ADV,siegen,le chéile
5161,zusammen::ADV,siegen,in eineacht
5162,zusammen::ADV,oktan,le chéile
5163,zusammen::ADV,oktan,in eineacht
5164,zusammen::ADV,ovttas,le chéile
5165,zusammen::ADV,ovttas,in eineacht
5166,zusammen::ADV,čoahkis,le chéile
5167,zusammen::ADV,čoahkis,in eineacht
5168,zusammen::ADV,oovtâst,le chéile
5169,zusammen::ADV,oovtâst,in eineacht
5170,zusammen::ADV,õõutsââ´jest,le chéile
5171,zusammen::ADV,õõutsââ´jest,in eineacht
5172,zusammen::ADV,аххтан,le chéile
5173,zusammen::ADV,аххтан,in eineacht
5174,zusammen::ADV,эфтэсьт,le chéile
5175,zusammen::ADV,эфтэсьт,in eineacht
5176,lange::ADV,guhkiem,fada
5177,lange::ADV,guhkev,fada
5178,lange::ADV,mælggadav,fada
5179,lange::ADV,guhká,fada
5180,lange::ADV,kuhe,fada
5181,lange::ADV,kuhháá,fada
5182,lange::ADV,kuu´ǩǩ,fada
5183,lange::ADV,кугкь,fada
5184,plötzlich::ADV,faahketji,go tobann
5185,plötzlich::ADV,faahketji,i dtobainne
5186,plötzlich::ADV,hæhkkat,go tobann
5187,plötzlich::ADV,hæhkkat,i dtobainne
5188,plötzlich::ADV,fáhkkestaga,go tobann
5189,plötzlich::ADV,fáhkkestaga,i dtobainne
5190,plötzlich::ADV,fakkist,go tobann
5191,plötzlich::ADV,fakkist,i dtobainne
5192,plötzlich::ADV,kruu´ta,go tobann
5193,plötzlich::ADV,kruu´ta,i dtobainne
5194,plötzlich::ADV,а̄йнханна,go tobann
5195,plötzlich::ADV,а̄йнханна,i dtobainne
5196,sofort::ADV,dallegh,ar an toirt
5197,sofort::ADV,dallegh,ar an bpointe
5198,sofort::ADV,dalá,ar an toirt
5199,sofort::ADV,dalá,ar an bpointe
5200,sofort::ADV,dalánagi,ar an toirt
5201,sofort::ADV,dalánagi,ar an bpointe
5202,sofort::ADV,dakkavide,ar an toirt
5203,sofort::ADV,dakkavide,ar an bpointe
5204,sofort::ADV,dakkaviđe,ar an toirt
5205,sofort::ADV,dakkaviđe,ar an bpointe
5206,sofort::ADV,tállán,ar an toirt
5207,sofort::ADV,tállán,ar an bpointe
5208,sofort::ADV,naraaz,ar an toirt
5209,sofort::ADV,naraaz,ar an bpointe
5210,sofort::ADV,атть,ar an toirt
5211,sofort::ADV,атть,ar an bpointe
5212,später::ADV,mænngan ,níos déanaí
5213,später::ADV,maŋŋebut,níos déanaí
5214,später::ADV,maŋŋel,níos déanaí
5215,später::ADV,maŋ̣eláá,níos déanaí
5216,später::ADV,mâ´ŋŋlakast,níos déanaí
5217,später::ADV,маӈӈа,níos déanaí
5218,jetzt::ADV,daelie,anois
5219,jetzt::ADV,dal,anois
5220,jetzt::ADV,dal,anois
5221,jetzt::ADV,tääl,anois
5222,jetzt::ADV,ââ´n,anois
5223,jetzt::ADV,атть,anois
5224,heute::ADV,daenbien,inniu
5225,heute::ADV,uddni,inniu
5226,heute::ADV,odne,inniu
5227,heute::ADV,onne,inniu
5228,heute::ADV,tä´bbe,inniu
5229,heute::ADV,та̄ррьм,inniu
5230,morgen::ADV,jirreden,amárach
5231,morgen::ADV,idet,amárach
5232,morgen::ADV,ihttin,amárach
5233,morgen::ADV,itten,amárach
5234,morgen::ADV,jâđđa,amárach
5235,morgen::ADV,янта,amárach
5236,bald::ADV,varke,go luath
5237,bald::ADV,varke,gan mhoill
5238,bald::ADV,ruvva,go luath
5239,bald::ADV,ruvva,gan mhoill
5240,bald::ADV,farga,go luath
5241,bald::ADV,farga,gan mhoill
5242,bald::ADV,vorgâ,go luath
5243,bald::ADV,vorgâ,gan mhoill
5244,bald::ADV,sõrgg,go luath
5245,bald::ADV,sõrgg,gan mhoill
5246,bald::ADV,вэхтэнне,go luath
5247,bald::ADV,вэхтэнне,gan mhoill
5248,dann::ADV,die,ansin
5249,dann::ADV,dalloj,ansin
5250,dann::ADV,de,ansin
5251,dann::ADV,te,ansin
5252,dann::ADV,de,ansin
5253,dann::ADV,teä,ansin
5254,dann::ADV,â´tte,ansin
5255,dann::ADV,те,ansin
5256,gestern::ADV,jååktan,inné
5257,gestern::ADV,iektu,inné
5258,gestern::ADV,ikte,inné
5259,gestern::ADV,jieh't,inné
5260,gestern::ADV,jåhtta,inné
5261,gestern::ADV,яххта,inné
5262,einst::ADV,dejpeli,tráth
5263,einst::ADV,dejpeli,uair amháin
5264,einst::ADV,åvdebut,tráth
5265,einst::ADV,åvdebut,uair amháin
5266,einst::ADV,áigi,tráth
5267,einst::ADV,áigi,uair amháin
5268,einst::ADV,dolin,tráth
5269,einst::ADV,dolin,uair amháin
5270,einst::ADV,tovle,tráth
5271,einst::ADV,tovle,uair amháin
5272,einst::ADV,tuu´l,tráth
5273,einst::ADV,tuu´l,uair amháin
5274,einst::ADV,э̄ххьтэшьт,tráth
5275,einst::ADV,э̄ххьтэшьт,uair amháin
5276,damals::ADV,aejkien,ag an am
5277,damals::ADV,aejkien,an t-am sin
5278,damals::ADV,dalloj,ag an am
5279,damals::ADV,dalloj,an t-am sin
5280,damals::ADV,dalle,ag an am
5281,damals::ADV,dalle,an t-am sin
5282,damals::ADV,talle,ag an am
5283,damals::ADV,talle,an t-am sin
5284,damals::ADV,te´l,ag an am
5285,damals::ADV,te´l,an t-am sin
5286,damals::ADV,teä´l,ag an am
5287,damals::ADV,teä´l,an t-am sin
5288,damals::ADV,танна,ag an am
5289,damals::ADV,танна,an t-am sin
5290,danach::ADV,mïnngesne,ina dhiaidh sin
5291,danach::ADV,dan maŋŋela,ina dhiaidh sin
5292,danach::ADV,maŋŋil,ina dhiaidh sin
5293,danach::ADV,das maŋŋá,ina dhiaidh sin
5294,danach::ADV,maŋ̣a,ina dhiaidh sin
5295,danach::ADV,mâ´ŋŋlest,ina dhiaidh sin
5296,danach::ADV,маӈӈа,ina dhiaidh sin
5297,vorher::ADV,aarebi,cheana
5298,vorher::ADV,aarebi,roimhe sin
5299,vorher::ADV,åvddål,cheana
5300,vorher::ADV,åvddål,roimhe sin
5301,vorher::ADV,árat,cheana
5302,vorher::ADV,árat,roimhe sin
5303,vorher::ADV,ovdâl,cheana
5304,vorher::ADV,ovdâl,roimhe sin
5305,vorher::ADV,ouddâl,cheana
5306,vorher::ADV,ouddâl,roimhe sin
5307,vorher::ADV,а̄йка,cheana
5308,vorher::ADV,а̄йка,roimhe sin
5309,zuerst::ADV,voestegh,ar dtús
5310,zuerst::ADV,álgon,ar dtús
5311,zuerst::ADV,vuos,ar dtús
5312,zuerst::ADV,vuohččan,ar dtús
5313,zuerst::ADV,vuoč'čin,ar dtús
5314,zuerst::ADV,vuõ´ste,ar dtús
5315,zuerst::ADV,vuõs'smõõssân,ar dtús
5316,zuerst::ADV,э̄ввтла,ar dtús
5317,zuerst::ADV,э̄ввтэль,ar dtús
5318,einmal::ADV,ikth,uair amháin
5319,einmal::ADV,akti,uair amháin
5320,einmal::ADV,okte,uair amháin
5321,einmal::ADV,ohtii,uair amháin
5322,einmal::ADV,kojo,uair amháin
5323,einmal::ADV,måttmešt,uair amháin
5324,einmal::ADV,э̄фт вэ̄рр,uair amháin
5325,manchmal::ADV,muvhtene,uaireanta
5326,manchmal::ADV,muhttijn,uaireanta
5327,manchmal::ADV,duolla dálla,uaireanta
5328,manchmal::ADV,muhtumin,uaireanta
5329,manchmal::ADV,kuásnii,uaireanta
5330,manchmal::ADV,måttmešt,uaireanta
5331,manchmal::ADV,kuä´ss-ne,uaireanta
5332,manchmal::ADV,мудта вэ̄р,uaireanta
5333,oft::ADV,daamtaj,minic
5334,oft::ADV,álu,minic
5335,oft::ADV,ábaj,minic
5336,oft::ADV,dájvvá,minic
5337,oft::ADV,dávjá,minic
5338,oft::ADV,távjá,minic
5339,oft::ADV,täujja,minic
5340,oft::ADV,то̄а̄ййв,minic
5341,immer::ADV,iktesth,i gcónaí
5342,immer::ADV,eejnegen,i gcónaí
5343,immer::ADV,agev,i gcónaí
5344,immer::ADV,álo,i gcónaí
5345,immer::ADV,ain,i gcónaí
5346,immer::ADV,ovttuu,i gcónaí
5347,immer::ADV,pâi,i gcónaí
5348,immer::ADV,пай,i gcónaí
5349,niemals::ADV,ij gåessie,riamh
5350,niemals::ADV,ij goassak,riamh
5351,niemals::ADV,ij ihkenis,riamh
5352,niemals::ADV,ii goassege,riamh
5353,niemals::ADV,ij kuás'sin,riamh
5354,niemals::ADV,ij ni kuä´ss,riamh
5355,niemals::ADV,эйй никуэссь,riamh
5356,hier::ADV,daagkoe,anseo
5357,hier::ADV,dála,anseo
5358,hier::ADV,dánna,anseo
5359,hier::ADV,dá,anseo
5360,hier::ADV,dás,anseo
5361,hier::ADV,taa,anseo
5362,hier::ADV,tää,anseo
5363,hier::ADV,ta´ltte,anseo
5364,hier::ADV,тала,anseo
5365,hier::ADV,тэста,anseo
5366,hierhin::ADV,diekie,anseo
5367,hierhin::ADV,dási,anseo
5368,hierhin::ADV,diehki,anseo
5369,hierhin::ADV,deike,anseo
5370,hierhin::ADV,teehi,anseo
5371,hierhin::ADV,tii´ǩ,anseo
5372,hierhin::ADV,тӣге,anseo
5373,von hier::ADV,daebpede,an áit seo
5374,von hier::ADV,dássta,an áit seo
5375,von hier::ADV,dáppelt,an áit seo
5376,von hier::ADV,dáppe,an áit seo
5377,von hier::ADV,tástán,an áit seo
5378,von hier::ADV,tääiǥ,an áit seo
5379,von hier::ADV,tääi´ben,an áit seo
5380,von hier::ADV,тэста,an áit seo
5381,dort::ADV,dagkoe,ann
5382,dort::ADV,dagkoe,ansin
5383,dort::ADV,dale,ann
5384,dort::ADV,dale,ansin
5385,dort::ADV,dakko,ann
5386,dort::ADV,dakko,ansin
5387,dort::ADV,tuo,ann
5388,dort::ADV,tuo,ansin
5389,dort::ADV,tovben,ann
5390,dort::ADV,tovben,ansin
5391,dort::ADV,to´ben,ann
5392,dort::ADV,to´ben,ansin
5393,dort::ADV,тёллэ,ann
5394,dort::ADV,тёллэ,ansin
5395,dort::ADV,тамьпе,ann
5396,dort::ADV,тамьпе,ansin
5397,dorthin::ADV,dahkoe,ann
5398,dorthin::ADV,dahkoe,ansin
5399,dorthin::ADV,dåhku,ann
5400,dorthin::ADV,dåhku,ansin
5401,dorthin::ADV,dohko,ann
5402,dorthin::ADV,dohko,ansin
5403,dorthin::ADV,diehko,ann
5404,dorthin::ADV,diehko,ansin
5405,dorthin::ADV,tuohu,ann
5406,dorthin::ADV,tuohu,ansin
5407,dorthin::ADV,tok,ann
5408,dorthin::ADV,tok,ansin
5409,dorthin::ADV,tok-aa,ann
5410,dorthin::ADV,tok-aa,ansin
5411,dorthin::ADV,то̄гэ,ann
5412,dorthin::ADV,то̄гэ,ansin
5413,vorwärts::ADV,fraamme,
5414,vorwärts::ADV,åvddån,
5415,vorwärts::ADV,ovddas,
5416,vorwärts::ADV,oovdâs,
5417,vorwärts::ADV,ooudâs,
5418,vorwärts::ADV,ooudårra,
5419,vorwärts::ADV,эвтэс,
5420,rückwärts::ADV,mænngese,siar
5421,rückwärts::ADV,ruoptobadáj,siar
5422,rückwärts::ADV,maŋás,siar
5423,rückwärts::ADV,majaskulij,siar
5424,rückwärts::ADV,mââjas,siar
5425,rückwärts::ADV,mâ´ŋŋla,siar
5426,rückwärts::ADV,мо̄а̄з,siar
5427,rückwärts::ADV,мо̄а̄ст,siar
5428,zurück::ADV,bååstede,ar ais
5429,zurück::ADV,ruoptus,ar ais
5430,zurück::ADV,maŋus,ar ais
5431,zurück::ADV,ruoktot,ar ais
5432,zurück::ADV,maassâd,ar ais
5433,zurück::ADV,vä´st,ar ais
5434,zurück::ADV,mååusat,ar ais
5435,zurück::ADV,мо̄а̄з,ar ais
5436,zurück::ADV,мо̄а̄ст,ar ais
5437,unten::ADV,vuelnie,thíos
5438,unten::ADV,vuollen,thíos
5439,unten::ADV,vuollin,thíos
5440,unten::ADV,vyellin,thíos
5441,unten::ADV,vue´llen,thíos
5442,unten::ADV,вӯлльн,thíos
5443,hinab::ADV,våålese,síos
5444,hinab::ADV,vuolus,síos
5445,hinab::ADV,vulos,síos
5446,hinab::ADV,vuá'lás,síos
5447,hinab::ADV,vuâlas,síos
5448,hinab::ADV,валас,síos
5449,oben::ADV,bijjene,thuas
5450,oben::ADV,baddjen,thuas
5451,oben::ADV,badjin,thuas
5452,oben::ADV,paijeen,thuas
5453,oben::ADV,pâ´jjen,thuas
5454,oben::ADV,tunââ´lmest,thuas
5455,oben::ADV,пайенҍ,thuas
5456,hinauf::ADV,bæjjese,suas
5457,hinauf::ADV,bajás,suas
5458,hinauf::ADV,bajás,suas
5459,hinauf::ADV,pajas,suas
5460,hinauf::ADV,pââjas,suas
5461,hinauf::ADV,пайяс,suas
5462,überall::ADV,gaajhkene lehkesne,i ngach áit
5463,überall::ADV,gaajhkene lehkesne,ar fud na háite
5464,überall::ADV,juohkka sajen,i ngach áit
5465,überall::ADV,juohkka sajen,ar fud na háite
5466,überall::ADV,juohke sajis,i ngach áit
5467,überall::ADV,juohke sajis,ar fud na háite
5468,überall::ADV,jya'hisaajeest,i ngach áit
5469,überall::ADV,jya'hisaajeest,ar fud na háite
5470,überall::ADV,vee´zz,i ngach áit
5471,überall::ADV,vee´zz,ar fud na háite
5472,überall::ADV,pukvee´zz,i ngach áit
5473,überall::ADV,pukvee´zz,ar fud na háite
5474,überall::ADV,пугквесь,i ngach áit
5475,überall::ADV,пугквесь,ar fud na háite
5476,nicht::ADV,ij,ní
5477,nicht::ADV,ij,cha
5478,nicht::ADV,ij,ní
5479,nicht::ADV,ij,cha
5480,nicht::ADV,ii,ní
5481,nicht::ADV,ii,cha
