,Concept_ID,hr,lbe
1443,umrühren::V,promiješati,хӏала бан
1444,stricken::V,plesti,щащлан
1445,stricken::V,plesti,щащан
1446,nähen::V,šiti,дуруххан
1447,färben::V,obojiti,ранг щун
1448,reinigen::V,očistiti,марцӏ бан
1449,reinigen::V,počistiti,марцӏ бан
1450,waschen::V,prati,шюшин
1451,abwischen::V,otrti,лишин
1452,spülen::V,isprati,вилаган
1453,spülen::V,oplakati,вилаган
1454,fegen::V,mesti,башин
1455,fegen::V,pomesti,башин
1456,kehren::V,mesti,бахьлан
1457,baden::V,kupati se,щинавун учӏлан
1458,sich waschen::V,umiti se,диссун
1459,sich waschen::V,umiti se,лажин диссун
1460,sich waschen::V,umiti se,лажин дислан
1461,sich waschen::V,umiti se,биссун
1462,sich waschen::V,umiti se,чурх бислан
1463,sich waschen::V,prati se,диссун
1464,sich waschen::V,prati se,лажин диссун
1465,sich waschen::V,prati se,лажин дислан
1466,sich waschen::V,prati se,биссун
1467,sich waschen::V,prati se,чурх бислан
1468,ausziehen::V,svući,ликкан
1469,anziehen::V,obući,лаххан
1470,sich anziehen::V,obući se,янна лаххан
1471,kämmen::V,češljati,ттарал дуккан
1472,schmücken::V,uresiti,чӏюлу бан
1473,schmücken::V,nakititi,чӏюлу бан
1474,sagen::V,reći,учин
1475,sagen::V,kazati,учин
1476,sprechen::V,govoriti,гъалгъа тӏун
1477,reden::V,govoriti,гъалгъа тӏун
1478,reden::V,besjediti,гъалгъа тӏун
1479,sich unterhalten::V,razgovarati se,гъалгъа тӏун
1480,fragen::V,pitati,цӏуххин
1481,bitten::V,moliti,тавакъю буллан
1482,erzählen::V,ispričati,хавар бусан
1483,erzählen::V,pripovjediti,хавар бусан
1484,mitteilen::V,saopćiti,баян бан
1485,mitteilen::V,saopćiti,хавар бан
1486,nennen::V,nazvati,цӏа дизан
1487,rufen::V,zvati,оьвтӏун
1488,rufen::V,dozvati,оьвтӏун
1489,prahlen::V,hvalisati se,цӏа дуллан
1490,übersetzen::V,prevesti,таржума бан
1491,denken::V,misliti,пикри буллан
1492,glauben::V,vjerovati,вих хьун
1493,bemerken::V,zapaziti,хӏисав хъун
1494,bemerken::V,primijetiti,хӏисав хъун
1495,erkennen::V,prepoznati,увчӏин
1496,begreifen::V,pojmiti,бувчӏин
1497,begreifen::V,shvatiti,бувчӏин
1498,verstehen::V,razabrati,
1499,lernen::V,učiti se,лахьлан
1500,lernen::V,učiti se,лахьхьин
1501,wissen::V,znati,кӏулну бикӏан
1502,wissen::V,znati,хавар бикӏан
1503,sich erinnern an::V,sjetiti se,дакӏнин бутан
1504,vergessen::V,zaboraviti,хъама битан
1505,messen::V,mjeriti,дуцин дуллан
1506,messen::V,mjeriti,дуцин дан
1507,zählen::V,brojiti,дуккин
1508,rechnen::V,računati,хӏисав дан
1509,lesen::V,čitati,ккалан
1510,malen::V,slikati,сурат дуллан
1511,zeichnen::V,crtati,сурат дуллан
1512,schreiben::V,pisati,чичин
1513,schreiben::V,pisati,чичлан
1514,besitzen::V,imati,дуну икӏан
1515,besitzen::V,imati,дуну дикӏан
1516,besitzen::V,imati,заллуну икӏан
1517,besitzen::V,posjedovati,дуну икӏан
1518,besitzen::V,posjedovati,дуну дикӏан
1519,besitzen::V,posjedovati,заллуну икӏан
1520,kaufen::V,kupiti,машан ласун
1521,verkaufen::V,prodati,баххан
1522,verkaufen::V,raspačati,баххан
1523,bezahlen::V,platiti,арцу дулун
1524,bezahlen::V,platiti,багьа булун
1525,zahlen::V,plaćati,арцу дулун
1526,zahlen::V,plaćati,багьа булун
1527,beherrschen::V,vladati,дуну икӏан
1528,beherrschen::V,vladati,заллуну икӏан
1529,beherrschen::V,gospodariti,дуну икӏан
1530,beherrschen::V,gospodariti,заллуну икӏан
1531,ertragen::V,trpjeti,бухӏан
1532,ertragen::V,podnijeti,бухӏан
1533,Gehirn::N,,ня
