,Concept_ID,se,mhr
3822,groß::A,stuoris,кугу́
3823,groß::A,stye'res,кугу́
3824,groß::A,šurr,кугу́
3825,groß::A,шӯрр,кугу́
3826,groß::A,о̄а̄йхьк,кугу́
3827,klein::A,onne,изи́
3828,klein::A,smaave,изи́
3829,klein::A,unne,изи́
3830,klein::A,uhttse,изи́
3831,klein::A,unni,изи́
3832,klein::A,uhcci,изи́
3833,klein::A,ucce,изи́
3834,klein::A,u´cc,изи́
3835,klein::A,siõmm,изи́
3836,klein::A,smaavâs,изи́
3837,klein::A,уцць,изи́
3838,klein::A,уцхенч,изи́
3839,lang::A,guhkies,кужу́
3840,lang::A,guhkke,кужу́
3841,lang::A,guhkki,кужу́
3842,lang::A,kukke,кужу́
3843,lang::A,ku´ǩǩ,кужу́
3844,lang::A,куххьк,кужу́
3845,kurz::A,åenehks,кӱ́чык
3846,kurz::A,oadne,кӱ́чык
3847,kurz::A,oanehaš,кӱ́чык
3848,kurz::A,uánih,кӱ́чык
3849,kurz::A,uá'nihâš,кӱ́чык
3850,kurz::A,vuä´niǩ,кӱ́чык
3851,kurz::A,оаньхесь,кӱ́чык
3852,breit::A,gamte,кумда́
3853,breit::A,gåbdde,кумда́
3854,breit::A,govdat,кумда́
3855,breit::A,kubduv,кумда́
3856,breit::A,kobddi,кумда́
3857,breit::A,ко̄ммьтэсь,кумда́
3858,schmal::A,giedtsies,а́ҥысыр
3859,schmal::A,giedtse,а́ҥысыр
3860,schmal::A,geazzi,а́ҥысыр
3861,schmal::A,seaggi,а́ҥысыр
3862,schmal::A,kärži,а́ҥысыр
3863,schmal::A,kezzi,а́ҥысыр
3864,schmal::A,ǩe´ʒʒ,а́ҥысыр
3865,schmal::A,ке̄нҌцесь,а́ҥысыр
3866,dicht::A,duvhties,ну́гыдо
3867,dicht::A,suohkat,ну́гыдо
3868,dicht::A,teahtis,ну́гыдо
3869,dicht::A,čavos,ну́гыдо
3870,dicht::A,naaggâs,ну́гыдо
3871,dicht::A,то̄а̄йвас,ну́гыдо
3872,dick[Gegenstand]::A,gïsse,кӱ́жгӧ
3873,dick[Gegenstand]::A,jassijes,кӱ́жгӧ
3874,dick[Gegenstand]::A,assá,кӱ́жгӧ
3875,dick[Gegenstand]::A,assái,кӱ́жгӧ
3876,dick[Gegenstand]::A,assaa,кӱ́жгӧ
3877,dick[Gegenstand]::A,asalâš,кӱ́жгӧ
3878,dick[Gegenstand]::A,kõssâd,кӱ́жгӧ
3879,dick[Gegenstand]::A,âssai,кӱ́жгӧ
3880,dick[Gegenstand]::A,кэ̄сс,кӱ́жгӧ
3881,dünn::A,jissehts,ви́чкыж
3882,dünn::A,asidasj,ви́чкыж
3883,dünn::A,asehaš,ви́чкыж
3884,dünn::A,asettem,ви́чкыж
3885,dünn::A,ââ´zzte´m,ви́чкыж
3886,dünn::A,рашшь,ви́чкыж
3887,dünn::A,ражесь,ви́чкыж
3888,fest::A,nænnoes,чо́ткыдо
3889,fest::A,tjavdes,чо́ткыдо
3890,fest::A,tjårggåt,чо́ткыдо
3891,fest::A,nanus,чо́ткыдо
3892,fest::A,nanos,чо́ткыдо
3893,fest::A,nâânas,чо́ткыдо
3894,fest::A,роавас,чо́ткыдо
3895,fest::A,роаввсэсь,чо́ткыдо
3896,flach::A,plïehtje,лапка́
3897,flach::A,duolbo,лапка́
3898,flach::A,duolbuk,лапка́
3899,flach::A,duolba,лапка́
3900,flach::A,tuolbâs,лапка́
3901,flach::A,toobžâs,лапка́
3902,flach::A,tuõlbâs,лапка́
3903,flach::A,тӯллп,лапка́
3904,glatt::A,njalhkedihks,яклака́
3905,glatt::A,njalkas,яклака́
3906,glatt::A,njalkkas,яклака́
3907,glatt::A,šoollâd,яклака́
3908,glatt::A,šolbâd,яклака́
3909,glatt::A,lää´ttes,яклака́
3910,glatt::A,ла̄тӭсь,яклака́
3911,glatt::A,нё̄ллькесь,яклака́
3912,hart::A,garre,пе́ҥгыде
3913,hart::A,garras,пе́ҥгыде
3914,hart::A,garas,пе́ҥгыде
3915,hart::A,koorâs,пе́ҥгыде
3916,hart::A,kõõrâs,пе́ҥгыде
3917,hart::A,куйяс,пе́ҥгыде
3918,hart::A,кэ̄рас,пе́ҥгыде
3919,weich::A,möövhkes,пу́шкыдо
3920,weich::A,dimes,пу́шкыдо
3921,weich::A,dimis,пу́шкыдо
3922,weich::A,times,пу́шкыдо
3923,weich::A,lines,пу́шкыдо
3924,weich::A,tee´mes,пу́шкыдо
3925,weich::A,сӯбпесь,пу́шкыдо
3926,rund::A,jorpe,йырге́шке
3927,rund::A,jårbås,йырге́шке
3928,rund::A,jårbbåt,йырге́шке
3929,rund::A,jorbbas,йырге́шке
3930,rund::A,juurbâs,йырге́шке
3931,rund::A,joorbâs,йырге́шке
3932,rund::A,ё̄рпп,йырге́шке
3933,spitz::A,snjåhtjoeh,коша́р
3934,spitz::A,snutjek,коша́р
3935,spitz::A,snjurtjuk,коша́р
3936,spitz::A,čogas,коша́р
3937,spitz::A,cuppas,коша́р
3938,spitz::A,čuuṿâs,коша́р
3939,spitz::A,pâ´sttel,коша́р
3940,spitz::A,чо̄гк,коша́р
3941,spitz::A,пассьтэль,коша́р
3942,scharf::A,besteles,пӱ́сӧ
3943,scharf::A,basstel,пӱ́сӧ
3944,scharf::A,tjiesskis,пӱ́сӧ
3945,scharf::A,bastilit,пӱ́сӧ
3946,scharf::A,čuuḥâl,пӱ́сӧ
3947,scharf::A,pâ´sttel,пӱ́сӧ
3948,scharf::A,пассьтэль,пӱ́сӧ
3949,scharf::A,пассьтлесь,пӱ́сӧ
3950,stumpf::A,baenehts,токма́к
3951,stumpf::A,jåbbe,токма́к
3952,stumpf::A,nearas,токма́к
3953,stumpf::A,basttoheapme,токма́к
3954,stumpf::A,tulcce,токма́к
3955,stumpf::A,miä´r'res,токма́к
3956,stumpf::A,ме̄ресь,токма́к
3957,schwer::A,leevles,не́ле
3958,schwer::A,låssåt,не́ле
3959,schwer::A,lossat,не́ле
3960,schwer::A,lussâd,не́ле
3961,schwer::A,lossâd,не́ле
3962,schwer::A,ло̄ссэ,не́ле
3963,schwer::A,ло̄ссэсь,не́ле
3964,schön::A,tjaebpies,сы́лне
3965,schön::A,tjábbe,сы́лне
3966,schön::A,čáppat,сы́лне
3967,schön::A,muččâd,сы́лне
3968,schön::A,mooččâd,сы́лне
3969,schön::A,мо̄джесь,сы́лне
3970,heiß::A,baahke,шо́кшо
3971,heiß::A,báhkas,шо́кшо
3972,heiß::A,báhkas,шо́кшо
3973,heiß::A,paahâs,шо́кшо
3974,heiß::A,paakkâs,шо́кшо
3975,heiß::A,жоарр,шо́кшо
3976,heiß::A,по̄а̄ххк,шо́кшо
3977,warm::A,bïjveles,ле́ве
3978,warm::A,liekkas,ле́ве
3979,warm::A,liekkas,ле́ве
3980,warm::A,liegâs,ле́ве
3981,warm::A,liõggâs,ле́ве
3982,warm::A,по̄а̄ххк,ле́ве
3983,kalt::A,galme,йӱ́штӧ
3984,kalt::A,galmas,йӱ́штӧ
3985,kalt::A,tjoaskes,йӱ́штӧ
3986,kalt::A,galmmas,йӱ́штӧ
3987,kalt::A,koolmâs,йӱ́штӧ
3988,kalt::A,kõõlmâs,йӱ́штӧ
3989,kalt::A,кэ̄ллм,йӱ́штӧ
3990,kühl::A,jueskies,юа́лге
3991,kühl::A,jueskies,южгата́
3992,kühl::A,gujos,юа́лге
3993,kühl::A,gujos,южгата́
3994,kühl::A,goasos,юа́лге
3995,kühl::A,goasos,южгата́
3996,kühl::A,čoaskkis,юа́лге
3997,kühl::A,čoaskkis,южгата́
3998,kühl::A,čuássid,юа́лге
3999,kühl::A,čuássid,южгата́
4000,kühl::A,čue´cǩes,юа́лге
4001,kühl::A,čue´cǩes,южгата́
4002,kühl::A,чуэцькесь,юа́лге
4003,kühl::A,чуэцькесь,южгата́
4004,frisch::A,fïerske,свежа́
4005,frisch::A,varás,свежа́
4006,frisch::A,varres,свежа́
4007,frisch::A,varas,свежа́
4008,frisch::A,voorâs,свежа́
4009,frisch::A,võõrâs,свежа́
4010,frisch::A,вэрс,свежа́
4011,feucht::A,låpsoes,вӱ́дыжгӧ
4012,feucht::A,suolnos,вӱ́дыжгӧ
4013,feucht::A,njuoskas,вӱ́дыжгӧ
4014,feucht::A,gásttas,вӱ́дыжгӧ
4015,feucht::A,laavtâs,вӱ́дыжгӧ
4016,feucht::A,nje´bll,вӱ́дыжгӧ
4017,feucht::A,ню̄ццк,вӱ́дыжгӧ
4018,nass::A,lovve,нӧ́рӧ
4019,nass::A,njuoskas,нӧ́рӧ
4020,nass::A,luvás,нӧ́рӧ
4021,nass::A,njuoskkas,нӧ́рӧ
4022,nass::A,njuoskâs,нӧ́рӧ
4023,nass::A,njuõckas,нӧ́рӧ
4024,nass::A,ню̄ццк,нӧ́рӧ
4025,trocken::A,gejhkie,ку́кшо
4026,trocken::A,gåjkes,ку́кшо
4027,trocken::A,goikkis,ку́кшо
4028,trocken::A,ko'škes,ку́кшо
4029,trocken::A,kååšǩes,ку́кшо
4030,trocken::A,коашшьк,ку́кшо
4031,voll::A,dïeve,тич
4032,voll::A,dievas,тич
4033,voll::A,dievva,тич
4034,voll::A,tievâs,тич
4035,voll::A,tiiudas,тич
4036,voll::A,тӣввт,тич
4037,leer::A,tovme,яра́
4038,leer::A,gåaroes,яра́
4039,leer::A,guoros,яра́
4040,leer::A,guorus,яра́
4041,leer::A,kuárus,яра́
4042,leer::A,kuâras,яра́
4043,leer::A,курас,яра́
4044,offen::A,latjkes,виш
4045,offen::A,rabás,виш
4046,offen::A,rabas,виш
4047,offen::A,áávus,виш
4048,offen::A,jââ´ldes,виш
4049,offen::A,а̄в,виш
4050,geschlossen::A,måskoes,пе́тырыме
4051,geschlossen::A,måskoes,тӱ́чмӧ
4052,geschlossen::A,dahpas,пе́тырыме
4053,geschlossen::A,dahpas,тӱ́чмӧ
4054,geschlossen::A,gitta,пе́тырыме
4055,geschlossen::A,gitta,тӱ́чмӧ
4056,geschlossen::A,kiddâ,пе́тырыме
4057,geschlossen::A,kiddâ,тӱ́чмӧ
4058,geschlossen::A,ǩidd,пе́тырыме
4059,geschlossen::A,ǩidd,тӱ́чмӧ
4060,geschlossen::A,mååskas,пе́тырыме
4061,geschlossen::A,mååskas,тӱ́чмӧ
4062,sauber::A,raejnies,ару́
4063,sauber::A,raejnies,янда́р
4064,sauber::A,rájnas,ару́
4065,sauber::A,rájnas,янда́р
4066,sauber::A,buhtes,ару́
4067,sauber::A,buhtes,янда́р
4068,sauber::A,ráinnas,ару́
4069,sauber::A,ráinnas,янда́р
4070,sauber::A,čurgâd,ару́
4071,sauber::A,čurgâd,янда́р
4072,sauber::A,puu´ttes,ару́
4073,sauber::A,puu´ttes,янда́р
4074,sauber::A,чӣллк,ару́
4075,sauber::A,чӣллк,янда́р
4076,schmutzig::A,sleagroeh,лавыра́н
4077,schmutzig::A,sleagroeh,ла́выргыше
4078,schmutzig::A,duolvas,лавыра́н
4079,schmutzig::A,duolvas,ла́выргыше
4080,schmutzig::A,duolvvas,лавыра́н
4081,schmutzig::A,duolvvas,ла́выргыше
4082,schmutzig::A,tuol'vii,лавыра́н
4083,schmutzig::A,tuol'vii,ла́выргыше
4084,schmutzig::A,sähssai,лавыра́н
4085,schmutzig::A,sähssai,ла́выргыше
4086,schmutzig::A,са̄ккьс,лавыра́н
4087,schmutzig::A,са̄ккьс,ла́выргыше
4088,roh::A,saajpe,кӱ́чымӧ
4089,roh::A,saajpes,кӱ́чымӧ
4090,roh::A,njuoskas,кӱ́чымӧ
4091,roh::A,njuoskkas,кӱ́чымӧ
4092,roh::A,njuoskâs,кӱ́чымӧ
4093,roh::A,njuõckas,кӱ́чымӧ
4094,roh::A,ню̄ццк,кӱ́чымӧ
4095,reif::A,njoetseldh,лӧза́
4096,reif::A,láddam,лӧза́
4097,reif::A,givssas,лӧза́
4098,reif::A,кӣркна,лӧза́
4099,reif::A,са̄ххьплуввма,лӧза́
4100,lecker::A,hearskoes,ту́тло
4101,lecker::A,hærssko,ту́тло
4102,lecker::A,njálggat,ту́тло
4103,lecker::A,njäälgis,ту́тло
4104,lecker::A,njõ´ddi,ту́тло
4105,lecker::A,шӣг,ту́тло
4106,süß::A,sieties,ше́ре
4107,süß::A,hálmes,ше́ре
4108,süß::A,hálmmá,ше́ре
4109,süß::A,njálggat,ше́ре
4110,süß::A,njäälgis,ше́ре
4111,süß::A,njää´ljes,ше́ре
4112,süß::A,ня̄ллькесь,ше́ре
4113,bitter::A,bihtseds,ко́чо
4114,bitter::A,baetjkies,ко́чо
4115,bitter::A,bitjes,ко́чо
4116,bitter::A,tsibtsa,ко́чо
4117,bitter::A,bahča,ко́чо
4118,bitter::A,pišker,ко́чо
4119,bitter::A,poččâ,ко́чо
4120,bitter::A,pe´čǩǩer,ко́чо
4121,bitter::A,пыччкар,ко́чо
4122,sauer::A,baetjkies,шо́по
4123,sauer::A,goastes,шо́по
4124,sauer::A,suvres,шо́по
4125,sauer::A,suvrris,шо́по
4126,sauer::A,suuvres,шо́по
4127,sauer::A,kuástis,шо́по
4128,sauer::A,kuä´stt,шо́по
4129,sauer::A,кӯцц,шо́по
4130,hell::A,tjuavkeds,во́лгыдо
4131,hell::A,tjuovggat,во́лгыдо
4132,hell::A,čuovgat,во́лгыдо
4133,hell::A,čuovvâd,во́лгыдо
4134,hell::A,čuõvvâd,во́лгыдо
4135,hell::A,чуввесь,во́лгыдо
4136,dunkel::A,sjuevnjeds,пычке́мыш
4137,dunkel::A,sjævnnjat,пычке́мыш
4138,dunkel::A,seavdnjat,пычке́мыш
4139,dunkel::A,sevŋâd,пычке́мыш
4140,dunkel::A,seu´nnjed,пычке́мыш
4141,dunkel::A,се̄ввьнесь,пычке́мыш
4142,schwarz::A,tjeehpes,шола́
4143,schwarz::A,tjáhppat,шола́
4144,schwarz::A,čáhppes,шола́
4145,schwarz::A,čappâd,шола́
4146,schwarz::A,čappâd,шола́
4147,schwarz::A,чо̄а̄хпесь,шола́
4148,weiß::A,veelkes,ош
4149,weiß::A,bedjat,ош
4150,weiß::A,vielggat,ош
4151,weiß::A,vielgat,ош
4152,weiß::A,viel'gâd,ош
4153,weiß::A,viõlggâd,ош
4154,weiß::A,вӣллькесь,ош
4155,rot::A,rööpses,йошка́р
4156,rot::A,ruoppsat,йошка́р
4157,rot::A,ruoksat,йошка́р
4158,rot::A,ruop'sâd,йошка́р
4159,rot::A,ruõpssâd,йошка́р
4160,rot::A,рӯппсесь,йошка́р
4161,gelb::A,viskes,сар
4162,gelb::A,visská,сар
4163,gelb::A,fiskes,сар
4164,gelb::A,viskâd,сар
4165,gelb::A,viskkâd,сар
4166,gelb::A,руччк'сь,сар
4167,blau::A,plaave,ка́нде
4168,blau::A,alek,ка́нде
4169,blau::A,lahtte,ка́нде
4170,blau::A,alit,ка́нде
4171,blau::A,čuov'jâd,ка́нде
4172,blau::A,ââ´liǩ,ка́нде
4173,blau::A,алехь,ка́нде
4174,grün::A,kruana,ужа́р
4175,grün::A,kroenes,ужа́р
4176,grün::A,ruodná,ужа́р
4177,grün::A,ruoná,ужа́р
4178,grün::A,ruonas,ужа́р
4179,grün::A,ruánáá,ужа́р
4180,grün::A,ruânn,ужа́р
4181,grün::A,ruõnâs,ужа́р
4182,grün::A,руэнн,ужа́р
4183,grau::A,kraevies,сур
4184,grau::A,rávuk,сур
4185,grau::A,rávvat,сур
4186,grau::A,ránis,сур
4187,grau::A,räänis,сур
4188,grau::A,rää´nes,сур
4189,grau::A,кӯввесь,сур
4190,billig::A,aelpies,шу́лдо
4191,billig::A,liehties,шу́лдо
4192,billig::A,álbbe,шу́лдо
4193,billig::A,hálbi,шу́лдо
4194,billig::A,hälbi,шу́лдо
4195,billig::A,hä´lbb,шу́лдо
4196,billig::A,вӯгас,шу́лдо
4197,billig::A,вӯгкесь,шу́лдо
4198,teuer::A,dovres,ше́рге
4199,teuer::A,divras,ше́рге
4200,teuer::A,divrras,ше́рге
4201,teuer::A,tiivrâs,ше́рге
4202,teuer::A,kaallâš,ше́рге
4203,teuer::A,ко̄а̄ллэш,ше́рге
4204,wertvoll::A,aarvoes,шергака́н
4205,wertvoll::A,árvulasj,шергака́н
4206,wertvoll::A,árvvolaš,шергака́н
4207,wertvoll::A,tiivrâs,шергака́н
4208,wertvoll::A,kaallâš,шергака́н
4209,wertvoll::A,а̄ррвъесь,шергака́н
4210,wertvoll::A,ко̄а̄ллшэсь,шергака́н
4211,blind::A,tjelmehts,со́кыр
4212,blind::A,tjalmedibme,со́кыр
4213,blind::A,čalmmeheapme,со́кыр
4214,blind::A,čuovggaheapme,со́кыр
4215,blind::A,šoohâd,со́кыр
4216,blind::A,ča'lmettem,со́кыр
4217,blind::A,čââ´lmte´m,со́кыр
4218,blind::A,чальмхем,со́кыр
4219,taub::A,bieljehts,соҥгыра́
4220,taub::A,bieljedibme,соҥгыра́
4221,taub::A,bealjeheapmi,соҥгыра́
4222,taub::A,pel'jittem,соҥгыра́
4223,taub::A,pee´lljte´m,соҥгыра́
4224,taub::A,пе̄лльйхем,соҥгыра́
4225,taub::A,кулхэмесь,соҥгыра́
4226,taub::A,кулнаххьтэм,соҥгыра́
4227,kräftig::A,veaksehks,куа́тле
4228,kräftig::A,gievrra,куа́тле
4229,kräftig::A,gievra,куа́тле
4230,kräftig::A,viek'sâ,куа́тле
4231,kräftig::A,viõhss,куа́тле
4232,kräftig::A,вӣгкъесь,куа́тле
4233,kräftig::A,тоаввсамусс,куа́тле
4234,stark::A,raavtehtje,вия́н
4235,stark::A,nanos,вия́н
4236,stark::A,gievrra,вия́н
4237,stark::A,kievra,вия́н
4238,stark::A,nanus,вия́н
4239,stark::A,viek'sâ,вия́н
4240,stark::A,raavâs,вия́н
4241,stark::A,роавас,вия́н
4242,schwach::A,dåsmoes,а́лдыме
4243,schwach::A,fámodibme,а́лдыме
4244,schwach::A,fámoheapme,а́лдыме
4245,schwach::A,njuoras,а́лдыме
4246,schwach::A,hiäju,а́лдыме
4247,schwach::A,njuorâs,а́лдыме
4248,schwach::A,rââ´šš,а́лдыме
4249,schwach::A,njuõrâs,а́лдыме
4250,schwach::A,рашшь,а́лдыме
4251,schwach::A,ражесь,а́лдыме
4252,schwach::A,са̄мхэм,а́лдыме
4253,fett::A,buajtehks,коя́
4254,fett::A,buojdák,коя́
4255,fett::A,buoidi,коя́
4256,fett::A,puáidáh,коя́
4257,fett::A,pueidaǥ,коя́
4258,fett::A,пуййт,коя́
4259,schlank::A,siegkies,йоштката́
4260,schlank::A,siegkies,яжу́
4261,schlank::A,bievrek,йоштката́
4262,schlank::A,bievrek,яжу́
4263,schlank::A,njuorro,йоштката́
4264,schlank::A,njuorro,яжу́
4265,schlank::A,seaggi,йоштката́
4266,schlank::A,seaggi,яжу́
4267,schlank::A,šoođbâs,йоштката́
4268,schlank::A,šoođbâs,яжу́
4269,schlank::A,seä´ǧ'ǧ,йоштката́
4270,schlank::A,seä´ǧ'ǧ,яжу́
4271,schlank::A,се̄ӈькесь,йоштката́
4272,schlank::A,се̄ӈькесь,яжу́
4273,hübsch::A,faavroes,чеве́р
4274,hübsch::A,fávrro,чеве́р
4275,hübsch::A,fávru,чеве́р
4276,hübsch::A,muččâd,чеве́р
4277,hübsch::A,mooččâd,чеве́р
4278,hübsch::A,мо̄джесь,чеве́р
4279,böse::A,vesties,шы́де
4280,böse::A,bahá,шы́де
4281,böse::A,bahá,шы́де
4282,böse::A,paa,шы́де
4283,böse::A,ilbâd,шы́де
4284,böse::A,paas,шы́де
4285,böse::A,ilbbâd,шы́де
4286,böse::A,поасс,шы́де
4287,böse::A,кэ̄рряй,шы́де
4288,dumm::A,gåffoeh,аҥыра́
4289,dumm::A,jalla,аҥыра́
4290,dumm::A,doavki,аҥыра́
4291,dumm::A,tuhme,аҥыра́
4292,dumm::A,tu´hmm,аҥыра́
4293,dumm::A,о̄менэш,аҥыра́
4294,dumm::A,то̄ӆӆкхем,аҥыра́
4295,faul::A,aeblehts,його
4296,faul::A,lájkke,його
4297,faul::A,láiki,його
4298,faul::A,läški,його
4299,faul::A,lä´šǩǩ,його
4300,faul::A,ла̄шькесь,його
4301,fleißig::A,rudtjege,ты́ршыше
4302,fleißig::A,vïssjeles,ты́ршыше
4303,fleißig::A,vissjal,ты́ршыше
4304,fleißig::A,viššal,ты́ршыше
4305,fleißig::A,doaimmalaš,ты́ршыше
4306,fleißig::A,viššâl,ты́ршыше
4307,fleißig::A,re´ttev,ты́ршыше
4308,geizig::A,saejkies,чаҥга́
4309,geizig::A,hánes,чаҥга́
4310,geizig::A,gáhcci,чаҥга́
4311,geizig::A,gárži,чаҥга́
4312,geizig::A,käcci,чаҥга́
4313,geizig::A,häänis,чаҥга́
4314,geizig::A,kä´cc,чаҥга́
4315,geizig::A,сыннҍ,чаҥга́
4316,geizig::A,скухьпесь,чаҥга́
4317,klug::A,vihtehks,уша́н
4318,klug::A,vijses,уша́н
4319,klug::A,jiermmá,уша́н
4320,klug::A,fihtolaš,уша́н
4321,klug::A,jiä'rmálâš,уша́н
4322,klug::A,hitrai,уша́н
4323,klug::A,то̄ӆӆкэш,уша́н
4324,klug::A,вӣллвэсь,уша́н
4325,geschickt::A,tjiehpies,уста́
4326,geschickt::A,tjiehppe,уста́
4327,geschickt::A,čeahppi,уста́
4328,geschickt::A,čeppi,уста́
4329,geschickt::A,čeä´p'p,уста́
4330,geschickt::A,чепесь,уста́
4331,lieb::A,boerehks,ала́л
4332,lieb::A,lådje,ала́л
4333,lieb::A,gieres,ала́л
4334,lieb::A,ráhkis,ала́л
4335,lieb::A,láđis,ала́л
4336,lieb::A,räähis,ала́л
4337,lieb::A,pue´rr,ала́л
4338,lieb::A,rää´ǩǩes,ала́л
4339,lieb::A,мӣлса,ала́л
4340,lustig::A,lustes,весела́
4341,lustig::A,suohtas,весела́
4342,lustig::A,hávski,весела́
4343,lustig::A,hitruu,весела́
4344,lustig::A,iilooš,весела́
4345,lustig::A,hää´sǩ,весела́
4346,lustig::A,viä´s'sel,весела́
4347,lustig::A,руэняс,весела́
4348,sanft::A,lïemkeds,ны́жылге
4349,sanft::A,lines,ны́жылге
4350,sanft::A,lágŋet,ны́жылге
4351,sanft::A,linis,ны́жылге
4352,sanft::A,láđis,ны́жылге
4353,sanft::A,liägus,ны́жылге
4354,sanft::A,pivvâl,ны́жылге
4355,sanft::A,heä´nn,ны́жылге
4356,sanft::A,э̄йвсесь,ны́жылге
4357,krank::A,skïemtje,че́рле
4358,krank::A,skibás,че́рле
4359,krank::A,buohcci,че́рле
4360,krank::A,pyec'cee,че́рле
4361,krank::A,puõcci,че́рле
4362,krank::A,panntiõrvas,че́рле
4363,krank::A,кэ̄бп,че́рле
4364,nackt::A,båadtsoeh,чарама́т
4365,nackt::A,rihtso,чарама́т
4366,nackt::A,álás,чарама́т
4367,nackt::A,pie'tittem,чарама́т
4368,nackt::A,piät'táá,чарама́т
4369,nackt::A,päälljas,чарама́т
4370,nackt::A,пефта,чарама́т
4371,nackt::A,па̄льяс,чарама́т
4372,traurig::A,håjnoes,ойга́н
4373,traurig::A,suohtas,ойга́н
4374,traurig::A,hådje,ойга́н
4375,traurig::A,ahkit,ойга́н
4376,traurig::A,ahheev,ойга́н
4377,traurig::A,â´ǩǩed,ойга́н
4378,traurig::A,чуэввесь,ойга́н
4379,lebendig::A,jielije,и́лыше
4380,lebendig::A,viesso,и́лыше
4381,lebendig::A,ealli,и́лыше
4382,lebendig::A,eeleev,и́лыше
4383,lebendig::A,jie´lli,и́лыше
4384,lebendig::A,е̄лльгденҍ,и́лыше
4385,gut::A,buerie,сай
4386,gut::A,buorre,сай
4387,gut::A,buorre,сай
4388,gut::A,pyeṛi,сай
4389,gut::A,šiõǥǥ,сай
4390,gut::A,pue´rr,сай
4391,gut::A,шувв,сай
4392,gut::A,пуррь,сай
4393,schlecht::A,nåake,уда́
4394,schlecht::A,nåake,шӱ́кшӧ
4395,schlecht::A,skraape,уда́
4396,schlecht::A,skraape,шӱ́кшӧ
4397,schlecht::A,mådtan,уда́
4398,schlecht::A,mådtan,шӱ́кшӧ
4399,schlecht::A,nievrre,уда́
4400,schlecht::A,nievrre,шӱ́кшӧ
4401,schlecht::A,headju,уда́
4402,schlecht::A,headju,шӱ́кшӧ
4403,schlecht::A,heittot,уда́
4404,schlecht::A,heittot,шӱ́кшӧ
4405,schlecht::A,hyeṇi,уда́
4406,schlecht::A,hyeṇi,шӱ́кшӧ
4407,schlecht::A,niev'ri,уда́
4408,schlecht::A,niev'ri,шӱ́кшӧ
4409,schlecht::A,hue´nn,уда́
4410,schlecht::A,hue´nn,шӱ́кшӧ
4411,schlecht::A,нюэссь,уда́
4412,schlecht::A,нюэссь,шӱ́кшӧ
4413,schlecht::A,ню̄э̄зесь,уда́
4414,schlecht::A,ню̄э̄зесь,шӱ́кшӧ
4415,richtig::A,rïekte,чы́нле
4416,richtig::A,duolla,чы́нле
4417,richtig::A,rievtes,чы́нле
4418,richtig::A,riekta,чы́нле
4419,richtig::A,vuoi'gâ,чы́нле
4420,richtig::A,vuõiǥâs,чы́нле
4421,richtig::A,вӯййк,чы́нле
4422,richtig::A,вӯйкэсс,чы́нле
4423,schlimm::A,nåake,аля́к
4424,schlimm::A,nåake,тыра́н
4425,schlimm::A,bahá,аля́к
4426,schlimm::A,bahá,тыра́н
4427,schlimm::A,vearrái,аля́к
4428,schlimm::A,vearrái,тыра́н
4429,schlimm::A,niev'ri,аля́к
4430,schlimm::A,niev'ri,тыра́н
4431,schlimm::A,neu´rr,аля́к
4432,schlimm::A,neu´rr,тыра́н
4433,schlimm::A,ню̄э̄зесь,аля́к
4434,schlimm::A,ню̄э̄зесь,тыра́н
4435,wahr::A,saetnies,чы́нле
4436,wahr::A,saetnies,настоя́щий
4437,wahr::A,sádnes,чы́нле
4438,wahr::A,sádnes,настоя́щий
4439,wahr::A,duohta,чы́нле
4440,wahr::A,duohta,настоя́щий
4441,wahr::A,tuotâ,чы́нле
4442,wahr::A,tuotâ,настоя́щий
4443,wahr::A,tuõtt,чы́нле
4444,wahr::A,tuõtt,настоя́щий
4445,wahr::A,вӯйкас,чы́нле
4446,wahr::A,вӯйкас,настоя́щий
4447,alt::A,båeries,то́што
4448,alt::A,oames,то́што
4449,alt::A,boaris,то́што
4450,alt::A,uámis,то́што
4451,alt::A,vuä´mes,то́што
4452,alt::A,вуэммь,то́што
4453,neu::A,orre,у
4454,neu::A,ådås,у
4455,neu::A,ođas,у
4456,neu::A,uuđâs,у
4457,neu::A,oođâs,у
4458,neu::A,о̄дт,у
4459,ehemalig::A,evtebe,о́нчычсо
4460,ehemalig::A,evtebe,онда́кысе
4461,ehemalig::A,åvdep,о́нчычсо
4462,ehemalig::A,åvdep,онда́кысе
4463,ehemalig::A,dološ,о́нчычсо
4464,ehemalig::A,dološ,онда́кысе
4465,ehemalig::A,oovdiš,о́нчычсо
4466,ehemalig::A,oovdiš,онда́кысе
4467,ehemalig::A,tuâl'jõž,о́нчычсо
4468,ehemalig::A,tuâl'jõž,онда́кысе
4469,ehemalig::A,туллъя,о́нчычсо
4470,ehemalig::A,туллъя,онда́кысе
4471,ehemalig::A,э̄ввтлэсь,о́нчычсо
4472,ehemalig::A,э̄ввтлэсь,онда́кысе
4473,alt[Lebewesen]::A,voeres,шо́нто
4474,alt[Lebewesen]::A,vuoras,шо́нто
4475,alt[Lebewesen]::A,boares,шо́нто
4476,alt[Lebewesen]::A,vuoras,шо́нто
4477,alt[Lebewesen]::A,puáris,шо́нто
4478,alt[Lebewesen]::A,puä´res,шо́нто
4479,alt[Lebewesen]::A,пуэресь,шо́нто
4480,jung::A,noere,са́мырык
