,Concept_ID,os,sk
1403,melken::V,дуцын,dojiť
1404,hacken::V,кæрдын,seknúť
1405,hacken::V,лыгтæ кæнын,seknúť
1406,gießen::V,бакалын,polievať
1407,reifen::V,срæгъæд уын,dozrieť
1408,reifen::V,сцæттæ уын,dozrieť
1409,zubereiten::V,сцӕттӕ кӕнын,pripraviť
1410,kochen::V,фыцын,variť
1411,backen::V,фыцын,piecť
1412,backen::V,фыцын,smažiť
1413,braten::V,цурын,piecť
1414,braten::V,цурын,pražiť
1415,umrühren::V,ахæццæ кæнын,pomiešať
1416,umrühren::V,азмæнтын,pomiešať
1417,umrühren::V,астауын,pomiešať
1418,stricken::V,кæнын,pliesť
1419,stricken::V,бийын,pliesť
1420,nähen::V,хуыйын,šiť
1421,färben::V,ахорын,zafarbiť
1422,reinigen::V,ссыгъдæг кæнын,čistiť
1423,reinigen::V,ныссыгъдæг кæнын,čistiť
1424,reinigen::V,ныссæрфын,čistiť
1425,waschen::V,ӕхсын,myť
1426,abwischen::V,сӕрфын,utrieť
1427,spülen::V,æнхъæвзын,vyplachovať
1428,fegen::V,мӕрзын,zametať
1429,kehren::V,мӕрзын,zametať
1430,baden::V,хи найын,kúpať sa
1431,sich waschen::V,хи æхсын,umývať sa
1432,ausziehen::V,ласын,zobliecť
1433,anziehen::V,скæнын,obliecť
1434,sich anziehen::V,дзаума скæнын,obliecť sa
1435,sich anziehen::V,дарæс скæнын,obliecť sa
1436,kämmen::V,ныффасын,česať
1437,kämmen::V,æрфасын,česať
1438,schmücken::V,фӕлындын,ozdobiť
1439,sagen::V,зæгъын,povedať
1440,sprechen::V,дзурын,hovoriť
1441,reden::V,ныхас кӕнын,rozprávať
1442,sich unterhalten::V,ныхас кæнын,rozprávať sa
1443,fragen::V,фӕрсын,spýtať sa
1444,bitten::V,курын,prosiť
1445,erzählen::V,радзурын,rozprávať
1446,erzählen::V,ратаурæгъ кæнын,rozprávať
1447,mitteilen::V,фехъусын кæнын,oznámiť
1448,nennen::V,хонын,nazvať
1449,nennen::V,хонын,menovať
1450,rufen::V,сидын,volať
1451,rufen::V,сидын,zavolať
1452,prahlen::V,ӕппӕлын,vystatovať sa
1453,übersetzen::V,ратæлмац кæнын,preložiť
1454,denken::V,ӕнхъӕлын,myslieť
1455,denken::V,хъуыды кӕнын,myslieť
1456,glauben::V,уырнын,veriť
1457,bemerken::V,фенын,podotknuť
1458,bemerken::V,фенын,spozorovať
1459,erkennen::V,базонын,poznať
1460,begreifen::V,ӕмбарын,pochopiť
1461,begreifen::V,ӕмбарын,porozumieť
1462,begreifen::V,бамбарын,pochopiť
1463,begreifen::V,бамбарын,porozumieť
1464,lernen::V,ахуыр кӕнын,učiť sa
1465,wissen::V,зонын,vedieť
1466,sich erinnern an::V,зæрдыл æрлæууын,pamätať si na
1467,sich erinnern an::V,æрымысын,pamätať si na
1468,sich erinnern an::V,æрбаймысын,pamätať si na
1469,sich erinnern an::V,æрхъуыды кæнын,pamätať si na
1470,vergessen::V,ферох кæнын,zabudnuť
1471,vergessen::V,айрох кæнын,zabudnuť
1472,messen::V,барын,merať
1473,zählen::V,нымайын,počítať
1474,rechnen::V,хынцын,rátať
1475,rechnen::V,хынцын,počítať
1476,lesen::V,кӕсын,čítať
1477,lesen::V,фӕрсын,čítať
1478,malen::V,ныв кӕнын,maľovať
1479,zeichnen::V,ныв кӕнын,kresliť
1480,schreiben::V,фыссын,písať
1481,besitzen::V,хицау уын,mať
1482,besitzen::V,хицау уын,vlastniť
1483,kaufen::V,балхӕнын,kúpiť
1484,verkaufen::V,уӕй кӕнын,predať
1485,bezahlen::V,бафидын,zaplatiť
1486,zahlen::V,фидын,platiť
1487,beherrschen::V,æлдариуæг кæнын,ovládať
1488,ertragen::V,бавзарын,znášať
1489,ertragen::V,бавзарын,vydržať
1490,Leine::N,,vodidlo
1491,rauschen::V,,šumieť
1492,treten::V,,kopnúť
1493,verstehen::V,,rozumieť
