,Concept_ID,mn,hi
1440,pfeifen::V,исгэрэх,सीटी देना
1441,schreien::V,хашгирах,चिल्लाना
1442,stöhnen::V,ёолох,कराहना
1443,stöhnen::V,ёолох,आहें भरना
1444,stöhnen::V,гэнгэнэх,कराहना
1445,stöhnen::V,гэнгэнэх,आहें भरना
1446,zittern::V,дагжих,काँपना
1447,leben::V,амьдрах,जीना
1448,geboren werden::V,төрөх,पैदा होना
1449,atmen::V,амьсгалах,साँस लेना
1450,trinken::V,уух,पीना
1451,essen::V,идэх,खाना
1452,schlucken::V,залгих,निगलना
1453,müde werden::V,ядрах,थकना
1454,müde werden::V,ядрах,उकताना
1455,einschlafen::V,унтчих,सो जाना
1456,schlafen::V,унтах,सोना
1457,aufwachen::V,сэрэх,जागना
1458,aufstehen::V,босох,उठना
1459,sich erholen::V,амрах,सुस्ताना
1460,sich erholen::V,амрах,आराम करना
1461,krank werden::V,өвдөж эхлэх,बीमार पड़ना
1462,krank sein::V,өвдөх,बीमार होना
1463,schmerzen::V,өвдөх,दुखना
1464,schmerzen::V,өвдөх,दर्द करना
1465,schmerzen::V,шархирах,दुखना
1466,schmerzen::V,шархирах,दर्द करना
1467,husten::V,ханиах,खाँसना
1468,genesen::V,засрах,ठीक हो जाना
1469,genesen::V,засрах,स्वस्थ हो जाना
1470,sterben::V,үхэх,मरना
1471,sterben::V,нас барах,मरना
1472,umkommen::V,үхэх,मरना
1473,sich bewegen::V,хөдлөх,चलना
1474,sich bewegen::V,хөдлөх,हिलना
1475,sich rühren::V,хөдлөх,हिलना
1476,sich erheben::V,босох,उठना
1477,sich setzen::V,суух,बैठना
1478,hinfallen::V,ойчих,गिरना
1479,laufen::V,явган явах,चलना
1480,schreiten::V,алхах,क़दम जाना
1481,spazierengehen::V,зугаалах,सैर करना
1482,eilen::V,хурдлах,तेज़ी से जाना
1483,eilen::V,хурдлах,शीघ्रता से चलना
1484,sich beeilen::V,яарах,जल्दी करना
1485,sich beeilen::V,яарах,शीघ्रता करना
1486,sich beeilen::V,шамдах,जल्दी करना
1487,sich beeilen::V,шамдах,शीघ्रता करना
1488,sausen::V,давхих,बड़ी तेज़ी से चलना
1489,rennen::V,гүйх,भागना
1490,rennen::V,гүйх,दौड़ना
1491,springen::V,харайх,उछलना
1492,springen::V,дэвхрэх,उछलना
1493,klettern::V,авирах,चढ़ना
1494,schaukeln::V,ганхалзах,झूलना
1495,kriechen::V,мөлхөх,रेंगना
1496,schwimmen::V,сэлэх,तैरना
1497,tauchen::V,шунгах,डूबना
1498,rudern::V,сэлүүрдэх,खेना
1499,rudern::V,сэлүүрдэх,चप्पू चलाना
1500,fahren::V,явах,चलना
1501,fahren::V,явах,यात्रा करना
1502,fliegen::V,нисэх,उड़ना
1503,gehen::V,явах,जाना
1504,weggehen::V,явах,चला जाना
1505,weggehen::V,явах,बाहर जाना
1506,abfahren::V,одох,छूटना
1507,abfahren::V,одох,रवाना होना
1508,abfahren::V,хөдлөх,छूटना
1509,abfahren::V,хөдлөх,रवाना होना
1510,anhalten::V,зогсох,रुकना
1511,anhalten::V,зогсох,खड़ा होना
1512,hineingehen::V,орох,घुसना
1513,hineingehen::V,орох,अंदर जाना
1514,eintreten::V,орох,प्रवेश करना
1515,kommen::V,ирэх,आना
1516,ankommen::V,хүрэх,पहुँचना
1517,zurückkommen::V,харих,लौटना
1518,zurückkommen::V,харих,वापस आना
1519,zurückkommen::V,буцаж ирэх,लौटना
1520,zurückkommen::V,буцаж ирэх,वापस आना
1521,bleiben::V,үлдэх,रहना
1522,bleiben::V,үлдэх,रुकना
1523,warten::V,хүлээх,इंतज़ार करना
1524,erwarten::V,хүлээх,प्रतीक्षा करना
1525,suchen::V,эрэх,ढूँढ़ना
1526,suchen::V,бэдрэх,ढूँढ़ना
1527,finden::V,олох,पाना
1528,finden::V,олох,ढूँढ़ निकालना
1529,versuchen::V,оролдох,कोशिश करना
1530,vorbereiten::V,бэлтгэх,तैयार करना
1531,lieben::V,янаглах,प्यार करना
1532,mögen::V,таалах,पसंद होना
1533,lachen::V,инээх,हँसना
1534,rühren::V,сэтгэл уяруулах,छूना
1535,weinen::V,уйлах,रोना
1536,schimpfen::V,хараах,गाली देना
1537,sich ärgern::V,уурлах,चिढ़ना
1538,sich ärgern::V,уурлах,नाराज़ होना
1539,sich fürchten::V,айх,डरना
1540,sich fürchten::V,айх,भय खाना
1541,fürchten::V,айх,डरना से
1542,fürchten::V,айх,भय खाना से
1543,fliehen::V,зугтах,भागना
1544,fliehen::V,гүйж очих,भागना
1545,flüchten::V,оргох,निकल भागना
1546,sehen::V,үзэх,देखना
1547,anschauen::V,харах,देखना
1548,ansehen::V,харах,दृष्टि डालना पर
1549,hören::V,дуулах,सुनना
1550,zuhören::V,чагнах,सुनना
1551,probieren::V,амсаж үзэх,चखना
1552,riechen::V,үнэрлэх,सूँघना
1553,fühlen::V,мэдрэх,महसूस करना
1554,scheinen::V,шиг үзэгдэх,लगना
1555,zu sehen sein::V,үзэгдэх,दिखाई देना
1556,zu sehen sein::V,харагдах,दिखाई देना
1557,vernehmen::V,дуулах,सुनना
1558,frieren::V,даарах,ठंड लगना
1559,frieren::V,даарах,सर्दी लगना
1560,tun::V,хийх,करना
1561,tun::V,үйлдэх,करना
1562,können::V,болох,सकना
1563,können::V,болох,जानना
1564,wollen::V,хүсэх,चाहना
1565,anfangen::V,эхлэх,शुरू करना
1566,beenden::V,дуусгах,ख़त्म करना
1567,beenden::V,дуусгах,समाप्त करना
1568,aufhören::V,болих,बंद जाना
1569,aufhören::V,болих,समाप्त जाना
1570,aufhören::V,зогсох,बंद जाना
1571,aufhören::V,зогсох,समाप्त जाना
1572,gelingen::V,бүтэх,बनना
1573,gelingen::V,бүтэх,अच्छा होना
1574,geraten::V,илрэх,बन पड़ना
1575,öffnen::V,нээх,खोलना
1576,öffnen::V,тайлах,खोलना
1577,schließen::V,хаах,बंद करना
1578,stellen::V,тавих,रखना
1579,stellen::V,босгох,रखना
1580,setzen::V,суулгах,रखना
1581,setzen::V,суулгах,बिठाना
1582,legen::V,хийх,रखना
1583,legen::V,хийх,लिटाना
1584,legen::V,тавих,रखना
1585,legen::V,тавих,लिटाना
1586,berühren::V,шүргэх,छूना
1587,berühren::V,шүргэх,स्पर्श करना
1588,verbinden::V,залгах,बाँधना
1589,bedecken::V,бүрэх,ढकना
1590,aufhängen::V,өлгөх,लटकाना
1591,aufhängen::V,дүүжлэх,लटकाना
1592,anzünden::V,асаах,जलाना
1593,anzünden::V,ноцоох,जलाना
1594,aufheben::V,өргөх,उठाना
1595,zurücklassen::V,орхих,पीछे छोड़ना
1596,zurücklassen::V,үлдээх,पीछे छोड़ना
1597,verlieren::V,гээх,खोना
1598,verlieren::V,гээх,गँवाना
1599,fallen lassen::V,унагах,गिराना
1600,machen::V,хийх,करना
1601,machen::V,хийх,बनाना
1602,machen::V,гаргах,करना
1603,machen::V,гаргах,बनाना
1604,herstellen::V,бүтээх,बनाना
1605,herstellen::V,бүтээх,तैयार करना
1606,bauen::V,барих,बनाना
1607,bauen::V,барих,निर्माण करना
1608,reparieren::V,засах,मरम्मत करना
1609,reparieren::V,сэлбэх,मरम्मत करना
1610,verbessern::V,засах,सुधारना
1611,verbessern::V,сайжруулах,सुधारना
1612,ändern::V,өөрчлөх,बदलना
1613,ändern::V,өөрчлөх,परीवर्तन करना
1614,graben::V,малтах,खोदना
1615,beugen::V,бөгтийлгөх,झुकाना
1616,biegen::V,матах,झुकाना
1617,biegen::V,муруйлгах,झुकाना
1618,drehen::V,эргүүлэх,फेरना
1619,drehen::V,эргүүлэх,घुमाना
1620,wenden::V,эргүүлэх,पलटना
1621,wenden::V,эргүүлэх,मोड़ना
1622,umdrehen::V,хөрвүүлэх,घुमाना
1623,heben::V,өргөх,उठाना
1624,heben::V,өргөх,ऊँचा करना
1625,hochheben::V,өргөх,उठाना
1626,hochheben::V,өргөх,ऊपर को उठाना
1627,ergreifen::V,атгах,पकड़ना
1628,ergreifen::V,атгах,हाथ में लेना
1629,halten::V,барих,धरना
1630,halten::V,барих,पकड़ना
1631,drücken::V,дарах,दबाना
1632,schieben::V,түлхэх,सरकाना
1633,schieben::V,түлхэх,खिसकाना
1634,kratzen::V,хусах,खुरचना
1635,kratzen::V,хусах,खुजलाना
1636,kratzen::V,маажих,खुरचना
1637,kratzen::V,маажих,खुजलाना
1638,lecken::V,долоох,चाटना
1639,beißen::V,зуух,काटना
1640,beißen::V,хазах,काटना
1641,abreißen::V,таслах,तोड़ना
1642,abschneiden::V,тайрах,काट करना
1643,binden::V,боох,बाँधना
1644,binden::V,хүлэх,बाँधना
1645,stecken::V,шаах,खोंसना
1646,stecken::V,шигтгэх,खोंसना
1647,brechen::V,хугалах,तोड़ना
1648,klopfen::V,цохих,खटखटाना
1649,klopfen::V,тогших,खटखटाना
1650,hauen::V,дэлдэх,ठोकना
1651,kleben::V,наах,चिपकाना
1652,reiben::V,нухах,घिसना
1653,reiben::V,нухах,रगड़ना
1654,reiben::V,нидчих,घिसना
1655,reiben::V,нидчих,रगड़ना
1656,streichen::V,нялах,लगाना
1657,streichen::V,түрхэх,लगाना
1658,schleifen::V,билүүдэх,तेज़ करना
1659,schleifen::V,гуранздах,तेज़ करना
1660,schneiden::V,огтлох,कतरना
1661,rütteln::V,холхнулах,झकझोरना
1662,schütteln::V,сэгсрэх,हिलाना
1663,schwenken::V,дэвэх,घुमाना
1664,schwenken::V,даллах,घुमाना
1665,schütten::V,цутгах,उँडेलना
1666,schütten::V,аягалах,उँडेलना
1667,füllen::V,дүүргэх,भरना
1668,füllen::V,дүүргэх,ठूसना
1669,einwickeln::V,боох,लपेटना
1670,einwickeln::V,ороох,लपेटना
1671,tragen::V,авчрах,ढोना
1672,schleppen::V,чирэх,घसीटना
1673,ziehen::V,татах,खींचना
1674,aufbewahren::V,хадгалах,रखना
1675,werfen::V,хаях,फेंकना
1676,werfen::V,шидэх,फेंकना
1677,fangen::V,барих,पकड़ना
1678,packen::V,шүүрэх,पकड़ना
1679,verstecken::V,нуух,छिपाना
1680,teilen::V,хуваах,बाँटना
1681,schicken::V,илгээх,भेजना
1682,schicken::V,явуулах,भेजना
1683,bringen::V,авчрах,लाना
1684,bringen::V,аваачих,लाना
1685,hinzufügen::V,нэмэх,जोड़ना
1686,bekommen::V,хүлээн авах,पाना
1687,erhalten::V,хүлээн авах,पाना
1688,erhalten::V,хүлээн авах,मिलना
1689,nehmen::V,авах,लेना
1690,wählen::V,сонгох,चुनना
1691,auswählen::V,шилэх,चुनना
1692,bewahren::V,гамнах,बनाए रखना
1693,behindern::V,саад хийх,रोकना
1694,behindern::V,тотгор болох,रोकना
1695,verderben::V,эвдэх,ख़राब करना
1696,beschädigen::V,гэмтээх,नुक़सान पहुँचाना
1697,zerbrechen::V,хагалах,तोड़ना
1698,zerbrechen::V,хага цохих,तोड़ना
1699,zerreißen::V,урах,तोड़ना
1700,zerstören::V,эвдэх,नष्ट करना
1701,zerstören::V,эвдэх,बरबाद करना
1702,zerstören::V,сүйтгэх,नष्ट करना
1703,zerstören::V,сүйтгэх,बरबाद करना
1704,verbrennen::V,шатаах,जलाना
1705,geben::V,өгөх,देना
1706,reichen::V,өгөх,थमाना
1707,reichen::V,дамжуулах,थमाना
1708,schenken::V,бэлэглэх,भेंट देना
1709,versprechen::V,амлах,वादा करना
1710,wünschen::V,ерөөх,कामना करना
1711,loben::V,магтах,तारीफ़ करना
1712,loben::V,сайшаах,तारीफ़ करना
1713,küssen::V,озох,चूमना
1714,küssen::V,үнсэх,चूमना
1715,wiegen::V,бүүвэйлэх,झुलाना
1716,zudecken::V,хучих,ढकना
1717,zudecken::V,бүтээх,ढकना
1718,wecken::V,сэрээх,जगाना
1719,zeigen::V,үзүүлэх,दिखाना
1720,führen::V,хөтлөх,रास्ता दिखाना
1721,lehren::V,заах,पढ़ाना
1722,unterrichten::V,сургах,सिखाना
1723,aufziehen::V,өсгөх,पालना
1724,aufziehen::V,хүмүүжүүлэх,पालना
1725,leiten::V,удирдах,संचालन करना
1726,antreiben::V,шамдуулах,हड़बड़ाना
1727,lassen::V,-уулах,-आना
1728,lassen::V,-уулах,कराना
1729,einladen::V,залах,बुलाना
1730,vereinigen::V,нэгтгэх,मिलाना
1731,vereinigen::V,нэгтгэх,संयुक्त करना
1732,vereinigen::V,хамтруулах,मिलाना
1733,vereinigen::V,хамтруулах,संयुक्त करना
1734,besuchen::V,зочлох,मिलना से
1735,besuchen::V,зочлох,मिलने जाना से
1736,treffen::V,учрах,मिलना
1737,treffen::V,дайралдах,मिलना
1738,sich versammeln::V,хуралдах,इकट्ठा होना
1739,spielen::V,наадах,खेलना
1740,singen::V,дуулах,गाना
1741,tanzen::V,бүжиглэх,नाचना
1742,sich trennen::V,салах,अलग होना
1743,verlassen::V,хаях,छोड़ना
1744,retten::V,гэтэлгэх,बचाना
1745,bewachen::V,сахих,आँख रखना पर
1746,schützen::V,хамгаалах,रक्षा करना
1747,verteidigen::V,хамгаалах,रक्षा करना
1748,sich schlagen::V,зодолдох,हाथापाई करना
1749,schießen::V,харвах,गोली मारना
1750,schießen::V,буу буудах,गोली मारना
1751,siegen::V,ялах,जीतना
1752,siegen::V,ялах,विजय पाना
1753,ärgern::V,уурлуулах,चिढ़ाना
1754,ärgern::V,уур хүргэх,चिढ़ाना
1755,schlagen::V,цохих,मारना
1756,treten::V,өшиглөх,ठोकर मारना
1757,stechen::V,хатгах,भेदना
1758,stechen::V,хатгах,भोंकना
1759,stoßen::V,ёврох,धक्का देना
1760,stoßen::V,ёврох,झटका देना
1761,stoßen::V,нудрах,धक्का देना
1762,stoßen::V,нудрах,झटका देना
1763,stehlen::V,хулгайлах,चोरी करना
1764,stören::V,саад болох,बुरा लगना
1765,belästigen::V,зовоох,तंग करना
1766,belästigen::V,амраахгүй байх,तंग करना
1767,verbergen::V,нуух,लुकाना
1768,verbergen::V,далдлах,लुकाना
1769,täuschen::V,мэхлэх,धोखा देना
1770,betrügen::V,хуурах,धोखा देना
1771,töten::V,алах,मारना
1772,töten::V,алах,मार डालना
1773,wohnen::V,суух,रहना
1774,wohnen::V,амьдрах,रहना
1775,arbeiten::V,ажиллах,काम करना
1776,arbeiten::V,хөдөлмөрлөх,काम करना
1777,sammeln::V,түүх,जमा करना
1778,sammeln::V,хураах,जमा करना
1779,pflücken::V,түүх,चुनना
1780,pflücken::V,түүх,तोड़ना
1781,jagen::V,агнах,आखेट करना
1782,jagen::V,агнах,शिकार करना
1783,jagen::V,гөрөөлөх,आखेट करना
1784,jagen::V,гөрөөлөх,शिकार करना
1785,fischen::V,загасчлах,मछली पकड़ना
1786,fischen::V,загас барих,मछली पकड़ना
1787,fassen::V,барих,पकड़ना
1788,hüten::V,маллах,चराना
1789,hüten::V,хариулах,चराना
1790,treiben::V,туух,हाँकना
1791,anbinden::V,уях,बाँधना
1792,füttern::V,тэжээх,खिलाना
1793,melken::V,саах,दुहना
1794,hacken::V,цавчих,काटना
1795,gießen::V,услах,सींचना
1796,reifen::V,боловсрох,पकना
1797,zubereiten::V,бэлдэх,पकाना
1798,kochen::V,чанах,पकाना
1799,kochen::V,чанах,राँधना
1800,backen::V,жигнэх,पकाना
1801,braten::V,шарах,तलना
1802,braten::V,шарах,भूनना
1803,braten::V,хайрах,तलना
1804,braten::V,хайрах,भूनना
1805,umrühren::V,хутгах,फेंटना
1806,stricken::V,нэхэх,बुनना
1807,stricken::V,сүлжих,बुनना
1808,nähen::V,оёх,सीना
1809,färben::V,будах,रँगना
1810,reinigen::V,арилгах,साफ़ करना
1811,reinigen::V,арилгах,शुद्ध करना
1812,reinigen::V,цэвэрлэх,साफ़ करना
1813,reinigen::V,цэвэрлэх,शुद्ध करना
1814,waschen::V,угаах,धोना
1815,abwischen::V,арчих,पोंछ्ना
1816,spülen::V,зайлах,माँजना
1817,spülen::V,зайлах,खँगालना
1818,fegen::V,хамах,बुहारना
1819,fegen::V,шүүрдэх,बुहारना
1820,kehren::V,шүүрдэх,झाड़ना
1821,kehren::V,туужуудах,झाड़ना
1822,baden::V,усанд орох,स्नान करना
1823,sich waschen::V,биеэ угаах,नहाना
1824,sich waschen::V,биеэ угаах,हाथ-मुँह धोना
1825,ausziehen::V,тайлах,उतारना
1826,anziehen::V,өмсөх,पहनना
1827,sich anziehen::V,хувцаслах,कपड़े पहनना
1828,kämmen::V,самнах,कंघी करना
1829,schmücken::V,гоёх,सजाना
1830,schmücken::V,гоёх,सँवारना
1831,schmücken::V,чимэх,सजाना
1832,schmücken::V,чимэх,सँवारना
1833,sagen::V,гэх,कहना
1834,sagen::V,гэх,बताना
1835,sagen::V,хэлэх,कहना
1836,sagen::V,хэлэх,बताना
1837,sprechen::V,ярих,बोलना
1838,sprechen::V,өгүүлэх,बोलना
1839,reden::V,хэлэх,बोलना
1840,reden::V,хэлэх,बात करना
1841,reden::V,хөөрөлдөх,बोलना
1842,reden::V,хөөрөлдөх,बात करना
1843,sich unterhalten::V,ярилцах,बात करना
1844,sich unterhalten::V,ярилцах,बातचीत करना
1845,fragen::V,асуух,पूछ्ना
1846,fragen::V,асуух,प्रश्न करना
1847,bitten::V,гуйх,माँगना से
1848,erzählen::V,өгүүлэх,बताना
1849,mitteilen::V,дуулгах,ख़बर देना
1850,mitteilen::V,дуулгах,सूचना देना
1851,mitteilen::V,мэдээлэх,ख़बर देना
1852,mitteilen::V,мэдээлэх,सूचना देना
1853,nennen::V,нэрлэх,नाम देना
1854,rufen::V,дуудах,बुलाना
1855,prahlen::V,бардах,शेख़ी बघारना
1856,prahlen::V,сайрхах,शेख़ी बघारना
1857,übersetzen::V,орчуулах,अनुवाद करना
1858,denken::V,санах,सोचना
1859,glauben::V,итгэх,विश्वास करना
1860,bemerken::V,ажих,ध्यान देना पर
1861,bemerken::V,ажиглах,ध्यान देना पर
1862,erkennen::V,таних,पहचानना
1863,begreifen::V,ойлгох,समझना
1864,verstehen::V,мэдэж авах,सुनना
1865,lernen::V,сурах,पढ़ना
1866,wissen::V,мэдэх,जानना
1867,wissen::V,мэдэх,मालूम होना
1868,sich erinnern an::V,дурсах,याद करना
1869,vergessen::V,мартах,भूलना
1870,vergessen::V,мартах,बिसारना
1871,messen::V,хэмжих,नापना
1872,zählen::V,тоолох,गिनना
1873,rechnen::V,тооцоох,गणना करना
1874,rechnen::V,тооцоох,हिसाब करना
1875,lesen::V,унших,पढ़ना
1876,malen::V,зурах,कींचना
1877,zeichnen::V,дүрслэн бичих,चित्र कींचना
1878,schreiben::V,бичих,लिखना
1879,besitzen::V,эзэмших,मालिक होना
1880,besitzen::V,эзэмших,स्वामी होना
1881,kaufen::V,худалдан авах,ख़रीदना
1882,verkaufen::V,худалдах,बेचना
1883,bezahlen::V,төлөх,चुकाना
1884,bezahlen::V,төлөх,अदा करना
1885,zahlen::V,төлөх,अदा करना
1886,beherrschen::V,эзэмших,शासन करना पर
1887,ertragen::V,тэсэх,सहना
