,Concept_ID,cv,lt
1397,leiten::V,тытса пыр,valdyti
1398,leiten::V,тытса пыр,vadovauti
1399,antreiben::V,васкат,uiti
1400,antreiben::V,васкат,raginti
1401,antreiben::V,васкат,skubinti
1402,lassen::V,пусахла,paliepti
1403,lassen::V,хуш,paliepti
1404,einladen::V,чӗн,kviesti
1405,einladen::V,чӗн,pakviesti
1406,vereinigen::V,пӗрлештер,sujungti
1407,vereinigen::V,пӗрлештер,suvienyti
1408,besuchen::V,ҫит,lankyti
1409,besuchen::V,ҫит,aplankyti
1410,besuchen::V,кӗрсе кур,lankyti
1411,besuchen::V,кӗрсе кур,aplankyti
1412,treffen::V,тӗл пул,sutikti
1413,treffen::V,тӗл пул,pasitikti
1414,sich versammeln::V,пуҫтарӑн,susirinkti
1415,spielen::V,выля,groti
1416,spielen::V,выля,žaisti
1417,singen::V,юрла,dainuoti
1418,tanzen::V,ташла,šokti
1419,sich trennen::V,уйрӑл,skirtis
1420,sich trennen::V,уйрӑл,išsiskirti
1421,verlassen::V,хӑвар,palikti
1422,retten::V,ҫӑл,gelbėti
1423,bewachen::V,хуралла,sergėti
1424,schützen::V,сыхла,ginti
1425,schützen::V,сыхла,apginti
1426,verteidigen::V,хӳтӗле,ginti
1427,verteidigen::V,хӳтӗле,apginti
1428,sich schlagen::V,ҫапӑҫ,muštis
1429,schießen::V,пер,šauti
1430,schießen::V,пер,šaudyti
1431,siegen::V,ҫӗн,nugalėti
1432,siegen::V,ҫӗнтер,nugalėti
1433,ärgern::V,тарӑхтар,pykinti
1434,ärgern::V,ҫиллентер,pykinti
1435,schlagen::V,ҫап,mušti
1436,schlagen::V,ҫап,smogti
1437,schlagen::V,ҫап,trenkti
1438,treten::V,тап,mygti
1439,stechen::V,чик,gelti
1440,stechen::V,чик,smeigti
1441,stoßen::V,чыш,stumti
1442,stoßen::V,чыш,pastumti
1443,stehlen::V,вӑрла,vogti
1444,stören::V,кансӗрле,trikdyti
1445,belästigen::V,аптӑрат,apsunkinti
1446,belästigen::V,хупла,apsunkinti
1447,verbergen::V,пытар,slėpti
1448,verbergen::V,пытар,paslėpti
1449,täuschen::V,суй,klaidinti
1450,betrügen::V,ултала,apgauti
1451,töten::V,вӗлер,žudyti
1452,töten::V,вӗлер,nužudyti
1453,wohnen::V,чуна пар,gyventi
1454,wohnen::V,парӑнса тӑр,gyventi
1455,arbeiten::V,ӗҫле,dirbti
1456,arbeiten::V,ӗҫле,triūsti
1457,sammeln::V,пух,rinkti
1458,pflücken::V,тат,skinti
1459,pflücken::V,тат,raškyti
1460,jagen::V,сунара ҫӳре,medžioti
1461,fischen::V,пулӑ тыт,žvejoti
1462,fassen::V,тыт,sučiupti
1463,hüten::V,кӗт,ganyti
1464,treiben::V,хӑвала,ginti
1465,anbinden::V,кӑкар,pririšti
1466,füttern::V,ҫитер,šerti
1467,melken::V,су,melžti
1468,hacken::V,вакла,kapoti
1469,gießen::V,шӑвар,lieti
1470,gießen::V,шӑвар,laistyti
1471,reifen::V,пиҫ,nokti
1472,reifen::V,пиҫ,sirpti
1473,zubereiten::V,пӗҫер,ruošti
1474,zubereiten::V,пӗҫер,gaminti
1475,kochen::V,пӗҫер,virti
1476,kochen::V,пӗҫер,virinti
1477,backen::V,пӗҫер,kepti
1478,braten::V,ӑшала,kepti
1479,braten::V,ӑшала,kepinti
1480,umrühren::V,хутӑштар,maišyti
1481,umrühren::V,хутӑштар,pamaišyti
1482,stricken::V,ҫых,megzti
1483,nähen::V,ҫӗле,siūti
1484,färben::V,пӗвет,dažyti
1485,färben::V,пӗвет,nudažyti
1486,reinigen::V,тасат,valyti
1487,reinigen::V,тасат,švarinti
1488,waschen::V,ҫу,plauti
1489,waschen::V,ҫу,mazgoti
1490,waschen::V,ҫу,skalbti
1491,abwischen::V,шӑл,nušluostyti
1492,spülen::V,чӳхе,plauti
1493,spülen::V,чӳхе,skalauti
1494,fegen::V,шӑл,šluoti
1495,kehren::V,шӑл,šluoti
1496,baden::V,шыва кӗр,maudytis
1497,sich waschen::V,ҫӑвӑн,praustis
1498,ausziehen::V,салан,numauti
1499,ausziehen::V,салан,nuvilkti
1500,anziehen::V,тӑхӑн,mauti
1501,anziehen::V,тӑхӑн,apsivilkti
1502,sich anziehen::V,тӑхӑн,rengtis
1503,sich anziehen::V,тӑхӑн,apsirengti
1504,kämmen::V,тура,šukuoti
1505,schmücken::V,илемлет,puošti
1506,schmücken::V,илемлет,dabinti
1507,schmücken::V,илемлет,gražinti
1508,sagen::V,те,tarti
1509,sprechen::V,кала,kalbėti
1510,reden::V,сӑмахла,šnekėti
1511,reden::V,калаҫ,šnekėti
1512,sich unterhalten::V,пупле,kalbėtis
1513,sich unterhalten::V,пупле,šnekučiuotis
1514,fragen::V,ыйт,klausti
1515,bitten::V,ыйт,prašyti
1516,erzählen::V,каласа пар,pasakoti
1517,mitteilen::V,пӗлтер,skelbti
1518,mitteilen::V,пӗлтер,pranešti
1519,mitteilen::V,хыпарла,skelbti
1520,mitteilen::V,хыпарла,pranešti
1521,nennen::V,те,vadinti
1522,nennen::V,те,vardyti
1523,nennen::V,чӗн,vadinti
1524,nennen::V,чӗн,vardyti
1525,rufen::V,чӗн,šaukti
1526,rufen::V,чӗн,kviesti
1527,prahlen::V,мухтан,girtis
1528,prahlen::V,вӗҫкӗнлен,girtis
1529,übersetzen::V,куҫар,versti
1530,übersetzen::V,куҫар,išversti
1531,denken::V,шухӑшла,galvoti
1532,glauben::V,ӗнен,manyti
1533,glauben::V,ӗнен,tikėti
1534,bemerken::V,асӑрха,pamatyti
1535,bemerken::V,асӑрха,pastebėti
1536,erkennen::V,палла,pažinti
1537,erkennen::V,палла,atpažinti
1538,begreifen::V,ӑнлан,suvokti
1539,verstehen::V,пӗл,suprasti
1540,lernen::V,вӗрен,mokytis
1541,wissen::V,пӗл,žinoti
1542,wissen::V,ӑнкар,žinoti
1543,sich erinnern an::V,аса ил,prisiminti
1544,vergessen::V,ман,užmiršti
1545,vergessen::V,манса кай,užmiršti
1546,messen::V,виҫ,matuoti
1547,zählen::V,шутла,skaičiuoti
1548,rechnen::V,шутла,skaičiuoti
1549,lesen::V,вула,skaityti
1550,malen::V,ӳкер,tapyti
1551,zeichnen::V,ӳкер,piešti
1552,zeichnen::V,ӳкер,žymėti
1553,zeichnen::V,ӳкер,braižyti
1554,schreiben::V,ҫыр,rašyti
1555,besitzen::V,тыт,turėti
1556,kaufen::V,ил,pirkti
1557,kaufen::V,туян,pirkti
1558,verkaufen::V,сут,parduoti
1559,bezahlen::V,тӳле,apmokėti
1560,zahlen::V,тӳле,mokėti
1561,beherrschen::V,тыт,valdyti
1562,ertragen::V,тӳс,kę̃sti
1563,ertragen::V,тӳс,pakelti
1564,ertragen::V,тӳс,iškę̃sti
1565,Bauch::N,,pilvas
