,Concept_ID,pt,hi
1503,anfangen::V,iniciar,शुरू करना
1504,beenden::V,acabar,ख़त्म करना
1505,beenden::V,acabar,समाप्त करना
1506,beenden::V,terminar,ख़त्म करना
1507,beenden::V,terminar,समाप्त करना
1508,aufhören::V,cessar,बंद जाना
1509,aufhören::V,cessar,समाप्त जाना
1510,aufhören::V,desistir,बंद जाना
1511,aufhören::V,desistir,समाप्त जाना
1512,gelingen::V,sair bem,बनना
1513,gelingen::V,sair bem,अच्छा होना
1514,gelingen::V,dar bom resultado,बनना
1515,gelingen::V,dar bom resultado,अच्छा होना
1516,geraten::V,sair,बन पड़ना
1517,geraten::V,dar resultado,बन पड़ना
1518,öffnen::V,abrir,खोलना
1519,schließen::V,fechar,बंद करना
1520,stellen::V,pôr,रखना
1521,stellen::V,colocar,रखना
1522,setzen::V,pôr,रखना
1523,setzen::V,pôr,बिठाना
1524,setzen::V,meter,रखना
1525,setzen::V,meter,बिठाना
1526,legen::V,pôr,रखना
1527,legen::V,pôr,लिटाना
1528,legen::V,meter,रखना
1529,legen::V,meter,लिटाना
1530,berühren::V,tocar,छूना
1531,berühren::V,tocar,स्पर्श करना
1532,verbinden::V,unir,बाँधना
1533,verbinden::V,ligar,बाँधना
1534,bedecken::V,cobrir,ढकना
1535,aufhängen::V,pendurar,लटकाना
1536,anzünden::V,acender,जलाना
1537,aufheben::V,apanhar,उठाना
1538,aufheben::V,levantar,उठाना
1539,zurücklassen::V,deixar,पीछे छोड़ना
1540,verlieren::V,perder,खोना
1541,verlieren::V,perder,गँवाना
1542,fallen lassen::V,deixar cair,गिराना
1543,machen::V,fazer,करना
1544,machen::V,fazer,बनाना
1545,herstellen::V,produzir,बनाना
1546,herstellen::V,produzir,तैयार करना
1547,bauen::V,edificar,बनाना
1548,bauen::V,edificar,निर्माण करना
1549,bauen::V,construir,बनाना
1550,bauen::V,construir,निर्माण करना
1551,reparieren::V,reparar,मरम्मत करना
1552,reparieren::V,consertar,मरम्मत करना
1553,verbessern::V,melhorar,सुधारना
1554,ändern::V,mudar,बदलना
1555,ändern::V,mudar,परीवर्तन करना
1556,ändern::V,alterar,बदलना
1557,ändern::V,alterar,परीवर्तन करना
1558,graben::V,cavar,खोदना
1559,beugen::V,curvar,झुकाना
1560,biegen::V,vergar,झुकाना
1561,drehen::V,girar,फेरना
1562,drehen::V,girar,घुमाना
1563,wenden::V,virar,पलटना
1564,wenden::V,virar,मोड़ना
1565,wenden::V,voltar,पलटना
1566,wenden::V,voltar,मोड़ना
1567,umdrehen::V,virar,घुमाना
1568,umdrehen::V,revolver,घुमाना
1569,heben::V,levantar,उठाना
1570,heben::V,levantar,ऊँचा करना
1571,hochheben::V,erguer,उठाना
1572,hochheben::V,erguer,ऊपर को उठाना
1573,hochheben::V,levantar,उठाना
1574,hochheben::V,levantar,ऊपर को उठाना
1575,ergreifen::V,apanhar,पकड़ना
1576,ergreifen::V,apanhar,हाथ में लेना
1577,halten::V,segurar,धरना
1578,halten::V,segurar,पकड़ना
1579,drücken::V,apertar,दबाना
1580,schieben::V,empurrar,सरकाना
1581,schieben::V,empurrar,खिसकाना
1582,kratzen::V,raspar,खुरचना
1583,kratzen::V,raspar,खुजलाना
1584,lecken::V,lamber,चाटना
1585,beißen::V,morder,काटना
1586,abreißen::V,arrancar,तोड़ना
1587,abschneiden::V,talhar,काट करना
1588,binden::V,ligar,बाँधना
1589,stecken::V,meter,खोंसना
1590,stecken::V,enfiar,खोंसना
1591,brechen::V,romper,तोड़ना
1592,brechen::V,quebrar,तोड़ना
1593,klopfen::V,bater,खटखटाना
1594,hauen::V,bater,ठोकना
1595,kleben::V,colar,चिपकाना
1596,reiben::V,esfregar,घिसना
1597,reiben::V,esfregar,रगड़ना
1598,streichen::V,barrar,लगाना
1599,schleifen::V,afiar,तेज़ करना
1600,schneiden::V,cortar,कतरना
1601,rütteln::V,sacudir,झकझोरना
1602,schütteln::V,abanar,हिलाना
1603,schütteln::V,sacudir,हिलाना
1604,schwenken::V,agitar,घुमाना
1605,schütten::V,deitar,उँडेलना
1606,füllen::V,encher,भरना
1607,füllen::V,encher,ठूसना
1608,einwickeln::V,envolver,लपेटना
1609,einwickeln::V,embrulhar,लपेटना
1610,tragen::V,levar,ढोना
1611,tragen::V,trazer,ढोना
1612,schleppen::V,arrastar,घसीटना
1613,ziehen::V,puxar,खींचना
1614,aufbewahren::V,guardar,रखना
1615,aufbewahren::V,conservar,रखना
1616,werfen::V,lançar,फेंकना
1617,fangen::V,apanhar,पकड़ना
1618,packen::V,agarrar,पकड़ना
1619,verstecken::V,esconder,छिपाना
1620,teilen::V,partir,बाँटना
1621,teilen::V,dividir,बाँटना
1622,schicken::V,enviar,भेजना
1623,bringen::V,trazer,लाना
1624,hinzufügen::V,acrescentar,जोड़ना
1625,bekommen::V,obter,पाना
1626,erhalten::V,receber,पाना
1627,erhalten::V,receber,मिलना
1628,nehmen::V,tomar,लेना
1629,wählen::V,eleger,चुनना
1630,wählen::V,escolher,चुनना
1631,auswählen::V,escolher,चुनना
1632,auswählen::V,seleccionar,चुनना
1633,bewahren::V,guardar,बनाए रखना
1634,bewahren::V,conservar,बनाए रखना
1635,behindern::V,impedir,रोकना
1636,verderben::V,estragar,ख़राब करना
1637,verderben::V,corromper,ख़राब करना
1638,beschädigen::V,danificar,नुक़सान पहुँचाना
1639,zerbrechen::V,romper,तोड़ना
1640,zerbrechen::V,quebrar,तोड़ना
1641,zerreißen::V,rasgar,तोड़ना
1642,zerstören::V,destruir,नष्ट करना
1643,zerstören::V,destruir,बरबाद करना
1644,verbrennen::V,queimar,जलाना
1645,geben::V,dar,देना
1646,reichen::V,passar,थमाना
1647,schenken::V,oferecer,भेंट देना
1648,versprechen::V,prometer,वादा करना
1649,wünschen::V,desejar,कामना करना
1650,loben::V,louvar,तारीफ़ करना
1651,küssen::V,beijar,चूमना
1652,wiegen::V,embalar,झुलाना
1653,zudecken::V,tapar,ढकना
1654,zudecken::V,cobrir,ढकना
1655,wecken::V,acordar,जगाना
1656,wecken::V,despertar,जगाना
1657,zeigen::V,mostrar,दिखाना
1658,führen::V,guiar,रास्ता दिखाना
1659,führen::V,conduzir,रास्ता दिखाना
1660,lehren::V,ensinar,पढ़ाना
1661,unterrichten::V,instruir,सिखाना
1662,aufziehen::V,criar,पालना
1663,leiten::V,dirigir,संचालन करना
1664,leiten::V,conduzir,संचालन करना
1665,antreiben::V,impelir,हड़बड़ाना
1666,lassen::V,fazer,-आना
1667,lassen::V,fazer,कराना
1668,einladen::V,convidar,बुलाना
1669,vereinigen::V,unir,मिलाना
1670,vereinigen::V,unir,संयुक्त करना
1671,vereinigen::V,reunir,मिलाना
1672,vereinigen::V,reunir,संयुक्त करना
1673,besuchen::V,ir ver,मिलना से
1674,besuchen::V,ir ver,मिलने जाना से
1675,besuchen::V,visitar,मिलना से
1676,besuchen::V,visitar,मिलने जाना से
1677,treffen::V,encontrar,मिलना
1678,sich versammeln::V,reunir-se,इकट्ठा होना
1679,spielen::V,jogar,खेलना
1680,spielen::V,brincar,खेलना
1681,singen::V,cantar,गाना
1682,tanzen::V,bailar,नाचना
1683,sich trennen::V,apartar-se,अलग होना
1684,verlassen::V,deixar,छोड़ना
1685,verlassen::V,abandonar,छोड़ना
1686,retten::V,salvar,बचाना
1687,bewachen::V,vigiar,आँख रखना पर
1688,bewachen::V,guardar,आँख रखना पर
1689,schützen::V,proteger,रक्षा करना
1690,verteidigen::V,defender,रक्षा करना
1691,sich schlagen::V,brigar,हाथापाई करना
1692,sich schlagen::V,bater-se,हाथापाई करना
1693,schießen::V,disparar,गोली मारना
1694,siegen::V,vencer,जीतना
1695,siegen::V,vencer,विजय पाना
1696,ärgern::V,irritar,चिढ़ाना
1697,ärgern::V,aborrecer,चिढ़ाना
1698,schlagen::V,bater,मारना
1699,treten::V,pisar,ठोकर मारना
1700,stechen::V,picar,भेदना
1701,stechen::V,picar,भोंकना
1702,stoßen::V,empurrar,धक्का देना
1703,stoßen::V,empurrar,झटका देना
1704,stehlen::V,furtar,चोरी करना
1705,stören::V,perturbar,बुरा लगना
1706,belästigen::V,incomodar,तंग करना
1707,belästigen::V,importunar,तंग करना
1708,verbergen::V,ocultar,लुकाना
1709,verbergen::V,esconder,लुकाना
1710,täuschen::V,iludir,धोखा देना
1711,täuschen::V,enganar,धोखा देना
1712,betrügen::V,burlar,धोखा देना
1713,betrügen::V,enganar,धोखा देना
1714,töten::V,matar,मारना
1715,töten::V,matar,मार डालना
1716,wohnen::V,morar,रहना
1717,arbeiten::V,trabalhar,काम करना
1718,sammeln::V,recolher,जमा करना
1719,sammeln::V,coleccionar,जमा करना
1720,pflücken::V,colher,चुनना
1721,pflücken::V,colher,तोड़ना
1722,jagen::V,caçar,आखेट करना
1723,jagen::V,caçar,शिकार करना
1724,fischen::V,pescar,मछली पकड़ना
1725,fassen::V,apanhar,पकड़ना
1726,hüten::V,guardar,चराना
1727,treiben::V,conduzir,हाँकना
1728,anbinden::V,atar,बाँधना
1729,füttern::V,dar de comer a,खिलाना
1730,melken::V,ordenhar,दुहना
1731,hacken::V,rachar,काटना
1732,gießen::V,regar,सींचना
1733,reifen::V,amadurecer,पकना
1734,zubereiten::V,preparar,पकाना
1735,kochen::V,cozer,पकाना
1736,kochen::V,cozer,राँधना
1737,backen::V,cozer,पकाना
1738,braten::V,assar,तलना
1739,braten::V,assar,भूनना
1740,braten::V,fritar,तलना
1741,braten::V,fritar,भूनना
1742,umrühren::V,remexer,फेंटना
1743,stricken::V,tricotar,बुनना
1744,stricken::V,fazer malha,बुनना
1745,nähen::V,coser,सीना
1746,nähen::V,costurar,सीना
1747,färben::V,tingir,रँगना
1748,färben::V,colorir,रँगना
1749,reinigen::V,limpar,साफ़ करना
1750,reinigen::V,limpar,शुद्ध करना
1751,reinigen::V,purificar,साफ़ करना
1752,reinigen::V,purificar,शुद्ध करना
1753,waschen::V,lavar,धोना
1754,abwischen::V,limpar,पोंछ्ना
1755,abwischen::V,esfregar,पोंछ्ना
1756,spülen::V,lavar,माँजना
1757,spülen::V,lavar,खँगालना
1758,spülen::V,enxaguar,माँजना
1759,spülen::V,enxaguar,खँगालना
1760,fegen::V,varrer,बुहारना
1761,kehren::V,varrer,झाड़ना
1762,baden::V,banhar,स्नान करना
1763,baden::V,tomar banho,स्नान करना
1764,sich waschen::V,lavar-se,नहाना
1765,sich waschen::V,lavar-se,हाथ-मुँह धोना
1766,ausziehen::V,despir,उतारना
1767,anziehen::V,vestir,पहनना
1768,sich anziehen::V,vestir-se,कपड़े पहनना
1769,kämmen::V,pentear,कंघी करना
1770,schmücken::V,adornar,सजाना
1771,schmücken::V,adornar,सँवारना
1772,sagen::V,dizer,कहना
1773,sagen::V,dizer,बताना
1774,sprechen::V,falar,बोलना
1775,reden::V,falar,बोलना
1776,reden::V,falar,बात करना
1777,sich unterhalten::V,conversar,बात करना
1778,sich unterhalten::V,conversar,बातचीत करना
1779,fragen::V,perguntar,पूछ्ना
1780,fragen::V,perguntar,प्रश्न करना
1781,bitten::V,pedir,माँगना से
1782,erzählen::V,contar,बताना
1783,mitteilen::V,comunicar,ख़बर देना
1784,mitteilen::V,comunicar,सूचना देना
1785,mitteilen::V,participar,ख़बर देना
1786,mitteilen::V,participar,सूचना देना
1787,nennen::V,nomear,नाम देना
1788,nennen::V,apelidar,नाम देना
1789,rufen::V,chamar,बुलाना
1790,prahlen::V,gabar-se,शेख़ी बघारना
1791,prahlen::V,vangloriar-se,शेख़ी बघारना
1792,übersetzen::V,traduzir,अनुवाद करना
1793,denken::V,pensar,सोचना
1794,glauben::V,crer,विश्वास करना
1795,bemerken::V,notar,ध्यान देना पर
1796,bemerken::V,observar,ध्यान देना पर
1797,erkennen::V,reconhecer,पहचानना
1798,begreifen::V,apreender,समझना
1799,begreifen::V,compreender,समझना
1800,verstehen::V,entender,सुनना
1801,verstehen::V,compreender,सुनना
1802,lernen::V,aprender,पढ़ना
1803,wissen::V,saber,जानना
1804,wissen::V,saber,मालूम होना
1805,sich erinnern an::V,lembrar-se de,याद करना
1806,sich erinnern an::V,recordar-se de,याद करना
1807,vergessen::V,esquecer,भूलना
1808,vergessen::V,esquecer,बिसारना
1809,messen::V,medir,नापना
1810,zählen::V,contar,गिनना
1811,rechnen::V,calcular,गणना करना
1812,rechnen::V,calcular,हिसाब करना
1813,lesen::V,ler,पढ़ना
1814,malen::V,pintar,कींचना
1815,zeichnen::V,desenhar,चित्र कींचना
1816,schreiben::V,escrever,लिखना
1817,besitzen::V,possuir,मालिक होना
1818,besitzen::V,possuir,स्वामी होना
1819,kaufen::V,comprar,ख़रीदना
1820,verkaufen::V,vender,बेचना
1821,bezahlen::V,pagar,चुकाना
1822,bezahlen::V,pagar,अदा करना
1823,zahlen::V,pagar,अदा करना
1824,beherrschen::V,imperar,शासन करना पर
1825,ertragen::V,suportar,सहना
