,Concept_ID,se,ka
6701,machen::V,dahkat,გააკეთებს
6702,machen::V,dahkat,გამოიწვევს
6703,machen::V,dahkat,გააკეთებს
6704,machen::V,dahkat,გამოიწვევს
6705,machen::V,rähtiđ,გააკეთებს
6706,machen::V,rähtiđ,გამოიწვევს
6707,machen::V,raajjâd,გააკეთებს
6708,machen::V,raajjâd,გამოიწვევს
6709,machen::V,tue´j'jeed,გააკეთებს
6710,machen::V,tue´j'jeed,გამოიწვევს
6711,machen::V,тӯййше,გააკეთებს
6712,machen::V,тӯййше,გამოიწვევს
6713,machen::V,ӣллькье,გააკეთებს
6714,machen::V,ӣллькье,გამოიწვევს
6715,herstellen::V,skaepiedidh,დაამზადებს
6716,herstellen::V,buvtadit,დაამზადებს
6717,herstellen::V,dudjot,დაამზადებს
6718,herstellen::V,a'mnâstiđ,დაამზადებს
6719,herstellen::V,va'lmâštiđ,დაამზადებს
6720,herstellen::V,vaalmšted,დაამზადებს
6721,herstellen::V,лыххкэ,დაამზადებს
6722,herstellen::V,ӣллькье,დაამზადებს
6723,bauen::V,bigkedh,ააშენებს
6724,bauen::V,biggit,ააშენებს
6725,bauen::V,ráhkadit,ააშენებს
6726,bauen::V,huksiđ,ააშენებს
6727,bauen::V,raajjâd,ააშენებს
6728,bauen::V,тӯййше,ააშენებს
6729,reparieren::V,davvodh,შეაკეთებს
6730,reparieren::V,davvodh,გაარემონტებს
6731,reparieren::V,divvot,შეაკეთებს
6732,reparieren::V,divvot,გაარემონტებს
6733,reparieren::V,divvut,შეაკეთებს
6734,reparieren::V,divvut,გაარემონტებს
6735,reparieren::V,tivvoođ,შეაკეთებს
6736,reparieren::V,tivvoođ,გაარემონტებს
6737,reparieren::V,čihtâđ,შეაკეთებს
6738,reparieren::V,čihtâđ,გაარემონტებს
6739,reparieren::V,teevvad,შეაკეთებს
6740,reparieren::V,teevvad,გაარემონტებს
6741,reparieren::V,чиннэ,შეაკეთებს
6742,reparieren::V,чиннэ,გაარემონტებს
6743,verbessern::V,bueriedidh,გამოაკეთებს
6744,verbessern::V,bueriedidh,გააუმჯობესებს
6745,verbessern::V,báredit,გამოაკეთებს
6746,verbessern::V,báredit,გააუმჯობესებს
6747,verbessern::V,buoredit,გამოაკეთებს
6748,verbessern::V,buoredit,გააუმჯობესებს
6749,verbessern::V,buoridit,გამოაკეთებს
6750,verbessern::V,buoridit,გააუმჯობესებს
6751,verbessern::V,pye'rediđ,გამოაკეთებს
6752,verbessern::V,pye'rediđ,გააუმჯობესებს
6753,verbessern::V,pue´reed,გამოაკეთებს
6754,verbessern::V,pue´reed,გააუმჯობესებს
6755,verbessern::V,шӣгнэ,გამოაკეთებს
6756,verbessern::V,шӣгнэ,გააუმჯობესებს
6757,ändern::V,jeatjahtehtedh,შეცვლის
6758,ändern::V,rievddadit,შეცვლის
6759,ändern::V,muhttit,შეცვლის
6760,ändern::V,molsut,შეცვლის
6761,ändern::V,mutteđ,შეცვლის
6762,ändern::V,mu´tted,შეცვლის
6763,ändern::V,вуайхе,შეცვლის
6764,ändern::V,ка̄вьсе,შეცვლის
6765,graben::V,berkedh,თხრის
6766,graben::V,kroehkedh,თხრის
6767,graben::V,bállet,თხრის
6768,graben::V,goaivut,თხრის
6769,graben::V,roggat,თხრის
6770,graben::V,kuái'vuđ,თხრის
6771,graben::V,rääppad,თხრის
6772,graben::V,kuäivvad,თხრის
6773,graben::V,ра̄бпэ,თხრის
6774,graben::V,куаййве,თხრის
6775,beugen::V,sojjedidh,ხრის
6776,beugen::V,såjådit,ხრის
6777,beugen::V,sojahit,ხრის
6778,beugen::V,sujâttiđ,ხრის
6779,beugen::V,kå´mrded,ხრის
6780,beugen::V,njikklõõttâd,ხრის
6781,beugen::V,сойхьтэ,ხრის
6782,beugen::V,то̄а̄ххкэ,ხრის
6783,beugen::V,нигклаххьтэ,ხრის
6784,biegen::V,sojjehtidh,გაღუნავს
6785,biegen::V,såjådit,გაღუნავს
6786,biegen::V,niejddet,გაღუნავს
6787,biegen::V,sojahit,გაღუნავს
6788,biegen::V,čipteđ,გაღუნავს
6789,biegen::V,soojted,გაღუნავს
6790,biegen::V,сойхьтэ,გაღუნავს
6791,drehen::V,jårrehtidh,ატრიალებს
6792,drehen::V,bådnjåt,ატრიალებს
6793,drehen::V,botnjat,ატრიალებს
6794,drehen::V,jurâttiđ,ატრიალებს
6795,drehen::V,jåårǥlâ´tted,ატრიალებს
6796,drehen::V,чоӊӊтэ,ატრიალებს
6797,wenden::V,jarkelidh,მოაბრუნებს
6798,wenden::V,jårggålit,მოაბრუნებს
6799,wenden::V,jorgalit,მოაბრუნებს
6800,wenden::V,jurgâliđ,მოაბრუნებს
6801,wenden::V,jåårǥlâ´tted,მოაბრუნებს
6802,wenden::V,вӣррлаххътэ,მოაბრუნებს
6803,wenden::V,ка̄вьсе,მოაბრუნებს
6804,umdrehen::V,jarkedh,შეატრიალებს
6805,umdrehen::V,måttsåstit,შეატრიალებს
6806,umdrehen::V,botnjat,შეატრიალებს
6807,umdrehen::V,jorgođ,შეატრიალებს
6808,umdrehen::V,jårǥsted,შეატრიალებს
6809,umdrehen::V,коамьхе,შეატრიალებს
6810,umdrehen::V,калльтлэ,შეატრიალებს
6811,heben::V,luknjedh,ასწევს
6812,heben::V,baavhkestidh,ასწევს
6813,heben::V,bajedit,ასწევს
6814,heben::V,loktet,ასწევს
6815,heben::V,bajidit,ასწევს
6816,heben::V,pajediđ,ასწევს
6817,heben::V,kokkiđ,ასწევს
6818,heben::V,kaggâd,ასწევს
6819,heben::V,pââ´jeed,ასწევს
6820,heben::V,пайнэ,ასწევს
6821,heben::V,пайнэллэ,ასწევს
6822,hochheben::V,lutnjedh,აიყვანს
6823,hochheben::V,låggŋit,აიყვანს
6824,hochheben::V,loktet,აიყვანს
6825,hochheben::V,pajediđ,აიყვანს
6826,hochheben::V,kuåstteed,აიყვანს
6827,hochheben::V,пайнэ,აიყვანს
6828,ergreifen::V,fihkelidh,სტაცებს
6829,ergreifen::V,sårjjot,სტაცებს
6830,ergreifen::V,doahppit,სტაცებს
6831,ergreifen::V,fáhtet,სტაცებს
6832,ergreifen::V,tuáppuđ,სტაცებს
6833,ergreifen::V,poppâ´tted,სტაცებს
6834,ergreifen::V,каццсе,სტაცებს
6835,ergreifen::V,туэрркэ,სტაცებს
6836,ergreifen::V,ро̄а̄ппчье,სტაცებს
6837,halten::V,steeredh,უჭირავს
6838,halten::V,utniedidh,უჭირავს
6839,halten::V,anedit,უჭირავს
6840,halten::V,adnalit,უჭირავს
6841,halten::V,doallat,უჭირავს
6842,halten::V,toollâd,უჭირავს
6843,halten::V,tue´rjjeed,უჭირავს
6844,halten::V,туаррье,უჭირავს
6845,drücken::V,dïelkestidh,დააწვება
6846,drücken::V,dieddet,დააწვება
6847,drücken::V,deaddit,დააწვება
6848,drücken::V,čárvet,დააწვება
6849,drücken::V,čárvuđ,დააწვება
6850,drücken::V,čärvvad,დააწვება
6851,drücken::V,teä´d'ded,დააწვება
6852,drücken::V,пе̄ррэ,დააწვება
6853,drücken::V,ра̄ппче,დააწვება
6854,schieben::V,vuetjedh,მისწევს
6855,schieben::V,sjáhtjat,მისწევს
6856,schieben::V,cáhkit,მისწევს
6857,schieben::V,cuggâđ,მისწევს
6858,schieben::V,oi´ǧǧeed,მისწევს
6859,schieben::V,оййкье,მისწევს
6860,kratzen::V,våhtsodh,მოფხანს
6861,kratzen::V,skreepedh,მოფხანს
6862,kratzen::V,ruohkkat,მოფხანს
6863,kratzen::V,ruohkastit,მოფხანს
6864,kratzen::V,gazzut,მოფხანს
6865,kratzen::V,kazzođ,მოფხანს
6866,kratzen::V,võckkâd,მოფხანს
6867,kratzen::V,кышшкэ,მოფხანს
6868,kratzen::V,каххьце,მოფხანს
6869,lecken::V,njåalodh,ლოკავს
6870,lecken::V,njoallot,ლოკავს
6871,lecken::V,njolodit,ლოკავს
6872,lecken::V,njuálluđ,ლოკავს
6873,lecken::V,njuällad,ლოკავს
6874,lecken::V,нюаллэ,ლოკავს
6875,beißen::V,gaektjedh,უკბენს
6876,beißen::V,gássket,უკბენს
6877,beißen::V,gáskestit,უკბენს
6878,beißen::V,gáskit,უკბენს
6879,beißen::V,käskiđ,უკბენს
6880,beißen::V,kä´cǩǩed,უკბენს
6881,beißen::V,ка̄ццьке,უკბენს
6882,abreißen::V,bïhkedh,გლეჯს
6883,abreißen::V,bïhkedh,მოწყვეტს
6884,abreißen::V,gajkkot,გლეჯს
6885,abreißen::V,gajkkot,მოწყვეტს
6886,abreißen::V,gaikkihit,გლეჯს
6887,abreißen::V,gaikkihit,მოწყვეტს
6888,abreißen::V,roottâđ,გლეჯს
6889,abreißen::V,roottâđ,მოწყვეტს
6890,abreißen::V,ra´šǩǩeed,გლეჯს
6891,abreißen::V,ra´šǩǩeed,მოწყვეტს
6892,abreißen::V,rååttad,გლეჯს
6893,abreißen::V,rååttad,მოწყვეტს
6894,abreißen::V,ро̄дтҍе,გლეჯს
6895,abreißen::V,ро̄дтҍе,მოწყვეტს
6896,abreißen::V,пӯттҍкье,გლეჯს
6897,abreißen::V,пӯттҍкье,მოწყვეტს
6898,abschneiden::V,tjoehpestidh,გაჭრის
6899,abschneiden::V,jallat,გაჭრის
6900,abschneiden::V,čuohppat,გაჭრის
6901,abschneiden::V,jogâldiđ,გაჭრის
6902,abschneiden::V,geerelidh,გაჭრის
6903,abschneiden::V,е̄дтэ,გაჭრის
6904,abschneiden::V,е̄дтлэ,გაჭრის
6905,binden::V,gårredidh,შეკრავს
6906,binden::V,gårredidh,გადააბამს
6907,binden::V,tjadnat,შეკრავს
6908,binden::V,tjadnat,გადააბამს
6909,binden::V,gárrat,შეკრავს
6910,binden::V,gárrat,გადააბამს
6911,binden::V,čoonnâđ,შეკრავს
6912,binden::V,čoonnâđ,გადააბამს
6913,binden::V,čõõnnâd,შეკრავს
6914,binden::V,čõõnnâd,გადააბამს
6915,binden::V,čuõlmmâd,შეკრავს
6916,binden::V,čuõlmmâd,გადააბამს
6917,binden::V,ко̄ррэ,შეკრავს
6918,binden::V,ко̄ррэ,გადააბამს
6919,binden::V,чӯллмдэ,შეკრავს
6920,binden::V,чӯллмдэ,გადააბამს
6921,binden::V,ко̄а̄ррэ,შეკრავს
6922,binden::V,ко̄а̄ррэ,გადააბამს
6923,stecken::V,rïjtedh,ჩაასობს
6924,stecken::V,tsævkkat,ჩაასობს
6925,stecken::V,cáhkit,ჩაასობს
6926,stecken::V,cuggâđ,ჩაასობს
6927,stecken::V,čuõ´ǧ'ǧeed,ჩაასობს
6928,stecken::V,чогксэ,ჩაასობს
6929,stecken::V,це̄ӈькхэ,ჩაასობს
6930,brechen::V,dåajodh,მოიტეხს
6931,brechen::V,tsåapkodh,მოიტეხს
6932,brechen::V,doaddjut,მოიტეხს
6933,brechen::V,cuvket,მოიტეხს
6934,brechen::V,moorrâđ,მოიტეხს
6935,brechen::V,mu´rdded,მოიტეხს
6936,brechen::V,муррьтэ,მოიტეხს
6937,klopfen::V,beenghkedh,აკაკუნებს
6938,klopfen::V,goalkkalit,აკაკუნებს
6939,klopfen::V,tsábbmet,აკაკუნებს
6940,klopfen::V,goalkit,აკაკუნებს
6941,klopfen::V,skoalkit,აკაკუნებს
6942,klopfen::V,skuá'lkuttiđ,აკაკუნებს
6943,klopfen::V,kuälkted,აკაკუნებს
6944,klopfen::V,та̄гкэ,აკაკუნებს
6945,hauen::V,beenghkedh,ლეწავს
6946,hauen::V,tjuollat,ლეწავს
6947,hauen::V,čuollat,ლეწავს
6948,hauen::V,čurmâđ,ლეწავს
6949,hauen::V,čâ´cǩǩed,ლეწავს
6950,hauen::V,та̄гкэ,ლეწავს
6951,hauen::V,ва̄сстэ,ლეწავს
6952,kleben::V,njamkedh,წებავს
6953,kleben::V,njamkedh,დააწებებს
6954,kleben::V,dædnjodit,წებავს
6955,kleben::V,dædnjodit,დააწებებს
6956,kleben::V,liibmet,წებავს
6957,kleben::V,liibmet,დააწებებს
6958,kleben::V,taṃadiđ,წებავს
6959,kleben::V,taṃadiđ,დააწებებს
6960,kleben::V,li´jmmjed,წებავს
6961,kleben::V,li´jmmjed,დააწებებს
6962,kleben::V,нямхэ,წებავს
6963,kleben::V,нямхэ,დააწებებს
6964,reiben::V,daanjedh,დაზელს
6965,reiben::V,ruvvit,დაზელს
6966,reiben::V,ruvvet,დაზელს
6967,reiben::V,fiärruđ,დაზელს
6968,reiben::V,heârrad,დაზელს
6969,reiben::V,ru´vvjed,დაზელს
6970,reiben::V,е̄ррэ,დაზელს
6971,streichen::V,daejdedh,უსვამს
6972,streichen::V,badtjadidh,უსვამს
6973,streichen::V,vuojddat,უსვამს
6974,streichen::V,málet,უსვამს
6975,streichen::V,njuohtat,უსვამს
6976,streichen::V,njuottâđ,უსვამს
6977,streichen::V,puák'suđ,უსვამს
6978,streichen::V,påhssad,უსვამს
6979,streichen::V,мо̄а̄шшэ,უსვამს
6980,schleifen::V,slijhpedh,ლესავს
6981,schleifen::V,sadjet,ლესავს
6982,schleifen::V,sadjit,ლესავს
6983,schleifen::V,šliipet,ლესავს
6984,schleifen::V,saijeeđ,ლესავს
6985,schleifen::V,sââjjad,ლესავს
6986,schleifen::V,tabǯsted,ლესავს
6987,schleifen::V,то̄а̄мчсе,ლესავს
6988,schneiden::V,bietskedh,გაჭრის
6989,schneiden::V,suoddat,გაჭრის
6990,schneiden::V,tjuohppat,გაჭრის
6991,schneiden::V,biesskedit,გაჭრის
6992,schneiden::V,čuohppat,გაჭრის
6993,schneiden::V,čuop'pâđ,გაჭრის
6994,schneiden::V,čuõp'pâd,გაჭრის
6995,schneiden::V,е̄дтэ,გაჭრის
6996,schneiden::V,пе̄ррэ,გაჭრის
6997,schneiden::V,чӯххпэ,გაჭრის
6998,rütteln::V,firredh,არხევს
6999,rütteln::V,doargestit,არხევს
7000,rütteln::V,šluvgit,არხევს
7001,rütteln::V,pušteđ,არხევს
7002,rütteln::V,pu´štted,არხევს
7003,rütteln::V,пушшьтэ,არხევს
7004,schütteln::V,firredh,არყევს
7005,schütteln::V,firredh,ანძრევს
7006,schütteln::V,sjavnnjet,არყევს
7007,schütteln::V,sjavnnjet,ანძრევს
7008,schütteln::V,sillnat,არყევს
7009,schütteln::V,sillnat,ანძრევს
7010,schütteln::V,skullhet,არყევს
7011,schütteln::V,skullhet,ანძრევს
7012,schütteln::V,salkalit,არყევს
7013,schütteln::V,salkalit,ანძრევს
7014,schütteln::V,pušteđ,არყევს
7015,schütteln::V,pušteđ,ანძრევს
7016,schütteln::V,pu´štted,არყევს
7017,schütteln::V,pu´štted,ანძრევს
7018,schütteln::V,пушшьтэ,არყევს
7019,schütteln::V,пушшьтэ,ანძრევს
7020,schwenken::V,svinhtedh,აქნევს
7021,schwenken::V,svikkastit,აქნევს
7022,schwenken::V,šlivgut,აქნევს
7023,schwenken::V,hiä'iluttiđ,აქნევს
7024,schwenken::V,heeilted,აქნევს
7025,schwenken::V,маххъе,აქნევს
7026,schütten::V,gurhkedh,ღვრის
7027,schütten::V,gurhkedh,დააქცევს
7028,schütten::V,hállit,ღვრის
7029,schütten::V,hállit,დააქცევს
7030,schütten::V,liejkkit,ღვრის
7031,schütten::V,liejkkit,დააქცევს
7032,schütten::V,leškiđ,ღვრის
7033,schütten::V,leškiđ,დააქცევს
7034,schütten::V,virâttiđ,ღვრის
7035,schütten::V,virâttiđ,დააქცევს
7036,schütten::V,väällad,ღვრის
7037,schütten::V,väällad,დააქცევს
7038,schütten::V,ва̄ллэ,ღვრის
7039,schütten::V,ва̄ллэ,დააქცევს
7040,füllen::V,dievhtedh,გაავსებს
7041,füllen::V,dievddet,გაავსებს
7042,füllen::V,deavdit,გაავსებს
7043,füllen::V,tevdiđ,გაავსებს
7044,füllen::V,tiudded,გაავსებს
7045,füllen::V,тӣввтэ,გაავსებს
7046,einwickeln::V,gïesedh,შეახვევს
7047,einwickeln::V,giessat,შეახვევს
7048,einwickeln::V,gárrat,შეახვევს
7049,einwickeln::V,giessat,შეახვევს
7050,einwickeln::V,gurpat,შეახვევს
7051,einwickeln::V,kiessâđ,შეახვევს
7052,einwickeln::V,ǩiõssâd,შეახვევს
7053,einwickeln::V,кӣссэ,შეახვევს
7054,tragen::V,guedtedh,მიიტანს
7055,tragen::V,guoddet,მიიტანს
7056,tragen::V,guoddit,მიიტანს
7057,tragen::V,kyed'diđ,მიიტანს
7058,tragen::V,kue´d'ded,მიიტანს
7059,tragen::V,кӯннҌтэ,მიიტანს
7060,schleppen::V,fatnehtidh,მიათრევს
7061,schleppen::V,sliehpit,მიათრევს
7062,schleppen::V,feastit,მიათრევს
7063,schleppen::V,vie'šidiđ,მიათრევს
7064,schleppen::V,hinnađ,მიათრევს
7065,schleppen::V,nje´ʒʒed,მიათრევს
7066,schleppen::V,чуввкэ,მიათრევს
7067,ziehen::V,giesedh,წევს
7068,ziehen::V,giesedh,ათრევს
7069,ziehen::V,giesset,წევს
7070,ziehen::V,giesset,ათრევს
7071,ziehen::V,geassit,წევს
7072,ziehen::V,geassit,ათრევს
7073,ziehen::V,keessiđ,წევს
7074,ziehen::V,keessiđ,ათრევს
7075,ziehen::V,ǩie´ssed,წევს
7076,ziehen::V,ǩie´ssed,ათრევს
7077,ziehen::V,ке̄ссе,წევს
7078,ziehen::V,ке̄ссе,ათრევს
7079,aufbewahren::V,vöörhkedh,შეინახავს
7080,aufbewahren::V,vuorkkit,შეინახავს
7081,aufbewahren::V,seailluhit,შეინახავს
7082,aufbewahren::V,siä'iluttiđ,შეინახავს
7083,aufbewahren::V,seeilted,შეინახავს
7084,aufbewahren::V,рӯкнэ,შეინახავს
7085,werfen::V,slampestidh,ისვრის
7086,werfen::V,bálkkot,ისვრის
7087,werfen::V,suhppet,ისვრის
7088,werfen::V,šlivgiđ,ისვრის
7089,werfen::V,čeâǥǥted,ისვრის
7090,werfen::V,суэххпэ,ისვრის
7091,fangen::V,bivtedh,დაიჭერს
7092,fangen::V,giddit,დაიჭერს
7093,fangen::V,bivdit,დაიჭერს
7094,fangen::V,toppiđ,დაიჭერს
7095,fangen::V,tää´vted,დაიჭერს
7096,fangen::V,та̄бпэ,დაიჭერს
7097,fangen::V,со̄а̄гкэ,დაიჭერს
7098,packen::V,doerelidh,სტაცებს
7099,packen::V,kreemsedh,სტაცებს
7100,packen::V,doahppit,სტაცებს
7101,packen::V,doahput,სტაცებს
7102,packen::V,tuáppuđ,სტაცებს
7103,packen::V,ká'ivâstiđ,სტაცებს
7104,packen::V,tää´vted,სტაცებს
7105,packen::V,каццсе,სტაცებს
7106,packen::V,туэрркэ,სტაცებს
7107,packen::V,ро̄а̄ппчье,სტაცებს
7108,verstecken::V,tjïekedh,მალავს
7109,verstecken::V,tjiehkat,მალავს
7110,verstecken::V,čiehkat,მალავს
7111,verstecken::V,čieḥâđ,მალავს
7112,verstecken::V,peittad,მალავს
7113,verstecken::V,пе̄йхьтэ,მალავს
7114,teilen::V,juekedh,დაყოფს
7115,teilen::V,juohket,დაყოფს
7116,teilen::V,juohkit,დაყოფს
7117,teilen::V,jyeḥiđ,დაყოფს
7118,teilen::V,jue´ǩǩed,დაყოფს
7119,teilen::V,ю̄гке,დაყოფს
7120,teilen::V,ра̄ттҍке,დაყოფს
7121,schicken::V,saadtodh,გაგზავნის
7122,schicken::V,sáddit,გაგზავნის
7123,schicken::V,sáddet,გაგზავნის
7124,schicken::V,vuo'lgâttiđ,გაგზავნის
7125,schicken::V,vuõltteed,გაგზავნის
7126,schicken::V,вӯлкхэ,გაგზავნის
7127,bringen::V,buektedh,მოიტანს
7128,bringen::V,doalvvot,მოიტანს
7129,bringen::V,buktit,მოიტანს
7130,bringen::V,tuál'vuđ,მოიტანს
7131,bringen::V,pu´htted,მოიტანს
7132,bringen::V,пыххьтэ,მოიტანს
7133,hinzufügen::V,dievhtedh,დაამატებს
7134,hinzufügen::V,duoddit,დაამატებს
7135,hinzufügen::V,lasedit,დაამატებს
7136,hinzufügen::V,lasihit,დაამატებს
7137,hinzufügen::V,lasettiđ,დაამატებს
7138,hinzufügen::V,lââ´zzted,დაამატებს
7139,hinzufügen::V,лажьхе,დაამატებს
7140,bekommen::V,åadtjodh,ამოიღებს
7141,bekommen::V,åttjudit,ამოიღებს
7142,bekommen::V,oažžut,ამოიღებს
7143,bekommen::V,juksâđ,ამოიღებს
7144,bekommen::V,uáž'žuđ,ამოიღებს
7145,bekommen::V,vuäǯ'ǯâd,ამოიღებს
7146,bekommen::V,вуаннче,ამოიღებს
7147,erhalten::V,åadtjodh,იღებს
7148,erhalten::V,oadtjot,იღებს
7149,erhalten::V,oažžut,იღებს
7150,erhalten::V,uáž'žuđ,იღებს
7151,erhalten::V,vuäǯ'ǯâd,იღებს
7152,erhalten::V,ва̄лльтэ,იღებს
7153,nehmen::V,vaeltedh,აიღებს
7154,nehmen::V,válldet,აიღებს
7155,nehmen::V,váldit,აიღებს
7156,nehmen::V,väldiđ,აიღებს
7157,nehmen::V,vä´ldded,აიღებს
7158,nehmen::V,ва̄лльтэ,აიღებს
7159,wählen::V,veeljedh,გადაარჩევს
7160,wählen::V,válljit,გადაარჩევს
7161,wählen::V,válljet,გადაარჩევს
7162,wählen::V,valjiđ,გადაარჩევს
7163,wählen::V,vaalšed,გადაარჩევს
7164,wählen::V,va´lljeed,გადაარჩევს
7165,wählen::V,воалшэ,გადაარჩევს
7166,auswählen::V,veeljedh,ამოარჩევს
7167,auswählen::V,tjuolldet,ამოარჩევს
7168,auswählen::V,válljet,ამოარჩევს
7169,auswählen::V,valjiđ,ამოარჩევს
7170,auswählen::V,vaalšed,ამოარჩევს
7171,auswählen::V,va´lljeed,ამოარჩევს
7172,auswählen::V,воалшэ,ამოარჩევს
7173,bewahren::V,vaarjelidh,ინარჩუნებს
7174,bewahren::V,bisodit,ინარჩუნებს
7175,bewahren::V,várjjalit,ინარჩუნებს
7176,bewahren::V,seailluhit,ინარჩუნებს
7177,bewahren::V,varjâliđ,ინარჩუნებს
7178,bewahren::V,varjjled,ინარჩუნებს
7179,bewahren::V,ӣшшьтэ,ინარჩუნებს
7180,bewahren::V,во̄а̄ррьдэ,ინარჩუნებს
7181,behindern::V,hööptdeh,აბრკოლებს
7182,behindern::V,hööptdeh,გააძნელებს
7183,behindern::V,hieredit,აბრკოლებს
7184,behindern::V,hieredit,გააძნელებს
7185,behindern::V,muhttet,აბრკოლებს
7186,behindern::V,muhttet,გააძნელებს
7187,behindern::V,eastadit,აბრკოლებს
7188,behindern::V,eastadit,გააძნელებს
7189,behindern::V,estiđ,აბრკოლებს
7190,behindern::V,estiđ,გააძნელებს
7191,behindern::V,coggâđ,აბრკოლებს
7192,behindern::V,coggâđ,გააძნელებს
7193,behindern::V,hettiđ,აბრკოლებს
7194,behindern::V,hettiđ,გააძნელებს
7195,behindern::V,cõggâd,აბრკოლებს
7196,behindern::V,cõggâd,გააძნელებს
7197,behindern::V,е̄кхэллэ,აბრკოლებს
7198,behindern::V,е̄кхэллэ,გააძნელებს
7199,verderben::V,biejstedh,გააფუჭებს
7200,verderben::V,spedjat,გააფუჭებს
7201,verderben::V,billistit,გააფუჭებს
7202,verderben::V,pillediđ,გააფუჭებს
7203,verderben::V,tårmmad,გააფუჭებს
7204,verderben::V,pe´llsted,გააფუჭებს
7205,verderben::V,тоаррмэ,გააფუჭებს
7206,verderben::V,ма̄ййкэ,გააფუჭებს
7207,beschädigen::V,fæjloedidh,დააზიანებს
7208,beschädigen::V,vahágahttet,დააზიანებს
7209,beschädigen::V,bilidit,დააზიანებს
7210,beschädigen::V,vahâgittiđ,დააზიანებს
7211,beschädigen::V,pä´rtteed,დააზიანებს
7212,beschädigen::V,муррьтэ,დააზიანებს
7213,zerbrechen::V,tsööpkedh,დაამტვრევს
7214,zerbrechen::V,doadjet,დაამტვრევს
7215,zerbrechen::V,cuvket,დაამტვრევს
7216,zerbrechen::V,cuov'kkiđ,დაამტვრევს
7217,zerbrechen::V,muårrâd,დაამტვრევს
7218,zerbrechen::V,cu´vǩǩeed,დაამტვრევს
7219,zerbrechen::V,муррьтэ,დაამტვრევს
7220,zerreißen::V,gejhkielidh,გახევს
7221,zerreißen::V,gajkudit,გახევს
7222,zerreißen::V,gaikkodit,გახევს
7223,zerreißen::V,ráisket,გახევს
7224,zerreißen::V,kiškođ,გახევს
7225,zerreißen::V,ra´šǩǩeed,გახევს
7226,zerreißen::V,пуатткэ,გახევს
7227,zerstören::V,eerjedh,მოსპობს
7228,zerstören::V,eerjedh,დაანგრევს
7229,zerstören::V,biejsstet,მოსპობს
7230,zerstören::V,biejsstet,დაანგრევს
7231,zerstören::V,håhkkidit,მოსპობს
7232,zerstören::V,håhkkidit,დაანგრევს
7233,zerstören::V,heavahit,მოსპობს
7234,zerstören::V,heavahit,დაანგრევს
7235,zerstören::V,duš'šadit,მოსპობს
7236,zerstören::V,duš'šadit,დაანგრევს
7237,zerstören::V,bilidit,მოსპობს
7238,zerstören::V,bilidit,დაანგრევს
7239,zerstören::V,hevâttiđ,მოსპობს
7240,zerstören::V,hevâttiđ,დაანგრევს
7241,zerstören::V,hiâvted,მოსპობს
7242,zerstören::V,hiâvted,დაანგრევს
7243,zerstören::V,ёҏтэ,მოსპობს
7244,zerstören::V,ёҏтэ,დაანგრევს
7245,verbrennen::V,båeltedh,დაწვავს
7246,verbrennen::V,boalldet,დაწვავს
7247,verbrennen::V,boaldit,დაწვავს
7248,verbrennen::V,puál'diđ,დაწვავს
7249,verbrennen::V,puä´ldded,დაწვავს
7250,verbrennen::V,пуэлльтэ,დაწვავს
7251,geben::V,vedtedh,აძლევს
7252,geben::V,vaddet,აძლევს
7253,geben::V,addit,აძლევს
7254,geben::V,addliđ,აძლევს
7255,geben::V,ä´n,აძლევს
7256,geben::V,аннҍтэ,აძლევს
7257,reichen::V,geelkedh,მიაწოდებს
7258,reichen::V,lagádit,მიაწოდებს
7259,reichen::V,geiget,მიაწოდებს
7260,reichen::V,keigiđ,მიაწოდებს
7261,reichen::V,vuõiggâ´stted,მიაწოდებს
7262,reichen::V,аннҍтэ,მიაწოდებს
7263,schenken::V,vedtedh,აჩუქებს
7264,schenken::V,vaddet,აჩუქებს
7265,schenken::V,skeaŋkut,აჩუქებს
7266,schenken::V,skeŋket,აჩუქებს
7267,schenken::V,skeŋkkiđ,აჩუქებს
7268,schenken::V,sǩiâŋkkâd,აჩუქებს
7269,schenken::V,ла̄ххе,აჩუქებს
7270,versprechen::V,luhpiedidh,აღუთქვამს
7271,versprechen::V,jáhttet,აღუთქვამს
7272,versprechen::V,lohpidit,აღუთქვამს
7273,versprechen::V,lopediđ,აღუთქვამს
7274,versprechen::V,lå´ppeed,აღუთქვამს
7275,versprechen::V,о̄а̄шштҍе,აღუთქვამს
7276,wünschen::V,lahkoehtidh,უსურვებს
7277,wünschen::V,sávvat,უსურვებს
7278,wünschen::V,sávadit,უსურვებს
7279,wünschen::V,doaivvuhit,უსურვებს
7280,wünschen::V,tuá'ivuttiđ,უსურვებს
7281,wünschen::V,tuâivvad,უსურვებს
7282,wünschen::V,туввэ,უსურვებს
7283,loben::V,girmedh,აქებს
7284,loben::V,girmedh,ამკობს
7285,loben::V,májnnot,აქებს
7286,loben::V,májnnot,ამკობს
7287,loben::V,rámmpot,აქებს
7288,loben::V,rámmpot,ამკობს
7289,loben::V,máidnut,აქებს
7290,loben::V,máidnut,ამკობს
7291,loben::V,rámidit,აქებს
7292,loben::V,rámidit,ამკობს
7293,loben::V,rammuđ,აქებს
7294,loben::V,rammuđ,ამკობს
7295,loben::V,rämidiđ,აქებს
7296,loben::V,rämidiđ,ამკობს
7297,loben::V,ââ´leed,აქებს
7298,loben::V,ââ´leed,ამკობს
