,Concept_ID,kn,sah
1067,gießen::V,ನೀರುಹಾಕು,сиигирт
1068,reifen::V,ಕಳಿ,бус
1069,zubereiten::V,ಅಡಿಗೆಮಾಡು,бэлэмнээ
1070,kochen::V,ಅಡು,буһар
1071,backen::V,ಬೇಯಿಸು,буһар
1072,braten::V,ಕರಿ,хооруй
1073,braten::V,ಕರಿ,ыһаарылаа
1074,braten::V,ಕರಿ,соркуойдаа
1075,umrühren::V,ಕಲಕು,былаа
1076,stricken::V,ಹೆಣೆ,өр
1077,nähen::V,ಹೊಲಿ,иистэн
1078,färben::V,ಬಣ್ಣ ಹತ್ತು,кырааскалаа
1079,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,ыраастаа
1080,waschen::V,ತೊಳೆ,сууй
1081,abwischen::V,ಒರಸು,сот
1082,spülen::V,ಗಲಬರಿಸು,сайҕаа
1083,fegen::V,ಗುಡಿಸು,сиппий
1084,kehren::V,ಗುಡಿಸು,харбаа
1085,baden::V,ಸ್ನಾನಮಾಡು,сөтүөлээ
1086,sich waschen::V,ತೊಳೆ,суун
1087,ausziehen::V,ಬಿಚ್ಚು,уһул
1088,anziehen::V,ಹಾಕು,кэтэрт
1089,sich anziehen::V,ಹಾಕು,таҥын
1090,kämmen::V,ಬಾಚು,тараа
1091,schmücken::V,ಅಲಂಕರಿಸು,симээ
1092,sagen::V,ಹೇಳು,диэ
1093,sprechen::V,ನುಡಿ,эт
1094,sprechen::V,ನುಡಿ,саҥар
1095,reden::V,ನುಡಿ,кэпсэт
1096,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,кэпсэт
1097,fragen::V,ವಿಚಾರಿಸು,ыйыт
1098,bitten::V,ಬೇಡು,көрдөс
1099,erzählen::V,ಹೇಳು,кэпсээ
1100,erzählen::V,ಹೇಳು,сэһэргээ
1101,mitteilen::V,ತಿಳಿಸು,биллэр
1102,nennen::V,ಹೆಸರಿಡು,ааттаа
1103,rufen::V,ಕರೆ,ыҥыр
1104,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,чабылан
1105,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,киһиргээ
1106,übersetzen::V,ಭಾಷಾಂತರಿಸು,тылбаастаа
1107,denken::V,ಯೋಚಿಸು,санаа
1108,denken::V,ಯೋಚಿಸು,толкуйдаа
1109,glauben::V,ನಂಬು,итэҕэй
1110,bemerken::V,ಗಮನಿಸು,бэлиэтээ
1111,erkennen::V,ಗುರುತುಹಿಡಿ,бил
1112,begreifen::V,ಗ್ರಹಿಸು,өйдөө
1113,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,өйдөө
1114,lernen::V,ಕಲಿ,үөрэн
1115,wissen::V,ಅರಿ,бил
1116,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,аҕын
1117,vergessen::V,ಮರೆತುವಿಡು,умун
1118,messen::V,ಅಳೆ,кэмнээ
1119,messen::V,ಅಳೆ,кээмэйдээ
1120,zählen::V,ಗಣಿಸು,аах
1121,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,аах
1122,lesen::V,ಓದು,аах
1123,malen::V,ಬಿಡಿಸು,уруһуйдаа
1124,zeichnen::V,ಬಿಡಿಸು,уруһуйдаа
1125,schreiben::V,ಬರೆ,суруй
1126,besitzen::V,ಒಡೆಯನಾಗಿರು,баһылаа
1127,kaufen::V,ಕೊಳ್ಳು,атыылас
1128,verkaufen::V,ಕೊಡು,атыылаа
1129,bezahlen::V,ಬೆಲೆತೆರು,төлөө
1130,zahlen::V,ಹಣವನ್ನುಕೊಡು,төлөө
1131,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,баһылаа
1132,ertragen::V,ಸಹಿಸು,тулуй
