,Concept_ID,az,lv
1550,erster::A,birinci,медводдза
1551,erster::A,birinci,pirmais
1552,zweiter::A,ikinci,мӧд
1553,zweiter::A,ikinci,otrais
1554,dritter::A,üçüncü,коймӧд
1555,dritter::A,üçüncü,trešais
1556,letzter::A,sonuncu,бӧръя
1557,letzter::A,sonuncu,beidzamais
1558,letzter::A,axırıncı,бӧръя
1559,letzter::A,axırıncı,beidzamais
1560,allein::ADV,tək,ӧтка
1561,allein::ADV,tək,viens pats
1562,allein::ADV,yalqız,ӧтка
1563,allein::ADV,yalqız,viens pats
1564,auf einmal::ADV,birdən,ӧтпырйӧ
1565,auf einmal::ADV,birdən,reizē
1566,zusammen::ADV,birlikdə,тшӧтш
1567,zusammen::ADV,birlikdə,kopā
1568,zusammen::ADV,birlikdə,vienviet
1569,lange::ADV,uzun,дыр
1570,lange::ADV,uzun,ilgi
1571,plötzlich::ADV,qəfildən,друг
1572,plötzlich::ADV,qəfildən,pēkšņi
1573,sofort::ADV,həmən,дзик пыр
1574,sofort::ADV,həmən,tūlīt
1575,sofort::ADV,dərhal,дзик пыр
1576,sofort::ADV,dərhal,tūlīt
1577,später::ADV,sonra,сэсся
1578,später::ADV,sonra,vēlāk
1579,jetzt::ADV,indi,ӧні
1580,jetzt::ADV,indi,tagad
1581,heute::ADV,bugün,талун
1582,heute::ADV,bugün,šodien
1583,morgen::ADV,sabah,аски
1584,morgen::ADV,sabah,rīt
1585,bald::ADV,yaxında,регыд
1586,bald::ADV,yaxında,drīz
1587,bald::ADV,tezliklə,регыд
1588,bald::ADV,tezliklə,drīz
1589,dann::ADV,onda,бӧрын
1590,dann::ADV,onda,бӧрти
1591,dann::ADV,onda,tad
1592,gestern::ADV,dünən,тӧнлун
1593,gestern::ADV,dünən,vakar
1594,einst::ADV,əvvəllər,ӧтчыд
1595,einst::ADV,əvvəllər,ӧтпыр
1596,einst::ADV,əvvəllər,citreiz
1597,damals::ADV,o vaxt,сэки
1598,damals::ADV,o vaxt,toreiz
1599,danach::ADV,sonra,сэсся
1600,danach::ADV,sonra,pēc tam
1601,vorher::ADV,qabaqcadan,войдӧр
1602,vorher::ADV,qabaqcadan,iepriekš
1603,vorher::ADV,qabaqcadan,pirms tam
1604,zuerst::ADV,əvvəl,войдӧр
1605,zuerst::ADV,əvvəl,vis'pirms
1606,einmal::ADV,bir dəfə,ӧтчыдысь
1607,einmal::ADV,bir dəfə,reiz
1608,einmal::ADV,bir dəfə,vienreiz
1609,manchmal::ADV,hərdənbir,корсюрӧ
1610,manchmal::ADV,hərdənbir,dažkārt
1611,oft::ADV,tez-tez,тшӧкыда
1612,oft::ADV,tez-tez,bieži
1613,oft::ADV,çox vaxt,тшӧкыда
1614,oft::ADV,çox vaxt,bieži
1615,immer::ADV,daimi,век
1616,immer::ADV,daimi,allaž
1617,immer::ADV,daimi,vien'mēr
1618,immer::ADV,həmişə,век
1619,immer::ADV,həmişə,allaž
1620,immer::ADV,həmişə,vien'mēr
1621,niemals::ADV,əsla,оз некор
1622,niemals::ADV,əsla,nemūžam
1623,niemals::ADV,heç bir zaman,оз некор
1624,niemals::ADV,heç bir zaman,nemūžam
1625,hier::ADV,bura,со
1626,hier::ADV,bura,тонӧ
1627,hier::ADV,bura,te
1628,hier::ADV,bura,šeit
1629,hier::ADV,burada,со
1630,hier::ADV,burada,тонӧ
1631,hier::ADV,burada,te
1632,hier::ADV,burada,šeit
1633,hierhin::ADV,buraya,татчӧ
1634,hierhin::ADV,buraya,талань
1635,hierhin::ADV,buraya,šurp
1636,hierhin::ADV,buraya,uz šejieni
1637,von hier::ADV,buradan,тасянь
1638,von hier::ADV,buradan,no šejienes
1639,dort::ADV,ora,сэні
1640,dort::ADV,ora,tur
1641,dort::ADV,orada,сэні
1642,dort::ADV,orada,tur
1643,dorthin::ADV,oraya,сэтчӧ
1644,dorthin::ADV,oraya,turp
1645,dorthin::ADV,oraya,uz turieni
1646,geradeaus::ADV,düz,веськыда
1647,geradeaus::ADV,düz,taisni uz priekšu
1648,vorwärts::ADV,irəli,водзӧ
1649,vorwärts::ADV,irəli,uz priekšu
1650,rückwärts::ADV,geri,бӧрӧ
1651,rückwärts::ADV,geri,atmuguriski
1652,zurück::ADV,geriyə,бӧр
1653,zurück::ADV,geriyə,atpakāļ
1654,unten::ADV,aşağıda,улын
1655,unten::ADV,aşağıda,уліын
1656,unten::ADV,aşağıda,lejā
1657,unten::ADV,aşağıda,apakšā
1658,hinab::ADV,aşağı,улӧ
1659,hinab::ADV,aşağı,увлан
1660,hinab::ADV,aşağı,uz leju
1661,oben::ADV,yuxarıda,вылын
1662,oben::ADV,yuxarıda,выліын
1663,oben::ADV,yuxarıda,virsū
1664,hinauf::ADV,yuxarı,выліӧ
1665,hinauf::ADV,yuxarı,augšā
1666,hinauf::ADV,yuxarı,uz augšu
1667,überall::ADV,hər yerdə,быдлаын
1668,überall::ADV,hər yerdə,visur
1669,nicht::ADV,-ma-,oз
1670,nicht::ADV,-ma-,ne
1671,ein wenig::ADV,bir az,неуна
1672,ein wenig::ADV,bir az,drusku
1673,kaum::ADV,güclə,мырдэм
1674,kaum::ADV,güclə,diezin vai
1675,sehr::ADV,çox,зэв
1676,sehr::ADV,çox,ļoti
1677,sehr::ADV,çox,gaužām
1678,so::ADV,belə,тадз
1679,so::ADV,belə,сідз
1680,so::ADV,belə,tā
1681,so::ADV,belə,tik
1682,noch::ADV,hələ,на
1683,noch::ADV,hələ,нӧшта
1684,noch::ADV,hələ,vēl
1685,nur::ADV,yalnız,куш
1686,nur::ADV,yalnız,сӧмын
1687,nur::ADV,yalnız,vien
1688,nur::ADV,yalnız,tikai
1689,schon::ADV,artıq,нин
1690,schon::ADV,artıq,jau
1691,wieder::ADV,yenə,бара
1692,wieder::ADV,yenə,atkal
1693,vergebens::ADV,boş yerə,весьшӧрӧ
1694,vergebens::ADV,boş yerə,velti
1695,vor::PRP,önündə,водзын
1696,vor::PRP,önündə,priekš
1697,hinter::PRP,arxasında,бӧрнын
1698,hinter::PRP,arxasında,aiz
1699,unter::PRP,altında,улын
1700,unter::PRP,altında,zem
1701,durch::PRP,içindən,пыр
1702,durch::PRP,içindən,пырыс
1703,durch::PRP,içindən,caur
1704,durch::PRP,içindən,cauri
1705,neben::PRP,yanında,бердын
1706,neben::PRP,yanında,līdzās
1707,zwischen::PRP,arasında,костын
1708,zwischen::PRP,arasında,starp
1709,wegen::PRP,üçün,вӧсна
1710,wegen::PRP,üçün,pēc
1711,wegen::PRP,ötəri,вӧсна
1712,wegen::PRP,ötəri,pēc
1713,dies::PRN,bu,тайӧ
1714,dies::PRN,bu,šis
1715,das::PRN,o,ciйö
1716,das::PRN,o,tas
1717,alles::PRN,hər şey,став
1718,alles::PRN,hər şey,viss
1719,ich::PRN,mən,ме
1720,ich::PRN,mən,es
1721,du::PRN,sən,тэ
1722,du::PRN,sən,tu
1723,er::PRN,o,сійӧ
1724,er::PRN,o,viņš
1725,wir::PRN,biz,ми
1726,wir::PRN,biz,mēs
1727,ihr::PRN,siz,тi
1728,ihr::PRN,siz,jūs
1729,sie::PRN,onlar,найö
1730,sie::PRN,onlar,viņi
1731,sie::PRN,onlar,viņas
1732,was::FPRN,nə,мый
1733,was::FPRN,nə,kas
1734,wer::FPRN,kim,код
1735,wer::FPRN,kim,kas
1736,wo::FADV,harada,кыті
1737,wo::FADV,harada,kur
1738,wohin::FADV,haraya,кытчӧ
1739,wohin::FADV,haraya,kurp
1740,wohin::FADV,haraya,uz kurieni
1741,wie::FADV,necə,кыдзи
1742,wie::FADV,necə,kā
1743,warum::FADV,niyə,мыйла
1744,warum::FADV,niyə,kāpēc
1745,warum::FADV,nə üçün,мыйла
1746,warum::FADV,nə üçün,kāpēc
1747,wieviel::FNUM,neçə,кымын
1748,wieviel::FNUM,neçə,cik
1749,wieviel::FNUM,nə qədər,кымын
1750,wieviel::FNUM,nə qədər,cik
1751,eins::NUM,bir,ӧтик
1752,eins::NUM,bir,viens
1753,zwei::NUM,iki,кык
1754,zwei::NUM,iki,divi
1755,drei::NUM,üç,куим
1756,drei::NUM,üç,trīs
1757,vier::NUM,dörd,нель
1758,vier::NUM,dörd,četri
1759,fünf::NUM,beş,вит
1760,fünf::NUM,beş,pieci
1761,sechs::NUM,altı,квайт
1762,sechs::NUM,altı,seši
1763,sieben::NUM,yeddi,сизим
1764,sieben::NUM,yeddi,septiņi
1765,acht::NUM,səkkiz,кӧкъямыс
1766,acht::NUM,səkkiz,astoņi
1767,neun::NUM,doqquz,ӧкмыс
1768,neun::NUM,doqquz,deviņi
1769,zehn::NUM,on,дас
1770,zehn::NUM,on,desmit
1771,elf::NUM,on bir,дас ӧтик
1772,elf::NUM,on bir,vienpadsmit
1773,zwölf::NUM,on iki,дас кык
1774,zwölf::NUM,on iki,divpadsmit
1775,zwanzig::NUM,iyirmi,кызь
1776,zwanzig::NUM,iyirmi,divdesmit
1777,dreißig::NUM,otuz,комын
1778,dreißig::NUM,otuz,trīsdesmit
1779,vierzig::NUM,qırx,нелямын
1780,vierzig::NUM,qırx,četrdesmit
1781,fünfzig::NUM,əlli,ветымын
1782,fünfzig::NUM,əlli,piecdesmit
1783,sechzig::NUM,altmış,квайтымын
1784,sechzig::NUM,altmış,sešdesmit
1785,siebzig::NUM,yetmiş,сизимдас
1786,siebzig::NUM,yetmiş,septiņdesmit
1787,achtzig::NUM,səksən,кӧкъямысдас
1788,achtzig::NUM,səksən,astoņdesmit
1789,neunzig::NUM,doxsan,ӧкмысдас
1790,neunzig::NUM,doxsan,deviņdesmit
1791,hundert::NUM,yüz,сё
1792,hundert::NUM,yüz,simt
1793,tausend::NUM,min,сюрс
1794,tausend::NUM,min,tūkstoš
1795,und::CNJ,və,и
1796,und::CNJ,və,un
1797,oder::CNJ,ya,либӧ
1798,oder::CNJ,ya,jeb
1799,stehen::V,durmaq,сулавны
1800,stehen::V,durmaq,stāvēt
1801,sitzen::V,oturmaq,пукавны
1802,sitzen::V,oturmaq,sēdēt
1803,liegen::V,uzanmaq,куйлыны
1804,liegen::V,uzanmaq,gulēt
1805,hängen::V,asılmaq,ӧшавны
1806,hängen::V,asılmaq,karāties
1807,werden::V,olmaq,лоны
1808,werden::V,olmaq,tapt
1809,passieren::V,olmaq,лоны
1810,passieren::V,olmaq,notikt
1811,passieren::V,baş vermək,лоны
1812,passieren::V,baş vermək,notikt
1813,beginnen::V,başlamaq,кутчысьны
1814,beginnen::V,başlamaq,кутны
1815,beginnen::V,başlamaq,sākties
1816,enden::V,bitmək,помасьны
1817,enden::V,bitmək,beigties
1818,wechseln::V,dəyişmək,вежсьыны
1819,wechseln::V,dəyişmək,mainīties
1820,aufgehen[Sonne]::V,doğmaq,петны
1821,aufgehen[Sonne]::V,doğmaq,lēkt
1822,aufgehen[Sonne]::V,doğmaq,uzlēkt
1823,untergehen[Sonne]::V,batmaq,пуксьыны
1824,untergehen[Sonne]::V,batmaq,noiet
1825,untergehen[Sonne]::V,batmaq,rietēt
1826,scheinen[Sonne]::V,parlamaq,югъявны
1827,scheinen[Sonne]::V,parlamaq,югвидзны
1828,scheinen[Sonne]::V,parlamaq,spīdēt
1829,donnern::V,guruldamaq,гымавны
1830,donnern::V,guruldamaq,dārdēt
1831,wehen::V,əsmək,пӧльтны
1832,wehen::V,əsmək,pūst
1833,strömen::V,axmaq,киссьыны
1834,strömen::V,axmaq,līt
1835,strömen::V,axmaq,plūst
1836,fließen::V,axmaq,визувтны
1837,fließen::V,axmaq,tecēt
1838,sich drehen::V,dönmək,бергавны
1839,sich drehen::V,dönmək,grozīties
1840,schwanken::V,yellənmək,легны
1841,schwanken::V,yellənmək,лайкъявны
1842,schwanken::V,yellənmək,līgoties
1843,schwanken::V,yellənmək,grīļoties
1844,schwingen::V,yellənmək,лайкъявны
1845,schwingen::V,yellənmək,люллявны
1846,schwingen::V,yellənmək,vēzēties
1847,fallen::V,düşmek,усьны
1848,fallen::V,düşmek,krist
1849,brennen::V,yanmaq,сотчыны
1850,brennen::V,yanmaq,degt
1851,rauchen::V,tüstüləmək,тшынӧдны
1852,rauchen::V,tüstüləmək,dūmot
1853,regnen::V,yağmaq,зэрны
1854,regnen::V,yağmaq,līt
1855,gefrieren::V,donmaq,кынмыны
1856,gefrieren::V,donmaq,sasalt
1857,tauen::V,ərimək,сывны
1858,tauen::V,ərimək,kust
1859,schmelzen::V,ərimək,сывны
1860,schmelzen::V,ərimək,kust
1861,schmelzen::V,ərimək,nokust
1862,trocknen::V,qurumaq,косьмыны
1863,trocknen::V,qurumaq,žūt
1864,trocknen::V,qurumaq,kaltēties
1865,sieden::V,qaynamaq,пуны
1866,sieden::V,qaynamaq,virt
1867,sieden::V,qaynamaq,vārīties
1868,faulen::V,çürümək,сісьмыны
1869,faulen::V,çürümək,pūt
1870,faulen::V,çürümək,trudēt
1871,verfaulen::V,çürümək,сісьмыны
1872,verfaulen::V,çürümək,sapūt
1873,verfaulen::V,çürümək,satrūdēt
1874,reißen::V,yırtılmaq,орны
1875,reißen::V,yırtılmaq,plīst
1876,reißen::V,yırtılmaq,satrūkt
1877,versinken::V,batmaq,вӧйны
1878,versinken::V,batmaq,grimt
1879,versinken::V,batmaq,nogrimt
1880,vergehen::V,ötmək,кольны
1881,vergehen::V,ötmək,ордйыны
1882,vergehen::V,ötmək,paiet
1883,erscheinen::V,görünmək,петкӧдчыны
1884,erscheinen::V,görünmək,parādīties
1885,verschwinden::V,yox olmaq,бырны
1886,verschwinden::V,yox olmaq,nozust
1887,sinken::V,enmək,вӧйны
1888,sinken::V,enmək,kristies
1889,abnehmen::V,azalmaq,чинны
1890,abnehmen::V,azalmaq,noplakt
1891,abnehmen::V,azalmaq,mazināties
1892,zunehmen::V,artmaq,содны
1893,zunehmen::V,artmaq,ыдждыны
1894,zunehmen::V,artmaq,pieaugt
1895,zunehmen::V,artmaq,pieņemties
1896,steigen::V,yüksəlmək,лыбны
1897,steigen::V,yüksəlmək,kāpt
1898,wachsen::V,böyümək,быдмыны
1899,wachsen::V,böyümək,augt
1900,glänzen::V,parlamaq,югъявны
1901,glänzen::V,parlamaq,дзирдавны
1902,glänzen::V,parlamaq,zaigot
1903,glänzen::V,parlamaq,laistīties
1904,funkeln::V,parıldamaq,югъявны
1905,funkeln::V,parıldamaq,дзирдавны
1906,funkeln::V,parıldamaq,mirdzēt
1907,funkeln::V,parıldamaq,dzirkstēt
1908,lärmen::V,səs-küy etmək,жувгыны
1909,lärmen::V,səs-küy etmək,ыугыны
1910,lärmen::V,səs-küy etmək,шумитны
1911,lärmen::V,səs-küy etmək,ālēties
1912,lärmen::V,səs-küy etmək,trokšņot
1913,läuten::V,çalmaq,жургыны
1914,läuten::V,çalmaq,zvanīt
1915,klingeln::V,zəng etmək,звӧнитны
1916,klingeln::V,zəng etmək,zvanīt
1917,klirren::V,cingildəmək,гольскöдчыны
1918,klirren::V,cingildəmək,tinkšķēt
1919,klirren::V,cingildəmək,džinkstēt
1920,brausen::V,gurlamaq,буавны
1921,brausen::V,gurlamaq,krākt
1922,brausen::V,gurlamaq,brāzmot
1923,rauschen::V,xışıldamaq,кышакывны
1924,rauschen::V,xışıldamaq,šalkt
1925,klingen::V,səslənmək,шыавны
1926,klingen::V,səslənmək,юргыны
1927,klingen::V,səslənmək,skanēt
1928,klingen::V,səslənmək,izklausīties
1929,bellen::V,hürmək,увтны
1930,bellen::V,hürmək,riet
1931,heulen::V,ulamaq,омлявны
1932,heulen::V,ulamaq,вурзавны
1933,heulen::V,ulamaq,kaukt
1934,heulen::V,ulamaq,gaudot
1935,blasen::V,üfləmək,пӧльтны
1936,blasen::V,üfləmək,pūst
1937,pfeifen::V,fit vermek,шутьлявны
1938,pfeifen::V,fit vermek,svilpt
1939,pfeifen::V,fit vermek,svilpot
1940,schreien::V,bağırmaq,горзыны
1941,schreien::V,bağırmaq,brēkt
1942,schreien::V,bağırmaq,kliegt
1943,schreien::V,qışqırmaq,горзыны
1944,schreien::V,qışqırmaq,brēkt
1945,schreien::V,qışqırmaq,kliegt
1946,stöhnen::V,inləmək,ымзыны
1947,stöhnen::V,inləmək,vaidēt
1948,zittern::V,titrəmək,тіравны
1949,zittern::V,titrəmək,drebēt
1950,leben::V,yaşamaq,овны
1951,leben::V,yaşamaq,dzīvot
1952,geboren werden::V,doğmaq,чужны
1953,geboren werden::V,doğmaq,dzimt
1954,atmen::V,nəfəs almaq,кашкыны
1955,atmen::V,nəfəs almaq,пошиктыны
1956,atmen::V,nəfəs almaq,elpot
1957,trinken::V,içmek,юны
1958,trinken::V,içmek,dzert
1959,essen::V,yemək,сёйны
1960,essen::V,yemək,ēst
1961,schlucken::V,udmaq,ньылавны
1962,schlucken::V,udmaq,rīt
1963,müde werden::V,yorulmaq,мудзны
1964,müde werden::V,yorulmaq,nokust
1965,einschlafen::V,yuxuya getmək,ланьтны
1966,einschlafen::V,yuxuya getmək,унмовсьны
1967,einschlafen::V,yuxuya getmək,iemigt
1968,einschlafen::V,yuxuya getmək,aizmigt
1969,schlafen::V,uyumaq,узьны
1970,schlafen::V,uyumaq,gulēt
1971,aufwachen::V,oyanmaq,садьмыны
1972,aufwachen::V,oyanmaq,mosties
1973,aufstehen::V,yuxudan durmaq,чеччыны
1974,aufstehen::V,yuxudan durmaq,celties
1975,sich erholen::V,dincəlmək,шойччыны
1976,sich erholen::V,dincəlmək,atžirgt
1977,sich erholen::V,dincəlmək,atpūsties
1978,krank werden::V,xəstə olmaq,висьмыны
1979,krank werden::V,xəstə olmaq,sasirgt
1980,krank sein::V,azarlanmaq,висьны
1981,krank sein::V,azarlanmaq,slimot
1982,krank sein::V,xəstələnmək,висьны
1983,krank sein::V,xəstələnmək,slimot
1984,schmerzen::V,ağrimaq,висьны
1985,schmerzen::V,ağrimaq,sāpēt
1986,schmerzen::V,ağrimaq,smelgt
1987,husten::V,öksürmək,кызны
1988,husten::V,öksürmək,klepot
1989,genesen::V,sağalmaq,бурдны
1990,genesen::V,sağalmaq,veseļoties
1991,sterben::V,ölmək,кувны
1992,sterben::V,ölmək,mirt
1993,sterben::V,ölmək,nomirt
1994,sterben::V,vəfat etmək,кувны
1995,sterben::V,vəfat etmək,mirt
1996,sterben::V,vəfat etmək,nomirt
1997,umkommen::V,həlak olmaq,кувны
1998,umkommen::V,həlak olmaq,apsprāgt
1999,umkommen::V,həlak olmaq,aiziet bojā
2000,sich bewegen::V,hərəkət etmək,вӧрзьыны
2001,sich bewegen::V,hərəkət etmək,virzīties
2002,sich rühren::V,tərpənmək,вӧрны
2003,sich rühren::V,tərpənmək,вӧрӧдчыны
2004,sich rühren::V,tərpənmək,sagrozīties
2005,sich erheben::V,qalxmaq,сувтны
2006,sich erheben::V,qalxmaq,piecelties
2007,sich setzen::V,oturmaq,пуксьыны
2008,sich setzen::V,oturmaq,sēsties
2009,hinfallen::V,yıxılmaq,усьны
2010,hinfallen::V,yıxılmaq,sabirt
2011,hinfallen::V,yıxılmaq,pakrist
2012,laufen::V,yerimək,мyнны
2013,laufen::V,yerimək,iet
2014,laufen::V,yerimək,skraidīt
2015,schreiten::V,addım atmaq,восьлавны
2016,schreiten::V,addım atmaq,soļot
2017,spazierengehen::V,gəzmək,гуляйтны
2018,spazierengehen::V,gəzmək,staigāt
2019,spazierengehen::V,gəzmək,pastaigāties
2020,eilen::V,atılmaq,тэрмасьны
2021,eilen::V,atılmaq,traukt
2022,sich beeilen::V,tələsmək,тэрмасьны
2023,sich beeilen::V,tələsmək,steigties
2024,sich beeilen::V,tələsmək,pasteigties
2025,sausen::V,çırpmaq,тӧвзьыны
2026,sausen::V,çırpmaq,drāzt
2027,sausen::V,çırpmaq,brāzties
2028,rennen::V,qaçmaq,котӧртны
2029,rennen::V,qaçmaq,skriet
2030,springen::V,sıçramaq,чеччавны
2031,springen::V,sıçramaq,lēkt
2032,klettern::V,dırmanmaq,кышасьны
2033,klettern::V,dırmanmaq,кавшасьны
2034,klettern::V,dırmanmaq,kāpt
2035,klettern::V,dırmanmaq,rāpties
2036,schaukeln::V,sallanmaq,гычасьны
2037,schaukeln::V,sallanmaq,šūpoties
2038,schaukeln::V,sallanmaq,zvalstīties
2039,kriechen::V,sürünmək,кыссьыны
2040,kriechen::V,sürünmək,līst
2041,kriechen::V,sürünmək,rāpot
2042,schwimmen::V,üzmek,уявны
2043,schwimmen::V,üzmek,peldēt
2044,tauchen::V,dalmaq,сунавны
2045,tauchen::V,dalmaq,gremdēties
2046,rudern::V,avarlamaq,пелысасьны
2047,rudern::V,avarlamaq,airēt
2048,rudern::V,avarlamaq,irties
2049,fahren::V,sürmək,мунны
2050,fahren::V,sürmək,braukt
2051,fliegen::V,uçmaq,лэбны
2052,fliegen::V,uçmaq,lidot
2053,fliegen::V,uçmaq,laisties
2054,gehen::V,getmək,мyнны
2055,gehen::V,getmək,iet
2056,weggehen::V,getmək,мунавны
2057,weggehen::V,getmək,aiziet
2058,abfahren::V,yola düşmək,мӧдӧдчыны
2059,abfahren::V,yola düşmək,atiet
2060,abfahren::V,yola düşmək,aizbraukt
2061,anhalten::V,saxlamaq,джӧмдыны
2062,anhalten::V,saxlamaq,apstāties
2063,hineingehen::V,girmək,пырны
2064,hineingehen::V,girmək,ieiet
2065,eintreten::V,girmək,пырны
2066,eintreten::V,girmək,ienākt
2067,eintreten::V,daxil olmaq,пырны
2068,eintreten::V,daxil olmaq,ienākt
2069,kommen::V,gəlmək,воны
2070,kommen::V,gəlmək,локны
2071,kommen::V,gəlmək,nākt
2072,ankommen::V,gəlib çatmaq,воны
2073,ankommen::V,gəlib çatmaq,локны
2074,ankommen::V,gəlib çatmaq,nonākt
2075,ankommen::V,gəlib çatmaq,ierasties
2076,zurückkommen::V,qayıtmaq,косны
2077,zurückkommen::V,qayıtmaq,бергӧдчыны
2078,zurückkommen::V,qayıtmaq,atgriezties
2079,bleiben::V,qalmaq,кольны
2080,bleiben::V,qalmaq,palikt
2081,warten::V,gözləmək,виччысьны
2082,warten::V,gözləmək,gaidīt
2083,erwarten::V,bəkləmək,виччысьны
2084,erwarten::V,bəkləmək,sagaidīt
2085,suchen::V,aramaq,корсьны
2086,suchen::V,aramaq,meklēt
2087,suchen::V,axtarmaq,корсьны
2088,suchen::V,axtarmaq,meklēt
2089,finden::V,tapmaq,казявны
2090,finden::V,tapmaq,rast
2091,finden::V,tapmaq,atrast
2092,versuchen::V,çalışmaq,заводитчывны
2093,versuchen::V,çalışmaq,mēģināt
2094,vorbereiten::V,hazırlamaq,дасьтыны
2095,vorbereiten::V,hazırlamaq,gatavot
2096,vorbereiten::V,hazırlamaq,sagatavot
2097,lieben::V,sevmək,радейтны
2098,lieben::V,sevmək,mīlēt
2099,mögen::V,xoşlamaq,радейтны
2100,mögen::V,xoşlamaq,gribēties
2101,lachen::V,gülmək,серавны
2102,lachen::V,gülmək,серавлыны
2103,lachen::V,gülmək,smiet
2104,lachen::V,gülmək,smieties
2105,rühren::V,həyəcanlandırmaq,нормӧдны
2106,rühren::V,həyəcanlandırmaq,aizgrābt
2107,weinen::V,ağlamaq,бӧрдны
2108,weinen::V,ağlamaq,raudāt
2109,schimpfen::V,küfr etmək,видчыны
2110,schimpfen::V,küfr etmək,rāties
2111,schimpfen::V,küfr etmək,lamāties
2112,sich ärgern::V,acıqlanmaq,скӧравны
2113,sich ärgern::V,acıqlanmaq,īgt
2114,sich ärgern::V,acıqlanmaq,pukoties
2115,sich ärgern::V,acıqlanmaq,dusmoties
2116,sich fürchten::V,qorxmaq,повны
2117,sich fürchten::V,qorxmaq,bīties
2118,sich fürchten::V,qorxmaq,baidīties
2119,fürchten::V,qorxmaq,повны
2120,fürchten::V,qorxmaq,baidīties no
2121,fliehen::V,qaçmaq,пышйыны
2122,fliehen::V,qaçmaq,bēgt
2123,flüchten::V,qaçmaq,пышйыны
2124,flüchten::V,qaçmaq,aizbēgt
2125,sehen::V,görmək,аддзыны
2126,sehen::V,görmək,redzēt
2127,anschauen::V,baxmaq,видзӧдны
2128,anschauen::V,baxmaq,paraudzīties
2129,ansehen::V,baxmaq,видзӧдны
2130,ansehen::V,baxmaq,aplūkot
2131,hören::V,duymaq,кывны
2132,hören::V,duymaq,dzirdēt
2133,hören::V,eşitmək,кывны
2134,hören::V,eşitmək,dzirdēt
2135,zuhören::V,dinləmək,кывзыны
2136,zuhören::V,dinləmək,klausīties
2137,probieren::V,dadına baxmaq,видлыны
2138,probieren::V,dadına baxmaq,nogaršot
2139,riechen::V,qoxlamaq,чушкыны
2140,riechen::V,qoxlamaq,ost
2141,riechen::V,qoxlamaq,ostīt
2142,fühlen::V,duymaq,вежӧртны
2143,fühlen::V,duymaq,гӧгӧрвоны
2144,fühlen::V,duymaq,just
2145,fühlen::V,duymaq,izjust
2146,scheinen::V,görünmək,кажитчыны
2147,scheinen::V,görünmək,šķist
2148,scheinen::V,görünmək,likties
2149,zu sehen sein::V,görünmək,тыдавны
2150,zu sehen sein::V,görünmək,parādīties
2151,vernehmen::V,eşitmək,кывны
2152,vernehmen::V,eşitmək,saklausīt
2153,frieren::V,üşümək,кынмыны
2154,frieren::V,üşümək,salt
2155,tun::V,etmək,керны
2156,tun::V,etmək,darīt
2157,können::V,bilmək,кужны
2158,können::V,bilmək,prast
2159,können::V,bacarmaq,кужны
2160,können::V,bacarmaq,prast
2161,wollen::V,istəmək,кӧсйыны
2162,wollen::V,istəmək,gribēt
2163,anfangen::V,başlamaq,заводитны
2164,anfangen::V,başlamaq,пондыны
2165,anfangen::V,başlamaq,sākt
2166,anfangen::V,başlamaq,iesākt
2167,beenden::V,bitirmək,помавны
2168,beenden::V,bitirmək,beigt
2169,beenden::V,bitirmək,pabeigt
2170,aufhören::V,bitmək,дугӧдны
2171,aufhören::V,bitmək,pārtraukt
2172,aufhören::V,qurtarmaq,дугӧдны
2173,aufhören::V,qurtarmaq,pārtraukt
2174,gelingen::V,müvəffəq olmaq,артмыны
2175,gelingen::V,müvəffəq olmaq,izdoties
2176,geraten::V,düşmək,сюрны
2177,geraten::V,düşmək,веськавны
2178,geraten::V,düşmək,veikties
2179,öffnen::V,açmaq,восьтыны
2180,öffnen::V,açmaq,atvērt
2181,öffnen::V,açmaq,attaisīt
2182,schließen::V,qapamaq,пӧдлавны
2183,schließen::V,qapamaq,slēgt
2184,schließen::V,qapamaq,aizvērt
2185,schließen::V,qapamaq,aiztaisīt
2186,stellen::V,qoymaq,сувтӧдны
2187,stellen::V,qoymaq,likt
2188,stellen::V,qoymaq,nolikt
2189,setzen::V,oturtmaq,пуксьӧдны
2190,setzen::V,oturtmaq,sēdināt
2191,legen::V,qoymaq,пуктыны
2192,legen::V,qoymaq,likt
2193,berühren::V,toxunmaq,вӧрзьӧдны
2194,berühren::V,toxunmaq,инмӧдчывны
2195,berühren::V,toxunmaq,skart
2196,berühren::V,toxunmaq,aizskart
2197,verbinden::V,bağlamaq,йитны
2198,verbinden::V,bağlamaq,saistīt
2199,verbinden::V,bağlamaq,savienot
2200,bedecken::V,örtmək,вевттьыны
2201,bedecken::V,örtmək,apsegt
2202,bedecken::V,örtmək,pārsegt
2203,aufhängen::V,asmaq,ӧшӧдны
2204,aufhängen::V,asmaq,джагӧдны
2205,aufhängen::V,asmaq,uzkārt
2206,anzünden::V,yandırmaq,ӧзтыны
2207,anzünden::V,yandırmaq,aizdegt
2208,anzünden::V,yandırmaq,aizdedzināt
2209,aufheben::V,qaldırmaq,чеччӧдны
2210,aufheben::V,qaldırmaq,сувтӧдны
2211,aufheben::V,qaldırmaq,pacelt
2212,zurücklassen::V,buraxmaq,кольны
2213,zurücklassen::V,buraxmaq,atstāt
2214,verlieren::V,itirmək,воштыны
2215,verlieren::V,itirmək,zaudēt
2216,verlieren::V,itirmək,pazaudēt
