,Concept_ID,os,mn
1383,bringen::V,æрбахæссын,авчрах
1384,bringen::V,æрбахæссын,аваачих
1385,hinzufügen::V,ӕфтауын,нэмэх
1386,bekommen::V,ссарын,хүлээн авах
1387,bekommen::V,сфæрæз кæнын,хүлээн авах
1388,bekommen::V,самал кæнын,хүлээн авах
1389,erhalten::V,райсын,хүлээн авах
1390,nehmen::V,райсын,авах
1391,wählen::V,равзарын,сонгох
1392,auswählen::V,авзарын,шилэх
1393,bewahren::V,бавæрын,гамнах
1394,bewahren::V,нывæрын,гамнах
1395,behindern::V,цæлхдур æвæрын,саад хийх
1396,behindern::V,цæлхдур æвæрын,тотгор болох
1397,behindern::V,ныхдур æвæрын,саад хийх
1398,behindern::V,ныхдур æвæрын,тотгор болох
1399,behindern::V,къуылымпы кæнын,саад хийх
1400,behindern::V,къуылымпы кæнын,тотгор болох
1401,behindern::V,хъыг дарын,саад хийх
1402,behindern::V,хъыг дарын,тотгор болох
1403,verderben::V,фесафын,эвдэх
1404,beschädigen::V,халын,гэмтээх
1405,zerbrechen::V,асӕттын,хагалах
1406,zerbrechen::V,асӕттын,хага цохих
1407,zerreißen::V,аскъуынын,урах
1408,zerstören::V,фехалын,эвдэх
1409,zerstören::V,фехалын,сүйтгэх
1410,verbrennen::V,басудзын,шатаах
1411,geben::V,дӕттын,өгөх
1412,reichen::V,адæттын,өгөх
1413,reichen::V,адæттын,дамжуулах
1414,schenken::V,лæвар кæнын,бэлэглэх
1415,versprechen::V,дзырд раттын,амлах
1416,versprechen::V,зӕрдӕ бавӕрын,амлах
1417,wünschen::V,зæрдæ зæгъы,ерөөх
1418,loben::V,раппӕлын,магтах
1419,loben::V,раппӕлын,сайшаах
1420,küssen::V,пъа кæнын,озох
1421,küssen::V,пъа кæнын,үнсэх
1422,küssen::V,ба кæнын,озох
1423,küssen::V,ба кæнын,үнсэх
1424,wiegen::V,узын,бүүвэйлэх
1425,zudecken::V,бамбӕрзын,хучих
1426,zudecken::V,бамбӕрзын,бүтээх
1427,wecken::V,райхъал кӕнын,сэрээх
1428,zeigen::V,амонын,үзүүлэх
1429,führen::V,кӕнын,хөтлөх
1430,führen::V,фæкæнын,хөтлөх
1431,lehren::V,ахуыр кæнын,заах
1432,unterrichten::V,ахуыр кæнын,сургах
1433,aufziehen::V,хъомыл кӕнын,өсгөх
1434,aufziehen::V,хъомыл кӕнын,хүмүүжүүлэх
1435,leiten::V,разамынд дӕттын,удирдах
1436,antreiben::V,тагъд кæнын,шамдуулах
1437,antreiben::V,рог кæнын,шамдуулах
1438,lassen::V,кæнын,-уулах
1439,einladen::V,ӕрхонын,залах
1440,einladen::V,ӕрбахонын,залах
1441,vereinigen::V,баиу кӕнын,нэгтгэх
1442,vereinigen::V,баиу кӕнын,хамтруулах
1443,besuchen::V,абæрæг кæнын,зочлох
1444,besuchen::V,бабæрæг кæнын,зочлох
1445,besuchen::V,бауайын,зочлох
1446,treffen::V,фембæлын,учрах
1447,treffen::V,фембæлын,дайралдах
1448,sich versammeln::V,æрæмбырд уын,хуралдах
1449,spielen::V,хъазын,наадах
1450,singen::V,зарын,дуулах
1451,tanzen::V,кафын,бүжиглэх
1452,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,салах
1453,verlassen::V,ныууадзын,хаях
1454,retten::V,фервӕзын кӕнын,гэтэлгэх
1455,bewachen::V,хъахъхъӕнын,сахих
1456,schützen::V,хъахъхъӕнын,хамгаалах
1457,verteidigen::V,бахизын,хамгаалах
1458,sich schlagen::V,хыл кæнын,зодолдох
1459,schießen::V,ӕхсын,харвах
1460,schießen::V,ӕхсын,буу буудах
1461,siegen::V,басӕттын,ялах
1462,siegen::V,фӕуӕлахиз уӕвын,ялах
1463,ärgern::V,мӕсты кӕнын,уурлуулах
1464,ärgern::V,мӕсты кӕнын,уур хүргэх
1465,schlagen::V,ныццæвын,цохих
1466,stechen::V,фæрæхойын,хатгах
1467,stoßen::V,риуыгъын,ёврох
1468,stoßen::V,риуыгъын,нудрах
1469,stehlen::V,давын,хулгайлах
1470,stören::V,хъыгдарын,саад болох
1471,belästigen::V,хъыгдарын,зовоох
1472,belästigen::V,хъыгдарын,амраахгүй байх
1473,verbergen::V,бамбӕхсын,нуух
1474,verbergen::V,бамбӕхсын,далдлах
1475,verbergen::V,басусӕг кӕнын,нуух
1476,verbergen::V,басусӕг кӕнын,далдлах
1477,täuschen::V,фӕливын,мэхлэх
1478,täuschen::V,асайын,мэхлэх
1479,betrügen::V,асайын,хуурах
1480,töten::V,амарын,алах
1481,wohnen::V,цӕрын,суух
1482,wohnen::V,цӕрын,амьдрах
1483,arbeiten::V,кусын,ажиллах
1484,arbeiten::V,кусын,хөдөлмөрлөх
1485,sammeln::V,æртонын,түүх
1486,sammeln::V,æртонын,хураах
1487,pflücken::V,тонын,түүх
1488,jagen::V,цуан кæнын,агнах
1489,jagen::V,цуан кæнын,гөрөөлөх
1490,fischen::V,кæсаг ахсын æнгуырæй,загасчлах
1491,fischen::V,кæсаг ахсын æнгуырæй,загас барих
1492,fischen::V,æнгуыр дарын,загасчлах
1493,fischen::V,æнгуыр дарын,загас барих
1494,fassen::V,ӕрцахсын,барих
1495,hüten::V,хизын,маллах
1496,hüten::V,хизын,хариулах
1497,treiben::V,скъӕрын,туух
1498,anbinden::V,бабæттын,уях
1499,anbinden::V,æрбæттын,уях
1500,füttern::V,холлаг дæттын,тэжээх
1501,füttern::V,холлаг æвæрын,тэжээх
1502,füttern::V,дарын,тэжээх
1503,melken::V,дуцын,саах
1504,hacken::V,кæрдын,цавчих
1505,hacken::V,лыгтæ кæнын,цавчих
1506,gießen::V,бакалын,услах
1507,reifen::V,срæгъæд уын,боловсрох
1508,reifen::V,сцæттæ уын,боловсрох
1509,zubereiten::V,сцӕттӕ кӕнын,бэлдэх
1510,kochen::V,фыцын,чанах
1511,backen::V,фыцын,жигнэх
1512,braten::V,цурын,шарах
1513,braten::V,цурын,хайрах
1514,umrühren::V,ахæццæ кæнын,хутгах
1515,umrühren::V,азмæнтын,хутгах
1516,umrühren::V,астауын,хутгах
1517,stricken::V,кæнын,нэхэх
1518,stricken::V,кæнын,сүлжих
1519,stricken::V,бийын,нэхэх
1520,stricken::V,бийын,сүлжих
1521,nähen::V,хуыйын,оёх
1522,färben::V,ахорын,будах
1523,reinigen::V,ссыгъдæг кæнын,арилгах
1524,reinigen::V,ссыгъдæг кæнын,цэвэрлэх
1525,reinigen::V,ныссыгъдæг кæнын,арилгах
1526,reinigen::V,ныссыгъдæг кæнын,цэвэрлэх
1527,reinigen::V,ныссæрфын,арилгах
1528,reinigen::V,ныссæрфын,цэвэрлэх
1529,waschen::V,ӕхсын,угаах
1530,abwischen::V,сӕрфын,арчих
1531,spülen::V,æнхъæвзын,зайлах
1532,fegen::V,мӕрзын,хамах
1533,fegen::V,мӕрзын,шүүрдэх
1534,kehren::V,мӕрзын,шүүрдэх
1535,kehren::V,мӕрзын,туужуудах
1536,baden::V,хи найын,усанд орох
1537,sich waschen::V,хи æхсын,биеэ угаах
1538,ausziehen::V,ласын,тайлах
1539,anziehen::V,скæнын,өмсөх
1540,sich anziehen::V,дзаума скæнын,хувцаслах
1541,sich anziehen::V,дарæс скæнын,хувцаслах
1542,kämmen::V,ныффасын,самнах
1543,kämmen::V,æрфасын,самнах
1544,schmücken::V,фӕлындын,гоёх
1545,schmücken::V,фӕлындын,чимэх
1546,sagen::V,зæгъын,гэх
1547,sagen::V,зæгъын,хэлэх
1548,sprechen::V,дзурын,ярих
1549,sprechen::V,дзурын,өгүүлэх
1550,reden::V,ныхас кӕнын,хэлэх
1551,reden::V,ныхас кӕнын,хөөрөлдөх
1552,sich unterhalten::V,ныхас кæнын,ярилцах
1553,fragen::V,фӕрсын,асуух
1554,bitten::V,курын,гуйх
1555,erzählen::V,радзурын,өгүүлэх
1556,erzählen::V,ратаурæгъ кæнын,өгүүлэх
1557,mitteilen::V,фехъусын кæнын,дуулгах
1558,mitteilen::V,фехъусын кæнын,мэдээлэх
1559,nennen::V,хонын,нэрлэх
1560,rufen::V,сидын,дуудах
1561,prahlen::V,ӕппӕлын,бардах
1562,prahlen::V,ӕппӕлын,сайрхах
1563,übersetzen::V,ратæлмац кæнын,орчуулах
1564,denken::V,ӕнхъӕлын,санах
1565,denken::V,хъуыды кӕнын,санах
1566,glauben::V,уырнын,итгэх
1567,bemerken::V,фенын,ажих
1568,bemerken::V,фенын,ажиглах
1569,erkennen::V,базонын,таних
1570,begreifen::V,ӕмбарын,ойлгох
1571,begreifen::V,бамбарын,ойлгох
1572,lernen::V,ахуыр кӕнын,сурах
1573,wissen::V,зонын,мэдэх
1574,sich erinnern an::V,зæрдыл æрлæууын,дурсах
1575,sich erinnern an::V,æрымысын,дурсах
1576,sich erinnern an::V,æрбаймысын,дурсах
1577,sich erinnern an::V,æрхъуыды кæнын,дурсах
1578,vergessen::V,ферох кæнын,мартах
1579,vergessen::V,айрох кæнын,мартах
1580,messen::V,барын,хэмжих
1581,zählen::V,нымайын,тоолох
1582,rechnen::V,хынцын,тооцоох
1583,lesen::V,кӕсын,унших
1584,lesen::V,фӕрсын,унших
1585,malen::V,ныв кӕнын,зурах
1586,zeichnen::V,ныв кӕнын,дүрслэн бичих
1587,schreiben::V,фыссын,бичих
1588,besitzen::V,хицау уын,эзэмших
1589,kaufen::V,балхӕнын,худалдан авах
1590,verkaufen::V,уӕй кӕнын,худалдах
1591,bezahlen::V,бафидын,төлөх
1592,zahlen::V,фидын,төлөх
1593,beherrschen::V,æлдариуæг кæнын,эзэмших
1594,ertragen::V,бавзарын,тэсэх
1595,Leine::N,,оосор
1596,rauschen::V,,сэржигнэх
1597,treten::V,,өшиглөх
1598,verstehen::V,,мэдэж авах
