,Concept_ID,fa,hi
1440,bleiben::V,ماندن,रुकना
1441,warten::V,منتظر بودن,इंतज़ार करना
1442,erwarten::V,انتظار داشتن,प्रतीक्षा करना
1443,suchen::V,جستجو کردن,ढूँढ़ना
1444,finden::V,یافتن,पाना
1445,finden::V,یافتن,ढूँढ़ निकालना
1446,finden::V,پیدا کردن,पाना
1447,finden::V,پیدا کردن,ढूँढ़ निकालना
1448,versuchen::V,سعی کردن,कोशिश करना
1449,versuchen::V,کوشش کردن,कोशिश करना
1450,vorbereiten::V,آماده کردن,तैयार करना
1451,lieben::V,عاشق بودن,प्यार करना
1452,mögen::V,میل داشتن,पसंद होना
1453,mögen::V,دوست داشتن,पसंद होना
1454,lachen::V,خندیدن,हँसना
1455,rühren::V,به رقت آوردن,छूना
1456,weinen::V,گریه کردن,रोना
1457,schimpfen::V,فحاشی کردن,गाली देना
1458,sich ärgern::V,ناراحت شدن,चिढ़ना
1459,sich ärgern::V,ناراحت شدن,नाराज़ होना
1460,sich fürchten::V,واهمه کردن,डरना
1461,sich fürchten::V,واهمه کردن,भय खाना
1462,fürchten::V,ترسیدن,डरना से
1463,fürchten::V,ترسیدن,भय खाना से
1464,fliehen::V,گریختن,भागना
1465,flüchten::V,فرار کردن,निकल भागना
1466,sehen::V,دیدن,देखना
1467,anschauen::V,نگاه کردن,देखना
1468,ansehen::V,تماشا کردن,दृष्टि डालना पर
1469,hören::V,شنیدن,सुनना
1470,zuhören::V,گوش دادن,सुनना
1471,probieren::V,چشیدن,चखना
1472,riechen::V,بوییدن,सूँघना
1473,riechen::V,بو کردن,सूँघना
1474,fühlen::V,احساس کردن,महसूस करना
1475,scheinen::V,بنظر آمدن,लगना
1476,zu sehen sein::V,دیده شدن,दिखाई देना
1477,vernehmen::V,شنیدن,सुनना
1478,frieren::V,سرد بودن,ठंड लगना
1479,frieren::V,سرد بودن,सर्दी लगना
1480,tun::V,کردن,करना
1481,können::V,توانستن,सकना
1482,können::V,توانستن,जानना
1483,wollen::V,خواستن,चाहना
1484,anfangen::V,شروع کردن,शुरू करना
1485,beenden::V,تمام کردن,ख़त्म करना
1486,beenden::V,تمام کردن,समाप्त करना
1487,beenden::V,پایان دادن,ख़त्म करना
1488,beenden::V,پایان دادن,समाप्त करना
1489,aufhören::V,دست کشیدن,बंद जाना
1490,aufhören::V,دست کشیدن,समाप्त जाना
1491,gelingen::V,موفق شدن,बनना
1492,gelingen::V,موفق شدن,अच्छा होना
1493,geraten::V,نتیجه دادن,बन पड़ना
1494,öffnen::V,گشودن,खोलना
1495,öffnen::V,باز کردن,खोलना
1496,schließen::V,بستن,बंद करना
1497,schließen::V,قفل کردن,बंद करना
1498,stellen::V,گذاردن,रखना
1499,setzen::V,نشاندن,रखना
1500,setzen::V,نشاندن,बिठाना
1501,legen::V,گذاشتن,रखना
1502,legen::V,گذاشتن,लिटाना
1503,berühren::V,دست زدن,छूना
1504,berühren::V,دست زدن,स्पर्श करना
1505,berühren::V,لمس کردن,छूना
1506,berühren::V,لمس کردن,स्पर्श करना
1507,verbinden::V,وصل کردن,बाँधना
1508,bedecken::V,پوشاندن,ढकना
1509,aufhängen::V,آویختن,लटकाना
1510,anzünden::V,سوزاندن,जलाना
1511,aufheben::V,برداشتن,उठाना
1512,aufheben::V,بلند کردن,उठाना
1513,zurücklassen::V,گذاشتن,पीछे छोड़ना
1514,verlieren::V,گم کردن,खोना
1515,verlieren::V,گم کردن,गँवाना
1516,fallen lassen::V,انداختن,गिराना
1517,machen::V,کردن,करना
1518,machen::V,کردن,बनाना
1519,machen::V,ساختن,करना
1520,machen::V,ساختن,बनाना
1521,herstellen::V,ساختن,बनाना
1522,herstellen::V,ساختن,तैयार करना
1523,herstellen::V,تولید کردن,बनाना
1524,herstellen::V,تولید کردن,तैयार करना
1525,bauen::V,ساختن,बनाना
1526,bauen::V,ساختن,निर्माण करना
1527,bauen::V,بنا کردن,बनाना
1528,bauen::V,بنا کردن,निर्माण करना
1529,reparieren::V,درست کردن,मरम्मत करना
1530,reparieren::V,تعمیر کردن,मरम्मत करना
1531,verbessern::V,بهتر کردن,सुधारना
1532,ändern::V,تغییر دادن,बदलना
1533,ändern::V,تغییر دادن,परीवर्तन करना
1534,graben::V,کندن,खोदना
1535,graben::V,گود کردن,खोदना
1536,beugen::V,کج کردن,झुकाना
1537,biegen::V,خم کردن,झुकाना
1538,drehen::V,چرخاندن,फेरना
1539,drehen::V,چرخاندن,घुमाना
1540,wenden::V,برگرداندن,पलटना
1541,wenden::V,برگرداندن,मोड़ना
1542,umdrehen::V,برگرداندن,घुमाना
1543,heben::V,برداشتن,उठाना
1544,heben::V,برداشتن,ऊँचा करना
1545,hochheben::V,برآوردن,उठाना
1546,hochheben::V,برآوردن,ऊपर को उठाना
1547,hochheben::V,بلند کردن,उठाना
1548,hochheben::V,بلند کردن,ऊपर को उठाना
1549,ergreifen::V,گرفتن,पकड़ना
1550,ergreifen::V,گرفتن,हाथ में लेना
1551,halten::V,نگاه داشتن,धरना
1552,halten::V,نگاه داشتن,पकड़ना
1553,drücken::V,فشار دادن,दबाना
1554,drücken::V,فشار آوردن,दबाना
1555,schieben::V,هل دادن,सरकाना
1556,schieben::V,هل دادن,खिसकाना
1557,kratzen::V,خاریدن,खुरचना
1558,kratzen::V,خاریدن,खुजलाना
1559,lecken::V,لیسیدن,चाटना
1560,beißen::V,گاز زدن,काटना
1561,abreißen::V,پاره کردن,तोड़ना
1562,abschneiden::V,بریدن,काट करना
1563,abschneiden::V,قطع کردن,काट करना
1564,binden::V,بستن,बाँधना
1565,stecken::V,فرو کردن,खोंसना
1566,brechen::V,شکستن,तोड़ना
1567,klopfen::V,کوبیدن,खटखटाना
1568,hauen::V,زدن,ठोकना
1569,kleben::V,چسباندن,चिपकाना
1570,reiben::V,مالش دادن,घिसना
1571,reiben::V,مالش دادن,रगड़ना
1572,streichen::V,مالیدن,लगाना
1573,schleifen::V,تیز کردن,तेज़ करना
1574,schneiden::V,چیدن,कतरना
1575,schneiden::V,بریدن,कतरना
1576,rütteln::V,لرزاندن,झकझोरना
1577,rütteln::V,تکان دادن,झकझोरना
1578,schütteln::V,تکان دادن,हिलाना
1579,schwenken::V,تاب دادن,घुमाना
1580,schütten::V,ریختن,उँडेलना
1581,füllen::V,پر کردن,भरना
1582,füllen::V,پر کردن,ठूसना
1583,einwickeln::V,پیچیدن,लपेटना
1584,tragen::V,بردن,ढोना
1585,tragen::V,حمل کردن,ढोना
1586,schleppen::V,کشیدن,घसीटना
1587,ziehen::V,کشیدن,खींचना
1588,aufbewahren::V,نگهداری کردن,रखना
1589,werfen::V,انداختن,फेंकना
1590,werfen::V,پرتاب کردن,फेंकना
1591,fangen::V,گرفتن,पकड़ना
1592,packen::V,گرفتن,पकड़ना
1593,verstecken::V,قایم کردن,छिपाना
1594,verstecken::V,پنهان کردن,छिपाना
1595,teilen::V,قسمت کردن,बाँटना
1596,teilen::V,تقسیم کردن,बाँटना
1597,schicken::V,فرستادن,भेजना
1598,schicken::V,ارسال کردن,भेजना
1599,bringen::V,آوردن,लाना
1600,hinzufügen::V,افزودن,जोड़ना
1601,hinzufügen::V,اضافه کردن,जोड़ना
1602,bekommen::V,گرفتن,पाना
1603,erhalten::V,دریافت کردن,पाना
1604,erhalten::V,دریافت کردن,मिलना
1605,nehmen::V,گرفتن,लेना
1606,nehmen::V,برداشتن,लेना
1607,wählen::V,انتخاب کردن,चुनना
1608,auswählen::V,برگزیدن,चुनना
1609,bewahren::V,حفظ کردن,बनाए रखना
1610,bewahren::V,حفاظت کردن,बनाए रखना
1611,behindern::V,مانع بودن,रोकना
1612,verderben::V,از بین بردن,ख़राब करना
1613,beschädigen::V,صدمه زدن,नुक़सान पहुँचाना
1614,zerbrechen::V,شکستن,तोड़ना
1615,zerreißen::V,دریدن,तोड़ना
1616,zerreißen::V,پاره کردن,तोड़ना
1617,zerstören::V,خراب کردن,नष्ट करना
1618,zerstören::V,خراب کردن,बरबाद करना
1619,zerstören::V,ویران کردن,नष्ट करना
1620,zerstören::V,ویران کردن,बरबाद करना
1621,verbrennen::V,سوزاندن,जलाना
1622,geben::V,دادن,देना
1623,reichen::V,دادن,थमाना
1624,schenken::V,هدیه دادن,भेंट देना
1625,versprechen::V,قول دادن,वादा करना
1626,versprechen::V,وعده دادن,वादा करना
1627,wünschen::V,آرزو کردن,कामना करना
1628,loben::V,ستایش کردن,तारीफ़ करना
1629,küssen::V,بوسیدن,चूमना
1630,wiegen::V,نوسان کردن,झुलाना
1631,zudecken::V,پوشاندن,ढकना
1632,wecken::V,بیدار کردن,जगाना
1633,zeigen::V,نشان دادن,दिखाना
1634,führen::V,رهنمائی کردن,रास्ता दिखाना
1635,lehren::V,آموختن,पढ़ाना
1636,lehren::V,یاد دادن,पढ़ाना
1637,unterrichten::V,درس دادن,सिखाना
1638,unterrichten::V,تدریس کردن,सिखाना
1639,aufziehen::V,تربیت کردن,पालना
1640,leiten::V,اداره کردن,संचालन करना
1641,antreiben::V,عجله دادن,हड़बड़ाना
1642,lassen::V,وادار کردن,-आना
1643,lassen::V,وادار کردن,कराना
1644,einladen::V,دعوت کردن,बुलाना
1645,einladen::V,مهمان کردن,बुलाना
1646,vereinigen::V,یکی کردن,मिलाना
1647,vereinigen::V,یکی کردن,संयुक्त करना
1648,vereinigen::V,متحد کردن,मिलाना
1649,vereinigen::V,متحد کردن,संयुक्त करना
1650,besuchen::V,دیدار کردن,मिलना से
1651,besuchen::V,دیدار کردن,मिलने जाना से
1652,treffen::V,ملاقات کردن,मिलना
1653,sich versammeln::V,جمع شدن,इकट्ठा होना
1654,spielen::V,بازی کردن,खेलना
1655,singen::V,آواز خواندن,गाना
1656,tanzen::V,رقصیدن,नाचना
1657,sich trennen::V,جدا شدن,अलग होना
1658,verlassen::V,ترک کردن,छोड़ना
1659,retten::V,نجات دادن,बचाना
1660,bewachen::V,حراست کردن,आँख रखना पर
1661,schützen::V,حفظ کردن,रक्षा करना
1662,verteidigen::V,دفاع کردن,रक्षा करना
1663,sich schlagen::V,کتک‌کاری کردن,हाथापाई करना
1664,schießen::V,تیر زدن,गोली मारना
1665,siegen::V,پیروز شدن,जीतना
1666,siegen::V,پیروز شدن,विजय पाना
1667,ärgern::V,ناراحت کردن,चिढ़ाना
1668,schlagen::V,زدن,मारना
1669,schlagen::V,کوبیدن,मारना
1670,treten::V,لگد زدن,ठोकर मारना
1671,stechen::V,چاقو زدن,भेदना
1672,stechen::V,چاقو زدن,भोंकना
1673,stoßen::V,هل دادن,धक्का देना
1674,stoßen::V,هل دادن,झटका देना
1675,stehlen::V,دزدیدن,चोरी करना
1676,stören::V,مزاحم شدن,बुरा लगना
1677,belästigen::V,زحمت دادن,तंग करना
1678,verbergen::V,پنهان کردن,लुकाना
1679,täuschen::V,گول زدن,धोखा देना
1680,täuschen::V,فریب دادن,धोखा देना
1681,betrügen::V,گول زدن,धोखा देना
1682,betrügen::V,فریب دادن,धोखा देना
1683,töten::V,کشتن,मारना
1684,töten::V,کشتن,मार डालना
1685,wohnen::V,منزل داشتن,रहना
1686,wohnen::V,سکونت داشتن,रहना
1687,arbeiten::V,کار کردن,काम करना
1688,sammeln::V,جمع کردن,जमा करना
1689,pflücken::V,چیدن,चुनना
1690,pflücken::V,چیدن,तोड़ना
1691,jagen::V,شکار کردن,आखेट करना
1692,jagen::V,شکار کردن,शिकार करना
1693,fischen::V,صید کردن,मछली पकड़ना
1694,fischen::V,ماهی‌گیری کردن,मछली पकड़ना
1695,fassen::V,گرفتن,पकड़ना
1696,hüten::V,چراندن,चराना
1697,hüten::V,مراقبت کردن,चराना
1698,treiben::V,راندن,हाँकना
1699,anbinden::V,متصل کردن,बाँधना
1700,füttern::V,غذا دادن,खिलाना
1701,melken::V,دوشیدن,दुहना
1702,hacken::V,خرد کردن,काटना
1703,gießen::V,ریختن,सींचना
1704,reifen::V,رسیدن,पकना
1705,zubereiten::V,طبخ کردن,पकाना
1706,zubereiten::V,آماده کردن,पकाना
1707,kochen::V,پختن,पकाना
1708,kochen::V,پختن,राँधना
1709,kochen::V,آشپزی کردن,पकाना
1710,kochen::V,آشپزی کردن,राँधना
1711,backen::V,پختن,पकाना
1712,braten::V,سرخ کردن,तलना
1713,braten::V,سرخ کردن,भूनना
1714,umrühren::V,هم زدن,फेंटना
1715,stricken::V,بافتن,बुनना
1716,nähen::V,دوختن,सीना
1717,färben::V,رنگ زدن,रँगना
1718,reinigen::V,پاک کردن,साफ़ करना
1719,reinigen::V,پاک کردن,शुद्ध करना
1720,reinigen::V,تمیز کردن,साफ़ करना
1721,reinigen::V,تمیز کردن,शुद्ध करना
1722,waschen::V,شستن,धोना
1723,abwischen::V,زدودن,पोंछ्ना
1724,spülen::V,شستن,माँजना
1725,spülen::V,شستن,खँगालना
1726,fegen::V,جارو کردن,बुहारना
1727,kehren::V,جارو کردن,झाड़ना
1728,baden::V,شنا کردن,स्नान करना
1729,baden::V,حمام کردن,स्नान करना
1730,sich waschen::V,شستشو کردن,नहाना
1731,sich waschen::V,شستشو کردن,हाथ-मुँह धोना
1732,ausziehen::V,درآوردن,उतारना
1733,anziehen::V,پوشیدن,पहनना
1734,sich anziehen::V,لباس پوشیدن,कपड़े पहनना
1735,kämmen::V,شانه زدن,कंघी करना
1736,schmücken::V,زینت دادن,सजाना
1737,schmücken::V,زینت دادن,सँवारना
1738,sagen::V,گفتن,कहना
1739,sagen::V,گفتن,बताना
1740,sprechen::V,حرف زدن,बोलना
1741,sprechen::V,صحبت کردن,बोलना
1742,reden::V,حرف زدن,बोलना
1743,reden::V,حرف زدن,बात करना
1744,reden::V,صحبت کردن,बोलना
1745,reden::V,صحبت کردن,बात करना
1746,sich unterhalten::V,گپ زدن,बात करना
1747,sich unterhalten::V,گپ زدن,बातचीत करना
1748,fragen::V,پرسیدن,पूछ्ना
1749,fragen::V,پرسیدن,प्रश्न करना
1750,fragen::V,سؤال کردن,पूछ्ना
1751,fragen::V,سؤال کردن,प्रश्न करना
1752,bitten::V,خواهش کردن,माँगना से
1753,bitten::V,درخواست کردن,माँगना से
1754,erzählen::V,نقل کردن,बताना
1755,erzählen::V,حکایت کردن,बताना
1756,mitteilen::V,خبر دادن,ख़बर देना
1757,mitteilen::V,خبر دادن,सूचना देना
1758,nennen::V,نامیدن,नाम देना
1759,rufen::V,صدا کردن,बुलाना
1760,prahlen::V,پز آمدن,शेख़ी बघारना
1761,übersetzen::V,ترجمه کردن,अनुवाद करना
1762,denken::V,فکر کردن,सोचना
1763,glauben::V,باور کردن,विश्वास करना
1764,glauben::V,عقیده داشتن,विश्वास करना
1765,bemerken::V,متوجه شدن,ध्यान देना पर
1766,erkennen::V,شناختن,पहचानना
1767,erkennen::V,تشخیص دادن,पहचानना
1768,begreifen::V,فهمیدن,समझना
1769,begreifen::V,درک کردن,समझना
1770,verstehen::V,فهمیدن,सुनना
1771,lernen::V,آموختن,पढ़ना
1772,lernen::V,یاد گرفتن,पढ़ना
1773,wissen::V,دانستن,जानना
1774,wissen::V,دانستن,मालूम होना
1775,sich erinnern an::V,به یاد آوردن,याद करना
1776,vergessen::V,فراموش کردن,भूलना
1777,vergessen::V,فراموش کردن,बिसारना
1778,messen::V,اندازه گرفتن,नापना
1779,zählen::V,شمردن,गिनना
1780,rechnen::V,حساب کردن,गणना करना
1781,rechnen::V,حساب کردن,हिसाब करना
1782,lesen::V,خواندن,पढ़ना
1783,malen::V,نقاشی کردن,कींचना
1784,zeichnen::V,کشیدن,चित्र कींचना
1785,zeichnen::V,رسم کردن,चित्र कींचना
1786,schreiben::V,نوشتن,लिखना
1787,besitzen::V,داشتن,मालिक होना
1788,besitzen::V,داشتن,स्वामी होना
1789,kaufen::V,خریدن,ख़रीदना
1790,kaufen::V,خرید کردن,ख़रीदना
1791,verkaufen::V,فروختن,बेचना
1792,bezahlen::V,پرداختن,चुकाना
1793,bezahlen::V,پرداختن,अदा करना
1794,zahlen::V,پرداخت کردن,अदा करना
1795,beherrschen::V,مسلط بودن,शासन करना पर
1796,ertragen::V,تحمل کردن,सहना
