,Concept_ID,mn,ka
1372,schlagen::V,цохих,ცემს
1373,treten::V,өшиглөх,პანღურს ამოჰკრავს
1374,stechen::V,хатгах,სჩხვლეტს
1375,stoßen::V,ёврох,დაეჯახება
1376,stoßen::V,нудрах,დაეჯახება
1377,stehlen::V,хулгайлах,ქურდობს
1378,stehlen::V,хулгайлах,მოიპარავს
1379,stören::V,саад болох,შეაწუხებს
1380,belästigen::V,зовоох,მობეზრდება
1381,belästigen::V,амраахгүй байх,მობეზრდება
1382,verbergen::V,нуух,დამალავს
1383,verbergen::V,далдлах,დამალავს
1384,täuschen::V,мэхлэх,შეცდებს
1385,betrügen::V,хуурах,მოატყუებს
1386,töten::V,алах,მოკლავს
1387,wohnen::V,суух,ცხოვრობს
1388,wohnen::V,суух,ბინადრობს
1389,wohnen::V,амьдрах,ცხოვრობს
1390,wohnen::V,амьдрах,ბინადრობს
1391,arbeiten::V,ажиллах,მუშაობს
1392,arbeiten::V,хөдөлмөрлөх,მუშაობს
1393,sammeln::V,түүх,შეკრებს
1394,sammeln::V,хураах,შეკრებს
1395,pflücken::V,түүх,კრეფს
1396,jagen::V,агнах,ნადირობს
1397,jagen::V,гөрөөлөх,ნადირობს
1398,fischen::V,загасчлах,თევზაობს
1399,fischen::V,загас барих,თევზაობს
1400,fassen::V,барих,დააჭერს
1401,hüten::V,маллах,მწყემსავს
1402,hüten::V,хариулах,მწყემსავს
1403,treiben::V,туух,მიერეკება
1404,anbinden::V,уях,მიაბამს
1405,füttern::V,тэжээх,აჭმევს
1406,melken::V,саах,წველის
1407,hacken::V,цавчих,კეპავს
1408,gießen::V,услах,რწყავს
1409,reifen::V,боловсрох,მწიფდება
1410,zubereiten::V,бэлдэх,მოამზადებს
1411,kochen::V,чанах,მოხარშავს
1412,backen::V,жигнэх,გამოაცხობს
1413,braten::V,шарах,შეწვავს
1414,braten::V,хайрах,შეწვავს
1415,umrühren::V,хутгах,შეურევს
1416,umrühren::V,хутгах,გათქვეფს
1417,stricken::V,нэхэх,ქსოვს
1418,stricken::V,сүлжих,ქსოვს
1419,nähen::V,оёх,გაკერავს
1420,färben::V,будах,შეღებავს
1421,reinigen::V,арилгах,გაწმენდს
1422,reinigen::V,арилгах,გასუფთავებს
1423,reinigen::V,цэвэрлэх,გაწმენდს
1424,reinigen::V,цэвэрлэх,გასუფთავებს
1425,waschen::V,угаах,გარეცხავს
1426,abwischen::V,арчих,წაშლის
1427,spülen::V,зайлах,გაავლებს
1428,fegen::V,хамах,დაბლანდავს
1429,fegen::V,шүүрдэх,დაბლანდავს
1430,kehren::V,шүүрдэх,დაგვის
1431,kehren::V,туужуудах,დაგვის
1432,baden::V,усанд орох,ბანაობს
1433,sich waschen::V,биеэ угаах,იბანება
1434,ausziehen::V,тайлах,გაიხდის
1435,anziehen::V,өмсөх,ჩაიცვამს
1436,sich anziehen::V,хувцаслах,ჩაიცვამს
1437,kämmen::V,самнах,დავარცხნის
1438,schmücken::V,гоёх,მორთავს
1439,schmücken::V,чимэх,მორთავს
1440,sagen::V,гэх,იტყვის
1441,sagen::V,хэлэх,იტყვის
1442,sprechen::V,ярих,ლაპარაკობს
1443,sprechen::V,өгүүлэх,ლაპარაკობს
1444,reden::V,хэлэх,საუბრობს
1445,reden::V,хөөрөлдөх,საუბრობს
1446,sich unterhalten::V,ярилцах,ბაასობს
1447,sich unterhalten::V,ярилцах,მუსაიფობს
1448,fragen::V,асуух,ჰკითხავს
1449,bitten::V,гуйх,სთხოვს
1450,erzählen::V,өгүүлэх,მოუთხრობს
1451,mitteilen::V,дуулгах,აუწყებს
1452,mitteilen::V,дуулгах,აცნობებს
1453,mitteilen::V,мэдээлэх,აუწყებს
1454,mitteilen::V,мэдээлэх,აცნობებს
1455,nennen::V,нэрлэх,უწოდებს
1456,rufen::V,дуудах,დაუძახებს
1457,prahlen::V,бардах,ტრაბახობს
1458,prahlen::V,сайрхах,ტრაბახობს
1459,übersetzen::V,орчуулах,გადათარგმნის
1460,denken::V,санах,ფიქრობს
1461,denken::V,санах,აზროვნებს
1462,glauben::V,итгэх,სჯერა
1463,bemerken::V,ажих,შენიშვნავს
1464,bemerken::V,ажиглах,შენიშვნავს
1465,erkennen::V,таних,გამოიცნობს
1466,begreifen::V,ойлгох,გაიგებს
1467,verstehen::V,мэдэж авах,გაიგონებს
1468,lernen::V,сурах,ისწავლის
1469,wissen::V,мэдэх,ეცოდინება
1470,sich erinnern an::V,дурсах,მოიგონებს
1471,sich erinnern an::V,дурсах,გაიხსენებს
1472,vergessen::V,мартах,ივიწყებს
1473,messen::V,хэмжих,ზომავს
1474,zählen::V,тоолох,ითვლის
1475,rechnen::V,тооцоох,გაიანგარიშებს
1476,lesen::V,унших,კითხულობს
1477,malen::V,зурах,ხატავს
1478,zeichnen::V,дүрслэн бичих,ხაზავს
1479,schreiben::V,бичих,დაწერს
1480,besitzen::V,эзэмших,ექნება
1481,kaufen::V,худалдан авах,ყიდულობს
1482,verkaufen::V,худалдах,გაყიდის
1483,bezahlen::V,төлөх,გადაიხდის
1484,zahlen::V,төлөх,გადაიხდის
1485,beherrschen::V,эзэмших,ფლობს
1486,ertragen::V,тэсэх,მოითმენს
