,Concept_ID,se,pl
4457,linker::A,gårroeh,lewy
4458,linker::A,gåro,lewy
4459,linker::A,gurut,lewy
4460,linker::A,čižet,lewy
4461,linker::A,či´ǯǯ,lewy
4462,linker::A,чинч,lewy
4463,rechter::A,åelkies,prawy
4464,rechter::A,oalges,prawy
4465,rechter::A,olgeš,prawy
4466,rechter::A,uál'gis,prawy
4467,rechter::A,vuõiǥâs,prawy
4468,rechter::A,вуэлькесь,prawy
4469,anderer::A,jeatjebe,inny
4470,anderer::A,nubbe,inny
4471,anderer::A,eará,inny
4472,anderer::A,nubbi,inny
4473,anderer::A,nubbe,inny
4474,anderer::A,nu´bb,inny
4475,anderer::A,jee´res,inny
4476,anderer::A,мудта,inny
4477,anderer::A,е̄ресь,inny
4478,erster::A,voestes,pierwszy
4479,erster::A,vuostasj,pierwszy
4480,erster::A,vuosttaš,pierwszy
4481,erster::A,vuos'muš,pierwszy
4482,erster::A,vuõs's,pierwszy
4483,erster::A,õõu´dmõs,pierwszy
4484,erster::A,авьтмусс,pierwszy
4485,zweiter::A,mubpie,drugi
4486,zweiter::A,nubbe,drugi
4487,zweiter::A,nubbi,drugi
4488,zweiter::A,nubbe,drugi
4489,zweiter::A,nu´bb,drugi
4490,zweiter::A,ныммьп,drugi
4491,dritter::A,gåalmede,trzeci
4492,dritter::A,goalmát,trzeci
4493,dritter::A,goalmmát,trzeci
4494,dritter::A,kuálmád,trzeci
4495,dritter::A,kuälmad,trzeci
4496,dritter::A,кӯа̄ллмант,trzeci
4497,letzter::A,minngemes,ostatni
4498,letzter::A,maŋemus,ostatni
4499,letzter::A,maŋimus,ostatni
4500,letzter::A,majemuš,ostatni
4501,letzter::A,mââi´mõs,ostatni
4502,letzter::A,маӈьмусс,ostatni
4503,allein::ADV,oktegh,sam
4504,allein::ADV,oktegimse,sam
4505,allein::ADV,oktebisnie,sam
4506,allein::ADV,aktu,sam
4507,allein::ADV,okto,sam
4508,allein::ADV,ohtuu,sam
4509,allein::ADV,õhttu,sam
4510,allein::ADV,о̄ххтэ,sam
4511,zusammen::ADV,ektine,razem
4512,zusammen::ADV,ektesne,razem
4513,zusammen::ADV,tjåenghkesne,razem
4514,zusammen::ADV,siegen,razem
4515,zusammen::ADV,oktan,razem
4516,zusammen::ADV,ovttas,razem
4517,zusammen::ADV,čoahkis,razem
4518,zusammen::ADV,oovtâst,razem
4519,zusammen::ADV,õõutsââ´jest,razem
4520,zusammen::ADV,аххтан,razem
4521,zusammen::ADV,эфтэсьт,razem
4522,lange::ADV,guhkiem,długo
4523,lange::ADV,guhkev,długo
4524,lange::ADV,mælggadav,długo
4525,lange::ADV,guhká,długo
4526,lange::ADV,kuhe,długo
4527,lange::ADV,kuhháá,długo
4528,lange::ADV,kuu´ǩǩ,długo
4529,lange::ADV,кугкь,długo
4530,plötzlich::ADV,faahketji,nagle
4531,plötzlich::ADV,hæhkkat,nagle
4532,plötzlich::ADV,fáhkkestaga,nagle
4533,plötzlich::ADV,fakkist,nagle
4534,plötzlich::ADV,kruu´ta,nagle
4535,plötzlich::ADV,а̄йнханна,nagle
4536,sofort::ADV,dallegh,natychmiast
4537,sofort::ADV,dalá,natychmiast
4538,sofort::ADV,dalánagi,natychmiast
4539,sofort::ADV,dakkavide,natychmiast
4540,sofort::ADV,dakkaviđe,natychmiast
4541,sofort::ADV,tállán,natychmiast
4542,sofort::ADV,naraaz,natychmiast
4543,sofort::ADV,атть,natychmiast
4544,später::ADV,mænngan ,później
4545,später::ADV,maŋŋebut,później
4546,später::ADV,maŋŋel,później
4547,später::ADV,maŋ̣eláá,później
4548,später::ADV,mâ´ŋŋlakast,później
4549,später::ADV,маӈӈа,później
4550,jetzt::ADV,daelie,teraz
4551,jetzt::ADV,daelie,obecnie
4552,jetzt::ADV,dal,teraz
4553,jetzt::ADV,dal,obecnie
4554,jetzt::ADV,dal,teraz
4555,jetzt::ADV,dal,obecnie
4556,jetzt::ADV,tääl,teraz
4557,jetzt::ADV,tääl,obecnie
4558,jetzt::ADV,ââ´n,teraz
4559,jetzt::ADV,ââ´n,obecnie
4560,jetzt::ADV,атть,teraz
4561,jetzt::ADV,атть,obecnie
4562,heute::ADV,daenbien,dziś
4563,heute::ADV,daenbien,dzisiaj
4564,heute::ADV,uddni,dziś
4565,heute::ADV,uddni,dzisiaj
4566,heute::ADV,odne,dziś
4567,heute::ADV,odne,dzisiaj
4568,heute::ADV,onne,dziś
4569,heute::ADV,onne,dzisiaj
4570,heute::ADV,tä´bbe,dziś
4571,heute::ADV,tä´bbe,dzisiaj
4572,heute::ADV,та̄ррьм,dziś
4573,heute::ADV,та̄ррьм,dzisiaj
4574,morgen::ADV,jirreden,jutro
4575,morgen::ADV,idet,jutro
4576,morgen::ADV,ihttin,jutro
4577,morgen::ADV,itten,jutro
4578,morgen::ADV,jâđđa,jutro
4579,morgen::ADV,янта,jutro
4580,bald::ADV,varke,wkrótce
4581,bald::ADV,ruvva,wkrótce
4582,bald::ADV,farga,wkrótce
4583,bald::ADV,vorgâ,wkrótce
4584,bald::ADV,sõrgg,wkrótce
4585,bald::ADV,вэхтэнне,wkrótce
4586,dann::ADV,die,potem
4587,dann::ADV,dalloj,potem
4588,dann::ADV,de,potem
4589,dann::ADV,te,potem
4590,dann::ADV,de,potem
4591,dann::ADV,teä,potem
4592,dann::ADV,â´tte,potem
4593,dann::ADV,те,potem
4594,gestern::ADV,jååktan,wczoraj
4595,gestern::ADV,iektu,wczoraj
4596,gestern::ADV,ikte,wczoraj
4597,gestern::ADV,jieh't,wczoraj
4598,gestern::ADV,jåhtta,wczoraj
4599,gestern::ADV,яххта,wczoraj
4600,einst::ADV,dejpeli,kiedyś
4601,einst::ADV,dejpeli,niegdyś
4602,einst::ADV,åvdebut,kiedyś
4603,einst::ADV,åvdebut,niegdyś
4604,einst::ADV,áigi,kiedyś
4605,einst::ADV,áigi,niegdyś
4606,einst::ADV,dolin,kiedyś
4607,einst::ADV,dolin,niegdyś
4608,einst::ADV,tovle,kiedyś
4609,einst::ADV,tovle,niegdyś
4610,einst::ADV,tuu´l,kiedyś
4611,einst::ADV,tuu´l,niegdyś
4612,einst::ADV,э̄ххьтэшьт,kiedyś
4613,einst::ADV,э̄ххьтэшьт,niegdyś
4614,damals::ADV,aejkien,wtedy
4615,damals::ADV,aejkien,wówczas
4616,damals::ADV,dalloj,wtedy
4617,damals::ADV,dalloj,wówczas
4618,damals::ADV,dalle,wtedy
4619,damals::ADV,dalle,wówczas
4620,damals::ADV,talle,wtedy
4621,damals::ADV,talle,wówczas
4622,damals::ADV,te´l,wtedy
4623,damals::ADV,te´l,wówczas
4624,damals::ADV,teä´l,wtedy
4625,damals::ADV,teä´l,wówczas
4626,damals::ADV,танна,wtedy
4627,damals::ADV,танна,wówczas
4628,danach::ADV,mïnngesne,następnie
4629,danach::ADV,dan maŋŋela,następnie
4630,danach::ADV,maŋŋil,następnie
4631,danach::ADV,das maŋŋá,następnie
4632,danach::ADV,maŋ̣a,następnie
4633,danach::ADV,mâ´ŋŋlest,następnie
4634,danach::ADV,маӈӈа,następnie
4635,vorher::ADV,aarebi,przedtem
4636,vorher::ADV,åvddål,przedtem
4637,vorher::ADV,árat,przedtem
4638,vorher::ADV,ovdâl,przedtem
4639,vorher::ADV,ouddâl,przedtem
4640,vorher::ADV,а̄йка,przedtem
4641,zuerst::ADV,voestegh,naprzód
4642,zuerst::ADV,voestegh,najpierw
4643,zuerst::ADV,álgon,naprzód
4644,zuerst::ADV,álgon,najpierw
4645,zuerst::ADV,vuos,naprzód
4646,zuerst::ADV,vuos,najpierw
4647,zuerst::ADV,vuohččan,naprzód
4648,zuerst::ADV,vuohččan,najpierw
4649,zuerst::ADV,vuoč'čin,naprzód
4650,zuerst::ADV,vuoč'čin,najpierw
4651,zuerst::ADV,vuõ´ste,naprzód
4652,zuerst::ADV,vuõ´ste,najpierw
4653,zuerst::ADV,vuõs'smõõssân,naprzód
4654,zuerst::ADV,vuõs'smõõssân,najpierw
4655,zuerst::ADV,э̄ввтла,naprzód
4656,zuerst::ADV,э̄ввтла,najpierw
4657,zuerst::ADV,э̄ввтэль,naprzód
4658,zuerst::ADV,э̄ввтэль,najpierw
4659,einmal::ADV,ikth,raz
4660,einmal::ADV,akti,raz
4661,einmal::ADV,okte,raz
4662,einmal::ADV,ohtii,raz
4663,einmal::ADV,kojo,raz
4664,einmal::ADV,måttmešt,raz
4665,einmal::ADV,э̄фт вэ̄рр,raz
4666,manchmal::ADV,muvhtene,czasem
4667,manchmal::ADV,muhttijn,czasem
4668,manchmal::ADV,duolla dálla,czasem
4669,manchmal::ADV,muhtumin,czasem
4670,manchmal::ADV,kuásnii,czasem
4671,manchmal::ADV,måttmešt,czasem
4672,manchmal::ADV,kuä´ss-ne,czasem
4673,manchmal::ADV,мудта вэ̄р,czasem
4674,oft::ADV,daamtaj,często
4675,oft::ADV,álu,często
4676,oft::ADV,ábaj,często
4677,oft::ADV,dájvvá,często
4678,oft::ADV,dávjá,często
4679,oft::ADV,távjá,często
4680,oft::ADV,täujja,często
4681,oft::ADV,то̄а̄ййв,często
4682,immer::ADV,iktesth,zawsze
4683,immer::ADV,eejnegen,zawsze
4684,immer::ADV,agev,zawsze
4685,immer::ADV,álo,zawsze
4686,immer::ADV,ain,zawsze
4687,immer::ADV,ovttuu,zawsze
4688,immer::ADV,pâi,zawsze
4689,immer::ADV,пай,zawsze
4690,niemals::ADV,ij gåessie,nigdy
4691,niemals::ADV,ij goassak,nigdy
4692,niemals::ADV,ij ihkenis,nigdy
4693,niemals::ADV,ii goassege,nigdy
4694,niemals::ADV,ij kuás'sin,nigdy
4695,niemals::ADV,ij ni kuä´ss,nigdy
4696,niemals::ADV,эйй никуэссь,nigdy
4697,hier::ADV,daagkoe,tu
4698,hier::ADV,daagkoe,tutaj
4699,hier::ADV,dála,tu
4700,hier::ADV,dála,tutaj
4701,hier::ADV,dánna,tu
4702,hier::ADV,dánna,tutaj
4703,hier::ADV,dá,tu
4704,hier::ADV,dá,tutaj
4705,hier::ADV,dás,tu
4706,hier::ADV,dás,tutaj
4707,hier::ADV,taa,tu
4708,hier::ADV,taa,tutaj
4709,hier::ADV,tää,tu
4710,hier::ADV,tää,tutaj
4711,hier::ADV,ta´ltte,tu
4712,hier::ADV,ta´ltte,tutaj
4713,hier::ADV,тала,tu
4714,hier::ADV,тала,tutaj
4715,hier::ADV,тэста,tu
4716,hier::ADV,тэста,tutaj
4717,hierhin::ADV,diekie,tu
4718,hierhin::ADV,dási,tu
4719,hierhin::ADV,diehki,tu
4720,hierhin::ADV,deike,tu
4721,hierhin::ADV,teehi,tu
4722,hierhin::ADV,tii´ǩ,tu
4723,hierhin::ADV,тӣге,tu
4724,von hier::ADV,daebpede,stąd
4725,von hier::ADV,dássta,stąd
4726,von hier::ADV,dáppelt,stąd
4727,von hier::ADV,dáppe,stąd
4728,von hier::ADV,tástán,stąd
4729,von hier::ADV,tääiǥ,stąd
4730,von hier::ADV,tääi´ben,stąd
4731,von hier::ADV,тэста,stąd
4732,dort::ADV,dagkoe,tam
4733,dort::ADV,dale,tam
4734,dort::ADV,dakko,tam
4735,dort::ADV,tuo,tam
4736,dort::ADV,tovben,tam
4737,dort::ADV,to´ben,tam
4738,dort::ADV,тёллэ,tam
4739,dort::ADV,тамьпе,tam
4740,dorthin::ADV,dahkoe,tam
4741,dorthin::ADV,dåhku,tam
4742,dorthin::ADV,dohko,tam
4743,dorthin::ADV,diehko,tam
4744,dorthin::ADV,tuohu,tam
4745,dorthin::ADV,tok,tam
4746,dorthin::ADV,tok-aa,tam
4747,dorthin::ADV,то̄гэ,tam
4748,vorwärts::ADV,fraamme,naprzód
4749,vorwärts::ADV,åvddån,naprzód
4750,vorwärts::ADV,ovddas,naprzód
4751,vorwärts::ADV,oovdâs,naprzód
4752,vorwärts::ADV,ooudâs,naprzód
4753,vorwärts::ADV,ooudårra,naprzód
4754,vorwärts::ADV,эвтэс,naprzód
4755,rückwärts::ADV,mænngese,wstecz
4756,rückwärts::ADV,ruoptobadáj,wstecz
4757,rückwärts::ADV,maŋás,wstecz
4758,rückwärts::ADV,majaskulij,wstecz
4759,rückwärts::ADV,mââjas,wstecz
4760,rückwärts::ADV,mâ´ŋŋla,wstecz
4761,rückwärts::ADV,мо̄а̄з,wstecz
4762,rückwärts::ADV,мо̄а̄ст,wstecz
4763,zurück::ADV,bååstede,z powrotem
4764,zurück::ADV,ruoptus,z powrotem
4765,zurück::ADV,maŋus,z powrotem
4766,zurück::ADV,ruoktot,z powrotem
4767,zurück::ADV,maassâd,z powrotem
4768,zurück::ADV,vä´st,z powrotem
4769,zurück::ADV,mååusat,z powrotem
4770,zurück::ADV,мо̄а̄з,z powrotem
4771,zurück::ADV,мо̄а̄ст,z powrotem
4772,unten::ADV,vuelnie,u dołu
4773,unten::ADV,vuelnie,na dole
4774,unten::ADV,vuollen,u dołu
4775,unten::ADV,vuollen,na dole
4776,unten::ADV,vuollin,u dołu
4777,unten::ADV,vuollin,na dole
4778,unten::ADV,vyellin,u dołu
4779,unten::ADV,vyellin,na dole
4780,unten::ADV,vue´llen,u dołu
4781,unten::ADV,vue´llen,na dole
4782,unten::ADV,вӯлльн,u dołu
4783,unten::ADV,вӯлльн,na dole
4784,hinab::ADV,våålese,na_dół
4785,hinab::ADV,våålese,w_dół
4786,hinab::ADV,vuolus,na_dół
4787,hinab::ADV,vuolus,w_dół
4788,hinab::ADV,vulos,na_dół
4789,hinab::ADV,vulos,w_dół
4790,hinab::ADV,vuá'lás,na_dół
4791,hinab::ADV,vuá'lás,w_dół
4792,hinab::ADV,vuâlas,na_dół
4793,hinab::ADV,vuâlas,w_dół
4794,hinab::ADV,валас,na_dół
4795,hinab::ADV,валас,w_dół
4796,oben::ADV,bijjene,w górze
4797,oben::ADV,bijjene,na górze
4798,oben::ADV,baddjen,w górze
4799,oben::ADV,baddjen,na górze
4800,oben::ADV,badjin,w górze
4801,oben::ADV,badjin,na górze
4802,oben::ADV,paijeen,w górze
4803,oben::ADV,paijeen,na górze
4804,oben::ADV,pâ´jjen,w górze
4805,oben::ADV,pâ´jjen,na górze
4806,oben::ADV,tunââ´lmest,w górze
4807,oben::ADV,tunââ´lmest,na górze
4808,oben::ADV,пайенҍ,w górze
4809,oben::ADV,пайенҍ,na górze
4810,hinauf::ADV,bæjjese,w górę
4811,hinauf::ADV,bæjjese,na górę
4812,hinauf::ADV,bajás,w górę
4813,hinauf::ADV,bajás,na górę
4814,hinauf::ADV,bajás,w górę
4815,hinauf::ADV,bajás,na górę
4816,hinauf::ADV,pajas,w górę
4817,hinauf::ADV,pajas,na górę
4818,hinauf::ADV,pââjas,w górę
4819,hinauf::ADV,pââjas,na górę
4820,hinauf::ADV,пайяс,w górę
4821,hinauf::ADV,пайяс,na górę
4822,überall::ADV,gaajhkene lehkesne,wszędzie
4823,überall::ADV,juohkka sajen,wszędzie
4824,überall::ADV,juohke sajis,wszędzie
4825,überall::ADV,jya'hisaajeest,wszędzie
4826,überall::ADV,vee´zz,wszędzie
4827,überall::ADV,pukvee´zz,wszędzie
4828,überall::ADV,пугквесь,wszędzie
4829,nicht::ADV,ij,nie
4830,nicht::ADV,ij,nie
4831,nicht::ADV,ii,nie
4832,nicht::ADV,ij,nie
4833,nicht::ADV,ij,nie
4834,nicht::ADV,эйй,nie
4835,ein wenig::ADV,ånnetje,trochę
4836,ein wenig::ADV,ahtjetje,trochę
4837,ein wenig::ADV,binná,trochę
4838,ein wenig::ADV,veahá,trochę
4839,ein wenig::ADV,ucánjii,trochę
4840,ein wenig::ADV,occanj,trochę
4841,ein wenig::ADV,simmna,trochę
4842,ein wenig::ADV,сада,trochę
4843,ein wenig::ADV,садаматта,trochę
4844,kaum::ADV,jallan,ledwie
4845,kaum::ADV,jallan,prawie nie
4846,kaum::ADV,vánet,ledwie
4847,kaum::ADV,vánet,prawie nie
4848,kaum::ADV,báljo,ledwie
4849,kaum::ADV,báljo,prawie nie
4850,kaum::ADV,illá,ledwie
4851,kaum::ADV,illá,prawie nie
4852,kaum::ADV,illvaa,ledwie
4853,kaum::ADV,illvaa,prawie nie
4854,kaum::ADV,мале,ledwie
4855,kaum::ADV,мале,prawie nie
4856,kaum::ADV,элэлэ,ledwie
4857,kaum::ADV,элэлэ,prawie nie
4858,sehr::ADV,sagk,bardzo
4859,sehr::ADV,riek,bardzo
4860,sehr::ADV,sieldes,bardzo
4861,sehr::ADV,hui,bardzo
4862,sehr::ADV,ollu,bardzo
4863,sehr::ADV,čuuvtij,bardzo
4864,sehr::ADV,sami,bardzo
4865,sehr::ADV,čuu´t,bardzo
4866,sehr::ADV,пэре,bardzo
4867,sehr::ADV,чофта,bardzo
4868,so::ADV,numhtie,tak
4869,so::ADV,nav,tak
4870,so::ADV,nuov,tak
4871,so::ADV,nåv,tak
4872,so::ADV,nu,tak
4873,so::ADV,näävt,tak
4874,so::ADV,de,tak
4875,so::ADV,nu´t,tak
4876,so::ADV,nääi´t,tak
4877,so::ADV,те̄льнэ,tak
4878,noch::ADV,annje,jeszcze
4879,noch::ADV,ájn,jeszcze
4880,noch::ADV,vilá,jeszcze
4881,noch::ADV,ain,jeszcze
4882,noch::ADV,vela,jeszcze
4883,noch::ADV,võl,jeszcze
4884,noch::ADV,veâl,jeszcze
4885,noch::ADV,вя̄л,jeszcze
4886,nur::ADV,ajve,tylko
4887,nur::ADV,barre,tylko
4888,nur::ADV,dåssjå,tylko
4889,nur::ADV,dušše,tylko
4890,nur::ADV,váá,tylko
4891,nur::ADV,pâi,tylko
4892,nur::ADV,leša,tylko
4893,nur::ADV,tåå´lǩ,tylko
4894,nur::ADV,лэша,tylko
4895,nur::ADV,лышшэ,tylko
4896,schon::ADV,joe,już
4897,schon::ADV,juo,już
4898,schon::ADV,juo,już
4899,schon::ADV,juo,już
4900,schon::ADV,ju´n,już
4901,schon::ADV,ё,już
4902,wieder::ADV,vihth,znów
4903,wieder::ADV,vihth,znowu
4904,wieder::ADV,aajmoen,znów
4905,wieder::ADV,aajmoen,znowu
4906,wieder::ADV,vas,znów
4907,wieder::ADV,vas,znowu
4908,wieder::ADV,ådåsis,znów
4909,wieder::ADV,ådåsis,znowu
4910,wieder::ADV,fas,znów
4911,wieder::ADV,fas,znowu
4912,wieder::ADV,vuot,znów
4913,wieder::ADV,vuot,znowu
4914,wieder::ADV,vest,znów
4915,wieder::ADV,vest,znowu
4916,wieder::ADV,däs,znów
4917,wieder::ADV,däs,znowu
4918,wieder::ADV,e´pet,znów
4919,wieder::ADV,e´pet,znowu
4920,wieder::ADV,аввта,znów
4921,wieder::ADV,аввта,znowu
4922,wieder::ADV,о̄дтсэ,znów
4923,wieder::ADV,о̄дтсэ,znowu
4924,vor::PRP,åvteste,przed
4925,vor::PRP,ålggolin,przed
4926,vor::PRP,ovddas,przed
4927,vor::PRP,oovdâst,przed
4928,vor::PRP,ooudâst,przed
4929,vor::PRP,авьтэмьбе̄лльт,przed
4930,hinter::PRP,duekesne,za
4931,hinter::PRP,duogen,za
4932,hinter::PRP,maŋŋelin,za
4933,hinter::PRP,maŋil,za
4934,hinter::PRP,duogás,za
4935,hinter::PRP,tyeḥin,za
4936,hinter::PRP,tue´ǩǩen,za
4937,hinter::PRP,маӈельт,za
4938,unter::PRP,nuelesne,pod
4939,unter::PRP,vuolen,pod
4940,unter::PRP,vuolde,pod
4941,unter::PRP,vyel'ni,pod
4942,unter::PRP,vue´llen,pod
4943,unter::PRP,вӯлльнҍ,pod
4944,durch::PRP,vieken,przez
4945,durch::PRP,tjadá,przez
4946,durch::PRP,-rájge,przez
4947,durch::PRP,čađa,przez
4948,durch::PRP,čoođâ,przez
4949,durch::PRP,čõõđ,przez
4950,durch::PRP,pääi´ǩ,przez
4951,durch::PRP,че̄д,przez
4952,neben::PRP,baaltese,obok
4953,neben::PRP,báldan,obok
4954,neben::PRP,bálddas,obok
4955,neben::PRP,paaldâst,obok
4956,neben::PRP,paaldâst,obok
4957,neben::PRP,поалльтэ,obok
4958,zwischen::PRP,gaskesne,między
4959,zwischen::PRP,gasska,między
4960,zwischen::PRP,gaskkas,między
4961,zwischen::PRP,kooskâst,między
4962,zwischen::PRP,kâskka,między
4963,zwischen::PRP,кэскэсьт,między
4964,zwischen::PRP,кэ̄скэль,między
4965,wegen::PRP,dïete,z powodu
4966,wegen::PRP,gaevhtieh,z powodu
4967,wegen::PRP,diehti,z powodu
4968,wegen::PRP,dihte,z powodu
4969,wegen::PRP,geažil,z powodu
4970,wegen::PRP,tet,z powodu
4971,wegen::PRP,diõtt,z powodu
4972,wegen::PRP,ǩeäč'ča,z powodu
4973,wegen::PRP,гуэйке,z powodu
4974,dies::PRN,dihte,to
4975,dies::PRN,dát,to
4976,dies::PRN,dát,to
4977,dies::PRN,táát,to
4978,dies::PRN,tät,to
4979,dies::PRN,tiett-aa,to
4980,dies::PRN,тэдт,to
4981,das::PRN,dohte,to
4982,das::PRN,dat,to
4983,das::PRN,dat,to
4984,das::PRN,tot,to
4985,das::PRN,tõt,to
4986,das::PRN,тудт,to
4987,alles::PRN,gaajhke,wszystko
4988,alles::PRN,gájkka,wszystko
4989,alles::PRN,buot,wszystko
4990,alles::PRN,puoh,wszystko
4991,alles::PRN,puk,wszystko
4992,alles::PRN,пугк,wszystko
4993,ich::PRN,manne,ja
4994,ich::PRN,mån,ja
4995,ich::PRN,månnå,ja
4996,ich::PRN,mun,ja
4997,ich::PRN,mun,ja
4998,ich::PRN,munnâ,ja
4999,ich::PRN,mon,ja
5000,ich::PRN,мунн,ja
5001,du::PRN,datne,ty
5002,du::PRN,dån,ty
5003,du::PRN,don,ty
5004,du::PRN,tun,ty
5005,du::PRN,ton,ty
5006,du::PRN,то̄нн,ty
5007,er::PRN,dïhte,on
5008,er::PRN,sån,on
5009,er::PRN,son,on
5010,er::PRN,sun,on
5011,er::PRN,son,on
5012,er::PRN,со̄нн,on
5013,wir::PRN,mijjieh,my
5014,wir::PRN,mij,my
5015,wir::PRN,mii,my
5016,wir::PRN,mij,my
5017,wir::PRN,mij,my
5018,wir::PRN,мыйй,my
5019,ihr::PRN,dijjie,wy
5020,ihr::PRN,dij,wy
5021,ihr::PRN,dii,wy
5022,ihr::PRN,tij,wy
5023,ihr::PRN,tij,wy
5024,ihr::PRN,тыйй,wy
5025,sie::PRN,dah,oni
5026,sie::PRN,sij,oni
5027,sie::PRN,sii,oni
5028,sie::PRN,sij,oni
5029,sie::PRN,sij,oni
5030,sie::PRN,сыйй,oni
5031,was::FPRN,mij,co
5032,was::FPRN,mij,co
5033,was::FPRN,mii,co
5034,was::FPRN,mii,co
5035,was::FPRN,mii,co
5036,was::FPRN,мӣ,co
5037,wer::FPRN,gie,kto
5038,wer::FPRN,guhti,kto
5039,wer::FPRN,gii,kto
5040,wer::FPRN,guhte,kto
5041,wer::FPRN,kii,kto
5042,wer::FPRN,ǩii,kto
5043,wer::FPRN,kåå´tt,kto
5044,wer::FPRN,ке̄,kto
5045,wo::FADV,gusnie,gdzie
5046,wo::FADV,gånnå,gdzie
5047,wo::FADV,gos,gdzie
5048,wo::FADV,kost,gdzie
5049,wo::FADV,ko´st,gdzie
5050,wo::FADV,касьт,gdzie
5051,wohin::FADV,gogka,dokąd
5052,wohin::FADV,gåsi,dokąd
5053,wohin::FADV,gosa,dokąd
5054,wohin::FADV,kuus,dokąd
5055,wohin::FADV,koozz,dokąd
5056,wohin::FADV,ко̄з,dokąd
5057,wie::FADV,guktie,jak
5058,wie::FADV,gumhtie,jak
5059,wie::FADV,gåktu,jak
5060,wie::FADV,mot,jak
5061,wie::FADV,mahte,jak
5062,wie::FADV,mä´htt,jak
5063,wie::FADV,ко̄ххт,jak
5064,warum::FADV,man,dlaczego
5065,warum::FADV,manen,dlaczego
5066,warum::FADV,manne,dlaczego
5067,warum::FADV,mane,dlaczego
5068,warum::FADV,mondiet,dlaczego
5069,warum::FADV,mõõzz,dlaczego
5070,warum::FADV,mää´nn,dlaczego
5071,warum::FADV,мэ̄йт,dlaczego
5072,warum::FADV,мэ̄ннгуэйке,dlaczego
5073,wieviel::FNUM,man jeenje,ile
5074,wieviel::FNUM,makta,ile
5075,wieviel::FNUM,olugo,ile
5076,wieviel::FNUM,kalle,ile
5077,wieviel::FNUM,kâ´ll,ile
5078,wieviel::FNUM,мэ̄ннве̄рьт,ile
5079,wieviel::FNUM,мэ̄нлянчверьт,ile
5080,eins::NUM,akte,jeden
5081,eins::NUM,akta,jeden
5082,eins::NUM,okta,jeden
5083,eins::NUM,ohtâ,jeden
5084,eins::NUM,õhtt,jeden
5085,eins::NUM,э̄ххт,jeden
5086,eins::NUM,о̄ххтэ,jeden
5087,zwei::NUM,göökte,dwa
5088,zwei::NUM,guokta,dwa
5089,zwei::NUM,guokte,dwa
5090,zwei::NUM,kyeh'ti,dwa
5091,zwei::NUM,kuõ´htt,dwa
5092,zwei::NUM,кӯххт,dwa
5093,drei::NUM,golme,trzy
5094,drei::NUM,gålmmå,trzy
5095,drei::NUM,golbma,trzy
5096,drei::NUM,kulmâ,trzy
5097,drei::NUM,koumm,trzy
5098,drei::NUM,ко̄ллм,trzy
5099,vier::NUM,njieljie,cztery
5100,vier::NUM,niellja,cztery
5101,vier::NUM,njeallje,cztery
5102,vier::NUM,nelji,cztery
5103,vier::NUM,nellj,cztery
5104,vier::NUM,не̄лльй,cztery
5105,fünf::NUM,vïjhte,pięć
5106,fünf::NUM,vihtta,pięć
5107,fünf::NUM,vihtta,pięć
5108,fünf::NUM,vittâ,pięć
5109,fünf::NUM,vitt,pięć
5110,fünf::NUM,выдт,pięć
5111,sechs::NUM,govhte,sześć
5112,sechs::NUM,guhtta,sześć
5113,sechs::NUM,guhtta,sześć
5114,sechs::NUM,kuttâ,sześć
5115,sechs::NUM,kutt,sześć
5116,sechs::NUM,кудт,sześć
5117,sieben::NUM,tjïjhtje,siedem
5118,sieben::NUM,giehtja,siedem
5119,sieben::NUM,čieža,siedem
5120,sieben::NUM,čiččâm,siedem
5121,sieben::NUM,čiččâm,siedem
5122,sieben::NUM,кыджемь,siedem
5123,acht::NUM,gaektsie,osiem
5124,acht::NUM,gáktsa,osiem
5125,acht::NUM,gávcci,osiem
5126,acht::NUM,käävci,osiem
5127,acht::NUM,kääu´c,osiem
5128,acht::NUM,ка̄ххц,osiem
5129,neun::NUM,uktsie,dziewięć
5130,neun::NUM,aktse,dziewięć
5131,neun::NUM,ovcci,dziewięć
5132,neun::NUM,oovce,dziewięć
5133,neun::NUM,å´hcc,dziewięć
5134,neun::NUM,аххц,dziewięć
5135,zehn::NUM,luhkie,dziesięć
5136,zehn::NUM,låhke,dziesięć
5137,zehn::NUM,lågev,dziesięć
5138,zehn::NUM,logi,dziesięć
5139,zehn::NUM,loṿe,dziesięć
5140,zehn::NUM,lååi,dziesięć
5141,zehn::NUM,лоагкь,dziesięć
5142,elf::NUM,luhkieakte,jedenaście
5143,elf::NUM,lågenanakta,jedenaście
5144,elf::NUM,oktanuppelohkái,jedenaście
5145,elf::NUM,ohtnubáloh,jedenaście
5146,elf::NUM,õtmlo,jedenaście
5147,elf::NUM,õhttmlo,jedenaście
5148,elf::NUM,э̄ххтэмплоагкь,jedenaście
5149,zwölf::NUM,luhkiegöökte,dwanaście
5150,zwölf::NUM,lågenanguokta,dwanaście
5151,zwölf::NUM,guoktenuppelohkái,dwanaście
5152,zwölf::NUM,kyeh'tnubáloh,dwanaście
5153,zwölf::NUM,kuâtmlo,dwanaście
5154,zwölf::NUM,kuâhttmlo,dwanaście
5155,zwölf::NUM,кӯххтэмплоагкь,dwanaście
5156,zwanzig::NUM,göökteluhkie,dwadzieścia
5157,zwanzig::NUM,guoktalåhke,dwadzieścia
