,Concept_ID,es,lv
2313,stellen::V,colocar,likt
2314,stellen::V,colocar,nolikt
2315,setzen::V,poner,пуксьӧдны
2316,setzen::V,poner,sēdināt
2317,setzen::V,colocar,пуксьӧдны
2318,setzen::V,colocar,sēdināt
2319,legen::V,poner,пуктыны
2320,legen::V,poner,likt
2321,berühren::V,tocar,вӧрзьӧдны
2322,berühren::V,tocar,инмӧдчывны
2323,berühren::V,tocar,skart
2324,berühren::V,tocar,aizskart
2325,verbinden::V,unir,йитны
2326,verbinden::V,unir,saistīt
2327,verbinden::V,unir,savienot
2328,verbinden::V,juntar,йитны
2329,verbinden::V,juntar,saistīt
2330,verbinden::V,juntar,savienot
2331,bedecken::V,tapar,вевттьыны
2332,bedecken::V,tapar,apsegt
2333,bedecken::V,tapar,pārsegt
2334,bedecken::V,cubrir,вевттьыны
2335,bedecken::V,cubrir,apsegt
2336,bedecken::V,cubrir,pārsegt
2337,aufhängen::V,colgar,ӧшӧдны
2338,aufhängen::V,colgar,джагӧдны
2339,aufhängen::V,colgar,uzkārt
2340,anzünden::V,encender,ӧзтыны
2341,anzünden::V,encender,aizdegt
2342,anzünden::V,encender,aizdedzināt
2343,aufheben::V,recoger,чеччӧдны
2344,aufheben::V,recoger,сувтӧдны
2345,aufheben::V,recoger,pacelt
2346,zurücklassen::V,dejar,кольны
2347,zurücklassen::V,dejar,atstāt
2348,verlieren::V,perder,воштыны
2349,verlieren::V,perder,zaudēt
2350,verlieren::V,perder,pazaudēt
2351,fallen lassen::V,dejar caer,уськӧдны
2352,fallen lassen::V,dejar caer,nomest
2353,machen::V,hacer,вӧчны
2354,machen::V,hacer,лӧсьӧдны
2355,machen::V,hacer,darīt
2356,herstellen::V,fabricar,лӧсьӧдны
2357,herstellen::V,fabricar,ražot
2358,herstellen::V,fabricar,izgatavot
2359,bauen::V,construir,лэптыны
2360,bauen::V,construir,celt
2361,bauen::V,construir,būvēt
2362,reparieren::V,reparar,дзоньтавны
2363,reparieren::V,reparar,labot
2364,reparieren::V,reparar,remontēt
2365,verbessern::V,mejorar,бурмӧдны
2366,verbessern::V,mejorar,labot
2367,verbessern::V,mejorar,izlabot
2368,ändern::V,mudar,вежны
2369,ändern::V,mudar,mainīt
2370,ändern::V,modificar,вежны
2371,ändern::V,modificar,mainīt
2372,graben::V,cavar,кодйыны
2373,graben::V,cavar,rakt
2374,beugen::V,doblar,куснявны
2375,beugen::V,doblar,liekt
2376,beugen::V,inclinar,куснявны
2377,beugen::V,inclinar,liekt
2378,biegen::V,doblar,куснявны
2379,biegen::V,doblar,liekt
2380,drehen::V,volver,бергӧдлыны
2381,drehen::V,volver,griezt
2382,drehen::V,hacer girar,бергӧдлыны
2383,drehen::V,hacer girar,griezt
2384,wenden::V,volver,бергӧдны
2385,wenden::V,volver,apgriezt
2386,umdrehen::V,revolver,бергӧдны
2387,umdrehen::V,revolver,apgriezt
2388,heben::V,levantar,лэптыны
2389,heben::V,levantar,celt
2390,heben::V,levantar,cilāt
2391,heben::V,levantar,pacelt
2392,hochheben::V,alzar,кыпӧдны
2393,hochheben::V,alzar,pacelt
2394,ergreifen::V,coger,кутны
2395,ergreifen::V,coger,paķert
2396,ergreifen::V,coger,satvert
2397,halten::V,tener,кутны
2398,halten::V,tener,turēt
2399,halten::V,tener,saturēt
2400,drücken::V,apretar,личкыны
2401,drücken::V,apretar,топӧдны
2402,drücken::V,apretar,spiest
2403,schieben::V,empujar,ӧтдортны
2404,schieben::V,empujar,йӧткыштны
2405,schieben::V,empujar,stumt
2406,kratzen::V,rascar,гуджӧдны
2407,kratzen::V,rascar,kasīt
2408,kratzen::V,rascar,skrāpēt
2409,lecken::V,lamer,нювны
2410,lecken::V,lamer,lakt
2411,lecken::V,lamer,laizīt
2412,beißen::V,morder,курччыны
2413,beißen::V,morder,kost
2414,abreißen::V,arrancar,орӧдны
2415,abreißen::V,arrancar,atraut
2416,abreißen::V,arrancar,atplēst
2417,abschneiden::V,cortar,вундавны
2418,abschneiden::V,cortar,nogriezt
2419,binden::V,atar,гӧрддзавны
2420,binden::V,atar,кӧртавны
2421,binden::V,atar,siet
2422,binden::V,atar,aptīt
2423,stecken::V,meter,сюйны
2424,stecken::V,meter,bāzt
2425,stecken::V,meter,spraust
2426,brechen::V,romper,чегны
2427,brechen::V,romper,lauzt
2428,brechen::V,romper,lauzīt
2429,brechen::V,quebrar,чегны
2430,brechen::V,quebrar,lauzt
2431,brechen::V,quebrar,lauzīt
2432,klopfen::V,golpear,камгыны
2433,klopfen::V,golpear,klauvēt
2434,hauen::V,pegar,нӧйнты
2435,hauen::V,pegar,кучкыны
2436,hauen::V,pegar,cirst
2437,hauen::V,pegar,dauzīt
2438,kleben::V,pegar,лемавны
2439,kleben::V,pegar,ляскавны
2440,kleben::V,pegar,līmēt
2441,kleben::V,pegar,lipināt
2442,kleben::V,encolar,лемавны
2443,kleben::V,encolar,ляскавны
2444,kleben::V,encolar,līmēt
2445,kleben::V,encolar,lipināt
2446,reiben::V,frotar,тільны
2447,reiben::V,frotar,зыравны
2448,reiben::V,frotar,rīvēt
2449,reiben::V,frotar,berzēt
2450,streichen::V,untar,мавтны
2451,streichen::V,untar,ziest
2452,streichen::V,untar,triept
2453,streichen::V,recubrir,мавтны
2454,streichen::V,recubrir,ziest
2455,streichen::V,recubrir,triept
2456,schleifen::V,afilar,кеслыны
2457,schleifen::V,afilar,trīt
2458,schleifen::V,afilar,asināt
2459,schneiden::V,cortar,шырны
2460,schneiden::V,cortar,griezt
2461,schneiden::V,cortar,sagriezt
2462,rütteln::V,agitar,легӧдны
2463,rütteln::V,agitar,катлӧдлыны
2464,rütteln::V,agitar,kratīt
2465,rütteln::V,agitar,purināt
2466,schütteln::V,agitar,тракӧдны
2467,schütteln::V,agitar,kratīt
2468,schütteln::V,sacudir,тракӧдны
2469,schütteln::V,sacudir,kratīt
2470,schwenken::V,menear,ӧвтны
2471,schwenken::V,menear,шенасьны
2472,schwenken::V,menear,vēzēt
2473,schwenken::V,menear,vēcināt
2474,schütten::V,verter,кисьтны
2475,schütten::V,verter,bērt
2476,füllen::V,llenar,тыртны
2477,füllen::V,llenar,pildīt
2478,füllen::V,llenar,piepildīt
2479,einwickeln::V,envolver,тубыртны
2480,einwickeln::V,envolver,ietīt
2481,tragen::V,llevar,нуны
2482,tragen::V,llevar,nest
2483,schleppen::V,arrastrar,кыскавны
2484,schleppen::V,arrastrar,stiept
2485,schleppen::V,arrastrar,staipīt
2486,ziehen::V,tirar,кыскыны
2487,ziehen::V,tirar,vilkt
2488,aufbewahren::V,conservar,видзны
2489,aufbewahren::V,conservar,glabāt
2490,aufbewahren::V,conservar,uzglabāt
2491,werfen::V,echar,чӧвтны
2492,werfen::V,echar,шыбитны
2493,werfen::V,echar,mest
2494,werfen::V,echar,sviest
2495,werfen::V,lanzar,чӧвтны
2496,werfen::V,lanzar,шыбитны
2497,werfen::V,lanzar,mest
2498,werfen::V,lanzar,sviest
2499,fangen::V,coger,кутны
2500,fangen::V,coger,ķert
2501,fangen::V,coger,uzķert
2502,packen::V,agarrar,босьтны
2503,packen::V,agarrar,paķert
2504,packen::V,agarrar,satvert
2505,verstecken::V,esconder,дзебны
2506,verstecken::V,esconder,slēpt
2507,verstecken::V,esconder,noglabāt
2508,teilen::V,partir,юкны
2509,teilen::V,partir,dalīt
2510,teilen::V,dividir,юкны
2511,teilen::V,dividir,dalīt
2512,schicken::V,enviar,ыстыны
2513,schicken::V,enviar,sūtīt
2514,schicken::V,enviar,atsūtīt
2515,bringen::V,traer,вайны
2516,bringen::V,traer,atvest
2517,hinzufügen::V,añadir,содтыны
2518,hinzufügen::V,añadir,pievienot
2519,bekommen::V,obtener,босьтны
2520,bekommen::V,obtener,dabūt
2521,bekommen::V,conseguir,босьтны
2522,bekommen::V,conseguir,dabūt
2523,erhalten::V,recibir,босьтны
2524,erhalten::V,recibir,saņemt
2525,nehmen::V,tomar,босьтны
2526,nehmen::V,tomar,ņemt
2527,nehmen::V,tomar,paņemt
2528,wählen::V,elegir,бӧрйыны
2529,wählen::V,elegir,ievēlēt
2530,auswählen::V,escoger,бӧрйыны
2531,auswählen::V,escoger,izvēlēt
2532,auswählen::V,seleccionar,бӧрйыны
2533,auswählen::V,seleccionar,izvēlēt
2534,bewahren::V,guardar,видзны
2535,bewahren::V,guardar,saglabāt
2536,bewahren::V,preservar,видзны
2537,bewahren::V,preservar,saglabāt
2538,behindern::V,estorbar,конйӧдлыны
2539,behindern::V,estorbar,джӧмдӧдны
2540,behindern::V,estorbar,kavēt
2541,behindern::V,estorbar,aizkavēt
2542,behindern::V,obstaculizar,конйӧдлыны
2543,behindern::V,obstaculizar,джӧмдӧдны
2544,behindern::V,obstaculizar,kavēt
2545,behindern::V,obstaculizar,aizkavēt
2546,verderben::V,estropear,тшыкӧдны
2547,verderben::V,estropear,sabojāt
2548,beschädigen::V,deteriorar,тшыкӧдны
2549,beschädigen::V,deteriorar,bojāt
2550,beschädigen::V,deteriorar,maitāt
2551,zerbrechen::V,romper,жуглыны
2552,zerbrechen::V,romper,salauzt
2553,zerbrechen::V,romper,sadauzīt
2554,zerbrechen::V,quebrar,жуглыны
2555,zerbrechen::V,quebrar,salauzt
2556,zerbrechen::V,quebrar,sadauzīt
2557,zerreißen::V,desgarrar,орӧдны
2558,zerreißen::V,desgarrar,pārraut
2559,zerreißen::V,despedazar,орӧдны
2560,zerreißen::V,despedazar,pārraut
2561,zerstören::V,destruir,жугӧдны
2562,zerstören::V,destruir,кисьтны
2563,zerstören::V,destruir,косявны
2564,zerstören::V,destruir,graut
2565,zerstören::V,destruir,sagraut
2566,zerstören::V,destrozar,жугӧдны
2567,zerstören::V,destrozar,кисьтны
2568,zerstören::V,destrozar,косявны
2569,zerstören::V,destrozar,graut
2570,zerstören::V,destrozar,sagraut
2571,verbrennen::V,quemar,сотны
2572,verbrennen::V,quemar,сотчыны
2573,verbrennen::V,quemar,dedzināt
2574,verbrennen::V,quemar,sadedzināt
2575,geben::V,dar,сетны
2576,geben::V,dar,dot
2577,geben::V,dar,padot
2578,reichen::V,pasar,сетны
2579,reichen::V,pasar,padot
2580,reichen::V,pasar,sniegt
2581,schenken::V,regalar,козьнавны
2582,schenken::V,regalar,dāvāt
2583,schenken::V,regalar,dāvināt
2584,versprechen::V,prometer,кыв сетны
2585,versprechen::V,prometer,solīt
2586,versprechen::V,prometer,apsolīt
2587,wünschen::V,desear,кӧсйыны
2588,wünschen::V,desear,vēlēt
2589,wünschen::V,desear,novēlēt
2590,loben::V,alabar,ошкыны
2591,loben::V,alabar,lielīt
2592,küssen::V,besar,окавны
2593,küssen::V,besar,bučot
2594,küssen::V,besar,skūpstīt
2595,wiegen::V,mecer,гудрӧдлыны
2596,wiegen::V,mecer,šūpot
2597,zudecken::V,tapar,веввттьыны
2598,zudecken::V,tapar,apklāt
2599,zudecken::V,tapar,aizsegt
2600,zudecken::V,cubrir,веввттьыны
2601,zudecken::V,cubrir,apklāt
2602,zudecken::V,cubrir,aizsegt
2603,wecken::V,despertar,садьмӧдны
2604,wecken::V,despertar,чуксавны
2605,wecken::V,despertar,modināt
2606,zeigen::V,mostrar,петкӧдлыны
2607,zeigen::V,mostrar,rādīt
2608,führen::V,guiar,нуӧдны
2609,führen::V,guiar,vadīt
2610,führen::V,conducir,нуӧдны
2611,führen::V,conducir,vadīt
2612,lehren::V,enseñar,велӧдны
2613,lehren::V,enseñar,mācīt
2614,lehren::V,enseñar,iemācīt
2615,lehren::V,instruir,велӧдны
2616,lehren::V,instruir,mācīt
2617,lehren::V,instruir,iemācīt
2618,unterrichten::V,enseñar,велӧдны
2619,unterrichten::V,enseñar,apmācīt
2620,aufziehen::V,criar,быдтыны
2621,aufziehen::V,criar,uzaudzināt
2622,leiten::V,guiar,веськӧдлыны
2623,leiten::V,guiar,vadīt
2624,leiten::V,guiar,pārzināt
2625,leiten::V,dirigir,веськӧдлыны
2626,leiten::V,dirigir,vadīt
2627,leiten::V,dirigir,pārzināt
2628,antreiben::V,impeler,тэрмӧдны
2629,antreiben::V,impeler,urdīt
2630,antreiben::V,impeler,mudināt
2631,antreiben::V,impulsar,тэрмӧдны
2632,antreiben::V,impulsar,urdīt
2633,antreiben::V,impulsar,mudināt
2634,lassen::V,hacer,тшӧктыны
2635,lassen::V,hacer,ļaut
2636,einladen::V,invitar,корны
2637,einladen::V,invitar,ielūgt
2638,einladen::V,invitar,aicināt
2639,vereinigen::V,unir,ӧтувтны
2640,vereinigen::V,unir,котыртны
2641,vereinigen::V,unir,vienot
2642,vereinigen::V,unir,apvienot
2643,besuchen::V,visitar,волыны
2644,besuchen::V,visitar,ветлыны
2645,besuchen::V,visitar,apciemot
2646,besuchen::V,ir a ver,волыны
2647,besuchen::V,ir a ver,ветлыны
2648,besuchen::V,ir a ver,apciemot
2649,treffen::V,encontrar,вочаӧдны
2650,treffen::V,encontrar,паныдавны
2651,treffen::V,encontrar,satikt
2652,treffen::V,encontrar,sastapt
2653,sich versammeln::V,reunirse,лӧсьӧдчыны
2654,sich versammeln::V,reunirse,salasīties
2655,sich versammeln::V,reunirse,sapulcēties
2656,sich versammeln::V,congregarse,лӧсьӧдчыны
2657,sich versammeln::V,congregarse,salasīties
2658,sich versammeln::V,congregarse,sapulcēties
2659,spielen::V,jugar,ворсны
2660,spielen::V,jugar,spēlēt
2661,spielen::V,jugar,spēlēties
2662,singen::V,cantar,сьывны
2663,singen::V,cantar,dziedāt
2664,tanzen::V,bailar,йӧктыны
2665,tanzen::V,bailar,diet
2666,tanzen::V,bailar,dejot
2667,tanzen::V,bailar,dancot
2668,sich trennen::V,separarse,торйӧдчыны
2669,sich trennen::V,separarse,šķirties
2670,sich trennen::V,separarse,izšķirties
2671,verlassen::V,dejar,эновтны
2672,verlassen::V,dejar,atstāt
2673,verlassen::V,abandonar,эновтны
2674,verlassen::V,abandonar,atstāt
2675,retten::V,salvar,видзны
2676,retten::V,salvar,мездыны
2677,retten::V,salvar,glābt
2678,bewachen::V,vigilar,видзны
2679,bewachen::V,vigilar,sargāt
2680,schützen::V,proteger,видзны
2681,schützen::V,proteger,pasargāt
2682,schützen::V,proteger,aizsargāt
2683,verteidigen::V,defender,дорйыны
2684,verteidigen::V,defender,aizstāvēt
2685,sich schlagen::V,batirse,косясьны
2686,sich schlagen::V,batirse,kauties
2687,sich schlagen::V,batirse,izkauties
2688,schießen::V,tirar,лыйны
2689,schießen::V,tirar,šaut
2690,schießen::V,tirar,šaudīt
2691,schießen::V,disparar,лыйны
2692,schießen::V,disparar,šaut
2693,schießen::V,disparar,šaudīt
2694,siegen::V,vencer,вермыны
2695,siegen::V,vencer,uzvarēt
2696,ärgern::V,enojar,лӧгӧдны
2697,ärgern::V,enojar,лёкмӧдны
2698,ärgern::V,enojar,скӧрмӧдны
2699,ärgern::V,enojar,sadusmot
2700,ärgern::V,enfadar,лӧгӧдны
2701,ärgern::V,enfadar,лёкмӧдны
2702,ärgern::V,enfadar,скӧрмӧдны
2703,ärgern::V,enfadar,sadusmot
2704,schlagen::V,pegar,вартны
2705,schlagen::V,pegar,sist
2706,schlagen::V,pegar,triekt
2707,schlagen::V,golpear,вартны
2708,schlagen::V,golpear,sist
2709,schlagen::V,golpear,triekt
2710,treten::V,dar una patada a,лёгны
2711,treten::V,dar una patada a,майкны
2712,treten::V,dar una patada a,mīt
2713,treten::V,dar una patada a,paspert
2714,stechen::V,pinchar,бышткыны
2715,stechen::V,pinchar,durt
2716,stoßen::V,empujar,тойлыны
2717,stoßen::V,empujar,йӧткавны
2718,stoßen::V,empujar,grūst
2719,stehlen::V,robar,гусявны
2720,stehlen::V,robar,zagt
2721,stehlen::V,hurtar,гусявны
2722,stehlen::V,hurtar,zagt
2723,stören::V,molestar,падмӧдны
2724,stören::V,molestar,traucēt
2725,belästigen::V,molestar,дӧзмӧдны
2726,belästigen::V,molestar,apgrūtināt
2727,belästigen::V,importunar,дӧзмӧдны
2728,belästigen::V,importunar,apgrūtināt
2729,verbergen::V,ocultar,дзебны
2730,verbergen::V,ocultar,сайӧдны
2731,verbergen::V,ocultar,slēpt
2732,verbergen::V,ocultar,paslēpt
2733,verbergen::V,esconder,дзебны
2734,verbergen::V,esconder,сайӧдны
2735,verbergen::V,esconder,slēpt
2736,verbergen::V,esconder,paslēpt
2737,täuschen::V,engañar,пӧръявны
2738,täuschen::V,engañar,ылӧдны
2739,täuschen::V,engañar,mānīt
2740,täuschen::V,engañar,maldināt
2741,betrügen::V,engañar,сӧрны
2742,betrügen::V,engañar,krāpt
2743,betrügen::V,engañar,apkrāpt
2744,töten::V,matar,вины
2745,töten::V,matar,nāvēt
2746,töten::V,matar,nogalināt
2747,wohnen::V,vivir,овны
2748,wohnen::V,vivir,dzīvot
2749,wohnen::V,habitar,овны
2750,wohnen::V,habitar,dzīvot
2751,arbeiten::V,trabajar,уджавны
2752,arbeiten::V,trabajar,strādāt
2753,arbeiten::V,trabajar,darboties
2754,sammeln::V,recoger,чукӧртны
2755,sammeln::V,recoger,vākt
2756,sammeln::V,coleccionar,чукӧртны
2757,sammeln::V,coleccionar,vākt
2758,pflücken::V,coger,вотны
2759,pflücken::V,coger,ӧктыны
2760,pflücken::V,coger,raut
2761,pflücken::V,coger,plūkt
2762,jagen::V,cazar,кыйсьыны
2763,jagen::V,cazar,medīt
2764,fischen::V,pescar,чери кыйны
2765,fischen::V,pescar,zvejot
2766,fassen::V,atrapar,кутны
2767,fassen::V,atrapar,saķert
2768,fassen::V,capturar,кутны
2769,fassen::V,capturar,saķert
2770,hüten::V,guardar,видзны
2771,hüten::V,guardar,йирӧдны
2772,hüten::V,guardar,ganīt
2773,treiben::V,aballar,вӧтлыны
2774,treiben::V,aballar,dzīt
2775,anbinden::V,atar,домавны
2776,anbinden::V,atar,piesiet
2777,anbinden::V,atar,piesaistīt
2778,füttern::V,echar de comer,вердны
2779,füttern::V,echar de comer,barot
2780,melken::V,ordeñar,лысьтыны
2781,melken::V,ordeñar,slaukt
2782,hacken::V,picar,керавны
2783,hacken::V,picar,kapāt
2784,hacken::V,cortar,керавны
2785,hacken::V,cortar,kapāt
2786,gießen::V,regar,киськавны
2787,gießen::V,regar,liet
2788,gießen::V,regar,laistīt
2789,reifen::V,madurar,кисьмыны
2790,reifen::V,madurar,briest
2791,zubereiten::V,preparar,дасьтыны
2792,zubereiten::V,preparar,taisīt
2793,zubereiten::V,preparar,gatavot
2794,kochen::V,cocer,пуны
2795,kochen::V,cocer,vārīt
2796,kochen::V,guisar,пуны
2797,kochen::V,guisar,vārīt
2798,backen::V,hornear,пӧжавны
2799,backen::V,hornear,cept
2800,backen::V,cocer al horno,пӧжавны
2801,backen::V,cocer al horno,cept
2802,braten::V,asar,пражитны
2803,braten::V,asar,cept
2804,braten::V,asar,cepināt
2805,braten::V,freír,пражитны
2806,braten::V,freír,cept
2807,braten::V,freír,cepināt
2808,umrühren::V,remover,сорлавны
2809,umrühren::V,remover,maisīt
2810,umrühren::V,remover,apmaisīt
2811,stricken::V,hacer punto,кӧртны
2812,stricken::V,hacer punto,adīt
2813,stricken::V,hacer calceta,кӧртны
2814,stricken::V,hacer calceta,adīt
2815,nähen::V,coser,вурны
2816,nähen::V,coser,šūt
2817,färben::V,teñir,мичӧдны
2818,färben::V,teñir,краситны
2819,färben::V,teñir,krāsot
2820,färben::V,teñir,nokrāsot
2821,färben::V,colorear,мичӧдны
2822,färben::V,colorear,краситны
2823,färben::V,colorear,krāsot
2824,färben::V,colorear,nokrāsot
2825,reinigen::V,limpiar,весавны
2826,reinigen::V,limpiar,tīrīt
2827,reinigen::V,limpiar,attīrīt
2828,waschen::V,lavar,мыськыны
2829,waschen::V,lavar,mazgāt
2830,abwischen::V,fregar,чышкыны
2831,abwischen::V,fregar,noslaucīt
2832,abwischen::V,limpiar,чышкыны
2833,abwischen::V,limpiar,noslaucīt
2834,spülen::V,aclarar,пожъявны
2835,spülen::V,aclarar,skalot
2836,spülen::V,enjuagar,пожъявны
2837,spülen::V,enjuagar,skalot
2838,fegen::V,barrer,чышкыны
2839,fegen::V,barrer,slaucīt
2840,fegen::V,pasar la escoba,чышкыны
2841,fegen::V,pasar la escoba,slaucīt
2842,kehren::V,barrer,чышкыны
2843,kehren::V,barrer,mēzt
2844,baden::V,bañarse,купайтчыны
2845,baden::V,bañarse,peldēties
2846,sich waschen::V,lavarse,мыссьыны
2847,sich waschen::V,lavarse,mazgāties
2848,ausziehen::V,quitar,пӧрччӧдны
2849,ausziehen::V,quitar,noģērbt
2850,ausziehen::V,quitarse,пӧрччӧдны
2851,ausziehen::V,quitarse,noģērbt
2852,anziehen::V,ponerse,кӧмавны
2853,anziehen::V,ponerse,пасьтавны
2854,anziehen::V,ponerse,uzvilkt
2855,sich anziehen::V,vestirse,пасьтасьны
2856,sich anziehen::V,vestirse,apģērbties
2857,kämmen::V,peinar,сынавны
2858,kämmen::V,peinar,sukāt
2859,schmücken::V,adornar,мичмӧдны
2860,schmücken::V,adornar,rotāt
2861,schmücken::V,adornar,greznot
2862,sagen::V,decir,шуны
2863,sagen::V,decir,висьтавны
2864,sagen::V,decir,teikt
2865,sprechen::V,hablar,сёрнитны
2866,sprechen::V,hablar,runāt
2867,reden::V,hablar,сёрнитны
2868,reden::V,hablar,norunāt
2869,reden::V,conversar,сёрнитны
2870,reden::V,conversar,norunāt
2871,sich unterhalten::V,charlar,сёрнитны
2872,sich unterhalten::V,charlar,варовитны
2873,sich unterhalten::V,charlar,sarunāties
2874,sich unterhalten::V,conversar,сёрнитны
2875,sich unterhalten::V,conversar,варовитны
2876,sich unterhalten::V,conversar,sarunāties
2877,fragen::V,preguntar,юавны
2878,fragen::V,preguntar,jautāt
2879,bitten::V,rogar,корны
2880,bitten::V,rogar,lūgt
2881,bitten::V,rogar,prasīt
2882,erzählen::V,contar,висьтавны
2883,erzählen::V,contar,stāstīt
2884,mitteilen::V,comunicar,юӧртны
2885,mitteilen::V,comunicar,висьтавны
2886,mitteilen::V,comunicar,pavēstīt
2887,mitteilen::V,participar,юӧртны
2888,mitteilen::V,participar,висьтавны
2889,mitteilen::V,participar,pavēstīt
2890,nennen::V,llamar,шуны
2891,nennen::V,llamar,ним сетны
2892,nennen::V,llamar,saukt
2893,nennen::V,nombrar,шуны
2894,nennen::V,nombrar,ним сетны
2895,nennen::V,nombrar,saukt
2896,rufen::V,llamar,корны
2897,rufen::V,llamar,saukt
2898,prahlen::V,jactarse,ошйысьны
2899,prahlen::V,jactarse,lielīties
2900,übersetzen::V,traducir,вуджӧдны
2901,übersetzen::V,traducir,tulkot
2902,übersetzen::V,traducir,pārtulkot
2903,denken::V,pensar,мӧвпавны
2904,denken::V,pensar,domāt
2905,glauben::V,creer,эскыны
2906,glauben::V,creer,ticēt
2907,bemerken::V,notar,казявны
2908,bemerken::V,notar,ievērot
2909,bemerken::V,notar,ieraudzīt
2910,erkennen::V,reconocer,тӧдмавны
2911,erkennen::V,reconocer,pazīt
2912,erkennen::V,reconocer,atpazīt
2913,begreifen::V,concebir,вежӧртны
2914,begreifen::V,concebir,гӧгӧрвоны
2915,begreifen::V,concebir,jēgt
2916,begreifen::V,concebir,apjēgt
2917,verstehen::V,entender,вежӧртны
2918,verstehen::V,entender,гӧгӧрвоны
2919,verstehen::V,entender,saprast
2920,verstehen::V,comprender,вежӧртны
2921,verstehen::V,comprender,гӧгӧрвоны
2922,verstehen::V,comprender,saprast
2923,lernen::V,aprender,вeлöдчыны
2924,lernen::V,aprender,mācīties
2925,wissen::V,saber,тӧдны
2926,wissen::V,saber,zināt
2927,sich erinnern an::V,recordar,казьтывны
2928,sich erinnern an::V,recordar,дум вылӧ уськӧдны
2929,sich erinnern an::V,recordar,atminēties
2930,sich erinnern an::V,acordarse de,казьтывны
2931,sich erinnern an::V,acordarse de,дум вылӧ уськӧдны
2932,sich erinnern an::V,acordarse de,atminēties
2933,vergessen::V,olvidar,вунӧдны
2934,vergessen::V,olvidar,mirst
2935,vergessen::V,olvidar,aizmirst
2936,messen::V,medir,муртавны
2937,messen::V,medir,mērīt
2938,zählen::V,contar,лыддьыны
2939,zählen::V,contar,skaitīt
2940,rechnen::V,contar,лыддьыны
2941,rechnen::V,contar,rēķināt
2942,rechnen::V,calcular,лыддьыны
2943,rechnen::V,calcular,rēķināt
2944,lesen::V,leer,лыддьыны
2945,lesen::V,leer,lasīt
2946,malen::V,pintar,серпасавны
2947,malen::V,pintar,gleznot
2948,zeichnen::V,dibujar,серпасавны
2949,zeichnen::V,dibujar,zīmēt
2950,schreiben::V,escribir,гижны
2951,schreiben::V,escribir,rakstīt
2952,besitzen::V,poseer,лоны
2953,besitzen::V,poseer,piederēt
2954,kaufen::V,comprar,ньӧбны
2955,kaufen::V,comprar,pirkt
2956,verkaufen::V,vender,вузавны
2957,verkaufen::V,vender,pārdot
2958,bezahlen::V,pagar,мынтыны
2959,bezahlen::V,pagar,мынтысьны
2960,bezahlen::V,pagar,apmaksāt
2961,zahlen::V,pagar,мынтыны
2962,zahlen::V,pagar,maksāt
2963,beherrschen::V,dominar,ас улын кутны
2964,beherrschen::V,dominar,valdīt
2965,ertragen::V,soportar,пыкны
2966,ertragen::V,soportar,лэптыны
2967,ertragen::V,soportar,panest
2968,ertragen::V,soportar,paciest
