,Concept_ID,mhr,lv
2062,fliegen::V,чоҥешта́ш,laisties
2063,gehen::V,кая́ш,мyнны
2064,gehen::V,кая́ш,iet
2065,weggehen::V,кораҥа́ш,мунавны
2066,weggehen::V,кораҥа́ш,aiziet
2067,abfahren::V,лекта́ш,мӧдӧдчыны
2068,abfahren::V,лекта́ш,atiet
2069,abfahren::V,лекта́ш,aizbraukt
2070,anhalten::V,чарна́ш,джӧмдыны
2071,anhalten::V,чарна́ш,apstāties
2072,hineingehen::V,пура́ш,пырны
2073,hineingehen::V,пура́ш,ieiet
2074,eintreten::V,пура́ш,пырны
2075,eintreten::V,пура́ш,ienākt
2076,kommen::V,тола́ш,воны
2077,kommen::V,тола́ш,локны
2078,kommen::V,тола́ш,nākt
2079,ankommen::V,шуа́ш,воны
2080,ankommen::V,шуа́ш,локны
2081,ankommen::V,шуа́ш,nonākt
2082,ankommen::V,шуа́ш,ierasties
2083,zurückkommen::V,пӧртыла́ш,косны
2084,zurückkommen::V,пӧртыла́ш,бергӧдчыны
2085,zurückkommen::V,пӧртыла́ш,atgriezties
2086,bleiben::V,кода́ш,кольны
2087,bleiben::V,кода́ш,palikt
2088,warten::V,вуча́ш,виччысьны
2089,warten::V,вуча́ш,gaidīt
2090,erwarten::V,вуча́ш,виччысьны
2091,erwarten::V,вуча́ш,sagaidīt
2092,suchen::V,кычала́ш,корсьны
2093,suchen::V,кычала́ш,meklēt
2094,finden::V,муа́ш,казявны
2095,finden::V,муа́ш,rast
2096,finden::V,муа́ш,atrast
2097,versuchen::V,толаша́ш,заводитчывны
2098,versuchen::V,толаша́ш,mēģināt
2099,vorbereiten::V,ямдыла́ш,дасьтыны
2100,vorbereiten::V,ямдыла́ш,gatavot
2101,vorbereiten::V,ямдыла́ш,sagatavot
2102,lieben::V,йӧрата́ш,радейтны
2103,lieben::V,йӧрата́ш,mīlēt
2104,mögen::V,йӧрата́ш,радейтны
2105,mögen::V,йӧрата́ш,gribēties
2106,lachen::V,воштыла́ш,серавны
2107,lachen::V,воштыла́ш,серавлыны
2108,lachen::V,воштыла́ш,smiet
2109,lachen::V,воштыла́ш,smieties
2110,rühren::V,ку́мыл тарвата́ш,нормӧдны
2111,rühren::V,ку́мыл тарвата́ш,aizgrābt
2112,weinen::V,шорта́ш,бӧрдны
2113,weinen::V,шорта́ш,raudāt
2114,schimpfen::V,каргаша́ш,видчыны
2115,schimpfen::V,каргаша́ш,rāties
2116,schimpfen::V,каргаша́ш,lamāties
2117,sich ärgern::V,сыра́ш,скӧравны
2118,sich ärgern::V,сыра́ш,īgt
2119,sich ärgern::V,сыра́ш,pukoties
2120,sich ärgern::V,сыра́ш,dusmoties
2121,sich fürchten::V,лӱда́ш,повны
2122,sich fürchten::V,лӱда́ш,bīties
2123,sich fürchten::V,лӱда́ш,baidīties
2124,fürchten::V,лӱда́ш,повны
2125,fürchten::V,лӱда́ш,baidīties no
2126,fliehen::V,куржа́ш,пышйыны
2127,fliehen::V,куржа́ш,bēgt
2128,flüchten::V,куржа́ш,пышйыны
2129,flüchten::V,куржа́ш,aizbēgt
2130,sehen::V,ужа́ш,аддзыны
2131,sehen::V,ужа́ш,redzēt
2132,anschauen::V,онча́ш,видзӧдны
2133,anschauen::V,онча́ш,paraudzīties
2134,ansehen::V,эскера́ш,видзӧдны
2135,ansehen::V,эскера́ш,aplūkot
2136,hören::V,кола́ш,кывны
2137,hören::V,кола́ш,dzirdēt
2138,zuhören::V,колышта́ш,кывзыны
2139,zuhören::V,колышта́ш,klausīties
2140,probieren::V,тамла́ш,видлыны
2141,probieren::V,тамла́ш,nogaršot
2142,riechen::V,ӱпшынча́ш,чушкыны
2143,riechen::V,ӱпшынча́ш,ost
2144,riechen::V,ӱпшынча́ш,ostīt
2145,fühlen::V,шижа́ш,вежӧртны
2146,fühlen::V,шижа́ш,гӧгӧрвоны
2147,fühlen::V,шижа́ш,just
2148,fühlen::V,шижа́ш,izjust
2149,scheinen::V,чуча́ш,кажитчыны
2150,scheinen::V,чуча́ш,šķist
2151,scheinen::V,чуча́ш,likties
2152,zu sehen sein::V,коя́ш,тыдавны
2153,zu sehen sein::V,коя́ш,parādīties
2154,vernehmen::V,кола́ш,кывны
2155,vernehmen::V,кола́ш,saklausīt
2156,frieren::V,кылма́ш,кынмыны
2157,frieren::V,кылма́ш,salt
2158,tun::V,ышта́ш,керны
2159,tun::V,ышта́ш,darīt
2160,können::V,мошта́ш,кужны
2161,können::V,мошта́ш,prast
2162,wollen::V,тӱна́ш,кӧсйыны
2163,wollen::V,тӱна́ш,gribēt
2164,anfangen::V,тӱҥала́ш,заводитны
2165,anfangen::V,тӱҥала́ш,пондыны
2166,anfangen::V,тӱҥала́ш,sākt
2167,anfangen::V,тӱҥала́ш,iesākt
2168,beenden::V,пытара́ш,помавны
2169,beenden::V,пытара́ш,beigt
2170,beenden::V,пытара́ш,pabeigt
2171,aufhören::V,чарна́ш,дугӧдны
2172,aufhören::V,чарна́ш,pārtraukt
2173,gelingen::V,сай лекта́ш,артмыны
2174,gelingen::V,сай лекта́ш,izdoties
2175,geraten::V,лекта́ш,сюрны
2176,geraten::V,лекта́ш,веськавны
2177,geraten::V,лекта́ш,veikties
2178,öffnen::V,поча́ш,восьтыны
2179,öffnen::V,поча́ш,atvērt
2180,öffnen::V,поча́ш,attaisīt
2181,schließen::V,петыра́ш,пӧдлавны
2182,schließen::V,петыра́ш,slēgt
2183,schließen::V,петыра́ш,aizvērt
2184,schließen::V,петыра́ш,aiztaisīt
2185,stellen::V,шында́ш,сувтӧдны
2186,stellen::V,шында́ш,likt
2187,stellen::V,шында́ш,nolikt
2188,setzen::V,шында́ш,пуксьӧдны
2189,setzen::V,шында́ш,sēdināt
2190,legen::V,опта́ш,пуктыны
2191,legen::V,опта́ш,likt
2192,legen::V,пышта́ш,пуктыны
2193,legen::V,пышта́ш,likt
2194,berühren::V,тӱка́ш,вӧрзьӧдны
2195,berühren::V,тӱка́ш,инмӧдчывны
2196,berühren::V,тӱка́ш,skart
2197,berühren::V,тӱка́ш,aizskart
2198,verbinden::V,пида́ш,йитны
2199,verbinden::V,пида́ш,saistīt
2200,verbinden::V,пида́ш,savienot
2201,bedecken::V,леведа́ш,вевттьыны
2202,bedecken::V,леведа́ш,apsegt
2203,bedecken::V,леведа́ш,pārsegt
2204,aufhängen::V,сака́ш,ӧшӧдны
2205,aufhängen::V,сака́ш,джагӧдны
2206,aufhängen::V,сака́ш,uzkārt
2207,anzünden::V,чӱкта́ш,ӧзтыны
2208,anzünden::V,чӱкта́ш,aizdegt
2209,anzünden::V,чӱкта́ш,aizdedzināt
2210,aufheben::V,нӧлтала́ш,чеччӧдны
2211,aufheben::V,нӧлтала́ш,сувтӧдны
2212,aufheben::V,нӧлтала́ш,pacelt
2213,zurücklassen::V,кода́ш,кольны
2214,zurücklassen::V,кода́ш,atstāt
2215,verlieren::V,йомдара́ш,воштыны
2216,verlieren::V,йомдара́ш,zaudēt
2217,verlieren::V,йомдара́ш,pazaudēt
2218,fallen lassen::V,воза́ш,уськӧдны
2219,fallen lassen::V,воза́ш,nomest
2220,machen::V,ышта́ш,вӧчны
2221,machen::V,ышта́ш,лӧсьӧдны
2222,machen::V,ышта́ш,darīt
2223,herstellen::V,ямдыла́ш,лӧсьӧдны
2224,herstellen::V,ямдыла́ш,ražot
2225,herstellen::V,ямдыла́ш,izgatavot
2226,bauen::V,чоҥа́ш,лэптыны
2227,bauen::V,чоҥа́ш,celt
2228,bauen::V,чоҥа́ш,būvēt
2229,reparieren::V,ачала́ш,дзоньтавны
2230,reparieren::V,ачала́ш,labot
2231,reparieren::V,ачала́ш,remontēt
2232,verbessern::V,саемда́ш,бурмӧдны
2233,verbessern::V,саемда́ш,labot
2234,verbessern::V,саемда́ш,izlabot
2235,ändern::V,весемда́ш,вежны
2236,ändern::V,весемда́ш,mainīt
2237,graben::V,кӱнча́ш,кодйыны
2238,graben::V,кӱнча́ш,rakt
2239,beugen::V,пӱгырта́ш,куснявны
2240,beugen::V,пӱгырта́ш,liekt
2241,biegen::V,лывырта́ш,куснявны
2242,biegen::V,лывырта́ш,liekt
2243,drehen::V,пӱтыра́ш,бергӧдлыны
2244,drehen::V,пӱтыра́ш,griezt
2245,wenden::V,ирала́ш,бергӧдны
2246,wenden::V,ирала́ш,apgriezt
2247,umdrehen::V,савырала́ш,бергӧдны
2248,umdrehen::V,савырала́ш,apgriezt
2249,heben::V,нӧлта́ш,лэптыны
2250,heben::V,нӧлта́ш,celt
2251,heben::V,нӧлта́ш,cilāt
2252,heben::V,нӧлта́ш,pacelt
2253,hochheben::V,нӧлта́ш,кыпӧдны
2254,hochheben::V,нӧлта́ш,pacelt
2255,ergreifen::V,руалта́ш,кутны
2256,ergreifen::V,руалта́ш,paķert
2257,ergreifen::V,руалта́ш,satvert
2258,halten::V,куча́ш,кутны
2259,halten::V,куча́ш,turēt
2260,halten::V,куча́ш,saturēt
2261,drücken::V,иша́ш,личкыны
2262,drücken::V,иша́ш,топӧдны
2263,drücken::V,иша́ш,spiest
2264,drücken::V,темда́ш,личкыны
2265,drücken::V,темда́ш,топӧдны
2266,drücken::V,темда́ш,spiest
2267,schieben::V,шӱкала́ш,ӧтдортны
2268,schieben::V,шӱкала́ш,йӧткыштны
2269,schieben::V,шӱкала́ш,stumt
2270,kratzen::V,удыра́ш,гуджӧдны
2271,kratzen::V,удыра́ш,kasīt
2272,kratzen::V,удыра́ш,skrāpēt
2273,lecken::V,нула́ш,нювны
2274,lecken::V,нула́ш,lakt
2275,lecken::V,нула́ш,laizīt
2276,beißen::V,пура́ш,курччыны
2277,beißen::V,пура́ш,kost
2278,abreißen::V,кӱрла́ш,орӧдны
2279,abreißen::V,кӱрла́ш,atraut
2280,abreißen::V,кӱрла́ш,atplēst
2281,abschneiden::V,пӱчка́ш,вундавны
2282,abschneiden::V,пӱчка́ш,nogriezt
2283,binden::V,кылда́ш,гӧрддзавны
2284,binden::V,кылда́ш,кӧртавны
2285,binden::V,кылда́ш,siet
2286,binden::V,кылда́ш,aptīt
2287,stecken::V,шуралта́ш,сюйны
2288,stecken::V,шуралта́ш,bāzt
2289,stecken::V,шуралта́ш,spraust
2290,brechen::V,тодышта́ш,чегны
2291,brechen::V,тодышта́ш,lauzt
2292,brechen::V,тодышта́ш,lauzīt
2293,klopfen::V,кыра́ш,камгыны
2294,klopfen::V,кыра́ш,klauvēt
2295,hauen::V,тӱя́ш,нӧйнты
2296,hauen::V,тӱя́ш,кучкыны
2297,hauen::V,тӱя́ш,cirst
2298,hauen::V,тӱя́ш,dauzīt
2299,kleben::V,клеитла́ш,лемавны
2300,kleben::V,клеитла́ш,ляскавны
2301,kleben::V,клеитла́ш,līmēt
2302,kleben::V,клеитла́ш,lipināt
2303,reiben::V,йыга́ш,тільны
2304,reiben::V,йыга́ш,зыравны
2305,reiben::V,йыга́ш,rīvēt
2306,reiben::V,йыга́ш,berzēt
2307,reiben::V,туржала́ш,тільны
2308,reiben::V,туржала́ш,зыравны
2309,reiben::V,туржала́ш,rīvēt
2310,reiben::V,туржала́ш,berzēt
2311,streichen::V,шӱра́ш,мавтны
2312,streichen::V,шӱра́ш,ziest
2313,streichen::V,шӱра́ш,triept
2314,schleifen::V,шума́ш,кеслыны
2315,schleifen::V,шума́ш,trīt
2316,schleifen::V,шума́ш,asināt
2317,schleifen::V,яна́ш,кеслыны
2318,schleifen::V,яна́ш,trīt
2319,schleifen::V,яна́ш,asināt
2320,schneiden::V,пӱчка́ш,шырны
2321,schneiden::V,пӱчка́ш,griezt
2322,schneiden::V,пӱчка́ш,sagriezt
2323,rütteln::V,рӱза́ш,легӧдны
2324,rütteln::V,рӱза́ш,катлӧдлыны
2325,rütteln::V,рӱза́ш,kratīt
2326,rütteln::V,рӱза́ш,purināt
2327,schütteln::V,почка́ш,тракӧдны
2328,schütteln::V,почка́ш,kratīt
2329,schwenken::V,рӱза́ш,ӧвтны
2330,schwenken::V,рӱза́ш,шенасьны
2331,schwenken::V,рӱза́ш,vēzēt
2332,schwenken::V,рӱза́ш,vēcināt
2333,schütten::V,опта́ш,кисьтны
2334,schütten::V,опта́ш,bērt
2335,füllen::V,тема́ш,тыртны
2336,füllen::V,тема́ш,pildīt
2337,füllen::V,тема́ш,piepildīt
2338,einwickeln::V,вӱдыла́ш,тубыртны
2339,einwickeln::V,вӱдыла́ш,ietīt
2340,tragen::V,нумала́ш,нуны
2341,tragen::V,нумала́ш,nest
2342,schleppen::V,шӱдыра́ш,кыскавны
2343,schleppen::V,шӱдыра́ш,stiept
2344,schleppen::V,шӱдыра́ш,staipīt
2345,ziehen::V,шупша́ш,кыскыны
2346,ziehen::V,шупша́ш,vilkt
2347,aufbewahren::V,арала́ш,видзны
2348,aufbewahren::V,арала́ш,glabāt
2349,aufbewahren::V,арала́ш,uzglabāt
2350,werfen::V,шуа́ш,чӧвтны
2351,werfen::V,шуа́ш,шыбитны
2352,werfen::V,шуа́ш,mest
2353,werfen::V,шуа́ш,sviest
2354,werfen::V,кышка́ш,чӧвтны
2355,werfen::V,кышка́ш,шыбитны
2356,werfen::V,кышка́ш,mest
2357,werfen::V,кышка́ш,sviest
2358,fangen::V,куча́ш,кутны
2359,fangen::V,куча́ш,ķert
2360,fangen::V,куча́ш,uzķert
2361,packen::V,руалта́ш,босьтны
2362,packen::V,руалта́ш,paķert
2363,packen::V,руалта́ш,satvert
2364,verstecken::V,тоя́ш,дзебны
2365,verstecken::V,тоя́ш,slēpt
2366,verstecken::V,тоя́ш,noglabāt
2367,teilen::V,пӧла́ш,юкны
2368,teilen::V,пӧла́ш,dalīt
2369,schicken::V,колта́ш,ыстыны
2370,schicken::V,колта́ш,sūtīt
2371,schicken::V,колта́ш,atsūtīt
2372,bringen::V,конда́ш,вайны
2373,bringen::V,конда́ш,atvest
2374,hinzufügen::V,ешара́ш,содтыны
2375,hinzufügen::V,ешара́ш,pievienot
2376,bekommen::V,нала́ш,босьтны
2377,bekommen::V,нала́ш,dabūt
2378,erhalten::V,нала́ш,босьтны
2379,erhalten::V,нала́ш,saņemt
2380,nehmen::V,нала́ш,босьтны
2381,nehmen::V,нала́ш,ņemt
2382,nehmen::V,нала́ш,paņemt
2383,wählen::V,сайла́ш,бӧрйыны
2384,wählen::V,сайла́ш,ievēlēt
2385,auswählen::V,таҥгла́ш,бӧрйыны
2386,auswählen::V,таҥгла́ш,izvēlēt
2387,bewahren::V,сакла́ш,видзны
2388,bewahren::V,сакла́ш,saglabāt
2389,behindern::V,чаракла́ш,конйӧдлыны
2390,behindern::V,чаракла́ш,джӧмдӧдны
2391,behindern::V,чаракла́ш,kavēt
2392,behindern::V,чаракла́ш,aizkavēt
2393,verderben::V,пужа́ш,тшыкӧдны
2394,verderben::V,пужа́ш,sabojāt
2395,beschädigen::V,пужа́ш,тшыкӧдны
2396,beschädigen::V,пужа́ш,bojāt
2397,beschädigen::V,пужа́ш,maitāt
2398,zerbrechen::V,пудырта́ш,жуглыны
2399,zerbrechen::V,пудырта́ш,salauzt
2400,zerbrechen::V,пудырта́ш,sadauzīt
2401,zerreißen::V,кӱрла́ш,орӧдны
2402,zerreißen::V,кӱрла́ш,pārraut
2403,zerstören::V,шалата́ш,жугӧдны
2404,zerstören::V,шалата́ш,кисьтны
2405,zerstören::V,шалата́ш,косявны
2406,zerstören::V,шалата́ш,graut
2407,zerstören::V,шалата́ш,sagraut
2408,verbrennen::V,йӱлата́ш,сотны
2409,verbrennen::V,йӱлата́ш,сотчыны
2410,verbrennen::V,йӱлата́ш,dedzināt
2411,verbrennen::V,йӱлата́ш,sadedzināt
2412,geben::V,пуа́ш,сетны
2413,geben::V,пуа́ш,dot
2414,geben::V,пуа́ш,padot
2415,reichen::V,пуа́ш,сетны
2416,reichen::V,пуа́ш,padot
2417,reichen::V,пуа́ш,sniegt
2418,schenken::V,пӧлекла́ш,козьнавны
2419,schenken::V,пӧлекла́ш,dāvāt
2420,schenken::V,пӧлекла́ш,dāvināt
2421,versprechen::V,сӧра́ш,кыв сетны
2422,versprechen::V,сӧра́ш,solīt
2423,versprechen::V,сӧра́ш,apsolīt
2424,wünschen::V,тылана́ш,кӧсйыны
2425,wünschen::V,тылана́ш,vēlēt
2426,wünschen::V,тылана́ш,novēlēt
2427,loben::V,мокта́ш,ошкыны
2428,loben::V,мокта́ш,lielīt
2429,küssen::V,шупшала́ш,окавны
2430,küssen::V,шупшала́ш,bučot
2431,küssen::V,шупшала́ш,skūpstīt
2432,wiegen::V,рӱпша́ш,гудрӧдлыны
2433,wiegen::V,рӱпша́ш,šūpot
2434,zudecken::V,леведа́ш,веввттьыны
2435,zudecken::V,леведа́ш,apklāt
2436,zudecken::V,леведа́ш,aizsegt
2437,wecken::V,помыжалтара́ш,садьмӧдны
2438,wecken::V,помыжалтара́ш,чуксавны
2439,wecken::V,помыжалтара́ш,modināt
2440,zeigen::V,ончыкта́ш,петкӧдлыны
2441,zeigen::V,ончыкта́ш,rādīt
2442,führen::V,вӱда́ш,нуӧдны
2443,führen::V,вӱда́ш,vadīt
2444,lehren::V,туныкта́ш,велӧдны
2445,lehren::V,туныкта́ш,mācīt
2446,lehren::V,туныкта́ш,iemācīt
2447,unterrichten::V,туныкта́ш,велӧдны
2448,unterrichten::V,туныкта́ш,apmācīt
2449,aufziehen::V,орышта́ш,быдтыны
2450,aufziehen::V,орышта́ш,uzaudzināt
2451,leiten::V,вӱда́ш,веськӧдлыны
2452,leiten::V,вӱда́ш,vadīt
2453,leiten::V,вӱда́ш,pārzināt
2454,leiten::V,вуйлата́ш,веськӧдлыны
2455,leiten::V,вуйлата́ш,vadīt
2456,leiten::V,вуйлата́ш,pārzināt
2457,antreiben::V,поктыла́ш,тэрмӧдны
2458,antreiben::V,поктыла́ш,urdīt
2459,antreiben::V,поктыла́ш,mudināt
2460,lassen::V,-та́ш,тшӧктыны
2461,lassen::V,-та́ш,ļaut
2462,einladen::V,ӱжа́ш,корны
2463,einladen::V,ӱжа́ш,ielūgt
2464,einladen::V,ӱжа́ш,aicināt
2465,vereinigen::V,иктешла́ш,ӧтувтны
2466,vereinigen::V,иктешла́ш,котыртны
2467,vereinigen::V,иктешла́ш,vienot
2468,vereinigen::V,иктешла́ш,apvienot
2469,besuchen::V,то́лын кая́ш,волыны
2470,besuchen::V,то́лын кая́ш,ветлыны
2471,besuchen::V,то́лын кая́ш,apciemot
2472,treffen::V,вашлия́ш,вочаӧдны
2473,treffen::V,вашлия́ш,паныдавны
2474,treffen::V,вашлия́ш,satikt
2475,treffen::V,вашлия́ш,sastapt
2476,sich versammeln::V,погына́ш,лӧсьӧдчыны
2477,sich versammeln::V,погына́ш,salasīties
2478,sich versammeln::V,погына́ш,sapulcēties
2479,sich versammeln::V,чумырга́ш,лӧсьӧдчыны
2480,sich versammeln::V,чумырга́ш,salasīties
2481,sich versammeln::V,чумырга́ш,sapulcēties
2482,spielen::V,мода́ш,ворсны
2483,spielen::V,мода́ш,spēlēt
2484,spielen::V,мода́ш,spēlēties
2485,singen::V,мура́ш,сьывны
2486,singen::V,мура́ш,dziedāt
2487,tanzen::V,кушта́ш,йӧктыны
2488,tanzen::V,кушта́ш,diet
2489,tanzen::V,кушта́ш,dejot
2490,tanzen::V,кушта́ш,dancot
2491,sich trennen::V,ойырла́ш,торйӧдчыны
2492,sich trennen::V,ойырла́ш,šķirties
2493,sich trennen::V,ойырла́ш,izšķirties
2494,verlassen::V,кудалта́ш,эновтны
2495,verlassen::V,кудалта́ш,atstāt
2496,retten::V,утара́ш,видзны
2497,retten::V,утара́ш,мездыны
2498,retten::V,утара́ш,glābt
2499,bewachen::V,орола́ш,видзны
2500,bewachen::V,орола́ш,sargāt
2501,schützen::V,арала́ш,видзны
2502,schützen::V,арала́ш,pasargāt
2503,schützen::V,арала́ш,aizsargāt
2504,verteidigen::V,арала́ш,дорйыны
2505,verteidigen::V,арала́ш,aizstāvēt
2506,sich schlagen::V,кредала́ш,косясьны
2507,sich schlagen::V,кредала́ш,kauties
2508,sich schlagen::V,кредала́ш,izkauties
2509,schießen::V,лӱя́ш,лыйны
2510,schießen::V,лӱя́ш,šaut
2511,schießen::V,лӱя́ш,šaudīt
2512,siegen::V,сеҥа́ш,вермыны
2513,siegen::V,сеҥа́ш,uzvarēt
2514,ärgern::V,сырыкта́ш,лӧгӧдны
2515,ärgern::V,сырыкта́ш,лёкмӧдны
2516,ärgern::V,сырыкта́ш,скӧрмӧдны
2517,ärgern::V,сырыкта́ш,sadusmot
2518,schlagen::V,пера́ш,вартны
2519,schlagen::V,пера́ш,sist
2520,schlagen::V,пера́ш,triekt
2521,treten::V,тошка́ш,лёгны
2522,treten::V,тошка́ш,майкны
2523,treten::V,тошка́ш,mīt
2524,treten::V,тошка́ш,paspert
2525,stechen::V,кера́ш,бышткыны
2526,stechen::V,кера́ш,durt
2527,stoßen::V,шӱкала́ш,тойлыны
2528,stoßen::V,шӱкала́ш,йӧткавны
2529,stoßen::V,шӱкала́ш,grūst
2530,stehlen::V,шолышта́ш,гусявны
2531,stehlen::V,шолышта́ш,zagt
2532,stören::V,мешая́ш,падмӧдны
2533,stören::V,мешая́ш,traucēt
2534,belästigen::V,толаштара́ш,дӧзмӧдны
2535,belästigen::V,толаштара́ш,apgrūtināt
2536,verbergen::V,шылта́ш,дзебны
2537,verbergen::V,шылта́ш,сайӧдны
2538,verbergen::V,шылта́ш,slēpt
2539,verbergen::V,шылта́ш,paslēpt
2540,täuschen::V,ондала́ш,пӧръявны
2541,täuschen::V,ондала́ш,ылӧдны
2542,täuschen::V,ондала́ш,mānīt
2543,täuschen::V,ондала́ш,maldināt
2544,betrügen::V,ондала́ш,сӧрны
2545,betrügen::V,ондала́ш,krāpt
2546,betrügen::V,ондала́ш,apkrāpt
2547,töten::V,пушта́ш,вины
2548,töten::V,пушта́ш,nāvēt
2549,töten::V,пушта́ш,nogalināt
2550,wohnen::V,ила́ш,овны
2551,wohnen::V,ила́ш,dzīvot
2552,arbeiten::V,пашалана́ш,уджавны
2553,arbeiten::V,пашалана́ш,strādāt
2554,arbeiten::V,пашалана́ш,darboties
2555,arbeiten::V,паша́м ышта́ш,уджавны
2556,arbeiten::V,паша́м ышта́ш,strādāt
2557,arbeiten::V,паша́м ышта́ш,darboties
2558,sammeln::V,пога́ш,чукӧртны
2559,sammeln::V,пога́ш,vākt
2560,pflücken::V,кӱра́ш,вотны
2561,pflücken::V,кӱра́ш,ӧктыны
2562,pflücken::V,кӱра́ш,raut
2563,pflücken::V,кӱра́ш,plūkt
2564,jagen::V,сонарла́ш,кыйсьыны
2565,jagen::V,сонарла́ш,medīt
2566,fischen::V,кол куча́ш,чери кыйны
2567,fischen::V,кол куча́ш,zvejot
2568,fassen::V,куча́ш,кутны
2569,fassen::V,куча́ш,saķert
2570,hüten::V,кӱта́ш,видзны
2571,hüten::V,кӱта́ш,йирӧдны
2572,hüten::V,кӱта́ш,ganīt
2573,treiben::V,покта́ш,вӧтлыны
2574,treiben::V,покта́ш,dzīt
2575,anbinden::V,йолышта́ш,домавны
2576,anbinden::V,йолышта́ш,piesiet
2577,anbinden::V,йолышта́ш,piesaistīt
2578,füttern::V,пукша́ш,вердны
2579,füttern::V,пукша́ш,barot
2580,melken::V,лӱшта́ш,лысьтыны
2581,melken::V,лӱшта́ш,slaukt
2582,hacken::V,руа́ш,керавны
2583,hacken::V,руа́ш,kapāt
2584,gießen::V,шава́ш,киськавны
2585,gießen::V,шава́ш,liet
2586,gießen::V,шава́ш,laistīt
2587,reifen::V,кӱа́ш,кисьмыны
2588,reifen::V,кӱа́ш,briest
2589,zubereiten::V,ямдыла́ш,дасьтыны
2590,zubereiten::V,ямдыла́ш,taisīt
2591,zubereiten::V,ямдыла́ш,gatavot
2592,kochen::V,шолта́ш,пуны
2593,kochen::V,шолта́ш,vārīt
2594,backen::V,кӱкташ,пӧжавны
2595,backen::V,кӱкташ,cept
2596,braten::V,пуштыла́ш,пражитны
2597,braten::V,пуштыла́ш,cept
2598,braten::V,пуштыла́ш,cepināt
2599,braten::V,жаритла́ш,пражитны
2600,braten::V,жаритла́ш,cept
2601,braten::V,жаритла́ш,cepināt
2602,umrühren::V,луга́ш,сорлавны
2603,umrühren::V,луга́ш,maisīt
2604,umrühren::V,луга́ш,apmaisīt
2605,stricken::V,пида́ш,кӧртны
2606,stricken::V,пида́ш,adīt
2607,nähen::V,урга́ш,вурны
2608,nähen::V,урга́ш,šūt
2609,färben::V,чиялта́ш,мичӧдны
2610,färben::V,чиялта́ш,краситны
2611,färben::V,чиялта́ш,krāsot
2612,färben::V,чиялта́ш,nokrāsot
2613,reinigen::V,эрыкта́ш,весавны
2614,reinigen::V,эрыкта́ш,tīrīt
2615,reinigen::V,эрыкта́ш,attīrīt
2616,waschen::V,мушка́ш,мыськыны
2617,waschen::V,мушка́ш,mazgāt
2618,abwischen::V,ӱшта́ш,чышкыны
2619,abwischen::V,ӱшта́ш,noslaucīt
2620,spülen::V,шӱалта́ш,пожъявны
2621,spülen::V,шӱалта́ш,skalot
2622,fegen::V,ӱшта́ш,чышкыны
2623,fegen::V,ӱшта́ш,slaucīt
2624,kehren::V,ӱшта́ш,чышкыны
2625,kehren::V,ӱшта́ш,mēzt
2626,baden::V,йӱштыла́ш,купайтчыны
2627,baden::V,йӱштыла́ш,peldēties
2628,sich waschen::V,мушкылта́ш,мыссьыны
2629,sich waschen::V,мушкылта́ш,mazgāties
2630,ausziehen::V,кудаша́ш,пӧрччӧдны
2631,ausziehen::V,кудаша́ш,noģērbt
2632,anziehen::V,чия́ш,кӧмавны
2633,anziehen::V,чия́ш,пасьтавны
2634,anziehen::V,чия́ш,uzvilkt
2635,sich anziehen::V,чия́ш,пасьтасьны
2636,sich anziehen::V,чия́ш,apģērbties
2637,kämmen::V,шера́ш,сынавны
2638,kämmen::V,шера́ш,sukāt
2639,schmücken::V,тӱзата́ш,мичмӧдны
2640,schmücken::V,тӱзата́ш,rotāt
2641,schmücken::V,тӱзата́ш,greznot
2642,schmücken::V,чеверта́ш,мичмӧдны
2643,schmücken::V,чеверта́ш,rotāt
2644,schmücken::V,чеверта́ш,greznot
2645,sagen::V,ойла́ш,шуны
2646,sagen::V,ойла́ш,висьтавны
2647,sagen::V,ойла́ш,teikt
2648,sagen::V,каласа́ш,шуны
2649,sagen::V,каласа́ш,висьтавны
2650,sagen::V,каласа́ш,teikt
2651,sprechen::V,кутыра́ш,сёрнитны
2652,sprechen::V,кутыра́ш,runāt
2653,reden::V,мутлана́ш,сёрнитны
2654,reden::V,мутлана́ш,norunāt
2655,sich unterhalten::V,кутыра́ш,сёрнитны
2656,sich unterhalten::V,кутыра́ш,варовитны
2657,sich unterhalten::V,кутыра́ш,sarunāties
2658,fragen::V,йода́ш,юавны
2659,fragen::V,йода́ш,jautāt
2660,bitten::V,йода́ш,корны
2661,bitten::V,йода́ш,lūgt
2662,bitten::V,йода́ш,prasīt
2663,erzählen::V,ойла́ш,висьтавны
2664,erzählen::V,ойла́ш,stāstīt
2665,mitteilen::V,увертара́ш,юӧртны
2666,mitteilen::V,увертара́ш,висьтавны
2667,mitteilen::V,увертара́ш,pavēstīt
2668,nennen::V,лӱмда́ш,шуны
2669,nennen::V,лӱмда́ш,ним сетны
2670,nennen::V,лӱмда́ш,saukt
2671,rufen::V,ӱжа́ш,корны
2672,rufen::V,ӱжа́ш,saukt
2673,prahlen::V,моктана́ш,ошйысьны
2674,prahlen::V,моктана́ш,lielīties
2675,übersetzen::V,кусара́ш,вуджӧдны
2676,übersetzen::V,кусара́ш,tulkot
2677,übersetzen::V,кусара́ш,pārtulkot
2678,denken::V,шона́ш,мӧвпавны
2679,denken::V,шона́ш,domāt
2680,glauben::V,ӱшана́ш,эскыны
