,Concept_ID,hi,ba
1389,herstellen::V,बनाना,эшләп сығарыу
1390,herstellen::V,तैयार करना,эшләп сығарыу
1391,bauen::V,बनाना,төҙөү
1392,bauen::V,निर्माण करना,төҙөү
1393,reparieren::V,मरम्मत करना,төҙәтеү
1394,verbessern::V,सुधारना,яҡшыртыу
1395,ändern::V,बदलना,үҙгәртеү
1396,ändern::V,परीवर्तन करना,үҙгәртеү
1397,graben::V,खोदना,ҡаҙыу
1398,beugen::V,झुकाना,бөгөү
1399,biegen::V,झुकाना,бөгөү
1400,drehen::V,फेरना,өйрөлтөү
1401,drehen::V,फेरना,әйләндереү
1402,drehen::V,घुमाना,өйрөлтөү
1403,drehen::V,घुमाना,әйләндереү
1404,wenden::V,पलटना,әйләндереү
1405,wenden::V,मोड़ना,әйләндереү
1406,umdrehen::V,घुमाना,түңкәреү
1407,heben::V,उठाना,күтәреү
1408,heben::V,उठाना,мендереү
1409,heben::V,ऊँचा करना,күтәреү
1410,heben::V,ऊँचा करना,мендереү
1411,hochheben::V,उठाना,күтәреү
1412,hochheben::V,ऊपर को उठाना,күтәреү
1413,ergreifen::V,पकड़ना,тотоп алыу
1414,ergreifen::V,हाथ में लेना,тотоп алыу
1415,halten::V,धरना,тотоу
1416,halten::V,पकड़ना,тотоу
1417,drücken::V,दबाना,ҡыҫыу
1418,schieben::V,सरकाना,этеү
1419,schieben::V,सरकाना,төртөү
1420,schieben::V,खिसकाना,этеү
1421,schieben::V,खिसकाना,төртөү
1422,kratzen::V,खुरचना,ҡырыу
1423,kratzen::V,खुजलाना,ҡырыу
1424,lecken::V,चाटना,ялау
1425,beißen::V,काटना,тешләү
1426,abreißen::V,तोड़ना,өҙөү
1427,abschneiden::V,काट करना,ҡырҡыу
1428,binden::V,बाँधना,бәйләү
1429,stecken::V,खोंसना,ҡаҙау
1430,brechen::V,तोड़ना,боҙоу
1431,klopfen::V,खटखटाना,шаҡылдау
1432,hauen::V,ठोकना,туҡмау
1433,kleben::V,चिपकाना,йәбештереү
1434,reiben::V,घिसना,ыуыу
1435,reiben::V,घिसना,ышҡыу
1436,reiben::V,रगड़ना,ыуыу
1437,reiben::V,रगड़ना,ышҡыу
1438,streichen::V,लगाना,яғыу
1439,schleifen::V,तेज़ करना,үткерләү
1440,schneiden::V,कतरना,ҡырҡыу
1441,rütteln::V,झकझोरना,һелкетеү
1442,schütteln::V,हिलाना,һелкетеү
1443,schwenken::V,घुमाना,болғау
1444,schütten::V,उँडेलना,ҡойоу
1445,füllen::V,भरना,тултырыу
1446,füllen::V,ठूसना,тултырыу
1447,einwickeln::V,लपेटना,төрөү
1448,tragen::V,ढोना,алып барыу
1449,schleppen::V,घसीटना,һөйрәү
1450,ziehen::V,खींचना,тартыу
1451,aufbewahren::V,रखना,һаҡлау
1452,werfen::V,फेंकना,ырғытыу
1453,fangen::V,पकड़ना,тотоу
1454,packen::V,पकड़ना,етеү
1455,packen::V,पकड़ना,тотоп алыу
1456,verstecken::V,छिपाना,йәшереү
1457,teilen::V,बाँटना,бүлеү
1458,schicken::V,भेजना,ебәреү
1459,bringen::V,लाना,килтереү
1460,hinzufügen::V,जोड़ना,өтәү
1461,bekommen::V,पाना,алыу
1462,erhalten::V,पाना,алыу
1463,erhalten::V,मिलना,алыу
1464,nehmen::V,लेना,алыу
1465,wählen::V,चुनना,һайлаү
1466,auswählen::V,चुनना,һайлап алыу
1467,bewahren::V,बनाए रखना,һаҡлау
1468,behindern::V,रोकना,тотҡарлыҡ яһау
1469,verderben::V,ख़राब करना,боҙоу
1470,beschädigen::V,नुक़सान पहुँचाना,боҙоу
1471,zerbrechen::V,तोड़ना,ҡыйратыу
1472,zerreißen::V,तोड़ना,йыртыу
1473,zerstören::V,नष्ट करना,емереү
1474,zerstören::V,बरबाद करना,емереү
1475,verbrennen::V,जलाना,үртәү
1476,geben::V,देना,биреү
1477,reichen::V,थमाना,биреү
1478,schenken::V,भेंट देना,бүләк итеү
1479,versprechen::V,वादा करना,вәғәҙә биреү
1480,wünschen::V,कामना करना,теләу
1481,loben::V,तारीफ़ करना,маҡтау
1482,küssen::V,चूमना,үбеү
1483,wiegen::V,झुलाना,бәүетеү
1484,wiegen::V,झुलाना,тирбәтеү
1485,zudecken::V,ढकना,ҡаплау
1486,wecken::V,जगाना,уятыу
1487,zeigen::V,दिखाना,күрһәтеү
1488,führen::V,रास्ता दिखाना,етәкләү
1489,lehren::V,पढ़ाना,уҡытыу
1490,lehren::V,पढ़ाना,өйрәтеү
1491,unterrichten::V,सिखाना,уҡытыу
1492,aufziehen::V,पालना,тәрбиәле
1493,leiten::V,संचालन करना,етәкләү
1494,leiten::V,संचालन करना,етәкселек итеү
1495,antreiben::V,हड़बड़ाना,ашыҡтырыу
1496,lassen::V,-आना,мәжбүр итеү
1497,lassen::V,कराना,мәжбүр итеү
1498,einladen::V,बुलाना,саҡырыу
1499,vereinigen::V,मिलाना,берләштереү
1500,vereinigen::V,संयुक्त करना,берләштереү
1501,besuchen::V,मिलना से,килеп сығыу
1502,besuchen::V,मिलने जाना से,килеп сығыу
1503,treffen::V,मिलना,тойоү
1504,treffen::V,मिलना,осратыу
1505,treffen::V,मिलना,ҡаршылау
1506,sich versammeln::V,इकट्ठा होना,йыйылыу
1507,spielen::V,खेलना,тартыу
1508,singen::V,गाना,йырлау
1509,tanzen::V,नाचना,бейеү
1510,sich trennen::V,अलग होना,айырылышыу
1511,verlassen::V,छोड़ना,ташлау
1512,verlassen::V,छोड़ना,ташлап китеү
1513,retten::V,बचाना,ҡотҡарыу
1514,bewachen::V,आँख रखना पर,һаҡлау
1515,schützen::V,रक्षा करना,һаҡлау
1516,verteidigen::V,रक्षा करना,яҡлау
1517,sich schlagen::V,हाथापाई करना,һуғышыу
1518,schießen::V,गोली मारना,атыу
1519,siegen::V,जीतना,еңеү
1520,siegen::V,विजय पाना,еңеү
1521,ärgern::V,चिढ़ाना,асыуландырыу
1522,schlagen::V,मारना,бәреү
1523,schlagen::V,मारना,туҡмау
1524,treten::V,ठोकर मारना,тибеү
1525,treten::V,ठोकर मारना,типкеләү
1526,stechen::V,भेदना,сәнсеү
1527,stechen::V,भोंकना,сәнсеү
1528,stoßen::V,धक्का देना,этеү
1529,stoßen::V,धक्का देना,төртөү
1530,stoßen::V,झटका देना,этеү
1531,stoßen::V,झटका देना,төртөү
1532,stehlen::V,चोरी करना,урлау
1533,stören::V,बुरा लगना,ҡамасаулау
1534,belästigen::V,तंग करना,бимазалау
1535,belästigen::V,तंग करना,ҡамасаулау
1536,verbergen::V,लुकाना,йәшереү
1537,täuschen::V,धोखा देना,ултыртыу
1538,betrügen::V,धोखा देना,алдау
1539,töten::V,मारना,үлтереү
1540,töten::V,मार डालना,үлтереү
1541,wohnen::V,रहना,йәшәү
1542,arbeiten::V,काम करना,эшләү
1543,sammeln::V,जमा करना,йыйыу
1544,pflücken::V,चुनना,өҙөү
1545,pflücken::V,तोड़ना,өҙөү
1546,jagen::V,आखेट करना,аулау
1547,jagen::V,शिकार करना,аулау
1548,fischen::V,मछली पकड़ना,аулау
1549,fassen::V,पकड़ना,тотоу
1550,hüten::V,चराना,көтөү
1551,treiben::V,हाँकना,ҡыуыу
1552,anbinden::V,बाँधना,бәйләү
1553,füttern::V,खिलाना,ашатыу
1554,melken::V,दुहना,һауыү
1555,hacken::V,काटना,турау
1556,hacken::V,काटना,тапау
1557,gießen::V,सींचना,ҡойоу
1558,reifen::V,पकना,өлғөрөү
1559,zubereiten::V,पकाना,бешереү
1560,kochen::V,पकाना,бешереү
1561,kochen::V,राँधना,бешереү
1562,backen::V,पकाना,бешереү
1563,braten::V,तलना,ҡурыу
1564,braten::V,भूनना,ҡурыу
1565,umrühren::V,फेंटना,ҡатнаштырыу
1566,stricken::V,बुनना,бәйләү
1567,nähen::V,सीना,тегеү
1568,färben::V,रँगना,буяу
1569,reinigen::V,साफ़ करना,таҙартыу
1570,reinigen::V,शुद्ध करना,таҙартыу
1571,waschen::V,धोना,йыуыу
1572,abwischen::V,पोंछ्ना,һөртөү
1573,spülen::V,माँजना,сайҡау
1574,spülen::V,खँगालना,сайҡау
1575,fegen::V,बुहारना,һепереү
1576,kehren::V,झाड़ना,һепереү
1577,baden::V,स्नान करना,һыу инеү
1578,sich waschen::V,नहाना,йыуыныу
1579,sich waschen::V,हाथ-मुँह धोना,йыуыныу
1580,ausziehen::V,उतारना,сисеү
1581,anziehen::V,पहनना,кейеү
1582,sich anziehen::V,कपड़े पहनना,кейенеү
1583,kämmen::V,कंघी करना,тарау
1584,schmücken::V,सजाना,биҙәү
1585,schmücken::V,सँवारना,биҙәү
1586,sagen::V,कहना,әйтеү
1587,sagen::V,बताना,әйтеү
1588,sprechen::V,बोलना,әйтеү
1589,sprechen::V,बोलना,һөйләшеү
1590,reden::V,बोलना,һөйләшеү
1591,reden::V,बात करना,һөйләшеү
1592,sich unterhalten::V,बात करना,әңгәмәләшеү
1593,sich unterhalten::V,बातचीत करना,әңгәмәләшеү
1594,fragen::V,पूछ्ना,һорау
1595,fragen::V,प्रश्न करना,һорау
1596,bitten::V,माँगना से,үтенеү
1597,erzählen::V,बताना,һөйләү
1598,mitteilen::V,ख़बर देना,әйтеү
1599,mitteilen::V,सूचना देना,әйтеү
1600,nennen::V,नाम देना,атау
1601,nennen::V,नाम देना,исемләү
1602,rufen::V,बुलाना,саҡырыу
1603,prahlen::V,शेख़ी बघारना,маҡтаныу
1604,prahlen::V,शेख़ी बघारना,шапырыныу
1605,übersetzen::V,अनुवाद करना,тәржемә итеү
1606,denken::V,सोचना,уйлау
1607,glauben::V,विश्वास करना,ышаныу
1608,bemerken::V,ध्यान देना पर,күреү
1609,erkennen::V,पहचानना,таныу
1610,begreifen::V,समझना,аңлау
1611,verstehen::V,सुनना,аңлау
1612,lernen::V,पढ़ना,өйрәнеү
1613,wissen::V,जानना,белеү
1614,wissen::V,मालूम होना,белеү
1615,sich erinnern an::V,याद करना,хәтергә алыу
1616,vergessen::V,भूलना,онотоу
1617,vergessen::V,बिसारना,онотоу
1618,messen::V,नापना,үлсәү
1619,zählen::V,गिनना,һанау
1620,rechnen::V,गणना करना,һанау
1621,rechnen::V,हिसाब करना,һанау
1622,lesen::V,पढ़ना,уҡыу
1623,malen::V,कींचना,һүрәт яһау
1624,malen::V,कींचना,рәсем төшөрөү
1625,zeichnen::V,चित्र कींचना,һүрәт яһау
1626,zeichnen::V,चित्र कींचना,рәсем төшөрөү
1627,schreiben::V,लिखना,яҙыу
1628,besitzen::V,मालिक होना,биләү
1629,besitzen::V,स्वामी होना,биләү
1630,kaufen::V,ख़रीदना,һатып алыу
1631,verkaufen::V,बेचना,һатыу
1632,bezahlen::V,चुकाना,түләү
1633,bezahlen::V,अदा करना,түләү
1634,zahlen::V,अदा करना,түләү
1635,beherrschen::V,शासन करना पर,биләү
1636,ertragen::V,सहना,түҙеү
