,Concept_ID,ps,hi
1416,vorbereiten::V,چمتوکول,तैयार करना
1417,lieben::V,مینه لرل,प्यार करना
1418,mögen::V,خوښول,पसंद होना
1419,mögen::V,علاقه لرل,पसंद होना
1420,lachen::V,خندېدل,हँसना
1421,rühren::V,اغېزه کول,छूना
1422,weinen::V,ژړل,रोना
1423,schimpfen::V,ښکنځا کول,गाली देना
1424,sich ärgern::V,قهر راتلل,चिढ़ना
1425,sich ärgern::V,قهر راتلل,नाराज़ होना
1426,sich fürchten::V,ډارېدل,डरना
1427,sich fürchten::V,ډارېدل,भय खाना
1428,fürchten::V,ډارېدل,डरना से
1429,fürchten::V,ډارېدل,भय खाना से
1430,fliehen::V,تښتېدل,भागना
1431,flüchten::V,تښتېدل,निकल भागना
1432,sehen::V,لیدل,देखना
1433,anschauen::V,کتل,देखना
1434,ansehen::V,ننداره کول,दृष्टि डालना पर
1435,hören::V,اورېدل,सुनना
1436,zuhören::V,غوږ نیول,सुनना
1437,probieren::V,څکه کول,चखना
1438,probieren::V,چاشنی کول,चखना
1439,riechen::V,بويول,सूँघना
1440,fühlen::V,حسول,महसूस करना
1441,scheinen::V,ښکارېدل,लगना
1442,zu sehen sein::V,ښکارېدل,दिखाई देना
1443,vernehmen::V,خبرېدل,सुनना
1444,frieren::V,ساړه کېتل,ठंड लगना
1445,frieren::V,ساړه کېتل,सर्दी लगना
1446,tun::V,کول,करना
1447,können::V,کولای شول,सकना
1448,können::V,کولای شول,जानना
1449,können::V,د لاسه کېدل,सकना
1450,können::V,د لاسه کېدل,जानना
1451,wollen::V,غوښتل,चाहना
1452,anfangen::V,شروع کول,शुरू करना
1453,beenden::V,ختمول,ख़त्म करना
1454,beenden::V,ختمول,समाप्त करना
1455,beenden::V,پای ته رسول,ख़त्म करना
1456,beenden::V,پای ته رسول,समाप्त करना
1457,aufhören::V,بس کول,बंद जाना
1458,aufhören::V,بس کول,समाप्त जाना
1459,gelingen::V,موفق کېدل,बनना
1460,gelingen::V,موفق کېدل,अच्छा होना
1461,gelingen::V,بریالی کېدل,बनना
1462,gelingen::V,بریالی کېدل,अच्छा होना
1463,geraten::V,کېدل,बन पड़ना
1464,öffnen::V,خلاصول,खोलना
1465,öffnen::V,پرانیستل,खोलना
1466,schließen::V,تړل,बंद करना
1467,stellen::V,ایښودل,रखना
1468,setzen::V,کښېنول,रखना
1469,setzen::V,کښېنول,बिठाना
1470,legen::V,ایښودل,रखना
1471,legen::V,ایښودل,लिटाना
1472,berühren::V,لاس وهل,छूना
1473,berühren::V,لاس وهل,स्पर्श करना
1474,verbinden::V,تړل,बाँधना
1475,bedecken::V,پوښول,ढकना
1476,aufhängen::V,ځوړندول,लटकाना
1477,anzünden::V,بلول,जलाना
1478,aufheben::V,پورته کول,उठाना
1479,zurücklassen::V,پرېښودل,पीछे छोड़ना
1480,verlieren::V,ورکول,खोना
1481,verlieren::V,ورکول,गँवाना
1482,fallen lassen::V,له لاسه لوېدل,गिराना
1483,machen::V,کول,करना
1484,machen::V,کول,बनाना
1485,herstellen::V,جوړول,बनाना
1486,herstellen::V,جوړول,तैयार करना
1487,herstellen::V,توليدول,बनाना
1488,herstellen::V,توليدول,तैयार करना
1489,bauen::V,جوړول,बनाना
1490,bauen::V,جوړول,निर्माण करना
1491,reparieren::V,ترمیمول,मरम्मत करना
1492,verbessern::V,اصلاح کول,सुधारना
1493,ändern::V,تغیر ورکول,बदलना
1494,ändern::V,تغیر ورکول,परीवर्तन करना
1495,graben::V,کيندل,खोदना
1496,beugen::V,ټیټول,झुकाना
1497,biegen::V,کږول,झुकाना
1498,drehen::V,ګرځول,फेरना
1499,drehen::V,ګرځول,घुमाना
1500,wenden::V,اړول,पलटना
1501,wenden::V,اړول,मोड़ना
1502,umdrehen::V,اړول,घुमाना
1503,heben::V,جګول,उठाना
1504,heben::V,جګول,ऊँचा करना
1505,heben::V,پورته کول,उठाना
1506,heben::V,پورته کول,ऊँचा करना
1507,hochheben::V,جګول,उठाना
1508,hochheben::V,جګول,ऊपर को उठाना
1509,ergreifen::V,نیول,पकड़ना
1510,ergreifen::V,نیول,हाथ में लेना
1511,halten::V,نیول,धरना
1512,halten::V,نیول,पकड़ना
1513,drücken::V,کښېکښل,दबाना
1514,schieben::V,پوری وهل,सरकाना
1515,schieben::V,پوری وهل,खिसकाना
1516,kratzen::V,ګرول,खुरचना
1517,kratzen::V,ګرول,खुजलाना
1518,lecken::V,څټل,चाटना
1519,beißen::V,چیچل,काटना
1520,abreißen::V,شکول,तोड़ना
1521,abschneiden::V,پرېکول,काट करना
1522,binden::V,تړل,बाँधना
1523,stecken::V,ټومبل,खोंसना
1524,brechen::V,ماتول,तोड़ना
1525,klopfen::V,ټکول,खटखटाना
1526,hauen::V,ټکول,ठोकना
1527,kleben::V,نښلول,चिपकाना
1528,kleben::V,سرېښول,चिपकाना
1529,reiben::V,مږل,घिसना
1530,reiben::V,مږل,रगड़ना
1531,streichen::V,مښل,लगाना
1532,schleifen::V,تېره کول,तेज़ करना
1533,schneiden::V,غوڅول,कतरना
1534,schneiden::V,پرېکول,कतरना
1535,rütteln::V,خوڅول,झकझोरना
1536,schütteln::V,ښورول,हिलाना
1537,schwenken::V,خوڅول,घुमाना
1538,schütten::V,اچول,उँडेलना
1539,schütten::V,تویول,उँडेलना
1540,füllen::V,ډکول,भरना
1541,füllen::V,ډکول,ठूसना
1542,einwickeln::V,پېچل,लपेटना
1543,einwickeln::V,نغښتل,लपेटना
1544,tragen::V,وړل,ढोना
1545,schleppen::V,وړل,घसीटना
1546,ziehen::V,کښل,खींचना
1547,aufbewahren::V,ساتل,रखना
1548,werfen::V,اچول,फेंकना
1549,werfen::V,غورځول,फेंकना
1550,fangen::V,نیول,पकड़ना
1551,fangen::V,ګیرول,पकड़ना
1552,packen::V,نیول,पकड़ना
1553,verstecken::V,پټول,छिपाना
1554,teilen::V,وېشل,बाँटना
1555,teilen::V,تقسیمول,बाँटना
1556,schicken::V,لېږل,भेजना
1557,schicken::V,استول,भेजना
1558,bringen::V,راوړل,लाना
1559,hinzufügen::V,زیاتول,जोड़ना
1560,bekommen::V,حاصلول,पाना
1561,erhalten::V,اخیستل,पाना
1562,erhalten::V,اخیستل,मिलना
1563,nehmen::V,نیول,लेना
1564,nehmen::V,اخيستل,लेना
1565,wählen::V,خوښول,चुनना
1566,auswählen::V,چنده کول,चुनना
1567,bewahren::V,ساتل,बनाए रखना
1568,behindern::V,مانع کېدل,रोकना
1569,behindern::V,ممانعت کول,रोकना
1570,verderben::V,خرابېدل,ख़राब करना
1571,beschädigen::V,ورانول,नुक़सान पहुँचाना
1572,zerbrechen::V,ماتول,तोड़ना
1573,zerreißen::V,څیرې کول,तोड़ना
1574,zerstören::V,ړنګول,नष्ट करना
1575,zerstören::V,ړنګول,बरबाद करना
1576,zerstören::V,ورانول,नष्ट करना
1577,zerstören::V,ورانول,बरबाद करना
1578,verbrennen::V,سوځول,जलाना
1579,geben::V,ورکول,देना
1580,reichen::V,ورکول,थमाना
1581,schenken::V,بښل,भेंट देना
1582,versprechen::V,لوز کول,वादा करना
1583,wünschen::V,غوښتل,कामना करना
1584,loben::V,ستایل,तारीफ़ करना
1585,loben::V,تمجید کول,तारीफ़ करना
1586,küssen::V,ښکلول,चूमना
1587,wiegen::V,زنګول,झुलाना
1588,zudecken::V,پوښول,ढकना
1589,wecken::V,ويښول,जगाना
1590,zeigen::V,ښودل,दिखाना
1591,führen::V,بیول,रास्ता दिखाना
1592,lehren::V,درس ورکول,पढ़ाना
1593,lehren::V,تعلیم ورکول,पढ़ाना
1594,unterrichten::V,درس ورکول,सिखाना
1595,aufziehen::V,روزل,पालना
1596,leiten::V,رهبری کول,संचालन करना
1597,leiten::V,لارښوونه کول,संचालन करना
1598,antreiben::V,چټک کول,हड़बड़ाना
1599,lassen::V,اړکول,-आना
1600,lassen::V,اړکول,कराना
1601,einladen::V,بلل,बुलाना
1602,vereinigen::V,متحد کول,मिलाना
1603,vereinigen::V,متحد کول,संयुक्त करना
1604,vereinigen::V,یوځای کول,मिलाना
1605,vereinigen::V,یوځای کول,संयुक्त करना
1606,besuchen::V,کتنه کول,मिलना से
1607,besuchen::V,کتنه کول,मिलने जाना से
1608,treffen::V,ليدل,मिलना
1609,treffen::V,تلقی کول,मिलना
1610,sich versammeln::V,راغونډېدل,इकट्ठा होना
1611,spielen::V,لوبه کول,खेलना
1612,singen::V,سندرې وېل,गाना
1613,tanzen::V,ګډېدل,नाचना
1614,sich trennen::V,بېلېدل,अलग होना
1615,verlassen::V,ترک کول,छोड़ना
1616,retten::V,نجات ورکول,बचाना
1617,bewachen::V,ساتل,आँख रखना पर
1618,bewachen::V,حفاظت کول,आँख रखना पर
1619,schützen::V,ژغورل,रक्षा करना
1620,verteidigen::V,دفاع کول,रक्षा करना
1621,sich schlagen::V,جنګېدل,हाथापाई करना
1622,schießen::V,ویشتل,गोली मारना
1623,siegen::V,غالبېدل,जीतना
1624,siegen::V,غالبېدل,विजय पाना
1625,ärgern::V,خپه کول,चिढ़ाना
1626,schlagen::V,وهل,मारना
1627,treten::V,په لغته وهل,ठोकर मारना
1628,stechen::V,ټومبل,भेदना
1629,stechen::V,ټومبل,भोंकना
1630,stoßen::V,ټېل وهل,धक्का देना
1631,stoßen::V,ټېل وهل,झटका देना
1632,stoßen::V,پوری وهل,धक्का देना
1633,stoßen::V,پوری وهل,झटका देना
1634,stehlen::V,تښتول,चोरी करना
1635,stehlen::V,غلا کول,चोरी करना
1636,stören::V,ماتول,बुरा लगना
1637,belästigen::V,ځورول,तंग करना
1638,belästigen::V,تکلیف ورکول,तंग करना
1639,verbergen::V,پټول,लुकाना
1640,täuschen::V,تېرایستل,धोखा देना
1641,täuschen::V,خطا ایستل,धोखा देना
1642,betrügen::V,غولول,धोखा देना
1643,töten::V,وژل,मारना
1644,töten::V,وژل,मार डालना
1645,töten::V,مړ کول,मारना
1646,töten::V,مړ کول,मार डालना
1647,wohnen::V,اوسېدل,रहना
1648,arbeiten::V,کار کول,काम करना
1649,sammeln::V,راټولول,जमा करना
1650,sammeln::V,راغونډول,जमा करना
1651,pflücken::V,شکول,चुनना
1652,pflücken::V,شکول,तोड़ना
1653,jagen::V,ښکار کول,आखेट करना
1654,jagen::V,ښکار کول,शिकार करना
1655,fischen::V,کب نيول,मछली पकड़ना
1656,fassen::V,نیول,पकड़ना
1657,fassen::V,ګیرول,पकड़ना
1658,hüten::V,پوول,चराना
1659,treiben::V,بیول,हाँकना
1660,anbinden::V,تړل,बाँधना
1661,füttern::V,خوراک ورکول,खिलाना
1662,melken::V,لوشل,दुहना
1663,hacken::V,پی کول,काटना
1664,gießen::V,اوبه کول,सींचना
1665,reifen::V,رسېدل,पकना
1666,zubereiten::V,تیارول,पकाना
1667,kochen::V,پخول,पकाना
1668,kochen::V,پخول,राँधना
1669,backen::V,پخول,पकाना
1670,braten::V,وريتول,तलना
1671,braten::V,وريتول,भूनना
1672,umrühren::V,لړل,फेंटना
1673,stricken::V,اوبدل,बुनना
1674,nähen::V,ګنډل,सीना
1675,färben::V,رنګول,रँगना
1676,reinigen::V,صافول,साफ़ करना
1677,reinigen::V,صافول,शुद्ध करना
1678,waschen::V,مینځل,धोना
1679,abwischen::V,وچول,पोंछ्ना
1680,spülen::V,کنګالول,माँजना
1681,spülen::V,کنګالول,खँगालना
1682,fegen::V,جارو کول,बुहारना
1683,kehren::V,جارو کول,झाड़ना
1684,baden::V,لمبېدل,स्नान करना
1685,sich waschen::V,ځان مينځل,नहाना
1686,sich waschen::V,ځان مينځل,हाथ-मुँह धोना
1687,ausziehen::V,کښل,उतारना
1688,ausziehen::V,ایستل,उतारना
1689,anziehen::V,اغوستل,पहनना
1690,sich anziehen::V,کالی اغوستل,कपड़े पहनना
1691,kämmen::V,ګمنځول,कंघी करना
1692,schmücken::V,ښکلی کول,सजाना
1693,schmücken::V,ښکلی کول,सँवारना
1694,sagen::V,وېل,कहना
1695,sagen::V,وېل,बताना
1696,sprechen::V,وېل,बोलना
1697,sprechen::V,غږېدل,बोलना
1698,reden::V,ګړېدل,बोलना
1699,reden::V,ګړېدل,बात करना
1700,reden::V,خبرې کول,बोलना
1701,reden::V,خبرې کول,बात करना
1702,sich unterhalten::V,خبری کول,बात करना
1703,sich unterhalten::V,خبری کول,बातचीत करना
1704,fragen::V,پوښتنه کول,पूछ्ना
1705,fragen::V,پوښتنه کول,प्रश्न करना
1706,bitten::V,غوښتل,माँगना से
1707,erzählen::V,کيسه کول,बताना
1708,erzählen::V,حکايت کول,बताना
1709,mitteilen::V,خبرول,ख़बर देना
1710,mitteilen::V,خبرول,सूचना देना
1711,mitteilen::V,خبر ورکول,ख़बर देना
1712,mitteilen::V,خبر ورکول,सूचना देना
1713,nennen::V,نوم ايښودل,नाम देना
1714,rufen::V,بلل,बुलाना
1715,prahlen::V,لاپې وهل,शेख़ी बघारना
1716,übersetzen::V,ژباړل,अनुवाद करना
1717,übersetzen::V,ترجمه کول,अनुवाद करना
1718,denken::V,فکر کول,सोचना
1719,glauben::V,باور کول,विश्वास करना
1720,bemerken::V,لیدل,ध्यान देना पर
1721,erkennen::V,پېژندل,पहचानना
1722,begreifen::V,رسېدل,समझना
1723,begreifen::V,پوهېدل,समझना
1724,verstehen::V,پوهېدل,सुनना
1725,lernen::V,زده کول,पढ़ना
1726,lernen::V,درس لوستل,पढ़ना
1727,wissen::V,پوهېدل,जानना
1728,wissen::V,پوهېدل,मालूम होना
1729,sich erinnern an::V,یادول,याद करना
1730,sich erinnern an::V,په یاد راوړل,याद करना
1731,vergessen::V,هېرول,भूलना
1732,vergessen::V,هېرول,बिसारना
1733,messen::V,اندازه کول,नापना
1734,zählen::V,شمارل,गिनना
1735,rechnen::V,حسابول,गणना करना
1736,rechnen::V,حسابول,हिसाब करना
1737,lesen::V,لوستل,पढ़ना
1738,malen::V,رسمول,कींचना
1739,zeichnen::V,رسمول,चित्र कींचना
1740,schreiben::V,لیکل,लिखना
1741,besitzen::V,لرل,मालिक होना
1742,besitzen::V,لرل,स्वामी होना
1743,kaufen::V,رانیول,ख़रीदना
1744,verkaufen::V,خرڅول,बेचना
1745,bezahlen::V,تأدیه کول,चुकाना
1746,bezahlen::V,تأدیه کول,अदा करना
1747,zahlen::V,کسات اخيستل,अदा करना
1748,beherrschen::V,تسلط لرل,शासन करना पर
1749,ertragen::V,زغمل,सहना
1750,Barsch::N,,पर्च
1751,Hecht::N,,पाइक
