,Concept_ID,se,uk
4186,richtig::A,rïekte,правильний
4187,richtig::A,duolla,правильний
4188,richtig::A,rievtes,правильний
4189,richtig::A,riekta,правильний
4190,richtig::A,vuoi'gâ,правильний
4191,richtig::A,vuõiǥâs,правильний
4192,richtig::A,вӯййк,правильний
4193,richtig::A,вӯйкэсс,правильний
4194,schlimm::A,nåake,бридкий
4195,schlimm::A,bahá,бридкий
4196,schlimm::A,vearrái,бридкий
4197,schlimm::A,niev'ri,бридкий
4198,schlimm::A,neu´rr,бридкий
4199,schlimm::A,ню̄э̄зесь,бридкий
4200,wahr::A,saetnies,справжній
4201,wahr::A,sádnes,справжній
4202,wahr::A,duohta,справжній
4203,wahr::A,tuotâ,справжній
4204,wahr::A,tuõtt,справжній
4205,wahr::A,вӯйкас,справжній
4206,alt::A,båeries,старий
4207,alt::A,oames,старий
4208,alt::A,boaris,старий
4209,alt::A,uámis,старий
4210,alt::A,vuä´mes,старий
4211,alt::A,вуэммь,старий
4212,neu::A,orre,новий
4213,neu::A,ådås,новий
4214,neu::A,ođas,новий
4215,neu::A,uuđâs,новий
4216,neu::A,oođâs,новий
4217,neu::A,о̄дт,новий
4218,ehemalig::A,evtebe,колишній
4219,ehemalig::A,åvdep,колишній
4220,ehemalig::A,dološ,колишній
4221,ehemalig::A,oovdiš,колишній
4222,ehemalig::A,tuâl'jõž,колишній
4223,ehemalig::A,туллъя,колишній
4224,ehemalig::A,э̄ввтлэсь,колишній
4225,alt[Lebewesen]::A,voeres,старий
4226,alt[Lebewesen]::A,vuoras,старий
4227,alt[Lebewesen]::A,boares,старий
4228,alt[Lebewesen]::A,vuoras,старий
4229,alt[Lebewesen]::A,puáris,старий
4230,alt[Lebewesen]::A,puä´res,старий
4231,alt[Lebewesen]::A,пуэресь,старий
4232,jung::A,noere,молодий
4233,jung::A,nuorra,молодий
4234,jung::A,nuorra,молодий
4235,jung::A,nuoṛâ,молодий
4236,jung::A,nuõrr,молодий
4237,jung::A,нӯрр,молодий
4238,arm::A,giefies,бідний
4239,arm::A,hædjo,бідний
4240,arm::A,geafi,бідний
4241,arm::A,kevhi,бідний
4242,arm::A,ǩeeu´h,бідний
4243,arm::A,ва̄йваш,бідний
4244,reich::A,ræjhkoes,багатий
4245,reich::A,boanndá,багатий
4246,reich::A,rikkis,багатий
4247,reich::A,riges,багатий
4248,reich::A,ree´ǧǧes,багатий
4249,reich::A,ва̄птэк,багатий
4250,bekannt::A,åehpies,знайомий
4251,bekannt::A,oahpes,знайомий
4252,bekannt::A,dieđus,знайомий
4253,bekannt::A,uápis,знайомий
4254,bekannt::A,tuubdâs,знайомий
4255,bekannt::A,toobdâs,знайомий
4256,bekannt::A,томтас,знайомий
4257,berühmt::A,byögke,славетний
4258,berühmt::A,mihtos,славетний
4259,berühmt::A,beakkán,славетний
4260,berühmt::A,beakkálmas,славетний
4261,berühmt::A,mááinuh,славетний
4262,berühmt::A,peeggâlm,славетний
4263,berühmt::A,snäätnai,славетний
4264,berühmt::A,куллъей,славетний
4265,fremd::A,ammes,чужий
4266,fremd::A,amás,чужий
4267,fremd::A,vieres,чужий
4268,fremd::A,amas,чужий
4269,fremd::A,vie'res,чужий
4270,fremd::A,puigâ,чужий
4271,fremd::A,vee´res,чужий
4272,fremd::A,е̄ххк,чужий
4273,fremd::A,вӣресь,чужий
4274,verschieden::A,ovmese,різний
4275,verschieden::A,moattelágásj,різний
4276,verschieden::A,iesjgeŋgalágásj,різний
4277,verschieden::A,eará,різний
4278,verschieden::A,eresláván,різний
4279,verschieden::A,jee´res,різний
4280,verschieden::A,jee´resnallšem,різний
4281,verschieden::A,югке,різний
4282,verschieden::A,югкеналшэм,різний
4283,nah::A,gietskies,близький
4284,nah::A,lahka,близький
4285,nah::A,lagas,близький
4286,nah::A,a'ldemuš,близький
4287,nah::A,âlddlõs,близький
4288,nah::A,альтэсь,близький
4289,fern::A,gahkese,далекий
4290,fern::A,guhkken,далекий
4291,fern::A,gáiddus,далекий
4292,fern::A,kuhás,далекий
4293,fern::A,ku´ǩes,далекий
4294,fern::A,туммплэсь,далекий
4295,linker::A,gårroeh,лівий
4296,linker::A,gåro,лівий
4297,linker::A,gurut,лівий
4298,linker::A,čižet,лівий
4299,linker::A,či´ǯǯ,лівий
4300,linker::A,чинч,лівий
4301,rechter::A,åelkies,правий
4302,rechter::A,oalges,правий
4303,rechter::A,olgeš,правий
4304,rechter::A,uál'gis,правий
4305,rechter::A,vuõiǥâs,правий
4306,rechter::A,вуэлькесь,правий
4307,anderer::A,jeatjebe,інакший
4308,anderer::A,nubbe,інакший
4309,anderer::A,eará,інакший
4310,anderer::A,nubbi,інакший
4311,anderer::A,nubbe,інакший
4312,anderer::A,nu´bb,інакший
4313,anderer::A,jee´res,інакший
4314,anderer::A,мудта,інакший
4315,anderer::A,е̄ресь,інакший
4316,erster::A,voestes,перший
4317,erster::A,vuostasj,перший
4318,erster::A,vuosttaš,перший
4319,erster::A,vuos'muš,перший
4320,erster::A,vuõs's,перший
4321,erster::A,õõu´dmõs,перший
4322,erster::A,авьтмусс,перший
4323,zweiter::A,mubpie,другий
4324,zweiter::A,nubbe,другий
4325,zweiter::A,nubbi,другий
4326,zweiter::A,nubbe,другий
4327,zweiter::A,nu´bb,другий
4328,zweiter::A,ныммьп,другий
4329,dritter::A,gåalmede,третій
4330,dritter::A,goalmát,третій
4331,dritter::A,goalmmát,третій
4332,dritter::A,kuálmád,третій
4333,dritter::A,kuälmad,третій
4334,dritter::A,кӯа̄ллмант,третій
4335,letzter::A,minngemes,останній
4336,letzter::A,maŋemus,останній
4337,letzter::A,maŋimus,останній
4338,letzter::A,majemuš,останній
4339,letzter::A,mââi´mõs,останній
4340,letzter::A,маӈьмусс,останній
4341,allein::ADV,oktegh,сам
4342,allein::ADV,oktegh,один
4343,allein::ADV,oktegimse,сам
4344,allein::ADV,oktegimse,один
4345,allein::ADV,oktebisnie,сам
4346,allein::ADV,oktebisnie,один
4347,allein::ADV,aktu,сам
4348,allein::ADV,aktu,один
4349,allein::ADV,okto,сам
4350,allein::ADV,okto,один
4351,allein::ADV,ohtuu,сам
4352,allein::ADV,ohtuu,один
4353,allein::ADV,õhttu,сам
4354,allein::ADV,õhttu,один
4355,allein::ADV,о̄ххтэ,сам
4356,allein::ADV,о̄ххтэ,один
4357,zusammen::ADV,ektine,разом
4358,zusammen::ADV,ektine,спільно
4359,zusammen::ADV,ektesne,разом
4360,zusammen::ADV,ektesne,спільно
4361,zusammen::ADV,tjåenghkesne,разом
4362,zusammen::ADV,tjåenghkesne,спільно
4363,zusammen::ADV,siegen,разом
4364,zusammen::ADV,siegen,спільно
4365,zusammen::ADV,oktan,разом
4366,zusammen::ADV,oktan,спільно
4367,zusammen::ADV,ovttas,разом
4368,zusammen::ADV,ovttas,спільно
4369,zusammen::ADV,čoahkis,разом
4370,zusammen::ADV,čoahkis,спільно
4371,zusammen::ADV,oovtâst,разом
4372,zusammen::ADV,oovtâst,спільно
4373,zusammen::ADV,õõutsââ´jest,разом
4374,zusammen::ADV,õõutsââ´jest,спільно
4375,zusammen::ADV,аххтан,разом
4376,zusammen::ADV,аххтан,спільно
4377,zusammen::ADV,эфтэсьт,разом
4378,zusammen::ADV,эфтэсьт,спільно
4379,lange::ADV,guhkiem,довго
4380,lange::ADV,guhkev,довго
4381,lange::ADV,mælggadav,довго
4382,lange::ADV,guhká,довго
4383,lange::ADV,kuhe,довго
4384,lange::ADV,kuhháá,довго
4385,lange::ADV,kuu´ǩǩ,довго
4386,lange::ADV,кугкь,довго
4387,plötzlich::ADV,faahketji,раптом
4388,plötzlich::ADV,hæhkkat,раптом
4389,plötzlich::ADV,fáhkkestaga,раптом
4390,plötzlich::ADV,fakkist,раптом
4391,plötzlich::ADV,kruu´ta,раптом
4392,plötzlich::ADV,а̄йнханна,раптом
4393,sofort::ADV,dallegh,зараз
4394,sofort::ADV,dalá,зараз
4395,sofort::ADV,dalánagi,зараз
4396,sofort::ADV,dakkavide,зараз
4397,sofort::ADV,dakkaviđe,зараз
4398,sofort::ADV,tállán,зараз
4399,sofort::ADV,naraaz,зараз
4400,sofort::ADV,атть,зараз
4401,später::ADV,mænngan ,пізніше
4402,später::ADV,maŋŋebut,пізніше
4403,später::ADV,maŋŋel,пізніше
4404,später::ADV,maŋ̣eláá,пізніше
4405,später::ADV,mâ´ŋŋlakast,пізніше
4406,später::ADV,маӈӈа,пізніше
4407,jetzt::ADV,daelie,тепер
4408,jetzt::ADV,dal,тепер
4409,jetzt::ADV,dal,тепер
4410,jetzt::ADV,tääl,тепер
4411,jetzt::ADV,ââ´n,тепер
4412,jetzt::ADV,атть,тепер
4413,heute::ADV,daenbien,сьогодні
4414,heute::ADV,uddni,сьогодні
4415,heute::ADV,odne,сьогодні
4416,heute::ADV,onne,сьогодні
4417,heute::ADV,tä´bbe,сьогодні
4418,heute::ADV,та̄ррьм,сьогодні
4419,morgen::ADV,jirreden,завтра
4420,morgen::ADV,idet,завтра
4421,morgen::ADV,ihttin,завтра
4422,morgen::ADV,itten,завтра
4423,morgen::ADV,jâđđa,завтра
4424,morgen::ADV,янта,завтра
4425,bald::ADV,varke,незабаром
4426,bald::ADV,ruvva,незабаром
4427,bald::ADV,farga,незабаром
4428,bald::ADV,vorgâ,незабаром
4429,bald::ADV,sõrgg,незабаром
4430,bald::ADV,вэхтэнне,незабаром
4431,dann::ADV,die,потім
4432,dann::ADV,dalloj,потім
4433,dann::ADV,de,потім
4434,dann::ADV,te,потім
4435,dann::ADV,de,потім
4436,dann::ADV,teä,потім
4437,dann::ADV,â´tte,потім
4438,dann::ADV,те,потім
4439,gestern::ADV,jååktan,вчора
4440,gestern::ADV,iektu,вчора
4441,gestern::ADV,ikte,вчора
4442,gestern::ADV,jieh't,вчора
4443,gestern::ADV,jåhtta,вчора
4444,gestern::ADV,яххта,вчора
4445,einst::ADV,dejpeli,колись
4446,einst::ADV,åvdebut,колись
4447,einst::ADV,áigi,колись
4448,einst::ADV,dolin,колись
4449,einst::ADV,tovle,колись
4450,einst::ADV,tuu´l,колись
4451,einst::ADV,э̄ххьтэшьт,колись
4452,damals::ADV,aejkien,тоді
4453,damals::ADV,dalloj,тоді
4454,damals::ADV,dalle,тоді
4455,damals::ADV,talle,тоді
4456,damals::ADV,te´l,тоді
4457,damals::ADV,teä´l,тоді
4458,damals::ADV,танна,тоді
4459,danach::ADV,mïnngesne,згодом
4460,danach::ADV,dan maŋŋela,згодом
4461,danach::ADV,maŋŋil,згодом
4462,danach::ADV,das maŋŋá,згодом
4463,danach::ADV,maŋ̣a,згодом
4464,danach::ADV,mâ´ŋŋlest,згодом
4465,danach::ADV,маӈӈа,згодом
4466,vorher::ADV,aarebi,раніше
4467,vorher::ADV,åvddål,раніше
4468,vorher::ADV,árat,раніше
4469,vorher::ADV,ovdâl,раніше
4470,vorher::ADV,ouddâl,раніше
4471,vorher::ADV,а̄йка,раніше
4472,zuerst::ADV,voestegh,спершу
4473,zuerst::ADV,voestegh,спочатку
4474,zuerst::ADV,álgon,спершу
4475,zuerst::ADV,álgon,спочатку
4476,zuerst::ADV,vuos,спершу
4477,zuerst::ADV,vuos,спочатку
4478,zuerst::ADV,vuohččan,спершу
4479,zuerst::ADV,vuohččan,спочатку
4480,zuerst::ADV,vuoč'čin,спершу
4481,zuerst::ADV,vuoč'čin,спочатку
4482,zuerst::ADV,vuõ´ste,спершу
4483,zuerst::ADV,vuõ´ste,спочатку
4484,zuerst::ADV,vuõs'smõõssân,спершу
4485,zuerst::ADV,vuõs'smõõssân,спочатку
4486,zuerst::ADV,э̄ввтла,спершу
4487,zuerst::ADV,э̄ввтла,спочатку
4488,zuerst::ADV,э̄ввтэль,спершу
4489,zuerst::ADV,э̄ввтэль,спочатку
4490,einmal::ADV,ikth,один раз
4491,einmal::ADV,akti,один раз
4492,einmal::ADV,okte,один раз
4493,einmal::ADV,ohtii,один раз
4494,einmal::ADV,kojo,один раз
4495,einmal::ADV,måttmešt,один раз
4496,einmal::ADV,э̄фт вэ̄рр,один раз
4497,manchmal::ADV,muvhtene,іноді
4498,manchmal::ADV,muvhtene,інколи
4499,manchmal::ADV,muhttijn,іноді
4500,manchmal::ADV,muhttijn,інколи
4501,manchmal::ADV,duolla dálla,іноді
4502,manchmal::ADV,duolla dálla,інколи
4503,manchmal::ADV,muhtumin,іноді
4504,manchmal::ADV,muhtumin,інколи
4505,manchmal::ADV,kuásnii,іноді
4506,manchmal::ADV,kuásnii,інколи
4507,manchmal::ADV,måttmešt,іноді
4508,manchmal::ADV,måttmešt,інколи
4509,manchmal::ADV,kuä´ss-ne,іноді
4510,manchmal::ADV,kuä´ss-ne,інколи
4511,manchmal::ADV,мудта вэ̄р,іноді
4512,manchmal::ADV,мудта вэ̄р,інколи
4513,oft::ADV,daamtaj,часто
4514,oft::ADV,álu,часто
4515,oft::ADV,ábaj,часто
4516,oft::ADV,dájvvá,часто
4517,oft::ADV,dávjá,часто
4518,oft::ADV,távjá,часто
4519,oft::ADV,täujja,часто
4520,oft::ADV,то̄а̄ййв,часто
4521,immer::ADV,iktesth,завжди
4522,immer::ADV,eejnegen,завжди
4523,immer::ADV,agev,завжди
4524,immer::ADV,álo,завжди
4525,immer::ADV,ain,завжди
4526,immer::ADV,ovttuu,завжди
4527,immer::ADV,pâi,завжди
4528,immer::ADV,пай,завжди
4529,niemals::ADV,ij gåessie,ніколи
4530,niemals::ADV,ij goassak,ніколи
4531,niemals::ADV,ij ihkenis,ніколи
4532,niemals::ADV,ii goassege,ніколи
4533,niemals::ADV,ij kuás'sin,ніколи
4534,niemals::ADV,ij ni kuä´ss,ніколи
4535,niemals::ADV,эйй никуэссь,ніколи
4536,hier::ADV,daagkoe,тут
4537,hier::ADV,dála,тут
4538,hier::ADV,dánna,тут
4539,hier::ADV,dá,тут
4540,hier::ADV,dás,тут
4541,hier::ADV,taa,тут
4542,hier::ADV,tää,тут
4543,hier::ADV,ta´ltte,тут
4544,hier::ADV,тала,тут
4545,hier::ADV,тэста,тут
4546,hierhin::ADV,diekie,сюди
4547,hierhin::ADV,dási,сюди
4548,hierhin::ADV,diehki,сюди
4549,hierhin::ADV,deike,сюди
4550,hierhin::ADV,teehi,сюди
4551,hierhin::ADV,tii´ǩ,сюди
4552,hierhin::ADV,тӣге,сюди
4553,von hier::ADV,daebpede,звідси
4554,von hier::ADV,dássta,звідси
4555,von hier::ADV,dáppelt,звідси
4556,von hier::ADV,dáppe,звідси
4557,von hier::ADV,tástán,звідси
4558,von hier::ADV,tääiǥ,звідси
4559,von hier::ADV,tääi´ben,звідси
4560,von hier::ADV,тэста,звідси
4561,dort::ADV,dagkoe,там
4562,dort::ADV,dale,там
4563,dort::ADV,dakko,там
4564,dort::ADV,tuo,там
4565,dort::ADV,tovben,там
4566,dort::ADV,to´ben,там
4567,dort::ADV,тёллэ,там
4568,dort::ADV,тамьпе,там
4569,dorthin::ADV,dahkoe,туди
4570,dorthin::ADV,dåhku,туди
4571,dorthin::ADV,dohko,туди
4572,dorthin::ADV,diehko,туди
4573,dorthin::ADV,tuohu,туди
4574,dorthin::ADV,tok,туди
4575,dorthin::ADV,tok-aa,туди
4576,dorthin::ADV,то̄гэ,туди
4577,vorwärts::ADV,fraamme,вперед
4578,vorwärts::ADV,åvddån,вперед
4579,vorwärts::ADV,ovddas,вперед
4580,vorwärts::ADV,oovdâs,вперед
4581,vorwärts::ADV,ooudâs,вперед
4582,vorwärts::ADV,ooudårra,вперед
4583,vorwärts::ADV,эвтэс,вперед
4584,rückwärts::ADV,mænngese,назад
4585,rückwärts::ADV,ruoptobadáj,назад
4586,rückwärts::ADV,maŋás,назад
4587,rückwärts::ADV,majaskulij,назад
4588,rückwärts::ADV,mââjas,назад
4589,rückwärts::ADV,mâ´ŋŋla,назад
4590,rückwärts::ADV,мо̄а̄з,назад
4591,rückwärts::ADV,мо̄а̄ст,назад
4592,zurück::ADV,bååstede,назад
4593,zurück::ADV,ruoptus,назад
4594,zurück::ADV,maŋus,назад
4595,zurück::ADV,ruoktot,назад
4596,zurück::ADV,maassâd,назад
4597,zurück::ADV,vä´st,назад
4598,zurück::ADV,mååusat,назад
4599,zurück::ADV,мо̄а̄з,назад
4600,zurück::ADV,мо̄а̄ст,назад
4601,unten::ADV,vuelnie,внизу
4602,unten::ADV,vuollen,внизу
4603,unten::ADV,vuollin,внизу
4604,unten::ADV,vyellin,внизу
4605,unten::ADV,vue´llen,внизу
4606,unten::ADV,вӯлльн,внизу
4607,hinab::ADV,våålese,вниз
4608,hinab::ADV,vuolus,вниз
4609,hinab::ADV,vulos,вниз
4610,hinab::ADV,vuá'lás,вниз
4611,hinab::ADV,vuâlas,вниз
4612,hinab::ADV,валас,вниз
4613,oben::ADV,bijjene,вгорі
4614,oben::ADV,baddjen,вгорі
4615,oben::ADV,badjin,вгорі
4616,oben::ADV,paijeen,вгорі
4617,oben::ADV,pâ´jjen,вгорі
4618,oben::ADV,tunââ´lmest,вгорі
4619,oben::ADV,пайенҍ,вгорі
4620,hinauf::ADV,bæjjese,вгору
4621,hinauf::ADV,bajás,вгору
4622,hinauf::ADV,bajás,вгору
4623,hinauf::ADV,pajas,вгору
4624,hinauf::ADV,pââjas,вгору
4625,hinauf::ADV,пайяс,вгору
4626,überall::ADV,gaajhkene lehkesne,скрізь
4627,überall::ADV,juohkka sajen,скрізь
4628,überall::ADV,juohke sajis,скрізь
4629,überall::ADV,jya'hisaajeest,скрізь
4630,überall::ADV,vee´zz,скрізь
4631,überall::ADV,pukvee´zz,скрізь
4632,überall::ADV,пугквесь,скрізь
4633,nicht::ADV,ij,не
4634,nicht::ADV,ij,не
4635,nicht::ADV,ii,не
4636,nicht::ADV,ij,не
4637,nicht::ADV,ij,не
4638,nicht::ADV,эйй,не
4639,ein wenig::ADV,ånnetje,трохи
4640,ein wenig::ADV,ånnetje,небагато
4641,ein wenig::ADV,ahtjetje,трохи
4642,ein wenig::ADV,ahtjetje,небагато
4643,ein wenig::ADV,binná,трохи
4644,ein wenig::ADV,binná,небагато
4645,ein wenig::ADV,veahá,трохи
4646,ein wenig::ADV,veahá,небагато
4647,ein wenig::ADV,ucánjii,трохи
4648,ein wenig::ADV,ucánjii,небагато
4649,ein wenig::ADV,occanj,трохи
4650,ein wenig::ADV,occanj,небагато
4651,ein wenig::ADV,simmna,трохи
4652,ein wenig::ADV,simmna,небагато
4653,ein wenig::ADV,сада,трохи
4654,ein wenig::ADV,сада,небагато
4655,ein wenig::ADV,садаматта,трохи
4656,ein wenig::ADV,садаматта,небагато
4657,kaum::ADV,jallan,ледве
4658,kaum::ADV,vánet,ледве
4659,kaum::ADV,báljo,ледве
4660,kaum::ADV,illá,ледве
4661,kaum::ADV,illvaa,ледве
4662,kaum::ADV,мале,ледве
4663,kaum::ADV,элэлэ,ледве
4664,sehr::ADV,sagk,дуже
4665,sehr::ADV,riek,дуже
4666,sehr::ADV,sieldes,дуже
4667,sehr::ADV,hui,дуже
4668,sehr::ADV,ollu,дуже
4669,sehr::ADV,čuuvtij,дуже
4670,sehr::ADV,sami,дуже
4671,sehr::ADV,čuu´t,дуже
4672,sehr::ADV,пэре,дуже
4673,sehr::ADV,чофта,дуже
4674,so::ADV,numhtie,так
4675,so::ADV,nav,так
4676,so::ADV,nuov,так
4677,so::ADV,nåv,так
4678,so::ADV,nu,так
4679,so::ADV,näävt,так
4680,so::ADV,de,так
4681,so::ADV,nu´t,так
4682,so::ADV,nääi´t,так
4683,so::ADV,те̄льнэ,так
4684,noch::ADV,annje,ще
4685,noch::ADV,ájn,ще
4686,noch::ADV,vilá,ще
4687,noch::ADV,ain,ще
4688,noch::ADV,vela,ще
4689,noch::ADV,võl,ще
4690,noch::ADV,veâl,ще
4691,noch::ADV,вя̄л,ще
4692,nur::ADV,ajve,лише
4693,nur::ADV,ajve,тільки
4694,nur::ADV,barre,лише
4695,nur::ADV,barre,тільки
4696,nur::ADV,dåssjå,лише
4697,nur::ADV,dåssjå,тільки
4698,nur::ADV,dušše,лише
4699,nur::ADV,dušše,тільки
4700,nur::ADV,váá,лише
4701,nur::ADV,váá,тільки
4702,nur::ADV,pâi,лише
4703,nur::ADV,pâi,тільки
4704,nur::ADV,leša,лише
4705,nur::ADV,leša,тільки
4706,nur::ADV,tåå´lǩ,лише
4707,nur::ADV,tåå´lǩ,тільки
4708,nur::ADV,лэша,лише
4709,nur::ADV,лэша,тільки
4710,nur::ADV,лышшэ,лише
4711,nur::ADV,лышшэ,тільки
4712,schon::ADV,joe,вже
4713,schon::ADV,juo,вже
4714,schon::ADV,juo,вже
4715,schon::ADV,juo,вже
4716,schon::ADV,ju´n,вже
4717,schon::ADV,ё,вже
4718,wieder::ADV,vihth,знову
4719,wieder::ADV,aajmoen,знову
4720,wieder::ADV,vas,знову
4721,wieder::ADV,ådåsis,знову
4722,wieder::ADV,fas,знову
4723,wieder::ADV,vuot,знову
4724,wieder::ADV,vest,знову
4725,wieder::ADV,däs,знову
4726,wieder::ADV,e´pet,знову
4727,wieder::ADV,аввта,знову
4728,wieder::ADV,о̄дтсэ,знову
4729,vor::PRP,åvteste,перед
4730,vor::PRP,ålggolin,перед
4731,vor::PRP,ovddas,перед
4732,vor::PRP,oovdâst,перед
4733,vor::PRP,ooudâst,перед
4734,vor::PRP,авьтэмьбе̄лльт,перед
4735,hinter::PRP,duekesne,ззаду
4736,hinter::PRP,duekesne,позаду
4737,hinter::PRP,duogen,ззаду
4738,hinter::PRP,duogen,позаду
4739,hinter::PRP,maŋŋelin,ззаду
4740,hinter::PRP,maŋŋelin,позаду
4741,hinter::PRP,maŋil,ззаду
4742,hinter::PRP,maŋil,позаду
4743,hinter::PRP,duogás,ззаду
4744,hinter::PRP,duogás,позаду
4745,hinter::PRP,tyeḥin,ззаду
4746,hinter::PRP,tyeḥin,позаду
4747,hinter::PRP,tue´ǩǩen,ззаду
4748,hinter::PRP,tue´ǩǩen,позаду
4749,hinter::PRP,маӈельт,ззаду
4750,hinter::PRP,маӈельт,позаду
4751,unter::PRP,nuelesne,під
4752,unter::PRP,vuolen,під
4753,unter::PRP,vuolde,під
4754,unter::PRP,vyel'ni,під
4755,unter::PRP,vue´llen,під
4756,unter::PRP,вӯлльнҍ,під
4757,durch::PRP,vieken,крізь
4758,durch::PRP,tjadá,крізь
4759,durch::PRP,-rájge,крізь
4760,durch::PRP,čađa,крізь
4761,durch::PRP,čoođâ,крізь
4762,durch::PRP,čõõđ,крізь
4763,durch::PRP,pääi´ǩ,крізь
4764,durch::PRP,че̄д,крізь
4765,neben::PRP,baaltese,біля
4766,neben::PRP,báldan,біля
4767,neben::PRP,bálddas,біля
4768,neben::PRP,paaldâst,біля
4769,neben::PRP,paaldâst,біля
4770,neben::PRP,поалльтэ,біля
4771,zwischen::PRP,gaskesne,між
4772,zwischen::PRP,gasska,між
4773,zwischen::PRP,gaskkas,між
4774,zwischen::PRP,kooskâst,між
4775,zwischen::PRP,kâskka,між
4776,zwischen::PRP,кэскэсьт,між
4777,zwischen::PRP,кэ̄скэль,між
4778,wegen::PRP,dïete,з-за
4779,wegen::PRP,dïete,через
4780,wegen::PRP,gaevhtieh,з-за
4781,wegen::PRP,gaevhtieh,через
4782,wegen::PRP,diehti,з-за
4783,wegen::PRP,diehti,через
4784,wegen::PRP,dihte,з-за
4785,wegen::PRP,dihte,через
4786,wegen::PRP,geažil,з-за
4787,wegen::PRP,geažil,через
4788,wegen::PRP,tet,з-за
4789,wegen::PRP,tet,через
4790,wegen::PRP,diõtt,з-за
4791,wegen::PRP,diõtt,через
4792,wegen::PRP,ǩeäč'ča,з-за
4793,wegen::PRP,ǩeäč'ča,через
4794,wegen::PRP,гуэйке,з-за
4795,wegen::PRP,гуэйке,через
4796,dies::PRN,dihte,це
4797,dies::PRN,dát,це
4798,dies::PRN,dát,це
4799,dies::PRN,táát,це
4800,dies::PRN,tät,це
4801,dies::PRN,tiett-aa,це
4802,dies::PRN,тэдт,це
4803,das::PRN,dohte,то
4804,das::PRN,dat,то
4805,das::PRN,dat,то
4806,das::PRN,tot,то
4807,das::PRN,tõt,то
4808,das::PRN,тудт,то
4809,alles::PRN,gaajhke,все
4810,alles::PRN,gájkka,все
4811,alles::PRN,buot,все
4812,alles::PRN,puoh,все
4813,alles::PRN,puk,все
4814,alles::PRN,пугк,все
4815,ich::PRN,manne,я
4816,ich::PRN,mån,я
4817,ich::PRN,månnå,я
4818,ich::PRN,mun,я
4819,ich::PRN,mun,я
4820,ich::PRN,munnâ,я
4821,ich::PRN,mon,я
4822,ich::PRN,мунн,я
4823,du::PRN,datne,ти
4824,du::PRN,dån,ти
4825,du::PRN,don,ти
4826,du::PRN,tun,ти
4827,du::PRN,ton,ти
4828,du::PRN,то̄нн,ти
4829,er::PRN,dïhte,він
4830,er::PRN,sån,він
4831,er::PRN,son,він
4832,er::PRN,sun,він
4833,er::PRN,son,він
4834,er::PRN,со̄нн,він
4835,wir::PRN,mijjieh,ми
4836,wir::PRN,mij,ми
4837,wir::PRN,mii,ми
4838,wir::PRN,mij,ми
4839,wir::PRN,mij,ми
4840,wir::PRN,мыйй,ми
4841,ihr::PRN,dijjie,ви
4842,ihr::PRN,dij,ви
4843,ihr::PRN,dii,ви
4844,ihr::PRN,tij,ви
4845,ihr::PRN,tij,ви
4846,ihr::PRN,тыйй,ви
4847,sie::PRN,dah,вони
4848,sie::PRN,sij,вони
4849,sie::PRN,sii,вони
4850,sie::PRN,sij,вони
4851,sie::PRN,sij,вони
4852,sie::PRN,сыйй,вони
4853,was::FPRN,mij,що
4854,was::FPRN,mij,що
4855,was::FPRN,mii,що
4856,was::FPRN,mii,що
4857,was::FPRN,mii,що
4858,was::FPRN,мӣ,що
4859,wer::FPRN,gie,хто
4860,wer::FPRN,guhti,хто
4861,wer::FPRN,gii,хто
4862,wer::FPRN,guhte,хто
4863,wer::FPRN,kii,хто
4864,wer::FPRN,ǩii,хто
4865,wer::FPRN,kåå´tt,хто
4866,wer::FPRN,ке̄,хто
4867,wo::FADV,gusnie,де
4868,wo::FADV,gånnå,де
4869,wo::FADV,gos,де
4870,wo::FADV,kost,де
4871,wo::FADV,ko´st,де
4872,wo::FADV,касьт,де
4873,wohin::FADV,gogka,куди
4874,wohin::FADV,gåsi,куди
4875,wohin::FADV,gosa,куди
4876,wohin::FADV,kuus,куди
4877,wohin::FADV,koozz,куди
4878,wohin::FADV,ко̄з,куди
4879,wie::FADV,guktie,як
4880,wie::FADV,gumhtie,як
4881,wie::FADV,gåktu,як
4882,wie::FADV,mot,як
4883,wie::FADV,mahte,як
4884,wie::FADV,mä´htt,як
4885,wie::FADV,ко̄ххт,як
4886,warum::FADV,man,чому
4887,warum::FADV,manen,чому
4888,warum::FADV,manne,чому
4889,warum::FADV,mane,чому
4890,warum::FADV,mondiet,чому
4891,warum::FADV,mõõzz,чому
4892,warum::FADV,mää´nn,чому
4893,warum::FADV,мэ̄йт,чому
4894,warum::FADV,мэ̄ннгуэйке,чому
4895,wieviel::FNUM,man jeenje,скільки
4896,wieviel::FNUM,makta,скільки
4897,wieviel::FNUM,olugo,скільки
4898,wieviel::FNUM,kalle,скільки
4899,wieviel::FNUM,kâ´ll,скільки
4900,wieviel::FNUM,мэ̄ннве̄рьт,скільки
4901,wieviel::FNUM,мэ̄нлянчверьт,скільки
4902,eins::NUM,akte,один
4903,eins::NUM,akta,один
4904,eins::NUM,okta,один
4905,eins::NUM,ohtâ,один
4906,eins::NUM,õhtt,один
4907,eins::NUM,э̄ххт,один
4908,eins::NUM,о̄ххтэ,один
4909,zwei::NUM,göökte,два
4910,zwei::NUM,guokta,два
4911,zwei::NUM,guokte,два
4912,zwei::NUM,kyeh'ti,два
