,Concept_ID,hi,el
1343,weggehen::V,बाहर जाना,φεύγω
1344,abfahren::V,छूटना,ξεκινώ
1345,abfahren::V,छूटना,αναχωρώ
1346,abfahren::V,रवाना होना,ξεκινώ
1347,abfahren::V,रवाना होना,αναχωρώ
1348,anhalten::V,रुकना,σταματώ
1349,anhalten::V,खड़ा होना,σταματώ
1350,hineingehen::V,घुसना,μπαίνω
1351,hineingehen::V,अंदर जाना,μπαίνω
1352,eintreten::V,प्रवेश करना,μπαίνω
1353,eintreten::V,प्रवेश करना,εισέρχομαι
1354,kommen::V,आना,έρχομαι
1355,ankommen::V,पहुँचना,φτάνω
1356,zurückkommen::V,लौटना,επιστρέφω
1357,zurückkommen::V,वापस आना,επιστρέφω
1358,bleiben::V,रहना,μένω
1359,bleiben::V,रुकना,μένω
1360,warten::V,इंतज़ार करना,περιμένω
1361,erwarten::V,प्रतीक्षा करना,αναμένω
1362,erwarten::V,प्रतीक्षा करना,περιμένω
1363,suchen::V,ढूँढ़ना,ψάχνω
1364,finden::V,पाना,βρίσκω
1365,finden::V,ढूँढ़ निकालना,βρίσκω
1366,versuchen::V,कोशिश करना,προσπαθώ
1367,vorbereiten::V,तैयार करना,προετοιμάζω
1368,lieben::V,प्यार करना,αγαπώ
1369,mögen::V,पसंद होना,μου αρέσει
1370,lachen::V,हँसना,γελώ
1371,rühren::V,छूना,συγκινώ
1372,weinen::V,रोना,κλαίω
1373,schimpfen::V,गाली देना,βρίζω
1374,sich ärgern::V,चिढ़ना,θυμώνω
1375,sich ärgern::V,नाराज़ होना,θυμώνω
1376,sich fürchten::V,डरना,φοβάμαι
1377,sich fürchten::V,भय खाना,φοβάμαι
1378,fürchten::V,डरना से,φοβάμαι
1379,fürchten::V,भय खाना से,φοβάμαι
1380,fliehen::V,भागना,φεύγω
1381,flüchten::V,निकल भागना,δραπετεύω
1382,sehen::V,देखना,βλέπω
1383,anschauen::V,देखना,κοιτάζω
1384,ansehen::V,दृष्टि डालना पर,βλέπω
1385,hören::V,सुनना,ακούω
1386,zuhören::V,सुनना,ακούω
1387,probieren::V,चखना,δοκιμάζω
1388,riechen::V,सूँघना,μυρίζω
1389,riechen::V,सूँघना,οσφραίνομαι
1390,fühlen::V,महसूस करना,αισθάνομαι
1391,scheinen::V,लगना,φαίνομαι
1392,zu sehen sein::V,दिखाई देना,φαίνομαι
1393,vernehmen::V,सुनना,ακούω
1394,vernehmen::V,सुनना,μαθαίνω
1395,frieren::V,ठंड लगना,κρυώνω
1396,frieren::V,सर्दी लगना,κρυώνω
1397,tun::V,करना,κάνω
1398,können::V,सकना,ξέρω
1399,können::V,सकना,μπορώ
1400,können::V,जानना,ξέρω
1401,können::V,जानना,μπορώ
1402,wollen::V,चाहना,θέλω
1403,anfangen::V,शुरू करना,αρχίζω
1404,beenden::V,ख़त्म करना,τελειώνω
1405,beenden::V,समाप्त करना,τελειώνω
1406,aufhören::V,बंद जाना,παύω
1407,aufhören::V,समाप्त जाना,παύω
1408,gelingen::V,बनना,πετυχαίνω
1409,gelingen::V,अच्छा होना,πετυχαίνω
1410,geraten::V,बन पड़ना,γίνομαι
1411,öffnen::V,खोलना,ανοίγω
1412,schließen::V,बंद करना,κλείνω
1413,stellen::V,रखना,θέτω
1414,setzen::V,रखना,θέτω
1415,setzen::V,बिठाना,θέτω
1416,legen::V,रखना,θέτω
1417,legen::V,लिटाना,θέτω
1418,berühren::V,छूना,εγγίζω
1419,berühren::V,स्पर्श करना,εγγίζω
1420,verbinden::V,बाँधना,συνδέω
1421,bedecken::V,ढकना,σκεπάζω
1422,aufhängen::V,लटकाना,κρεμώ
1423,anzünden::V,जलाना,ανάβω
1424,aufheben::V,उठाना,σηκώνω
1425,zurücklassen::V,पीछे छोड़ना,εγκαταλείπω
1426,verlieren::V,खोना,χάνω
1427,verlieren::V,गँवाना,χάνω
1428,fallen lassen::V,गिराना,αφήνω να πέσει
1429,machen::V,करना,κάνω
1430,machen::V,करना,φτιάχνω
1431,machen::V,बनाना,κάνω
1432,machen::V,बनाना,φτιάχνω
1433,herstellen::V,बनाना,κατασκευάζω
1434,herstellen::V,तैयार करना,κατασκευάζω
1435,bauen::V,बनाना,χτίζω
1436,bauen::V,बनाना,οικοδομώ
1437,bauen::V,निर्माण करना,χτίζω
1438,bauen::V,निर्माण करना,οικοδομώ
1439,reparieren::V,मरम्मत करना,επισκευάζω
1440,reparieren::V,मरम्मत करना,επιδιορθώνω
1441,verbessern::V,सुधारना,βελτιώνω
1442,verbessern::V,सुधारना,καλυτερεύω
1443,ändern::V,बदलना,αλλάζω
1444,ändern::V,परीवर्तन करना,αλλάζω
1445,graben::V,खोदना,σκάβω
1446,beugen::V,झुकाना,λυγίζω
1447,biegen::V,झुकाना,κάμπτω
1448,drehen::V,फेरना,στρέφω
1449,drehen::V,घुमाना,στρέφω
1450,wenden::V,पलटना,γυρίζω
1451,wenden::V,मोड़ना,γυρίζω
1452,umdrehen::V,घुमाना,γυρίζω
1453,heben::V,उठाना,υψώνω
1454,heben::V,उठाना,σηκώνω
1455,heben::V,ऊँचा करना,υψώνω
1456,heben::V,ऊँचा करना,σηκώνω
1457,hochheben::V,उठाना,υψώνω
1458,hochheben::V,उठाना,σηκώνω
1459,hochheben::V,ऊपर को उठाना,υψώνω
1460,hochheben::V,ऊपर को उठाना,σηκώνω
1461,ergreifen::V,पकड़ना,πιάνω
1462,ergreifen::V,पकड़ना,αρπάζω
1463,ergreifen::V,हाथ में लेना,πιάνω
1464,ergreifen::V,हाथ में लेना,αρπάζω
1465,halten::V,धरना,βαστώ
1466,halten::V,पकड़ना,βαστώ
1467,drücken::V,दबाना,πιέζω
1468,schieben::V,सरकाना,σπρώχνω
1469,schieben::V,खिसकाना,σπρώχνω
1470,kratzen::V,खुरचना,γρατσουνίζω
1471,kratzen::V,खुजलाना,γρατσουνίζω
1472,lecken::V,चाटना,γλείφω
1473,beißen::V,काटना,δαγκάνω
1474,abreißen::V,तोड़ना,κόβω
1475,abreißen::V,तोड़ना,σχίζω
1476,abschneiden::V,काट करना,αποκόπτω
1477,binden::V,बाँधना,δένω
1478,stecken::V,खोंसना,χώνω
1479,brechen::V,तोड़ना,σπάζω
1480,klopfen::V,खटखटाना,χτυπώ
1481,klopfen::V,खटखटाना,τινάζω
1482,hauen::V,ठोकना,χτυπώ
1483,kleben::V,चिपकाना,κολλώ
1484,reiben::V,घिसना,τρίβω
1485,reiben::V,रगड़ना,τρίβω
1486,streichen::V,लगाना,αλείφω
1487,schleifen::V,तेज़ करना,ακονίζω
1488,schneiden::V,कतरना,κόβω
1489,rütteln::V,झकझोरना,σείω
1490,rütteln::V,झकझोरना,τινάζω
1491,schütteln::V,हिलाना,σείω
1492,schütteln::V,हिलाना,κουνώ
1493,schwenken::V,घुमाना,κουνώ
1494,schütten::V,उँडेलना,χύνω
1495,füllen::V,भरना,γεμίζω
1496,füllen::V,ठूसना,γεμίζω
1497,einwickeln::V,लपेटना,τυλίγω
1498,tragen::V,ढोना,φέρνω
1499,schleppen::V,घसीटना,κουβαλώ
1500,ziehen::V,खींचना,τραβώ
1501,aufbewahren::V,रखना,φυλάω
1502,werfen::V,फेंकना,ρίχνω
1503,fangen::V,पकड़ना,πιάνω
1504,packen::V,पकड़ना,τσακώνω
1505,verstecken::V,छिपाना,κρύβω
1506,teilen::V,बाँटना,μερίζω
1507,schicken::V,भेजना,στέλνω
1508,bringen::V,लाना,φέρνω
1509,hinzufügen::V,जोड़ना,προσθέτω
1510,bekommen::V,पाना,προσκομίζω
1511,erhalten::V,पाना,παίρνω
1512,erhalten::V,पाना,λαμβάνω
1513,erhalten::V,मिलना,παίρνω
1514,erhalten::V,मिलना,λαμβάνω
1515,nehmen::V,लेना,πιάνω
1516,nehmen::V,लेना,παίρνω
1517,wählen::V,चुनना,εκλέγω
1518,auswählen::V,चुनना,διαλέγω
1519,bewahren::V,बनाए रखना,διατηρώ
1520,behindern::V,रोकना,εμποδίζω
1521,verderben::V,ख़राब करना,χαλώ
1522,beschädigen::V,नुक़सान पहुँचाना,ζημιώνω
1523,zerbrechen::V,तोड़ना,σπάζω
1524,zerreißen::V,तोड़ना,σχίζω
1525,zerstören::V,नष्ट करना,καταστρέφω
1526,zerstören::V,बरबाद करना,καταστρέφω
1527,verbrennen::V,जलाना,καίω
1528,geben::V,देना,δίνω
1529,reichen::V,थमाना,δίνω
1530,schenken::V,भेंट देना,χαρίζω
1531,versprechen::V,वादा करना,υπόσχομαι
1532,wünschen::V,कामना करना,εύχομαι
1533,loben::V,तारीफ़ करना,επαινώ
1534,küssen::V,चूमना,φιλώ
1535,wiegen::V,झुलाना,κουνώ
1536,wiegen::V,झुलाना,νανουρίζω
1537,zudecken::V,ढकना,σκεπάζω
1538,wecken::V,जगाना,ξυπνώ
1539,zeigen::V,दिखाना,δείχνω
1540,führen::V,रास्ता दिखाना,οδηγώ
1541,lehren::V,पढ़ाना,διδάσκω
1542,unterrichten::V,सिखाना,διδάσκω
1543,aufziehen::V,पालना,ανατρέφω
1544,leiten::V,संचालन करना,ηγούμαι
1545,leiten::V,संचालन करना,διευθύνω
1546,antreiben::V,हड़बड़ाना,σπρώχνω
1547,antreiben::V,हड़बड़ाना,παρακινώ
1548,lassen::V,-आना,αφήνω
1549,lassen::V,कराना,αφήνω
1550,einladen::V,बुलाना,προσκαλώ
1551,vereinigen::V,मिलाना,ενώνω
1552,vereinigen::V,संयुक्त करना,ενώνω
1553,besuchen::V,मिलना से,επισκέπτομαι
1554,besuchen::V,मिलने जाना से,επισκέπτομαι
1555,treffen::V,मिलना,συναντώ
1556,sich versammeln::V,इकट्ठा होना,μαζεύομαι
1557,spielen::V,खेलना,παίζω
1558,singen::V,गाना,τραγουδώ
1559,tanzen::V,नाचना,χορεύω
1560,sich trennen::V,अलग होना,αποχωρίζομαι
1561,verlassen::V,छोड़ना,εγκαταλείπω
1562,retten::V,बचाना,σώζω
1563,bewachen::V,आँख रखना पर,φρουρώ
1564,schützen::V,रक्षा करना,προστατεύω
1565,verteidigen::V,रक्षा करना,υπερασπίζω
1566,sich schlagen::V,हाथापाई करना,χτυπιέμαι
1567,schießen::V,गोली मारना,πυροβολώ
1568,siegen::V,जीतना,νικώ
1569,siegen::V,विजय पाना,νικώ
1570,ärgern::V,चिढ़ाना,τσαντίζω
1571,schlagen::V,मारना,χτυπώ
1572,treten::V,ठोकर मारना,κλοτσώ
1573,stechen::V,भेदना,τρυπώ
1574,stechen::V,भोंकना,τρυπώ
1575,stoßen::V,धक्का देना,ωθώ
1576,stoßen::V,धक्का देना,σπρώχνω
1577,stoßen::V,झटका देना,ωθώ
1578,stoßen::V,झटका देना,σπρώχνω
1579,stehlen::V,चोरी करना,κλέβω
1580,stören::V,बुरा लगना,διαταράσσω
1581,belästigen::V,तंग करना,ενοχλώ
1582,verbergen::V,लुकाना,κρύβω
1583,täuschen::V,धोखा देना,παραπλανώ
1584,betrügen::V,धोखा देना,απατώ
1585,töten::V,मारना,σκοτώνω
1586,töten::V,मारना,θανατώνω
1587,töten::V,मार डालना,σκοτώνω
1588,töten::V,मार डालना,θανατώνω
1589,wohnen::V,रहना,μένω
1590,wohnen::V,रहना,κατοικώ
1591,arbeiten::V,काम करना,δουλεύω
1592,arbeiten::V,काम करना,εργάζομαι
1593,sammeln::V,जमा करना,μαζεύω
1594,sammeln::V,जमा करना,συλλέγω
1595,pflücken::V,चुनना,κόβω
1596,pflücken::V,तोड़ना,κόβω
1597,jagen::V,आखेट करना,κυνηγώ
1598,jagen::V,शिकार करना,κυνηγώ
1599,fischen::V,मछली पकड़ना,ψαρεύω
1600,fassen::V,पकड़ना,πιάνω
1601,hüten::V,चराना,φυλάγω
1602,hüten::V,चराना,προσέχω
1603,treiben::V,हाँकना,οδηγώ
1604,anbinden::V,बाँधना,δένω
1605,füttern::V,खिलाना,ταΐζω
1606,melken::V,दुहना,αρμέγω
1607,hacken::V,काटना,κόβω
1608,gießen::V,सींचना,ποτίζω
1609,reifen::V,पकना,ωριμάζω
1610,zubereiten::V,पकाना,ετοιμάζω
1611,kochen::V,पकाना,βράζω
1612,kochen::V,राँधना,βράζω
1613,backen::V,पकाना,ψήνω
1614,braten::V,तलना,τηγανίζω
1615,braten::V,भूनना,τηγανίζω
1616,umrühren::V,फेंटना,ανακατεύω
1617,stricken::V,बुनना,πλέκω
1618,nähen::V,सीना,ράβω
1619,färben::V,रँगना,βάφω
1620,färben::V,रँगना,χρωματίζω
1621,reinigen::V,साफ़ करना,καθαρίζω
1622,reinigen::V,शुद्ध करना,καθαρίζω
1623,waschen::V,धोना,πλένω
1624,abwischen::V,पोंछ्ना,σφουγγίζω
1625,spülen::V,माँजना,ξεπλένω
1626,spülen::V,खँगालना,ξεπλένω
1627,fegen::V,बुहारना,σκουπίζω
1628,kehren::V,झाड़ना,σκουπίζω
1629,baden::V,स्नान करना,κάνω μπάνιο
1630,sich waschen::V,नहाना,πλένομαι
1631,sich waschen::V,हाथ-मुँह धोना,πλένομαι
1632,ausziehen::V,उतारना,βγάζω
1633,anziehen::V,पहनना,φορώ
1634,sich anziehen::V,कपड़े पहनना,ντύνομαι
1635,kämmen::V,कंघी करना,χτενίζω
1636,schmücken::V,सजाना,στολίζω
1637,schmücken::V,सँवारना,στολίζω
1638,sagen::V,कहना,λέω
1639,sagen::V,बताना,λέω
1640,sprechen::V,बोलना,μιλώ
1641,reden::V,बोलना,μιλώ
1642,reden::V,बोलना,κουβεντιάζω
1643,reden::V,बात करना,μιλώ
1644,reden::V,बात करना,κουβεντιάζω
1645,sich unterhalten::V,बात करना,συνομιλώ
1646,sich unterhalten::V,बात करना,κουβεντιάζω
1647,sich unterhalten::V,बातचीत करना,συνομιλώ
1648,sich unterhalten::V,बातचीत करना,κουβεντιάζω
1649,fragen::V,पूछ्ना,ρωτώ
1650,fragen::V,प्रश्न करना,ρωτώ
1651,bitten::V,माँगना से,ζητώ
1652,bitten::V,माँगना से,παρακαλώ
1653,erzählen::V,बताना,διηγούμαι
1654,mitteilen::V,ख़बर देना,πληροφορώ
1655,mitteilen::V,सूचना देना,πληροφορώ
1656,nennen::V,नाम देना,ονομάζω
1657,rufen::V,बुलाना,φωνάζω
1658,prahlen::V,शेख़ी बघारना,καυχιέμαι
1659,übersetzen::V,अनुवाद करना,μεταφράζω
1660,denken::V,सोचना,σκέφτομαι
1661,glauben::V,विश्वास करना,πιστεύω
1662,bemerken::V,ध्यान देना पर,παρατηρώ
1663,erkennen::V,पहचानना,αναγνωρίζω
1664,begreifen::V,समझना,καταλαβαίνω
1665,verstehen::V,सुनना,ακούω
1666,lernen::V,पढ़ना,μαθαίνω
1667,wissen::V,जानना,ξέρω
1668,wissen::V,मालूम होना,ξέρω
1669,sich erinnern an::V,याद करना,θυμάμαι
1670,vergessen::V,भूलना,ξεχνώ
1671,vergessen::V,बिसारना,ξεχνώ
1672,messen::V,नापना,μετρώ
1673,zählen::V,गिनना,μετρώ
1674,rechnen::V,गणना करना,λογαριάζω
1675,rechnen::V,हिसाब करना,λογαριάζω
1676,lesen::V,पढ़ना,διαβάζω
1677,malen::V,कींचना,ζωγραφίζω
1678,zeichnen::V,चित्र कींचना,σχεδιάζω
1679,schreiben::V,लिखना,γράφω
1680,besitzen::V,मालिक होना,κατέχω
1681,besitzen::V,स्वामी होना,κατέχω
1682,kaufen::V,ख़रीदना,αγοράζω
1683,verkaufen::V,बेचना,πουλώ
1684,bezahlen::V,चुकाना,πληρώνω
1685,bezahlen::V,अदा करना,πληρώνω
1686,zahlen::V,अदा करना,πληρώνω
1687,beherrschen::V,शासन करना पर,κυριαρχώ
1688,ertragen::V,सहना,βαστώ
1689,ertragen::V,सहना,αντέχω
