,Concept_ID,hr,mrj
1436,schmücken::V,nakititi,цеверемдӓш
1437,sagen::V,reći,манаш
1438,sagen::V,reći,келесӓш
1439,sagen::V,kazati,манаш
1440,sagen::V,kazati,келесӓш
1441,sprechen::V,govoriti,манаш
1442,reden::V,govoriti,шайышташ
1443,reden::V,besjediti,шайышташ
1444,sich unterhalten::V,razgovarati se,хытыраш
1445,sich unterhalten::V,razgovarati se,хытыргаш
1446,fragen::V,pitati,ядаш
1447,bitten::V,moliti,ядаш
1448,erzählen::V,ispričati,келесӓш
1449,erzählen::V,pripovjediti,келесӓш
1450,mitteilen::V,saopćiti,попаш
1451,mitteilen::V,saopćiti,увертӓш
1452,mitteilen::V,saopćiti,увертӓрӓш
1453,nennen::V,nazvati,лӹмдӓш
1454,rufen::V,zvati,ӱжӓш
1455,rufen::V,dozvati,ӱжӓш
1456,prahlen::V,hvalisati se,хайзаш
1457,prahlen::V,hvalisati se,шаргаланаш
1458,übersetzen::V,prevesti,вашташ
1459,denken::V,misliti,машанаш
1460,glauben::V,vjerovati,ӹнянӓш
1461,bemerken::V,zapaziti,цаклаш
1462,bemerken::V,primijetiti,цаклаш
1463,erkennen::V,prepoznati,пӓлӓш
1464,begreifen::V,pojmiti,ынгылаш
1465,begreifen::V,shvatiti,ынгылаш
1466,verstehen::V,razabrati,ынгылаш
1467,lernen::V,učiti se,тыменяш
1468,wissen::V,znati,пӓлӓш
1469,sich erinnern an::V,sjetiti se,ышештӓрӓш
1470,vergessen::V,zaboraviti,монден кодаш
1471,messen::V,mjeriti,висӓш
1472,zählen::V,brojiti,шотаяш
1473,rechnen::V,računati,шотаяш
1474,lesen::V,čitati,лыдаш
1475,malen::V,slikati,рисуяш
1476,zeichnen::V,crtati,ыдырка́лаш
1477,schreiben::V,pisati,вазаш
1478,besitzen::V,imati,кы́чаш
1479,besitzen::V,posjedovati,кы́чаш
1480,kaufen::V,kupiti,нӓлӓш
1481,verkaufen::V,prodati,выжалаш
1482,verkaufen::V,raspačati,выжалаш
1483,bezahlen::V,platiti,тӱлӓш
1484,zahlen::V,plaćati,тӱлӓш
1485,beherrschen::V,vladati,кы́чаш
1486,beherrschen::V,gospodariti,кы́чаш
1487,ertragen::V,trpjeti,цӹтӓш
1488,ertragen::V,podnijeti,цӹтӓш
1489,Gehirn::N,,вим
