,Concept_ID,el,se
6090,rennen::V,τρέχω,roehtedh
6091,rennen::V,τρέχω,viehkat
6092,rennen::V,τρέχω,viehkat
6093,rennen::V,τρέχω,kaččâđ
6094,rennen::V,τρέχω,u´rččâd
6095,rennen::V,τρέχω,вижьнэ
6096,springen::V,πηδώ,njulhtjedh
6097,springen::V,πηδώ,tjorkehtidh
6098,springen::V,πηδώ,gahppat
6099,springen::V,πηδώ,njuikut
6100,springen::V,πηδώ,njuškođ
6101,springen::V,πηδώ,čelliđ
6102,springen::V,πηδώ,njoikkad
6103,springen::V,πηδώ,njui´ǩǩeed
6104,springen::V,πηδώ,нюччке
6105,klettern::V,σκαρφαλώνω,goetsedh
6106,klettern::V,σκαρφαλώνω,guohtsat
6107,klettern::V,σκαρφαλώνω,goargŋut
6108,klettern::V,σκαρφαλώνω,gorkŋodit
6109,klettern::V,σκαρφαλώνω,kuár'ŋuđ
6110,klettern::V,σκαρφαλώνω,kuärŋŋad
6111,klettern::V,σκαρφαλώνω,куаррӈэ
6112,schaukeln::V,κουνιέμαι,sïlnedh
6113,schaukeln::V,κουνιέμαι,suvdostit
6114,schaukeln::V,κουνιέμαι,suhkat
6115,schaukeln::V,κουνιέμαι,suilođ
6116,schaukeln::V,κουνιέμαι,veälččad
6117,schaukeln::V,κουνιέμαι,сыййпе
6118,schaukeln::V,κουνιέμαι,суййпе
6119,kriechen::V,έρπω,kråapedh
6120,kriechen::V,έρπω,biehket
6121,kriechen::V,έρπω,beahkit
6122,kriechen::V,έρπω,peeḥiđ
6123,kriechen::V,έρπω,kuán'ttuđ
6124,kriechen::V,έρπω,piä´ǩǩed
6125,kriechen::V,έρπω,пе̄гке
6126,kriechen::V,σέρνομαι,kråapedh
6127,kriechen::V,σέρνομαι,biehket
6128,kriechen::V,σέρνομαι,beahkit
6129,kriechen::V,σέρνομαι,peeḥiđ
6130,kriechen::V,σέρνομαι,kuán'ttuđ
6131,kriechen::V,σέρνομαι,piä´ǩǩed
6132,kriechen::V,σέρνομαι,пе̄гке
6133,schwimmen::V,κολυμπώ,voejedh
6134,schwimmen::V,κολυμπώ,vuodjat
6135,schwimmen::V,κολυμπώ,vuodjat
6136,schwimmen::V,κολυμπώ,vuoijâđ
6137,schwimmen::V,κολυμπώ,vuõjjâd
6138,schwimmen::V,κολυμπώ,вӯййе
6139,tauchen::V,βουτώ,tjarnedh
6140,tauchen::V,βουτώ,tjummiestidh
6141,tauchen::V,βουτώ,buoktjat
6142,tauchen::V,βουτώ,buokčat
6143,tauchen::V,βουτώ,puoh'čâđ
6144,tauchen::V,βουτώ,čaaŋŋled
6145,tauchen::V,βουτώ,чо̄а̄ӈӈэ
6146,rudern::V,κωπηλατώ,sovkedh
6147,rudern::V,κωπηλατώ,suhkat
6148,rudern::V,κωπηλατώ,ájrustit
6149,rudern::V,κωπηλατώ,suhkat
6150,rudern::V,κωπηλατώ,suvdeđ
6151,rudern::V,κωπηλατώ,suuḥâđ
6152,rudern::V,κωπηλατώ,suukkâd
6153,rudern::V,κωπηλατώ,сугкэ
6154,fahren::V,πηγαίνω,vuelkedh
6155,fahren::V,πηγαίνω,vuodjet
6156,fahren::V,πηγαίνω,vuodjit
6157,fahren::V,πηγαίνω,vyeijiđ
6158,fahren::V,πηγαίνω,vue´jjad
6159,fahren::V,πηγαίνω,выййе
6160,fliegen::V,πετώ,haeliehtidh
6161,fliegen::V,πετώ,háledit
6162,fliegen::V,πετώ,girdde
6163,fliegen::V,πετώ,girdit
6164,fliegen::V,πετώ,kirdeđ
6165,fliegen::V,πετώ,ǩe´rdded
6166,fliegen::V,πετώ,кыррьтэ
6167,gehen::V,βαδίζω,juhtedh
6168,gehen::V,βαδίζω,vádtset
6169,gehen::V,βαδίζω,mannat
6170,gehen::V,βαδίζω,jotteeđ
6171,gehen::V,βαδίζω,mõõnnâd
6172,gehen::V,βαδίζω,jåå´tted
6173,gehen::V,βαδίζω,мэ̄ннэ
6174,gehen::V,βαδίζω,вӯлльке
6175,gehen::V,πηγαίνω,juhtedh
6176,gehen::V,πηγαίνω,vádtset
6177,gehen::V,πηγαίνω,mannat
6178,gehen::V,πηγαίνω,jotteeđ
6179,gehen::V,πηγαίνω,mõõnnâd
6180,gehen::V,πηγαίνω,jåå´tted
6181,gehen::V,πηγαίνω,мэ̄ннэ
6182,gehen::V,πηγαίνω,вӯлльке
6183,weggehen::V,φεύγω,vuelkedh
6184,weggehen::V,φεύγω,vuovvnot
6185,weggehen::V,φεύγω,vuolgit
6186,weggehen::V,φεύγω,vyel'giđ
6187,weggehen::V,φεύγω,võiddâd
6188,weggehen::V,φεύγω,vue´lǧǧed
6189,weggehen::V,φεύγω,уййтэ
6190,abfahren::V,ξεκινώ,vuejedh
6191,abfahren::V,ξεκινώ,vuolgget
6192,abfahren::V,ξεκινώ,vuoddját
6193,abfahren::V,ξεκινώ,vuo'lgâdiḋ
6194,abfahren::V,ξεκινώ,vuõlggled
6195,abfahren::V,ξεκινώ,выййле
6196,abfahren::V,αναχωρώ,vuejedh
6197,abfahren::V,αναχωρώ,vuolgget
6198,abfahren::V,αναχωρώ,vuoddját
6199,abfahren::V,αναχωρώ,vuo'lgâdiḋ
6200,abfahren::V,αναχωρώ,vuõlggled
6201,abfahren::V,αναχωρώ,выййле
6202,anhalten::V,σταματώ,nelhkiehtidh
6203,anhalten::V,σταματώ,tjöödtjestidh
6204,anhalten::V,σταματώ,ganugit
6205,anhalten::V,σταματώ,ganudit
6206,anhalten::V,σταματώ,bissehit
6207,anhalten::V,σταματώ,čuoččahit
6208,anhalten::V,σταματώ,orostiđ
6209,anhalten::V,σταματώ,årsted
6210,anhalten::V,σταματώ,есскэ
6211,hineingehen::V,μπαίνω,tjaangedh
6212,hineingehen::V,μπαίνω,tjagkedidh
6213,hineingehen::V,μπαίνω,tjágŋat
6214,hineingehen::V,μπαίνω,čákŋat
6215,hineingehen::V,μπαίνω,čaaŋŋâđ
6216,hineingehen::V,μπαίνω,čaaŋŋâd
6217,hineingehen::V,μπαίνω,суаӈӈэ
6218,eintreten::V,μπαίνω,tjaangedh
6219,eintreten::V,μπαίνω,tjagkedidh
6220,eintreten::V,μπαίνω,tjágŋat
6221,eintreten::V,μπαίνω,čákŋat
6222,eintreten::V,μπαίνω,loaidat
6223,eintreten::V,μπαίνω,čaaŋŋâđ
6224,eintreten::V,μπαίνω,čaaŋŋâd
6225,eintreten::V,μπαίνω,суаӈӈэ
6226,eintreten::V,εισέρχομαι,tjaangedh
6227,eintreten::V,εισέρχομαι,tjagkedidh
6228,eintreten::V,εισέρχομαι,tjágŋat
6229,eintreten::V,εισέρχομαι,čákŋat
6230,eintreten::V,εισέρχομαι,loaidat
6231,eintreten::V,εισέρχομαι,čaaŋŋâđ
6232,eintreten::V,εισέρχομαι,čaaŋŋâd
6233,eintreten::V,εισέρχομαι,суаӈӈэ
6234,kommen::V,έρχομαι,båetedh
6235,kommen::V,έρχομαι,boahtet
6236,kommen::V,έρχομαι,boahtit
6237,kommen::V,έρχομαι,puáttiđ
6238,kommen::V,έρχομαι,pue´tted
6239,kommen::V,έρχομαι,пуэдтӭ
6240,ankommen::V,φτάνω,båetedh
6241,ankommen::V,φτάνω,jåvsådit
6242,ankommen::V,φτάνω,boahtit
6243,ankommen::V,φτάνω,buvttehit
6244,ankommen::V,φτάνω,pye'vtittiđ
6245,ankommen::V,φτάνω,pue´tted
6246,ankommen::V,φτάνω,пуэдтӭ
6247,zurückkommen::V,επιστρέφω,deavhkedh
6248,zurückkommen::V,επιστρέφω,máhttsat
6249,zurückkommen::V,επιστρέφω,máhccat
6250,zurückkommen::V,επιστρέφω,mäcciđ
6251,zurückkommen::V,επιστρέφω,mä´cced
6252,zurückkommen::V,επιστρέφω,ма̄ххьце
6253,bleiben::V,μένω,årrodh
6254,bleiben::V,μένω,årrot
6255,bleiben::V,μένω,bissot
6256,bleiben::V,μένω,sjaddat
6257,bleiben::V,μένω,báhcit
6258,bleiben::V,μένω,pissoođ
6259,bleiben::V,μένω,pääcciđ
6260,bleiben::V,μένω,pää´cced
6261,bleiben::V,μένω,kuâđ'đjed
6262,bleiben::V,μένω,кӯдтъе
6263,warten::V,περιμένω,vuertedh
6264,warten::V,περιμένω,vuorddet
6265,warten::V,περιμένω,vuordit
6266,warten::V,περιμένω,vyer'diđ
6267,warten::V,περιμένω,vue´rdded
6268,warten::V,περιμένω,вӯррьтэ
6269,erwarten::V,αναμένω,vuertedh
6270,erwarten::V,αναμένω,vuorddet
6271,erwarten::V,αναμένω,vuordit
6272,erwarten::V,αναμένω,vyer'diđ
6273,erwarten::V,αναμένω,näärved
6274,erwarten::V,αναμένω,vue´rdded
6275,erwarten::V,αναμένω,вӯррьтэ
6276,erwarten::V,αναμένω,вӯрьтсэллэ
6277,erwarten::V,περιμένω,vuertedh
6278,erwarten::V,περιμένω,vuorddet
6279,erwarten::V,περιμένω,vuordit
6280,erwarten::V,περιμένω,vyer'diđ
6281,erwarten::V,περιμένω,näärved
6282,erwarten::V,περιμένω,vue´rdded
6283,erwarten::V,περιμένω,вӯррьтэ
6284,erwarten::V,περιμένω,вӯрьтсэллэ
6285,suchen::V,ψάχνω,ohtsedh
6286,suchen::V,ψάχνω,åhtsåt
6287,suchen::V,ψάχνω,ohcat
6288,suchen::V,ψάχνω,uuccâđ
6289,suchen::V,ψάχνω,ooccâd
6290,suchen::V,ψάχνω,о̄дзэ
6291,finden::V,βρίσκω,gaavnedh
6292,finden::V,βρίσκω,gávnnat
6293,finden::V,βρίσκω,gávdnat
6294,finden::V,βρίσκω,gávnnahit
6295,finden::V,βρίσκω,kavnâđ
6296,finden::V,βρίσκω,kaunnâd
6297,finden::V,βρίσκω,ко̄а̄внэ
6298,versuchen::V,προσπαθώ,pryövedh
6299,versuchen::V,προσπαθώ,fryöjstedh
6300,versuchen::V,προσπαθώ,gæhttjalit
6301,versuchen::V,προσπαθώ,geahččalit
6302,versuchen::V,προσπαθώ,hilttiđ
6303,versuchen::V,προσπαθώ,ǩiččled
6304,versuchen::V,προσπαθώ,кӣхчле
6305,vorbereiten::V,προετοιμάζω,gárvedit
6306,vorbereiten::V,προετοιμάζω,gárvvidit
6307,vorbereiten::V,προετοιμάζω,válmmastit
6308,vorbereiten::V,προετοιμάζω,stellet
6309,vorbereiten::V,προετοιμάζω,va'lmâštiđ
6310,vorbereiten::V,προετοιμάζω,vaalmšted
6311,vorbereiten::V,προετοιμάζω,valmšted
6312,vorbereiten::V,προετοιμάζω,во̄а̄лмшэ
6313,lieben::V,αγαπώ,iehtsedh
6314,lieben::V,αγαπώ,iehttset
6315,lieben::V,αγαπώ,ráhkistit
6316,lieben::V,αγαπώ,rähistiđ
6317,lieben::V,αγαπώ,rä´ǩsted
6318,lieben::V,αγαπώ,шо̄а̄бпшэ
6319,mögen::V,μου αρέσει,lyjhkedh
6320,mögen::V,μου αρέσει,lijkkut
6321,mögen::V,μου αρέσει,liikot
6322,mögen::V,μου αρέσει,lijkkuđ
6323,mögen::V,μου αρέσει,tu´ǩǩeed
6324,mögen::V,μου αρέσει,шо̄а̄бпшэ
6325,lachen::V,γελώ,mæjtasjidh
6326,lachen::V,γελώ,föörhkedidh
6327,lachen::V,γελώ,tjajmmat
6328,lachen::V,γελώ,čaibmat
6329,lachen::V,γελώ,boagustit
6330,lachen::V,γελώ,povvâstiđ
6331,lachen::V,γελώ,påǥsted
6332,lachen::V,γελώ,сыйнэ
6333,lachen::V,γελώ,сӣййнэ
6334,rühren::V,συγκινώ,doehtedh
6335,rühren::V,συγκινώ,njuoradit
6336,rühren::V,συγκινώ,lihkahit
6337,rühren::V,συγκινώ,lihâttiđ
6338,rühren::V,συγκινώ,likktõõllâd
6339,rühren::V,συγκινώ,лыксаххьтэ
6340,weinen::V,κλαίω,tjearodh
6341,weinen::V,κλαίω,tjierrot
6342,weinen::V,κλαίω,čierrut
6343,weinen::V,κλαίω,čiärruđ
6344,weinen::V,κλαίω,reäkkad
6345,weinen::V,κλαίω,ря̄гкэ
6346,weinen::V,κλαίω,лӯйхьке
6347,schimpfen::V,βρίζω,skïelledh
6348,schimpfen::V,βρίζω,bielkket
6349,schimpfen::V,βρίζω,bealkit
6350,schimpfen::V,βρίζω,pelkkiđ
6351,schimpfen::V,βρίζω,kaddled
6352,schimpfen::V,βρίζω,о̄а̄ҏҏтэ
6353,sich ärgern::V,θυμώνω,måarahtovvedh
6354,sich ärgern::V,θυμώνω,suhttat
6355,sich ärgern::V,θυμώνω,suhttat
6356,sich ärgern::V,θυμώνω,suttâđ
6357,sich ärgern::V,θυμώνω,iäd'duđ
6358,sich ärgern::V,θυμώνω,suttâd
6359,sich ärgern::V,θυμώνω,се̄ннтэ
6360,sich fürchten::V,φοβάμαι,bïlledh
6361,sich fürchten::V,φοβάμαι,repkiestidh
6362,sich fürchten::V,φοβάμαι,ballat
6363,sich fürchten::V,φοβάμαι,ballat
6364,sich fürchten::V,φοβάμαι,poollâđ
6365,sich fürchten::V,φοβάμαι,põõllâd
6366,sich fürchten::V,φοβάμαι,пэллэ
6367,fürchten::V,φοβάμαι,bïlledh
6368,fürchten::V,φοβάμαι,ballat
6369,fürchten::V,φοβάμαι,ballat
6370,fürchten::V,φοβάμαι,poollâđ
6371,fürchten::V,φοβάμαι,põõllâd
6372,fürchten::V,φοβάμαι,пэллэ
6373,fliehen::V,φεύγω,baataridh
6374,fliehen::V,φεύγω,paahkanadtedh
6375,fliehen::V,φεύγω,báhtarit
6376,fliehen::V,φεύγω,báhtarit
6377,fliehen::V,φεύγω,patâriđ
6378,fliehen::V,φεύγω,čõ´ǩǩeed
6379,fliehen::V,φεύγω,по̄а̄ччке
6380,flüchten::V,δραπετεύω,tsåvvalidh
6381,flüchten::V,δραπετεύω,báhtarit
6382,flüchten::V,δραπετεύω,gárgidit
6383,flüchten::V,δραπετεύω,kárgáđ
6384,flüchten::V,δραπετεύω,uiddâd
6385,flüchten::V,δραπετεύω,по̄а̄ччке
6386,sehen::V,βλέπω,vuejnedh
6387,sehen::V,βλέπω,vuojnnet
6388,sehen::V,βλέπω,oaidnít
6389,sehen::V,βλέπω,uái'niđ
6390,sehen::V,βλέπω,vuei´nned
6391,sehen::V,βλέπω,уййнэ
6392,anschauen::V,κοιτάζω,aalpesidh
6393,anschauen::V,κοιτάζω,vaarjedidh
6394,anschauen::V,κοιτάζω,gehtjadit
6395,anschauen::V,κοιτάζω,geahččat
6396,anschauen::V,κοιτάζω,keččâđ
6397,anschauen::V,κοιτάζω,ǩiččâd
6398,anschauen::V,κοιτάζω,выльшхе
6399,ansehen::V,βλέπω,gïehtjed
6400,ansehen::V,βλέπω,ájttsat
6401,ansehen::V,βλέπω,geahččat
6402,ansehen::V,βλέπω,keččâđ
6403,ansehen::V,βλέπω,ǩiččâd
6404,ansehen::V,βλέπω,кӣххче
6405,hören::V,ακούω,govledh
6406,hören::V,ακούω,gullat
6407,hören::V,ακούω,gullat
6408,hören::V,ακούω,kuullâđ
6409,hören::V,ακούω,kuullâd
6410,hören::V,ακούω,куллэ
6411,zuhören::V,ακούω,goltelidh
6412,zuhören::V,ακούω,gullut
6413,zuhören::V,ακούω,liehket
6414,zuhören::V,ακούω,guldalit
6415,zuhören::V,ακούω,kuldâliđ
6416,zuhören::V,ακούω,kuvddled
6417,zuhören::V,ακούω,куллэ
6418,probieren::V,δοκιμάζω,damtedh
6419,probieren::V,δοκιμάζω,smååhkedh
6420,probieren::V,δοκιμάζω,smáhkkut
6421,probieren::V,δοκιμάζω,geahččalit
6422,probieren::V,δοκιμάζω,njaddeđ
6423,probieren::V,δοκιμάζω,keččalistiđ
6424,probieren::V,δοκιμάζω,njâ´dded
6425,probieren::V,δοκιμάζω,кӣхчле
6426,riechen::V,μυρίζω,hepsedh
6427,riechen::V,μυρίζω,hapsijdit
6428,riechen::V,μυρίζω,háisut
6429,riechen::V,μυρίζω,apseđ
6430,riechen::V,μυρίζω,â´ppsed
6431,riechen::V,μυρίζω,аппьсе
6432,riechen::V,οσφραίνομαι,hepsedh
6433,riechen::V,οσφραίνομαι,hapsijdit
6434,riechen::V,οσφραίνομαι,háisut
6435,riechen::V,οσφραίνομαι,apseđ
6436,riechen::V,οσφραίνομαι,â´ppsed
6437,riechen::V,οσφραίνομαι,аппьсе
6438,fühlen::V,αισθάνομαι,damtedh
6439,fühlen::V,αισθάνομαι,dåbddåt
6440,fühlen::V,αισθάνομαι,dovdat
6441,fühlen::V,αισθάνομαι,tubdâđ
6442,fühlen::V,αισθάνομαι,tobddâd
6443,fühlen::V,αισθάνομαι,куллэ
6444,fühlen::V,αισθάνομαι,туссвэ
6445,fühlen::V,αισθάνομαι,то̄ммтэ
6446,scheinen::V,φαίνομαι,vååjnedh
6447,scheinen::V,φαίνομαι,lijkkut
6448,scheinen::V,φαίνομαι,oidnot
6449,scheinen::V,φαίνομαι,dovdot
6450,scheinen::V,φαίνομαι,va'ikkutiđ
6451,scheinen::V,φαίνομαι,vaikkted
6452,scheinen::V,φαίνομαι,ыдтӭ
6453,zu sehen sein::V,φαίνομαι,vååjnedh
6454,zu sehen sein::V,φαίνομαι,vuojnnut
6455,zu sehen sein::V,φαίνομαι,oidnot
6456,zu sehen sein::V,φαίνομαι,oinuđ
6457,zu sehen sein::V,φαίνομαι,kue´stted
6458,zu sehen sein::V,φαίνομαι,кӯсстъе
6459,zu sehen sein::V,φαίνομαι,кӯссьтэ
6460,vernehmen::V,ακούω,govledh
6461,vernehmen::V,ακούω,gullat
6462,vernehmen::V,ακούω,gullat
6463,vernehmen::V,ακούω,kuullâđ
6464,vernehmen::V,ακούω,kuullâd
6465,vernehmen::V,ακούω,кулсэ
6466,vernehmen::V,μαθαίνω,govledh
6467,vernehmen::V,μαθαίνω,gullat
6468,vernehmen::V,μαθαίνω,gullat
6469,vernehmen::V,μαθαίνω,kuullâđ
6470,vernehmen::V,μαθαίνω,kuullâd
6471,vernehmen::V,μαθαίνω,кулсэ
6472,frieren::V,κρυώνω,gåalodh
6473,frieren::V,κρυώνω,goallot
6474,frieren::V,κρυώνω,goallut
6475,frieren::V,κρυώνω,kolmuđ
6476,frieren::V,κρυώνω,kõlmmstõõllâd
6477,frieren::V,κρυώνω,калльме
6478,tun::V,κάνω,darjodh
6479,tun::V,κάνω,barggat
6480,tun::V,κάνω,dahkat
6481,tun::V,κάνω,porgâđ
6482,tun::V,κάνω,raajjâd
6483,tun::V,κάνω,лыххкэ
6484,können::V,ξέρω,maehtedh
6485,können::V,ξέρω,ååjmedidh
6486,können::V,ξέρω,buktet
6487,können::V,ξέρω,veadjit
6488,können::V,ξέρω,vaijeeđ
6489,können::V,ξέρω,mä´tted
6490,können::V,ξέρω,vuei´tted
6491,können::V,ξέρω,вуэййе
6492,können::V,ξέρω,ма̄ххьтэ
6493,können::V,μπορώ,maehtedh
6494,können::V,μπορώ,ååjmedidh
6495,können::V,μπορώ,buktet
6496,können::V,μπορώ,veadjit
6497,können::V,μπορώ,vaijeeđ
6498,können::V,μπορώ,mä´tted
6499,können::V,μπορώ,vuei´tted
6500,können::V,μπορώ,вуэййе
6501,können::V,μπορώ,ма̄ххьтэ
6502,wollen::V,θέλω,sïjhtedh
6503,wollen::V,θέλω,sihtat
6504,wollen::V,θέλω,hálijdit
6505,wollen::V,θέλω,dáhttut
6506,wollen::V,θέλω,háliidit
6507,wollen::V,θέλω,halijdiđ
6508,wollen::V,θέλω,tättad
6509,wollen::V,θέλω,туввэ
6510,wollen::V,θέλω,та̄ххтэ
6511,anfangen::V,αρχίζω,aelkedh
6512,anfangen::V,αρχίζω,álgadit
6513,anfangen::V,αρχίζω,-goahtet
6514,anfangen::V,αρχίζω,álgit
6515,anfangen::V,αρχίζω,älgiđ
6516,anfangen::V,αρχίζω,a'lgâttiđ
6517,anfangen::V,αρχίζω,aalǥted
6518,anfangen::V,αρχίζω,олкхэ
6519,anfangen::V,αρχίζω,о̄а̄лкхэ
6520,beenden::V,τελειώνω,orrijidh
6521,beenden::V,τελειώνω,låhpadit
6522,beenden::V,τελειώνω,hiejttet
6523,beenden::V,τελειώνω,loahpahit
6524,beenden::V,τελειώνω,luoppâđ
6525,beenden::V,τελειώνω,looppted
6526,beenden::V,τελειώνω,луэппьтэ
6527,aufhören::V,παύω,sluvhtedh
6528,aufhören::V,παύω,hiejttet
6529,aufhören::V,παύω,heaitit
6530,aufhören::V,παύω,šluhttet
6531,aufhören::V,παύω,joskâđ
6532,aufhören::V,παύω,jõskkâd
6533,aufhören::V,παύω,puu´tted
6534,aufhören::V,παύω,е̄сскэ
6535,gelingen::V,πετυχαίνω,lyhkestidh
6536,gelingen::V,πετυχαίνω,vuorbástuvvat
6537,gelingen::V,πετυχαίνω,lihkustuvvat
6538,gelingen::V,πετυχαίνω,lukkuđ
6539,gelingen::V,πετυχαίνω,o´nnsted
6540,gelingen::V,πετυχαίνω,выййтэ
6541,geraten::V,γίνομαι,sååjhtedh
6542,geraten::V,γίνομαι,gevvat
6543,geraten::V,γίνομαι,gártat
6544,geraten::V,γίνομαι,šaddat
6545,geraten::V,γίνομαι,latkiitiiđ
6546,geraten::V,γίνομαι,suuijâđ
6547,geraten::V,γίνομαι,šõddâd
6548,geraten::V,γίνομαι,оччтэдтэ
6549,geraten::V,γίνομαι,очендэдтэ
6550,öffnen::V,ανοίγω,rïhpestidh
6551,öffnen::V,ανοίγω,rahpat
6552,öffnen::V,ανοίγω,rabádit
6553,öffnen::V,ανοίγω,rahpat
6554,öffnen::V,ανοίγω,ávustiđ
6555,öffnen::V,ανοίγω,čuáv'diđ
6556,öffnen::V,ανοίγω,riččâd
6557,öffnen::V,ανοίγω,ää´veed
6558,öffnen::V,ανοίγω,čåu´dded
6559,öffnen::V,ανοίγω,а̄вьдэ
6560,schließen::V,κλείνω,steegkedh
6561,schließen::V,κλείνω,dahppat
6562,schließen::V,κλείνω,gokčat
6563,schließen::V,κλείνω,kiddiđ
6564,schließen::V,κλείνω,toppâđ
6565,schließen::V,κλείνω,kä´tted
6566,schließen::V,κλείνω,тэ̄ффкэ
6567,schließen::V,κλείνω,ка̄ххьтэ
6568,stellen::V,θέτω,bïejedh
6569,stellen::V,θέτω,biejadit
6570,stellen::V,θέτω,bidjat
6571,stellen::V,θέτω,asâttiđ
6572,stellen::V,θέτω,piijjâd
6573,stellen::V,θέτω,cää´ǩǩed
6574,stellen::V,θέτω,пыййе
6575,setzen::V,θέτω,bïejedh
6576,setzen::V,θέτω,biejadit
6577,setzen::V,θέτω,bidjat
6578,setzen::V,θέτω,i'štâttiđ
6579,setzen::V,θέτω,piijjâd
6580,setzen::V,θέτω,пыййе
6581,legen::V,θέτω,bïejedh
6582,legen::V,θέτω,biedjat
6583,legen::V,θέτω,biejadit
6584,legen::V,θέτω,bidjat
6585,legen::V,θέτω,asâttiđ
6586,legen::V,θέτω,piijjâd
6587,legen::V,θέτω,пыййе
6588,berühren::V,εγγίζω,gaajesjidh
6589,berühren::V,εγγίζω,duohttat
6590,berühren::V,εγγίζω,giehtadit
6591,berühren::V,εγγίζω,guoskat
6592,berühren::V,εγγίζω,guoskkahit
6593,berühren::V,εγγίζω,kuos'kâđ
6594,berühren::V,εγγίζω,kuo'skâttiđ
6595,berühren::V,εγγίζω,nja'vhâstiđ
6596,berühren::V,εγγίζω,kuõskted
6597,berühren::V,εγγίζω,njaauksted
6598,berühren::V,εγγίζω,кӯсскэ
6599,berühren::V,εγγίζω,лыксаххьтэ
6600,verbinden::V,συνδέω,ektiedidh
6601,verbinden::V,συνδέω,gårredidh
6602,verbinden::V,συνδέω,tjadnat
6603,verbinden::V,συνδέω,ovttastahttit
6604,verbinden::V,συνδέω,o'vtâstittiđ
6605,verbinden::V,συνδέω,lahteđ
6606,verbinden::V,συνδέω,lâ´htted
6607,verbinden::V,συνδέω,чӯллмдэ
6608,bedecken::V,σκεπάζω,gaptjedh
6609,bedecken::V,σκεπάζω,jávvet
6610,bedecken::V,σκεπάζω,gåbttjåt
6611,bedecken::V,σκεπάζω,gokčat
6612,bedecken::V,σκεπάζω,luáv'diđ
6613,bedecken::V,σκεπάζω,kä´tted
6614,bedecken::V,σκεπάζω,tu´vdded
6615,bedecken::V,σκεπάζω,аййдэ
6616,bedecken::V,σκεπάζω,тэ̄ффкэ
6617,bedecken::V,σκεπάζω,ка̄ххьтэ
6618,aufhängen::V,κρεμώ,gævnjodh
6619,aufhängen::V,κρεμώ,gæhtsasjidh
6620,aufhängen::V,κρεμώ,gahtsot
6621,aufhängen::V,κρεμώ,gatsostit
6622,aufhängen::V,κρεμώ,heŋget
6623,aufhängen::V,κρεμώ,heŋgiđ
6624,aufhängen::V,κρεμώ,he'ŋgâstiđ
6625,aufhängen::V,κρεμώ,kååccad
6626,aufhängen::V,κρεμώ,коадсэ
6627,anzünden::V,ανάβω,tsïhkijehtedh
6628,anzünden::V,ανάβω,buollidit
6629,anzünden::V,ανάβω,tsahkkidit
6630,anzünden::V,ανάβω,cahkkedit
6631,anzünden::V,ανάβω,cokkiittiđ
6632,anzünden::V,ανάβω,cõ´ǩǩted
6633,anzünden::V,ανάβω,puâl'lted
6634,anzünden::V,ανάβω,пуэллхэ
6635,aufheben::V,σηκώνω,bijjiedidh
6636,aufheben::V,σηκώνω,låpptit
6637,aufheben::V,σηκώνω,bajidit
6638,aufheben::V,σηκώνω,pajediđ
6639,aufheben::V,σηκώνω,pââi´ded
6640,aufheben::V,σηκώνω,пайнэ
6641,zurücklassen::V,εγκαταλείπω,laehpedh
6642,zurücklassen::V,εγκαταλείπω,guodet
6643,zurücklassen::V,εγκαταλείπω,guođđit
6644,zurücklassen::V,εγκαταλείπω,kyeđđiḋ
6645,zurücklassen::V,εγκαταλείπω,kue´đđed
6646,zurücklassen::V,εγκαταλείπω,кӯдтӭ
6647,verlieren::V,χάνω,dassedh
6648,verlieren::V,χάνω,biestedh
6649,verlieren::V,χάνω,masset
6650,verlieren::V,χάνω,láhppet
6651,verlieren::V,χάνω,láhppit
6652,verlieren::V,χάνω,läppiđ
6653,verlieren::V,χάνω,monâttiđ
6654,verlieren::V,χάνω,lä´pped
6655,verlieren::V,χάνω,rââ´ppted
6656,verlieren::V,χάνω,ка̄дхэ
6657,verlieren::V,χάνω,кӯдтъе
6658,fallen lassen::V,αφήνω να πέσει,gahtjehtidh
6659,fallen lassen::V,αφήνω να πέσει,luojttet
6660,fallen lassen::V,αφήνω να πέσει,luojttalit
6661,fallen lassen::V,αφήνω να πέσει,gahčahit
6662,fallen lassen::V,αφήνω να πέσει,lyeš'tiđ
6663,fallen lassen::V,αφήνω να πέσει,kočâttiđ
6664,fallen lassen::V,αφήνω να πέσει,rõpsted
6665,fallen lassen::V,αφήνω να πέσει,kõõččted
6666,fallen lassen::V,αφήνω να πέσει,ёҏтэ
6667,fallen lassen::V,αφήνω να πέσει,кэчхэ
6668,machen::V,κάνω,daajhtodh
6669,machen::V,κάνω,dahkat
6670,machen::V,κάνω,dahkat
6671,machen::V,κάνω,rähtiđ
6672,machen::V,κάνω,raajjâd
6673,machen::V,κάνω,tue´j'jeed
6674,machen::V,κάνω,тӯййше
6675,machen::V,κάνω,ӣллькье
6676,machen::V,φτιάχνω,daajhtodh
6677,machen::V,φτιάχνω,dahkat
6678,machen::V,φτιάχνω,dahkat
6679,machen::V,φτιάχνω,rähtiđ
6680,machen::V,φτιάχνω,raajjâd
6681,machen::V,φτιάχνω,tue´j'jeed
6682,machen::V,φτιάχνω,тӯййше
6683,machen::V,φτιάχνω,ӣллькье
6684,herstellen::V,κατασκευάζω,skaepiedidh
6685,herstellen::V,κατασκευάζω,buvtadit
6686,herstellen::V,κατασκευάζω,dudjot
6687,herstellen::V,κατασκευάζω,a'mnâstiđ
