,Concept_ID,ady,se
6575,verbrennen::V,гъэсты́н,пуэлльтэ
6576,geben::V,еты́н,vedtedh
6577,geben::V,еты́н,vaddet
6578,geben::V,еты́н,addit
6579,geben::V,еты́н,addliđ
6580,geben::V,еты́н,ä´n
6581,geben::V,еты́н,аннҍтэ
6582,reichen::V,еты́н,geelkedh
6583,reichen::V,еты́н,lagádit
6584,reichen::V,еты́н,geiget
6585,reichen::V,еты́н,keigiđ
6586,reichen::V,еты́н,vuõiggâ´stted
6587,reichen::V,еты́н,аннҍтэ
6588,schenken::V,еты́н,vedtedh
6589,schenken::V,еты́н,vaddet
6590,schenken::V,еты́н,skeaŋkut
6591,schenken::V,еты́н,skeŋket
6592,schenken::V,еты́н,skeŋkkiđ
6593,schenken::V,еты́н,sǩiâŋkkâd
6594,schenken::V,еты́н,ла̄ххе
6595,versprechen::V,гъэгугъэ́н,luhpiedidh
6596,versprechen::V,гъэгугъэ́н,jáhttet
6597,versprechen::V,гъэгугъэ́н,lohpidit
6598,versprechen::V,гъэгугъэ́н,lopediđ
6599,versprechen::V,гъэгугъэ́н,lå´ppeed
6600,versprechen::V,гъэгугъэ́н,о̄а̄шштҍе
6601,wünschen::V,шӏоигъо́н,lahkoehtidh
6602,wünschen::V,шӏоигъо́н,sávvat
6603,wünschen::V,шӏоигъо́н,sávadit
6604,wünschen::V,шӏоигъо́н,doaivvuhit
6605,wünschen::V,шӏоигъо́н,tuá'ivuttiđ
6606,wünschen::V,шӏоигъо́н,tuâivvad
6607,wünschen::V,шӏоигъо́н,туввэ
6608,loben::V,щытхъун,girmedh
6609,loben::V,щытхъун,májnnot
6610,loben::V,щытхъун,rámmpot
6611,loben::V,щытхъун,máidnut
6612,loben::V,щытхъун,rámidit
6613,loben::V,щытхъун,rammuđ
6614,loben::V,щытхъун,rämidiđ
6615,loben::V,щытхъун,ââ´leed
6616,loben::V,щытхъун,ǩei´tted
6617,loben::V,щытхъун,кыйта
6618,küssen::V,ебэу́н,tjånnahtidh
6619,küssen::V,ебэу́н,tjuvliestidh
6620,küssen::V,ебэу́н,tjullit
6621,küssen::V,ебэу́н,tjulestit
6622,küssen::V,ебэу́н,cum'mát
6623,küssen::V,ебэу́н,cummistit
6624,küssen::V,ебэу́н,cummâliđ
6625,küssen::V,ебэу́н,cu´mmsted
6626,küssen::V,ебэу́н,cu´mmstõõllâd
6627,küssen::V,ебэу́н,нӣссэ
6628,wiegen::V,гъэхъыен,sjammadidh
6629,wiegen::V,гъэхъыен,vuohttot
6630,wiegen::V,гъэхъыен,vuohtudit
6631,wiegen::V,гъэхъыен,vuohttut
6632,wiegen::V,гъэхъыен,vuát'tuđ
6633,wiegen::V,гъэхъыен,nuäkkad
6634,wiegen::V,гъэхъыен,suâibted
6635,wiegen::V,гъэхъыен,нуагкэ
6636,zudecken::V,техъо́н,gaptjedh
6637,zudecken::V,техъо́н,loavddet
6638,zudecken::V,техъо́н,gokčat
6639,zudecken::V,техъо́н,luáv'diđ
6640,zudecken::V,техъо́н,kä´tted
6641,zudecken::V,техъо́н,ка̄ххьтэ
6642,wecken::V,къэгъэущы́н,gåaskodh
6643,wecken::V,къэгъэущы́н,båktet
6644,wecken::V,къэгъэущы́н,boktit
6645,wecken::V,къэгъэущы́н,rávkat
6646,wecken::V,къэгъэущы́н,cuvnâđ
6647,wecken::V,къэгъэущы́н,counnâd
6648,wecken::V,къэгъэущы́н,цо̄ввнэ
6649,zeigen::V,гъэлъэгъо́н,vuesiehtidh
6650,zeigen::V,гъэлъэгъо́н,vuosedit
6651,zeigen::V,гъэлъэгъо́н,giejgget
6652,zeigen::V,гъэлъэгъо́н,čájehit
6653,zeigen::V,гъэлъэгъо́н,čäittiđ
6654,zeigen::V,гъэлъэгъо́н,čujottiđ
6655,zeigen::V,гъэлъэгъо́н,čuäi´ted
6656,zeigen::V,гъэлъэгъо́н,вӯзьхе
6657,führen::V,щэн,steeredh
6658,führen::V,щэн,doalvvot
6659,führen::V,щэн,láidet
6660,führen::V,щэн,jođettiđ
6661,führen::V,щэн,jåå´đted
6662,führen::V,щэн,выгкэ
6663,lehren::V,егъэджэ́н,ööhpehtidh
6664,lehren::V,егъэджэ́н,åhpadit
6665,lehren::V,егъэджэ́н,oahpahit
6666,lehren::V,егъэджэ́н,máttááttiđ
6667,lehren::V,егъэджэ́н,mätt'ted
6668,lehren::V,егъэджэ́н,vuä´ppsted
6669,lehren::V,егъэджэ́н,ма̄тҍха
6670,lehren::V,егъэшӏэн,ööhpehtidh
6671,lehren::V,егъэшӏэн,åhpadit
6672,lehren::V,егъэшӏэн,oahpahit
6673,lehren::V,егъэшӏэн,máttááttiđ
6674,lehren::V,егъэшӏэн,mätt'ted
6675,lehren::V,егъэшӏэн,vuä´ppsted
6676,lehren::V,егъэшӏэн,ма̄тҍха
6677,unterrichten::V,егъэджэ́н,ööhpehtidh
6678,unterrichten::V,егъэджэ́н,lågådit
6679,unterrichten::V,егъэджэ́н,åhpadit
6680,unterrichten::V,егъэджэ́н,oahpahit
6681,unterrichten::V,егъэджэ́н,škovliđ
6682,unterrichten::V,егъэджэ́н,máttááttiđ
6683,unterrichten::V,егъэджэ́н,mätt'ted
6684,unterrichten::V,егъэджэ́н,vuä´ppsted
6685,unterrichten::V,егъэджэ́н,ма̄тҍха
6686,aufziehen::V,пӏун,eeledh
6687,aufziehen::V,пӏун,bajedit
6688,aufziehen::V,пӏун,biebmat
6689,aufziehen::V,пӏун,pajaskeessiđ
6690,aufziehen::V,пӏун,šoddâdiđ
6691,aufziehen::V,пӏун,šõddeed
6692,aufziehen::V,пӏун,peâm'mad
6693,aufziehen::V,пӏун,вуэпьсе
6694,leiten::V,гъэзекӏон,lijrehtidh
6695,leiten::V,гъэзекӏон,lájddit
6696,leiten::V,гъэзекӏон,oatsodit
6697,leiten::V,гъэзекӏон,jođihit
6698,leiten::V,гъэзекӏон,stivriđ
6699,leiten::V,гъэзекӏон,hovdiđ
6700,leiten::V,гъэзекӏон,jåå´đted
6701,leiten::V,гъэзекӏон,выгкэ
6702,leiten::V,гъэзекӏон,вӯййкье
6703,antreiben::V,къепфылӏэн,eadtjoestidh
6704,antreiben::V,къепфылӏэн,hasodit
6705,antreiben::V,къепфылӏэн,hállsjedit
6706,antreiben::V,къепфылӏэн,gevret
6707,antreiben::V,къепфылӏэн,rássat
6708,antreiben::V,къепфылӏэн,kušottiđ
6709,antreiben::V,къепфылӏэн,huá'puttiđ
6710,antreiben::V,къепфылӏэн,rääskted
6711,antreiben::V,къепфылӏэн,hõškkled
6712,antreiben::V,къепфылӏэн,ёадҌхе
6713,lassen::V,еты́н,baajedh
6714,lassen::V,еты́н,-ahttet
6715,lassen::V,еты́н,diktit
6716,lassen::V,еты́н,-ttiđ
6717,lassen::V,еты́н,ä´n
6718,lassen::V,еты́н,па̄ххкэ
6719,einladen::V,къегъэблэгъэн,bööredh
6720,einladen::V,къегъэблэгъэн,bivddit
6721,einladen::V,къегъэблэгъэн,gåhttjot
6722,einladen::V,къегъэблэгъэн,bovdet
6723,einladen::V,къегъэблэгъэн,koččođ
6724,einladen::V,къегъэблэгъэн,kåččad
6725,einladen::V,къегъэблэгъэн,коаххче
6726,vereinigen::V,зэгогъэхьан,iktedidh
6727,vereinigen::V,зэгогъэхьан,aktidit
6728,vereinigen::V,зэгогъэхьан,ovttastahttit
6729,vereinigen::V,зэгогъэхьан,o'vtâstittiđ
6730,vereinigen::V,зэгогъэхьан,õhtteed
6731,vereinigen::V,зэгогъэхьан,э̄хтхэ
6732,besuchen::V,щыӏэ́н,åahpodh
6733,besuchen::V,щыӏэ́н,goevlelidh
6734,besuchen::V,щыӏэ́н,guossit
6735,besuchen::V,щыӏэ́н,gal'let
6736,besuchen::V,щыӏэ́н,fitnat
6737,besuchen::V,щыӏэ́н,kolliđ
6738,besuchen::V,щыӏэ́н,kõ´ll'jed
6739,besuchen::V,щыӏэ́н,по̄дтлэ
6740,besuchen::V,щыӏэ́н,во̄тэдтэ
6741,besuchen::V,щыӏэ́н,во̄а̄ррдэ
6742,treffen::V,ӏукӏэ́н,dieviedidh
6743,treffen::V,ӏукӏэ́н,iejvvit
6744,treffen::V,ӏукӏэ́н,deaivat
6745,treffen::V,ӏукӏэ́н,staaviđ
6746,treffen::V,ӏукӏэ́н,teividiđ
6747,treffen::V,ӏукӏэ́н,o´ddjõõttâd
6748,treffen::V,ӏукӏэ́н,вуэсстлэ
6749,treffen::V,пэгъокӏы́н,dieviedidh
6750,treffen::V,пэгъокӏы́н,iejvvit
6751,treffen::V,пэгъокӏы́н,deaivat
6752,treffen::V,пэгъокӏы́н,staaviđ
6753,treffen::V,пэгъокӏы́н,teividiđ
6754,treffen::V,пэгъокӏы́н,o´ddjõõttâd
6755,treffen::V,пэгъокӏы́н,вуэсстлэ
6756,sich versammeln::V,зэхэхьан,gaavnedidh
6757,sich versammeln::V,зэхэхьан,tjoaggut
6758,sich versammeln::V,зэхэхьан,čoahkkanit
6759,sich versammeln::V,зэхэхьан,čokkâniđ
6760,sich versammeln::V,зэхэхьан,nurâdâttâđ
6761,sich versammeln::V,зэхэхьан,noorõõttâd
6762,sich versammeln::V,зэхэхьан,вӯллклэ
6763,spielen::V,джэгу́н,rïdtjedh
6764,spielen::V,джэгу́н,lustedalledh
6765,spielen::V,джэгу́н,ståhkat
6766,spielen::V,джэгу́н,stuvssit
6767,spielen::V,джэгу́н,speallat
6768,spielen::V,джэгу́н,le'ihâšiđ
6769,spielen::V,джэгу́н,siõrrâd
6770,spielen::V,джэгу́н,speâllad
6771,spielen::V,джэгу́н,сӣррэ
6772,singen::V,орэ́д къэӏо́н,laavlodh
6773,singen::V,орэ́д къэӏо́н,lávllot
6774,singen::V,орэ́д къэӏо́н,lávlut
6775,singen::V,орэ́д къэӏо́н,lávluđ
6776,singen::V,орэ́д къэӏо́н,läullad
6777,singen::V,орэ́д къэӏо́н,ла̄ввлэ
6778,tanzen::V,къэшъо́н,daanhtsodh
6779,tanzen::V,къэшъо́н,dánssat
6780,tanzen::V,къэшъо́н,gærssulit
6781,tanzen::V,къэшъо́н,dánset
6782,tanzen::V,къэшъо́н,tánssáđ
6783,tanzen::V,къэшъо́н,ta´nssjed
6784,tanzen::V,къэшъо́н,pleäs'sjed
6785,tanzen::V,къэшъо́н,нюччке
6786,tanzen::V,къэшъо́н,пляссъе
6787,sich trennen::V,зэгокӏыжьы́ных,jååkedidh
6788,sich trennen::V,зэгокӏыжьы́ных,sirrat
6789,sich trennen::V,зэгокӏыжьы́ных,sirádit
6790,sich trennen::V,зэгокӏыжьы́ных,earránit
6791,sich trennen::V,зэгокӏыжьы́ных,ratkuđ
6792,sich trennen::V,зэгокӏыжьы́ных,rätkkjed
6793,sich trennen::V,зэгокӏыжьы́ных,кӯдтъе
6794,verlassen::V,бгынэн,laehpedh
6795,verlassen::V,бгынэн,guodet
6796,verlassen::V,бгынэн,guođđit
6797,verlassen::V,бгынэн,hilgođ
6798,verlassen::V,бгынэн,kyeđđiđ
6799,verlassen::V,бгынэн,kue´đđed
6800,verlassen::V,бгынэн,сӯһпъе
6801,verlassen::V,хэкӏыжьын,laehpedh
6802,verlassen::V,хэкӏыжьын,guodet
6803,verlassen::V,хэкӏыжьын,guođđit
6804,verlassen::V,хэкӏыжьын,hilgođ
6805,verlassen::V,хэкӏыжьын,kyeđđiđ
6806,verlassen::V,хэкӏыжьын,kue´đđed
6807,verlassen::V,хэкӏыжьын,сӯһпъе
6808,retten::V,къыхэпхыжьын,gorredidh
6809,retten::V,къыхэпхыжьын,gádjot
6810,retten::V,къыхэпхыжьын,gádjut
6811,retten::V,къыхэпхыжьын,kááijuđ
6812,retten::V,къыхэпхыжьын,piä'luštiđ
6813,retten::V,къыхэпхыжьын,ka´jjeed
6814,retten::V,къыхэпхыжьын,вуаннче
6815,retten::V,къэбгъэнэжьын,gorredidh
6816,retten::V,къэбгъэнэжьын,gádjot
6817,retten::V,къэбгъэнэжьын,gádjut
6818,retten::V,къэбгъэнэжьын,kááijuđ
6819,retten::V,къэбгъэнэжьын,piä'luštiđ
6820,retten::V,къэбгъэнэжьын,ka´jjeed
6821,retten::V,къэбгъэнэжьын,вуаннче
6822,bewachen::V,къэгъэгъунэн,geehtedh
6823,bewachen::V,къэгъэгъунэн,váktit
6824,bewachen::V,къэгъэгъунэн,fáktet
6825,bewachen::V,къэгъэгъунэн,vahtiđ
6826,bewachen::V,къэгъэгъунэн,värddjed
6827,bewachen::V,къэгъэгъунэн,va´httjed
6828,bewachen::V,къэгъэгъунэн,пынне
6829,bewachen::V,къэгъэгъунэн,ка̄рвуллэ
6830,schützen::V,ухъумэ́н,vaarjelidh
6831,schützen::V,ухъумэ́н,suoddjit
6832,schützen::V,ухъумэ́н,suodjalit
6833,schützen::V,ухъумэ́н,suddjet
6834,schützen::V,ухъумэ́н,varjâliđ
6835,schützen::V,ухъумэ́н,suâided
6836,schützen::V,ухъумэ́н,varjjled
6837,schützen::V,ухъумэ́н,пынне
6838,verteidigen::V,къэухъумэн,vaarjelidh
6839,verteidigen::V,къэухъумэн,bælostit
6840,verteidigen::V,къэухъумэн,bealuštit
6841,verteidigen::V,къэухъумэн,čuollat
6842,verteidigen::V,къэухъумэн,piä'luštiđ
6843,verteidigen::V,къэухъумэн,peälšted
6844,verteidigen::V,къэухъумэн,пэ̄лль мэ̄ннэ
6845,sich schlagen::V,эзэон,dåarodh
6846,sich schlagen::V,эзэон,tjoelestidh
6847,sich schlagen::V,эзэон,doarrot
6848,sich schlagen::V,эзэон,doarrut
6849,sich schlagen::V,эзэон,tuárruđ
6850,sich schlagen::V,эзэон,tuärrad
6851,sich schlagen::V,эзэон,туаррэ
6852,schießen::V,он,vuetjedh
6853,schießen::V,он,skööhtedh
6854,schießen::V,он,vuohtjet
6855,schießen::V,он,báhčit
6856,schießen::V,он,pääččiđ
6857,schießen::V,он,pää´ččed
6858,schießen::V,он,ря̄хшкхэ
6859,siegen::V,текӏо́н,vïtnedh
6860,siegen::V,текӏо́н,vuojttet
6861,siegen::V,текӏо́н,vuoitit
6862,siegen::V,текӏо́н,vyei'ttiđ
6863,siegen::V,текӏо́н,vuei´tted
6864,siegen::V,текӏо́н,вуэйхьтэ
6865,ärgern::V,бгъэгубжын,måarahtehtedh
6866,ärgern::V,бгъэгубжын,suhttadit
6867,ärgern::V,бгъэгубжын,hárdit
6868,ärgern::V,бгъэгубжын,piä'ṿuttiđ
6869,ärgern::V,бгъэгубжын,âsseed
6870,ärgern::V,бгъэгубжын,се̄нтхэ
6871,schlagen::V,ео́н,håasedh
6872,schlagen::V,ео́н,laekedh
6873,schlagen::V,ео́н,tsábbmet
6874,schlagen::V,ео́н,tjassket
6875,schlagen::V,ео́н,huškut
6876,schlagen::V,ео́н,časkeđ
6877,schlagen::V,ео́н,čâ´cǩǩed
6878,schlagen::V,ео́н,та̄гкэ
6879,schlagen::V,ео́н,ва̄сстэ
6880,stechen::V,хэӏун,baskedh
6881,stechen::V,хэӏун,tjuoggit
6882,stechen::V,хэӏун,čuoggut
6883,stechen::V,хэӏун,čuog'giđ
6884,stechen::V,хэӏун,čuõ´ǧ'ǧeed
6885,stechen::V,хэӏун,чо̄ххкэ
6886,stoßen::V,тӏыро́н,nehkiehtidh
6887,stoßen::V,тӏыро́н,nårddådit
6888,stoßen::V,тӏыро́н,nordadit
6889,stoßen::V,тӏыро́н,nutkâliđ
6890,stoßen::V,тӏыро́н,oi´ǧǧeed
6891,stoßen::V,тӏыро́н,оййкье
6892,stoßen::V,тӏыро́н,тоалкъе
6893,stoßen::V,уеӏункӏын,nehkiehtidh
6894,stoßen::V,уеӏункӏын,nårddådit
6895,stoßen::V,уеӏункӏын,nordadit
6896,stoßen::V,уеӏункӏын,nutkâliđ
6897,stoßen::V,уеӏункӏын,oi´ǧǧeed
6898,stoßen::V,уеӏункӏын,оййкье
6899,stoßen::V,уеӏункӏын,тоалкъе
6900,stehlen::V,тыгъу́н,sualadidh
6901,stehlen::V,тыгъу́н,suoládit
6902,stehlen::V,тыгъу́н,suoládit
6903,stehlen::V,тыгъу́н,suá'ládiđ
6904,stehlen::V,тыгъу́н,suâleed
6905,stehlen::V,тыгъу́н,суэлнэ
6906,stören::V,бгъэгумэкӏын,stööredh
6907,stören::V,бгъэгумэкӏын,hearaldehtedh
6908,stören::V,бгъэгумэкӏын,massit
6909,stören::V,бгъэгумэкӏын,sjuddit
6910,stören::V,бгъэгумэкӏын,heađuštit
6911,stören::V,бгъэгумэкӏын,hettiđ
6912,stören::V,бгъэгумэкӏын,heṃâdiđ
6913,stören::V,бгъэгумэкӏын,stamlded
6914,stören::V,бгъэгумэкӏын,вӣршэ
6915,stören::V,бгъэгумэкӏын,е̄кхэллэ
6916,belästigen::V,бгъэгумэкӏын,vaejviestidh
6917,belästigen::V,бгъэгумэкӏын,vájvedit
6918,belästigen::V,бгъэгумэкӏын,muodástuhttet
6919,belästigen::V,бгъэгумэкӏын,váivvidit
6920,belästigen::V,бгъэгумэкӏын,bieguhit
6921,belästigen::V,бгъэгумэкӏын,vä'ividiđ
6922,belästigen::V,бгъэгумэкӏын,stamlded
6923,belästigen::V,бгъэгумэкӏын,е̄кхэллэ
6924,belästigen::V,бгъэгумэкӏын,во̄а̄йвшэ
6925,verbergen::V,ушъэфын,tjïekedh
6926,verbergen::V,ушъэфын,tjiehkat
6927,verbergen::V,ушъэфын,čiehkat
6928,verbergen::V,ушъэфын,čieḥâđ
6929,verbergen::V,ушъэфын,peittad
6930,verbergen::V,ушъэфын,чӣгкэ
6931,verbergen::V,ушъэфын,пе̄йхьтэ
6932,täuschen::V,гъэпцӏэ́н,iermedh
6933,täuschen::V,гъэпцӏэ́н,eajhkaldehtedh
6934,täuschen::V,гъэпцӏэ́н,tjáddjit
6935,täuschen::V,гъэпцӏэ́н,dájuhit
6936,täuschen::V,гъэпцӏэ́н,viehtalit
6937,täuschen::V,гъэпцӏэ́н,villiđ
6938,täuschen::V,гъэпцӏэ́н,ǩiõllâd
6939,täuschen::V,гъэпцӏэ́н,вӯйхе
6940,täuschen::V,гъэпцӏэ́н,пе̄йхьтэ
6941,täuschen::V,гъэпцӏэ́н,ке̄лсэллэ
6942,betrügen::V,гъэпцӏэ́н,biehtedh
6943,betrügen::V,гъэпцӏэ́н,biehttet
6944,betrügen::V,гъэпцӏэ́н,beahttit
6945,betrügen::V,гъэпцӏэ́н,filliđ
6946,betrügen::V,гъэпцӏэ́н,ǩiõllâd
6947,betrügen::V,гъэпцӏэ́н,pä´rtteed
6948,betrügen::V,гъэпцӏэ́н,вӯйхе
6949,betrügen::V,гъэпцӏэ́н,пе̄йхьтэ
6950,betrügen::V,гъэпцӏэ́н,ке̄лсэллэ
6951,töten::V,уикӏын,buvvedh
6952,töten::V,уикӏын,gåddet
6953,töten::V,уикӏын,soaggit
6954,töten::V,уикӏын,goddit
6955,töten::V,уикӏын,surmiđ
6956,töten::V,уикӏын,jämittiđ
6957,töten::V,уикӏын,kå´dded
6958,töten::V,уикӏын,so´rmmjed
6959,töten::V,уикӏын,коаннҌтэ
6960,wohnen::V,дэсын,årrodh
6961,wohnen::V,дэсын,veasodh
6962,wohnen::V,дэсын,årrot
6963,wohnen::V,дэсын,viessot
6964,wohnen::V,дэсын,orrut
6965,wohnen::V,дэсын,aassâđ
6966,wohnen::V,дэсын,aassâd
6967,wohnen::V,дэсын,jälsted
6968,wohnen::V,дэсын,е̄лле
6969,arbeiten::V,лэжьэ́н,barkedh
6970,arbeiten::V,лэжьэ́н,rihtjat
6971,arbeiten::V,лэжьэ́н,bargat
6972,arbeiten::V,лэжьэ́н,porgâđ
6973,arbeiten::V,лэжьэ́н,tue´j'jeed
6974,arbeiten::V,лэжьэ́н,лыххкэ
6975,arbeiten::V,лэжьэ́н,ро̄бхушшэ
6976,sammeln::V,угъои́н,tjåegkedh
6977,sammeln::V,угъои́н,tjoahkkit
6978,sammeln::V,угъои́н,čoaggit
6979,sammeln::V,угъои́н,čokkiđ
6980,sammeln::V,угъои́н,čuág'giđ
6981,sammeln::V,угъои́н,noorrâd
6982,sammeln::V,угъои́н,нёавсэ
6983,pflücken::V,къыпычы́н,tjåegkedh
6984,pflücken::V,къыпычы́н,tjoagget
6985,pflücken::V,къыпычы́н,čoaggit
6986,pflücken::V,къыпычы́н,čuág'giđ
6987,pflücken::V,къыпычы́н,uussâd
6988,pflücken::V,къыпычы́н,кышшкэ
6989,jagen::V,шэкӏон,bearhtodh
6990,jagen::V,шэкӏон,viejddit
6991,jagen::V,шэкӏон,bivdit
6992,jagen::V,шэкӏон,miä'cástiđ
6993,jagen::V,шэкӏон,miä´csted
6994,jagen::V,шэкӏон,ме̄ххьцтэ
6995,jagen::V,ешэкӏон,bearhtodh
6996,jagen::V,ешэкӏон,viejddit
6997,jagen::V,ешэкӏон,bivdit
6998,jagen::V,ешэкӏон,miä'cástiđ
6999,jagen::V,ешэкӏон,miä´csted
7000,jagen::V,ешэкӏон,ме̄ххьцтэ
7001,fischen::V,пцэжъые уешэн,gööledh
7002,fischen::V,пцэжъые уешэн,håagkodh
7003,fischen::V,пцэжъые уешэн,guollit
7004,fischen::V,пцэжъые уешэн,guolástit
7005,fischen::V,пцэжъые уешэн,kuá'lástiđ
7006,fischen::V,пцэжъые уешэн,kue´llšeed
7007,fischen::V,пцэжъые уешэн,шылле кӯль
7008,fassen::V,къэубыты́н,bivtedh
7009,fassen::V,къэубыты́н,giddit
7010,fassen::V,къэубыты́н,bivdit
7011,fassen::V,къэубыты́н,pivdeđ
7012,fassen::V,къэубыты́н,kå´dded
7013,fassen::V,къэубыты́н,со̄а̄гкэ
7014,hüten::V,хэхъо́н,geehtedh
7015,hüten::V,хэхъо́н,váktit
7016,hüten::V,хэхъо́н,geahččat
7017,hüten::V,хэхъо́н,keččâđ
7018,hüten::V,хэхъо́н,hoi´ddjed
7019,hüten::V,хэхъо́н,пынне
7020,treiben::V,пфын,vuejiehtidh
7021,treiben::V,пфын,vuojedit
7022,treiben::V,пфын,vuodjelit
7023,treiben::V,пфын,vyeijiđ
7024,treiben::V,пфын,vue´jjad
7025,treiben::V,пфын,выйхе
7026,treiben::V,пфын,го̄ннэ
7027,anbinden::V,епхын,viedtedh
7028,anbinden::V,епхын,gaarhkedidh
7029,anbinden::V,епхын,dabrrit
7030,anbinden::V,епхын,dæhppodit
7031,anbinden::V,епхын,čatnat
7032,anbinden::V,епхын,čoonnâđ
7033,anbinden::V,епхын,čõõnnâd
7034,anbinden::V,епхын,ко̄ррэ
7035,füttern::V,гъэшхэ́н,bïepmehtidh
7036,füttern::V,гъэшхэ́н,biebbmat
7037,füttern::V,гъэшхэ́н,biebmat
7038,füttern::V,гъэшхэ́н,purâttiđ
7039,füttern::V,гъэшхэ́н,poorted
7040,füttern::V,гъэшхэ́н,peâm'mad
7041,füttern::V,гъэшхэ́н,поҏтэ
7042,melken::V,щын,buhtjedh
7043,melken::V,щын,båhtjet
7044,melken::V,щын,bahčit
7045,melken::V,щын,paččeeđ
7046,melken::V,щын,pââččad
7047,melken::V,щын,лаппьсе
7048,hacken::V,упкӏэтэн,tsåalhkodh
7049,hacken::V,упкӏэтэн,tsållat
7050,hacken::V,упкӏэтэн,tsáhpat
7051,hacken::V,упкӏэтэн,čuollat
7052,hacken::V,упкӏэтэн,čuollâđ
7053,hacken::V,упкӏэтэн,ceäk'kad
7054,hacken::V,упкӏэтэн,ця̄ххкэ
7055,gießen::V,тепкӏэн,tjaetsiehtidh
7056,gießen::V,тепкӏэн,tjáhttjit
7057,gießen::V,тепкӏэн,njuoskadit
7058,gießen::V,тепкӏэн,čáhccet
7059,gießen::V,тепкӏэн,njuos'kâdiđ
7060,gießen::V,тепкӏэн,väällad
7061,gießen::V,тепкӏэн,ва̄ллэ
7062,reifen::V,игъо хъун,njoetsedh
7063,reifen::V,игъо хъун,láddat
7064,reifen::V,игъо хъун,láddat
7065,reifen::V,игъо хъун,laddâđ
7066,reifen::V,игъо хъун,laddâd
7067,reifen::V,игъо хъун,ӣллкнэ
7068,reifen::V,игъо хъун,ло̄а̄янтэ
7069,zubereiten::V,бгъэхьазырын,jurjiehtidh
7070,zubereiten::V,бгъэхьазырын,riejddit
7071,zubereiten::V,бгъэхьазырын,ráhkadit
7072,zubereiten::V,бгъэхьазырын,va'lmâštiđ
7073,zubereiten::V,бгъэхьазырын,vaalmšted
7074,zubereiten::V,бгъэхьазырын,во̄а̄лмшэ
7075,kochen::V,шӏы́н,voessjedh
7076,kochen::V,шӏы́н,vuossjat
7077,kochen::V,шӏы́н,duolldádit
7078,kochen::V,шӏы́н,vuoš'šat
7079,kochen::V,шӏы́н,vuoššâđ
7080,kochen::V,шӏы́н,ǩe´tted
7081,kochen::V,шӏы́н,кыппьтэ
7082,backen::V,гъэжъэ́н,bååhkedh
7083,backen::V,гъэжъэ́н,lájbbot
7084,backen::V,гъэжъэ́н,báhkket
7085,backen::V,гъэжъэ́н,goikadit
7086,backen::V,гъэжъэ́н,liäi'buđ
7087,backen::V,гъэжъэ́н,vää´l'jed
7088,backen::V,гъэжъэ́н,па̄шшьтэ
7089,braten::V,гъэжъэ́н,bissedh
7090,braten::V,гъэжъэ́н,basset
7091,braten::V,гъэжъэ́н,báistit
7092,braten::V,гъэжъэ́н,steiket
7093,braten::V,гъэжъэ́н,passeeđ
7094,braten::V,гъэжъэ́н,pä´štted
7095,braten::V,гъэжъэ́н,па̄шшьтэ
7096,umrühren::V,зэхэгъэкӏухьан,firredh
7097,umrühren::V,зэхэгъэкӏухьан,fierrot
7098,umrühren::V,зэхэгъэкӏухьан,fierrut
7099,umrühren::V,зэхэгъэкӏухьан,fiärruđ
7100,umrühren::V,зэхэгъэкӏухьан,sie´jjted
7101,umrühren::V,зэхэгъэкӏухьан,вӣршэ
7102,stricken::V,хъын,gurredh
7103,stricken::V,хъын,gådet
7104,stricken::V,хъын,gođđit
7105,stricken::V,хъын,kođđeeđ
7106,stricken::V,хъын,kåå´đđed
7107,stricken::V,хъын,коадтӭ
7108,nähen::V,дэн,gåarodh
7109,nähen::V,дэн,goarrot
7110,nähen::V,дэн,goarrut
7111,nähen::V,дэн,kuárruđ
7112,nähen::V,дэн,kuärrad
7113,nähen::V,дэн,куаррэ
7114,färben::V,бгъэлэн,klaeriedidh
7115,färben::V,бгъэлэн,bájnnit
7116,färben::V,бгъэлэн,sihttset
7117,färben::V,бгъэлэн,báidnit
7118,färben::V,бгъэлэн,ivdnet
7119,färben::V,бгъэлэн,päiniđ
7120,färben::V,бгъэлэн,päinnad
7121,färben::V,бгъэлэн,ǩe´rjjeed
7122,färben::V,бгъэлэн,по̄а̄ййнэ
7123,reinigen::V,укъэбзы́н,reenskedh
7124,reinigen::V,укъэбзы́н,dïdtesjidh
7125,reinigen::V,укъэбзы́н,rájnnit
7126,reinigen::V,укъэбзы́н,čorget
7127,reinigen::V,укъэбзы́н,buhtistit
7128,reinigen::V,укъэбзы́н,kađvâđ
7129,reinigen::V,укъэбзы́н,čurgiđ
7130,reinigen::V,укъэбзы́н,putestiđ
7131,reinigen::V,укъэбзы́н,čiisteed
7132,reinigen::V,укъэбзы́н,puu´ttsted
7133,reinigen::V,укъэбзы́н,чисстэ
7134,reinigen::V,укъэбзы́н,е̄ллэ
7135,waschen::V,бгыкӏын,bïssedh
7136,waschen::V,бгыкӏын,bassat
7137,waschen::V,бгыкӏын,bassat
7138,waschen::V,бгыкӏын,posâliđ
7139,waschen::V,бгыкӏын,põõssâd
7140,waschen::V,бгыкӏын,пэ̄ссэ
7141,abwischen::V,лъэкӏы́н,njaamedh
7142,abwischen::V,лъэкӏы́н,sihkastit
7143,abwischen::V,лъэкӏы́н,sihkkut
