,Concept_ID,os,ga
1410,aufziehen::V,хъомыл кӕнын,tóg
1411,leiten::V,разамынд дӕттын,tá i gceannas ar
1412,antreiben::V,тагъд кæнын,gríosaigh
1413,antreiben::V,рог кæнын,gríosaigh
1414,lassen::V,кæнын,cuir ag
1415,einladen::V,ӕрхонын,cuir cuireadh ar
1416,einladen::V,ӕрбахонын,cuir cuireadh ar
1417,vereinigen::V,баиу кӕнын,aontaigh
1418,besuchen::V,абæрæг кæнын,tabhair cuairt ar
1419,besuchen::V,бабæрæг кæнын,tabhair cuairt ar
1420,besuchen::V,бауайын,tabhair cuairt ar
1421,treffen::V,фембæлын,cas ar
1422,treffen::V,фембæлын,buail le
1423,sich versammeln::V,æрæмбырд уын,bailigh
1424,sich versammeln::V,æрæмбырд уын,cruinnigh
1425,spielen::V,хъазын,imir
1426,spielen::V,хъазын,tá ag spraoi
1427,singen::V,зарын,can
1428,tanzen::V,кафын,rinc
1429,tanzen::V,кафын,damhsaigh
1430,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,scar
1431,verlassen::V,ныууадзын,fág
1432,retten::V,фервӕзын кӕнын,tarrtháil
1433,bewachen::V,хъахъхъӕнын,cosain
1434,bewachen::V,хъахъхъӕнын,gardáil
1435,schützen::V,хъахъхъӕнын,cosain
1436,verteidigen::V,бахизын,cosain
1437,sich schlagen::V,хыл кæнын,tá ag bruíon
1438,schießen::V,ӕхсын,caith
1439,schießen::V,ӕхсын,scaoil
1440,siegen::V,басӕттын,bain
1441,siegen::V,басӕттын,buaigh
1442,siegen::V,фӕуӕлахиз уӕвын,bain
1443,siegen::V,фӕуӕлахиз уӕвын,buaigh
1444,ärgern::V,мӕсты кӕнын,cuir isteach ar
1445,schlagen::V,ныццæвын,buail
1446,stechen::V,фæрæхойын,sáigh
1447,stoßen::V,риуыгъын,brúigh
1448,stoßen::V,риуыгъын,soncáil
1449,stehlen::V,давын,goid
1450,stören::V,хъыгдарын,cuir isteach ar
1451,belästigen::V,хъыгдарын,cuir as do
1452,verbergen::V,бамбӕхсын,ceil
1453,verbergen::V,басусӕг кӕнын,ceil
1454,täuschen::V,фӕливын,cuir dallamullóg ar
1455,täuschen::V,асайын,cuir dallamullóg ar
1456,betrügen::V,асайын,déan calaois ar
1457,töten::V,амарын,maraigh
1458,wohnen::V,цӕрын,cuir faoi
1459,wohnen::V,цӕрын,tá ina chónaí
1460,arbeiten::V,кусын,oibrigh
1461,sammeln::V,æртонын,bailigh
1462,sammeln::V,æртонын,cruinnigh
1463,pflücken::V,тонын,pioc
1464,jagen::V,цуан кæнын,seilg
1465,fischen::V,кæсаг ахсын æнгуырæй,iasc
1466,fischen::V,æнгуыр дарын,iasc
1467,fassen::V,ӕрцахсын,beir ar
1468,hüten::V,хизын,aoirigh
1469,treiben::V,скъӕрын,seol
1470,treiben::V,скъӕрын,tiomáin
1471,anbinden::V,бабæттын,ceangail
1472,anbinden::V,æрбæттын,ceangail
1473,füttern::V,холлаг дæттын,cothaigh
1474,füttern::V,холлаг дæттын,beathaigh
1475,füttern::V,холлаг æвæрын,cothaigh
1476,füttern::V,холлаг æвæрын,beathaigh
1477,füttern::V,дарын,cothaigh
1478,füttern::V,дарын,beathaigh
1479,melken::V,дуцын,bligh
1480,melken::V,дуцын,crúigh
1481,hacken::V,кæрдын,gearr
1482,hacken::V,лыгтæ кæнын,gearr
1483,gießen::V,бакалын,uiscigh
1484,reifen::V,срæгъæд уын,aibigh
1485,reifen::V,сцæттæ уын,aibigh
1486,zubereiten::V,сцӕттӕ кӕнын,cócaráil
1487,kochen::V,фыцын,bruith
1488,kochen::V,фыцын,beirigh
1489,backen::V,фыцын,bácáil
1490,braten::V,цурын,róst
1491,braten::V,цурын,frioch
1492,umrühren::V,ахæццæ кæнын,measc
1493,umrühren::V,азмæнтын,measc
1494,umrühren::V,астауын,measc
1495,stricken::V,кæнын,cniotáil
1496,stricken::V,бийын,cniotáil
1497,nähen::V,хуыйын,fuaigh
1498,färben::V,ахорын,dathaigh
1499,reinigen::V,ссыгъдæг кæнын,glan
1500,reinigen::V,ныссыгъдæг кæнын,glan
1501,reinigen::V,ныссæрфын,glan
1502,waschen::V,ӕхсын,nigh
1503,abwischen::V,сӕрфын,glan
1504,spülen::V,æнхъæвзын,sruthlaigh
1505,fegen::V,мӕрзын,scuab
1506,kehren::V,мӕрзын,scuab
1507,baden::V,хи найын,folc
1508,sich waschen::V,хи æхсын,nigh é féin
1509,ausziehen::V,ласын,bain de
1510,anziehen::V,скæнын,cuir ar
1511,sich anziehen::V,дзаума скæнын,gléas é féin
1512,sich anziehen::V,дарæс скæнын,gléas é féin
1513,kämmen::V,ныффасын,cíor
1514,kämmen::V,æрфасын,cíor
1515,schmücken::V,фӕлындын,maisigh
1516,sagen::V,зæгъын,abair
1517,sprechen::V,дзурын,labhair
1518,reden::V,ныхас кӕнын,caintigh
1519,sich unterhalten::V,ныхас кæнын,caintigh
1520,sich unterhalten::V,ныхас кæнын,tá ag comhrá
1521,fragen::V,фӕрсын,fiafraigh
1522,fragen::V,фӕрсын,cuir ceist
1523,bitten::V,курын,iarr
1524,erzählen::V,радзурын,inis
1525,erzählen::V,радзурын,eachtraigh
1526,erzählen::V,ратаурæгъ кæнын,inis
1527,erzählen::V,ратаурæгъ кæнын,eachtraigh
1528,mitteilen::V,фехъусын кæнын,aithris
1529,mitteilen::V,фехъусын кæнын,cuir in iúl
1530,nennen::V,хонын,ainmnigh
1531,rufen::V,сидын,glaoigh
1532,prahlen::V,ӕппӕлын,maígh
1533,übersetzen::V,ратæлмац кæнын,aistrigh
1534,denken::V,ӕнхъӕлын,síl
1535,denken::V,ӕнхъӕлын,ceap
1536,denken::V,хъуыды кӕнын,síl
1537,denken::V,хъуыды кӕнын,ceap
1538,glauben::V,уырнын,creid
1539,bemerken::V,фенын,tabhair faoi deara
1540,erkennen::V,базонын,aithin
1541,begreifen::V,ӕмбарын,tuig
1542,begreifen::V,бамбарын,tuig
1543,lernen::V,ахуыр кӕнын,foghlaim
1544,wissen::V,зонын,tá a fhios ag
1545,sich erinnern an::V,зæрдыл æрлæууын,cuimhnigh ar
1546,sich erinnern an::V,зæрдыл æрлæууын,is cuimhne ar
1547,sich erinnern an::V,æрымысын,cuimhnigh ar
1548,sich erinnern an::V,æрымысын,is cuimhne ar
1549,sich erinnern an::V,æрбаймысын,cuimhnigh ar
1550,sich erinnern an::V,æрбаймысын,is cuimhne ar
1551,sich erinnern an::V,æрхъуыды кæнын,cuimhnigh ar
1552,sich erinnern an::V,æрхъуыды кæнын,is cuimhne ar
1553,vergessen::V,ферох кæнын,dearmad
1554,vergessen::V,айрох кæнын,dearmad
1555,messen::V,барын,tomhais
1556,zählen::V,нымайын,cuntais
1557,rechnen::V,хынцын,ríomh
1558,rechnen::V,хынцын,áirigh
1559,lesen::V,кӕсын,léigh
1560,lesen::V,фӕрсын,léigh
1561,malen::V,ныв кӕнын,péinteáil
1562,zeichnen::V,ныв кӕнын,línigh
1563,zeichnen::V,ныв кӕнын,tarraing
1564,schreiben::V,фыссын,scríobh
1565,besitzen::V,хицау уын,is le
1566,kaufen::V,балхӕнын,ceannaigh
1567,verkaufen::V,уӕй кӕнын,díol
1568,bezahlen::V,бафидын,íoc as
1569,zahlen::V,фидын,íoc
1570,beherrschen::V,æлдариуæг кæнын,rialaigh
1571,ertragen::V,бавзарын,seas
1572,ertragen::V,бавзарын,fulaing
1573,ertragen::V,бавзарын,foighnigh
1574,Leine::N,,iall
1575,rauschen::V,,tá ag siosarnach
1576,treten::V,,ciceáil
1577,verstehen::V,,tuig
