,Concept_ID,bg,hi
1518,beißen::V,ухапя,काटना
1519,abreißen::V,откъсна,तोड़ना
1520,abschneiden::V,отрежа,काट करना
1521,binden::V,вържа,बाँधना
1522,stecken::V,пъхна,खोंसना
1523,brechen::V,троша,तोड़ना
1524,klopfen::V,чукам,खटखटाना
1525,hauen::V,бия,ठोकना
1526,kleben::V,лепя,चिपकाना
1527,kleben::V,залепя,चिपकाना
1528,reiben::V,трия,घिसना
1529,reiben::V,трия,रगड़ना
1530,reiben::V,търкам,घिसना
1531,reiben::V,търкам,रगड़ना
1532,streichen::V,намажа,लगाना
1533,schleifen::V,остря,तेज़ करना
1534,schneiden::V,режа,कतरना
1535,rütteln::V,разтърсвам,झकझोरना
1536,schütteln::V,клатя,हिलाना
1537,schütteln::V,друсам,हिलाना
1538,schwenken::V,размахам,घुमाना
1539,schütten::V,сипя,उँडेलना
1540,füllen::V,напълня,भरना
1541,füllen::V,напълня,ठूसना
1542,einwickeln::V,увия,लपेटना
1543,einwickeln::V,завия,लपेटना
1544,tragen::V,нося,ढोना
1545,schleppen::V,влача,घसीटना
1546,ziehen::V,тегля,खींचना
1547,ziehen::V,дръпна,खींचना
1548,aufbewahren::V,съхраня,रखना
1549,werfen::V,хвърля,फेंकना
1550,fangen::V,ловя,पकड़ना
1551,fangen::V,уловя,पकड़ना
1552,packen::V,хвана,पकड़ना
1553,verstecken::V,крия,छिपाना
1554,verstecken::V,скрия,छिपाना
1555,teilen::V,разделя,बाँटना
1556,schicken::V,изпращам,भेजना
1557,bringen::V,донеса,लाना
1558,hinzufügen::V,прибавя,जोड़ना
1559,bekommen::V,сдобия се,पाना
1560,erhalten::V,получа,पाना
1561,erhalten::V,получа,मिलना
1562,nehmen::V,взема,लेना
1563,wählen::V,избирам,चुनना
1564,auswählen::V,избера,चुनना
1565,bewahren::V,пазя,बनाए रखना
1566,behindern::V,преча,रोकना
1567,behindern::V,спъвам,रोकना
1568,verderben::V,разваля,ख़राब करना
1569,beschädigen::V,повредя,नुक़सान पहुँचाना
1570,zerbrechen::V,счупя,तोड़ना
1571,zerreißen::V,скъсам,तोड़ना
1572,zerstören::V,разруша,नष्ट करना
1573,zerstören::V,разруша,बरबाद करना
1574,verbrennen::V,изгоря,जलाना
1575,geben::V,дам,देना
1576,reichen::V,подам,थमाना
1577,schenken::V,подаря,भेंट देना
1578,versprechen::V,обещая,वादा करना
1579,wünschen::V,желая,कामना करना
1580,loben::V,хваля,तारीफ़ करना
1581,küssen::V,целувам,चूमना
1582,wiegen::V,люлея,झुलाना
1583,zudecken::V,покрия,ढकना
1584,wecken::V,събудя,जगाना
1585,zeigen::V,покажа,दिखाना
1586,führen::V,водя,रास्ता दिखाना
1587,führen::V,заведа,रास्ता दिखाना
1588,lehren::V,уча,पढ़ाना
1589,unterrichten::V,преподавам,सिखाना
1590,aufziehen::V,отгледам,पालना
1591,leiten::V,ръководя,संचालन करना
1592,leiten::V,управлявам,संचालन करना
1593,antreiben::V,подкарвам,हड़बड़ाना
1594,lassen::V,накарам,-आना
1595,lassen::V,накарам,कराना
1596,einladen::V,поканя,बुलाना
1597,vereinigen::V,съединя,मिलाना
1598,vereinigen::V,съединя,संयुक्त करना
1599,besuchen::V,посетя,मिलना से
1600,besuchen::V,посетя,मिलने जाना से
1601,treffen::V,срещна,मिलना
1602,sich versammeln::V,събера се,इकट्ठा होना
1603,spielen::V,играя,खेलना
1604,singen::V,пея,गाना
1605,tanzen::V,танцувам,नाचना
1606,sich trennen::V,разделя се,अलग होना
1607,verlassen::V,напусна,छोड़ना
1608,retten::V,спася,बचाना
1609,bewachen::V,охранявам,आँख रखना पर
1610,schützen::V,запазя,रक्षा करना
1611,verteidigen::V,защитя,रक्षा करना
1612,sich schlagen::V,бия се,हाथापाई करना
1613,schießen::V,стрелям,गोली मारना
1614,siegen::V,победя,जीतना
1615,siegen::V,победя,विजय पाना
1616,ärgern::V,ядосам,चिढ़ाना
1617,schlagen::V,бия,मारना
1618,schlagen::V,ударя,मारना
1619,treten::V,ритам,ठोकर मारना
1620,stechen::V,бодна,भेदना
1621,stechen::V,бодна,भोंकना
1622,stoßen::V,бутна,धक्का देना
1623,stoßen::V,бутна,झटका देना
1624,stoßen::V,блъсна,धक्का देना
1625,stoßen::V,блъсна,झटका देना
1626,stören::V,смутя,बुरा लगना
1627,belästigen::V,отегча,तंग करना
1628,belästigen::V,безпокоя,तंग करना
1629,verbergen::V,скрия,लुकाना
1630,täuschen::V,измамя,धोखा देना
1631,betrügen::V,измамя,धोखा देना
1632,töten::V,убия,मारना
1633,töten::V,убия,मार डालना
1634,töten::V,умъртвя,मारना
1635,töten::V,умъртвя,मार डालना
1636,wohnen::V,живея,रहना
1637,arbeiten::V,работя,काम करना
1638,sammeln::V,събера,जमा करना
1639,pflücken::V,бера,चुनना
1640,pflücken::V,бера,तोड़ना
1641,pflücken::V,откъсна,चुनना
1642,pflücken::V,откъсна,तोड़ना
1643,jagen::V,ловувам,आखेट करना
1644,jagen::V,ловувам,शिकार करना
1645,fischen::V,ловя риба,मछली पकड़ना
1646,fassen::V,хвана,पकड़ना
1647,hüten::V,пазя,चराना
1648,treiben::V,карам,हाँकना
1649,anbinden::V,завържа,बाँधना
1650,füttern::V,храня,खिलाना
1651,melken::V,доя,दुहना
1652,hacken::V,сека,काटना
1653,gießen::V,полея,सींचना
1654,reifen::V,узрея,पकना
1655,zubereiten::V,приготвя,पकाना
1656,kochen::V,варя,पकाना
1657,kochen::V,варя,राँधना
1658,backen::V,пека,पकाना
1659,braten::V,пържа,तलना
1660,braten::V,пържа,भूनना
1661,umrühren::V,разбъркам,फेंटना
1662,stricken::V,плета,बुनना
1663,nähen::V,шия,सीना
1664,färben::V,боядисам,रँगना
1665,reinigen::V,почистя,साफ़ करना
1666,reinigen::V,почистя,शुद्ध करना
1667,waschen::V,мия,धोना
1668,waschen::V,пера,धोना
1669,abwischen::V,избърша,पोंछ्ना
1670,spülen::V,плакна,माँजना
1671,spülen::V,плакна,खँगालना
1672,fegen::V,измета,बुहारना
1673,kehren::V,мета,झाड़ना
1674,baden::V,къпя се,स्नान करना
1675,sich waschen::V,мия се,नहाना
1676,sich waschen::V,мия се,हाथ-मुँह धोना
1677,ausziehen::V,съблека,उतारना
1678,anziehen::V,облека,पहनना
1679,sich anziehen::V,облека се,कपड़े पहनना
1680,kämmen::V,реша,कंघी करना
1681,kämmen::V,вчеша,कंघी करना
1682,schmücken::V,накича,सजाना
1683,schmücken::V,накича,सँवारना
1684,sagen::V,кажа,कहना
1685,sagen::V,кажа,बताना
1686,sprechen::V,говоря,बोलना
1687,reden::V,говоря,बोलना
1688,reden::V,говоря,बात करना
1689,sich unterhalten::V,разговарям,बात करना
1690,sich unterhalten::V,разговарям,बातचीत करना
1691,fragen::V,запитам,पूछ्ना
1692,fragen::V,запитам,प्रश्न करना
1693,bitten::V,моля,माँगना से
1694,erzählen::V,разкажа,बताना
1695,mitteilen::V,съобщя,ख़बर देना
1696,mitteilen::V,съобщя,सूचना देना
1697,nennen::V,нарека,नाम देना
1698,rufen::V,викам,बुलाना
1699,rufen::V,повикам,बुलाना
1700,prahlen::V,хваля се,शेख़ी बघारना
1701,übersetzen::V,преведа,अनुवाद करना
1702,denken::V,мисля,सोचना
1703,glauben::V,вярвам,विश्वास करना
1704,bemerken::V,забележа,ध्यान देना पर
1705,erkennen::V,позная,पहचानना
1706,begreifen::V,схвана,समझना
1707,verstehen::V,разбера,सुनना
1708,lernen::V,уча се,पढ़ना
1709,wissen::V,зная,जानना
1710,wissen::V,зная,मालूम होना
1711,sich erinnern an::V,спомня си за,याद करना
1712,vergessen::V,забравя,भूलना
1713,vergessen::V,забравя,बिसारना
1714,messen::V,меря,नापना
1715,zählen::V,броя,गिनना
1716,rechnen::V,сметна,गणना करना
1717,rechnen::V,сметна,हिसाब करना
1718,lesen::V,чета,पढ़ना
1719,malen::V,рисувам,कींचना
1720,zeichnen::V,рисувам,चित्र कींचना
1721,schreiben::V,пиша,लिखना
1722,besitzen::V,имам,मालिक होना
1723,besitzen::V,имам,स्वामी होना
1724,besitzen::V,притежавам,मालिक होना
1725,besitzen::V,притежавам,स्वामी होना
1726,kaufen::V,купя,ख़रीदना
1727,kaufen::V,купувам,ख़रीदना
1728,verkaufen::V,продам,बेचना
1729,bezahlen::V,заплатя,चुकाना
1730,bezahlen::V,заплатя,अदा करना
1731,zahlen::V,платя,अदा करना
1732,beherrschen::V,владея,शासन करना पर
1733,ertragen::V,понеса,सहना
1734,Platte::N,,फलक
1735,Platte::N,,तख़्ता
1736,Stütze::N,,टेक
1737,Stütze::N,,थूनी
1738,stehlen::V,,चोरी करना
