,Concept_ID,ga,el
1401,sich waschen::V,nigh é féin,πλένομαι
1402,ausziehen::V,bain de,βγάζω
1403,anziehen::V,cuir ar,φορώ
1404,sich anziehen::V,gléas é féin,ντύνομαι
1405,kämmen::V,cíor,χτενίζω
1406,schmücken::V,maisigh,στολίζω
1407,sagen::V,abair,λέω
1408,sprechen::V,labhair,μιλώ
1409,reden::V,caintigh,μιλώ
1410,reden::V,caintigh,κουβεντιάζω
1411,sich unterhalten::V,caintigh,συνομιλώ
1412,sich unterhalten::V,caintigh,κουβεντιάζω
1413,sich unterhalten::V,tá ag comhrá,συνομιλώ
1414,sich unterhalten::V,tá ag comhrá,κουβεντιάζω
1415,fragen::V,fiafraigh,ρωτώ
1416,fragen::V,cuir ceist,ρωτώ
1417,bitten::V,iarr,ζητώ
1418,bitten::V,iarr,παρακαλώ
1419,erzählen::V,inis,διηγούμαι
1420,erzählen::V,eachtraigh,διηγούμαι
1421,mitteilen::V,aithris,πληροφορώ
1422,mitteilen::V,cuir in iúl,πληροφορώ
1423,nennen::V,ainmnigh,ονομάζω
1424,rufen::V,glaoigh,φωνάζω
1425,prahlen::V,maígh,καυχιέμαι
1426,übersetzen::V,aistrigh,μεταφράζω
1427,denken::V,síl,σκέφτομαι
1428,denken::V,ceap,σκέφτομαι
1429,glauben::V,creid,πιστεύω
1430,bemerken::V,tabhair faoi deara,παρατηρώ
1431,erkennen::V,aithin,αναγνωρίζω
1432,begreifen::V,tuig,καταλαβαίνω
1433,verstehen::V,tuig,ακούω
1434,lernen::V,foghlaim,μαθαίνω
1435,wissen::V,tá a fhios ag,ξέρω
1436,sich erinnern an::V,cuimhnigh ar,θυμάμαι
1437,sich erinnern an::V,is cuimhne ar,θυμάμαι
1438,vergessen::V,dearmad,ξεχνώ
1439,messen::V,tomhais,μετρώ
1440,zählen::V,cuntais,μετρώ
1441,rechnen::V,ríomh,λογαριάζω
1442,rechnen::V,áirigh,λογαριάζω
1443,lesen::V,léigh,διαβάζω
1444,malen::V,péinteáil,ζωγραφίζω
1445,zeichnen::V,línigh,σχεδιάζω
1446,zeichnen::V,tarraing,σχεδιάζω
1447,schreiben::V,scríobh,γράφω
1448,besitzen::V,is le,κατέχω
1449,kaufen::V,ceannaigh,αγοράζω
1450,verkaufen::V,díol,πουλώ
1451,bezahlen::V,íoc as,πληρώνω
1452,zahlen::V,íoc,πληρώνω
1453,beherrschen::V,rialaigh,κυριαρχώ
1454,ertragen::V,seas,βαστώ
1455,ertragen::V,seas,αντέχω
1456,ertragen::V,fulaing,βαστώ
1457,ertragen::V,fulaing,αντέχω
1458,ertragen::V,foighnigh,βαστώ
1459,ertragen::V,foighnigh,αντέχω
1460,Ader::N,,φλέβα
1461,vorwärts::ADV,,εμπρός
