,Concept_ID,av,mn
1387,fragen::V,гьикъизе,асуух
1388,bitten::V,гьаризе,гуйх
1389,erzählen::V,бицине,өгүүлэх
1390,mitteilen::V,лъазабизе,дуулгах
1391,mitteilen::V,лъазабизе,мэдээлэх
1392,nennen::V,цӏар лъезе,нэрлэх
1393,rufen::V,ахӏизе,дуудах
1394,prahlen::V,беццаризе,бардах
1395,prahlen::V,беццаризе,сайрхах
1396,übersetzen::V,буссинабизе,орчуулах
1397,denken::V,ургъизе,санах
1398,glauben::V,божизе,итгэх
1399,bemerken::V,берречӏчӏизе,ажих
1400,bemerken::V,берречӏчӏизе,ажиглах
1401,erkennen::V,лъазе,таних
1402,erkennen::V,батӏаго бахъизе,таних
1403,begreifen::V,бичӏчӏизе,ойлгох
1404,lernen::V,цӏализе,сурах
1405,wissen::V,лъазе,мэдэх
1406,sich erinnern an::V,ракӏалде щвезе,дурсах
1407,vergessen::V,кӏочене,мартах
1408,messen::V,борцине,хэмжих
1409,zählen::V,рикӏкӏине,тоолох
1410,rechnen::V,рикӏкӏине,тооцоох
1411,lesen::V,цӏализе,унших
1412,malen::V,бахъизе,зурах
1413,zeichnen::V,бахъизе,дүрслэн бичих
1414,schreiben::V,хъвазе,бичих
1415,besitzen::V,щвезе,эзэмших
1416,besitzen::V,бу́кӏине,эзэмших
1417,kaufen::V,босизе,худалдан авах
1418,verkaufen::V,бичизе,худалдах
1419,bezahlen::V,кьезе,төлөх
1420,zahlen::V,кьезе,төлөх
1421,ertragen::V,баччизе,тэсэх
1422,Auge::N,,нүд
1423,Sehne::N,,бүлх
1424,Sehne::N,,шандас
1425,Funke::N,,оч
1426,Moor::N,,хүлрийн намаг
1427,Elch::N,,хандгай
1428,Beere::N,,жимсгэнэ
1429,Gedächtnis::N,,ой
1430,Gedächtnis::N,,цээж
1431,Ton::N,,авиа
1432,Ton::N,,аялгуу
1433,Winkel::N,,өнцөг
1434,Menge::N,,тоо
1435,Stütze::N,,тулгуур
1436,Stütze::N,,тулга
1437,Figur::N,,баримал
1438,Schuh::N,,туфли
1439,Schnur::N,,татлага
1440,Leine::N,,оосор
1441,Geschäft::N,,наймаа
1442,voll::A,,дүүрэн
1443,lange::ADV,,удаан
1444,später::ADV,,дараа
1445,nicht::ADV,,эс
1446,nicht::ADV,,-гүй
1447,schon::ADV,,нэгэнт
1448,durch::PRP,,дундуур
1449,alles::PRN,,цөм
1450,alles::PRN,,бүгд
1451,rühren::V,,сэтгэл уяруулах
1452,scheinen::V,,шиг үзэгдэх
1453,aufheben::V,,өргөх
1454,lassen::V,,-уулах
1455,sich waschen::V,,биеэ угаах
1456,verstehen::V,,мэдэж авах
1457,beherrschen::V,,эзэмших
