,Concept_ID,hi,cy
1449,bedecken::V,ढकना,gorchuddio
1450,aufhängen::V,लटकाना,crogi
1451,aufhängen::V,लटकाना,hongian
1452,anzünden::V,जलाना,cynnau
1453,aufheben::V,उठाना,codi
1454,zurücklassen::V,पीछे छोड़ना,gadael
1455,verlieren::V,खोना,colli
1456,verlieren::V,गँवाना,colli
1457,fallen lassen::V,गिराना,gollwng
1458,machen::V,करना,gwneud
1459,machen::V,बनाना,gwneud
1460,herstellen::V,बनाना,cynhyrchu
1461,herstellen::V,तैयार करना,cynhyrchu
1462,bauen::V,बनाना,adeiladu
1463,bauen::V,निर्माण करना,adeiladu
1464,reparieren::V,मरम्मत करना,trwsio
1465,reparieren::V,मरम्मत करना,atgyweirio
1466,verbessern::V,सुधारना,diwygio
1467,ändern::V,बदलना,altro
1468,ändern::V,परीवर्तन करना,altro
1469,graben::V,खोदना,palu
1470,graben::V,खोदना,cloddio
1471,beugen::V,झुकाना,plygu
1472,biegen::V,झुकाना,plygu
1473,drehen::V,फेरना,troelli
1474,drehen::V,घुमाना,troelli
1475,wenden::V,पलटना,troi
1476,wenden::V,मोड़ना,troi
1477,umdrehen::V,घुमाना,troi
1478,heben::V,उठाना,codi
1479,heben::V,ऊँचा करना,codi
1480,hochheben::V,उठाना,dyrchafu
1481,hochheben::V,ऊपर को उठाना,dyrchafu
1482,ergreifen::V,पकड़ना,gafael
1483,ergreifen::V,हाथ में लेना,gafael
1484,halten::V,धरना,dal
1485,halten::V,पकड़ना,dal
1486,drücken::V,दबाना,pwyso
1487,drücken::V,दबाना,gwasgu
1488,schieben::V,सरकाना,gwthio
1489,schieben::V,खिसकाना,gwthio
1490,kratzen::V,खुरचना,crafu
1491,kratzen::V,खुजलाना,crafu
1492,lecken::V,चाटना,llyfu
1493,beißen::V,काटना,cnoi
1494,beißen::V,काटना,brathu
1495,abreißen::V,तोड़ना,tynnu ymaith
1496,abschneiden::V,काट करना,torri
1497,binden::V,बाँधना,clymu
1498,stecken::V,खोंसना,plannu
1499,brechen::V,तोड़ना,torri
1500,klopfen::V,खटखटाना,taro
1501,hauen::V,ठोकना,taro
1502,kleben::V,चिपकाना,gludio
1503,reiben::V,घिसना,rhwbio
1504,reiben::V,रगड़ना,rhwbio
1505,streichen::V,लगाना,taenu
1506,schleifen::V,तेज़ करना,hogi
1507,schneiden::V,कतरना,torri
1508,rütteln::V,झकझोरना,ysgytio
1509,schütteln::V,हिलाना,siglo
1510,schütteln::V,हिलाना,ysgwyd
1511,schwenken::V,घुमाना,siglo
1512,schütten::V,उँडेलना,tywallt
1513,füllen::V,भरना,llenwi
1514,füllen::V,ठूसना,llenwi
1515,einwickeln::V,लपेटना,lapio
1516,tragen::V,ढोना,cludo
1517,schleppen::V,घसीटना,llusgo
1518,ziehen::V,खींचना,tynnu
1519,aufbewahren::V,रखना,cadw
1520,werfen::V,फेंकना,taflu
1521,fangen::V,पकड़ना,dal
1522,packen::V,पकड़ना,cipio
1523,packen::V,पकड़ना,crafangu
1524,verstecken::V,छिपाना,celu
1525,verstecken::V,छिपाना,cuddio
1526,teilen::V,बाँटना,rhannu
1527,schicken::V,भेजना,anfon
1528,bringen::V,लाना,dod â
1529,hinzufügen::V,जोड़ना,chwanegu
1530,bekommen::V,पाना,cael
1531,erhalten::V,पाना,derbyn
1532,erhalten::V,मिलना,derbyn
1533,nehmen::V,लेना,cymryd
1534,wählen::V,चुनना,dewis
1535,auswählen::V,चुनना,dethol
1536,bewahren::V,बनाए रखना,cadw
1537,behindern::V,रोकना,atal
1538,behindern::V,रोकना,rhwystro
1539,verderben::V,ख़राब करना,difetha
1540,beschädigen::V,नुक़सान पहुँचाना,niweidio
1541,zerbrechen::V,तोड़ना,torri
1542,zerreißen::V,तोड़ना,rhwygo
1543,zerstören::V,नष्ट करना,dinistrio
1544,zerstören::V,बरबाद करना,dinistrio
1545,verbrennen::V,जलाना,llosgi
1546,geben::V,देना,rhoi
1547,reichen::V,थमाना,estyn
1548,schenken::V,भेंट देना,rhoddi
1549,versprechen::V,वादा करना,addo
1550,wünschen::V,कामना करना,dymuno
1551,loben::V,तारीफ़ करना,canmol
1552,küssen::V,चूमना,cusanu
1553,wiegen::V,झुलाना,siglo
1554,zudecken::V,ढकना,gorchuddio
1555,wecken::V,जगाना,deffro
1556,zeigen::V,दिखाना,dangos
1557,führen::V,रास्ता दिखाना,arwain
1558,lehren::V,पढ़ाना,dysgu
1559,unterrichten::V,सिखाना,hyfforddi
1560,aufziehen::V,पालना,dod i fyny
1561,leiten::V,संचालन करना,arwain
1562,antreiben::V,हड़बड़ाना,annog
1563,lassen::V,-आना,gadael
1564,lassen::V,कराना,gadael
1565,einladen::V,बुलाना,gwahodd
1566,vereinigen::V,मिलाना,uno
1567,vereinigen::V,मिलाना,cyfuno
1568,vereinigen::V,संयुक्त करना,uno
1569,vereinigen::V,संयुक्त करना,cyfuno
1570,besuchen::V,मिलना से,ymweld â
1571,besuchen::V,मिलने जाना से,ymweld â
1572,treffen::V,मिलना,cwrdd
1573,treffen::V,मिलना,cyfarfod
1574,sich versammeln::V,इकट्ठा होना,casglu
1575,sich versammeln::V,इकट्ठा होना,cynnull
1576,spielen::V,खेलना,chwarae
1577,singen::V,गाना,canu
1578,tanzen::V,नाचना,dawnsio
1579,sich trennen::V,अलग होना,ymwahanu
1580,verlassen::V,छोड़ना,gadael
1581,retten::V,बचाना,achub
1582,bewachen::V,आँख रखना पर,gwarchod
1583,schützen::V,रक्षा करना,noddi
1584,verteidigen::V,रक्षा करना,amddiffyn
1585,sich schlagen::V,हाथापाई करना,ffraeo
1586,sich schlagen::V,हाथापाई करना,terfysgu
1587,schießen::V,गोली मारना,saethu
1588,siegen::V,जीतना,ennill
1589,siegen::V,विजय पाना,ennill
1590,ärgern::V,चिढ़ाना,cythruddo
1591,schlagen::V,मारना,curo
1592,treten::V,ठोकर मारना,cicio
1593,stechen::V,भेदना,pigo
1594,stechen::V,भोंकना,pigo
1595,stoßen::V,धक्का देना,gwthio
1596,stoßen::V,झटका देना,gwthio
1597,stehlen::V,चोरी करना,dwyn
1598,stehlen::V,चोरी करना,lladrata
1599,stören::V,बुरा लगना,aflonyddu
1600,belästigen::V,तंग करना,trafferthu
1601,verbergen::V,लुकाना,cuddio
1602,täuschen::V,धोखा देना,twyllo
1603,betrügen::V,धोखा देना,hocedu
1604,töten::V,मारना,lladd
1605,töten::V,मार डालना,lladd
1606,wohnen::V,रहना,byw
1607,arbeiten::V,काम करना,gweithio
1608,sammeln::V,जमा करना,casglu
1609,pflücken::V,चुनना,casglu
1610,pflücken::V,तोड़ना,casglu
1611,jagen::V,आखेट करना,hela
1612,jagen::V,शिकार करना,hela
1613,fischen::V,मछली पकड़ना,pysgota
1614,fassen::V,पकड़ना,dal
1615,hüten::V,चराना,bugeilio
1616,treiben::V,हाँकना,gyrru
1617,anbinden::V,बाँधना,clymu
1618,füttern::V,खिलाना,porthi
1619,melken::V,दुहना,godro
1620,hacken::V,काटना,torri
1621,gießen::V,सींचना,dyfrhau
1622,reifen::V,पकना,aeddfedu
1623,zubereiten::V,पकाना,coginio
1624,kochen::V,पकाना,berwi
1625,kochen::V,राँधना,berwi
1626,backen::V,पकाना,pobi
1627,backen::V,पकाना,crasu
1628,braten::V,तलना,ffrio
1629,braten::V,भूनना,ffrio
1630,umrühren::V,फेंटना,cyffroi
1631,stricken::V,बुनना,gwau
1632,nähen::V,सीना,gwnïo
1633,färben::V,रँगना,lliwio
1634,reinigen::V,साफ़ करना,glanhau
1635,reinigen::V,शुद्ध करना,glanhau
1636,waschen::V,धोना,golchi
1637,abwischen::V,पोंछ्ना,sychu
1638,spülen::V,माँजना,streulio
1639,spülen::V,खँगालना,streulio
1640,fegen::V,बुहारना,ysgubo
1641,kehren::V,झाड़ना,ysgubo
1642,baden::V,स्नान करना,cael bath
1643,sich waschen::V,नहाना,ymolchi
1644,sich waschen::V,हाथ-मुँह धोना,ymolchi
1645,ausziehen::V,उतारना,tynnu
1646,anziehen::V,पहनना,gwisgo
1647,sich anziehen::V,कपड़े पहनना,ymwisgo
1648,kämmen::V,कंघी करना,cribo
1649,schmücken::V,सजाना,harddu
1650,schmücken::V,सजाना,addurno
1651,schmücken::V,सँवारना,harddu
1652,schmücken::V,सँवारना,addurno
1653,sagen::V,कहना,dweud
1654,sagen::V,बताना,dweud
1655,sprechen::V,बोलना,llefaru
1656,reden::V,बोलना,siarad
1657,reden::V,बात करना,siarad
1658,sich unterhalten::V,बात करना,sgwrsio
1659,sich unterhalten::V,बातचीत करना,sgwrsio
1660,fragen::V,पूछ्ना,gofyn
1661,fragen::V,प्रश्न करना,gofyn
1662,bitten::V,माँगना से,gofyn am
1663,erzählen::V,बताना,dweud
1664,mitteilen::V,ख़बर देना,cyfleu
1665,mitteilen::V,सूचना देना,cyfleu
1666,nennen::V,नाम देना,enwi
1667,rufen::V,बुलाना,galw
1668,prahlen::V,शेख़ी बघारना,brolio
1669,prahlen::V,शेख़ी बघारना,ymffrostio
1670,übersetzen::V,अनुवाद करना,cyfieithu
1671,denken::V,सोचना,meddwl
1672,glauben::V,विश्वास करना,credu
1673,glauben::V,विश्वास करना,coelio
1674,bemerken::V,ध्यान देना पर,sylwi
1675,erkennen::V,पहचानना,adnabod
1676,begreifen::V,समझना,amgyffred
1677,verstehen::V,सुनना,deall
1678,lernen::V,पढ़ना,dysgu
1679,wissen::V,जानना,gwybod
1680,wissen::V,मालूम होना,gwybod
1681,sich erinnern an::V,याद करना,cofio
1682,vergessen::V,भूलना,anghofio
1683,vergessen::V,बिसारना,anghofio
1684,messen::V,नापना,mesur
1685,zählen::V,गिनना,cyfrif
1686,rechnen::V,गणना करना,cyfrifo
1687,rechnen::V,हिसाब करना,cyfrifo
1688,lesen::V,पढ़ना,darllen
1689,malen::V,कींचना,peintio
1690,zeichnen::V,चित्र कींचना,tynnu
1691,schreiben::V,लिखना,ysgrifennu
1692,besitzen::V,मालिक होना,meddu
1693,besitzen::V,स्वामी होना,meddu
1694,kaufen::V,ख़रीदना,prynu
1695,verkaufen::V,बेचना,gwerthu
1696,bezahlen::V,चुकाना,talu am
1697,bezahlen::V,अदा करना,talu am
1698,zahlen::V,अदा करना,talu
1699,beherrschen::V,शासन करना पर,rheoli
1700,beherrschen::V,शासन करना पर,llywodraethu
1701,ertragen::V,सहना,dioddef
