,Concept_ID,hu,hi
1498,verlieren::V,veszít,खोना
1499,verlieren::V,veszít,गँवाना
1500,verlieren::V,elveszít,खोना
1501,verlieren::V,elveszít,गँवाना
1502,fallen lassen::V,elejt,गिराना
1503,machen::V,tesz,करना
1504,machen::V,tesz,बनाना
1505,machen::V,csinál,करना
1506,machen::V,csinál,बनाना
1507,herstellen::V,gyárt,बनाना
1508,herstellen::V,gyárt,तैयार करना
1509,herstellen::V,előállít,बनाना
1510,herstellen::V,előállít,तैयार करना
1511,bauen::V,épít,बनाना
1512,bauen::V,épít,निर्माण करना
1513,reparieren::V,javít,मरम्मत करना
1514,reparieren::V,kijavít,मरम्मत करना
1515,reparieren::V,megjavít,मरम्मत करना
1516,verbessern::V,megjavít,सुधारना
1517,ändern::V,változtat,बदलना
1518,ändern::V,változtat,परीवर्तन करना
1519,ändern::V,megváltoztat,बदलना
1520,ändern::V,megváltoztat,परीवर्तन करना
1521,graben::V,ás,खोदना
1522,beugen::V,meghajt,झुकाना
1523,biegen::V,hajlít,झुकाना
1524,drehen::V,forgat,फेरना
1525,drehen::V,forgat,घुमाना
1526,wenden::V,fordít,पलटना
1527,wenden::V,fordít,मोड़ना
1528,wenden::V,megfordít,पलटना
1529,wenden::V,megfordít,मोड़ना
1530,umdrehen::V,megfordít,घुमाना
1531,umdrehen::V,megforgat,घुमाना
1532,heben::V,emel,उठाना
1533,heben::V,emel,ऊँचा करना
1534,hochheben::V,felemel,उठाना
1535,hochheben::V,felemel,ऊपर को उठाना
1536,ergreifen::V,megfog,पकड़ना
1537,ergreifen::V,megfog,हाथ में लेना
1538,halten::V,tart,धरना
1539,halten::V,tart,पकड़ना
1540,drücken::V,nyom,दबाना
1541,drücken::V,megnyom,दबाना
1542,schieben::V,tol,सरकाना
1543,schieben::V,tol,खिसकाना
1544,kratzen::V,vakar,खुरचना
1545,kratzen::V,vakar,खुजलाना
1546,lecken::V,nyal,चाटना
1547,beißen::V,harap,काटना
1548,abreißen::V,letép,तोड़ना
1549,abschneiden::V,levág,काट करना
1550,binden::V,köt,बाँधना
1551,binden::V,kötöz,बाँधना
1552,stecken::V,dug,खोंसना
1553,brechen::V,tör,तोड़ना
1554,brechen::V,eltör,तोड़ना
1555,klopfen::V,kopogtat,खटखटाना
1556,hauen::V,vág,ठोकना
1557,hauen::V,levág,ठोकना
1558,kleben::V,tapaszt,चिपकाना
1559,reiben::V,dörzsöl,घिसना
1560,reiben::V,dörzsöl,रगड़ना
1561,reiben::V,súrol,घिसना
1562,reiben::V,súrol,रगड़ना
1563,streichen::V,simít,लगाना
1564,schleifen::V,fen,तेज़ करना
1565,schleifen::V,csiszol,तेज़ करना
1566,schleifen::V,köszörül,तेज़ करना
1567,schneiden::V,vág,कतरना
1568,schneiden::V,szel,कतरना
1569,schneiden::V,metsz,कतरना
1570,rütteln::V,ráz,झकझोरना
1571,schütteln::V,ráz,हिलाना
1572,schütteln::V,megráz,हिलाना
1573,schwenken::V,lóbál,घुमाना
1574,schwenken::V,lobogtat,घुमाना
1575,schütten::V,önt,उँडेलना
1576,füllen::V,tölt,भरना
1577,füllen::V,tölt,ठूसना
1578,füllen::V,megtölt,भरना
1579,füllen::V,megtölt,ठूसना
1580,einwickeln::V,becsavar,लपेटना
1581,tragen::V,hord,ढोना
1582,schleppen::V,vonszol,घसीटना
1583,ziehen::V,húz,खींचना
1584,aufbewahren::V,megőriz,रखना
1585,werfen::V,dob,फेंकना
1586,werfen::V,hajít,फेंकना
1587,fangen::V,fog,पकड़ना
1588,packen::V,megragad,पकड़ना
1589,verstecken::V,eldug,छिपाना
1590,verstecken::V,elrejt,छिपाना
1591,teilen::V,oszt,बाँटना
1592,teilen::V,megoszt,बाँटना
1593,schicken::V,küld,भेजना
1594,bringen::V,hoz,लाना
1595,bringen::V,visz,लाना
1596,hinzufügen::V,hozzáad,जोड़ना
1597,bekommen::V,kap,पाना
1598,bekommen::V,megkap,पाना
1599,erhalten::V,kap,पाना
1600,erhalten::V,kap,मिलना
1601,erhalten::V,megkap,पाना
1602,erhalten::V,megkap,मिलना
1603,nehmen::V,vesz,लेना
1604,wählen::V,választ,चुनना
1605,auswählen::V,kiválaszt,चुनना
1606,bewahren::V,megtart,बनाए रखना
1607,behindern::V,akadályoz,रोकना
1608,behindern::V,gátol,रोकना
1609,verderben::V,elront,ख़राब करना
1610,beschädigen::V,rongál,नुक़सान पहुँचाना
1611,zerbrechen::V,eltör,तोड़ना
1612,zerbrechen::V,széttör,तोड़ना
1613,zerbrechen::V,kettétör,तोड़ना
1614,zerreißen::V,eltép,तोड़ना
1615,zerreißen::V,széttép,तोड़ना
1616,zerstören::V,elpusztít,नष्ट करना
1617,zerstören::V,elpusztít,बरबाद करना
1618,verbrennen::V,éget,जलाना
1619,verbrennen::V,eléget,जलाना
1620,geben::V,ad,देना
1621,reichen::V,nyújt,थमाना
1622,schenken::V,ajándékoz,भेंट देना
1623,versprechen::V,ígér,वादा करना
1624,wünschen::V,kíván,कामना करना
1625,loben::V,dicsér,तारीफ़ करना
1626,küssen::V,csókol,चूमना
1627,wiegen::V,ringat,झुलाना
1628,zudecken::V,betakar,ढकना
1629,wecken::V,kelt,जगाना
1630,wecken::V,ébreszt,जगाना
1631,zeigen::V,mutat,दिखाना
1632,führen::V,visz,रास्ता दिखाना
1633,führen::V,vezet,रास्ता दिखाना
1634,lehren::V,tanít,पढ़ाना
1635,unterrichten::V,tanít,सिखाना
1636,aufziehen::V,felnevel,पालना
1637,leiten::V,vezet,संचालन करना
1638,leiten::V,vezérel,संचालन करना
1639,antreiben::V,hajt,हड़बड़ाना
1640,lassen::V,-tat,-आना
1641,lassen::V,-tat,कराना
1642,lassen::V,-at,-आना
1643,lassen::V,-at,कराना
1644,einladen::V,meghív,बुलाना
1645,vereinigen::V,egyesít,मिलाना
1646,vereinigen::V,egyesít,संयुक्त करना
1647,besuchen::V,látogat,मिलना से
1648,besuchen::V,látogat,मिलने जाना से
1649,treffen::V,talál,मिलना
1650,sich versammeln::V,gyülekezik,इकट्ठा होना
1651,sich versammeln::V,összegyűlik,इकट्ठा होना
1652,spielen::V,játszik,खेलना
1653,singen::V,énekel,गाना
1654,tanzen::V,táncol,नाचना
1655,sich trennen::V,elválik,अलग होना
1656,verlassen::V,elhagy,छोड़ना
1657,retten::V,ment,बचाना
1658,bewachen::V,őriz,आँख रखना पर
1659,schützen::V,óv,रक्षा करना
1660,schützen::V,véd,रक्षा करना
1661,verteidigen::V,véd,रक्षा करना
1662,sich schlagen::V,verekszik,हाथापाई करना
1663,schießen::V,lő,गोली मारना
1664,siegen::V,győz,जीतना
1665,siegen::V,győz,विजय पाना
1666,ärgern::V,bosszant,चिढ़ाना
1667,schlagen::V,üt,मारना
1668,schlagen::V,ver,मारना
1669,treten::V,rúg,ठोकर मारना
1670,stechen::V,döf,भेदना
1671,stechen::V,döf,भोंकना
1672,stechen::V,szúr,भेदना
1673,stechen::V,szúr,भोंकना
1674,stoßen::V,lök,धक्का देना
1675,stoßen::V,lök,झटका देना
1676,stehlen::V,lop,चोरी करना
1677,stören::V,zavar,बुरा लगना
1678,belästigen::V,zaklat,तंग करना
1679,verbergen::V,rejt,लुकाना
1680,verbergen::V,elrejt,लुकाना
1681,täuschen::V,megtéveszt,धोखा देना
1682,betrügen::V,csal,धोखा देना
1683,töten::V,öl,मारना
1684,töten::V,öl,मार डालना
1685,wohnen::V,lakik,रहना
1686,arbeiten::V,dolgozik,काम करना
1687,sammeln::V,szed,जमा करना
1688,sammeln::V,gyűjt,जमा करना
1689,pflücken::V,szed,चुनना
1690,pflücken::V,szed,तोड़ना
1691,jagen::V,vadászik,आखेट करना
1692,jagen::V,vadászik,शिकार करना
1693,fischen::V,halászik,मछली पकड़ना
1694,fassen::V,fog,पकड़ना
1695,hüten::V,őriz,चराना
1696,hüten::V,legeltet,चराना
1697,treiben::V,hajt,हाँकना
1698,anbinden::V,köt,बाँधना
1699,füttern::V,etet,खिलाना
1700,melken::V,fej,दुहना
1701,hacken::V,vág,काटना
1702,gießen::V,öntöz,सींचना
1703,reifen::V,érik,पकना
1704,zubereiten::V,elkészít,पकाना
1705,kochen::V,főz,पकाना
1706,kochen::V,főz,राँधना
1707,backen::V,süt,पकाना
1708,braten::V,süt,तलना
1709,braten::V,süt,भूनना
1710,umrühren::V,megkever,फेंटना
1711,stricken::V,köt,बुनना
1712,nähen::V,varr,सीना
1713,färben::V,fest,रँगना
1714,reinigen::V,tisztít,साफ़ करना
1715,reinigen::V,tisztít,शुद्ध करना
1716,waschen::V,mos,धोना
1717,abwischen::V,letöröl,पोंछ्ना
1718,spülen::V,mosogat,माँजना
1719,spülen::V,mosogat,खँगालना
1720,fegen::V,söpör,बुहारना
1721,kehren::V,söpör,झाड़ना
1722,baden::V,fürdik,स्नान करना
1723,sich waschen::V,mosdik,नहाना
1724,sich waschen::V,mosdik,हाथ-मुँह धोना
1725,sich waschen::V,mosakszik,नहाना
1726,sich waschen::V,mosakszik,हाथ-मुँह धोना
1727,ausziehen::V,levesz,उतारना
1728,anziehen::V,felölt,पहनना
1729,anziehen::V,felvesz,पहनना
1730,sich anziehen::V,öltözik,कपड़े पहनना
1731,sich anziehen::V,felöltözik,कपड़े पहनना
1732,kämmen::V,fésül,कंघी करना
1733,schmücken::V,díszít,सजाना
1734,schmücken::V,díszít,सँवारना
1735,sagen::V,mond,कहना
1736,sagen::V,mond,बताना
1737,sprechen::V,beszél,बोलना
1738,reden::V,beszél,बोलना
1739,reden::V,beszél,बात करना
1740,sich unterhalten::V,beszélget,बात करना
1741,sich unterhalten::V,beszélget,बातचीत करना
1742,fragen::V,kérdez,पूछ्ना
1743,fragen::V,kérdez,प्रश्न करना
1744,bitten::V,kér,माँगना से
1745,erzählen::V,mesél,बताना
1746,erzählen::V,elbeszél,बताना
1747,mitteilen::V,közöl,ख़बर देना
1748,mitteilen::V,közöl,सूचना देना
1749,nennen::V,hív,नाम देना
1750,nennen::V,nevez,नाम देना
1751,rufen::V,hív,बुलाना
1752,prahlen::V,dicsekszik,शेख़ी बघारना
1753,übersetzen::V,fordít,अनुवाद करना
1754,denken::V,gondol,सोचना
1755,glauben::V,hisz,विश्वास करना
1756,bemerken::V,észrevesz,ध्यान देना पर
1757,erkennen::V,ráismer,पहचानना
1758,erkennen::V,felismer,पहचानना
1759,begreifen::V,felfog,समझना
1760,verstehen::V,ért,सुनना
1761,verstehen::V,megért,सुनना
1762,lernen::V,tanul,पढ़ना
1763,lernen::V,megtanul,पढ़ना
1764,wissen::V,tud,जानना
1765,wissen::V,tud,मालूम होना
1766,sich erinnern an::V,emlékszik,याद करना
1767,vergessen::V,felejt,भूलना
1768,vergessen::V,felejt,बिसारना
1769,vergessen::V,elfelejt,भूलना
1770,vergessen::V,elfelejt,बिसारना
1771,messen::V,mér,नापना
1772,messen::V,megmér,नापना
1773,zählen::V,számol,गिनना
1774,zählen::V,megszámol,गिनना
1775,rechnen::V,számít,गणना करना
1776,rechnen::V,számít,हिसाब करना
1777,lesen::V,olvas,पढ़ना
1778,malen::V,fest,कींचना
1779,zeichnen::V,rajzol,चित्र कींचना
1780,schreiben::V,ír,लिखना
1781,besitzen::V,birtokol,मालिक होना
1782,besitzen::V,birtokol,स्वामी होना
1783,kaufen::V,vesz,ख़रीदना
1784,kaufen::V,megvesz,ख़रीदना
1785,verkaufen::V,elad,बेचना
1786,bezahlen::V,fizet,चुकाना
1787,bezahlen::V,fizet,अदा करना
1788,bezahlen::V,kifizet,चुकाना
1789,bezahlen::V,kifizet,अदा करना
1790,zahlen::V,fizet,अदा करना
1791,zahlen::V,megfizet,अदा करना
1792,beherrschen::V,ural,शासन करना पर
1793,ertragen::V,elbír,सहना
1794,ertragen::V,elvisel,सहना
