,Concept_ID,sv,lv
1618,hierhin::ADV,hit,šurp
1619,hierhin::ADV,hit,uz šejieni
1620,von hier::ADV,härifrån,тасянь
1621,von hier::ADV,härifrån,no šejienes
1622,dort::ADV,där,сэні
1623,dort::ADV,där,tur
1624,dorthin::ADV,dit,сэтчӧ
1625,dorthin::ADV,dit,turp
1626,dorthin::ADV,dit,uz turieni
1627,geradeaus::ADV,rätt fram,веськыда
1628,geradeaus::ADV,rätt fram,taisni uz priekšu
1629,vorwärts::ADV,fram,водзӧ
1630,vorwärts::ADV,fram,uz priekšu
1631,vorwärts::ADV,framåt,водзӧ
1632,vorwärts::ADV,framåt,uz priekšu
1633,rückwärts::ADV,baklänges,бӧрӧ
1634,rückwärts::ADV,baklänges,atmuguriski
1635,zurück::ADV,tillbaka,бӧр
1636,zurück::ADV,tillbaka,atpakāļ
1637,unten::ADV,nere,улын
1638,unten::ADV,nere,уліын
1639,unten::ADV,nere,lejā
1640,unten::ADV,nere,apakšā
1641,unten::ADV,nedanför,улын
1642,unten::ADV,nedanför,уліын
1643,unten::ADV,nedanför,lejā
1644,unten::ADV,nedanför,apakšā
1645,hinab::ADV,ned,улӧ
1646,hinab::ADV,ned,увлан
1647,hinab::ADV,ned,uz leju
1648,hinab::ADV,nedåt,улӧ
1649,hinab::ADV,nedåt,увлан
1650,hinab::ADV,nedåt,uz leju
1651,oben::ADV,ovan,вылын
1652,oben::ADV,ovan,выліын
1653,oben::ADV,ovan,virsū
1654,oben::ADV,ovanpå,вылын
1655,oben::ADV,ovanpå,выліын
1656,oben::ADV,ovanpå,virsū
1657,hinauf::ADV,upp,выліӧ
1658,hinauf::ADV,upp,augšā
1659,hinauf::ADV,upp,uz augšu
1660,hinauf::ADV,uppåt,выліӧ
1661,hinauf::ADV,uppåt,augšā
1662,hinauf::ADV,uppåt,uz augšu
1663,überall::ADV,överallt,быдлаын
1664,überall::ADV,överallt,visur
1665,nicht::ADV,ej,oз
1666,nicht::ADV,ej,ne
1667,nicht::ADV,inte,oз
1668,nicht::ADV,inte,ne
1669,ein wenig::ADV,litet,неуна
1670,ein wenig::ADV,litet,drusku
1671,kaum::ADV,knappt,мырдэм
1672,kaum::ADV,knappt,diezin vai
1673,kaum::ADV,knappast,мырдэм
1674,kaum::ADV,knappast,diezin vai
1675,sehr::ADV,mycket,зэв
1676,sehr::ADV,mycket,ļoti
1677,sehr::ADV,mycket,gaužām
1678,so::ADV,så,тадз
1679,so::ADV,så,сідз
1680,so::ADV,så,tā
1681,so::ADV,så,tik
1682,noch::ADV,än,на
1683,noch::ADV,än,нӧшта
1684,noch::ADV,än,vēl
1685,noch::ADV,ännu,на
1686,noch::ADV,ännu,нӧшта
1687,noch::ADV,ännu,vēl
1688,nur::ADV,bara,куш
1689,nur::ADV,bara,сӧмын
1690,nur::ADV,bara,vien
1691,nur::ADV,bara,tikai
1692,nur::ADV,endast,куш
1693,nur::ADV,endast,сӧмын
1694,nur::ADV,endast,vien
1695,nur::ADV,endast,tikai
1696,schon::ADV,redan,нин
1697,schon::ADV,redan,jau
1698,wieder::ADV,åter,бара
1699,wieder::ADV,åter,atkal
1700,vergebens::ADV,förgäves,весьшӧрӧ
1701,vergebens::ADV,förgäves,velti
1702,vor::PRP,utanför,водзын
1703,vor::PRP,utanför,priekš
1704,hinter::PRP,bakom,бӧрнын
1705,hinter::PRP,bakom,aiz
1706,unter::PRP,under,улын
1707,unter::PRP,under,zem
1708,durch::PRP,genom,пыр
1709,durch::PRP,genom,пырыс
1710,durch::PRP,genom,caur
1711,durch::PRP,genom,cauri
1712,durch::PRP,igenom,пыр
1713,durch::PRP,igenom,пырыс
1714,durch::PRP,igenom,caur
1715,durch::PRP,igenom,cauri
1716,neben::PRP,bredvid,бердын
1717,neben::PRP,bredvid,līdzās
1718,neben::PRP,vid sidan av,бердын
1719,neben::PRP,vid sidan av,līdzās
1720,zwischen::PRP,mellan,костын
1721,zwischen::PRP,mellan,starp
1722,wegen::PRP,på grund av,вӧсна
1723,wegen::PRP,på grund av,pēc
1724,dies::PRN,detta,тайӧ
1725,dies::PRN,detta,šis
1726,das::PRN,det,ciйö
1727,das::PRN,det,tas
1728,alles::PRN,allt,став
1729,alles::PRN,allt,viss
1730,ich::PRN,jag,ме
1731,ich::PRN,jag,es
1732,du::PRN,du,тэ
1733,du::PRN,du,tu
1734,er::PRN,han,сійӧ
1735,er::PRN,han,viņš
1736,wir::PRN,vi,ми
1737,wir::PRN,vi,mēs
1738,ihr::PRN,ni,тi
1739,ihr::PRN,ni,jūs
1740,sie::PRN,de,найö
1741,sie::PRN,de,viņi
1742,sie::PRN,de,viņas
1743,was::FPRN,vad,мый
1744,was::FPRN,vad,kas
1745,wer::FPRN,vem,код
1746,wer::FPRN,vem,kas
1747,wo::FADV,var,кыті
1748,wo::FADV,var,kur
1749,wohin::FADV,vart,кытчӧ
1750,wohin::FADV,vart,kurp
1751,wohin::FADV,vart,uz kurieni
1752,wie::FADV,hur,кыдзи
1753,wie::FADV,hur,kā
1754,warum::FADV,varför,мыйла
1755,warum::FADV,varför,kāpēc
1756,wieviel::FNUM,hur mycket,кымын
1757,wieviel::FNUM,hur mycket,cik
1758,eins::NUM,en,ӧтик
1759,eins::NUM,en,viens
1760,eins::NUM,ett,ӧтик
1761,eins::NUM,ett,viens
1762,zwei::NUM,två,кык
1763,zwei::NUM,två,divi
1764,drei::NUM,tre,куим
1765,drei::NUM,tre,trīs
1766,vier::NUM,fyra,нель
1767,vier::NUM,fyra,četri
1768,fünf::NUM,fem,вит
1769,fünf::NUM,fem,pieci
1770,sechs::NUM,sex,квайт
1771,sechs::NUM,sex,seši
1772,sieben::NUM,sju,сизим
1773,sieben::NUM,sju,septiņi
1774,acht::NUM,åtta,кӧкъямыс
1775,acht::NUM,åtta,astoņi
1776,neun::NUM,nio,ӧкмыс
1777,neun::NUM,nio,deviņi
1778,zehn::NUM,tio,дас
1779,zehn::NUM,tio,desmit
1780,elf::NUM,elva,дас ӧтик
1781,elf::NUM,elva,vienpadsmit
1782,zwölf::NUM,tolv,дас кык
1783,zwölf::NUM,tolv,divpadsmit
1784,zwanzig::NUM,tjugo,кызь
1785,zwanzig::NUM,tjugo,divdesmit
1786,dreißig::NUM,trettio,комын
1787,dreißig::NUM,trettio,trīsdesmit
1788,vierzig::NUM,fyrtio,нелямын
1789,vierzig::NUM,fyrtio,četrdesmit
1790,fünfzig::NUM,femtio,ветымын
1791,fünfzig::NUM,femtio,piecdesmit
1792,sechzig::NUM,sextio,квайтымын
1793,sechzig::NUM,sextio,sešdesmit
1794,siebzig::NUM,sjuttio,сизимдас
1795,siebzig::NUM,sjuttio,septiņdesmit
1796,achtzig::NUM,åttio,кӧкъямысдас
1797,achtzig::NUM,åttio,astoņdesmit
1798,neunzig::NUM,nittio,ӧкмысдас
1799,neunzig::NUM,nittio,deviņdesmit
1800,hundert::NUM,hundra,сё
1801,hundert::NUM,hundra,simt
1802,tausend::NUM,tusen,сюрс
1803,tausend::NUM,tusen,tūkstoš
1804,und::CNJ,och,и
1805,und::CNJ,och,un
1806,oder::CNJ,eller,либӧ
1807,oder::CNJ,eller,jeb
1808,stehen::V,stå,сулавны
1809,stehen::V,stå,stāvēt
1810,sitzen::V,sitta,пукавны
1811,sitzen::V,sitta,sēdēt
1812,liegen::V,ligga,куйлыны
1813,liegen::V,ligga,gulēt
1814,hängen::V,hänga,ӧшавны
1815,hängen::V,hänga,karāties
1816,werden::V,bli,лоны
1817,werden::V,bli,tapt
1818,passieren::V,ske,лоны
1819,passieren::V,ske,notikt
1820,passieren::V,hända,лоны
1821,passieren::V,hända,notikt
1822,beginnen::V,börja,кутчысьны
1823,beginnen::V,börja,кутны
1824,beginnen::V,börja,sākties
1825,enden::V,ända,помасьны
1826,enden::V,ända,beigties
1827,wechseln::V,växla,вежсьыны
1828,wechseln::V,växla,mainīties
1829,aufgehen[Sonne]::V,gå upp,петны
1830,aufgehen[Sonne]::V,gå upp,lēkt
1831,aufgehen[Sonne]::V,gå upp,uzlēkt
1832,untergehen[Sonne]::V,gå ned,пуксьыны
1833,untergehen[Sonne]::V,gå ned,noiet
1834,untergehen[Sonne]::V,gå ned,rietēt
1835,scheinen[Sonne]::V,skina,югъявны
1836,scheinen[Sonne]::V,skina,югвидзны
1837,scheinen[Sonne]::V,skina,spīdēt
1838,donnern::V,dundra,гымавны
1839,donnern::V,dundra,dārdēt
1840,wehen::V,blåsa,пӧльтны
1841,wehen::V,blåsa,pūst
1842,strömen::V,forsa,киссьыны
1843,strömen::V,forsa,līt
1844,strömen::V,forsa,plūst
1845,strömen::V,strömma,киссьыны
1846,strömen::V,strömma,līt
1847,strömen::V,strömma,plūst
1848,fließen::V,flyta,визувтны
1849,fließen::V,flyta,tecēt
1850,sich drehen::V,snurra,бергавны
1851,sich drehen::V,snurra,grozīties
1852,schwanken::V,vackla,легны
1853,schwanken::V,vackla,лайкъявны
1854,schwanken::V,vackla,līgoties
1855,schwanken::V,vackla,grīļoties
1856,schwingen::V,svinga,лайкъявны
1857,schwingen::V,svinga,люллявны
1858,schwingen::V,svinga,vēzēties
1859,fallen::V,falla,усьны
1860,fallen::V,falla,krist
1861,brennen::V,brinna,сотчыны
1862,brennen::V,brinna,degt
1863,rauchen::V,ryka,тшынӧдны
1864,rauchen::V,ryka,dūmot
1865,regnen::V,regna,зэрны
1866,regnen::V,regna,līt
1867,gefrieren::V,frysa,кынмыны
1868,gefrieren::V,frysa,sasalt
1869,tauen::V,töa,сывны
1870,tauen::V,töa,kust
1871,schmelzen::V,smälta,сывны
1872,schmelzen::V,smälta,kust
1873,schmelzen::V,smälta,nokust
1874,trocknen::V,torka,косьмыны
1875,trocknen::V,torka,žūt
1876,trocknen::V,torka,kaltēties
1877,sieden::V,koka,пуны
1878,sieden::V,koka,virt
1879,sieden::V,koka,vārīties
1880,sieden::V,sjuda,пуны
1881,sieden::V,sjuda,virt
1882,sieden::V,sjuda,vārīties
1883,faulen::V,ruttna,сісьмыны
1884,faulen::V,ruttna,pūt
1885,faulen::V,ruttna,trudēt
1886,verfaulen::V,ruttna,сісьмыны
1887,verfaulen::V,ruttna,sapūt
1888,verfaulen::V,ruttna,satrūdēt
1889,reißen::V,brista,орны
1890,reißen::V,brista,plīst
1891,reißen::V,brista,satrūkt
1892,versinken::V,sjunka,вӧйны
1893,versinken::V,sjunka,grimt
1894,versinken::V,sjunka,nogrimt
1895,vergehen::V,förgå,кольны
1896,vergehen::V,förgå,ордйыны
1897,vergehen::V,förgå,paiet
1898,erscheinen::V,synas,петкӧдчыны
1899,erscheinen::V,synas,parādīties
1900,erscheinen::V,visa sig,петкӧдчыны
1901,erscheinen::V,visa sig,parādīties
1902,verschwinden::V,försvinna,бырны
1903,verschwinden::V,försvinna,nozust
1904,sinken::V,sjunka,вӧйны
1905,sinken::V,sjunka,kristies
1906,abnehmen::V,avta,чинны
1907,abnehmen::V,avta,noplakt
1908,abnehmen::V,avta,mazināties
1909,abnehmen::V,minskas,чинны
1910,abnehmen::V,minskas,noplakt
1911,abnehmen::V,minskas,mazināties
1912,zunehmen::V,tilltaga,содны
1913,zunehmen::V,tilltaga,ыдждыны
1914,zunehmen::V,tilltaga,pieaugt
1915,zunehmen::V,tilltaga,pieņemties
1916,steigen::V,stiga,лыбны
1917,steigen::V,stiga,kāpt
1918,wachsen::V,växa,быдмыны
1919,wachsen::V,växa,augt
1920,glänzen::V,glimma,югъявны
1921,glänzen::V,glimma,дзирдавны
1922,glänzen::V,glimma,zaigot
1923,glänzen::V,glimma,laistīties
1924,funkeln::V,tindra,югъявны
1925,funkeln::V,tindra,дзирдавны
1926,funkeln::V,tindra,mirdzēt
1927,funkeln::V,tindra,dzirkstēt
1928,funkeln::V,gnistra,югъявны
1929,funkeln::V,gnistra,дзирдавны
1930,funkeln::V,gnistra,mirdzēt
1931,funkeln::V,gnistra,dzirkstēt
1932,lärmen::V,bråka,жувгыны
1933,lärmen::V,bråka,ыугыны
1934,lärmen::V,bråka,шумитны
1935,lärmen::V,bråka,ālēties
1936,lärmen::V,bråka,trokšņot
1937,lärmen::V,väsnas,жувгыны
1938,lärmen::V,väsnas,ыугыны
1939,lärmen::V,väsnas,шумитны
1940,lärmen::V,väsnas,ālēties
1941,lärmen::V,väsnas,trokšņot
1942,läuten::V,ringa,жургыны
1943,läuten::V,ringa,zvanīt
1944,klingeln::V,ringa,звӧнитны
1945,klingeln::V,ringa,zvanīt
1946,klirren::V,klirra,гольскöдчыны
1947,klirren::V,klirra,tinkšķēt
1948,klirren::V,klirra,džinkstēt
1949,brausen::V,brusa,буавны
1950,brausen::V,brusa,krākt
1951,brausen::V,brusa,brāzmot
1952,rauschen::V,susa,кышакывны
1953,rauschen::V,susa,šalkt
1954,klingen::V,låta,шыавны
1955,klingen::V,låta,юргыны
1956,klingen::V,låta,skanēt
1957,klingen::V,låta,izklausīties
1958,klingen::V,klinga,шыавны
1959,klingen::V,klinga,юргыны
1960,klingen::V,klinga,skanēt
1961,klingen::V,klinga,izklausīties
1962,bellen::V,skälla,увтны
1963,bellen::V,skälla,riet
1964,heulen::V,yla,омлявны
1965,heulen::V,yla,вурзавны
1966,heulen::V,yla,kaukt
1967,heulen::V,yla,gaudot
1968,heulen::V,tjuta,омлявны
1969,heulen::V,tjuta,вурзавны
1970,heulen::V,tjuta,kaukt
1971,heulen::V,tjuta,gaudot
1972,blasen::V,blåsa,пӧльтны
1973,blasen::V,blåsa,pūst
1974,pfeifen::V,vissla,шутьлявны
1975,pfeifen::V,vissla,svilpt
1976,pfeifen::V,vissla,svilpot
1977,schreien::V,skrika,горзыны
1978,schreien::V,skrika,brēkt
1979,schreien::V,skrika,kliegt
1980,stöhnen::V,stöna,ымзыны
1981,stöhnen::V,stöna,vaidēt
1982,zittern::V,darra,тіравны
1983,zittern::V,darra,drebēt
1984,zittern::V,skälva,тіравны
1985,zittern::V,skälva,drebēt
1986,leben::V,leva,овны
1987,leben::V,leva,dzīvot
1988,geboren werden::V,födas,чужны
1989,geboren werden::V,födas,dzimt
1990,atmen::V,andas,кашкыны
1991,atmen::V,andas,пошиктыны
1992,atmen::V,andas,elpot
1993,trinken::V,dricka,юны
1994,trinken::V,dricka,dzert
1995,essen::V,äta,сёйны
1996,essen::V,äta,ēst
1997,schlucken::V,svälja,ньылавны
1998,schlucken::V,svälja,rīt
1999,müde werden::V,tröttna,мудзны
2000,müde werden::V,tröttna,nokust
2001,einschlafen::V,somna,ланьтны
2002,einschlafen::V,somna,унмовсьны
2003,einschlafen::V,somna,iemigt
2004,einschlafen::V,somna,aizmigt
2005,schlafen::V,sova,узьны
2006,schlafen::V,sova,gulēt
2007,aufwachen::V,vakna,садьмыны
2008,aufwachen::V,vakna,mosties
2009,aufstehen::V,stiga upp,чеччыны
2010,aufstehen::V,stiga upp,celties
2011,sich erholen::V,repa sig,шойччыны
2012,sich erholen::V,repa sig,atžirgt
2013,sich erholen::V,repa sig,atpūsties
2014,sich erholen::V,hämta sig,шойччыны
2015,sich erholen::V,hämta sig,atžirgt
2016,sich erholen::V,hämta sig,atpūsties
2017,krank werden::V,insjukna,висьмыны
2018,krank werden::V,insjukna,sasirgt
2019,krank sein::V,vara sjuk,висьны
2020,krank sein::V,vara sjuk,slimot
2021,schmerzen::V,smärta,висьны
2022,schmerzen::V,smärta,sāpēt
2023,schmerzen::V,smärta,smelgt
2024,schmerzen::V,göra ont,висьны
2025,schmerzen::V,göra ont,sāpēt
2026,schmerzen::V,göra ont,smelgt
2027,husten::V,hosta,кызны
2028,husten::V,hosta,klepot
2029,genesen::V,tillfriskna,бурдны
2030,genesen::V,tillfriskna,veseļoties
2031,sterben::V,dö,кувны
2032,sterben::V,dö,mirt
2033,sterben::V,dö,nomirt
2034,umkommen::V,omkomma,кувны
2035,umkommen::V,omkomma,apsprāgt
2036,umkommen::V,omkomma,aiziet bojā
2037,sich bewegen::V,röra sig,вӧрзьыны
2038,sich bewegen::V,röra sig,virzīties
2039,sich rühren::V,röra på sig,вӧрны
2040,sich rühren::V,röra på sig,вӧрӧдчыны
2041,sich rühren::V,röra på sig,sagrozīties
2042,sich erheben::V,resa sig,сувтны
2043,sich erheben::V,resa sig,piecelties
2044,sich setzen::V,sätta sig,пуксьыны
2045,sich setzen::V,sätta sig,sēsties
2046,hinfallen::V,falla omkull,усьны
2047,hinfallen::V,falla omkull,sabirt
2048,hinfallen::V,falla omkull,pakrist
2049,laufen::V,löpa,мyнны
2050,laufen::V,löpa,iet
2051,laufen::V,löpa,skraidīt
2052,schreiten::V,skrida,восьлавны
2053,schreiten::V,skrida,soļot
2054,spazierengehen::V,promenera,гуляйтны
2055,spazierengehen::V,promenera,staigāt
2056,spazierengehen::V,promenera,pastaigāties
2057,eilen::V,ila,тэрмасьны
2058,eilen::V,ila,traukt
2059,sich beeilen::V,skynda sig,тэрмасьны
2060,sich beeilen::V,skynda sig,steigties
2061,sich beeilen::V,skynda sig,pasteigties
2062,sausen::V,susa,тӧвзьыны
2063,sausen::V,susa,drāzt
2064,sausen::V,susa,brāzties
2065,rennen::V,löpa,котӧртны
2066,rennen::V,löpa,skriet
2067,rennen::V,springa,котӧртны
2068,rennen::V,springa,skriet
2069,springen::V,hoppa,чеччавны
2070,springen::V,hoppa,lēkt
2071,klettern::V,klättra,кышасьны
2072,klettern::V,klättra,кавшасьны
2073,klettern::V,klättra,kāpt
2074,klettern::V,klättra,rāpties
2075,schaukeln::V,gunga,гычасьны
2076,schaukeln::V,gunga,šūpoties
2077,schaukeln::V,gunga,zvalstīties
2078,kriechen::V,kräla,кыссьыны
2079,kriechen::V,kräla,līst
2080,kriechen::V,kräla,rāpot
2081,schwimmen::V,simma,уявны
2082,schwimmen::V,simma,peldēt
2083,tauchen::V,dyka,сунавны
2084,tauchen::V,dyka,gremdēties
2085,rudern::V,ro,пелысасьны
2086,rudern::V,ro,airēt
2087,rudern::V,ro,irties
2088,fahren::V,köra,мунны
2089,fahren::V,köra,braukt
2090,fliegen::V,flyga,лэбны
2091,fliegen::V,flyga,lidot
2092,fliegen::V,flyga,laisties
2093,gehen::V,gå,мyнны
2094,gehen::V,gå,iet
2095,weggehen::V,gå bort,мунавны
2096,weggehen::V,gå bort,aiziet
2097,abfahren::V,resa,мӧдӧдчыны
2098,abfahren::V,resa,atiet
2099,abfahren::V,resa,aizbraukt
2100,abfahren::V,avresa,мӧдӧдчыны
2101,abfahren::V,avresa,atiet
2102,abfahren::V,avresa,aizbraukt
2103,anhalten::V,stanna,джӧмдыны
2104,anhalten::V,stanna,apstāties
2105,hineingehen::V,gå in,пырны
2106,hineingehen::V,gå in,ieiet
2107,eintreten::V,träda in,пырны
2108,eintreten::V,träda in,ienākt
2109,kommen::V,komma,воны
2110,kommen::V,komma,локны
2111,kommen::V,komma,nākt
2112,ankommen::V,ankomma,воны
2113,ankommen::V,ankomma,локны
2114,ankommen::V,ankomma,nonākt
2115,ankommen::V,ankomma,ierasties
2116,zurückkommen::V,återkomma,косны
2117,zurückkommen::V,återkomma,бергӧдчыны
2118,zurückkommen::V,återkomma,atgriezties
2119,bleiben::V,bli,кольны
2120,bleiben::V,bli,palikt
2121,bleiben::V,förbli,кольны
2122,bleiben::V,förbli,palikt
2123,warten::V,vänta,виччысьны
2124,warten::V,vänta,gaidīt
2125,erwarten::V,vänta,виччысьны
2126,erwarten::V,vänta,sagaidīt
2127,suchen::V,leta,корсьны
2128,suchen::V,leta,meklēt
2129,finden::V,finna,казявны
2130,finden::V,finna,rast
2131,finden::V,finna,atrast
2132,versuchen::V,försöka,заводитчывны
2133,versuchen::V,försöka,mēģināt
2134,vorbereiten::V,förbereda,дасьтыны
2135,vorbereiten::V,förbereda,gatavot
2136,vorbereiten::V,förbereda,sagatavot
2137,lieben::V,älska,радейтны
2138,lieben::V,älska,mīlēt
2139,mögen::V,tycka om,радейтны
2140,mögen::V,tycka om,gribēties
2141,lachen::V,skratta,серавны
2142,lachen::V,skratta,серавлыны
2143,lachen::V,skratta,smiet
2144,lachen::V,skratta,smieties
2145,rühren::V,röra,нормӧдны
2146,rühren::V,röra,aizgrābt
2147,weinen::V,gråta,бӧрдны
2148,weinen::V,gråta,raudāt
2149,schimpfen::V,skälla,видчыны
2150,schimpfen::V,skälla,rāties
2151,schimpfen::V,skälla,lamāties
2152,sich ärgern::V,förargas,скӧравны
2153,sich ärgern::V,förargas,īgt
2154,sich ärgern::V,förargas,pukoties
2155,sich ärgern::V,förargas,dusmoties
2156,sich fürchten::V,vara rädd,повны
2157,sich fürchten::V,vara rädd,bīties
2158,sich fürchten::V,vara rädd,baidīties
2159,fürchten::V,frukta,повны
2160,fürchten::V,frukta,baidīties no
2161,fliehen::V,fly,пышйыны
2162,fliehen::V,fly,bēgt
2163,fliehen::V,rymma,пышйыны
2164,fliehen::V,rymma,bēgt
2165,flüchten::V,fly,пышйыны
2166,flüchten::V,fly,aizbēgt
2167,sehen::V,se,аддзыны
2168,sehen::V,se,redzēt
2169,anschauen::V,se på,видзӧдны
2170,anschauen::V,se på,paraudzīties
2171,anschauen::V,betrakta,видзӧдны
2172,anschauen::V,betrakta,paraudzīties
2173,ansehen::V,åse,видзӧдны
2174,ansehen::V,åse,aplūkot
2175,hören::V,höra,кывны
2176,hören::V,höra,dzirdēt
2177,zuhören::V,höra på,кывзыны
2178,zuhören::V,höra på,klausīties
2179,zuhören::V,lyssna till,кывзыны
2180,zuhören::V,lyssna till,klausīties
2181,probieren::V,smaka,видлыны
2182,probieren::V,smaka,nogaršot
2183,probieren::V,smaka på,видлыны
2184,probieren::V,smaka på,nogaršot
2185,riechen::V,lukta,чушкыны
2186,riechen::V,lukta,ost
2187,riechen::V,lukta,ostīt
2188,fühlen::V,känna,вежӧртны
2189,fühlen::V,känna,гӧгӧрвоны
2190,fühlen::V,känna,just
2191,fühlen::V,känna,izjust
2192,scheinen::V,verka,кажитчыны
2193,scheinen::V,verka,šķist
2194,scheinen::V,verka,likties
2195,scheinen::V,tyckas,кажитчыны
2196,scheinen::V,tyckas,šķist
2197,scheinen::V,tyckas,likties
2198,zu sehen sein::V,synas,тыдавны
2199,zu sehen sein::V,synas,parādīties
2200,zu sehen sein::V,kunna ses,тыдавны
2201,zu sehen sein::V,kunna ses,parādīties
2202,vernehmen::V,få veta,кывны
2203,vernehmen::V,få veta,saklausīt
2204,vernehmen::V,förnimma,кывны
2205,vernehmen::V,förnimma,saklausīt
2206,frieren::V,frysa,кынмыны
2207,frieren::V,frysa,salt
2208,tun::V,göra,керны
2209,tun::V,göra,darīt
2210,können::V,kunna,кужны
2211,können::V,kunna,prast
2212,wollen::V,vilja,кӧсйыны
2213,wollen::V,vilja,gribēt
2214,anfangen::V,börja,заводитны
2215,anfangen::V,börja,пондыны
2216,anfangen::V,börja,sākt
2217,anfangen::V,börja,iesākt
2218,beenden::V,avsluta,помавны
2219,beenden::V,avsluta,beigt
2220,beenden::V,avsluta,pabeigt
2221,aufhören::V,sluta,дугӧдны
2222,aufhören::V,sluta,pārtraukt
2223,aufhören::V,upphöra,дугӧдны
2224,aufhören::V,upphöra,pārtraukt
2225,gelingen::V,lyckas,артмыны
2226,gelingen::V,lyckas,izdoties
2227,geraten::V,bli,сюрны
2228,geraten::V,bli,веськавны
2229,geraten::V,bli,veikties
2230,öffnen::V,öppna,восьтыны
2231,öffnen::V,öppna,atvērt
2232,öffnen::V,öppna,attaisīt
2233,schließen::V,låsa,пӧдлавны
2234,schließen::V,låsa,slēgt
2235,schließen::V,låsa,aizvērt
2236,schließen::V,låsa,aiztaisīt
2237,schließen::V,stänga,пӧдлавны
2238,schließen::V,stänga,slēgt
2239,schließen::V,stänga,aizvērt
2240,schließen::V,stänga,aiztaisīt
2241,stellen::V,ställa,сувтӧдны
2242,stellen::V,ställa,likt
2243,stellen::V,ställa,nolikt
2244,setzen::V,sätta,пуксьӧдны
2245,setzen::V,sätta,sēdināt
2246,legen::V,lägga,пуктыны
2247,legen::V,lägga,likt
2248,berühren::V,beröra,вӧрзьӧдны
2249,berühren::V,beröra,инмӧдчывны
2250,berühren::V,beröra,skart
2251,berühren::V,beröra,aizskart
2252,verbinden::V,förbinda,йитны
2253,verbinden::V,förbinda,saistīt
2254,verbinden::V,förbinda,savienot
2255,bedecken::V,täcka,вевттьыны
2256,bedecken::V,täcka,apsegt
2257,bedecken::V,täcka,pārsegt
2258,bedecken::V,betäcka,вевттьыны
2259,bedecken::V,betäcka,apsegt
2260,bedecken::V,betäcka,pārsegt
2261,aufhängen::V,hänga,ӧшӧдны
2262,aufhängen::V,hänga,джагӧдны
2263,aufhängen::V,hänga,uzkārt
2264,aufhängen::V,hänga upp,ӧшӧдны
2265,aufhängen::V,hänga upp,джагӧдны
2266,aufhängen::V,hänga upp,uzkārt
2267,anzünden::V,tända,ӧзтыны
2268,anzünden::V,tända,aizdegt
2269,anzünden::V,tända,aizdedzināt
2270,anzünden::V,antända,ӧзтыны
2271,anzünden::V,antända,aizdegt
2272,anzünden::V,antända,aizdedzināt
2273,anzünden::V,tända på,ӧзтыны
2274,anzünden::V,tända på,aizdegt
2275,anzünden::V,tända på,aizdedzināt
2276,aufheben::V,lyfta,чеччӧдны
2277,aufheben::V,lyfta,сувтӧдны
2278,aufheben::V,lyfta,pacelt
2279,zurücklassen::V,lämna,кольны
2280,zurücklassen::V,lämna,atstāt
2281,zurücklassen::V,efterlämna,кольны
2282,zurücklassen::V,efterlämna,atstāt
2283,verlieren::V,mista,воштыны
2284,verlieren::V,mista,zaudēt
2285,verlieren::V,mista,pazaudēt
2286,verlieren::V,förlora,воштыны
2287,verlieren::V,förlora,zaudēt
2288,verlieren::V,förlora,pazaudēt
2289,fallen lassen::V,tappa,уськӧдны
2290,fallen lassen::V,tappa,nomest
2291,fallen lassen::V,släppa,уськӧдны
2292,fallen lassen::V,släppa,nomest
2293,machen::V,göra,вӧчны
2294,machen::V,göra,лӧсьӧдны
2295,machen::V,göra,darīt
2296,herstellen::V,tillverka,лӧсьӧдны
2297,herstellen::V,tillverka,ražot
2298,herstellen::V,tillverka,izgatavot
2299,herstellen::V,framställa,лӧсьӧдны
2300,herstellen::V,framställa,ražot
2301,herstellen::V,framställa,izgatavot
2302,bauen::V,bygga,лэптыны
2303,bauen::V,bygga,celt
2304,bauen::V,bygga,būvēt
2305,reparieren::V,reparera,дзоньтавны
2306,reparieren::V,reparera,labot
2307,reparieren::V,reparera,remontēt
2308,verbessern::V,rätta,бурмӧдны
2309,verbessern::V,rätta,labot
2310,verbessern::V,rätta,izlabot
2311,verbessern::V,förbättra,бурмӧдны
2312,verbessern::V,förbättra,labot
2313,verbessern::V,förbättra,izlabot
2314,ändern::V,ändra,вежны
2315,ändern::V,ändra,mainīt
2316,ändern::V,förändra,вежны
2317,ändern::V,förändra,mainīt
2318,graben::V,gräva,кодйыны
2319,graben::V,gräva,rakt
2320,beugen::V,böja,куснявны
2321,beugen::V,böja,liekt
2322,biegen::V,böja,куснявны
2323,biegen::V,böja,liekt
2324,biegen::V,kröka,куснявны
2325,biegen::V,kröka,liekt
2326,drehen::V,vrida,бергӧдлыны
2327,drehen::V,vrida,griezt
2328,wenden::V,vända,бергӧдны
2329,wenden::V,vända,apgriezt
2330,umdrehen::V,vrida om,бергӧдны
2331,umdrehen::V,vrida om,apgriezt
2332,heben::V,häva,лэптыны
2333,heben::V,häva,celt
2334,heben::V,häva,cilāt
2335,heben::V,häva,pacelt
2336,hochheben::V,lyfta,кыпӧдны
2337,hochheben::V,lyfta,pacelt
2338,ergreifen::V,gripa,кутны
2339,ergreifen::V,gripa,paķert
2340,ergreifen::V,gripa,satvert
2341,halten::V,hålla,кутны
2342,halten::V,hålla,turēt
2343,halten::V,hålla,saturēt
