,Concept_ID,hi,lez
1422,hauen::V,ठोकना,ягъун
1423,kleben::V,चिपकाना,алкӏурун
1424,kleben::V,चिपकाना,кукӏурун
1425,reiben::V,घिसना,тӏушунун
1426,reiben::V,रगड़ना,тӏушунун
1427,streichen::V,लगाना,алтадун
1428,schleifen::V,तेज़ करना,кӏвенкӏв авун
1429,schneiden::V,कतरना,атӏун
1430,rütteln::V,झकझोरना,къарсурун
1431,schütteln::V,हिलाना,къарсурун
1432,schwenken::V,घुमाना,элягъун
1433,schwenken::V,घुमाना,галтадун
1434,schütten::V,उँडेलना,цун
1435,füllen::V,भरना,ацӏурун
1436,füllen::V,ठूसना,ацӏурун
1437,einwickeln::V,लपेटना,кутун
1438,einwickeln::V,लपेटना,элкъуьрун
1439,tragen::V,ढोना,тухун
1440,schleppen::V,घसीटना,галчӏурун
1441,ziehen::V,खींचना,ялун
1442,ziehen::V,खींचना,чӏугун
1443,aufbewahren::V,रखना,хуьн
1444,werfen::V,फेंकना,гадрун
1445,fangen::V,पकड़ना,кьун
1446,packen::V,पकड़ना,кьун
1447,verstecken::V,छिपाना,кӏевун
1448,teilen::V,बाँटना,паюн
1449,schicken::V,भेजना,ракъурун
1450,bringen::V,लाना,гъун
1451,hinzufügen::V,जोड़ना,алава авун
1452,bekommen::V,पाना,къачун
1453,bekommen::V,पाना,жугъурун
1454,erhalten::V,पाना,къачун
1455,erhalten::V,मिलना,къачун
1456,nehmen::V,लेना,къачун
1457,wählen::V,चुनना,хкягъун
1458,auswählen::V,चुनना,хкягъун
1459,bewahren::V,बनाए रखना,хуьн
1460,behindern::V,रोकना,манийвал авун
1461,verderben::V,ख़राब करना,чӏурун
1462,beschädigen::V,नुक़सान पहुँचाना,нукьсанвал гун
1463,zerbrechen::V,तोड़ना,хун
1464,zerreißen::V,तोड़ना,къазунун
1465,zerstören::V,नष्ट करना,чӏурун
1466,zerstören::V,नष्ट करना,барбатӏун
1467,zerstören::V,बरबाद करना,чӏурун
1468,zerstören::V,बरबाद करना,барбатӏун
1469,verbrennen::V,जलाना,ккун
1470,geben::V,देना,гун
1471,reichen::V,थमाना,вугун
1472,reichen::V,थमाना,гун
1473,schenken::V,भेंट देना,пишкеш авун
1474,versprechen::V,वादा करना,гаф гун
1475,wünschen::V,कामना करना,дуьа авун
1476,loben::V,तारीफ़ करना,тариф авун
1477,küssen::V,चूमना,темен гун
1478,wiegen::V,झुलाना,эчӏягъун
1479,zudecken::V,ढकना,гьалдун
1480,wecken::V,जगाना,ахварай авудун
1481,zeigen::V,दिखाना,къалурун
1482,führen::V,रास्ता दिखाना,тухун
1483,lehren::V,पढ़ाना,кӏелиз тун
1484,unterrichten::V,सिखाना,тарс гун
1485,aufziehen::V,पालना,тербия гун
1486,aufziehen::V,पालना,тербияламишун
1487,leiten::V,संचालन करना,идара авун
1488,antreiben::V,हड़बड़ाना,тади кутун
1489,lassen::V,-आना,
1490,lassen::V,कराना,
1491,einladen::V,बुलाना,теклиф авун
1492,vereinigen::V,मिलाना,сад авун
1493,vereinigen::V,संयुक्त करना,сад авун
1494,besuchen::V,मिलना से,кьилив атун
1495,besuchen::V,मिलने जाना से,кьилив атун
1496,treffen::V,मिलना,гьалтун
1497,sich versammeln::V,इकट्ठा होना,алтӏушун
1498,spielen::V,खेलना,къугъун
1499,singen::V,गाना,лугьун
1500,singen::V,गाना,мани лугьун
1501,tanzen::V,नाचना,кьуьл авун
1502,sich trennen::V,अलग होना,къакъатун
1503,verlassen::V,छोड़ना,гъил къачун
1504,retten::V,बचाना,къутармишун
1505,bewachen::V,आँख रखना पर,хуьн
1506,schützen::V,रक्षा करना,хуьн
1507,verteidigen::V,रक्षा करना,хуьн
1508,sich schlagen::V,हाथापाई करना,кукӏун
1509,schießen::V,गोली मारना,акъатун
1510,siegen::V,जीतना,гъалиб хьун
1511,siegen::V,विजय पाना,гъалиб хьун
1512,ärgern::V,चिढ़ाना,хъел гъун
1513,ärgern::V,चिढ़ाना,хъел кутун
1514,schlagen::V,मारना,ягъун
1515,schlagen::V,मारना,галукьарун
1516,treten::V,ठोकर मारना,кьуьл къекъягъун
1517,treten::V,ठोकर मारना,кьуьл эцягъун
1518,stechen::V,भेदना,акьадарун
1519,stechen::V,भोंकना,акьадарун
1520,stoßen::V,धक्का देना,эцягъун
1521,stoßen::V,झटका देना,эцягъун
1522,stehlen::V,चोरी करना,чуьнуьхун
1523,stören::V,बुरा लगना,хкуьрун
1524,belästigen::V,तंग करना,хкуьрун
1525,belästigen::V,तंग करना,азият гун
1526,verbergen::V,लुकाना,далдаламишун
1527,täuschen::V,धोखा देना,алцурарун
1528,täuschen::V,धोखा देना,алцуррун
1529,betrügen::V,धोखा देना,алцурарун
1530,betrügen::V,धोखा देना,гьарамзадавал авун
1531,töten::V,मारना,яна кьин
1532,töten::V,मार डालना,яна кьин
1533,wohnen::V,रहना,дуланмиш хьун
1534,arbeiten::V,काम करना,кӏвалахун
1535,arbeiten::V,काम करना,кӏвалах авун
1536,sammeln::V,जमा करना,кӏватӏун
1537,pflücken::V,चुनना,атӏун
1538,pflücken::V,तोड़ना,атӏун
1539,jagen::V,आखेट करना,гъуьрч авун
1540,jagen::V,शिकार करना,гъуьрч авун
1541,fischen::V,मछली पकड़ना,гъетер кьун
1542,fassen::V,पकड़ना,кьун
1543,hüten::V,चराना,чӏура хуьн
1544,treiben::V,हाँकना,гьалун
1545,anbinden::V,बाँधना,акалун
1546,füttern::V,खिलाना,ем гун
1547,melken::V,दुहना,ацун
1548,hacken::V,काटना,куьткуьнун
1549,gießen::V,सींचना,яд гун
1550,reifen::V,पकना,чурун
1551,reifen::V,पकना,агакьун
1552,zubereiten::V,पकाना,гьазурун
1553,kochen::V,पकाना,ругун
1554,kochen::V,राँधना,ругун
1555,backen::V,पकाना,чурун
1556,braten::V,तलना,чурун
1557,braten::V,भूनना,чурун
1558,umrühren::V,फेंटना,какадарун
1559,stricken::V,बुनना,хурун
1560,nähen::V,सीना,цун
1561,färben::V,रँगना,шир ягъун
1562,reinigen::V,साफ़ करना,михьун
1563,reinigen::V,शुद्ध करना,михьун
1564,waschen::V,धोना,чуьхуьн
1565,abwischen::V,पोंछ्ना,гуьцӏун
1566,spülen::V,माँजना,экъуьрун
1567,spülen::V,खँगालना,экъуьрун
1568,fegen::V,बुहारना,шуткун
1569,kehren::V,झाड़ना,кул алтадун
1570,baden::V,स्नान करना,эхъуьн
1571,sich waschen::V,नहाना,жендек чуьхуьн
1572,sich waschen::V,हाथ-मुँह धोना,жендек чуьхуьн
1573,ausziehen::V,उतारना,хутӏунун
1574,ausziehen::V,उतारना,галудун
1575,anziehen::V,पहनना,алукӏун
1576,sich anziehen::V,कपड़े पहनना,алукӏун
1577,sich anziehen::V,कपड़े पहनना,парталар алукӏун
1578,kämmen::V,कंघी करना,эвягъун
1579,schmücken::V,सजाना,безетмишун
1580,schmücken::V,सजाना,гуьрчегарун
1581,schmücken::V,सँवारना,безетмишун
1582,schmücken::V,सँवारना,гуьрчегарун
1583,sagen::V,कहना,лугьун
1584,sagen::V,बताना,лугьун
1585,sprechen::V,बोलना,рахун
1586,reden::V,बोलना,рахун
1587,reden::V,बात करना,рахун
1588,sich unterhalten::V,बात करना,ихтилат авун
1589,sich unterhalten::V,बातचीत करना,ихтилат авун
1590,fragen::V,पूछ्ना,жузун
1591,fragen::V,प्रश्न करना,жузун
1592,bitten::V,माँगना से,тӏалабун
1593,erzählen::V,बताना,ахъаюн
1594,mitteilen::V,ख़बर देना,хабар гун
1595,mitteilen::V,सूचना देना,хабар гун
1596,nennen::V,नाम देना,тӏвар гун
1597,rufen::V,बुलाना,эверун
1598,prahlen::V,शेख़ी बघारना,яцӏу гафар авун
1599,übersetzen::V,अनुवाद करना,таржума авун
1600,übersetzen::V,अनुवाद करना,гафладун
1601,denken::V,सोचना,фикир авун
1602,glauben::V,विश्वास करना,агъун
1603,bemerken::V,ध्यान देना पर,фикир гун
1604,erkennen::V,पहचानना,
1605,begreifen::V,समझना,гъавурда акьун
1606,verstehen::V,सुनना,
1607,lernen::V,पढ़ना,кӏелун
1608,wissen::V,जानना,чир хьун
1609,wissen::V,जानना,чирхьун
1610,wissen::V,मालूम होना,чир хьун
1611,wissen::V,मालूम होना,чирхьун
1612,sich erinnern an::V,याद करना,рикӏел хуьн
1613,vergessen::V,भूलना,рикӏелай фин
1614,vergessen::V,भूलना,рикӏелай алатун
1615,vergessen::V,बिसारना,рикӏелай фин
1616,vergessen::V,बिसारना,рикӏелай алатун
1617,messen::V,नापना,алцумун
1618,zählen::V,गिनना,гьисабун
1619,rechnen::V,गणना करना,гьисабун
1620,rechnen::V,हिसाब करना,гьисабун
1621,lesen::V,पढ़ना,кӏелун
1622,malen::V,कींचना,кхьин
1623,malen::V,कींचना,шикилар чӏугун
1624,zeichnen::V,चित्र कींचना,чӏугун
1625,schreiben::V,लिखना,кхьин
1626,besitzen::V,मालिक होना,иеси хьун
1627,besitzen::V,स्वामी होना,иеси хьун
1628,kaufen::V,ख़रीदना,къачун
1629,kaufen::V,ख़रीदना,маса къачун
1630,verkaufen::V,बेचना,гун
1631,verkaufen::V,बेचना,маса гун
1632,bezahlen::V,चुकाना,къимет гун
1633,bezahlen::V,चुकाना,эвезда авун
1634,bezahlen::V,चुकाना,гьакъи агакьрун
1635,bezahlen::V,अदा करना,къимет гун
1636,bezahlen::V,अदा करना,эвезда авун
1637,bezahlen::V,अदा करना,гьакъи агакьрун
1638,zahlen::V,अदा करना,къимет гун
1639,zahlen::V,अदा करना,эвезда авун
1640,zahlen::V,अदा करना,гьакъи агакьрун
1641,beherrschen::V,शासन करना पर,иеси хьун
1642,ertragen::V,सहना,таб гун
