,Concept_ID,ka,eu
1399,jagen::V,ნადირობს,ehizatu
1400,fischen::V,თევზაობს,arrantzatu
1401,fischen::V,თევზაობს,arrantza egin
1402,fassen::V,დააჭერს,harrapatu
1403,hüten::V,მწყემსავს,begiratu
1404,treiben::V,მიერეკება,bultza egin
1405,anbinden::V,მიაბამს,estekatu
1406,füttern::V,აჭმევს,bazkatu
1407,melken::V,წველის,jetzi
1408,hacken::V,კეპავს,xehatu
1409,gießen::V,რწყავს,isuri
1410,reifen::V,მწიფდება,heldu
1411,reifen::V,მწიფდება,zoritu
1412,zubereiten::V,მოამზადებს,prestatu
1413,kochen::V,მოხარშავს,egosi
1414,backen::V,გამოაცხობს,labean egin
1415,braten::V,შეწვავს,erregosi
1416,umrühren::V,შეურევს,eragin
1417,umrühren::V,გათქვეფს,eragin
1418,stricken::V,ქსოვს,trikotatu
1419,stricken::V,ქსოვს,puntu egin
1420,nähen::V,გაკერავს,josi
1421,färben::V,შეღებავს,tindatu
1422,reinigen::V,გაწმენდს,ikuzi
1423,reinigen::V,გაწმენდს,garbitu
1424,reinigen::V,გასუფთავებს,ikuzi
1425,reinigen::V,გასუფთავებს,garbitu
1426,waschen::V,გარეცხავს,xahutu
1427,waschen::V,გარეცხავს,garbitu
1428,abwischen::V,წაშლის,xukatu
1429,spülen::V,გაავლებს,irakutzi
1430,fegen::V,დაბლანდავს,erraztatu
1431,kehren::V,დაგვის,isastu
1432,baden::V,ბანაობს,bainatu
1433,baden::V,ბანაობს,bainua hartu
1434,sich waschen::V,იბანება,burua garbitu
1435,ausziehen::V,გაიხდის,erantzi
1436,anziehen::V,ჩაიცვამს,jantzi
1437,sich anziehen::V,ჩაიცვამს,jantzi
1438,kämmen::V,დავარცხნის,orraztu
1439,schmücken::V,მორთავს,apaindu
1440,sagen::V,იტყვის,esan
1441,sprechen::V,ლაპარაკობს,mintzatu
1442,sprechen::V,ლაპარაკობს,hitz egin
1443,reden::V,საუბრობს,hitz egin
1444,sich unterhalten::V,ბაასობს,solastu
1445,sich unterhalten::V,ბაასობს,solas egin
1446,sich unterhalten::V,მუსაიფობს,solastu
1447,sich unterhalten::V,მუსაიფობს,solas egin
1448,fragen::V,ჰკითხავს,galdetu
1449,bitten::V,სთხოვს,eskatu
1450,bitten::V,სთხოვს,galdegin
1451,erzählen::V,მოუთხრობს,edestu
1452,erzählen::V,მოუთხრობს,kontatu
1453,mitteilen::V,აუწყებს,jakinarazi
1454,mitteilen::V,აცნობებს,jakinarazi
1455,nennen::V,უწოდებს,izena eman
1456,rufen::V,დაუძახებს,dei egin
1457,prahlen::V,ტრაბახობს,harrokerian ibili
1458,prahlen::V,ტრაბახობს,ahoberokeriak esan
1459,übersetzen::V,გადათარგმნის,itzuli
1460,denken::V,ფიქრობს,pentsatu
1461,denken::V,ფიქრობს,gogoeta egin
1462,denken::V,აზროვნებს,pentsatu
1463,denken::V,აზროვნებს,gogoeta egin
1464,glauben::V,სჯერა,sinetsi
1465,bemerken::V,შენიშვნავს,ohartu
1466,bemerken::V,შენიშვნავს,konturatu
1467,erkennen::V,გამოიცნობს,ezagutu
1468,erkennen::V,გამოიცნობს,antzeman
1469,begreifen::V,გაიგებს,ulertu
1470,verstehen::V,გაიგონებს,aditu
1471,lernen::V,ისწავლის,ikasi
1472,wissen::V,ეცოდინება,jakin
1473,sich erinnern an::V,მოიგონებს,gogoratu
1474,sich erinnern an::V,მოიგონებს,gogoan izan
1475,sich erinnern an::V,გაიხსენებს,gogoratu
1476,sich erinnern an::V,გაიხსენებს,gogoan izan
1477,vergessen::V,ივიწყებს,ahaztu
1478,vergessen::V,ივიწყებს,ahantzi
1479,messen::V,ზომავს,neurtu
1480,zählen::V,ითვლის,zenbatu
1481,zählen::V,ითვლის,kopuratu
1482,rechnen::V,გაიანგარიშებს,kalkulatu
1483,lesen::V,კითხულობს,irakurri
1484,malen::V,ხატავს,margotu
1485,zeichnen::V,ხაზავს,marraztu
1486,schreiben::V,დაწერს,idatzi
1487,besitzen::V,ექნება,ukan
1488,besitzen::V,ექნება,eduki
1489,kaufen::V,ყიდულობს,erosi
1490,verkaufen::V,გაყიდის,saldu
1491,bezahlen::V,გადაიხდის,ordaindu
1492,zahlen::V,გადაიხდის,ordaindu
1493,beherrschen::V,ფლობს,menpean izan
1494,ertragen::V,მოითმენს,jasan
1495,ertragen::V,მოითმენს,pairatu
