,Concept_ID,eu,hi
1473,rennen::V,lasterka egin,दौड़ना
1474,springen::V,jauzi egin,उछलना
1475,klettern::V,igo,चढ़ना
1476,schaukeln::V,zabu egin,झूलना
1477,schaukeln::V,zanbulu egin,झूलना
1478,kriechen::V,narras egin,रेंगना
1479,schwimmen::V,igerikatu,तैरना
1480,schwimmen::V,igeri egin,तैरना
1481,tauchen::V,murgildu,डूबना
1482,tauchen::V,pulunpatu,डूबना
1483,rudern::V,bogatu,खेना
1484,rudern::V,bogatu,चप्पू चलाना
1485,rudern::V,arraun egin,खेना
1486,rudern::V,arraun egin,चप्पू चलाना
1487,fahren::V,joan,चलना
1488,fahren::V,joan,यात्रा करना
1489,fliegen::V,hegaldatu,उड़ना
1490,fliegen::V,hegan egin,उड़ना
1491,gehen::V,joan,जाना
1492,weggehen::V,alde egin,चला जाना
1493,weggehen::V,alde egin,बाहर जाना
1494,abfahren::V,abiatu,छूटना
1495,abfahren::V,abiatu,रवाना होना
1496,anhalten::V,geratu,रुकना
1497,anhalten::V,geratu,खड़ा होना
1498,anhalten::V,gelditu,रुकना
1499,anhalten::V,gelditu,खड़ा होना
1500,hineingehen::V,sartu,घुसना
1501,hineingehen::V,sartu,अंदर जाना
1502,eintreten::V,sartu,प्रवेश करना
1503,kommen::V,etorri,आना
1504,ankommen::V,heldu,पहुँचना
1505,ankommen::V,iritsi,पहुँचना
1506,zurückkommen::V,itzuli,लौटना
1507,zurückkommen::V,itzuli,वापस आना
1508,bleiben::V,gelditu,रहना
1509,bleiben::V,gelditu,रुकना
1510,warten::V,itxaron,इंतज़ार करना
1511,warten::V,zain egon,इंतज़ार करना
1512,erwarten::V,iguriki,प्रतीक्षा करना
1513,suchen::V,bilatu,ढूँढ़ना
1514,finden::V,idoro,पाना
1515,finden::V,idoro,ढूँढ़ निकालना
1516,finden::V,aurkitu,पाना
1517,finden::V,aurkitu,ढूँढ़ निकालना
1518,versuchen::V,saiatu,कोशिश करना
1519,versuchen::V,ahalegindu,कोशिश करना
1520,vorbereiten::V,gertatu,तैयार करना
1521,lieben::V,maitatu,प्यार करना
1522,lieben::V,maite izan,प्यार करना
1523,mögen::V,laket izan,पसंद होना
1524,mögen::V,atsegin izan,पसंद होना
1525,lachen::V,irri egin,हँसना
1526,lachen::V,barre egin,हँसना
1527,rühren::V,hunkitu,छूना
1528,weinen::V,negar egin,रोना
1529,schimpfen::V,erneguka ari izan,गाली देना
1530,sich ärgern::V,ernegatu,चिढ़ना
1531,sich ärgern::V,ernegatu,नाराज़ होना
1532,sich ärgern::V,haserretu,चिढ़ना
1533,sich ärgern::V,haserretu,नाराज़ होना
1534,sich fürchten::V,beldur izan,डरना
1535,sich fürchten::V,beldur izan,भय खाना
1536,fürchten::V,beldur izan,डरना से
1537,fürchten::V,beldur izan,भय खाना से
1538,fliehen::V,ihes egin,भागना
1539,flüchten::V,ihes egin,निकल भागना
1540,sehen::V,ikusi,देखना
1541,anschauen::V,begietsi,देखना
1542,ansehen::V,begiratu,दृष्टि डालना पर
1543,hören::V,aditu,सुनना
1544,zuhören::V,entzun,सुनना
1545,probieren::V,dastatu,चखना
1546,riechen::V,usnatu,सूँघना
1547,riechen::V,usaindu,सूँघना
1548,fühlen::V,sentitu,महसूस करना
1549,scheinen::V,iruditu,लगना
1550,scheinen::V,begitandu,लगना
1551,zu sehen sein::V,azaldu,दिखाई देना
1552,vernehmen::V,aditu,सुनना
1553,frieren::V,hotz izan,ठंड लगना
1554,frieren::V,hotz izan,सर्दी लगना
1555,tun::V,egin,करना
1556,können::V,ahal izan,सकना
1557,können::V,ahal izan,जानना
1558,wollen::V,nahi izan,चाहना
1559,anfangen::V,hasi,शुरू करना
1560,beenden::V,bukatu,ख़त्म करना
1561,beenden::V,bukatu,समाप्त करना
1562,aufhören::V,utzi,बंद जाना
1563,aufhören::V,utzi,समाप्त जाना
1564,gelingen::V,lortu,बनना
1565,gelingen::V,lortu,अच्छा होना
1566,geraten::V,heldu,बन पड़ना
1567,öffnen::V,ireki,खोलना
1568,öffnen::V,zabaldu,खोलना
1569,schließen::V,itxi,बंद करना
1570,stellen::V,ipini,रखना
1571,setzen::V,jesarri,रखना
1572,setzen::V,jesarri,बिठाना
1573,legen::V,jarri,रखना
1574,legen::V,jarri,लिटाना
1575,berühren::V,ukitu,छूना
1576,berühren::V,ukitu,स्पर्श करना
1577,verbinden::V,uztartu,बाँधना
1578,bedecken::V,estali,ढकना
1579,aufhängen::V,eseki,लटकाना
1580,aufhängen::V,eskegi,लटकाना
1581,anzünden::V,piztu,जलाना
1582,aufheben::V,jaso,उठाना
1583,zurücklassen::V,atzean utzi,पीछे छोड़ना
1584,verlieren::V,galdu,खोना
1585,verlieren::V,galdu,गँवाना
1586,fallen lassen::V,erortzen utzi,गिराना
1587,machen::V,egin,करना
1588,machen::V,egin,बनाना
1589,herstellen::V,ekoiztu,बनाना
1590,herstellen::V,ekoiztu,तैयार करना
1591,bauen::V,eraiki,बनाना
1592,bauen::V,eraiki,निर्माण करना
1593,reparieren::V,konpondu,मरम्मत करना
1594,verbessern::V,hobetu,सुधारना
1595,ändern::V,mudatu,बदलना
1596,ändern::V,mudatu,परीवर्तन करना
1597,graben::V,aitzurtu,खोदना
1598,beugen::V,makurtu,झुकाना
1599,biegen::V,malgutu,झुकाना
1600,biegen::V,makolatu,झुकाना
1601,drehen::V,jiratu,फेरना
1602,drehen::V,jiratu,घुमाना
1603,wenden::V,bihurtu,पलटना
1604,wenden::V,bihurtu,मोड़ना
1605,umdrehen::V,biratu,घुमाना
1606,umdrehen::V,alderantzikatu,घुमाना
1607,heben::V,jaso,उठाना
1608,heben::V,jaso,ऊँचा करना
1609,heben::V,goratu,उठाना
1610,heben::V,goratu,ऊँचा करना
1611,hochheben::V,goratu,उठाना
1612,hochheben::V,goratu,ऊपर को उठाना
1613,hochheben::V,altxatu,उठाना
1614,hochheben::V,altxatu,ऊपर को उठाना
1615,ergreifen::V,oratu,पकड़ना
1616,ergreifen::V,oratu,हाथ में लेना
1617,halten::V,eutsi,धरना
1618,halten::V,eutsi,पकड़ना
1619,drücken::V,sakatu,दबाना
1620,schieben::V,bultzatu,सरकाना
1621,schieben::V,bultzatu,खिसकाना
1622,kratzen::V,hatz egin,खुरचना
1623,kratzen::V,hatz egin,खुजलाना
1624,kratzen::V,hazka egin,खुरचना
1625,kratzen::V,hazka egin,खुजलाना
1626,lecken::V,miaztu,चाटना
1627,lecken::V,lamikatu,चाटना
1628,beißen::V,hozka egin,काटना
1629,beißen::V,ausiki egin,काटना
1630,abreißen::V,kendu,तोड़ना
1631,abschneiden::V,moztu,काट करना
1632,abschneiden::V,pikatu,काट करना
1633,binden::V,lotu,बाँधना
1634,binden::V,estekatu,बाँधना
1635,stecken::V,sartu,खोंसना
1636,brechen::V,apurtu,तोड़ना
1637,klopfen::V,jo,खटखटाना
1638,hauen::V,jo,ठोकना
1639,kleben::V,itsatsi,चिपकाना
1640,reiben::V,igurtzi,घिसना
1641,reiben::V,igurtzi,रगड़ना
1642,streichen::V,igurtzi,लगाना
1643,schleifen::V,zorroztu,तेज़ करना
1644,schneiden::V,moztu,कतरना
1645,rütteln::V,astindu,झकझोरना
1646,rütteln::V,inarrosi,झकझोरना
1647,schütteln::V,astindu,हिलाना
1648,schütteln::V,inarrosi,हिलाना
1649,schwenken::V,zabukatu,घुमाना
1650,schütten::V,isuri,उँडेलना
1651,füllen::V,bete,भरना
1652,füllen::V,bete,ठूसना
1653,einwickeln::V,bildu,लपेटना
1654,tragen::V,eroan,ढोना
1655,tragen::V,eraman,ढोना
1656,schleppen::V,narrastu,घसीटना
1657,schleppen::V,herrestatu,घसीटना
1658,ziehen::V,tira egin,खींचना
1659,aufbewahren::V,gorde,रखना
1660,werfen::V,jaurti,फेंकना
1661,werfen::V,aurtiki,फेंकना
1662,fangen::V,atzeman,पकड़ना
1663,packen::V,heldu,पकड़ना
1664,verstecken::V,ostendu,छिपाना
1665,verstecken::V,ezkutatu,छिपाना
1666,teilen::V,zatitu,बाँटना
1667,schicken::V,bidali,भेजना
1668,bringen::V,ekarri,लाना
1669,hinzufügen::V,eratxiki,जोड़ना
1670,hinzufügen::V,gaineratu,जोड़ना
1671,bekommen::V,jaso,पाना
1672,erhalten::V,jaso,पाना
1673,erhalten::V,jaso,मिलना
1674,nehmen::V,hartu,लेना
1675,wählen::V,hautatu,चुनना
1676,wählen::V,aukeratu,चुनना
1677,auswählen::V,hautatu,चुनना
1678,auswählen::V,aukeratu,चुनना
1679,bewahren::V,begiratu,बनाए रखना
1680,behindern::V,oztopatu,रोकना
1681,verderben::V,hondatu,ख़राब करना
1682,beschädigen::V,akastu,नुक़सान पहुँचाना
1683,zerbrechen::V,apurtu,तोड़ना
1684,zerreißen::V,zarratatu,तोड़ना
1685,zerstören::V,suntsitu,नष्ट करना
1686,zerstören::V,suntsitu,बरबाद करना
1687,verbrennen::V,erre,जलाना
1688,verbrennen::V,kiskali,जलाना
1689,geben::V,eman,देना
1690,reichen::V,luzatu,थमाना
1691,reichen::V,helarazi,थमाना
1692,schenken::V,oparitu,भेंट देना
1693,versprechen::V,agindu,वादा करना
1694,wünschen::V,opatu,कामना करना
1695,wünschen::V,opetsi,कामना करना
1696,loben::V,laudatu,तारीफ़ करना
1697,loben::V,goraipatu,तारीफ़ करना
1698,küssen::V,musu eman,चूमना
1699,wiegen::V,kulunkatu,झुलाना
1700,zudecken::V,estali,ढकना
1701,wecken::V,esnatu,जगाना
1702,wecken::V,iratzartu,जगाना
1703,zeigen::V,erakutsi,दिखाना
1704,führen::V,gidatu,रास्ता दिखाना
1705,lehren::V,irakatsi,पढ़ाना
1706,unterrichten::V,eskolak eman,सिखाना
1707,aufziehen::V,hazi,पालना
1708,leiten::V,arteztu,संचालन करना
1709,antreiben::V,bulkatu,हड़बड़ाना
1710,lassen::V,-arazi,-आना
1711,lassen::V,-arazi,कराना
1712,einladen::V,gonbidatu,बुलाना
1713,vereinigen::V,batu,मिलाना
1714,vereinigen::V,batu,संयुक्त करना
1715,vereinigen::V,bateratu,मिलाना
1716,vereinigen::V,bateratu,संयुक्त करना
1717,besuchen::V,ikustatu,मिलना से
1718,besuchen::V,ikustatu,मिलने जाना से
1719,treffen::V,topatu,मिलना
1720,sich versammeln::V,bildu,इकट्ठा होना
1721,spielen::V,jolastu,खेलना
1722,singen::V,abestu,गाना
1723,singen::V,kantatu,गाना
1724,tanzen::V,dantzatu,नाचना
1725,tanzen::V,dantzan egin,नाचना
1726,sich trennen::V,banandu,अलग होना
1727,verlassen::V,utzietsi,छोड़ना
1728,retten::V,salbatu,बचाना
1729,retten::V,gaizkatu,बचाना
1730,bewachen::V,jagon,आँख रखना पर
1731,bewachen::V,zaindu,आँख रखना पर
1732,schützen::V,babestu,रक्षा करना
1733,schützen::V,gerizatu,रक्षा करना
1734,verteidigen::V,aldeztu,रक्षा करना
1735,sich schlagen::V,elkar jo,हाथापाई करना
1736,sich schlagen::V,elkar borrokatu,हाथापाई करना
1737,schießen::V,tiro egin,गोली मारना
1738,siegen::V,irabazi,जीतना
1739,siegen::V,irabazi,विजय पाना
1740,ärgern::V,ernegatu,चिढ़ाना
1741,ärgern::V,haserretu,चिढ़ाना
1742,schlagen::V,jo,मारना
1743,schlagen::V,erauntsi,मारना
1744,treten::V,zapaldu,ठोकर मारना
1745,treten::V,ostiaktu,ठोकर मारना
1746,stechen::V,sastatu,भेदना
1747,stechen::V,sastatu,भोंकना
1748,stoßen::V,bultzatu,धक्का देना
1749,stoßen::V,bultzatu,झटका देना
1750,stehlen::V,ostu,चोरी करना
1751,stehlen::V,lapurtu,चोरी करना
1752,stören::V,galarazi,बुरा लगना
1753,belästigen::V,gohaindu,तंग करना
1754,belästigen::V,alamena eman,तंग करना
1755,verbergen::V,ezkutatu,लुकाना
1756,täuschen::V,tronpatu,धोखा देना
1757,täuschen::V,engainatu,धोखा देना
1758,betrügen::V,iruzurtu,धोखा देना
1759,töten::V,hil,मारना
1760,töten::V,hil,मार डालना
1761,töten::V,heriotza eman,मारना
1762,töten::V,heriotza eman,मार डालना
1763,wohnen::V,bizi izan,रहना
1764,arbeiten::V,lan egin,काम करना
1765,arbeiten::V,behar egin,काम करना
1766,sammeln::V,bildu,जमा करना
1767,sammeln::V,bildumatu,जमा करना
1768,pflücken::V,batu,चुनना
1769,pflücken::V,batu,तोड़ना
1770,pflücken::V,bildu,चुनना
1771,pflücken::V,bildu,तोड़ना
1772,jagen::V,ehizatu,आखेट करना
1773,jagen::V,ehizatu,शिकार करना
1774,fischen::V,arrantzatu,मछली पकड़ना
1775,fischen::V,arrantza egin,मछली पकड़ना
1776,fassen::V,harrapatu,पकड़ना
1777,hüten::V,begiratu,चराना
1778,treiben::V,bultza egin,हाँकना
1779,anbinden::V,estekatu,बाँधना
1780,füttern::V,bazkatu,खिलाना
1781,melken::V,jetzi,दुहना
1782,hacken::V,xehatu,काटना
1783,gießen::V,isuri,सींचना
1784,reifen::V,heldu,पकना
1785,reifen::V,zoritu,पकना
1786,zubereiten::V,prestatu,पकाना
1787,kochen::V,egosi,पकाना
1788,kochen::V,egosi,राँधना
1789,backen::V,labean egin,पकाना
1790,braten::V,erregosi,तलना
1791,braten::V,erregosi,भूनना
1792,umrühren::V,eragin,फेंटना
1793,stricken::V,trikotatu,बुनना
1794,stricken::V,puntu egin,बुनना
1795,nähen::V,josi,सीना
1796,färben::V,tindatu,रँगना
1797,reinigen::V,ikuzi,साफ़ करना
1798,reinigen::V,ikuzi,शुद्ध करना
1799,reinigen::V,garbitu,साफ़ करना
1800,reinigen::V,garbitu,शुद्ध करना
1801,waschen::V,xahutu,धोना
1802,waschen::V,garbitu,धोना
1803,abwischen::V,xukatu,पोंछ्ना
1804,spülen::V,irakutzi,माँजना
1805,spülen::V,irakutzi,खँगालना
1806,fegen::V,erraztatu,बुहारना
1807,kehren::V,isastu,झाड़ना
1808,baden::V,bainatu,स्नान करना
1809,baden::V,bainua hartu,स्नान करना
1810,sich waschen::V,burua garbitu,नहाना
1811,sich waschen::V,burua garbitu,हाथ-मुँह धोना
1812,ausziehen::V,erantzi,उतारना
1813,anziehen::V,jantzi,पहनना
1814,sich anziehen::V,jantzi,कपड़े पहनना
1815,kämmen::V,orraztu,कंघी करना
1816,schmücken::V,apaindu,सजाना
1817,schmücken::V,apaindu,सँवारना
1818,sagen::V,esan,कहना
1819,sagen::V,esan,बताना
1820,sprechen::V,mintzatu,बोलना
1821,sprechen::V,hitz egin,बोलना
1822,reden::V,hitz egin,बोलना
1823,reden::V,hitz egin,बात करना
1824,sich unterhalten::V,solastu,बात करना
1825,sich unterhalten::V,solastu,बातचीत करना
1826,sich unterhalten::V,solas egin,बात करना
1827,sich unterhalten::V,solas egin,बातचीत करना
1828,fragen::V,galdetu,पूछ्ना
1829,fragen::V,galdetu,प्रश्न करना
1830,bitten::V,eskatu,माँगना से
1831,bitten::V,galdegin,माँगना से
1832,erzählen::V,edestu,बताना
1833,erzählen::V,kontatu,बताना
1834,mitteilen::V,jakinarazi,ख़बर देना
1835,mitteilen::V,jakinarazi,सूचना देना
1836,nennen::V,izena eman,नाम देना
1837,rufen::V,dei egin,बुलाना
1838,prahlen::V,harrokerian ibili,शेख़ी बघारना
1839,prahlen::V,ahoberokeriak esan,शेख़ी बघारना
1840,übersetzen::V,itzuli,अनुवाद करना
1841,denken::V,pentsatu,सोचना
1842,denken::V,gogoeta egin,सोचना
1843,glauben::V,sinetsi,विश्वास करना
1844,bemerken::V,ohartu,ध्यान देना पर
1845,bemerken::V,konturatu,ध्यान देना पर
1846,erkennen::V,ezagutu,पहचानना
1847,erkennen::V,antzeman,पहचानना
1848,begreifen::V,ulertu,समझना
1849,verstehen::V,aditu,सुनना
1850,lernen::V,ikasi,पढ़ना
1851,wissen::V,jakin,जानना
1852,wissen::V,jakin,मालूम होना
1853,sich erinnern an::V,gogoratu,याद करना
1854,sich erinnern an::V,gogoan izan,याद करना
1855,vergessen::V,ahaztu,भूलना
1856,vergessen::V,ahaztu,बिसारना
1857,vergessen::V,ahantzi,भूलना
1858,vergessen::V,ahantzi,बिसारना
1859,messen::V,neurtu,नापना
1860,zählen::V,zenbatu,गिनना
1861,zählen::V,kopuratu,गिनना
1862,rechnen::V,kalkulatu,गणना करना
1863,rechnen::V,kalkulatu,हिसाब करना
1864,lesen::V,irakurri,पढ़ना
1865,malen::V,margotu,कींचना
1866,zeichnen::V,marraztu,चित्र कींचना
1867,schreiben::V,idatzi,लिखना
1868,besitzen::V,ukan,मालिक होना
1869,besitzen::V,ukan,स्वामी होना
1870,besitzen::V,eduki,मालिक होना
1871,besitzen::V,eduki,स्वामी होना
1872,kaufen::V,erosi,ख़रीदना
1873,verkaufen::V,saldu,बेचना
1874,bezahlen::V,ordaindu,चुकाना
1875,bezahlen::V,ordaindu,अदा करना
1876,zahlen::V,ordaindu,अदा करना
1877,beherrschen::V,menpean izan,शासन करना पर
1878,ertragen::V,jasan,सहना
1879,ertragen::V,pairatu,सहना
