,Concept_ID,sq,hi
1456,fallen lassen::V,lëshoj,गिराना
1457,machen::V,bëj,करना
1458,machen::V,bëj,बनाना
1459,herstellen::V,prodhoj,बनाना
1460,herstellen::V,prodhoj,तैयार करना
1461,bauen::V,ndërtoj,बनाना
1462,bauen::V,ndërtoj,निर्माण करना
1463,reparieren::V,ndreq,मरम्मत करना
1464,reparieren::V,meremetoj,मरम्मत करना
1465,verbessern::V,përmirësoj,सुधारना
1466,ändern::V,ndërroj,बदलना
1467,ändern::V,ndërroj,परीवर्तन करना
1468,graben::V,gërmoj,खोदना
1469,beugen::V,kërrus,झुकाना
1470,biegen::V,përkul,झुकाना
1471,drehen::V,dredh,फेरना
1472,drehen::V,dredh,घुमाना
1473,drehen::V,rrotulloj,फेरना
1474,drehen::V,rrotulloj,घुमाना
1475,wenden::V,kthej,पलटना
1476,wenden::V,kthej,मोड़ना
1477,umdrehen::V,kthej,घुमाना
1478,heben::V,ngre,उठाना
1479,heben::V,ngre,ऊँचा करना
1480,hochheben::V,ngre,उठाना
1481,hochheben::V,ngre,ऊपर को उठाना
1482,ergreifen::V,rrëmbej,पकड़ना
1483,ergreifen::V,rrëmbej,हाथ में लेना
1484,halten::V,mbaj,धरना
1485,halten::V,mbaj,पकड़ना
1486,drücken::V,shtyp,दबाना
1487,schieben::V,shtyj,सरकाना
1488,schieben::V,shtyj,खिसकाना
1489,kratzen::V,kruaj,खुरचना
1490,kratzen::V,kruaj,खुजलाना
1491,kratzen::V,gërvisht,खुरचना
1492,kratzen::V,gërvisht,खुजलाना
1493,lecken::V,lëpij,चाटना
1494,beißen::V,kafshoj,काटना
1495,abreißen::V,shkëpus,तोड़ना
1496,abschneiden::V,cungoj,काट करना
1497,binden::V,lidh,बाँधना
1498,stecken::V,fus,खोंसना
1499,stecken::V,ngul,खोंसना
1500,brechen::V,thyej,तोड़ना
1501,klopfen::V,trokas,खटखटाना
1502,hauen::V,godas,ठोकना
1503,kleben::V,ngjis,चिपकाना
1504,reiben::V,fërkoj,घिसना
1505,reiben::V,fërkoj,रगड़ना
1506,streichen::V,lyej,लगाना
1507,schleifen::V,mpreh,तेज़ करना
1508,schneiden::V,pres,कतरना
1509,rütteln::V,shkund,झकझोरना
1510,schütteln::V,lëkund,हिलाना
1511,schwenken::V,valëvit,घुमाना
1512,schütten::V,mbush,उँडेलना
1513,füllen::V,mbush,भरना
1514,füllen::V,mbush,ठूसना
1515,einwickeln::V,mbështjell,लपेटना
1516,tragen::V,mbaj,ढोना
1517,tragen::V,mbart,ढोना
1518,schleppen::V,heq,घसीटना
1519,schleppen::V,zhgërryej,घसीटना
1520,ziehen::V,tërheq,खींचना
1521,aufbewahren::V,ruaj,रखना
1522,werfen::V,hedh,फेंकना
1523,fangen::V,kap,पकड़ना
1524,packen::V,rrëmbej,पकड़ना
1525,verstecken::V,fsheh,छिपाना
1526,teilen::V,ndaj,बाँटना
1527,schicken::V,dërgoj,भेजना
1528,bringen::V,sjell,लाना
1529,hinzufügen::V,shtoj,जोड़ना
1530,bekommen::V,kap,पाना
1531,erhalten::V,marr,पाना
1532,erhalten::V,marr,मिलना
1533,nehmen::V,marr,लेना
1534,wählen::V,zgjedh,चुनना
1535,auswählen::V,përzgjedh,चुनना
1536,bewahren::V,ruaj,बनाए रखना
1537,behindern::V,pengoj,रोकना
1538,verderben::V,prish,ख़राब करना
1539,beschädigen::V,dëmtoj,नुक़सान पहुँचाना
1540,zerbrechen::V,thyej,तोड़ना
1541,zerreißen::V,çjerr,तोड़ना
1542,zerreißen::V,zheloj,तोड़ना
1543,zerstören::V,prish,नष्ट करना
1544,zerstören::V,prish,बरबाद करना
1545,zerstören::V,shkatërroj,नष्ट करना
1546,zerstören::V,shkatërroj,बरबाद करना
1547,verbrennen::V,djeg,जलाना
1548,geben::V,jap,देना
1549,reichen::V,jap,थमाना
1550,schenken::V,fal,भेंट देना
1551,schenken::V,dhuroj,भेंट देना
1552,versprechen::V,premtoj,वादा करना
1553,wünschen::V,uroj,कामना करना
1554,loben::V,lëvdoj,तारीफ़ करना
1555,loben::V,lavdëroj,तारीफ़ करना
1556,küssen::V,puth,चूमना
1557,wiegen::V,tund,झुलाना
1558,zudecken::V,mbuloj,ढकना
1559,wecken::V,zgjoj,जगाना
1560,zeigen::V,dëftej,दिखाना
1561,führen::V,çoj,रास्ता दिखाना
1562,lehren::V,arsej,पढ़ाना
1563,unterrichten::V,arsimoj,सिखाना
1564,aufziehen::V,rris,पालना
1565,leiten::V,udhëheq,संचालन करना
1566,antreiben::V,nxis,हड़बड़ाना
1567,lassen::V,detyroj,-आना
1568,lassen::V,detyroj,कराना
1569,einladen::V,ftoj,बुलाना
1570,vereinigen::V,bashkoj,मिलाना
1571,vereinigen::V,bashkoj,संयुक्त करना
1572,besuchen::V,vizitoj,मिलना से
1573,besuchen::V,vizitoj,मिलने जाना से
1574,treffen::V,ndesh,मिलना
1575,sich versammeln::V,tubohem,इकट्ठा होना
1576,spielen::V,loz,खेलना
1577,spielen::V,luaj,खेलना
1578,singen::V,këndoj,गाना
1579,tanzen::V,kërcej,नाचना
1580,tanzen::V,vallëzoj,नाचना
1581,sich trennen::V,ndahem,अलग होना
1582,verlassen::V,braktis,छोड़ना
1583,retten::V,shpëtoj,बचाना
1584,bewachen::V,ruaj,आँख रखना पर
1585,schützen::V,ruaj,रक्षा करना
1586,schützen::V,mbroj,रक्षा करना
1587,verteidigen::V,mbroj,रक्षा करना
1588,sich schlagen::V,zihem,हाथापाई करना
1589,schießen::V,shtie,गोली मारना
1590,siegen::V,fitoj,जीतना
1591,siegen::V,fitoj,विजय पाना
1592,siegen::V,ngadhënjej,जीतना
1593,siegen::V,ngadhënjej,विजय पाना
1594,ärgern::V,zemëroj,चिढ़ाना
1595,schlagen::V,rrah,मारना
1596,schlagen::V,godas,मारना
1597,treten::V,shtyj,ठोकर मारना
1598,treten::V,shtyj më këmbë,ठोकर मारना
1599,stechen::V,ther,भेदना
1600,stechen::V,ther,भोंकना
1601,stechen::V,shpoj,भेदना
1602,stechen::V,shpoj,भोंकना
1603,stoßen::V,shtyj,धक्का देना
1604,stoßen::V,shtyj,झटका देना
1605,stehlen::V,vjedh,चोरी करना
1606,stören::V,pengoj,बुरा लगना
1607,belästigen::V,bezdis,तंग करना
1608,verbergen::V,fsheh,लुकाना
1609,täuschen::V,mashtroj,धोखा देना
1610,betrügen::V,kobis,धोखा देना
1611,töten::V,vras,मारना
1612,töten::V,vras,मार डालना
1613,wohnen::V,banoj,रहना
1614,arbeiten::V,punoj,काम करना
1615,arbeiten::V,vardoj,काम करना
1616,sammeln::V,mbledh,जमा करना
1617,sammeln::V,grumbulloj,जमा करना
1618,pflücken::V,vjel,चुनना
1619,pflücken::V,vjel,तोड़ना
1620,pflücken::V,mbledh,चुनना
1621,pflücken::V,mbledh,तोड़ना
1622,jagen::V,gjuaj,आखेट करना
1623,jagen::V,gjuaj,शिकार करना
1624,fischen::V,peshkoj,मछली पकड़ना
1625,fischen::V,gjuaj peshk,मछली पकड़ना
1626,fassen::V,zë,पकड़ना
1627,hüten::V,kullos,चराना
1628,treiben::V,vë përpara,हाँकना
1629,anbinden::V,lidh,बाँधना
1630,füttern::V,grazhdoj,खिलाना
1631,melken::V,mjel,दुहना
1632,hacken::V,grij,काटना
1633,gießen::V,ujis,सींचना
1634,reifen::V,piqem,पकना
1635,zubereiten::V,gatuaj,पकाना
1636,kochen::V,ziej,पकाना
1637,kochen::V,ziej,राँधना
1638,backen::V,pjek,पकाना
1639,backen::V,furroj,पकाना
1640,braten::V,fërgoj,तलना
1641,braten::V,fërgoj,भूनना
1642,braten::V,tiganis,तलना
1643,braten::V,tiganis,भूनना
1644,umrühren::V,trazoj,फेंटना
1645,stricken::V,thur,बुनना
1646,nähen::V,qep,सीना
1647,färben::V,ngjyej,रँगना
1648,färben::V,bojatis,रँगना
1649,reinigen::V,qëroj,साफ़ करना
1650,reinigen::V,qëroj,शुद्ध करना
1651,reinigen::V,pastroj,साफ़ करना
1652,reinigen::V,pastroj,शुद्ध करना
1653,waschen::V,laj,धोना
1654,waschen::V,finjos,धोना
1655,abwischen::V,fshij,पोंछ्ना
1656,spülen::V,kulloj,माँजना
1657,spülen::V,kulloj,खँगालना
1658,fegen::V,fshij,बुहारना
1659,kehren::V,fshij,झाड़ना
1660,baden::V,lahem,स्नान करना
1661,sich waschen::V,lahem,नहाना
1662,sich waschen::V,lahem,हाथ-मुँह धोना
1663,ausziehen::V,heq,उतारना
1664,ausziehen::V,zbath,उतारना
1665,anziehen::V,vesh,पहनना
1666,anziehen::V,mbath,पहनना
1667,sich anziehen::V,vishem,कपड़े पहनना
1668,kämmen::V,kreh,कंघी करना
1669,schmücken::V,hijeshoj,सजाना
1670,schmücken::V,hijeshoj,सँवारना
1671,sagen::V,them,कहना
1672,sagen::V,them,बताना
1673,sprechen::V,flas,बोलना
1674,reden::V,fjalos,बोलना
1675,reden::V,fjalos,बात करना
1676,reden::V,fjalëtoj,बोलना
1677,reden::V,fjalëtoj,बात करना
1678,sich unterhalten::V,bisedoj,बात करना
1679,sich unterhalten::V,bisedoj,बातचीत करना
1680,fragen::V,pyes,पूछ्ना
1681,fragen::V,pyes,प्रश्न करना
1682,bitten::V,lus,माँगना से
1683,bitten::V,lutem,माँगना से
1684,erzählen::V,rrëfej,बताना
1685,mitteilen::V,kumtoj,ख़बर देना
1686,mitteilen::V,kumtoj,सूचना देना
1687,nennen::V,quaj,नाम देना
1688,rufen::V,thërras,बुलाना
1689,prahlen::V,mburrem,शेख़ी बघारना
1690,prahlen::V,kapardisem,शेख़ी बघारना
1691,übersetzen::V,përkthej,अनुवाद करना
1692,denken::V,mendoj,सोचना
1693,glauben::V,besoj,विश्वास करना
1694,bemerken::V,vërej,ध्यान देना पर
1695,erkennen::V,njoh,पहचानना
1696,erkennen::V,shquaj,पहचानना
1697,begreifen::V,marr vesh,समझना
1698,verstehen::V,marr vesh,सुनना
1699,lernen::V,mësoj,पढ़ना
1700,wissen::V,di,जानना
1701,wissen::V,di,मालूम होना
1702,sich erinnern an::V,kujtoj,याद करना
1703,vergessen::V,harroj,भूलना
1704,vergessen::V,harroj,बिसारना
1705,messen::V,mas,नापना
1706,zählen::V,njeh,गिनना
1707,rechnen::V,llogaris,गणना करना
1708,rechnen::V,llogaris,हिसाब करना
1709,lesen::V,lexoj,पढ़ना
1710,lesen::V,këndoj,पढ़ना
1711,malen::V,lyej,कींचना
1712,zeichnen::V,vizatoj,चित्र कींचना
1713,schreiben::V,shkruaj,लिखना
1714,besitzen::V,kam,मालिक होना
1715,besitzen::V,kam,स्वामी होना
1716,kaufen::V,blej,ख़रीदना
1717,verkaufen::V,shes,बेचना
1718,bezahlen::V,paguaj,चुकाना
1719,bezahlen::V,paguaj,अदा करना
1720,zahlen::V,paguaj,अदा करना
1721,beherrschen::V,zotëroj,शासन करना पर
1722,ertragen::V,duroj,सहना
