,Concept_ID,it,ka
1413,verstehen::V,comprèndere,გაიგონებს
1414,lernen::V,imparare,ისწავლის
1415,lernen::V,apprèndere,ისწავლის
1416,wissen::V,sapere,ეცოდინება
1417,sich erinnern an::V,ricordare,მოიგონებს
1418,sich erinnern an::V,ricordare,გაიხსენებს
1419,sich erinnern an::V,ricordarsi di,მოიგონებს
1420,sich erinnern an::V,ricordarsi di,გაიხსენებს
1421,vergessen::V,dimenticare,ივიწყებს
1422,messen::V,misurare,ზომავს
1423,zählen::V,contare,ითვლის
1424,rechnen::V,contare,გაიანგარიშებს
1425,rechnen::V,calcolare,გაიანგარიშებს
1426,lesen::V,lèggere,კითხულობს
1427,malen::V,dipìngere,ხატავს
1428,zeichnen::V,disegnare,ხაზავს
1429,schreiben::V,scrìvere,დაწერს
1430,besitzen::V,possedere,ექნება
1431,kaufen::V,comprare,ყიდულობს
1432,kaufen::V,acquistare,ყიდულობს
1433,verkaufen::V,vendere,გაყიდის
1434,bezahlen::V,pagare,გადაიხდის
1435,zahlen::V,pagare,გადაიხდის
1436,beherrschen::V,dominare,ფლობს
1437,ertragen::V,sopportare,მოითმენს
