,Concept_ID,it,tr
1551,zählen::V,contare,saymak
1552,rechnen::V,contare,hesap etmek
1553,rechnen::V,calcolare,hesap etmek
1554,lesen::V,lèggere,okumak
1555,malen::V,dipìngere,resmini yapmak
1556,zeichnen::V,disegnare,çizmek
1557,schreiben::V,scrìvere,yazmak
1558,besitzen::V,possedere,haiz olmak
1559,besitzen::V,possedere,sahip olmak
1560,kaufen::V,comprare,almak
1561,kaufen::V,acquistare,almak
1562,verkaufen::V,vendere,satmak
1563,bezahlen::V,pagare,ödemek
1564,zahlen::V,pagare,ödemek
1565,beherrschen::V,dominare,hâkim olmak
1566,ertragen::V,sopportare,dayanmak
1567,ertragen::V,sopportare,katlanmak
