,Concept_ID,mn,kn
1084,beißen::V,зуух,ಕಚ್ಚು
1085,beißen::V,хазах,ಕಚ್ಚು
1086,abreißen::V,таслах,ಹರಿ
1087,abschneiden::V,тайрах,ಕತ್ತರಿಸು
1088,binden::V,боох,ಕಟ್ಟು
1089,binden::V,хүлэх,ಕಟ್ಟು
1090,stecken::V,шаах,ಸಿಕ್ಕಿಸು
1091,stecken::V,шигтгэх,ಸಿಕ್ಕಿಸು
1092,brechen::V,хугалах,ಮುರಿ
1093,klopfen::V,цохих,ತಟ್ಟು
1094,klopfen::V,тогших,ತಟ್ಟು
1095,hauen::V,дэлдэх,ಹೊಡೆ
1096,kleben::V,наах,ಅಂಟಿಸು
1097,reiben::V,нухах,ಉಜ್ಜು
1098,reiben::V,нидчих,ಉಜ್ಜು
1099,streichen::V,нялах,ಹರಡು
1100,streichen::V,түрхэх,ಹರಡು
1101,schleifen::V,билүүдэх,ಮಸೆ
1102,schleifen::V,гуранздах,ಮಸೆ
1103,schneiden::V,огтлох,ಕತ್ತರಿಸು
1104,rütteln::V,холхнулах,ಕುಲುಕಿಸು
1105,schütteln::V,сэгсрэх,ಅಲುಗಿಸು
1106,schwenken::V,дэвэх,ತೂಗಾಡು
1107,schwenken::V,даллах,ತೂಗಾಡು
1108,schütten::V,цутгах,ಎರೆ
1109,schütten::V,аягалах,ಎರೆ
1110,füllen::V,дүүргэх,ತುಂಬಿಸು
1111,einwickeln::V,боох,ಹೊದಿಸು
1112,einwickeln::V,ороох,ಹೊದಿಸು
1113,tragen::V,авчрах,ಹೊರು
1114,schleppen::V,чирэх,ಜಗ್ಗು
1115,ziehen::V,татах,ಎಳೆ
1116,aufbewahren::V,хадгалах,ಇಟ್ಟುಕೊ
1117,werfen::V,хаях,ಎಸೆ
1118,werfen::V,шидэх,ಎಸೆ
1119,fangen::V,барих,ಹಿಡಿ
1120,packen::V,шүүрэх,ಸೆಳೆ
1121,verstecken::V,нуух,ಮುಚ್ಚಿಡು
1122,teilen::V,хуваах,ವಿಭಜಿಸು
1123,schicken::V,илгээх,ಕಳುಹಿಸು
1124,schicken::V,явуулах,ಕಳುಹಿಸು
1125,bringen::V,авчрах,ತರು
1126,bringen::V,аваачих,ತರು
1127,hinzufügen::V,нэмэх,ಕೂಡಿಸು
1128,bekommen::V,хүлээн авах,ಸಂಪಾದಿಸು
1129,erhalten::V,хүлээн авах,ಪಡೆ
1130,nehmen::V,авах,ಹಿಡಿ
1131,wählen::V,сонгох,ಆರಿಸು
1132,auswählen::V,шилэх,ಆಯಿ
1133,bewahren::V,гамнах,ರಕ್ಷಿಸಿಡು
1134,behindern::V,саад хийх,ಅಡ್ಡಿಮಾಡು
1135,behindern::V,тотгор болох,ಅಡ್ಡಿಮಾಡು
1136,verderben::V,эвдэх,ಕೆಡಿಸು
1137,beschädigen::V,гэмтээх,ಹಾಳುಮಾಡು
1138,zerbrechen::V,хагалах,ಮುರಿ
1139,zerbrechen::V,хага цохих,ಮುರಿ
1140,zerreißen::V,урах,ಸೀಳು
1141,zerstören::V,эвдэх,ಅಳಿಸು
1142,zerstören::V,сүйтгэх,ಅಳಿಸು
1143,verbrennen::V,шатаах,ಸುಡು
1144,geben::V,өгөх,ಕೊಡು
1145,reichen::V,өгөх,ಕೊಡು
1146,reichen::V,дамжуулах,ಕೊಡು
1147,schenken::V,бэлэглэх,ಅರ್ಪಿಸು
1148,versprechen::V,амлах,ವಾಗ್ದಾನಮಾಡು
1149,wünschen::V,ерөөх,ಬಯಸು
1150,loben::V,магтах,ಹೊಗಳು
1151,loben::V,сайшаах,ಹೊಗಳು
1152,küssen::V,озох,ಚುಂಬಿಸು
1153,küssen::V,үнсэх,ಚುಂಬಿಸು
1154,wiegen::V,бүүвэйлэх,ತೂಗು
1155,zudecken::V,хучих,ಹಾಸು
1156,zudecken::V,бүтээх,ಹಾಸು
1157,wecken::V,сэрээх,ಎಬ್ಬಿಸು
1158,zeigen::V,үзүүлэх,ತೋರಿಸು
1159,führen::V,хөтлөх,ದಾರಿತೋರಿಸು
1160,lehren::V,заах,ಕಲಿಸು
1161,unterrichten::V,сургах,ಬೋಧಿಸು
1162,aufziehen::V,өсгөх,ಸಲಹು
1163,aufziehen::V,хүмүүжүүлэх,ಸಲಹು
1164,leiten::V,удирдах,ಮುಂದಾಳಾಗಿರು 
1165,antreiben::V,шамдуулах,ಓಡಿಸು
1166,lassen::V,-уулах,ಮಾಡಲುಬಿಡು
1167,einladen::V,залах,ಆಹ್ವಾನಿಸು
1168,vereinigen::V,нэгтгэх,ಒಂದಾಗು
1169,vereinigen::V,хамтруулах,ಒಂದಾಗು
1170,besuchen::V,зочлох,ಭೇಟಿಯಾಗು
1171,treffen::V,учрах,ಸಂಧಿಸು
1172,treffen::V,дайралдах,ಸಂಧಿಸು
1173,sich versammeln::V,хуралдах,ನೆರೆ
1174,spielen::V,наадах,ಆಡು
1175,singen::V,дуулах,ಹಾಡು
1176,tanzen::V,бүжиглэх,ಕುಣಿ
1177,sich trennen::V,салах,ಪ್ರತ್ಯೇಮಾಡು
1178,verlassen::V,хаях,ಕಳೆ
1179,retten::V,гэтэлгэх,ರಕ್ಷಿಸು
1180,bewachen::V,сахих,ಕಾಪಾಡು
1181,schützen::V,хамгаалах,ಸಂರಕ್ಷಿಸು
1182,verteidigen::V,хамгаалах,ಕಾಪಿಡು
1183,sich schlagen::V,зодолдох,ಕಿತ್ತಾಟ
1184,schießen::V,харвах,ಎಸೆ
1185,schießen::V,буу буудах,ಎಸೆ
1186,siegen::V,ялах,ಗೆಲ್ಲು
1187,ärgern::V,уурлуулах,ರೇಗಿಸು
1188,ärgern::V,уур хүргэх,ರೇಗಿಸು
1189,schlagen::V,цохих,ಹೊಡೆ
1190,treten::V,өшиглөх,ಒದೆ
1191,stechen::V,хатгах,ಚುಚ್ಚು
1192,stoßen::V,ёврох,ತಳ್ಳು
1193,stoßen::V,нудрах,ತಳ್ಳು
1194,stehlen::V,хулгайлах,ಕದಿ
1195,stören::V,саад болох,ಕತಕು
1196,belästigen::V,зовоох,ತೊಂದರೆ
1197,belästigen::V,амраахгүй байх,ತೊಂದರೆ
1198,verbergen::V,нуух,ಮರೆಮಾಜು
1199,verbergen::V,далдлах,ಮರೆಮಾಜು
1200,täuschen::V,мэхлэх,ಠಕ್ಕಿಸು
1201,betrügen::V,хуурах,ವಂಚಿಸು
1202,töten::V,алах,ಕೊಲ್ಲು
1203,wohnen::V,суух,ವಾಸಿಸು
1204,wohnen::V,амьдрах,ವಾಸಿಸು
1205,arbeiten::V,ажиллах,ಕೆಲಸ ಮಾಡು
1206,arbeiten::V,хөдөлмөрлөх,ಕೆಲಸ ಮಾಡು
1207,sammeln::V,түүх,ಸಂಚಯಿಸು
1208,sammeln::V,хураах,ಸಂಚಯಿಸು
1209,pflücken::V,түүх,ಬಿಡಿಸು
1210,jagen::V,агнах,ಬೇಟೆಯಾಡು
1211,jagen::V,гөрөөлөх,ಬೇಟೆಯಾಡು
1212,fischen::V,загасчлах,ಮೀನು ಹಿಡಿ
1213,fischen::V,загас барих,ಮೀನು ಹಿಡಿ
1214,fassen::V,барих,ಹಿಡಿ
1215,hüten::V,маллах,ಗುಂಪುಸೇರಿಸು
1216,hüten::V,хариулах,ಗುಂಪುಸೇರಿಸು
1217,treiben::V,туух,ದಬ್ಬು
1218,anbinden::V,уях,ಬಿಗಿ
1219,füttern::V,тэжээх,ಮೇಯಿಸು
1220,melken::V,саах,ಹಾಲು ಕರೆ
1221,hacken::V,цавчих,ತುಂಡರಿಸು
1222,gießen::V,услах,ನೀರುಹಾಕು
1223,reifen::V,боловсрох,ಕಳಿ
1224,zubereiten::V,бэлдэх,ಅಡಿಗೆಮಾಡು
1225,kochen::V,чанах,ಅಡು
1226,backen::V,жигнэх,ಬೇಯಿಸು
1227,braten::V,шарах,ಕರಿ
1228,braten::V,хайрах,ಕರಿ
1229,umrühren::V,хутгах,ಕಲಕು
1230,stricken::V,нэхэх,ಹೆಣೆ
1231,stricken::V,сүлжих,ಹೆಣೆ
1232,nähen::V,оёх,ಹೊಲಿ
1233,färben::V,будах,ಬಣ್ಣ ಹತ್ತು
1234,reinigen::V,арилгах,ಸ್ವಚ್ಛಮಾಡು
1235,reinigen::V,цэвэрлэх,ಸ್ವಚ್ಛಮಾಡು
1236,waschen::V,угаах,ತೊಳೆ
1237,abwischen::V,арчих,ಒರಸು
1238,spülen::V,зайлах,ಗಲಬರಿಸು
1239,fegen::V,хамах,ಗುಡಿಸು
1240,fegen::V,шүүрдэх,ಗುಡಿಸು
1241,kehren::V,шүүрдэх,ಗುಡಿಸು
1242,kehren::V,туужуудах,ಗುಡಿಸು
1243,baden::V,усанд орох,ಸ್ನಾನಮಾಡು
1244,sich waschen::V,биеэ угаах,ತೊಳೆ
1245,ausziehen::V,тайлах,ಬಿಚ್ಚು
1246,anziehen::V,өмсөх,ಹಾಕು
1247,sich anziehen::V,хувцаслах,ಹಾಕು
1248,kämmen::V,самнах,ಬಾಚು
1249,schmücken::V,гоёх,ಅಲಂಕರಿಸು
1250,schmücken::V,чимэх,ಅಲಂಕರಿಸು
1251,sagen::V,гэх,ಹೇಳು
1252,sagen::V,хэлэх,ಹೇಳು
1253,sprechen::V,ярих,ನುಡಿ
1254,sprechen::V,өгүүлэх,ನುಡಿ
1255,reden::V,хэлэх,ನುಡಿ
1256,reden::V,хөөрөлдөх,ನುಡಿ
1257,sich unterhalten::V,ярилцах,ಹರಟೆ ಹೊಡಿ
1258,fragen::V,асуух,ವಿಚಾರಿಸು
1259,bitten::V,гуйх,ಬೇಡು
1260,erzählen::V,өгүүлэх,ಹೇಳು
1261,mitteilen::V,дуулгах,ತಿಳಿಸು
1262,mitteilen::V,мэдээлэх,ತಿಳಿಸು
1263,nennen::V,нэрлэх,ಹೆಸರಿಡು
1264,rufen::V,дуудах,ಕರೆ
1265,prahlen::V,бардах,ಜಂಬ ಕೊಚ್ಚು
1266,prahlen::V,сайрхах,ಜಂಬ ಕೊಚ್ಚು
1267,übersetzen::V,орчуулах,ಭಾಷಾಂತರಿಸು
1268,denken::V,санах,ಯೋಚಿಸು
1269,glauben::V,итгэх,ನಂಬು
1270,bemerken::V,ажих,ಗಮನಿಸು
1271,bemerken::V,ажиглах,ಗಮನಿಸು
1272,erkennen::V,таних,ಗುರುತುಹಿಡಿ
1273,begreifen::V,ойлгох,ಗ್ರಹಿಸು
1274,verstehen::V,мэдэж авах,ಅರ್ಥಮಾಡಿಕೊ
1275,lernen::V,сурах,ಕಲಿ
1276,wissen::V,мэдэх,ಅರಿ
1277,sich erinnern an::V,дурсах,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1278,vergessen::V,мартах,ಮರೆತುವಿಡು
1279,messen::V,хэмжих,ಅಳೆ
1280,zählen::V,тоолох,ಗಣಿಸು
1281,rechnen::V,тооцоох,ಲೆಕ್ಕ ಹಾಕು
1282,lesen::V,унших,ಓದು
1283,malen::V,зурах,ಬಿಡಿಸು
1284,zeichnen::V,дүрслэн бичих,ಬಿಡಿಸು
1285,schreiben::V,бичих,ಬರೆ
1286,besitzen::V,эзэмших,ಒಡೆಯನಾಗಿರು
1287,kaufen::V,худалдан авах,ಕೊಳ್ಳು
1288,verkaufen::V,худалдах,ಕೊಡು
1289,bezahlen::V,төлөх,ಬೆಲೆತೆರು
1290,zahlen::V,төлөх,ಹಣವನ್ನುಕೊಡು
1291,beherrschen::V,эзэмших,ಅಧಿಕಾರ ನಡೆಸು
1292,ertragen::V,тэсэх,ಸಹಿಸು
