,Concept_ID,hi,fi
1461,schließen::V,बंद करना,sulkea
1462,stellen::V,रखना,panna
1463,stellen::V,रखना,asettaa
1464,setzen::V,रखना,panna
1465,setzen::V,रखना,istuttaa
1466,setzen::V,बिठाना,panna
1467,setzen::V,बिठाना,istuttaa
1468,legen::V,रखना,panna
1469,legen::V,रखना,asettaa
1470,legen::V,लिटाना,panna
1471,legen::V,लिटाना,asettaa
1472,berühren::V,छूना,koskea
1473,berühren::V,छूना,koskettaa
1474,berühren::V,स्पर्श करना,koskea
1475,berühren::V,स्पर्श करना,koskettaa
1476,verbinden::V,बाँधना,liittää
1477,verbinden::V,बाँधना,yhdistää
1478,bedecken::V,ढकना,kattaa
1479,bedecken::V,ढकना,peittää
1480,aufhängen::V,लटकाना,ripustaa
1481,anzünden::V,जलाना,sytyttää
1482,aufheben::V,उठाना,ylös nostaa
1483,aufheben::V,उठाना,nostaa
1484,zurücklassen::V,पीछे छोड़ना,jättää
1485,verlieren::V,खोना,kadottaa
1486,verlieren::V,गँवाना,kadottaa
1487,fallen lassen::V,गिराना,pudottaa
1488,machen::V,करना,tehdä
1489,machen::V,बनाना,tehdä
1490,herstellen::V,बनाना,tuottaa
1491,herstellen::V,बनाना,valmistaa
1492,herstellen::V,तैयार करना,tuottaa
1493,herstellen::V,तैयार करना,valmistaa
1494,bauen::V,बनाना,rakentaa
1495,bauen::V,निर्माण करना,rakentaa
1496,reparieren::V,मरम्मत करना,korjata
1497,verbessern::V,सुधारना,parantaa
1498,ändern::V,बदलना,muuttaa
1499,ändern::V,परीवर्तन करना,muuttaa
1500,graben::V,खोदना,kaivaa
1501,beugen::V,झुकाना,taivuttaa
1502,biegen::V,झुकाना,taivuttaa
1503,drehen::V,फेरना,kääntää
1504,drehen::V,घुमाना,kääntää
1505,wenden::V,पलटना,kääntää
1506,wenden::V,मोड़ना,kääntää
1507,umdrehen::V,घुमाना,kääntää
1508,heben::V,उठाना,nostaa
1509,heben::V,उठाना,kohottaa
1510,heben::V,ऊँचा करना,nostaa
1511,heben::V,ऊँचा करना,kohottaa
1512,hochheben::V,उठाना,nostaa
1513,hochheben::V,ऊपर को उठाना,nostaa
1514,ergreifen::V,पकड़ना,tarttua
1515,ergreifen::V,हाथ में लेना,tarttua
1516,halten::V,धरना,pitää
1517,halten::V,पकड़ना,pitää
1518,drücken::V,दबाना,painaa
1519,drücken::V,दबाना,puristaa
1520,schieben::V,सरकाना,työntää
1521,schieben::V,खिसकाना,työntää
1522,kratzen::V,खुरचना,raapia
1523,kratzen::V,खुजलाना,raapia
1524,lecken::V,चाटना,nuolla
1525,beißen::V,काटना,purra
1526,abreißen::V,तोड़ना,repiä
1527,abschneiden::V,काट करना,leikata poikki
1528,abschneiden::V,काट करना,leikata
1529,binden::V,बाँधना,sitoa
1530,stecken::V,खोंसना,pistää
1531,brechen::V,तोड़ना,murtaa
1532,klopfen::V,खटखटाना,koputtaa
1533,klopfen::V,खटखटाना,kolkuttaa
1534,hauen::V,ठोकना,lyödä
1535,kleben::V,चिपकाना,liimata
1536,reiben::V,घिसना,hieroa
1537,reiben::V,घिसना,hangata
1538,reiben::V,रगड़ना,hieroa
1539,reiben::V,रगड़ना,hangata
1540,streichen::V,लगाना,sivellä
1541,schleifen::V,तेज़ करना,hioa
1542,schneiden::V,कतरना,leikata
1543,rütteln::V,झकझोरना,ravistaa
1544,schütteln::V,हिलाना,pudistaa
1545,schwenken::V,घुमाना,heiluttaa
1546,schütten::V,उँडेलना,kaataa
1547,füllen::V,भरना,täyttää
1548,füllen::V,ठूसना,täyttää
1549,einwickeln::V,लपेटना,kääriä
1550,tragen::V,ढोना,kantaa
1551,schleppen::V,घसीटना,raahata
1552,ziehen::V,खींचना,vetää
1553,aufbewahren::V,रखना,säilyttää
1554,werfen::V,फेंकना,viskata
1555,fangen::V,पकड़ना,napata
1556,fangen::V,पकड़ना,ottaa kiinni
1557,packen::V,पकड़ना,tarttua
1558,verstecken::V,छिपाना,kätkeä
1559,verstecken::V,छिपाना,piilottaa
1560,teilen::V,बाँटना,jakaa
1561,schicken::V,भेजना,lähettää
1562,bringen::V,लाना,viedä
1563,hinzufügen::V,जोड़ना,lisätä
1564,bekommen::V,पाना,saada
1565,erhalten::V,पाना,saada
1566,erhalten::V,मिलना,saada
1567,nehmen::V,लेना,ottaa
1568,wählen::V,चुनना,valita
1569,auswählen::V,चुनना,valikoida
1570,bewahren::V,बनाए रखना,säilyttää
1571,behindern::V,रोकना,estää
1572,verderben::V,ख़राब करना,pilata
1573,verderben::V,ख़राब करना,turmella
1574,beschädigen::V,नुक़सान पहुँचाना,vioittaa
1575,beschädigen::V,नुक़सान पहुँचाना,vahingoittaa
1576,zerbrechen::V,तोड़ना,rikkoa
1577,zerreißen::V,तोड़ना,repiä rikki
1578,zerreißen::V,तोड़ना,repiä palasiksi
1579,zerstören::V,नष्ट करना,hävittää
1580,zerstören::V,बरबाद करना,hävittää
1581,verbrennen::V,जलाना,polttaa
1582,geben::V,देना,antaa
1583,reichen::V,थमाना,ojentaa
1584,schenken::V,भेंट देना,lahjoittaa
1585,versprechen::V,वादा करना,luvata
1586,wünschen::V,कामना करना,toivottaa
1587,loben::V,तारीफ़ करना,ylistää
1588,küssen::V,चूमना,suudella
1589,wiegen::V,झुलाना,tuudittaa
1590,wiegen::V,झुलाना,keinuttaa
1591,zudecken::V,ढकना,peittää
1592,wecken::V,जगाना,herättää
1593,zeigen::V,दिखाना,näyttää
1594,zeigen::V,दिखाना,osoittaa
1595,führen::V,रास्ता दिखाना,johdattaa
1596,lehren::V,पढ़ाना,opettaa
1597,unterrichten::V,सिखाना,opettaa
1598,aufziehen::V,पालना,kasvattaa
1599,leiten::V,संचालन करना,johtaa
1600,antreiben::V,हड़बड़ाना,hoputtaa
1601,lassen::V,-आना,antaa
1602,lassen::V,कराना,antaa
1603,einladen::V,बुलाना,kutsua
1604,vereinigen::V,मिलाना,yhdistää
1605,vereinigen::V,संयुक्त करना,yhdistää
1606,besuchen::V,मिलना से,vierailla
1607,besuchen::V,मिलने जाना से,vierailla
1608,treffen::V,मिलना,tavata
1609,sich versammeln::V,इकट्ठा होना,kokoontua
1610,spielen::V,खेलना,pelata
1611,spielen::V,खेलना,leikkiä
1612,singen::V,गाना,laulaa
1613,tanzen::V,नाचना,tanssia
1614,sich trennen::V,अलग होना,erota
1615,verlassen::V,छोड़ना,jättää
1616,retten::V,बचाना,pelastaa
1617,bewachen::V,आँख रखना पर,vartioida
1618,schützen::V,रक्षा करना,suojella
1619,verteidigen::V,रक्षा करना,puolustaa
1620,sich schlagen::V,हाथापाई करना,tapella
1621,schießen::V,गोली मारना,ampua
1622,siegen::V,जीतना,voittaa
1623,siegen::V,विजय पाना,voittaa
1624,ärgern::V,चिढ़ाना,ärsyttää
1625,schlagen::V,मारना,lyödä
1626,treten::V,ठोकर मारना,potkaista
1627,stechen::V,भेदना,pistää
1628,stechen::V,भोंकना,pistää
1629,stoßen::V,धक्का देना,sysätä
1630,stoßen::V,धक्का देना,työntää
1631,stoßen::V,झटका देना,sysätä
1632,stoßen::V,झटका देना,työntää
1633,stehlen::V,चोरी करना,varastaa
1634,stören::V,बुरा लगना,häiritä
1635,belästigen::V,तंग करना,häiritä
1636,verbergen::V,लुकाना,kätkeä
1637,täuschen::V,धोखा देना,harhauttaa
1638,betrügen::V,धोखा देना,pettää
1639,betrügen::V,धोखा देना,petkuttaa
1640,töten::V,मारना,tappaa
1641,töten::V,मार डालना,tappaa
1642,wohnen::V,रहना,asua
1643,arbeiten::V,काम करना,tehdä työtä
1644,arbeiten::V,काम करना,työskennellä
1645,sammeln::V,जमा करना,koota
1646,sammeln::V,जमा करना,kerätä
1647,pflücken::V,चुनना,poimia
1648,pflücken::V,तोड़ना,poimia
1649,jagen::V,आखेट करना,metsästää
1650,jagen::V,शिकार करना,metsästää
1651,fischen::V,मछली पकड़ना,kalastaa
1652,fassen::V,पकड़ना,pyydystää
1653,fassen::V,पकड़ना,saalistaa
1654,hüten::V,चराना,paimentaa
1655,treiben::V,हाँकना,ajaa
1656,anbinden::V,बाँधना,kytkeä
1657,füttern::V,खिलाना,ruokkia
1658,melken::V,दुहना,lypsää
1659,hacken::V,काटना,hakata
1660,gießen::V,सींचना,kastella
1661,reifen::V,पकना,kypsyä
1662,zubereiten::V,पकाना,valmistaa
1663,kochen::V,पकाना,keittää
1664,kochen::V,राँधना,keittää
1665,backen::V,पकाना,leipoa
1666,braten::V,तलना,paistaa
1667,braten::V,भूनना,paistaa
1668,umrühren::V,फेंटना,hämmentää
1669,stricken::V,बुनना,kutoa
1670,stricken::V,बुनना,neuloa
1671,nähen::V,सीना,ommella
1672,färben::V,रँगना,värjätä
1673,färben::V,रँगना,värittää
1674,reinigen::V,साफ़ करना,puhdistaa
1675,reinigen::V,शुद्ध करना,puhdistaa
1676,waschen::V,धोना,pestä
1677,abwischen::V,पोंछ्ना,pyyhkiä
1678,spülen::V,माँजना,huuhtoa
1679,spülen::V,खँगालना,huuhtoa
1680,fegen::V,बुहारना,pyyhkäistä
1681,kehren::V,झाड़ना,lakaista
1682,baden::V,स्नान करना,kylpeä
1683,sich waschen::V,नहाना,peseytyä
1684,sich waschen::V,हाथ-मुँह धोना,peseytyä
1685,ausziehen::V,उतारना,riisua
1686,anziehen::V,पहनना,pukea ylleen
1687,sich anziehen::V,कपड़े पहनना,pukeutua
1688,kämmen::V,कंघी करना,kammata
1689,schmücken::V,सजाना,koristaa
1690,schmücken::V,सजाना,kaunistaa
1691,schmücken::V,सँवारना,koristaa
1692,schmücken::V,सँवारना,kaunistaa
1693,sagen::V,कहना,sanoa
1694,sagen::V,बताना,sanoa
1695,sprechen::V,बोलना,puhua
1696,reden::V,बोलना,keskustella
1697,reden::V,बात करना,keskustella
1698,sich unterhalten::V,बात करना,jutella
1699,sich unterhalten::V,बातचीत करना,jutella
1700,fragen::V,पूछ्ना,kysyä
1701,fragen::V,प्रश्न करना,kysyä
1702,bitten::V,माँगना से,pyytää
1703,erzählen::V,बताना,kertoa
1704,mitteilen::V,ख़बर देना,ilmoittaa
1705,mitteilen::V,सूचना देना,ilmoittaa
1706,nennen::V,नाम देना,kutsua
1707,nennen::V,नाम देना,nimittää
1708,rufen::V,बुलाना,kutsua
1709,prahlen::V,शेख़ी बघारना,kerskailla
1710,übersetzen::V,अनुवाद करना,kääntää
1711,denken::V,सोचना,miettiä
1712,denken::V,सोचना,ajatella
1713,glauben::V,विश्वास करना,uskoa
1714,bemerken::V,ध्यान देना पर,huomata
1715,erkennen::V,पहचानना,tunnistaa
1716,begreifen::V,समझना,ymmärtää
1717,verstehen::V,सुनना,ymmärtää
1718,lernen::V,पढ़ना,oppia
1719,wissen::V,जानना,tietää
1720,wissen::V,मालूम होना,tietää
1721,sich erinnern an::V,याद करना,muistaa
1722,vergessen::V,भूलना,unohtaa
1723,vergessen::V,बिसारना,unohtaa
1724,messen::V,नापना,mitata
1725,zählen::V,गिनना,laskea
1726,rechnen::V,गणना करना,laskea
1727,rechnen::V,हिसाब करना,laskea
1728,lesen::V,पढ़ना,lukea
1729,malen::V,कींचना,maalata
1730,zeichnen::V,चित्र कींचना,piirtää
1731,zeichnen::V,चित्र कींचना,piirustaa
1732,schreiben::V,लिखना,kirjoittaa
1733,besitzen::V,मालिक होना,omistaa
1734,besitzen::V,स्वामी होना,omistaa
1735,kaufen::V,ख़रीदना,ostaa
1736,verkaufen::V,बेचना,myydä
1737,bezahlen::V,चुकाना,maksaa
1738,bezahlen::V,अदा करना,maksaa
1739,zahlen::V,अदा करना,maksaa
1740,beherrschen::V,शासन करना पर,hallita
1741,ertragen::V,सहना,kestää
