,Concept_ID,sk,mn
1504,mitteilen::V,oznámiť,дуулгах
1505,mitteilen::V,oznámiť,мэдээлэх
1506,nennen::V,nazvať,нэрлэх
1507,nennen::V,menovať,нэрлэх
1508,rufen::V,volať,дуудах
1509,rufen::V,zavolať,дуудах
1510,prahlen::V,vystatovať sa,бардах
1511,prahlen::V,vystatovať sa,сайрхах
1512,übersetzen::V,preložiť,орчуулах
1513,denken::V,myslieť,санах
1514,glauben::V,veriť,итгэх
1515,bemerken::V,podotknuť,ажих
1516,bemerken::V,podotknuť,ажиглах
1517,bemerken::V,spozorovať,ажих
1518,bemerken::V,spozorovať,ажиглах
1519,erkennen::V,poznať,таних
1520,begreifen::V,pochopiť,ойлгох
1521,begreifen::V,porozumieť,ойлгох
1522,verstehen::V,rozumieť,мэдэж авах
1523,lernen::V,učiť sa,сурах
1524,wissen::V,vedieť,мэдэх
1525,sich erinnern an::V,pamätať si na,дурсах
1526,vergessen::V,zabudnuť,мартах
1527,messen::V,merať,хэмжих
1528,zählen::V,počítať,тоолох
1529,rechnen::V,rátať,тооцоох
1530,rechnen::V,počítať,тооцоох
1531,lesen::V,čítať,унших
1532,malen::V,maľovať,зурах
1533,zeichnen::V,kresliť,дүрслэн бичих
1534,schreiben::V,písať,бичих
1535,besitzen::V,mať,эзэмших
1536,besitzen::V,vlastniť,эзэмших
1537,kaufen::V,kúpiť,худалдан авах
1538,verkaufen::V,predať,худалдах
1539,bezahlen::V,zaplatiť,төлөх
1540,zahlen::V,platiť,төлөх
1541,beherrschen::V,ovládať,эзэмших
1542,ertragen::V,znášať,тэсэх
1543,ertragen::V,vydržať,тэсэх
