,Concept_ID,hi,kk
1448,krank werden::V,बीमार पड़ना,кеселдену
1449,krank werden::V,बीमार पड़ना,сырқаттану
1450,krank werden::V,बीमार पड़ना,ауырып қалу
1451,krank werden::V,बीमार पड़ना,ауыра бастау
1452,krank werden::V,बीमार पड़ना,кеселге ұшырау
1453,krank werden::V,बीमार पड़ना,сырқаттанып қалу
1454,krank sein::V,बीमार होना,ауыру
1455,krank sein::V,बीमार होना,сырқаттану
1456,schmerzen::V,दुखना,ауырады
1457,schmerzen::V,दर्द करना,ауырады
1458,husten::V,खाँसना,жөтелу
1459,genesen::V,ठीक हो जाना,айығу
1460,genesen::V,स्वस्थ हो जाना,айығу
1461,sterben::V,मरना,өлу
1462,sterben::V,मरना,қайтыс
1463,sterben::V,मरना,жантапсыру
1464,umkommen::V,मरना,өлу
1465,umkommen::V,मरना,қаза табу
1466,sich bewegen::V,चलना,жылжу
1467,sich bewegen::V,हिलना,жылжу
1468,sich rühren::V,हिलना,қыбырлау
1469,sich erheben::V,उठना,тұру
1470,sich setzen::V,बैठना,отыру
1471,hinfallen::V,गिरना,жығылу
1472,laufen::V,चलना,жояу жүру
1473,schreiten::V,क़दम जाना,кадамдау
1474,spazierengehen::V,सैर करना,қыдыру
1475,eilen::V,तेज़ी से जाना,асығу
1476,eilen::V,तेज़ी से जाना,жеделдену
1477,eilen::V,तेज़ी से जाना,жедепдеу
1478,eilen::V,शीघ्रता से चलना,асығу
1479,eilen::V,शीघ्रता से चलना,жеделдену
1480,eilen::V,शीघ्रता से चलना,жедепдеу
1481,sich beeilen::V,जल्दी करना,асығу
1482,sich beeilen::V,जल्दी करना,жеделдену
1483,sich beeilen::V,शीघ्रता करना,асығу
1484,sich beeilen::V,शीघ्रता करना,жеделдену
1485,sausen::V,बड़ी तेज़ी से चलना,заулау
1486,rennen::V,भागना,жүгіру
1487,rennen::V,दौड़ना,жүгіру
1488,springen::V,उछलना,секіру
1489,klettern::V,चढ़ना,өрмелеп шығу
1490,schaukeln::V,झूलना,тербелу
1491,kriechen::V,रेंगना,еңбектеу
1492,schwimmen::V,तैरना,жүзу
1493,schwimmen::V,तैरना,малту
1494,schwimmen::V,तैरना,қалықтау
1495,tauchen::V,डूबना,сүңгу
1496,rudern::V,खेना,есу
1497,rudern::V,चप्पू चलाना,есу
1498,fahren::V,चलना,бару
1499,fahren::V,यात्रा करना,бару
1500,fliegen::V,उड़ना,ұшу
1501,gehen::V,जाना,бару
1502,weggehen::V,चला जाना,кету
1503,weggehen::V,बाहर जाना,кету
1504,abfahren::V,छूटना,жөнелу
1505,abfahren::V,रवाना होना,жөнелу
1506,anhalten::V,रुकना,тоқтау
1507,anhalten::V,खड़ा होना,тоқтау
1508,hineingehen::V,घुसना,кіру
1509,hineingehen::V,अंदर जाना,кіру
1510,eintreten::V,प्रवेश करना,ену
1511,kommen::V,आना,жету
1512,ankommen::V,पहुँचना,келу
1513,zurückkommen::V,लौटना,қайту
1514,zurückkommen::V,वापस आना,қайту
1515,bleiben::V,रहना,қалу
1516,bleiben::V,रुकना,қалу
1517,warten::V,इंतज़ार करना,тосу
1518,erwarten::V,प्रतीक्षा करना,күту
1519,suchen::V,ढूँढ़ना,іздеу
1520,finden::V,पाना,табу
1521,finden::V,ढूँढ़ निकालना,табу
1522,versuchen::V,कोशिश करना,талпыну
1523,vorbereiten::V,तैयार करना,әзірлеу
1524,lieben::V,प्यार करना,сүю
1525,mögen::V,पसंद होना,жарату
1526,mögen::V,पसंद होना,жақсы_көру
1527,lachen::V,हँसना,күлу
1528,lachen::V,हँसना,күлісу
1529,rühren::V,छूना,көңілін бұзу
1530,weinen::V,रोना,жылау
1531,schimpfen::V,गाली देना,ақырып-бақыру
1532,sich ärgern::V,चिढ़ना,ашулану
1533,sich ärgern::V,नाराज़ होना,ашулану
1534,sich fürchten::V,डरना,сескену
1535,sich fürchten::V,भय खाना,сескену
1536,fürchten::V,डरना से,қауіптену
1537,fürchten::V,डरना से,сақсыну
1538,fürchten::V,भय खाना से,қауіптену
1539,fürchten::V,भय खाना से,сақсыну
1540,fliehen::V,भागना,қашу
1541,fliehen::V,भागना,қашып кету
1542,flüchten::V,निकल भागना,қашу
1543,flüchten::V,निकल भागना,қашып кету
1544,sehen::V,देखना,көру
1545,anschauen::V,देखना,назар салу
1546,ansehen::V,दृष्टि डालना पर,тамашалау
1547,hören::V,सुनना,есту
1548,zuhören::V,सुनना,тыңдау
1549,zuhören::V,सुनना,құлақ қою
1550,probieren::V,चखना,тату
1551,probieren::V,चखना,дәм тату
1552,riechen::V,सूँघना,иіскеу
1553,fühlen::V,महसूस करना,сезу
1554,fühlen::V,महसूस करना,сезіну
1555,scheinen::V,लगना,болып көріну
1556,zu sehen sein::V,दिखाई देना,көріну
1557,vernehmen::V,सुनना,есту
1558,vernehmen::V,सुनना,есітіп қалу
1559,frieren::V,ठंड लगना,тоңу
1560,frieren::V,ठंड लगना,жаурау
1561,frieren::V,सर्दी लगना,тоңу
1562,frieren::V,सर्दी लगना,жаурау
1563,tun::V,करना,ету
1564,tun::V,करना,істеу
1565,können::V,सकना,білу
1566,können::V,जानना,білу
1567,wollen::V,चाहना,қалау
1568,anfangen::V,शुरू करना,бастау
1569,beenden::V,ख़त्म करना,бітіру
1570,beenden::V,ख़त्म करना,адақтау
1571,beenden::V,ख़त्म करना,тамамдау
1572,beenden::V,ख़त्म करना,аяқтап шығу
1573,beenden::V,समाप्त करना,бітіру
1574,beenden::V,समाप्त करना,адақтау
1575,beenden::V,समाप्त करना,тамамдау
1576,beenden::V,समाप्त करना,аяқтап шығу
1577,aufhören::V,बंद जाना,доғару
1578,aufhören::V,समाप्त जाना,доғару
1579,gelingen::V,बनना,жолы түсу
1580,gelingen::V,अच्छा होना,жолы түсу
1581,geraten::V,बन पड़ना,калу
1582,öffnen::V,खोलना,ашу
1583,öffnen::V,खोलना,ашып қою
1584,schließen::V,बंद करना,жабу
1585,stellen::V,रखना,қою
1586,stellen::V,रखना,қойдыру
1587,setzen::V,रखना,отырғызу
1588,setzen::V,बिठाना,отырғызу
1589,legen::V,रखना,салу
1590,legen::V,रखना,калау
1591,legen::V,लिटाना,салу
1592,legen::V,लिटाना,калау
1593,berühren::V,छूना,тию
1594,berühren::V,स्पर्श करना,тию
1595,verbinden::V,बाँधना,байлап алу
1596,verbinden::V,बाँधना,сабақтастыру
1597,bedecken::V,ढकना,бүркеу
1598,aufhängen::V,लटकाना,ілу
1599,aufhängen::V,लटकाना,асып қою
1600,anzünden::V,जलाना,тұтату
1601,aufheben::V,उठाना,көтеру
1602,zurücklassen::V,पीछे छोड़ना,қалдыру
1603,verlieren::V,खोना,жоғалту
1604,verlieren::V,गँवाना,жоғалту
1605,fallen lassen::V,गिराना,құлатып алу
1606,fallen lassen::V,गिराना,қолдан түсіріп алу
1607,machen::V,करना,ету
1608,machen::V,करना,жасау
1609,machen::V,करना,жасап шығару
1610,machen::V,बनाना,ету
1611,machen::V,बनाना,жасау
1612,machen::V,बनाना,жасап шығару
1613,herstellen::V,बनाना,жасап шығару
1614,herstellen::V,तैयार करना,жасап шығару
1615,bauen::V,बनाना,тұрғызу
1616,bauen::V,निर्माण करना,тұрғызу
1617,reparieren::V,मरम्मत करना,оңдау
1618,verbessern::V,सुधारना,дұрыстау
1619,ändern::V,बदलना,өзгерту
1620,ändern::V,परीवर्तन करना,өзгерту
1621,graben::V,खोदना,үңгу
1622,beugen::V,झुकाना,буғу
1623,biegen::V,झुकाना,ию
1624,biegen::V,झुकाना,майыстыру
1625,drehen::V,फेरना,айналдыру
1626,drehen::V,घुमाना,айналдыру
1627,wenden::V,पलटना,екінші жағын айналдыру
1628,wenden::V,मोड़ना,екінші жағын айналдыру
1629,umdrehen::V,घुमाना,бұру
1630,heben::V,उठाना,көтеру
1631,heben::V,ऊँचा करना,көтеру
1632,hochheben::V,उठाना,жоғарылату
1633,hochheben::V,उठाना,көтеру
1634,hochheben::V,ऊपर को उठाना,жоғарылату
1635,hochheben::V,ऊपर को उठाना,көтеру
1636,ergreifen::V,पकड़ना,бас_салу
1637,ergreifen::V,पकड़ना,шап_беріп_ұстап_алу
1638,ergreifen::V,पकड़ना,шап_беру
1639,ergreifen::V,पकड़ना,шап_ете_түсу
1640,ergreifen::V,हाथ में लेना,бас_салу
1641,ergreifen::V,हाथ में लेना,шап_беріп_ұстап_алу
1642,ergreifen::V,हाथ में लेना,шап_беру
1643,ergreifen::V,हाथ में लेना,шап_ете_түсу
1644,halten::V,धरना,тұту
1645,halten::V,धरना,ұстау
1646,halten::V,पकड़ना,тұту
1647,halten::V,पकड़ना,ұстау
1648,drücken::V,दबाना,басу
1649,schieben::V,सरकाना,итеру
1650,schieben::V,खिसकाना,итеру
1651,kratzen::V,खुरचना,қыру
1652,kratzen::V,खुजलाना,қыру
1653,lecken::V,चाटना,жалау
1654,beißen::V,काटना,қабу
1655,beißen::V,काटना,тістеу
1656,beißen::V,काटना,қауып алу
1657,abreißen::V,तोड़ना,үзу
1658,abschneiden::V,काट करना,қырқу
1659,binden::V,बाँधना,байланыстыру
1660,binden::V,बाँधना,байлап_алу
1661,binden::V,बाँधना,байластыру
1662,binden::V,बाँधना,байлау
1663,binden::V,बाँधना,буу
1664,binden::V,बाँधना,матау
1665,binden::V,बाँधना,сабақтастыру
1666,binden::V,बाँधना,ұштастыру
1667,stecken::V,खोंसना,сұғу
1668,brechen::V,तोड़ना,сындыру
1669,klopfen::V,खटखटाना,қағу
1670,hauen::V,ठोकना,соғу
1671,kleben::V,चिपकाना,желімдеу
1672,reiben::V,घिसना,үйкеу
1673,reiben::V,रगड़ना,үйкеу
1674,streichen::V,लगाना,сүйкеу
1675,schleifen::V,तेज़ करना,егеу
1676,schleifen::V,तेज़ करना,қайрау
1677,schleifen::V,तेज़ करना,егеулеу
1678,schneiden::V,कतरना,кесу
1679,rütteln::V,झकझोरना,қозғау
1680,rütteln::V,झकझोरना,жұлмалау
1681,schütteln::V,हिलाना,дірілдету
1682,schütteln::V,हिलाना,селкілдету
1683,schwenken::V,घुमाना,бұлғау
1684,schwenken::V,घुमाना,сермеу
1685,schütten::V,उँडेलना,құю
1686,füllen::V,भरना,толтыру
1687,füllen::V,ठूसना,толтыру
1688,einwickeln::V,लपेटना,орау
1689,tragen::V,ढोना,алып жүру
1690,schleppen::V,घसीटना,тарту
1691,ziehen::V,खींचना,тарту
1692,aufbewahren::V,रखना,сақтау
1693,werfen::V,फेंकना,лақтыру
1694,fangen::V,पकड़ना,қармау
1695,fangen::V,पकड़ना,қағып алу
1696,packen::V,पकड़ना,шап беру
1697,packen::V,पकड़ना,шап ете түсу
1698,packen::V,पकड़ना,шап беріп ұстап алу
1699,verstecken::V,छिपाना,тығу
1700,verstecken::V,छिपाना,жасыру
1701,teilen::V,बाँटना,бөлу
1702,schicken::V,भेजना,жіберу
1703,bringen::V,लाना,әкелу
1704,bringen::V,लाना,алып келу
1705,hinzufügen::V,जोड़ना,қосу
1706,hinzufügen::V,जोड़ना,үстеу
1707,bekommen::V,पाना,алу
1708,erhalten::V,पाना,алмақ
1709,erhalten::V,मिलना,алмақ
1710,nehmen::V,लेना,алу
1711,nehmen::V,लेना,алмақ
1712,wählen::V,चुनना,таңдау
1713,auswählen::V,चुनना,екшеу
1714,auswählen::V,चुनना,саралау
1715,auswählen::V,चुनना,сұрыптау
1716,auswählen::V,चुनना,сайлап алу
1717,bewahren::V,बनाए रखना,сақтау
1718,behindern::V,रोकना,оралғы болу
1719,verderben::V,ख़राब करना,бүлдіру
1720,beschädigen::V,नुक़सान पहुँचाना,бұзу
1721,zerbrechen::V,तोड़ना,уату
1722,zerreißen::V,तोड़ना,жырту
1723,zerstören::V,नष्ट करना,қирату
1724,zerstören::V,नष्ट करना,талқандау
1725,zerstören::V,बरबाद करना,қирату
1726,zerstören::V,बरबाद करना,талқандау
1727,verbrennen::V,जलाना,өртеу
1728,verbrennen::V,जलाना,жандыру
1729,verbrennen::V,जलाना,өртеп жіберу
1730,verbrennen::V,जलाना,жандырып жіберу
1731,geben::V,देना,беру
1732,reichen::V,थमाना,беру
1733,schenken::V,भेंट देना,тарту
1734,versprechen::V,वादा करना,уәде беру
1735,wünschen::V,कामना करना,тілеу
1736,loben::V,तारीफ़ करना,мақтау
1737,loben::V,तारीफ़ करना,дәріптеу
1738,küssen::V,चूमना,сүю
1739,wiegen::V,झुलाना,тербеу
1740,zudecken::V,ढकना,бүркеу
1741,wecken::V,जगाना,ояту
1742,zeigen::V,दिखाना,көрсету
1743,führen::V,रास्ता दिखाना,ерту
1744,führen::V,रास्ता दिखाना,жетектеу
1745,lehren::V,पढ़ाना,оқыту
1746,unterrichten::V,सिखाना,оқыту
1747,aufziehen::V,पालना,бағу
1748,leiten::V,संचालन करना,басқару
1749,leiten::V,संचालन करना,жетекшілік ету
1750,antreiben::V,हड़बड़ाना,асықтыру
1751,lassen::V,-आना,-ткізу
1752,lassen::V,-आना,мәжбүр ету
1753,lassen::V,कराना,-ткізу
1754,lassen::V,कराना,мәжбүр ету
1755,einladen::V,बुलाना,шақыру
1756,vereinigen::V,मिलाना,біріктіру
1757,vereinigen::V,मिलाना,біріктіріп қою
1758,vereinigen::V,संयुक्त करना,біріктіру
1759,vereinigen::V,संयुक्त करना,біріктіріп қою
1760,besuchen::V,मिलना से,кіріп шығу
1761,besuchen::V,मिलना से,барып шығу
1762,besuchen::V,मिलने जाना से,кіріп шығу
1763,besuchen::V,मिलने जाना से,барып шығу
1764,treffen::V,मिलना,кездесу
1765,sich versammeln::V,इकट्ठा होना,топталу
1766,spielen::V,खेलना,ойнау
1767,singen::V,गाना,сайрау
1768,tanzen::V,नाचना,билеу
1769,sich trennen::V,अलग होना,айрылысу
1770,verlassen::V,छोड़ना,тастау
1771,retten::V,बचाना,құтқару
1772,bewachen::V,आँख रखना पर,күзету
1773,schützen::V,रक्षा करना,жақтау
1774,schützen::V,रक्षा करना,жақтасу
1775,verteidigen::V,रक्षा करना,қорғау
1776,sich schlagen::V,हाथापाई करना,алысу
1777,schießen::V,गोली मारना,ату
1778,siegen::V,जीतना,жеңу
1779,siegen::V,विजय पाना,жеңу
1780,ärgern::V,चिढ़ाना,ашуландыру
1781,schlagen::V,मारना,ұру
1782,treten::V,ठोकर मारना,тебу
1783,stechen::V,भेदना,шаншу
1784,stechen::V,भोंकना,шаншу
1785,stoßen::V,धक्का देना,түрту
1786,stoßen::V,झटका देना,түрту
1787,stehlen::V,चोरी करना,ұрлау
1788,stören::V,बुरा लगना,кесірлен
1789,belästigen::V,तंग करना,мазасын алу
1790,verbergen::V,लुकाना,сездірмеу
1791,täuschen::V,धोखा देना,жалған айту
1792,betrügen::V,धोखा देना,алдау
1793,betrügen::V,धोखा देना,алдап кету
1794,betrügen::V,धोखा देना,ақымақ қылу
1795,töten::V,मारना,құрту
1796,töten::V,मारना,өлтіру
1797,töten::V,मार डालना,құрту
1798,töten::V,मार डालना,өлтіру
1799,wohnen::V,रहना,мекендеу
1800,wohnen::V,रहना,өмір сүру
1801,arbeiten::V,काम करना,істеу
1802,arbeiten::V,काम करना,еңбектену
1803,sammeln::V,जमा करना,жыю
1804,pflücken::V,चुनना,жұлу
1805,pflücken::V,तोड़ना,жұлу
1806,jagen::V,आखेट करना,аулау
1807,jagen::V,शिकार करना,аулау
1808,fischen::V,मछली पकड़ना,балык_аулау
1809,fassen::V,पकड़ना,ұстау
1810,hüten::V,चराना,жаю
1811,hüten::V,चराना,бағу
1812,treiben::V,हाँकना,айдау
1813,anbinden::V,बाँधना,байлау
1814,füttern::V,खिलाना,ас ішкізу
1815,füttern::V,खिलाना,азықтандыру
1816,füttern::V,खिलाना,қоректендіру
1817,melken::V,दुहना,сауу
1818,hacken::V,काटना,турау
1819,gießen::V,सींचना,суару
1820,reifen::V,पकना,жетілу
1821,zubereiten::V,पकाना,даяр ету
1822,kochen::V,पकाना,асу
1823,kochen::V,राँधना,асу
1824,backen::V,पकाना,пісіру
1825,braten::V,तलना,қуыру
1826,braten::V,भूनना,қуыру
1827,umrühren::V,फेंटना,былғалау
1828,umrühren::V,फेंटना,сапырылыстыру
1829,stricken::V,बुनना,торлау
1830,stricken::V,बुनना,тоқу
1831,nähen::V,सीना,тігу
1832,färben::V,रँगना,бояу
1833,färben::V,रँगना,сырлау
1834,reinigen::V,साफ़ करना,аршу
1835,reinigen::V,साफ़ करना,тазалау
1836,reinigen::V,शुद्ध करना,аршу
1837,reinigen::V,शुद्ध करना,тазалау
1838,waschen::V,धोना,жуу
1839,abwischen::V,पोंछ्ना,сүрту
1840,spülen::V,माँजना,шаю
1841,spülen::V,खँगालना,шаю
1842,fegen::V,बुहारना,сыпыру
1843,kehren::V,झाड़ना,сыпыру
1844,baden::V,स्नान करना,шомылу
1845,sich waschen::V,नहाना,жуыну
1846,sich waschen::V,हाथ-मुँह धोना,жуыну
1847,ausziehen::V,उतारना,шешу
1848,anziehen::V,पहनना,кигізу
1849,sich anziehen::V,कपड़े पहनना,киіну
1850,kämmen::V,कंघी करना,тарау
1851,schmücken::V,सजाना,әсемдеу
1852,schmücken::V,सजाना,мәнерлеу
1853,schmücken::V,सजाना,көріктендіру
1854,schmücken::V,सँवारना,әсемдеу
1855,schmücken::V,सँवारना,мәнерлеу
1856,schmücken::V,सँवारना,көріктендіру
1857,sagen::V,कहना,деу
1858,sagen::V,कहना,айту
1859,sagen::V,बताना,деу
1860,sagen::V,बताना,айту
1861,sprechen::V,बोलना,деу
1862,sprechen::V,बोलना,айту
1863,reden::V,बोलना,сөйлеу
1864,reden::V,बोलना,сөйлесу
1865,reden::V,बोलना,тіл қатысу
1866,reden::V,बात करना,сөйлеу
1867,reden::V,बात करना,сөйлесу
1868,reden::V,बात करना,тіл қатысу
1869,sich unterhalten::V,बात करना,сұхбаттасу
1870,sich unterhalten::V,बातचीत करना,сұхбаттасу
1871,fragen::V,पूछ्ना,сұрау
1872,fragen::V,प्रश्न करना,сұрау
1873,bitten::V,माँगना से,өтіну
1874,bitten::V,माँगना से,жалыну
1875,erzählen::V,बताना,айту
1876,mitteilen::V,ख़बर देना,білдіру
1877,mitteilen::V,सूचना देना,білдіру
1878,nennen::V,नाम देना,атау
1879,rufen::V,बुलाना,шақыру
1880,prahlen::V,शेख़ी बघारना,бөсу
1881,übersetzen::V,अनुवाद करना,аудару
1882,denken::V,सोचना,ойлау
1883,glauben::V,विश्वास करना,нану
1884,glauben::V,विश्वास करना,илану
1885,bemerken::V,ध्यान देना पर,аңғару
1886,erkennen::V,पहचानना,тану
1887,begreifen::V,समझना,ұғу
1888,begreifen::V,समझना,аңғарып алу
1889,verstehen::V,सुनना,пайым
1890,verstehen::V,सुनना,түсіну
1891,lernen::V,पढ़ना,оқу
1892,wissen::V,जानना,хабардар болу
1893,wissen::V,मालूम होना,хабардар болу
1894,sich erinnern an::V,याद करना,еске түсіру
1895,vergessen::V,भूलना,ұмыту
1896,vergessen::V,बिसारना,ұмыту
1897,messen::V,नापना,өлшеу
1898,zählen::V,गिनना,санау
1899,rechnen::V,गणना करना,санап шығару
1900,rechnen::V,गणना करना,санап шығу
1901,rechnen::V,गणना करना,санау
1902,rechnen::V,हिसाब करना,санап шығару
1903,rechnen::V,हिसाब करना,санап шығу
1904,rechnen::V,हिसाब करना,санау
1905,lesen::V,पढ़ना,оқу
1906,malen::V,कींचना,сурет салу
1907,zeichnen::V,चित्र कींचना,сурет салу
1908,schreiben::V,लिखना,жазу
1909,besitzen::V,मालिक होना,болу
1910,besitzen::V,स्वामी होना,болу
1911,kaufen::V,ख़रीदना,алу
1912,kaufen::V,ख़रीदना,әперу
1913,verkaufen::V,बेचना,сату
1914,bezahlen::V,चुकाना,төлеу
1915,bezahlen::V,चुकाना,ақы беру
1916,bezahlen::V,चुकाना,ақы төлеу
1917,bezahlen::V,अदा करना,төлеу
1918,bezahlen::V,अदा करना,ақы беру
1919,bezahlen::V,अदा करना,ақы төлеу
1920,zahlen::V,अदा करना,төлеу
1921,beherrschen::V,शासन करना पर,билеу
1922,ertragen::V,सहना,төзу
1923,ertragen::V,सहना,шыдау
