,Concept_ID,se,no
6188,können::V,buktet,kunne
6189,können::V,veadjit,kunne
6190,können::V,vaijeeđ,kunne
6191,können::V,mä´tted,kunne
6192,können::V,vuei´tted,kunne
6193,können::V,вуэййе,kunne
6194,können::V,ма̄ххьтэ,kunne
6195,wollen::V,sïjhtedh,ville
6196,wollen::V,sihtat,ville
6197,wollen::V,hálijdit,ville
6198,wollen::V,dáhttut,ville
6199,wollen::V,háliidit,ville
6200,wollen::V,halijdiđ,ville
6201,wollen::V,tättad,ville
6202,wollen::V,туввэ,ville
6203,wollen::V,та̄ххтэ,ville
6204,anfangen::V,aelkedh,begynne
6205,anfangen::V,álgadit,begynne
6206,anfangen::V,-goahtet,begynne
6207,anfangen::V,álgit,begynne
6208,anfangen::V,älgiđ,begynne
6209,anfangen::V,a'lgâttiđ,begynne
6210,anfangen::V,aalǥted,begynne
6211,anfangen::V,олкхэ,begynne
6212,anfangen::V,о̄а̄лкхэ,begynne
6213,beenden::V,orrijidh,avslutte
6214,beenden::V,låhpadit,avslutte
6215,beenden::V,hiejttet,avslutte
6216,beenden::V,loahpahit,avslutte
6217,beenden::V,luoppâđ,avslutte
6218,beenden::V,looppted,avslutte
6219,beenden::V,луэппьтэ,avslutte
6220,aufhören::V,sluvhtedh,slutte
6221,aufhören::V,sluvhtedh,holde opp
6222,aufhören::V,hiejttet,slutte
6223,aufhören::V,hiejttet,holde opp
6224,aufhören::V,heaitit,slutte
6225,aufhören::V,heaitit,holde opp
6226,aufhören::V,šluhttet,slutte
6227,aufhören::V,šluhttet,holde opp
6228,aufhören::V,joskâđ,slutte
6229,aufhören::V,joskâđ,holde opp
6230,aufhören::V,jõskkâd,slutte
6231,aufhören::V,jõskkâd,holde opp
6232,aufhören::V,puu´tted,slutte
6233,aufhören::V,puu´tted,holde opp
6234,aufhören::V,е̄сскэ,slutte
6235,aufhören::V,е̄сскэ,holde opp
6236,gelingen::V,lyhkestidh,lykkes
6237,gelingen::V,vuorbástuvvat,lykkes
6238,gelingen::V,lihkustuvvat,lykkes
6239,gelingen::V,lukkuđ,lykkes
6240,gelingen::V,o´nnsted,lykkes
6241,gelingen::V,выййтэ,lykkes
6242,geraten::V,sååjhtedh,bli
6243,geraten::V,gevvat,bli
6244,geraten::V,gártat,bli
6245,geraten::V,šaddat,bli
6246,geraten::V,latkiitiiđ,bli
6247,geraten::V,suuijâđ,bli
6248,geraten::V,šõddâd,bli
6249,geraten::V,оччтэдтэ,bli
6250,geraten::V,очендэдтэ,bli
6251,öffnen::V,rïhpestidh,åpne
6252,öffnen::V,rahpat,åpne
6253,öffnen::V,rabádit,åpne
6254,öffnen::V,rahpat,åpne
6255,öffnen::V,ávustiđ,åpne
6256,öffnen::V,čuáv'diđ,åpne
6257,öffnen::V,riččâd,åpne
6258,öffnen::V,ää´veed,åpne
6259,öffnen::V,čåu´dded,åpne
6260,öffnen::V,а̄вьдэ,åpne
6261,schließen::V,steegkedh,lukke
6262,schließen::V,steegkedh,stenge
6263,schließen::V,dahppat,lukke
6264,schließen::V,dahppat,stenge
6265,schließen::V,gokčat,lukke
6266,schließen::V,gokčat,stenge
6267,schließen::V,kiddiđ,lukke
6268,schließen::V,kiddiđ,stenge
6269,schließen::V,toppâđ,lukke
6270,schließen::V,toppâđ,stenge
6271,schließen::V,kä´tted,lukke
6272,schließen::V,kä´tted,stenge
6273,schließen::V,тэ̄ффкэ,lukke
6274,schließen::V,тэ̄ффкэ,stenge
6275,schließen::V,ка̄ххьтэ,lukke
6276,schließen::V,ка̄ххьтэ,stenge
6277,stellen::V,bïejedh,stille
6278,stellen::V,biejadit,stille
6279,stellen::V,bidjat,stille
6280,stellen::V,asâttiđ,stille
6281,stellen::V,piijjâd,stille
6282,stellen::V,cää´ǩǩed,stille
6283,stellen::V,пыййе,stille
6284,setzen::V,bïejedh,sette
6285,setzen::V,biejadit,sette
6286,setzen::V,bidjat,sette
6287,setzen::V,i'štâttiđ,sette
6288,setzen::V,piijjâd,sette
6289,setzen::V,пыййе,sette
6290,legen::V,bïejedh,legge
6291,legen::V,biedjat,legge
6292,legen::V,biejadit,legge
6293,legen::V,bidjat,legge
6294,legen::V,asâttiđ,legge
6295,legen::V,piijjâd,legge
6296,legen::V,пыййе,legge
6297,berühren::V,gaajesjidh,berøre
6298,berühren::V,duohttat,berøre
6299,berühren::V,giehtadit,berøre
6300,berühren::V,guoskat,berøre
6301,berühren::V,guoskkahit,berøre
6302,berühren::V,kuos'kâđ,berøre
6303,berühren::V,kuo'skâttiđ,berøre
6304,berühren::V,nja'vhâstiđ,berøre
6305,berühren::V,kuõskted,berøre
6306,berühren::V,njaauksted,berøre
6307,berühren::V,кӯсскэ,berøre
6308,berühren::V,лыксаххьтэ,berøre
6309,verbinden::V,ektiedidh,forbinde
6310,verbinden::V,gårredidh,forbinde
6311,verbinden::V,tjadnat,forbinde
6312,verbinden::V,ovttastahttit,forbinde
6313,verbinden::V,o'vtâstittiđ,forbinde
6314,verbinden::V,lahteđ,forbinde
6315,verbinden::V,lâ´htted,forbinde
6316,verbinden::V,чӯллмдэ,forbinde
6317,bedecken::V,gaptjedh,dekke
6318,bedecken::V,jávvet,dekke
6319,bedecken::V,gåbttjåt,dekke
6320,bedecken::V,gokčat,dekke
6321,bedecken::V,luáv'diđ,dekke
6322,bedecken::V,kä´tted,dekke
6323,bedecken::V,tu´vdded,dekke
6324,bedecken::V,аййдэ,dekke
6325,bedecken::V,тэ̄ффкэ,dekke
6326,bedecken::V,ка̄ххьтэ,dekke
6327,aufhängen::V,gævnjodh,henge
6328,aufhängen::V,gævnjodh,henge opp
6329,aufhängen::V,gæhtsasjidh,henge
6330,aufhängen::V,gæhtsasjidh,henge opp
6331,aufhängen::V,gahtsot,henge
6332,aufhängen::V,gahtsot,henge opp
6333,aufhängen::V,gatsostit,henge
6334,aufhängen::V,gatsostit,henge opp
6335,aufhängen::V,heŋget,henge
6336,aufhängen::V,heŋget,henge opp
6337,aufhängen::V,heŋgiđ,henge
6338,aufhängen::V,heŋgiđ,henge opp
6339,aufhängen::V,he'ŋgâstiđ,henge
6340,aufhängen::V,he'ŋgâstiđ,henge opp
6341,aufhängen::V,kååccad,henge
6342,aufhängen::V,kååccad,henge opp
6343,aufhängen::V,коадсэ,henge
6344,aufhängen::V,коадсэ,henge opp
6345,anzünden::V,tsïhkijehtedh,tenne
6346,anzünden::V,tsïhkijehtedh,antenne
6347,anzünden::V,tsïhkijehtedh,tenne på
6348,anzünden::V,buollidit,tenne
6349,anzünden::V,buollidit,antenne
6350,anzünden::V,buollidit,tenne på
6351,anzünden::V,tsahkkidit,tenne
6352,anzünden::V,tsahkkidit,antenne
6353,anzünden::V,tsahkkidit,tenne på
6354,anzünden::V,cahkkedit,tenne
6355,anzünden::V,cahkkedit,antenne
6356,anzünden::V,cahkkedit,tenne på
6357,anzünden::V,cokkiittiđ,tenne
6358,anzünden::V,cokkiittiđ,antenne
6359,anzünden::V,cokkiittiđ,tenne på
6360,anzünden::V,cõ´ǩǩted,tenne
6361,anzünden::V,cõ´ǩǩted,antenne
6362,anzünden::V,cõ´ǩǩted,tenne på
6363,anzünden::V,puâl'lted,tenne
6364,anzünden::V,puâl'lted,antenne
6365,anzünden::V,puâl'lted,tenne på
6366,anzünden::V,пуэллхэ,tenne
6367,anzünden::V,пуэллхэ,antenne
6368,anzünden::V,пуэллхэ,tenne på
6369,aufheben::V,bijjiedidh,løfte
6370,aufheben::V,bijjiedidh,ta opp
6371,aufheben::V,låpptit,løfte
6372,aufheben::V,låpptit,ta opp
6373,aufheben::V,bajidit,løfte
6374,aufheben::V,bajidit,ta opp
6375,aufheben::V,pajediđ,løfte
6376,aufheben::V,pajediđ,ta opp
6377,aufheben::V,pââi´ded,løfte
6378,aufheben::V,pââi´ded,ta opp
6379,aufheben::V,пайнэ,løfte
6380,aufheben::V,пайнэ,ta opp
6381,zurücklassen::V,laehpedh,slippe tilbake
6382,zurücklassen::V,guodet,slippe tilbake
6383,zurücklassen::V,guođđit,slippe tilbake
6384,zurücklassen::V,kyeđđiḋ,slippe tilbake
6385,zurücklassen::V,kue´đđed,slippe tilbake
6386,zurücklassen::V,кӯдтӭ,slippe tilbake
6387,verlieren::V,dassedh,miste
6388,verlieren::V,biestedh,miste
6389,verlieren::V,masset,miste
6390,verlieren::V,láhppet,miste
6391,verlieren::V,láhppit,miste
6392,verlieren::V,läppiđ,miste
6393,verlieren::V,monâttiđ,miste
6394,verlieren::V,lä´pped,miste
6395,verlieren::V,rââ´ppted,miste
6396,verlieren::V,ка̄дхэ,miste
6397,verlieren::V,кӯдтъе,miste
6398,fallen lassen::V,gahtjehtidh,droppe
6399,fallen lassen::V,gahtjehtidh,la falle
6400,fallen lassen::V,luojttet,droppe
6401,fallen lassen::V,luojttet,la falle
6402,fallen lassen::V,luojttalit,droppe
6403,fallen lassen::V,luojttalit,la falle
6404,fallen lassen::V,gahčahit,droppe
6405,fallen lassen::V,gahčahit,la falle
6406,fallen lassen::V,lyeš'tiđ,droppe
6407,fallen lassen::V,lyeš'tiđ,la falle
6408,fallen lassen::V,kočâttiđ,droppe
6409,fallen lassen::V,kočâttiđ,la falle
6410,fallen lassen::V,rõpsted,droppe
6411,fallen lassen::V,rõpsted,la falle
6412,fallen lassen::V,kõõččted,droppe
6413,fallen lassen::V,kõõččted,la falle
6414,fallen lassen::V,ёҏтэ,droppe
6415,fallen lassen::V,ёҏтэ,la falle
6416,fallen lassen::V,кэчхэ,droppe
6417,fallen lassen::V,кэчхэ,la falle
6418,machen::V,daajhtodh,lage
6419,machen::V,daajhtodh,gjøre
6420,machen::V,dahkat,lage
6421,machen::V,dahkat,gjøre
6422,machen::V,dahkat,lage
6423,machen::V,dahkat,gjøre
6424,machen::V,rähtiđ,lage
6425,machen::V,rähtiđ,gjøre
6426,machen::V,raajjâd,lage
6427,machen::V,raajjâd,gjøre
6428,machen::V,tue´j'jeed,lage
6429,machen::V,tue´j'jeed,gjøre
6430,machen::V,тӯййше,lage
6431,machen::V,тӯййше,gjøre
6432,machen::V,ӣллькье,lage
6433,machen::V,ӣллькье,gjøre
6434,herstellen::V,skaepiedidh,fremstille
6435,herstellen::V,buvtadit,fremstille
6436,herstellen::V,dudjot,fremstille
6437,herstellen::V,a'mnâstiđ,fremstille
6438,herstellen::V,va'lmâštiđ,fremstille
6439,herstellen::V,vaalmšted,fremstille
6440,herstellen::V,лыххкэ,fremstille
6441,herstellen::V,ӣллькье,fremstille
6442,bauen::V,bigkedh,bygge
6443,bauen::V,biggit,bygge
6444,bauen::V,ráhkadit,bygge
6445,bauen::V,huksiđ,bygge
6446,bauen::V,raajjâd,bygge
6447,bauen::V,тӯййше,bygge
6448,reparieren::V,davvodh,reparere
6449,reparieren::V,divvot,reparere
6450,reparieren::V,divvut,reparere
6451,reparieren::V,tivvoođ,reparere
6452,reparieren::V,čihtâđ,reparere
6453,reparieren::V,teevvad,reparere
6454,reparieren::V,чиннэ,reparere
6455,verbessern::V,bueriedidh,rette
6456,verbessern::V,bueriedidh,forbedre
6457,verbessern::V,báredit,rette
6458,verbessern::V,báredit,forbedre
6459,verbessern::V,buoredit,rette
6460,verbessern::V,buoredit,forbedre
6461,verbessern::V,buoridit,rette
6462,verbessern::V,buoridit,forbedre
6463,verbessern::V,pye'rediđ,rette
6464,verbessern::V,pye'rediđ,forbedre
6465,verbessern::V,pue´reed,rette
6466,verbessern::V,pue´reed,forbedre
6467,verbessern::V,шӣгнэ,rette
6468,verbessern::V,шӣгнэ,forbedre
6469,ändern::V,jeatjahtehtedh,forandre
6470,ändern::V,rievddadit,forandre
6471,ändern::V,muhttit,forandre
6472,ändern::V,molsut,forandre
6473,ändern::V,mutteđ,forandre
6474,ändern::V,mu´tted,forandre
6475,ändern::V,вуайхе,forandre
6476,ändern::V,ка̄вьсе,forandre
6477,graben::V,berkedh,grave
6478,graben::V,kroehkedh,grave
6479,graben::V,bállet,grave
6480,graben::V,goaivut,grave
6481,graben::V,roggat,grave
6482,graben::V,kuái'vuđ,grave
6483,graben::V,rääppad,grave
6484,graben::V,kuäivvad,grave
6485,graben::V,ра̄бпэ,grave
6486,graben::V,куаййве,grave
6487,beugen::V,sojjedidh,bøye
6488,beugen::V,såjådit,bøye
6489,beugen::V,sojahit,bøye
6490,beugen::V,sujâttiđ,bøye
6491,beugen::V,kå´mrded,bøye
6492,beugen::V,njikklõõttâd,bøye
6493,beugen::V,сойхьтэ,bøye
6494,beugen::V,то̄а̄ххкэ,bøye
6495,beugen::V,нигклаххьтэ,bøye
6496,biegen::V,sojjehtidh,bøye
6497,biegen::V,såjådit,bøye
6498,biegen::V,niejddet,bøye
6499,biegen::V,sojahit,bøye
6500,biegen::V,čipteđ,bøye
6501,biegen::V,soojted,bøye
6502,biegen::V,сойхьтэ,bøye
6503,drehen::V,jårrehtidh,dreie
6504,drehen::V,bådnjåt,dreie
6505,drehen::V,botnjat,dreie
6506,drehen::V,jurâttiđ,dreie
6507,drehen::V,jåårǥlâ´tted,dreie
6508,drehen::V,чоӊӊтэ,dreie
6509,wenden::V,jarkelidh,vende
6510,wenden::V,jårggålit,vende
6511,wenden::V,jorgalit,vende
6512,wenden::V,jurgâliđ,vende
6513,wenden::V,jåårǥlâ´tted,vende
6514,wenden::V,вӣррлаххътэ,vende
6515,wenden::V,ка̄вьсе,vende
6516,umdrehen::V,jarkedh,snu
6517,umdrehen::V,måttsåstit,snu
6518,umdrehen::V,botnjat,snu
6519,umdrehen::V,jorgođ,snu
6520,umdrehen::V,jårǥsted,snu
6521,umdrehen::V,коамьхе,snu
6522,umdrehen::V,калльтлэ,snu
6523,heben::V,luknjedh,heve
6524,heben::V,baavhkestidh,heve
6525,heben::V,bajedit,heve
6526,heben::V,loktet,heve
6527,heben::V,bajidit,heve
6528,heben::V,pajediđ,heve
6529,heben::V,kokkiđ,heve
6530,heben::V,kaggâd,heve
6531,heben::V,pââ´jeed,heve
6532,heben::V,пайнэ,heve
6533,heben::V,пайнэллэ,heve
6534,hochheben::V,lutnjedh,løfte
6535,hochheben::V,låggŋit,løfte
6536,hochheben::V,loktet,løfte
6537,hochheben::V,pajediđ,løfte
6538,hochheben::V,kuåstteed,løfte
6539,hochheben::V,пайнэ,løfte
6540,ergreifen::V,fihkelidh,gripe
6541,ergreifen::V,fihkelidh,få tak i
6542,ergreifen::V,sårjjot,gripe
6543,ergreifen::V,sårjjot,få tak i
6544,ergreifen::V,doahppit,gripe
6545,ergreifen::V,doahppit,få tak i
6546,ergreifen::V,fáhtet,gripe
6547,ergreifen::V,fáhtet,få tak i
6548,ergreifen::V,tuáppuđ,gripe
6549,ergreifen::V,tuáppuđ,få tak i
6550,ergreifen::V,poppâ´tted,gripe
6551,ergreifen::V,poppâ´tted,få tak i
6552,ergreifen::V,каццсе,gripe
6553,ergreifen::V,каццсе,få tak i
6554,ergreifen::V,туэрркэ,gripe
6555,ergreifen::V,туэрркэ,få tak i
6556,ergreifen::V,ро̄а̄ппчье,gripe
6557,ergreifen::V,ро̄а̄ппчье,få tak i
6558,halten::V,steeredh,holde
6559,halten::V,utniedidh,holde
6560,halten::V,anedit,holde
6561,halten::V,adnalit,holde
6562,halten::V,doallat,holde
6563,halten::V,toollâd,holde
6564,halten::V,tue´rjjeed,holde
6565,halten::V,туаррье,holde
6566,drücken::V,dïelkestidh,trykke
6567,drücken::V,dieddet,trykke
6568,drücken::V,deaddit,trykke
6569,drücken::V,čárvet,trykke
6570,drücken::V,čárvuđ,trykke
6571,drücken::V,čärvvad,trykke
6572,drücken::V,teä´d'ded,trykke
6573,drücken::V,пе̄ррэ,trykke
6574,drücken::V,ра̄ппче,trykke
6575,schieben::V,vuetjedh,skyve
6576,schieben::V,sjáhtjat,skyve
6577,schieben::V,cáhkit,skyve
6578,schieben::V,cuggâđ,skyve
6579,schieben::V,oi´ǧǧeed,skyve
6580,schieben::V,оййкье,skyve
6581,kratzen::V,våhtsodh,klø
6582,kratzen::V,våhtsodh,klore
6583,kratzen::V,skreepedh,klø
6584,kratzen::V,skreepedh,klore
6585,kratzen::V,ruohkkat,klø
6586,kratzen::V,ruohkkat,klore
6587,kratzen::V,ruohkastit,klø
6588,kratzen::V,ruohkastit,klore
6589,kratzen::V,gazzut,klø
6590,kratzen::V,gazzut,klore
6591,kratzen::V,kazzođ,klø
6592,kratzen::V,kazzođ,klore
6593,kratzen::V,võckkâd,klø
6594,kratzen::V,võckkâd,klore
6595,kratzen::V,кышшкэ,klø
6596,kratzen::V,кышшкэ,klore
6597,kratzen::V,каххьце,klø
6598,kratzen::V,каххьце,klore
6599,lecken::V,njåalodh,slikke
6600,lecken::V,njoallot,slikke
6601,lecken::V,njolodit,slikke
6602,lecken::V,njuálluđ,slikke
6603,lecken::V,njuällad,slikke
6604,lecken::V,нюаллэ,slikke
6605,beißen::V,gaektjedh,bite
6606,beißen::V,gássket,bite
6607,beißen::V,gáskestit,bite
6608,beißen::V,gáskit,bite
6609,beißen::V,käskiđ,bite
6610,beißen::V,kä´cǩǩed,bite
6611,beißen::V,ка̄ццьке,bite
6612,abreißen::V,bïhkedh,rive av
6613,abreißen::V,gajkkot,rive av
6614,abreißen::V,gaikkihit,rive av
6615,abreißen::V,roottâđ,rive av
6616,abreißen::V,ra´šǩǩeed,rive av
6617,abreißen::V,rååttad,rive av
6618,abreißen::V,ро̄дтҍе,rive av
6619,abreißen::V,пӯттҍкье,rive av
6620,abschneiden::V,tjoehpestidh,skjære av
6621,abschneiden::V,jallat,skjære av
6622,abschneiden::V,čuohppat,skjære av
6623,abschneiden::V,jogâldiđ,skjære av
6624,abschneiden::V,geerelidh,skjære av
6625,abschneiden::V,е̄дтэ,skjære av
6626,abschneiden::V,е̄дтлэ,skjære av
6627,binden::V,gårredidh,binde
6628,binden::V,tjadnat,binde
6629,binden::V,gárrat,binde
6630,binden::V,čoonnâđ,binde
6631,binden::V,čõõnnâd,binde
6632,binden::V,čuõlmmâd,binde
6633,binden::V,ко̄ррэ,binde
6634,binden::V,чӯллмдэ,binde
6635,binden::V,ко̄а̄ррэ,binde
6636,stecken::V,rïjtedh,stikke
6637,stecken::V,tsævkkat,stikke
6638,stecken::V,cáhkit,stikke
6639,stecken::V,cuggâđ,stikke
6640,stecken::V,čuõ´ǧ'ǧeed,stikke
6641,stecken::V,чогксэ,stikke
6642,stecken::V,це̄ӈькхэ,stikke
6643,brechen::V,dåajodh,bryte
6644,brechen::V,dåajodh,briste
6645,brechen::V,tsåapkodh,bryte
6646,brechen::V,tsåapkodh,briste
6647,brechen::V,doaddjut,bryte
6648,brechen::V,doaddjut,briste
6649,brechen::V,cuvket,bryte
6650,brechen::V,cuvket,briste
6651,brechen::V,moorrâđ,bryte
6652,brechen::V,moorrâđ,briste
6653,brechen::V,mu´rdded,bryte
6654,brechen::V,mu´rdded,briste
6655,brechen::V,муррьтэ,bryte
6656,brechen::V,муррьтэ,briste
6657,klopfen::V,beenghkedh,banke
6658,klopfen::V,goalkkalit,banke
6659,klopfen::V,tsábbmet,banke
6660,klopfen::V,goalkit,banke
6661,klopfen::V,skoalkit,banke
6662,klopfen::V,skuá'lkuttiđ,banke
6663,klopfen::V,kuälkted,banke
6664,klopfen::V,та̄гкэ,banke
6665,hauen::V,beenghkedh,hogge
6666,hauen::V,tjuollat,hogge
6667,hauen::V,čuollat,hogge
6668,hauen::V,čurmâđ,hogge
6669,hauen::V,čâ´cǩǩed,hogge
6670,hauen::V,та̄гкэ,hogge
6671,hauen::V,ва̄сстэ,hogge
6672,kleben::V,njamkedh,klistre
6673,kleben::V,dædnjodit,klistre
6674,kleben::V,liibmet,klistre
6675,kleben::V,taṃadiđ,klistre
6676,kleben::V,li´jmmjed,klistre
6677,kleben::V,нямхэ,klistre
6678,reiben::V,daanjedh,gni
6679,reiben::V,ruvvit,gni
6680,reiben::V,ruvvet,gni
6681,reiben::V,fiärruđ,gni
6682,reiben::V,heârrad,gni
6683,reiben::V,ru´vvjed,gni
6684,reiben::V,е̄ррэ,gni
6685,streichen::V,daejdedh,stryke
6686,streichen::V,badtjadidh,stryke
6687,streichen::V,vuojddat,stryke
6688,streichen::V,málet,stryke
6689,streichen::V,njuohtat,stryke
6690,streichen::V,njuottâđ,stryke
6691,streichen::V,puák'suđ,stryke
6692,streichen::V,påhssad,stryke
6693,streichen::V,мо̄а̄шшэ,stryke
6694,schleifen::V,slijhpedh,slipe
6695,schleifen::V,sadjet,slipe
6696,schleifen::V,sadjit,slipe
6697,schleifen::V,šliipet,slipe
6698,schleifen::V,saijeeđ,slipe
6699,schleifen::V,sââjjad,slipe
6700,schleifen::V,tabǯsted,slipe
6701,schleifen::V,то̄а̄мчсе,slipe
6702,schneiden::V,bietskedh,klippe
6703,schneiden::V,suoddat,klippe
6704,schneiden::V,tjuohppat,klippe
6705,schneiden::V,biesskedit,klippe
6706,schneiden::V,čuohppat,klippe
6707,schneiden::V,čuop'pâđ,klippe
6708,schneiden::V,čuõp'pâd,klippe
6709,schneiden::V,е̄дтэ,klippe
6710,schneiden::V,пе̄ррэ,klippe
6711,schneiden::V,чӯххпэ,klippe
6712,rütteln::V,firredh,ruske
6713,rütteln::V,doargestit,ruske
6714,rütteln::V,šluvgit,ruske
6715,rütteln::V,pušteđ,ruske
6716,rütteln::V,pu´štted,ruske
6717,rütteln::V,пушшьтэ,ruske
6718,schütteln::V,firredh,riste
6719,schütteln::V,sjavnnjet,riste
6720,schütteln::V,sillnat,riste
6721,schütteln::V,skullhet,riste
6722,schütteln::V,salkalit,riste
6723,schütteln::V,pušteđ,riste
6724,schütteln::V,pu´štted,riste
6725,schütteln::V,пушшьтэ,riste
6726,schwenken::V,svinhtedh,svinge
6727,schwenken::V,svikkastit,svinge
6728,schwenken::V,šlivgut,svinge
6729,schwenken::V,hiä'iluttiđ,svinge
6730,schwenken::V,heeilted,svinge
6731,schwenken::V,маххъе,svinge
6732,schütten::V,gurhkedh,helle
6733,schütten::V,hállit,helle
6734,schütten::V,liejkkit,helle
6735,schütten::V,leškiđ,helle
6736,schütten::V,virâttiđ,helle
6737,schütten::V,väällad,helle
6738,schütten::V,ва̄ллэ,helle
6739,füllen::V,dievhtedh,fylle
6740,füllen::V,dievddet,fylle
6741,füllen::V,deavdit,fylle
6742,füllen::V,tevdiđ,fylle
6743,füllen::V,tiudded,fylle
6744,füllen::V,тӣввтэ,fylle
6745,einwickeln::V,gïesedh,vikle inn
6746,einwickeln::V,giessat,vikle inn
6747,einwickeln::V,gárrat,vikle inn
6748,einwickeln::V,giessat,vikle inn
6749,einwickeln::V,gurpat,vikle inn
6750,einwickeln::V,kiessâđ,vikle inn
6751,einwickeln::V,ǩiõssâd,vikle inn
6752,einwickeln::V,кӣссэ,vikle inn
6753,tragen::V,guedtedh,bære
6754,tragen::V,guoddet,bære
6755,tragen::V,guoddit,bære
6756,tragen::V,kyed'diđ,bære
6757,tragen::V,kue´d'ded,bære
6758,tragen::V,кӯннҌтэ,bære
6759,schleppen::V,fatnehtidh,slepe
6760,schleppen::V,sliehpit,slepe
6761,schleppen::V,feastit,slepe
6762,schleppen::V,vie'šidiđ,slepe
6763,schleppen::V,hinnađ,slepe
6764,schleppen::V,nje´ʒʒed,slepe
6765,schleppen::V,чуввкэ,slepe
6766,ziehen::V,giesedh,dra
6767,ziehen::V,giesedh,trekke
6768,ziehen::V,giesset,dra
6769,ziehen::V,giesset,trekke
6770,ziehen::V,geassit,dra
6771,ziehen::V,geassit,trekke
6772,ziehen::V,keessiđ,dra
6773,ziehen::V,keessiđ,trekke
6774,ziehen::V,ǩie´ssed,dra
6775,ziehen::V,ǩie´ssed,trekke
6776,ziehen::V,ке̄ссе,dra
6777,ziehen::V,ке̄ссе,trekke
6778,aufbewahren::V,vöörhkedh,oppbevare
6779,aufbewahren::V,vöörhkedh,ta vare på
6780,aufbewahren::V,vuorkkit,oppbevare
6781,aufbewahren::V,vuorkkit,ta vare på
6782,aufbewahren::V,seailluhit,oppbevare
6783,aufbewahren::V,seailluhit,ta vare på
6784,aufbewahren::V,siä'iluttiđ,oppbevare
6785,aufbewahren::V,siä'iluttiđ,ta vare på
6786,aufbewahren::V,seeilted,oppbevare
6787,aufbewahren::V,seeilted,ta vare på
6788,aufbewahren::V,рӯкнэ,oppbevare
6789,aufbewahren::V,рӯкнэ,ta vare på
6790,werfen::V,slampestidh,kaste
6791,werfen::V,bálkkot,kaste
6792,werfen::V,suhppet,kaste
6793,werfen::V,šlivgiđ,kaste
6794,werfen::V,čeâǥǥted,kaste
6795,werfen::V,суэххпэ,kaste
6796,fangen::V,bivtedh,fange
6797,fangen::V,giddit,fange
6798,fangen::V,bivdit,fange
6799,fangen::V,toppiđ,fange
6800,fangen::V,tää´vted,fange
6801,fangen::V,та̄бпэ,fange
6802,fangen::V,со̄а̄гкэ,fange
6803,packen::V,doerelidh,gripe
6804,packen::V,doerelidh,gripe tak i
6805,packen::V,kreemsedh,gripe
6806,packen::V,kreemsedh,gripe tak i
6807,packen::V,doahppit,gripe
6808,packen::V,doahppit,gripe tak i
6809,packen::V,doahput,gripe
6810,packen::V,doahput,gripe tak i
6811,packen::V,tuáppuđ,gripe
6812,packen::V,tuáppuđ,gripe tak i
6813,packen::V,ká'ivâstiđ,gripe
6814,packen::V,ká'ivâstiđ,gripe tak i
6815,packen::V,tää´vted,gripe
6816,packen::V,tää´vted,gripe tak i
6817,packen::V,каццсе,gripe
6818,packen::V,каццсе,gripe tak i
6819,packen::V,туэрркэ,gripe
6820,packen::V,туэрркэ,gripe tak i
6821,packen::V,ро̄а̄ппчье,gripe
6822,packen::V,ро̄а̄ппчье,gripe tak i
6823,verstecken::V,tjïekedh,gjemme
6824,verstecken::V,tjiehkat,gjemme
6825,verstecken::V,čiehkat,gjemme
6826,verstecken::V,čieḥâđ,gjemme
6827,verstecken::V,peittad,gjemme
6828,verstecken::V,пе̄йхьтэ,gjemme
6829,teilen::V,juekedh,dele
6830,teilen::V,juohket,dele
6831,teilen::V,juohkit,dele
6832,teilen::V,jyeḥiđ,dele
6833,teilen::V,jue´ǩǩed,dele
6834,teilen::V,ю̄гке,dele
6835,teilen::V,ра̄ттҍке,dele
6836,schicken::V,saadtodh,sende
6837,schicken::V,sáddit,sende
6838,schicken::V,sáddet,sende
6839,schicken::V,vuo'lgâttiđ,sende
6840,schicken::V,vuõltteed,sende
6841,schicken::V,вӯлкхэ,sende
6842,bringen::V,buektedh,bringe
6843,bringen::V,doalvvot,bringe
6844,bringen::V,buktit,bringe
6845,bringen::V,tuál'vuđ,bringe
6846,bringen::V,pu´htted,bringe
6847,bringen::V,пыххьтэ,bringe
6848,hinzufügen::V,dievhtedh,tilføye
6849,hinzufügen::V,duoddit,tilføye
6850,hinzufügen::V,lasedit,tilføye
6851,hinzufügen::V,lasihit,tilføye
6852,hinzufügen::V,lasettiđ,tilføye
6853,hinzufügen::V,lââ´zzted,tilføye
6854,hinzufügen::V,лажьхе,tilføye
6855,bekommen::V,åadtjodh,få
6856,bekommen::V,åttjudit,få
6857,bekommen::V,oažžut,få
6858,bekommen::V,juksâđ,få
6859,bekommen::V,uáž'žuđ,få
6860,bekommen::V,vuäǯ'ǯâd,få
6861,bekommen::V,вуаннче,få
6862,erhalten::V,åadtjodh,få
6863,erhalten::V,oadtjot,få
6864,erhalten::V,oažžut,få
6865,erhalten::V,uáž'žuđ,få
6866,erhalten::V,vuäǯ'ǯâd,få
6867,erhalten::V,ва̄лльтэ,få
6868,nehmen::V,vaeltedh,ta
6869,nehmen::V,válldet,ta
6870,nehmen::V,váldit,ta
6871,nehmen::V,väldiđ,ta
6872,nehmen::V,vä´ldded,ta
6873,nehmen::V,ва̄лльтэ,ta
6874,wählen::V,veeljedh,velge
6875,wählen::V,válljit,velge
