,Concept_ID,lv,udm
1541,fremd::A,svešs,ят
1542,verschieden::A,абу ӧткодь,пӧртэм
1543,verschieden::A,разнӧй,пӧртэм
1544,verschieden::A,dažāds,пӧртэм
1545,nah::A,матыс,матысь
1546,nah::A,tuvs,матысь
1547,fern::A,ылі,кыдёкысь
1548,fern::A,tāls,кыдёкысь
1549,linker::A,шуйга,паллян
1550,linker::A,kreisais,паллян
1551,rechter::A,веськыд,бур
1552,rechter::A,веськыд,бурпал
1553,rechter::A,labais,бур
1554,rechter::A,labais,бурпал
1555,anderer::A,мукӧд,мукет
1556,anderer::A,otrs,мукет
1557,erster::A,медводдза,нырысетӥез
1558,erster::A,pirmais,нырысетӥез
1559,zweiter::A,мӧд,кыктэтӥез
1560,zweiter::A,otrais,кыктэтӥез
1561,dritter::A,коймӧд,кунньметӥез
1562,dritter::A,trešais,кунньметӥез
1563,letzter::A,бӧръя,берло
1564,letzter::A,бӧръя,берпум
1565,letzter::A,beidzamais,берло
1566,letzter::A,beidzamais,берпум
1567,allein::ADV,ӧтка,огназ
1568,allein::ADV,viens pats,огназ
1569,auf einmal::ADV,ӧтпырйӧ,огдыре
1570,auf einmal::ADV,reizē,огдыре
1571,zusammen::ADV,тшӧтш,ӵош
1572,zusammen::ADV,тшӧтш,валче
1573,zusammen::ADV,kopā,ӵош
1574,zusammen::ADV,kopā,валче
1575,zusammen::ADV,vienviet,ӵош
1576,zusammen::ADV,vienviet,валче
1577,lange::ADV,дыр,кема
1578,lange::ADV,ilgi,кема
1579,plötzlich::ADV,друг,мапламтэ шорысь
1580,plötzlich::ADV,pēkšņi,мапламтэ шорысь
1581,sofort::ADV,дзик пыр,али ик
1582,sofort::ADV,tūlīt,али ик
1583,später::ADV,сэсся,бергес
1584,später::ADV,сэсся,берлогес
1585,später::ADV,vēlāk,бергес
1586,später::ADV,vēlāk,берлогес
1587,jetzt::ADV,ӧні,али
1588,jetzt::ADV,ӧні,табере
1589,jetzt::ADV,tagad,али
1590,jetzt::ADV,tagad,табере
1591,heute::ADV,талун,туннэ
1592,heute::ADV,šodien,туннэ
1593,morgen::ADV,аски,ӵуказе
1594,morgen::ADV,rīt,ӵуказе
1595,bald::ADV,регыд,ӝоген
1596,bald::ADV,drīz,ӝоген
1597,dann::ADV,бӧрын,берло
1598,dann::ADV,бӧрти,берло
1599,dann::ADV,tad,берло
1600,gestern::ADV,тӧнлун,толон
1601,gestern::ADV,vakar,толон
1602,einst::ADV,ӧтчыд,огпол
1603,einst::ADV,ӧтчыд,одӥг пол
1604,einst::ADV,ӧтпыр,огпол
1605,einst::ADV,ӧтпыр,одӥг пол
1606,einst::ADV,citreiz,огпол
1607,einst::ADV,citreiz,одӥг пол
1608,damals::ADV,сэки,соку
1609,damals::ADV,toreiz,соку
1610,danach::ADV,сэсся,собере
1611,danach::ADV,pēc tam,собере
1612,vorher::ADV,войдӧр,азьло
1613,vorher::ADV,войдӧр,азьвыл
1614,vorher::ADV,iepriekš,азьло
1615,vorher::ADV,iepriekš,азьвыл
1616,vorher::ADV,pirms tam,азьло
1617,vorher::ADV,pirms tam,азьвыл
1618,zuerst::ADV,войдӧр,азьло
1619,zuerst::ADV,vis'pirms,азьло
1620,einmal::ADV,ӧтчыдысь,огпол
1621,einmal::ADV,reiz,огпол
1622,einmal::ADV,vienreiz,огпол
1623,manchmal::ADV,корсюрӧ,куддыръя
1624,manchmal::ADV,dažkārt,куддыръя
1625,oft::ADV,тшӧкыда,ӵем
1626,oft::ADV,bieži,ӵем
1627,immer::ADV,век,пыр
1628,immer::ADV,век,котьку
1629,immer::ADV,allaž,пыр
1630,immer::ADV,allaž,котьку
1631,immer::ADV,vien'mēr,пыр
1632,immer::ADV,vien'mēr,котьку
1633,niemals::ADV,оз некор,уз ноку
1634,niemals::ADV,nemūžam,уз ноку
1635,hier::ADV,со,татын
1636,hier::ADV,тонӧ,татын
1637,hier::ADV,te,татын
1638,hier::ADV,šeit,татын
1639,hierhin::ADV,татчӧ,татчы
1640,hierhin::ADV,талань,татчы
1641,hierhin::ADV,šurp,татчы
1642,hierhin::ADV,uz šejieni,татчы
1643,von hier::ADV,тасянь,татысь
1644,von hier::ADV,no šejienes,татысь
1645,dort::ADV,сэні,отӥ
1646,dort::ADV,сэні,отын
1647,dort::ADV,tur,отӥ
1648,dort::ADV,tur,отын
1649,dorthin::ADV,сэтчӧ,отчы
1650,dorthin::ADV,turp,отчы
1651,dorthin::ADV,uz turieni,отчы
1652,geradeaus::ADV,веськыда,меӵак
1653,geradeaus::ADV,taisni uz priekšu,меӵак
1654,vorwärts::ADV,водзӧ,азьлань
1655,vorwärts::ADV,uz priekšu,азьлань
1656,rückwärts::ADV,бӧрӧ,берлань
1657,rückwärts::ADV,atmuguriski,берлань
1658,zurück::ADV,бӧр,берен
1659,zurück::ADV,бӧр,берлань
1660,zurück::ADV,atpakāļ,берен
1661,zurück::ADV,atpakāļ,берлань
1662,unten::ADV,улын,улын
1663,unten::ADV,уліын,улын
1664,unten::ADV,lejā,улын
1665,unten::ADV,apakšā,улын
1666,hinab::ADV,улӧ,улэ
1667,hinab::ADV,увлан,улэ
1668,hinab::ADV,uz leju,улэ
1669,oben::ADV,вылын,вылын
1670,oben::ADV,вылын,вылӥын
1671,oben::ADV,выліын,вылын
1672,oben::ADV,выліын,вылӥын
1673,oben::ADV,virsū,вылын
1674,oben::ADV,virsū,вылӥын
1675,hinauf::ADV,выліӧ,вылэ
1676,hinauf::ADV,выліӧ,вылӥе
1677,hinauf::ADV,выліӧ,выллань
1678,hinauf::ADV,augšā,вылэ
1679,hinauf::ADV,augšā,вылӥе
1680,hinauf::ADV,augšā,выллань
1681,hinauf::ADV,uz augšu,вылэ
1682,hinauf::ADV,uz augšu,вылӥе
1683,hinauf::ADV,uz augšu,выллань
1684,überall::ADV,быдлаын,котькытын
1685,überall::ADV,быдлаын,пасьтана
1686,überall::ADV,visur,котькытын
1687,überall::ADV,visur,пасьтана
1688,nicht::ADV,oз,уз
1689,nicht::ADV,ne,уз
1690,ein wenig::ADV,неуна,ичи
1691,ein wenig::ADV,неуна,ӧжыт
1692,ein wenig::ADV,неуна,огшап
1693,ein wenig::ADV,drusku,ичи
1694,ein wenig::ADV,drusku,ӧжыт
1695,ein wenig::ADV,drusku,огшап
1696,kaum::ADV,мырдэм,муртса
1697,kaum::ADV,diezin vai,муртса
1698,sehr::ADV,зэв,туж
1699,sehr::ADV,зэв,лекос
1700,sehr::ADV,ļoti,туж
1701,sehr::ADV,ļoti,лекос
1702,sehr::ADV,gaužām,туж
1703,sehr::ADV,gaužām,лекос
1704,so::ADV,тадз,озьы
1705,so::ADV,тадз,тазьы
1706,so::ADV,сідз,озьы
1707,so::ADV,сідз,тазьы
1708,so::ADV,tā,озьы
1709,so::ADV,tā,тазьы
1710,so::ADV,tik,озьы
1711,so::ADV,tik,тазьы
1712,noch::ADV,на,на
1713,noch::ADV,нӧшта,на
1714,noch::ADV,vēl,на
1715,nur::ADV,куш,гинэ
1716,nur::ADV,сӧмын,гинэ
1717,nur::ADV,vien,гинэ
1718,nur::ADV,tikai,гинэ
1719,schon::ADV,нин,ни
1720,schon::ADV,нин,ини
1721,schon::ADV,jau,ни
1722,schon::ADV,jau,ини
1723,wieder::ADV,бара,нош
1724,wieder::ADV,бара,кайта
1725,wieder::ADV,atkal,нош
1726,wieder::ADV,atkal,кайта
1727,vergebens::ADV,весьшӧрӧ,юнме
1728,vergebens::ADV,velti,юнме
1729,vor::PRP,водзын,азьын
1730,vor::PRP,priekš,азьын
1731,hinter::PRP,бӧрнын,берын
1732,hinter::PRP,бӧрнын,бӧрсьы
1733,hinter::PRP,aiz,берын
1734,hinter::PRP,aiz,бӧрсьы
1735,unter::PRP,улын,улын
1736,unter::PRP,zem,улын
1737,durch::PRP,пыр,пыр
1738,durch::PRP,пыр,пыртӥ
1739,durch::PRP,пырыс,пыр
1740,durch::PRP,пырыс,пыртӥ
1741,durch::PRP,caur,пыр
1742,durch::PRP,caur,пыртӥ
1743,durch::PRP,cauri,пыр
1744,durch::PRP,cauri,пыртӥ
1745,neben::PRP,бердын,бордын
1746,neben::PRP,līdzās,бордын
1747,zwischen::PRP,костын,вискын
1748,zwischen::PRP,starp,вискын
1749,wegen::PRP,вӧсна,сэрен
1750,wegen::PRP,pēc,сэрен
1751,dies::PRN,тайӧ,та
1752,dies::PRN,šis,та
1753,das::PRN,ciйö,со
1754,das::PRN,tas,со
1755,alles::PRN,став,ваньмыз
1756,alles::PRN,viss,ваньмыз
1757,ich::PRN,ме,мон
1758,ich::PRN,es,мон
1759,du::PRN,тэ,тон
1760,du::PRN,tu,тон
1761,er::PRN,сійӧ,со
1762,er::PRN,viņš,со
1763,wir::PRN,ми,ми
1764,wir::PRN,mēs,ми
1765,ihr::PRN,тi,тӥ
1766,ihr::PRN,jūs,тӥ
1767,sie::PRN,найö,соос
1768,sie::PRN,viņi,соос
1769,sie::PRN,viņas,соос
1770,was::FPRN,мый,ма
1771,was::FPRN,kas,ма
1772,wer::FPRN,код,кин
1773,wer::FPRN,kas,кин
1774,wo::FADV,кыті,кытын
1775,wo::FADV,kur,кытын
1776,wohin::FADV,кытчӧ,кытчы
1777,wohin::FADV,kurp,кытчы
1778,wohin::FADV,uz kurieni,кытчы
1779,wie::FADV,кыдзи,кызьы
1780,wie::FADV,kā,кызьы
1781,warum::FADV,мыйла,малы
1782,warum::FADV,kāpēc,малы
1783,wieviel::FNUM,кымын,кӧня
1784,wieviel::FNUM,cik,кӧня
1785,eins::NUM,ӧтик,одӥг
1786,eins::NUM,viens,одӥг
1787,zwei::NUM,кык,кык
1788,zwei::NUM,divi,кык
1789,drei::NUM,куим,куинь
1790,drei::NUM,trīs,куинь
1791,vier::NUM,нель,ньыль
1792,vier::NUM,četri,ньыль
1793,fünf::NUM,вит,вить
1794,fünf::NUM,pieci,вить
1795,sechs::NUM,квайт,куать
1796,sechs::NUM,seši,куать
1797,sieben::NUM,сизим,сизьым
1798,sieben::NUM,septiņi,сизьым
1799,acht::NUM,кӧкъямыс,тямыс
1800,acht::NUM,astoņi,тямыс
1801,neun::NUM,ӧкмыс,укмыс
1802,neun::NUM,deviņi,укмыс
1803,zehn::NUM,дас,дас
1804,zehn::NUM,desmit,дас
1805,elf::NUM,дас ӧтик,дас одӥг
1806,elf::NUM,vienpadsmit,дас одӥг
1807,zwölf::NUM,дас кык,дас кык
1808,zwölf::NUM,divpadsmit,дас кык
1809,zwanzig::NUM,кызь,кызь
1810,zwanzig::NUM,divdesmit,кызь
1811,dreißig::NUM,комын,куамын
1812,dreißig::NUM,trīsdesmit,куамын
1813,vierzig::NUM,нелямын,ньыльдон
1814,vierzig::NUM,četrdesmit,ньыльдон
1815,fünfzig::NUM,ветымын,витьтон
1816,fünfzig::NUM,piecdesmit,витьтон
1817,sechzig::NUM,квайтымын,куатьтон
1818,sechzig::NUM,sešdesmit,куатьтон
1819,siebzig::NUM,сизимдас,сизьымдон
1820,siebzig::NUM,septiņdesmit,сизьымдон
1821,achtzig::NUM,кӧкъямысдас,тямыстон
1822,achtzig::NUM,astoņdesmit,тямыстон
1823,neunzig::NUM,ӧкмысдас,укмыстон
1824,neunzig::NUM,deviņdesmit,укмыстон
1825,hundert::NUM,сё,сю
1826,hundert::NUM,simt,сю
1827,tausend::NUM,сюрс,сюрс
1828,tausend::NUM,tūkstoš,сюрс
1829,und::CNJ,и,и
1830,und::CNJ,и,но
1831,und::CNJ,un,и
1832,und::CNJ,un,но
1833,oder::CNJ,либӧ,яке
1834,oder::CNJ,jeb,яке
1835,stehen::V,сулавны,сылыны
1836,stehen::V,stāvēt,сылыны
1837,sitzen::V,пукавны,пукыны
1838,sitzen::V,sēdēt,пукыны
1839,liegen::V,куйлыны,кылльыны
1840,liegen::V,gulēt,кылльыны
1841,hängen::V,ӧшавны,ошкыса улыны
1842,hängen::V,karāties,ошкыса улыны
1843,werden::V,лоны,луыны
1844,werden::V,tapt,луыны
1845,passieren::V,лоны,луыны
1846,passieren::V,notikt,луыны
1847,beginnen::V,кутчысьны,кутскыны
1848,beginnen::V,кутны,кутскыны
1849,beginnen::V,sākties,кутскыны
1850,enden::V,помасьны,бырыны
1851,enden::V,beigties,бырыны
1852,wechseln::V,вежсьыны,воштӥськыны
1853,wechseln::V,mainīties,воштӥськыны
1854,aufgehen[Sonne]::V,петны,ӝужаны
1855,aufgehen[Sonne]::V,lēkt,ӝужаны
1856,aufgehen[Sonne]::V,uzlēkt,ӝужаны
1857,untergehen[Sonne]::V,пуксьыны,пуксьыны
1858,untergehen[Sonne]::V,noiet,пуксьыны
1859,untergehen[Sonne]::V,rietēt,пуксьыны
1860,scheinen[Sonne]::V,югъявны,пиштыны
1861,scheinen[Sonne]::V,югъявны,чиляны
1862,scheinen[Sonne]::V,югвидзны,пиштыны
1863,scheinen[Sonne]::V,югвидзны,чиляны
1864,scheinen[Sonne]::V,spīdēt,пиштыны
1865,scheinen[Sonne]::V,spīdēt,чиляны
1866,donnern::V,гымавны,гудыръяны
1867,donnern::V,dārdēt,гудыръяны
1868,wehen::V,пӧльтны,пелляськыны
1869,wehen::V,pūst,пелляськыны
1870,strömen::V,киссьыны,киськыны
1871,strömen::V,киссьыны,исьтӥськыны
1872,strömen::V,līt,киськыны
1873,strömen::V,līt,исьтӥськыны
1874,strömen::V,plūst,киськыны
1875,strömen::V,plūst,исьтӥськыны
1876,fließen::V,визувтны,бызьыны
1877,fließen::V,tecēt,бызьыны
1878,sich drehen::V,бергавны,берганы
1879,sich drehen::V,grozīties,берганы
1880,schwanken::V,легны,вошъяськыны
1881,schwanken::V,лайкъявны,вошъяськыны
1882,schwanken::V,līgoties,вошъяськыны
1883,schwanken::V,grīļoties,вошъяськыны
1884,schwingen::V,лайкъявны,шонаськыны
1885,schwingen::V,люллявны,шонаськыны
1886,schwingen::V,vēzēties,шонаськыны
1887,fallen::V,усьны,усьыны
1888,fallen::V,krist,усьыны
1889,brennen::V,сотчыны,ӝуаны
1890,brennen::V,degt,ӝуаны
1891,rauchen::V,тшынӧдны,ӵындыны
1892,rauchen::V,dūmot,ӵындыны
1893,regnen::V,зэрны,зорыны
1894,regnen::V,līt,зорыны
1895,gefrieren::V,кынмыны,кынмыны
1896,gefrieren::V,sasalt,кынмыны
1897,tauen::V,сывны,шунаны
1898,tauen::V,kust,шунаны
1899,schmelzen::V,сывны,шунаны
1900,schmelzen::V,kust,шунаны
1901,schmelzen::V,nokust,шунаны
1902,trocknen::V,косьмыны,куасьмыны
1903,trocknen::V,žūt,куасьмыны
1904,trocknen::V,kaltēties,куасьмыны
1905,sieden::V,пуны,пӧзьыны
1906,sieden::V,virt,пӧзьыны
1907,sieden::V,vārīties,пӧзьыны
1908,faulen::V,сісьмыны,сисьмыны
1909,faulen::V,pūt,сисьмыны
1910,faulen::V,trudēt,сисьмыны
1911,verfaulen::V,сісьмыны,сисьмыны
1912,verfaulen::V,sapūt,сисьмыны
1913,verfaulen::V,satrūdēt,сисьмыны
1914,reißen::V,орны,кеськыны
1915,reißen::V,plīst,кеськыны
1916,reißen::V,satrūkt,кеськыны
1917,versinken::V,вӧйны,выйыны
1918,versinken::V,grimt,выйыны
1919,versinken::V,nogrimt,выйыны
1920,vergehen::V,кольны,ортчыны
1921,vergehen::V,ордйыны,ортчыны
1922,vergehen::V,paiet,ортчыны
1923,erscheinen::V,петкӧдчыны,адскыны
1924,erscheinen::V,parādīties,адскыны
1925,verschwinden::V,бырны,бырыны
1926,verschwinden::V,nozust,бырыны
1927,sinken::V,вӧйны,усьыны
1928,sinken::V,kristies,усьыны
1929,abnehmen::V,чинны,синыны
1930,abnehmen::V,noplakt,синыны
1931,abnehmen::V,mazināties,синыны
1932,zunehmen::V,содны,йылыны
1933,zunehmen::V,ыдждыны,йылыны
1934,zunehmen::V,pieaugt,йылыны
1935,zunehmen::V,pieņemties,йылыны
1936,steigen::V,лыбны,лӧпкыны
1937,steigen::V,kāpt,лӧпкыны
1938,wachsen::V,быдмыны,будыны
1939,wachsen::V,augt,будыны
1940,glänzen::V,югъявны,чиляны
1941,glänzen::V,югъявны,пиштыны
1942,glänzen::V,дзирдавны,чиляны
1943,glänzen::V,дзирдавны,пиштыны
1944,glänzen::V,zaigot,чиляны
1945,glänzen::V,zaigot,пиштыны
1946,glänzen::V,laistīties,чиляны
1947,glänzen::V,laistīties,пиштыны
1948,funkeln::V,югъявны,чилекъяны
1949,funkeln::V,дзирдавны,чилекъяны
1950,funkeln::V,mirdzēt,чилекъяны
1951,funkeln::V,dzirkstēt,чилекъяны
1952,lärmen::V,жувгыны,уретыны
1953,lärmen::V,жувгыны,ӵашетыны
1954,lärmen::V,ыугыны,уретыны
1955,lärmen::V,ыугыны,ӵашетыны
1956,lärmen::V,шумитны,уретыны
1957,lärmen::V,шумитны,ӵашетыны
1958,lärmen::V,ālēties,уретыны
1959,lärmen::V,ālēties,ӵашетыны
1960,lärmen::V,trokšņot,уретыны
1961,lärmen::V,trokšņot,ӵашетыны
1962,läuten::V,жургыны,жингыртыны
1963,läuten::V,zvanīt,жингыртыны
1964,klingeln::V,звӧнитны,жингыртыны
1965,klingeln::V,zvanīt,жингыртыны
1966,klirren::V,гольскöдчыны,жильккетыны
1967,klirren::V,tinkšķēt,жильккетыны
1968,klirren::V,džinkstēt,жильккетыны
1969,brausen::V,буавны,лекъяськыны
1970,brausen::V,krākt,лекъяськыны
1971,brausen::V,brāzmot,лекъяськыны
1972,rauschen::V,кышакывны,ӵашетыны
1973,rauschen::V,šalkt,ӵашетыны
1974,klingen::V,шыавны,кылӥськыны
1975,klingen::V,юргыны,кылӥськыны
1976,klingen::V,skanēt,кылӥськыны
1977,klingen::V,izklausīties,кылӥськыны
1978,bellen::V,увтны,утыны
1979,bellen::V,riet,утыны
1980,heulen::V,омлявны,вузыны
1981,heulen::V,вурзавны,вузыны
1982,heulen::V,kaukt,вузыны
1983,heulen::V,gaudot,вузыны
1984,blasen::V,пӧльтны,пельтыны
1985,blasen::V,pūst,пельтыны
1986,pfeifen::V,шутьлявны,шуланы
1987,pfeifen::V,svilpt,шуланы
1988,pfeifen::V,svilpot,шуланы
1989,schreien::V,горзыны,черекъяны
1990,schreien::V,горзыны,кесяськыны
1991,schreien::V,brēkt,черекъяны
1992,schreien::V,brēkt,кесяськыны
1993,schreien::V,kliegt,черекъяны
1994,schreien::V,kliegt,кесяськыны
1995,stöhnen::V,ымзыны,ӝуштыны
1996,stöhnen::V,vaidēt,ӝуштыны
1997,zittern::V,тіравны,дырекъяны
1998,zittern::V,тіравны,куалекъяны
1999,zittern::V,drebēt,дырекъяны
2000,zittern::V,drebēt,куалекъяны
2001,leben::V,овны,улыны
2002,leben::V,dzīvot,улыны
2003,geboren werden::V,чужны,вордӥськыны
2004,geboren werden::V,dzimt,вордӥськыны
2005,atmen::V,кашкыны,шоканы
2006,atmen::V,пошиктыны,шоканы
2007,atmen::V,elpot,шоканы
2008,trinken::V,юны,юыны
2009,trinken::V,dzert,юыны
2010,essen::V,сёйны,сиыны
2011,essen::V,ēst,сиыны
2012,schlucken::V,ньылавны,ньылыны
2013,schlucken::V,rīt,ньылыны
2014,müde werden::V,мудзны,жадьыны
2015,müde werden::V,nokust,жадьыны
2016,einschlafen::V,ланьтны,умме усьыны
2017,einschlafen::V,унмовсьны,умме усьыны
2018,einschlafen::V,iemigt,умме усьыны
2019,einschlafen::V,aizmigt,умме усьыны
2020,schlafen::V,узьны,кӧлыны
2021,schlafen::V,gulēt,кӧлыны
2022,aufwachen::V,садьмыны,сайканы
2023,aufwachen::V,mosties,сайканы
2024,aufstehen::V,чеччыны,султыны
2025,aufstehen::V,celties,султыны
2026,sich erholen::V,шойччыны,шутэтскыны
2027,sich erholen::V,atžirgt,шутэтскыны
2028,sich erholen::V,atpūsties,шутэтскыны
2029,krank werden::V,висьмыны,висьыны
2030,krank werden::V,sasirgt,висьыны
2031,krank sein::V,висьны,висьыны
2032,krank sein::V,slimot,висьыны
2033,schmerzen::V,висьны,висьыны
2034,schmerzen::V,sāpēt,висьыны
2035,schmerzen::V,smelgt,висьыны
2036,husten::V,кызны,кызыны
2037,husten::V,klepot,кызыны
2038,genesen::V,бурдны,юнматскыны
2039,genesen::V,бурдны,бурмытскылыны
2040,genesen::V,veseļoties,юнматскыны
2041,genesen::V,veseļoties,бурмытскылыны
2042,sterben::V,кувны,кулыны
2043,sterben::V,mirt,кулыны
2044,sterben::V,nomirt,кулыны
2045,umkommen::V,кувны,бырыны
2046,umkommen::V,apsprāgt,бырыны
2047,umkommen::V,aiziet bojā,бырыны
2048,sich bewegen::V,вӧрзьыны,вырыны
2049,sich bewegen::V,virzīties,вырыны
2050,sich rühren::V,вӧрны,вырӟыны
2051,sich rühren::V,вӧрны,вырӟылыны
2052,sich rühren::V,вӧрӧдчыны,вырӟыны
2053,sich rühren::V,вӧрӧдчыны,вырӟылыны
2054,sich rühren::V,sagrozīties,вырӟыны
2055,sich rühren::V,sagrozīties,вырӟылыны
2056,sich erheben::V,сувтны,султыны
2057,sich erheben::V,piecelties,султыны
2058,sich setzen::V,пуксьыны,пуксьыны
2059,sich setzen::V,sēsties,пуксьыны
2060,hinfallen::V,усьны,усьыны
2061,hinfallen::V,sabirt,усьыны
2062,hinfallen::V,pakrist,усьыны
2063,laufen::V,мyнны,мыныны
2064,laufen::V,iet,мыныны
2065,laufen::V,skraidīt,мыныны
2066,schreiten::V,восьлавны,вамышъяны
2067,schreiten::V,soļot,вамышъяны
2068,spazierengehen::V,гуляйтны,мыныны
2069,spazierengehen::V,гуляйтны,ветлыны
2070,spazierengehen::V,staigāt,мыныны
2071,spazierengehen::V,staigāt,ветлыны
2072,spazierengehen::V,pastaigāties,мыныны
2073,spazierengehen::V,pastaigāties,ветлыны
2074,eilen::V,тэрмасьны,дыртыны
2075,eilen::V,traukt,дыртыны
2076,sich beeilen::V,тэрмасьны,дыртыны
2077,sich beeilen::V,steigties,дыртыны
2078,sich beeilen::V,pasteigties,дыртыны
2079,sausen::V,тӧвзьыны,туж ӝог мыныны
2080,sausen::V,drāzt,туж ӝог мыныны
2081,sausen::V,brāzties,туж ӝог мыныны
2082,rennen::V,котӧртны,бызьылыны
2083,rennen::V,skriet,бызьылыны
2084,springen::V,чеччавны,тэтчаны
2085,springen::V,lēkt,тэтчаны
2086,klettern::V,кышасьны,тубаны
2087,klettern::V,кавшасьны,тубаны
2088,klettern::V,kāpt,тубаны
2089,klettern::V,rāpties,тубаны
2090,schaukeln::V,гычасьны,лэйканы
2091,schaukeln::V,гычасьны,шонаськыны
2092,schaukeln::V,šūpoties,лэйканы
2093,schaukeln::V,šūpoties,шонаськыны
2094,schaukeln::V,zvalstīties,лэйканы
2095,schaukeln::V,zvalstīties,шонаськыны
2096,kriechen::V,кыссьыны,нюж ветлыны
2097,kriechen::V,līst,нюж ветлыны
2098,kriechen::V,rāpot,нюж ветлыны
2099,schwimmen::V,уявны,уяны
2100,schwimmen::V,peldēt,уяны
2101,tauchen::V,сунавны,зумылыны
2102,tauchen::V,gremdēties,зумылыны
2103,rudern::V,пелысасьны,полсаны
2104,rudern::V,airēt,полсаны
2105,rudern::V,irties,полсаны
2106,fahren::V,мунны,ветлыны
2107,fahren::V,braukt,ветлыны
2108,fliegen::V,лэбны,лобаны
2109,fliegen::V,lidot,лобаны
2110,fliegen::V,laisties,лобаны
2111,gehen::V,мyнны,мыныны
2112,gehen::V,iet,мыныны
2113,weggehen::V,мунавны,кошкыны
2114,weggehen::V,aiziet,кошкыны
2115,abfahren::V,мӧдӧдчыны,кошкыны
2116,abfahren::V,atiet,кошкыны
2117,abfahren::V,aizbraukt,кошкыны
2118,anhalten::V,джӧмдыны,дугдыны
2119,anhalten::V,apstāties,дугдыны
2120,hineingehen::V,пырны,пырыны
2121,hineingehen::V,ieiet,пырыны
2122,eintreten::V,пырны,пырыны
2123,eintreten::V,ienākt,пырыны
2124,kommen::V,воны,вуыны
2125,kommen::V,воны,лыктыны
2126,kommen::V,локны,вуыны
2127,kommen::V,локны,лыктыны
2128,kommen::V,nākt,вуыны
2129,kommen::V,nākt,лыктыны
2130,ankommen::V,воны,вуыны
2131,ankommen::V,локны,вуыны
2132,ankommen::V,nonākt,вуыны
2133,ankommen::V,ierasties,вуыны
2134,zurückkommen::V,косны,берытскыны
2135,zurückkommen::V,бергӧдчыны,берытскыны
2136,zurückkommen::V,atgriezties,берытскыны
2137,bleiben::V,кольны,кыльыны
2138,bleiben::V,palikt,кыльыны
2139,warten::V,виччысьны,витьыны
2140,warten::V,gaidīt,витьыны
2141,erwarten::V,виччысьны,витьыны
2142,erwarten::V,виччысьны,возьманы
2143,erwarten::V,sagaidīt,витьыны
2144,erwarten::V,sagaidīt,возьманы
2145,suchen::V,корсьны,утчаны
2146,suchen::V,meklēt,утчаны
2147,finden::V,казявны,шедьтыны
2148,finden::V,rast,шедьтыны
2149,finden::V,atrast,шедьтыны
2150,versuchen::V,заводитчывны,турттыны
2151,versuchen::V,mēģināt,турттыны
2152,vorbereiten::V,дасьтыны,дасяны
2153,vorbereiten::V,gatavot,дасяны
2154,vorbereiten::V,sagatavot,дасяны
2155,lieben::V,радейтны,гажаны
2156,lieben::V,mīlēt,гажаны
2157,mögen::V,радейтны,яратыны
2158,mögen::V,gribēties,яратыны
2159,lachen::V,серавны,серекъяны
2160,lachen::V,серавлыны,серекъяны
2161,lachen::V,smiet,серекъяны
2162,lachen::V,smieties,серекъяны
2163,rühren::V,нормӧдны,сюлме йӧтыны
2164,rühren::V,aizgrābt,сюлме йӧтыны
2165,weinen::V,бӧрдны,бӧрдыны
2166,weinen::V,raudāt,бӧрдыны
2167,schimpfen::V,видчыны,даллашыны
2168,schimpfen::V,rāties,даллашыны
2169,schimpfen::V,lamāties,даллашыны
2170,sich ärgern::V,скӧравны,лекъяськыны
2171,sich ärgern::V,īgt,лекъяськыны
2172,sich ärgern::V,pukoties,лекъяськыны
2173,sich ärgern::V,dusmoties,лекъяськыны
2174,sich fürchten::V,повны,кышканы
2175,sich fürchten::V,повны,курданы
2176,sich fürchten::V,bīties,кышканы
2177,sich fürchten::V,bīties,курданы
2178,sich fürchten::V,baidīties,кышканы
2179,sich fürchten::V,baidīties,курданы
2180,fürchten::V,повны,курданы
2181,fürchten::V,повны,кышканы
2182,fürchten::V,baidīties no,курданы
2183,fürchten::V,baidīties no,кышканы
2184,fliehen::V,пышйыны,пегӟыны
2185,fliehen::V,bēgt,пегӟыны
2186,flüchten::V,пышйыны,пегӟыны
2187,flüchten::V,aizbēgt,пегӟыны
2188,sehen::V,аддзыны,адӟыны
2189,sehen::V,redzēt,адӟыны
2190,anschauen::V,видзӧдны,учкыны
2191,anschauen::V,paraudzīties,учкыны
2192,ansehen::V,видзӧдны,учкыны
2193,ansehen::V,aplūkot,учкыны
2194,hören::V,кывны,кылыны
2195,hören::V,dzirdēt,кылыны
2196,zuhören::V,кывзыны,кылзыны
2197,zuhören::V,klausīties,кылзыны
2198,probieren::V,видлыны,веръяны
2199,probieren::V,nogaršot,веръяны
2200,riechen::V,чушкыны,зынъяны
2201,riechen::V,ost,зынъяны
2202,riechen::V,ostīt,зынъяны
2203,fühlen::V,вежӧртны,шӧдыны
2204,fühlen::V,гӧгӧрвоны,шӧдыны
2205,fühlen::V,just,шӧдыны
2206,fühlen::V,izjust,шӧдыны
2207,scheinen::V,кажитчыны,адскыны
2208,scheinen::V,šķist,адскыны
2209,scheinen::V,likties,адскыны
2210,zu sehen sein::V,тыдавны,адӟиськыны
2211,zu sehen sein::V,parādīties,адӟиськыны
2212,vernehmen::V,кывны,кылыны
2213,vernehmen::V,saklausīt,кылыны
2214,frieren::V,кынмыны,кынмыны
2215,frieren::V,salt,кынмыны
