,Concept_ID,se,te
2670,Band::N,källre´ppiǩ,నాడా
2671,Band::N,ля̄ӊӊт,నాడా
2672,Kamm::N,gaampe,దువ్వెన
2673,Kamm::N,rájdam,దువ్వెన
2674,Kamm::N,tjåhkom,దువ్వెన
2675,Kamm::N,čohkun,దువ్వెన
2676,Kamm::N,čohhoom,దువ్వెన
2677,Kamm::N,čååǥǥam,దువ్వెన
2678,Kamm::N,чоагкь,దువ్వెన
2679,Spiegel::N,guelmiedahke,అద్దము
2680,Spiegel::N,spiedjil,అద్దము
2681,Spiegel::N,speajal,అద్దము
2682,Spiegel::N,speeijal,అద్దము
2683,Spiegel::N,suei´mkar,అద్దము
2684,Spiegel::N,кыффкэмка̄ррь,అద్దము
2685,Spiegel::N,зе̄ркал,అద్దము
2686,Riemen::N,györtenje,వాడా
2687,Riemen::N,rájppe,వాడా
2688,Riemen::N,garttsa,వాడా
2689,Riemen::N,lávži,వాడా
2690,Riemen::N,läbži,వాడా
2691,Riemen::N,läbǯǯ,వాడా
2692,Riemen::N,ре̄ммь,వాడా
2693,Schnur::N,gurrie,దారము
2694,Schnur::N,gáras,దారము
2695,Schnur::N,garca,దారము
2696,Schnur::N,orrâ,దారము
2697,Schnur::N,nue´rr,దారము
2698,Schnur::N,нӯррь,దారము
2699,Leine::N,baante,వారు
2700,Leine::N,gájnno,వారు
2701,Leine::N,báddi,వారు
2702,Leine::N,oarra,వారు
2703,Leine::N,läbži,వారు
2704,Leine::N,läbǯǯ,వారు
2705,Leine::N,ла̄ммч,వారు
2706,Decke::N,gaptjese,కంబళి
2707,Decke::N,rádno,కంబళి
2708,Decke::N,gåbtjås,కంబళి
2709,Decke::N,tæhppin,కంబళి
2710,Decke::N,govččas,కంబళి
2711,Decke::N,loovdâ,కంబళి
2712,Decke::N,räänn,కంబళి
2713,Decke::N,ра̄нн,కంబళి
2714,Kissen::N,nalhke,తలగడ
2715,Kissen::N,guoddá,తలగడ
2716,Kissen::N,oajvevuolle,తలగడ
2717,Kissen::N,guoddá,తలగడ
2718,Kissen::N,bolsttar,తలగడ
2719,Kissen::N,polster,తలగడ
2720,Kissen::N,pee´ren,తలగడ
2721,Kissen::N,pooddâšǩ,తలగడ
2722,Kissen::N,по̄дэшк,తలగడ
2723,Tuch::N,tyjje,బట్ట
2724,Tuch::N,tyddja,బట్ట
2725,Tuch::N,gådo,బట్ట
2726,Tuch::N,liidni,బట్ట
2727,Tuch::N,läđđee,బట్ట
2728,Tuch::N,re´ppiǩ,బట్ట
2729,Tuch::N,ree´ppiǩ,బట్ట
2730,Tuch::N,ребпехь,బట్ట
2731,Handtuch::N,njaamelijnie,తువాలు
2732,Handtuch::N,sigárdahka,తువాలు
2733,Handtuch::N,sihkaldat,తువాలు
2734,Handtuch::N,siholdâs,తువాలు
2735,Handtuch::N,seekkldõs,తువాలు
2736,Handtuch::N,u´tree´lniǩ,తువాలు
2737,Handtuch::N,отеральнэхьк,తువాలు
2738,Kraft::N,faamoe,బలము
2739,Kraft::N,fábmo,బలము
2740,Kraft::N,fápmu,బలము
2741,Kraft::N,fááṃu,బలము
2742,Kraft::N,viõkk,బలము
2743,Kraft::N,вӣгк,బలము
2744,Stärke::N,vieksiesvoete,శక్తి
2745,Stärke::N,gievrrudahka,శక్తి
2746,Stärke::N,gievrrodus,శక్తి
2747,Stärke::N,veahka,శక్తి
2748,Stärke::N,vuoibmi,శక్తి
2749,Stärke::N,viek'sâvuotâ,శక్తి
2750,Stärke::N,viõkk,శక్తి
2751,Stärke::N,са̄м,శక్తి
2752,Stärke::N,вӣгк,శక్తి
2753,Gesundheit::N,healsoe,ఆరోగ్యము
2754,Gesundheit::N,starne,ఆరోగ్యము
2755,Gesundheit::N,hælsso,ఆరోగ్యము
2756,Gesundheit::N,varresvuohta,ఆరోగ్యము
2757,Gesundheit::N,dearvvasvuohta,ఆరోగ్యము
2758,Gesundheit::N,tie'rvâsvuotâ,ఆరోగ్యము
2759,Gesundheit::N,tiõrvâsvuõtt,ఆరోగ్యము
2760,Gesundheit::N,тӣрвасвӯдт,ఆరోగ్యము
2761,Krankheit::N,skïemtjelasse,రోగము
2762,Krankheit::N,skihpudahka,రోగము
2763,Krankheit::N,dávdda,రోగము
2764,Krankheit::N,vihke,రోగము
2765,Krankheit::N,dávda,రోగము
2766,Krankheit::N,tavdâ,రోగము
2767,Krankheit::N,puá'cuvuotâ,రోగము
2768,Krankheit::N,kõpp,రోగము
2769,Krankheit::N,puõccmoš,రోగము
2770,Krankheit::N,кэ̄бп,రోగము
2771,Schmerz::N,haerhpie,నొప్పి
2772,Schmerz::N,bávtjas,నొప్పి
2773,Schmerz::N,bávčča,నొప్పి
2774,Schmerz::N,tuške,నొప్పి
2775,Schmerz::N,poovčâs,నొప్పి
2776,Schmerz::N,tå´sǩǩ,నొప్పి
2777,Schmerz::N,кэ̄бп,నొప్పి
2778,Wunde::N,saejrie,గాయము
2779,Wunde::N,hávve,గాయము
2780,Wunde::N,hávvi,గాయము
2781,Wunde::N,hävvi,గాయము
2782,Wunde::N,hää´vv,గాయము
2783,Wunde::N,ра̄ӊӊҍ,గాయము
2784,Fieber::N,vaejlie,జ్వరము
2785,Fieber::N,fiebar,జ్వరము
2786,Fieber::N,báhkkadávda,జ్వరము
2787,Fieber::N,žaar,జ్వరము
2788,Fieber::N,жоарр,జ్వరము
2789,Arznei::N,daalhkesh,మందు
2790,Arznei::N,dálkas,మందు
2791,Arznei::N,dálkkas,మందు
2792,Arznei::N,taalhâs,మందు
2793,Arznei::N,lekittâs,మందు
2794,Arznei::N,taalkâs,మందు
2795,Arznei::N,лоаддв,మందు
2796,Brücke::N,pruvvie,వంతెన
2797,Brücke::N,råvve,వంతెన
2798,Brücke::N,šaldi,వంతెన
2799,Brücke::N,šalde,వంతెన
2800,Brücke::N,mostt,వంతెన
2801,Brücke::N,мо̄сст,వంతెన
2802,Brunnen::N,prutnie,బావి
2803,Brunnen::N,prutnie,కూపము
2804,Brunnen::N,prutnie,నుయ్యి
2805,Brunnen::N,ruddne,బావి
2806,Brunnen::N,ruddne,కూపము
2807,Brunnen::N,ruddne,నుయ్యి
2808,Brunnen::N,gáivo,బావి
2809,Brunnen::N,gáivo,కూపము
2810,Brunnen::N,gáivo,నుయ్యి
2811,Brunnen::N,káivu,బావి
2812,Brunnen::N,káivu,కూపము
2813,Brunnen::N,káivu,నుయ్యి
2814,Brunnen::N,käivv,బావి
2815,Brunnen::N,käivv,కూపము
2816,Brunnen::N,käivv,నుయ్యి
2817,Brunnen::N,ка̄ййв,బావి
2818,Brunnen::N,ка̄ййв,కూపము
2819,Brunnen::N,ка̄ййв,నుయ్యి
2820,Weide::N,gåatome,పచ్చికబయలు
2821,Weide::N,guohtom,పచ్చికబయలు
2822,Weide::N,guohtun,పచ్చికబయలు
2823,Weide::N,kuátu,పచ్చికబయలు
2824,Weide::N,luátu,పచ్చికబయలు
2825,Weide::N,та̄нтар,పచ్చికబయలు
2826,Pfad::N,baalka,కాలిత్రోవ
2827,Pfad::N,bálges,కాలిత్రోవ
2828,Pfad::N,bálggis,కాలిత్రోవ
2829,Pfad::N,päälgis,కాలిత్రోవ
2830,Pfad::N,pää´ljes,కాలిత్రోవ
2831,Pfad::N,поалкас,కాలిత్రోవ
2832,Weg::N,geajnoe,మార్గము
2833,Weg::N,gæjnno,మార్గము
2834,Weg::N,væddja,మార్గము
2835,Weg::N,geaidnu,మార్గము
2836,Weg::N,luod'dâ,మార్గము
2837,Weg::N,čuâǥǥas,మార్గము
2838,Weg::N,чуэкас,మార్గము
2839,Straße::N,geajnoe,బాట
2840,Straße::N,joene,బాట
2841,Straße::N,gahttun,బాట
2842,Straße::N,geaidnu,బాట
2843,Straße::N,maađij,బాట
2844,Straße::N,uu´lec,బాట
2845,Straße::N,чуэкас,బాట
2846,Dorf::N,sïjte,గ్రామము
2847,Dorf::N,bájkke,గ్రామము
2848,Dorf::N,gilli,గ్రామము
2849,Dorf::N,sijdâ,గ్రామము
2850,Dorf::N,sijdd,గ్రామము
2851,Dorf::N,сыййт,గ్రామము
2852,Stadt::N,staare,పట్టణము
2853,Stadt::N,sjeltie,పట్టణము
2854,Stadt::N,stáda,పట్టణము
2855,Stadt::N,gávpot,పట్టణము
2856,Stadt::N,kaavpug,పట్టణము
2857,Stadt::N,lâ´nn,పట్టణము
2858,Stadt::N,gåårad,పట్టణము
2859,Stadt::N,ланнҍ,పట్టణము
2860,Brief::N,prievie,జాబు
2861,Brief::N,girjje,జాబు
2862,Brief::N,reive,జాబు
2863,Brief::N,kirje,జాబు
2864,Brief::N,ǩe´rjj,జాబు
2865,Brief::N,кыррьй,జాబు
2866,Buch::N,gærja,పుస్తకము
2867,Buch::N,girjje,పుస్తకము
2868,Buch::N,girji,పుస్తకము
2869,Buch::N,kirje,పుస్తకము
2870,Buch::N,ǩe´rjj,పుస్తకము
2871,Buch::N,кыррьй,పుస్తకము
2872,Buchstabe::N,baakoe,అక్షరము
2873,Buchstabe::N,bokstávva,అక్షరము
2874,Buchstabe::N,bustávva,అక్షరము
2875,Buchstabe::N,puustav,అక్షరము
2876,Buchstabe::N,bukva,అక్షరము
2877,Buchstabe::N,буква,అక్షరము
2878,Zeitung::N,plaerie,వార్తాపత్రిక
2879,Zeitung::N,avijssa,వార్తాపత్రిక
2880,Zeitung::N,bláđđi,వార్తాపత్రిక
2881,Zeitung::N,aavis,వార్తాపత్రిక
2882,Zeitung::N,listt,వార్తాపత్రిక
2883,Zeitung::N,ga´zaat,వార్తాపత్రిక
2884,Zeitung::N,газет,వార్తాపత్రిక
2885,Leben::N,hïegke,ప్రాణము
2886,Leben::N,hægga,ప్రాణము
2887,Leben::N,iellem,ప్రాణము
2888,Leben::N,viessom,ప్రాణము
2889,Leben::N,eallin,ప్రాణము
2890,Leben::N,eellim,ప్రాణము
2891,Leben::N,jie´llem,ప్రాణము
2892,Leben::N,я̄лл,ప్రాణము
2893,Tod::N,jaame,మరణము
2894,Tod::N,jábmem,మరణము
2895,Tod::N,jápmin,మరణము
2896,Tod::N,jäämmim,మరణము
2897,Tod::N,så´rmm,మరణము
2898,Tod::N,jää´mmem,మరణము
2899,Tod::N,соаррьм,మరణము
2900,Grab::N,gaelmie,సమాధి
2901,Grab::N,ráhpo,సమాధి
2902,Grab::N,hávdde,సమాధి
2903,Grab::N,hávdi,సమాధి
2904,Grab::N,hävdi,సమాధి
2905,Grab::N,äu´dd,సమాధి
2906,Grab::N,ка̄лльм,సమాధి
2907,Kirche::N,gærhkoe,క్రెస్తవులగుడి
2908,Kirche::N,girkko,క్రెస్తవులగుడి
2909,Kirche::N,girku,క్రెస్తవులగుడి
2910,Kirche::N,kirkko,క్రెస్తవులగుడి
2911,Kirche::N,ceerkav,క్రెస్తవులగుడి
2912,Kirche::N,цэ̄ркав,క్రెస్తవులగుడి
2913,Sünde::N,sådtoe,పాపము
2914,Sünde::N,suddo,పాపము
2915,Sünde::N,suddu,పాపము
2916,Sünde::N,suddo,పాపము
2917,Sünde::N,reä´ǩ'ǩ,పాపము
2918,Gott::N,jupmele,దేవుడు
2919,Gott::N,jubmel,దేవుడు
2920,Gott::N,ipmil,దేవుడు
2921,Gott::N,immeel,దేవుడు
2922,Gott::N,e´mmel,దేవుడు
2923,Gott::N,иммель,దేవుడు
2924,Arbeiter::N,barkije,పనిపాటుచేశేవాడు
2925,Arbeiter::N,barggoulmusj,పనిపాటుచేశేవాడు
2926,Arbeiter::N,bargi,పనిపాటుచేశేవాడు
2927,Arbeiter::N,pargee,పనిపాటుచేశేవాడు
2928,Arbeiter::N,reâugglaž,పనిపాటుచేశేవాడు
2929,Arbeiter::N,лыххкэй,పనిపాటుచేశేవాడు
2930,Chef::N,åvtehke,యజమానుడు
2931,Chef::N,oajvve,యజమానుడు
2932,Chef::N,hoavda,యజమానుడు
2933,Chef::N,hovdâ,యజమానుడు
2934,Chef::N,uái'vi,యజమానుడు
2935,Chef::N,ä´ttem,యజమానుడు
2936,Chef::N,vuei´vvooumaž,యజమానుడు
2937,Chef::N,выгкэй,యజమానుడు
2938,Chef::N,вӯййкьей,యజమానుడు
2939,Chef::N,вуэййв,యజమానుడు
2940,Meister::N,ööhpehtæjja,కళాకారుడు
2941,Meister::N,åhpadiddje,కళాకారుడు
2942,Meister::N,čeahppi,కళాకారుడు
2943,Meister::N,meašttir,కళాకారుడు
2944,Meister::N,miäš'tár,కళాకారుడు
2945,Meister::N,määstär,కళాకారుడు
2946,Meister::N,че̄ххьп,కళాకారుడు
2947,Arzt::N,dåaktere,వైద్యుడు
2948,Arzt::N,dåktår,వైద్యుడు
2949,Arzt::N,dálkudiddje,వైద్యుడు
2950,Arzt::N,doavttir,వైద్యుడు
2951,Arzt::N,tuáh'tár,వైద్యుడు
2952,Arzt::N,dåhttar,వైద్యుడు
2953,Arzt::N,лыххцэй,వైద్యుడు
2954,Lehrer::N,lohkehtæjja,ఉపాధ్యాయుడు
2955,Lehrer::N,skåvlik,ఉపాధ్యాయుడు
2956,Lehrer::N,åjpadiddje,ఉపాధ్యాయుడు
2957,Lehrer::N,oahpaheaddji,ఉపాధ్యాయుడు
2958,Lehrer::N,máttááttijjee,ఉపాధ్యాయుడు
2959,Lehrer::N,u´čtee´l,ఉపాధ్యాయుడు
2960,Lehrer::N,mätt'teei,ఉపాధ్యాయుడు
2961,Lehrer::N,уххцэй,ఉపాధ్యాయుడు
2962,Geld::N,vierhtie,ద్రవ్యము
2963,Geld::N,ruhta,ద్రవ్యము
2964,Geld::N,biednik,ద్రవ్యము
2965,Geld::N,ruhta,ద్రవ్యము
2966,Geld::N,ruttâ,ద్రవ్యము
2967,Geld::N,teä´ǧ'ǧ,ద్రవ్యము
2968,Geld::N,те̄ӈӈьк,ద్రవ్యము
2969,Geschäft::N,åesie,వ్యాపారము
2970,Geschäft::N,oases,వ్యాపారము
2971,Geschäft::N,gávpi,వ్యాపారము
2972,Geschäft::N,kävppi,వ్యాపారము
2973,Geschäft::N,haandâl,వ్యాపారము
2974,Geschäft::N,kaupp,వ్యాపారము
2975,Geschäft::N,ро̄бэт,వ్యాపారము
2976,Laden::N,bovre,అంగడి
2977,Laden::N,oases,అంగడి
2978,Laden::N,rámbuvdda,అంగడి
2979,Laden::N,gávpi,అంగడి
2980,Laden::N,puvdâ,అంగడి
2981,Laden::N,kävppi,అంగడి
2982,Laden::N,kaupp,అంగడి
2983,Laden::N,ла̄ффьк,అంగడి
2984,Preis::N,åasa,వెల
2985,Preis::N,hadde,వెల
2986,Preis::N,haddi,వెల
2987,Preis::N,hadde,వెల
2988,Preis::N,hâ´dd,వెల
2989,Preis::N,а̄ррв,వెల
2990,Ware::N,vaaroe,సరకులు
2991,Ware::N,várro,సరకులు
2992,Ware::N,gálvvo,సరకులు
2993,Ware::N,gálvu,సరకులు
2994,Ware::N,kálvu,సరకులు
2995,Ware::N,täävvir,సరకులు
2996,Ware::N,kälvv,సరకులు
2997,Ware::N,tä´vver,సరకులు
2998,Ware::N,та̄вяр,సరకులు
2999,Nutzen::N,aevhkie,ప్రయోజనము
3000,Nutzen::N,ávkke,ప్రయోజనము
3001,Nutzen::N,ávki,ప్రయోజనము
3002,Nutzen::N,ävkki,ప్రయోజనము
3003,Nutzen::N,äu´ǩǩ,ప్రయోజనము
3004,Nutzen::N,то̄ӆӆк ,ప్రయోజనము
3005,Reichtum::N,ræjhkoesvoete,ధనము
3006,Reichtum::N,boanndudahka,ధనము
3007,Reichtum::N,rikkisvuohta,ధనము
3008,Reichtum::N,riggodat,ధనము
3009,Reichtum::N,riggodâh,ధనము
3010,Reichtum::N,ree´ǧǧesvuõtt,ధనము
3011,Reichtum::N,ва̄птэквӯдт,ధనము
3012,Welt::N,veartene,ప్రపంచము
3013,Welt::N,værált,ప్రపంచము
3014,Welt::N,ilmme,ప్రపంచము
3015,Welt::N,máilbmi,ప్రపంచము
3016,Welt::N,maailm,ప్రపంచము
3017,Welt::N,maai´lm,ప్రపంచము
3018,Welt::N,jânnamkå´dd,ప్రపంచము
3019,Welt::N,э̄ллманнт,ప్రపంచము
3020,Land::N,laante,దేశము
3021,Land::N,eatneme,దేశము
3022,Land::N,lánnda,దేశము
3023,Land::N,eanan,దేశము
3024,Land::N,eennâm,దేశము
3025,Land::N,mädd,దేశము
3026,Land::N,jânnam,దేశము
3027,Land::N,ланнҍ,దేశము
3028,Land::N,е̄ммьне,దేశము
3029,Staat::N,staate,రాజ్యము
3030,Staat::N,stáhtta,రాజ్యము
3031,Staat::N,rijkka,రాజ్యము
3032,Staat::N,stáhta,రాజ్యము
3033,Staat::N,staatâ,రాజ్యము
3034,Staat::N,riikk,రాజ్యము
3035,Staat::N,ланнҍ,రాజ్యము
3036,Staat::N,государствэ,రాజ్యము
3037,König::N,gånka,రాజు
3038,König::N,gånågis,రాజు
3039,König::N,gonagas,రాజు
3040,König::N,kunâgâs,రాజు
3041,König::N,caarr,రాజు
3042,König::N,koonǥõs,రాజు
3043,König::N,цоарр,రాజు
3044,Macht::N,faamoe,అధికారము
3045,Macht::N,fábmo,అధికారము
3046,Macht::N,fábmogisvuohta,అధికారము
3047,Macht::N,fápmu,అధికారము
3048,Macht::N,väldi,అధికారము
3049,Macht::N,vä´ldd,అధికారము
3050,Macht::N,воаллт,అధికారము
3051,Grenze::N,raajoe,సరిహద్దు
3052,Grenze::N,rádjá,సరిహద్దు
3053,Grenze::N,mierre,సరిహద్దు
3054,Grenze::N,rádji,సరిహద్దు
3055,Grenze::N,rääji,సరిహద్దు
3056,Grenze::N,raajj,సరిహద్దు
3057,Grenze::N,ре̄ввьн,సరిహద్దు
3058,Krieg::N,dåara,యుద్ధము
3059,Krieg::N,soahte,యుద్ధము
3060,Krieg::N,soahti,యుద్ధము
3061,Krieg::N,suáti,యుద్ధము
3062,Krieg::N,väi´nn,యుద్ధము
3063,Krieg::N,туарр,యుద్ధము
3064,Feind::N,gertele,శత్రువు
3065,Feind::N,vasjulasj,శత్రువు
3066,Feind::N,vašálaš,శత్రువు
3067,Feind::N,vajalâš,శత్రువు
3068,Feind::N,vâjjeeja,శత్రువు
3069,Feind::N,вэресь,శత్రువు
3070,Kampf::N,gæmhpome,పోట్లాట
3071,Kampf::N,doarro,పోట్లాట
3072,Kampf::N,oajbbom,పోట్లాట
3073,Kampf::N,rahtjamus,పోట్లాట
3074,Kampf::N,doarru,పోట్లాట
3075,Kampf::N,vuostelasvuohta,పోట్లాట
3076,Kampf::N,tuáṛi,పోట్లాట
3077,Kampf::N,tuärrmõš,పోట్లాట
3078,Kampf::N,вуаййпмушш,పోట్లాట
3079,Bogen[Waffe]::N,joeksi,విల్లు
3080,Bogen[Waffe]::N,juoksa,విల్లు
3081,Bogen[Waffe]::N,dávgi,విల్లు
3082,Bogen[Waffe]::N,tävgi,విల్లు
3083,Bogen[Waffe]::N,johss,విల్లు
3084,Bogen[Waffe]::N,ю̄ккс,విల్లు
3085,Pfeil::N,njoele,బాణము
3086,Pfeil::N,sådde,బాణము
3087,Pfeil::N,njuolla,బాణము
3088,Pfeil::N,njuolla,బాణము
3089,Pfeil::N,njuoḷâ,బాణము
3090,Pfeil::N,njuõll,బాణము
3091,Pfeil::N,ню̄лл,బాణము
3092,Gewehr::N,röövre,తుపాకి
3093,Gewehr::N,birsso,తుపాకి
3094,Gewehr::N,bissu,తుపాకి
3095,Gewehr::N,pisso,తుపాకి
3096,Gewehr::N,pess,తుపాకి
3097,Gewehr::N,пысс,తుపాకి
3098,Fehler::N,fiejlie,తప్ప
3099,Fehler::N,vihke,తప్ప
3100,Fehler::N,boastovuohta,తప్ప
