,Concept_ID,hi,hr
1495,tauchen::V,डूबना,gnjuriti
1496,rudern::V,खेना,veslati
1497,rudern::V,चप्पू चलाना,veslati
1498,fahren::V,चलना,voziti se
1499,fahren::V,यात्रा करना,voziti se
1500,fliegen::V,उड़ना,letjeti
1501,fliegen::V,उड़ना,lijetati
1502,gehen::V,जाना,ići
1503,weggehen::V,चला जाना,otići
1504,weggehen::V,बाहर जाना,otići
1505,abfahren::V,छूटना,krenuti
1506,abfahren::V,छूटना,otputovati
1507,abfahren::V,रवाना होना,krenuti
1508,abfahren::V,रवाना होना,otputovati
1509,anhalten::V,रुकना,stati
1510,anhalten::V,रुकना,zaustaviti
1511,anhalten::V,खड़ा होना,stati
1512,anhalten::V,खड़ा होना,zaustaviti
1513,hineingehen::V,घुसना,ulaziti
1514,hineingehen::V,अंदर जाना,ulaziti
1515,eintreten::V,प्रवेश करना,ući
1516,kommen::V,आना,doći
1517,ankommen::V,पहुँचना,stići
1518,zurückkommen::V,लौटना,vratiti se
1519,zurückkommen::V,लौटना,povratiti se
1520,zurückkommen::V,वापस आना,vratiti se
1521,zurückkommen::V,वापस आना,povratiti se
1522,bleiben::V,रहना,ostati
1523,bleiben::V,रुकना,ostati
1524,warten::V,इंतज़ार करना,čekati
1525,erwarten::V,प्रतीक्षा करना,očekivati
1526,suchen::V,ढूँढ़ना,tražiti
1527,finden::V,पाना,naći
1528,finden::V,ढूँढ़ निकालना,naći
1529,versuchen::V,कोशिश करना,pokušati
1530,vorbereiten::V,तैयार करना,spremiti
1531,vorbereiten::V,तैयार करना,pripremiti
1532,lieben::V,प्यार करना,voljeti
1533,mögen::V,पसंद होना,voljeti
1534,lachen::V,हँसना,smijati se
1535,rühren::V,छूना,taknuti
1536,weinen::V,रोना,plakati
1537,schimpfen::V,गाली देना,psovati
1538,sich ärgern::V,चिढ़ना,ljutiti se
1539,sich ärgern::V,नाराज़ होना,ljutiti se
1540,sich fürchten::V,डरना,bojati se
1541,sich fürchten::V,भय खाना,bojati se
1542,fürchten::V,डरना से,bojati se
1543,fürchten::V,भय खाना से,bojati se
1544,fliehen::V,भागना,pobjeći
1545,flüchten::V,निकल भागना,utjeći
1546,sehen::V,देखना,vidjeti
1547,anschauen::V,देखना,ogledati
1548,ansehen::V,दृष्टि डालना पर,gledati
1549,hören::V,सुनना,čuti
1550,zuhören::V,सुनना,slušati
1551,probieren::V,चखना,probati
1552,riechen::V,सूँघना,osjećati miris
1553,fühlen::V,महसूस करना,osjećati
1554,scheinen::V,लगना,činiti se
1555,zu sehen sein::V,दिखाई देना,biti vidljiv
1556,vernehmen::V,सुनना,saznati
1557,frieren::V,ठंड लगना,zima je
1558,frieren::V,सर्दी लगना,zima je
1559,tun::V,करना,raditi
1560,können::V,सकना,moći
1561,können::V,जानना,moći
1562,wollen::V,चाहना,htjeti
1563,anfangen::V,शुरू करना,početi
1564,beenden::V,ख़त्म करना,svršiti
1565,beenden::V,ख़त्म करना,dovršiti
1566,beenden::V,समाप्त करना,svršiti
1567,beenden::V,समाप्त करना,dovršiti
1568,aufhören::V,बंद जाना,prestati
1569,aufhören::V,समाप्त जाना,prestati
1570,gelingen::V,बनना,uspjeti
1571,gelingen::V,अच्छा होना,uspjeti
1572,geraten::V,बन पड़ना,desiti se
1573,öffnen::V,खोलना,otvoriti
1574,schließen::V,बंद करना,zatvoriti
1575,stellen::V,रखना,metnuti
1576,stellen::V,रखना,postaviti
1577,setzen::V,रखना,posaditi
1578,setzen::V,बिठाना,posaditi
1579,legen::V,रखना,polagati
1580,legen::V,लिटाना,polagati
1581,berühren::V,छूना,doticati
1582,berühren::V,छूना,dodirivati
1583,berühren::V,स्पर्श करना,doticati
1584,berühren::V,स्पर्श करना,dodirivati
1585,verbinden::V,बाँधना,spojiti
1586,verbinden::V,बाँधना,zavezati
1587,bedecken::V,ढकना,pokriti
1588,aufhängen::V,लटकाना,objesiti
1589,anzünden::V,जलाना,upaliti
1590,anzünden::V,जलाना,zapaliti
1591,aufheben::V,उठाना,podići
1592,aufheben::V,उठाना,podignuti
1593,zurücklassen::V,पीछे छोड़ना,ostaviti
1594,zurücklassen::V,पीछे छोड़ना,pustiti natrag
1595,verlieren::V,खोना,izgubiti
1596,verlieren::V,गँवाना,izgubiti
1597,fallen lassen::V,गिराना,ispustiti
1598,machen::V,करना,uraditi
1599,machen::V,करना,načiniti
1600,machen::V,करना,napraviti
1601,machen::V,बनाना,uraditi
1602,machen::V,बनाना,načiniti
1603,machen::V,बनाना,napraviti
1604,herstellen::V,बनाना,proizvesti
1605,herstellen::V,तैयार करना,proizvesti
1606,bauen::V,बनाना,graditi
1607,bauen::V,निर्माण करना,graditi
1608,reparieren::V,मरम्मत करना,popraviti
1609,verbessern::V,सुधारना,poboljšati
1610,ändern::V,बदलना,promijeniti
1611,ändern::V,परीवर्तन करना,promijeniti
1612,graben::V,खोदना,kopati
1613,graben::V,खोदना,kopkati
1614,beugen::V,झुकाना,saviti
1615,biegen::V,झुकाना,saviti
1616,biegen::V,झुकाना,sagnuti
1617,drehen::V,फेरना,vrtjeti
1618,drehen::V,घुमाना,vrtjeti
1619,wenden::V,पलटना,obrnuti
1620,wenden::V,मोड़ना,obrnuti
1621,umdrehen::V,घुमाना,okrenuti
1622,umdrehen::V,घुमाना,prevŕnuti
1623,heben::V,उठाना,dizati
1624,heben::V,ऊँचा करना,dizati
1625,hochheben::V,उठाना,dignuti
1626,hochheben::V,ऊपर को उठाना,dignuti
1627,ergreifen::V,पकड़ना,uhvatiti
1628,ergreifen::V,पकड़ना,prihvatiti
1629,ergreifen::V,हाथ में लेना,uhvatiti
1630,ergreifen::V,हाथ में लेना,prihvatiti
1631,halten::V,धरना,držati
1632,halten::V,पकड़ना,držati
1633,drücken::V,दबाना,pritiskivati
1634,schieben::V,सरकाना,gurati
1635,schieben::V,खिसकाना,gurati
1636,kratzen::V,खुरचना,česati
1637,kratzen::V,खुरचना,grepsti
1638,kratzen::V,खुजलाना,česati
1639,kratzen::V,खुजलाना,grepsti
1640,lecken::V,चाटना,lizati
1641,beißen::V,काटना,ujesti
1642,beißen::V,काटना,gristi
1643,abreißen::V,तोड़ना,otkinuti
1644,abschneiden::V,काट करना,odrezati
1645,binden::V,बाँधना,vezati
1646,stecken::V,खोंसना,turiti
1647,brechen::V,तोड़ना,slomiti
1648,klopfen::V,खटखटाना,lupati
1649,klopfen::V,खटखटाना,kucati
1650,hauen::V,ठोकना,tući
1651,hauen::V,ठोकना,udarati
1652,kleben::V,चिपकाना,lijepiti
1653,reiben::V,घिसना,trti
1654,reiben::V,रगड़ना,trti
1655,streichen::V,लगाना,namazati
1656,schleifen::V,तेज़ करना,brusiti
1657,schneiden::V,कतरना,rezati
1658,rütteln::V,झकझोरना,drmati
1659,schütteln::V,हिलाना,tresti
1660,schwenken::V,घुमाना,mahati
1661,schütten::V,उँडेलना,sipati
1662,schütten::V,उँडेलना,lijevati
1663,füllen::V,भरना,napuniti
1664,füllen::V,ठूसना,napuniti
1665,einwickeln::V,लपेटना,umotati
1666,einwickeln::V,लपेटना,zamotati
1667,tragen::V,ढोना,nositi
1668,schleppen::V,घसीटना,tegliti
1669,ziehen::V,खींचना,vući
1670,aufbewahren::V,रखना,čuvati
1671,werfen::V,फेंकना,bacati
1672,fangen::V,पकड़ना,loviti
1673,fangen::V,पकड़ना,hvatati
1674,packen::V,पकड़ना,ščepati
1675,packen::V,पकड़ना,zgrabiti
1676,verstecken::V,छिपाना,sakriti
1677,teilen::V,बाँटना,podijeliti
1678,schicken::V,भेजना,slati
1679,bringen::V,लाना,donijeti
1680,hinzufügen::V,जोड़ना,dodati
1681,hinzufügen::V,जोड़ना,pridati
1682,bekommen::V,पाना,dobiti
1683,erhalten::V,पाना,primiti
1684,erhalten::V,मिलना,primiti
1685,nehmen::V,लेना,uzeti
1686,wählen::V,चुनना,izabrati
1687,auswählen::V,चुनना,odabrati
1688,bewahren::V,बनाए रखना,sačuvati
1689,behindern::V,रोकना,smetati
1690,verderben::V,ख़राब करना,pokvariti
1691,beschädigen::V,नुक़सान पहुँचाना,oštetiti
1692,zerbrechen::V,तोड़ना,razbiti
1693,zerbrechen::V,तोड़ना,prelomiti
1694,zerreißen::V,तोड़ना,poderati
1695,zerreißen::V,तोड़ना,rastrgnuti
1696,zerstören::V,नष्ट करना,razoriti
1697,zerstören::V,नष्ट करना,razrušiti
1698,zerstören::V,बरबाद करना,razoriti
1699,zerstören::V,बरबाद करना,razrušiti
1700,verbrennen::V,जलाना,spaliti
1701,verbrennen::V,जलाना,sagorjeti
1702,geben::V,देना,dati
1703,reichen::V,थमाना,pružiti
1704,schenken::V,भेंट देना,darivati
1705,versprechen::V,वादा करना,obećati
1706,wünschen::V,कामना करना,željeti
1707,loben::V,तारीफ़ करना,hvaliti
1708,küssen::V,चूमना,ljubiti
1709,wiegen::V,झुलाना,njihati
1710,wiegen::V,झुलाना,ljuljati
1711,zudecken::V,ढकना,pokriti
1712,wecken::V,जगाना,probuditi
1713,zeigen::V,दिखाना,pokazati
1714,führen::V,रास्ता दिखाना,voditi
1715,lehren::V,पढ़ाना,učiti
1716,unterrichten::V,सिखाना,poučiti
1717,aufziehen::V,पालना,uzgajati
1718,leiten::V,संचालन करना,upravljati
1719,antreiben::V,हड़बड़ाना,natjeravati
1720,lassen::V,-आना,dati
1721,lassen::V,कराना,dati
1722,einladen::V,बुलाना,pozvati
1723,vereinigen::V,मिलाना,ujediniti
1724,vereinigen::V,संयुक्त करना,ujediniti
1725,besuchen::V,मिलना से,posjetiti
1726,besuchen::V,मिलने जाना से,posjetiti
1727,treffen::V,मिलना,sresti
1728,sich versammeln::V,इकट्ठा होना,okupiti se
1729,spielen::V,खेलना,igrati se
1730,singen::V,गाना,pjevati
1731,tanzen::V,नाचना,plesati
1732,sich trennen::V,अलग होना,razići se
1733,verlassen::V,छोड़ना,ostaviti
1734,verlassen::V,छोड़ना,napustiti
1735,retten::V,बचाना,spasiti
1736,bewachen::V,आँख रखना पर,čuvati
1737,bewachen::V,आँख रखना पर,stražariti
1738,schützen::V,रक्षा करना,čuvati
1739,verteidigen::V,रक्षा करना,obraniti
1740,sich schlagen::V,हाथापाई करना,biti se
1741,sich schlagen::V,हाथापाई करना,udariti se
1742,schießen::V,गोली मारना,pucati
1743,schießen::V,गोली मारना,strijeljati
1744,siegen::V,जीतना,pobijediti
1745,siegen::V,विजय पाना,pobijediti
1746,ärgern::V,चिढ़ाना,ljutiti
1747,schlagen::V,मारना,biti
1748,schlagen::V,मारना,udariti
1749,treten::V,ठोकर मारना,šutnuti
1750,stechen::V,भेदना,ubosti
1751,stechen::V,भोंकना,ubosti
1752,stoßen::V,धक्का देना,gurnuti
1753,stoßen::V,झटका देना,gurnuti
1754,stehlen::V,चोरी करना,ukrasti
1755,stören::V,बुरा लगना,smetati
1756,belästigen::V,तंग करना,smetati
1757,belästigen::V,तंग करना,dosaditi
1758,verbergen::V,लुकाना,skriti
1759,täuschen::V,धोखा देना,obmanuti
1760,betrügen::V,धोखा देना,prevarati
1761,töten::V,मारना,ubiti
1762,töten::V,मार डालना,ubiti
1763,wohnen::V,रहना,stanovati
1764,arbeiten::V,काम करना,raditi
1765,sammeln::V,जमा करना,sabrati
1766,pflücken::V,चुनना,ubrati
1767,pflücken::V,तोड़ना,ubrati
1768,jagen::V,आखेट करना,loviti
1769,jagen::V,शिकार करना,loviti
1770,fischen::V,मछली पकड़ना,ribati
1771,fischen::V,मछली पकड़ना,loviti ribu
1772,fassen::V,पकड़ना,uloviti
1773,hüten::V,चराना,pasti
1774,treiben::V,हाँकना,goniti
1775,anbinden::V,बाँधना,privezati
1776,füttern::V,खिलाना,hraniti
1777,melken::V,दुहना,musti
1778,hacken::V,काटना,sjeckati
1779,gießen::V,सींचना,politi
1780,reifen::V,पकना,sazreti
1781,zubereiten::V,पकाना,prigotoviti
1782,kochen::V,पकाना,kuhati
1783,kochen::V,राँधना,kuhati
1784,backen::V,पकाना,peći
1785,braten::V,तलना,peći
1786,braten::V,तलना,pržiti
1787,braten::V,भूनना,peći
1788,braten::V,भूनना,pržiti
1789,umrühren::V,फेंटना,promiješati
1790,stricken::V,बुनना,plesti
1791,nähen::V,सीना,šiti
1792,färben::V,रँगना,obojiti
1793,reinigen::V,साफ़ करना,očistiti
1794,reinigen::V,साफ़ करना,počistiti
1795,reinigen::V,शुद्ध करना,očistiti
1796,reinigen::V,शुद्ध करना,počistiti
1797,waschen::V,धोना,prati
1798,abwischen::V,पोंछ्ना,otrti
1799,spülen::V,माँजना,isprati
1800,spülen::V,माँजना,oplakati
1801,spülen::V,खँगालना,isprati
1802,spülen::V,खँगालना,oplakati
1803,fegen::V,बुहारना,mesti
1804,fegen::V,बुहारना,pomesti
1805,kehren::V,झाड़ना,mesti
1806,baden::V,स्नान करना,kupati se
1807,sich waschen::V,नहाना,umiti se
1808,sich waschen::V,नहाना,prati se
1809,sich waschen::V,हाथ-मुँह धोना,umiti se
1810,sich waschen::V,हाथ-मुँह धोना,prati se
1811,ausziehen::V,उतारना,svući
1812,anziehen::V,पहनना,obući
1813,sich anziehen::V,कपड़े पहनना,obući se
1814,kämmen::V,कंघी करना,češljati
1815,schmücken::V,सजाना,uresiti
1816,schmücken::V,सजाना,nakititi
1817,schmücken::V,सँवारना,uresiti
1818,schmücken::V,सँवारना,nakititi
1819,sagen::V,कहना,reći
1820,sagen::V,कहना,kazati
1821,sagen::V,बताना,reći
1822,sagen::V,बताना,kazati
1823,sprechen::V,बोलना,govoriti
1824,reden::V,बोलना,govoriti
1825,reden::V,बोलना,besjediti
1826,reden::V,बात करना,govoriti
1827,reden::V,बात करना,besjediti
1828,sich unterhalten::V,बात करना,razgovarati se
1829,sich unterhalten::V,बातचीत करना,razgovarati se
1830,fragen::V,पूछ्ना,pitati
1831,fragen::V,प्रश्न करना,pitati
1832,bitten::V,माँगना से,moliti
1833,erzählen::V,बताना,ispričati
1834,erzählen::V,बताना,pripovjediti
1835,mitteilen::V,ख़बर देना,saopćiti
1836,mitteilen::V,सूचना देना,saopćiti
1837,nennen::V,नाम देना,nazvati
1838,rufen::V,बुलाना,zvati
1839,rufen::V,बुलाना,dozvati
1840,prahlen::V,शेख़ी बघारना,hvalisati se
1841,übersetzen::V,अनुवाद करना,prevesti
1842,denken::V,सोचना,misliti
1843,glauben::V,विश्वास करना,vjerovati
1844,bemerken::V,ध्यान देना पर,zapaziti
1845,bemerken::V,ध्यान देना पर,primijetiti
1846,erkennen::V,पहचानना,prepoznati
1847,begreifen::V,समझना,pojmiti
1848,begreifen::V,समझना,shvatiti
1849,verstehen::V,सुनना,razabrati
1850,lernen::V,पढ़ना,učiti se
1851,wissen::V,जानना,znati
1852,wissen::V,मालूम होना,znati
1853,sich erinnern an::V,याद करना,sjetiti se
1854,vergessen::V,भूलना,zaboraviti
1855,vergessen::V,बिसारना,zaboraviti
1856,messen::V,नापना,mjeriti
1857,zählen::V,गिनना,brojiti
1858,rechnen::V,गणना करना,računati
1859,rechnen::V,हिसाब करना,računati
1860,lesen::V,पढ़ना,čitati
1861,malen::V,कींचना,slikati
1862,zeichnen::V,चित्र कींचना,crtati
1863,schreiben::V,लिखना,pisati
1864,besitzen::V,मालिक होना,imati
1865,besitzen::V,मालिक होना,posjedovati
1866,besitzen::V,स्वामी होना,imati
1867,besitzen::V,स्वामी होना,posjedovati
1868,kaufen::V,ख़रीदना,kupiti
1869,verkaufen::V,बेचना,prodati
1870,verkaufen::V,बेचना,raspačati
1871,bezahlen::V,चुकाना,platiti
1872,bezahlen::V,अदा करना,platiti
1873,zahlen::V,अदा करना,plaćati
1874,beherrschen::V,शासन करना पर,vladati
1875,beherrschen::V,शासन करना पर,gospodariti
1876,ertragen::V,सहना,trpjeti
1877,ertragen::V,सहना,podnijeti
