,Concept_ID,ga,se
7298,öffnen::V,oscail,ávustiđ
7299,öffnen::V,oscail,čuáv'diđ
7300,öffnen::V,oscail,riččâd
7301,öffnen::V,oscail,ää´veed
7302,öffnen::V,oscail,čåu´dded
7303,öffnen::V,oscail,а̄вьдэ
7304,schließen::V,dún,steegkedh
7305,schließen::V,dún,dahppat
7306,schließen::V,dún,gokčat
7307,schließen::V,dún,kiddiđ
7308,schließen::V,dún,toppâđ
7309,schließen::V,dún,kä´tted
7310,schließen::V,dún,тэ̄ффкэ
7311,schließen::V,dún,ка̄ххьтэ
7312,schließen::V,iaigh,steegkedh
7313,schließen::V,iaigh,dahppat
7314,schließen::V,iaigh,gokčat
7315,schließen::V,iaigh,kiddiđ
7316,schließen::V,iaigh,toppâđ
7317,schließen::V,iaigh,kä´tted
7318,schließen::V,iaigh,тэ̄ффкэ
7319,schließen::V,iaigh,ка̄ххьтэ
7320,stellen::V,cuir,bïejedh
7321,stellen::V,cuir,biejadit
7322,stellen::V,cuir,bidjat
7323,stellen::V,cuir,asâttiđ
7324,stellen::V,cuir,piijjâd
7325,stellen::V,cuir,cää´ǩǩed
7326,stellen::V,cuir,пыййе
7327,setzen::V,cuir,bïejedh
7328,setzen::V,cuir,biejadit
7329,setzen::V,cuir,bidjat
7330,setzen::V,cuir,i'štâttiđ
7331,setzen::V,cuir,piijjâd
7332,setzen::V,cuir,пыййе
7333,setzen::V,socraigh,bïejedh
7334,setzen::V,socraigh,biejadit
7335,setzen::V,socraigh,bidjat
7336,setzen::V,socraigh,i'štâttiđ
7337,setzen::V,socraigh,piijjâd
7338,setzen::V,socraigh,пыййе
7339,legen::V,cuir,bïejedh
7340,legen::V,cuir,biedjat
7341,legen::V,cuir,biejadit
7342,legen::V,cuir,bidjat
7343,legen::V,cuir,asâttiđ
7344,legen::V,cuir,piijjâd
7345,legen::V,cuir,пыййе
7346,berühren::V,teagmhaigh le,gaajesjidh
7347,berühren::V,teagmhaigh le,duohttat
7348,berühren::V,teagmhaigh le,giehtadit
7349,berühren::V,teagmhaigh le,guoskat
7350,berühren::V,teagmhaigh le,guoskkahit
7351,berühren::V,teagmhaigh le,kuos'kâđ
7352,berühren::V,teagmhaigh le,kuo'skâttiđ
7353,berühren::V,teagmhaigh le,nja'vhâstiđ
7354,berühren::V,teagmhaigh le,kuõskted
7355,berühren::V,teagmhaigh le,njaauksted
7356,berühren::V,teagmhaigh le,кӯсскэ
7357,berühren::V,teagmhaigh le,лыксаххьтэ
7358,verbinden::V,ceangail,ektiedidh
7359,verbinden::V,ceangail,gårredidh
7360,verbinden::V,ceangail,tjadnat
7361,verbinden::V,ceangail,ovttastahttit
7362,verbinden::V,ceangail,o'vtâstittiđ
7363,verbinden::V,ceangail,lahteđ
7364,verbinden::V,ceangail,lâ´htted
7365,verbinden::V,ceangail,чӯллмдэ
7366,bedecken::V,clúdaigh,gaptjedh
7367,bedecken::V,clúdaigh,jávvet
7368,bedecken::V,clúdaigh,gåbttjåt
7369,bedecken::V,clúdaigh,gokčat
7370,bedecken::V,clúdaigh,luáv'diđ
7371,bedecken::V,clúdaigh,kä´tted
7372,bedecken::V,clúdaigh,tu´vdded
7373,bedecken::V,clúdaigh,аййдэ
7374,bedecken::V,clúdaigh,тэ̄ффкэ
7375,bedecken::V,clúdaigh,ка̄ххьтэ
7376,bedecken::V,cumhdaigh,gaptjedh
7377,bedecken::V,cumhdaigh,jávvet
7378,bedecken::V,cumhdaigh,gåbttjåt
7379,bedecken::V,cumhdaigh,gokčat
7380,bedecken::V,cumhdaigh,luáv'diđ
7381,bedecken::V,cumhdaigh,kä´tted
7382,bedecken::V,cumhdaigh,tu´vdded
7383,bedecken::V,cumhdaigh,аййдэ
7384,bedecken::V,cumhdaigh,тэ̄ффкэ
7385,bedecken::V,cumhdaigh,ка̄ххьтэ
7386,aufhängen::V,croch,gævnjodh
7387,aufhängen::V,croch,gæhtsasjidh
7388,aufhängen::V,croch,gahtsot
7389,aufhängen::V,croch,gatsostit
7390,aufhängen::V,croch,heŋget
7391,aufhängen::V,croch,heŋgiđ
7392,aufhängen::V,croch,he'ŋgâstiđ
7393,aufhängen::V,croch,kååccad
7394,aufhängen::V,croch,коадсэ
7395,anzünden::V,las,tsïhkijehtedh
7396,anzünden::V,las,buollidit
7397,anzünden::V,las,tsahkkidit
7398,anzünden::V,las,cahkkedit
7399,anzünden::V,las,cokkiittiđ
7400,anzünden::V,las,cõ´ǩǩted
7401,anzünden::V,las,puâl'lted
7402,anzünden::V,las,пуэллхэ
7403,anzünden::V,adhain,tsïhkijehtedh
7404,anzünden::V,adhain,buollidit
7405,anzünden::V,adhain,tsahkkidit
7406,anzünden::V,adhain,cahkkedit
7407,anzünden::V,adhain,cokkiittiđ
7408,anzünden::V,adhain,cõ´ǩǩted
7409,anzünden::V,adhain,puâl'lted
7410,anzünden::V,adhain,пуэллхэ
7411,aufheben::V,tóg,bijjiedidh
7412,aufheben::V,tóg,låpptit
7413,aufheben::V,tóg,bajidit
7414,aufheben::V,tóg,pajediđ
7415,aufheben::V,tóg,pââi´ded
7416,aufheben::V,tóg,пайнэ
7417,aufheben::V,ardaigh,bijjiedidh
7418,aufheben::V,ardaigh,låpptit
7419,aufheben::V,ardaigh,bajidit
7420,aufheben::V,ardaigh,pajediđ
7421,aufheben::V,ardaigh,pââi´ded
7422,aufheben::V,ardaigh,пайнэ
7423,zurücklassen::V,fág,laehpedh
7424,zurücklassen::V,fág,guodet
7425,zurücklassen::V,fág,guođđit
7426,zurücklassen::V,fág,kyeđđiḋ
7427,zurücklassen::V,fág,kue´đđed
7428,zurücklassen::V,fág,кӯдтӭ
7429,verlieren::V,caill,dassedh
7430,verlieren::V,caill,biestedh
7431,verlieren::V,caill,masset
7432,verlieren::V,caill,láhppet
7433,verlieren::V,caill,láhppit
7434,verlieren::V,caill,läppiđ
7435,verlieren::V,caill,monâttiđ
7436,verlieren::V,caill,lä´pped
7437,verlieren::V,caill,rââ´ppted
7438,verlieren::V,caill,ка̄дхэ
7439,verlieren::V,caill,кӯдтъе
7440,fallen lassen::V,lig uait,gahtjehtidh
7441,fallen lassen::V,lig uait,luojttet
7442,fallen lassen::V,lig uait,luojttalit
7443,fallen lassen::V,lig uait,gahčahit
7444,fallen lassen::V,lig uait,lyeš'tiđ
7445,fallen lassen::V,lig uait,kočâttiđ
7446,fallen lassen::V,lig uait,rõpsted
7447,fallen lassen::V,lig uait,kõõččted
7448,fallen lassen::V,lig uait,ёҏтэ
7449,fallen lassen::V,lig uait,кэчхэ
7450,fallen lassen::V,caith uait,gahtjehtidh
7451,fallen lassen::V,caith uait,luojttet
7452,fallen lassen::V,caith uait,luojttalit
7453,fallen lassen::V,caith uait,gahčahit
7454,fallen lassen::V,caith uait,lyeš'tiđ
7455,fallen lassen::V,caith uait,kočâttiđ
7456,fallen lassen::V,caith uait,rõpsted
7457,fallen lassen::V,caith uait,kõõččted
7458,fallen lassen::V,caith uait,ёҏтэ
7459,fallen lassen::V,caith uait,кэчхэ
7460,machen::V,déan,daajhtodh
7461,machen::V,déan,dahkat
7462,machen::V,déan,dahkat
7463,machen::V,déan,rähtiđ
7464,machen::V,déan,raajjâd
7465,machen::V,déan,tue´j'jeed
7466,machen::V,déan,тӯййше
7467,machen::V,déan,ӣллькье
7468,machen::V,réitigh,daajhtodh
7469,machen::V,réitigh,dahkat
7470,machen::V,réitigh,dahkat
7471,machen::V,réitigh,rähtiđ
7472,machen::V,réitigh,raajjâd
7473,machen::V,réitigh,tue´j'jeed
7474,machen::V,réitigh,тӯййше
7475,machen::V,réitigh,ӣллькье
7476,herstellen::V,táirg,skaepiedidh
7477,herstellen::V,táirg,buvtadit
7478,herstellen::V,táirg,dudjot
7479,herstellen::V,táirg,a'mnâstiđ
7480,herstellen::V,táirg,va'lmâštiđ
7481,herstellen::V,táirg,vaalmšted
7482,herstellen::V,táirg,лыххкэ
7483,herstellen::V,táirg,ӣллькье
7484,bauen::V,tóg,bigkedh
7485,bauen::V,tóg,biggit
7486,bauen::V,tóg,ráhkadit
7487,bauen::V,tóg,huksiđ
7488,bauen::V,tóg,raajjâd
7489,bauen::V,tóg,тӯййше
7490,reparieren::V,deisigh,davvodh
7491,reparieren::V,deisigh,divvot
7492,reparieren::V,deisigh,divvut
7493,reparieren::V,deisigh,tivvoođ
7494,reparieren::V,deisigh,čihtâđ
7495,reparieren::V,deisigh,teevvad
7496,reparieren::V,deisigh,чиннэ
7497,verbessern::V,feabhsaigh,bueriedidh
7498,verbessern::V,feabhsaigh,báredit
7499,verbessern::V,feabhsaigh,buoredit
7500,verbessern::V,feabhsaigh,buoridit
7501,verbessern::V,feabhsaigh,pye'rediđ
7502,verbessern::V,feabhsaigh,pue´reed
7503,verbessern::V,feabhsaigh,шӣгнэ
7504,ändern::V,athraigh,jeatjahtehtedh
7505,ändern::V,athraigh,rievddadit
7506,ändern::V,athraigh,muhttit
7507,ändern::V,athraigh,molsut
7508,ändern::V,athraigh,mutteđ
7509,ändern::V,athraigh,mu´tted
7510,ändern::V,athraigh,вуайхе
7511,ändern::V,athraigh,ка̄вьсе
7512,graben::V,tochail,berkedh
7513,graben::V,tochail,kroehkedh
7514,graben::V,tochail,bállet
7515,graben::V,tochail,goaivut
7516,graben::V,tochail,roggat
7517,graben::V,tochail,kuái'vuđ
7518,graben::V,tochail,rääppad
7519,graben::V,tochail,kuäivvad
7520,graben::V,tochail,ра̄бпэ
7521,graben::V,tochail,куаййве
7522,beugen::V,crom,sojjedidh
7523,beugen::V,crom,såjådit
7524,beugen::V,crom,sojahit
7525,beugen::V,crom,sujâttiđ
7526,beugen::V,crom,kå´mrded
7527,beugen::V,crom,njikklõõttâd
7528,beugen::V,crom,сойхьтэ
7529,beugen::V,crom,то̄а̄ххкэ
7530,beugen::V,crom,нигклаххьтэ
7531,biegen::V,lúb,sojjehtidh
7532,biegen::V,lúb,såjådit
7533,biegen::V,lúb,niejddet
7534,biegen::V,lúb,sojahit
7535,biegen::V,lúb,čipteđ
7536,biegen::V,lúb,soojted
7537,biegen::V,lúb,сойхьтэ
7538,drehen::V,cas,jårrehtidh
7539,drehen::V,cas,bådnjåt
7540,drehen::V,cas,botnjat
7541,drehen::V,cas,jurâttiđ
7542,drehen::V,cas,jåårǥlâ´tted
7543,drehen::V,cas,чоӊӊтэ
7544,wenden::V,tiontaigh,jarkelidh
7545,wenden::V,tiontaigh,jårggålit
7546,wenden::V,tiontaigh,jorgalit
7547,wenden::V,tiontaigh,jurgâliđ
7548,wenden::V,tiontaigh,jåårǥlâ´tted
7549,wenden::V,tiontaigh,вӣррлаххътэ
7550,wenden::V,tiontaigh,ка̄вьсе
7551,umdrehen::V,iompaigh,jarkedh
7552,umdrehen::V,iompaigh,måttsåstit
7553,umdrehen::V,iompaigh,botnjat
7554,umdrehen::V,iompaigh,jorgođ
7555,umdrehen::V,iompaigh,jårǥsted
7556,umdrehen::V,iompaigh,коамьхе
7557,umdrehen::V,iompaigh,калльтлэ
7558,umdrehen::V,tiontaigh,jarkedh
7559,umdrehen::V,tiontaigh,måttsåstit
7560,umdrehen::V,tiontaigh,botnjat
7561,umdrehen::V,tiontaigh,jorgođ
7562,umdrehen::V,tiontaigh,jårǥsted
7563,umdrehen::V,tiontaigh,коамьхе
7564,umdrehen::V,tiontaigh,калльтлэ
7565,heben::V,ardaigh,luknjedh
7566,heben::V,ardaigh,baavhkestidh
7567,heben::V,ardaigh,bajedit
7568,heben::V,ardaigh,loktet
7569,heben::V,ardaigh,bajidit
7570,heben::V,ardaigh,pajediđ
7571,heben::V,ardaigh,kokkiđ
7572,heben::V,ardaigh,kaggâd
7573,heben::V,ardaigh,pââ´jeed
7574,heben::V,ardaigh,пайнэ
7575,heben::V,ardaigh,пайнэллэ
7576,hochheben::V,tóg,lutnjedh
7577,hochheben::V,tóg,låggŋit
7578,hochheben::V,tóg,loktet
7579,hochheben::V,tóg,pajediđ
7580,hochheben::V,tóg,kuåstteed
7581,hochheben::V,tóg,пайнэ
7582,ergreifen::V,beir ar,fihkelidh
7583,ergreifen::V,beir ar,sårjjot
7584,ergreifen::V,beir ar,doahppit
7585,ergreifen::V,beir ar,fáhtet
7586,ergreifen::V,beir ar,tuáppuđ
7587,ergreifen::V,beir ar,poppâ´tted
7588,ergreifen::V,beir ar,каццсе
7589,ergreifen::V,beir ar,туэрркэ
7590,ergreifen::V,beir ar,ро̄а̄ппчье
7591,halten::V,coimeád,steeredh
7592,halten::V,coimeád,utniedidh
7593,halten::V,coimeád,anedit
7594,halten::V,coimeád,adnalit
7595,halten::V,coimeád,doallat
7596,halten::V,coimeád,toollâd
7597,halten::V,coimeád,tue´rjjeed
7598,halten::V,coimeád,туаррье
7599,halten::V,coinnigh,steeredh
7600,halten::V,coinnigh,utniedidh
7601,halten::V,coinnigh,anedit
7602,halten::V,coinnigh,adnalit
7603,halten::V,coinnigh,doallat
7604,halten::V,coinnigh,toollâd
7605,halten::V,coinnigh,tue´rjjeed
7606,halten::V,coinnigh,туаррье
7607,drücken::V,brúigh,dïelkestidh
7608,drücken::V,brúigh,dieddet
7609,drücken::V,brúigh,deaddit
7610,drücken::V,brúigh,čárvet
7611,drücken::V,brúigh,čárvuđ
7612,drücken::V,brúigh,čärvvad
7613,drücken::V,brúigh,teä´d'ded
7614,drücken::V,brúigh,пе̄ррэ
7615,drücken::V,brúigh,ра̄ппче
7616,schieben::V,brúigh,vuetjedh
7617,schieben::V,brúigh,sjáhtjat
7618,schieben::V,brúigh,cáhkit
7619,schieben::V,brúigh,cuggâđ
7620,schieben::V,brúigh,oi´ǧǧeed
7621,schieben::V,brúigh,оййкье
7622,kratzen::V,scríob,våhtsodh
7623,kratzen::V,scríob,skreepedh
7624,kratzen::V,scríob,ruohkkat
7625,kratzen::V,scríob,ruohkastit
7626,kratzen::V,scríob,gazzut
7627,kratzen::V,scríob,kazzođ
7628,kratzen::V,scríob,võckkâd
7629,kratzen::V,scríob,кышшкэ
7630,kratzen::V,scríob,каххьце
7631,lecken::V,ligh,njåalodh
7632,lecken::V,ligh,njoallot
7633,lecken::V,ligh,njolodit
7634,lecken::V,ligh,njuálluđ
7635,lecken::V,ligh,njuällad
7636,lecken::V,ligh,нюаллэ
7637,lecken::V,leadhb,njåalodh
7638,lecken::V,leadhb,njoallot
7639,lecken::V,leadhb,njolodit
7640,lecken::V,leadhb,njuálluđ
7641,lecken::V,leadhb,njuällad
7642,lecken::V,leadhb,нюаллэ
7643,beißen::V,bain greim as,gaektjedh
7644,beißen::V,bain greim as,gássket
7645,beißen::V,bain greim as,gáskestit
7646,beißen::V,bain greim as,gáskit
7647,beißen::V,bain greim as,käskiđ
7648,beißen::V,bain greim as,kä´cǩǩed
7649,beißen::V,bain greim as,ка̄ццьке
7650,abreißen::V,stróic,bïhkedh
7651,abreißen::V,stróic,gajkkot
7652,abreißen::V,stróic,gaikkihit
7653,abreißen::V,stróic,roottâđ
7654,abreißen::V,stróic,ra´šǩǩeed
7655,abreißen::V,stróic,rååttad
7656,abreißen::V,stróic,ро̄дтҍе
7657,abreißen::V,stróic,пӯттҍкье
7658,abreißen::V,tarraing,bïhkedh
7659,abreißen::V,tarraing,gajkkot
7660,abreißen::V,tarraing,gaikkihit
7661,abreißen::V,tarraing,roottâđ
7662,abreißen::V,tarraing,ra´šǩǩeed
7663,abreißen::V,tarraing,rååttad
7664,abreißen::V,tarraing,ро̄дтҍе
7665,abreißen::V,tarraing,пӯттҍкье
7666,abschneiden::V,scoith,tjoehpestidh
7667,abschneiden::V,scoith,jallat
7668,abschneiden::V,scoith,čuohppat
7669,abschneiden::V,scoith,jogâldiđ
7670,abschneiden::V,scoith,geerelidh
7671,abschneiden::V,scoith,е̄дтэ
7672,abschneiden::V,scoith,е̄дтлэ
7673,binden::V,ceangail,gårredidh
7674,binden::V,ceangail,tjadnat
7675,binden::V,ceangail,gárrat
7676,binden::V,ceangail,čoonnâđ
7677,binden::V,ceangail,čõõnnâd
7678,binden::V,ceangail,čuõlmmâd
7679,binden::V,ceangail,ко̄ррэ
7680,binden::V,ceangail,чӯллмдэ
7681,binden::V,ceangail,ко̄а̄ррэ
7682,stecken::V,sáigh,rïjtedh
7683,stecken::V,sáigh,tsævkkat
7684,stecken::V,sáigh,cáhkit
7685,stecken::V,sáigh,cuggâđ
7686,stecken::V,sáigh,čuõ´ǧ'ǧeed
7687,stecken::V,sáigh,чогксэ
7688,stecken::V,sáigh,це̄ӈькхэ
7689,brechen::V,bris,dåajodh
7690,brechen::V,bris,tsåapkodh
7691,brechen::V,bris,doaddjut
7692,brechen::V,bris,cuvket
7693,brechen::V,bris,moorrâđ
7694,brechen::V,bris,mu´rdded
7695,brechen::V,bris,муррьтэ
7696,klopfen::V,cnag,beenghkedh
7697,klopfen::V,cnag,goalkkalit
7698,klopfen::V,cnag,tsábbmet
7699,klopfen::V,cnag,goalkit
7700,klopfen::V,cnag,skoalkit
7701,klopfen::V,cnag,skuá'lkuttiđ
7702,klopfen::V,cnag,kuälkted
7703,klopfen::V,cnag,та̄гкэ
7704,hauen::V,buail,beenghkedh
7705,hauen::V,buail,tjuollat
7706,hauen::V,buail,čuollat
7707,hauen::V,buail,čurmâđ
7708,hauen::V,buail,čâ´cǩǩed
7709,hauen::V,buail,та̄гкэ
7710,hauen::V,buail,ва̄сстэ
7711,kleben::V,gliúáil,njamkedh
7712,kleben::V,gliúáil,dædnjodit
7713,kleben::V,gliúáil,liibmet
7714,kleben::V,gliúáil,taṃadiđ
7715,kleben::V,gliúáil,li´jmmjed
7716,kleben::V,gliúáil,нямхэ
7717,reiben::V,cuimil,daanjedh
7718,reiben::V,cuimil,ruvvit
7719,reiben::V,cuimil,ruvvet
7720,reiben::V,cuimil,fiärruđ
7721,reiben::V,cuimil,heârrad
7722,reiben::V,cuimil,ru´vvjed
7723,reiben::V,cuimil,е̄ррэ
7724,streichen::V,leath,daejdedh
7725,streichen::V,leath,badtjadidh
7726,streichen::V,leath,vuojddat
7727,streichen::V,leath,málet
7728,streichen::V,leath,njuohtat
7729,streichen::V,leath,njuottâđ
7730,streichen::V,leath,puák'suđ
7731,streichen::V,leath,påhssad
7732,streichen::V,leath,мо̄а̄шшэ
7733,schleifen::V,líomh,slijhpedh
7734,schleifen::V,líomh,sadjet
7735,schleifen::V,líomh,sadjit
7736,schleifen::V,líomh,šliipet
7737,schleifen::V,líomh,saijeeđ
7738,schleifen::V,líomh,sââjjad
7739,schleifen::V,líomh,tabǯsted
7740,schleifen::V,líomh,то̄а̄мчсе
7741,schneiden::V,gearr,bietskedh
7742,schneiden::V,gearr,suoddat
7743,schneiden::V,gearr,tjuohppat
7744,schneiden::V,gearr,biesskedit
7745,schneiden::V,gearr,čuohppat
7746,schneiden::V,gearr,čuop'pâđ
7747,schneiden::V,gearr,čuõp'pâd
7748,schneiden::V,gearr,е̄дтэ
7749,schneiden::V,gearr,пе̄ррэ
7750,schneiden::V,gearr,чӯххпэ
7751,rütteln::V,croith,firredh
7752,rütteln::V,croith,doargestit
7753,rütteln::V,croith,šluvgit
7754,rütteln::V,croith,pušteđ
7755,rütteln::V,croith,pu´štted
7756,rütteln::V,croith,пушшьтэ
7757,schütteln::V,croith,firredh
7758,schütteln::V,croith,sjavnnjet
7759,schütteln::V,croith,sillnat
7760,schütteln::V,croith,skullhet
7761,schütteln::V,croith,salkalit
7762,schütteln::V,croith,pušteđ
7763,schütteln::V,croith,pu´štted
7764,schütteln::V,croith,пушшьтэ
7765,schwenken::V,luasc,svinhtedh
7766,schwenken::V,luasc,svikkastit
7767,schwenken::V,luasc,šlivgut
7768,schwenken::V,luasc,hiä'iluttiđ
7769,schwenken::V,luasc,heeilted
7770,schwenken::V,luasc,маххъе
7771,schütten::V,doirt,gurhkedh
7772,schütten::V,doirt,hállit
7773,schütten::V,doirt,liejkkit
7774,schütten::V,doirt,leškiđ
7775,schütten::V,doirt,virâttiđ
7776,schütten::V,doirt,väällad
7777,schütten::V,doirt,ва̄ллэ
7778,füllen::V,líon,dievhtedh
7779,füllen::V,líon,dievddet
7780,füllen::V,líon,deavdit
7781,füllen::V,líon,tevdiđ
7782,füllen::V,líon,tiudded
7783,füllen::V,líon,тӣввтэ
7784,einwickeln::V,cuach,gïesedh
7785,einwickeln::V,cuach,giessat
7786,einwickeln::V,cuach,gárrat
7787,einwickeln::V,cuach,giessat
7788,einwickeln::V,cuach,gurpat
7789,einwickeln::V,cuach,kiessâđ
7790,einwickeln::V,cuach,ǩiõssâd
7791,einwickeln::V,cuach,кӣссэ
7792,einwickeln::V,clúdaigh,gïesedh
7793,einwickeln::V,clúdaigh,giessat
7794,einwickeln::V,clúdaigh,gárrat
7795,einwickeln::V,clúdaigh,giessat
7796,einwickeln::V,clúdaigh,gurpat
7797,einwickeln::V,clúdaigh,kiessâđ
7798,einwickeln::V,clúdaigh,ǩiõssâd
7799,einwickeln::V,clúdaigh,кӣссэ
7800,tragen::V,iompair,guedtedh
7801,tragen::V,iompair,guoddet
7802,tragen::V,iompair,guoddit
7803,tragen::V,iompair,kyed'diđ
7804,tragen::V,iompair,kue´d'ded
7805,tragen::V,iompair,кӯннҌтэ
7806,schleppen::V,tarraing,fatnehtidh
7807,schleppen::V,tarraing,sliehpit
7808,schleppen::V,tarraing,feastit
7809,schleppen::V,tarraing,vie'šidiđ
7810,schleppen::V,tarraing,hinnađ
7811,schleppen::V,tarraing,nje´ʒʒed
7812,schleppen::V,tarraing,чуввкэ
7813,ziehen::V,tarraing,giesedh
7814,ziehen::V,tarraing,giesset
7815,ziehen::V,tarraing,geassit
7816,ziehen::V,tarraing,keessiđ
7817,ziehen::V,tarraing,ǩie´ssed
7818,ziehen::V,tarraing,ке̄ссе
7819,aufbewahren::V,coinnigh,vöörhkedh
7820,aufbewahren::V,coinnigh,vuorkkit
7821,aufbewahren::V,coinnigh,seailluhit
7822,aufbewahren::V,coinnigh,siä'iluttiđ
7823,aufbewahren::V,coinnigh,seeilted
7824,aufbewahren::V,coinnigh,рӯкнэ
7825,werfen::V,caith,slampestidh
7826,werfen::V,caith,bálkkot
7827,werfen::V,caith,suhppet
7828,werfen::V,caith,šlivgiđ
7829,werfen::V,caith,čeâǥǥted
7830,werfen::V,caith,суэххпэ
7831,fangen::V,ceap,bivtedh
7832,fangen::V,ceap,giddit
7833,fangen::V,ceap,bivdit
7834,fangen::V,ceap,toppiđ
7835,fangen::V,ceap,tää´vted
7836,fangen::V,ceap,та̄бпэ
7837,fangen::V,ceap,со̄а̄гкэ
7838,packen::V,beir ar,doerelidh
7839,packen::V,beir ar,kreemsedh
7840,packen::V,beir ar,doahppit
7841,packen::V,beir ar,doahput
7842,packen::V,beir ar,tuáppuđ
7843,packen::V,beir ar,ká'ivâstiđ
7844,packen::V,beir ar,tää´vted
7845,packen::V,beir ar,каццсе
7846,packen::V,beir ar,туэрркэ
7847,packen::V,beir ar,ро̄а̄ппчье
7848,verstecken::V,folaigh,tjïekedh
7849,verstecken::V,folaigh,tjiehkat
7850,verstecken::V,folaigh,čiehkat
7851,verstecken::V,folaigh,čieḥâđ
7852,verstecken::V,folaigh,peittad
7853,verstecken::V,folaigh,пе̄йхьтэ
7854,verstecken::V,cuir i bhfolach,tjïekedh
7855,verstecken::V,cuir i bhfolach,tjiehkat
7856,verstecken::V,cuir i bhfolach,čiehkat
7857,verstecken::V,cuir i bhfolach,čieḥâđ
7858,verstecken::V,cuir i bhfolach,peittad
7859,verstecken::V,cuir i bhfolach,пе̄йхьтэ
7860,teilen::V,roinn,juekedh
7861,teilen::V,roinn,juohket
7862,teilen::V,roinn,juohkit
7863,teilen::V,roinn,jyeḥiđ
7864,teilen::V,roinn,jue´ǩǩed
7865,teilen::V,roinn,ю̄гке
7866,teilen::V,roinn,ра̄ттҍке
7867,schicken::V,seol,saadtodh
7868,schicken::V,seol,sáddit
7869,schicken::V,seol,sáddet
7870,schicken::V,seol,vuo'lgâttiđ
7871,schicken::V,seol,vuõltteed
7872,schicken::V,seol,вӯлкхэ
7873,bringen::V,beir,buektedh
7874,bringen::V,beir,doalvvot
7875,bringen::V,beir,buktit
7876,bringen::V,beir,tuál'vuđ
7877,bringen::V,beir,pu´htted
7878,bringen::V,beir,пыххьтэ
7879,bringen::V,tabhair,buektedh
7880,bringen::V,tabhair,doalvvot
7881,bringen::V,tabhair,buktit
7882,bringen::V,tabhair,tuál'vuđ
7883,bringen::V,tabhair,pu´htted
7884,bringen::V,tabhair,пыххьтэ
7885,hinzufügen::V,cuir le,dievhtedh
7886,hinzufügen::V,cuir le,duoddit
7887,hinzufügen::V,cuir le,lasedit
7888,hinzufügen::V,cuir le,lasihit
7889,hinzufügen::V,cuir le,lasettiđ
7890,hinzufügen::V,cuir le,lââ´zzted
7891,hinzufügen::V,cuir le,лажьхе
7892,bekommen::V,faigh,åadtjodh
7893,bekommen::V,faigh,åttjudit
7894,bekommen::V,faigh,oažžut
7895,bekommen::V,faigh,juksâđ
7896,bekommen::V,faigh,uáž'žuđ
7897,bekommen::V,faigh,vuäǯ'ǯâd
7898,bekommen::V,faigh,вуаннче
7899,erhalten::V,faigh,åadtjodh
7900,erhalten::V,faigh,oadtjot
7901,erhalten::V,faigh,oažžut
7902,erhalten::V,faigh,uáž'žuđ
7903,erhalten::V,faigh,vuäǯ'ǯâd
7904,erhalten::V,faigh,ва̄лльтэ
7905,nehmen::V,tóg,vaeltedh
7906,nehmen::V,tóg,válldet
7907,nehmen::V,tóg,váldit
7908,nehmen::V,tóg,väldiđ
7909,nehmen::V,tóg,vä´ldded
7910,nehmen::V,tóg,ва̄лльтэ
7911,nehmen::V,glac,vaeltedh
7912,nehmen::V,glac,válldet
7913,nehmen::V,glac,váldit
7914,nehmen::V,glac,väldiđ
7915,nehmen::V,glac,vä´ldded
7916,nehmen::V,glac,ва̄лльтэ
7917,wählen::V,pioc,veeljedh
7918,wählen::V,pioc,válljit
7919,wählen::V,pioc,válljet
7920,wählen::V,pioc,valjiđ
7921,wählen::V,pioc,vaalšed
7922,wählen::V,pioc,va´lljeed
7923,wählen::V,pioc,воалшэ
7924,wählen::V,roghnaigh,veeljedh
7925,wählen::V,roghnaigh,válljit
7926,wählen::V,roghnaigh,válljet
7927,wählen::V,roghnaigh,valjiđ
7928,wählen::V,roghnaigh,vaalšed
7929,wählen::V,roghnaigh,va´lljeed
7930,wählen::V,roghnaigh,воалшэ
7931,auswählen::V,roghnaigh,veeljedh
7932,auswählen::V,roghnaigh,tjuolldet
7933,auswählen::V,roghnaigh,válljet
7934,auswählen::V,roghnaigh,valjiđ
7935,auswählen::V,roghnaigh,vaalšed
7936,auswählen::V,roghnaigh,va´lljeed
7937,auswählen::V,roghnaigh,воалшэ
7938,bewahren::V,caomhnaigh,vaarjelidh
7939,bewahren::V,caomhnaigh,bisodit
7940,bewahren::V,caomhnaigh,várjjalit
7941,bewahren::V,caomhnaigh,seailluhit
7942,bewahren::V,caomhnaigh,varjâliđ
7943,bewahren::V,caomhnaigh,varjjled
7944,bewahren::V,caomhnaigh,ӣшшьтэ
7945,bewahren::V,caomhnaigh,во̄а̄ррьдэ
7946,behindern::V,cuir bac ar,hööptdeh
7947,behindern::V,cuir bac ar,hieredit
7948,behindern::V,cuir bac ar,muhttet
7949,behindern::V,cuir bac ar,eastadit
7950,behindern::V,cuir bac ar,estiđ
7951,behindern::V,cuir bac ar,coggâđ
7952,behindern::V,cuir bac ar,hettiđ
7953,behindern::V,cuir bac ar,cõggâd
7954,behindern::V,cuir bac ar,е̄кхэллэ
7955,verderben::V,mill,biejstedh
7956,verderben::V,mill,spedjat
7957,verderben::V,mill,billistit
7958,verderben::V,mill,pillediđ
7959,verderben::V,mill,tårmmad
7960,verderben::V,mill,pe´llsted
