,Concept_ID,hi,uk
1492,füttern::V,खिलाना,харчувати
1493,melken::V,दुहना,доїти
1494,hacken::V,काटना,рубати
1495,gießen::V,सींचना,полити
1496,reifen::V,पकना,дозріти
1497,zubereiten::V,पकाना,зготовити
1498,zubereiten::V,पकाना,приготувати
1499,kochen::V,पकाना,варити
1500,kochen::V,पकाना,готувати
1501,kochen::V,राँधना,варити
1502,kochen::V,राँधना,готувати
1503,backen::V,पकाना,пекти
1504,braten::V,तलना,смажити
1505,braten::V,भूनना,смажити
1506,umrühren::V,फेंटना,переміщати
1507,stricken::V,बुनना,в’язати
1508,nähen::V,सीना,шити
1509,färben::V,रँगना,пофарбувати
1510,reinigen::V,साफ़ करना,очистити
1511,reinigen::V,शुद्ध करना,очистити
1512,waschen::V,धोना,мити
1513,abwischen::V,पोंछ्ना,витерти
1514,spülen::V,माँजना,полоскати
1515,spülen::V,खँगालना,полоскати
1516,fegen::V,बुहारना,підмітати
1517,kehren::V,झाड़ना,мести
1518,baden::V,स्नान करना,купатися
1519,sich waschen::V,नहाना,митися
1520,sich waschen::V,हाथ-मुँह धोना,митися
1521,ausziehen::V,उतारना,зняти
1522,anziehen::V,पहनना,надіти
1523,sich anziehen::V,कपड़े पहनना,одягтися
1524,sich anziehen::V,कपड़े पहनना,одягнутися
1525,kämmen::V,कंघी करना,зачесати
1526,schmücken::V,सजाना,оздобити
1527,schmücken::V,सँवारना,оздобити
1528,sagen::V,कहना,сказати
1529,sagen::V,बताना,сказати
1530,sprechen::V,बोलना,говорити
1531,reden::V,बोलना,розмовляти
1532,reden::V,बात करना,розмовляти
1533,sich unterhalten::V,बात करना,бесідувати
1534,sich unterhalten::V,बातचीत करना,бесідувати
1535,fragen::V,पूछ्ना,запитати
1536,fragen::V,प्रश्न करना,запитати
1537,bitten::V,माँगना से,просити
1538,erzählen::V,बताना,розповісти
1539,mitteilen::V,ख़बर देना,повідомити
1540,mitteilen::V,सूचना देना,повідомити
1541,nennen::V,नाम देना,назвати
1542,rufen::V,बुलाना,кликати
1543,prahlen::V,शेख़ी बघारना,хвалитися
1544,übersetzen::V,अनुवाद करना,перекласти
1545,denken::V,सोचना,думати
1546,denken::V,सोचना,мислити
1547,glauben::V,विश्वास करना,вірити
1548,bemerken::V,ध्यान देना पर,помітити
1549,erkennen::V,पहचानना,пізнати
1550,begreifen::V,समझना,осягнути
1551,verstehen::V,सुनना,почути
1552,lernen::V,पढ़ना,навчатися
1553,wissen::V,जानना,знати
1554,wissen::V,मालूम होना,знати
1555,sich erinnern an::V,याद करना,пам’ятати
1556,vergessen::V,भूलना,забути
1557,vergessen::V,बिसारना,забути
1558,messen::V,नापना,міряти
1559,zählen::V,गिनना,лічити
1560,rechnen::V,गणना करना,рахувати
1561,rechnen::V,हिसाब करना,рахувати
1562,lesen::V,पढ़ना,читати
1563,malen::V,कींचना,малювати
1564,zeichnen::V,चित्र कींचना,рисувати
1565,schreiben::V,लिखना,писати
1566,besitzen::V,मालिक होना,мати
1567,besitzen::V,स्वामी होना,мати
1568,kaufen::V,ख़रीदना,купити
1569,verkaufen::V,बेचना,продати
1570,bezahlen::V,चुकाना,заплатити
1571,bezahlen::V,अदा करना,заплатити
1572,zahlen::V,अदा करना,платити
1573,beherrschen::V,शासन करना पर,володіти
1574,ertragen::V,सहना,витерпіти
