,Concept_ID,lez,se
721,Quelle::N,чешме,ája
722,Quelle::N,чешме,ája
723,Quelle::N,чешме,gáldu
724,Quelle::N,чешме,aajâ
725,Quelle::N,чешме,käldee
726,Quelle::N,чешме,lädd
727,Quelle::N,чешме,käivv
728,Quelle::N,чешме,ка̄ййв
729,Bach::N,булах,johketje
730,Bach::N,булах,jåhkå
731,Bach::N,булах,jågåsj
732,Bach::N,булах,jogaš
733,Bach::N,булах,aajâ
734,Bach::N,булах,vuäjj
735,Bach::N,булах,вуэйй
736,Fluss::N,вацӏ,johke
737,Fluss::N,вацӏ,ædno
738,Fluss::N,вацӏ,jåhkå
739,Fluss::N,вацӏ,johka
740,Fluss::N,вацӏ,juuhâ
741,Fluss::N,вацӏ,jokk
742,Fluss::N,вацӏ,jeänn
743,Fluss::N,вацӏ,ё̄гк
744,Ufer::N,къерех,beala
745,Ufer::N,къерех,gádde
746,Ufer::N,къерех,gáddi
747,Ufer::N,къерех,riddo
748,Ufer::N,къерех,redd
749,Ufer::N,къерех,рыннт
750,Küste::N,къерех,mïere
751,Küste::N,къерех,gaedtie
752,Küste::N,къерех,merragádde
753,Küste::N,къерех,merraguovllo
754,Küste::N,къерех,gáddi
755,Küste::N,къерех,riddo
756,Küste::N,къерех,miârr'redd
757,Küste::N,къерех,рыннт
758,Festland::N,кьурамат,gaedtie
759,Festland::N,кьурамат,gádde
760,Festland::N,кьурамат,nannán
761,Festland::N,кьурамат,kušknjâs
762,Festland::N,кьурамат,eennâm
763,Festland::N,кьурамат,jânnam
764,Festland::N,кьурамат,ма̄ннтэр
765,Meer::N,гьуьл,mearoe
766,Meer::N,гьуьл,merra
767,Meer::N,гьуьл,nuorre
768,Meer::N,гьуьл,áhpi
769,Meer::N,гьуьл,mearra
770,Meer::N,гьуьл,meeṛâ
771,Meer::N,гьуьл,miârr
772,Meer::N,гьуьл,ме̄рр
773,Bucht::N,бухта,loekte
774,Bucht::N,бухта,oagge
775,Bucht::N,бухта,luokta
776,Bucht::N,бухта,luokta
777,Bucht::N,бухта,čuáj̣á
778,Bucht::N,бухта,luhtt
779,Bucht::N,бухта,вӯнн
780,Bucht::N,бухта,лӯххт
781,Insel::N,остров,sååle
782,Insel::N,остров,suoloj
783,Insel::N,остров,suolu
784,Insel::N,остров,suálui
785,Insel::N,остров,suâl
786,Insel::N,остров,суэл
787,Blume::N,цуьк,rïesege
788,Blume::N,цуьк,giedjek
789,Blume::N,цуьк,rássi
790,Blume::N,цуьк,kukká
791,Blume::N,цуьк,heä´rvvrää´ss
792,Blume::N,цуьк,ывьнэнч
793,Gras::N,хъач,kraesie
794,Gras::N,хъач,rásse
795,Gras::N,хъач,rássi
796,Gras::N,хъач,rääsi
797,Gras::N,хъач,rää´ss
798,Gras::N,хъач,ра̄ссь
799,Wurzel::N,дувул,roehtse
800,Wurzel::N,дувул,ruohttsa
801,Wurzel::N,дувул,ruohtas
802,Wurzel::N,дувул,veedis
803,Wurzel::N,дувул,vue´ddes
804,Wurzel::N,дувул,вуэнҍтэсь
805,Baum::N,ттар,moere
806,Baum::N,ттар,muorra
807,Baum::N,ттар,muorra
808,Baum::N,ттар,muoṛâ
809,Baum::N,ттар,muõrr
810,Baum::N,ттар,мӯрр
811,Stamm::N,тан,ståamhpe
812,Stamm::N,тан,mátta
813,Stamm::N,тан,galda
814,Stamm::N,тан,ruŋgo
815,Stamm::N,тан,stokk
816,Stamm::N,тан,мӯрр
817,Stamm::N,тан,кэ̄ллт
818,Rinde::N,чкал,gïrre
819,Rinde::N,чкал,baarhkoe
820,Rinde::N,чкал,bárkko
821,Rinde::N,чкал,ostu
822,Rinde::N,чкал,bárku
823,Rinde::N,чкал,korrâ
824,Rinde::N,чкал,kõrr
825,Rinde::N,чкал,pärkk
826,Rinde::N,чкал,кэ̄рр
827,Rinde::N,чкал,па̄ҏҏк
828,Ast::N,тӏур,åeksie
829,Ast::N,тӏур,oakse
830,Ast::N,тӏур,oaksi
831,Ast::N,тӏур,uák'si
832,Ast::N,тӏур,å´hss
833,Ast::N,тӏур,вуэккьс
834,Zweig::N,хел,åeksie
835,Zweig::N,хел,oakse
836,Zweig::N,хел,rissi
837,Zweig::N,хел,syeṛi
838,Zweig::N,хел,sue´rr
839,Zweig::N,хел,рыссе
840,Blatt::N,пеш,plienie
841,Blatt::N,пеш,lassta
842,Blatt::N,пеш,lasta
843,Blatt::N,пеш,lostâ
844,Blatt::N,пеш,lõstt
845,Blatt::N,пеш,лэ̄сст
846,Birke::N,верх,såekie
847,Birke::N,верх,soahke
848,Birke::N,верх,soahki
849,Birke::N,верх,suáhi
850,Birke::N,верх,suâ´ǩǩ
851,Birke::N,верх,пе̄ссьмӯрр
852,Kiefer[Baum]::N,шамагъаж,bietsie
853,Kiefer[Baum]::N,шамагъаж,hájkka
854,Kiefer[Baum]::N,шамагъаж,biehtse
855,Kiefer[Baum]::N,шамагъаж,beahci
856,Kiefer[Baum]::N,шамагъаж,peeci
857,Kiefer[Baum]::N,шамагъаж,pie´cc
858,Kiefer[Baum]::N,шамагъаж,пе̄дзь
859,Weide[Baum]::N,цӏвелин ттар,saalje
860,Weide[Baum]::N,цӏвелин ттар,sállja
861,Weide[Baum]::N,цӏвелин ттар,sieđga
862,Weide[Baum]::N,цӏвелин ттар,puájui
863,Weide[Baum]::N,цӏвелин ттар,puäi
864,Weide[Baum]::N,цӏвелин ттар,пуай
865,Tanne::N,ель,goese
866,Tanne::N,ель,guossa
867,Tanne::N,ель,guossa
868,Tanne::N,ель,kuosâ
869,Tanne::N,ель,kuõss
870,Tanne::N,ель,кӯсс
871,Horn::N,карч,tjåervie
872,Horn::N,карч,tjoarvve
873,Horn::N,карч,čoarvi
874,Horn::N,карч,čuár'vi
875,Horn::N,карч,čuä´rvv
876,Horn::N,карч,чуэррьв
877,Feder::N,цӏакул,badtse
878,Feder::N,цӏакул,dålgge
879,Feder::N,цӏакул,bozza
880,Feder::N,цӏакул,puzzâ
881,Feder::N,цӏакул,tolge
882,Feder::N,цӏакул,poʒʒ
883,Feder::N,цӏакул,по̄ннц
884,Fell::N,хам,njaltja
885,Fell::N,хам,duollje
886,Fell::N,хам,náhkki
887,Fell::N,хам,dorkkas
888,Fell::N,хам,turkkâ
889,Fell::N,хам,tyel'ji
890,Fell::N,хам,nähki
891,Fell::N,хам,torkk
892,Fell::N,хам,čåu´dd
893,Fell::N,хам,tue´l'lj
894,Fell::N,хам,тӯлльй
895,Flügel::N,лув,såaja
896,Flügel::N,лув,såajoe
897,Flügel::N,лув,soadje
898,Flügel::N,лув,soadji
899,Flügel::N,лув,suáj̣á
900,Flügel::N,лув,suäjj
901,Flügel::N,лув,суэйй
902,Klaue::N,къармах,gadtse
903,Klaue::N,къармах,guober
904,Klaue::N,къармах,gazza
905,Klaue::N,къармах,kozzâ
906,Klaue::N,къармах,kõʒʒ
907,Klaue::N,къармах,кэ̄ннц
908,Kralle::N,пац,gadtse
909,Kralle::N,пац,gadtsa
910,Kralle::N,пац,gazza
911,Kralle::N,пац,kozzâ
912,Kralle::N,пац,kõʒʒ
913,Kralle::N,пац,ке̄бпель
914,Kralle::N,тапас,gadtse
915,Kralle::N,тапас,gadtsa
916,Kralle::N,тапас,gazza
917,Kralle::N,тапас,kozzâ
918,Kralle::N,тапас,kõʒʒ
919,Kralle::N,тапас,ке̄бпель
920,Schwanz::N,ттум,siejpie
921,Schwanz::N,ттум,siejbbe
922,Schwanz::N,ттум,bađuš
923,Schwanz::N,ттум,seaibi
924,Schwanz::N,ттум,seibi
925,Schwanz::N,ттум,sei´bb
926,Schwanz::N,ттум,piä´cciǩ
927,Schwanz::N,ттум,пиджь
928,Schwanz::N,ттум,се̄ййп
929,Schwanz::N,ттум,пе̄цехь
930,Ei::N,кака,munnie
931,Ei::N,кака,månne
932,Ei::N,кака,monni
933,Ei::N,кака,maṇe
934,Ei::N,кака,mââ´nn
935,Ei::N,кака,маннҍ
936,Nest::N,муг,biesie
937,Nest::N,муг,biesse
938,Nest::N,муг,beassi
939,Nest::N,муг,peesi
940,Nest::N,муг,piervâl
941,Nest::N,муг,piä´ss
942,Nest::N,муг,пе̄ссь
943,Bau::N,тӏеквен,biesie
944,Bau::N,тӏеквен,biedjo
945,Bau::N,тӏеквен,liesso
946,Bau::N,тӏеквен,biedju
947,Bau::N,тӏеквен,piäju
948,Bau::N,тӏеквен,вуэӈӈк
949,Tier::N,гьайван,juvre
950,Tier::N,гьайван,udos
951,Tier::N,гьайван,divrre
952,Tier::N,гьайван,luohtok
953,Tier::N,гьайван,ealli
954,Tier::N,гьайван,ellee
955,Tier::N,гьайван,jie´lli
956,Tier::N,гьайван,жыва
957,Herde::N,суьруь,dåehkie
958,Herde::N,суьруь,ællo
959,Herde::N,суьруь,fuovva
960,Herde::N,суьруь,doahkki
961,Herde::N,суьруь,čagge
962,Herde::N,суьруь,tukk
963,Herde::N,суьруь,vâ´lvv
964,Herde::N,суьруь,чуэз
965,Herde::N,суьруь,чӣгар
966,Kuh::N,ккал,govse
967,Kuh::N,ккал,gussa
968,Kuh::N,ккал,gussa
969,Kuh::N,ккал,kussâ
970,Kuh::N,ккал,kuss
971,Kuh::N,ккал,лӣххьм
972,Bulle::N,яц,vuaksa
973,Bulle::N,яц,vuoksá
974,Bulle::N,яц,heargi
975,Bulle::N,яц,vuák'sá
976,Bulle::N,яц,ergi
977,Bulle::N,яц,vuâhss
978,Bulle::N,яц,е̄ррьк
979,Bulle::N,бугъа,vuaksa
980,Bulle::N,бугъа,vuoksá
981,Bulle::N,бугъа,heargi
982,Bulle::N,бугъа,vuák'sá
983,Bulle::N,бугъа,ergi
984,Bulle::N,бугъа,vuâhss
985,Bulle::N,бугъа,е̄ррьк
986,Pferd::N,балкӏан,hierkie
987,Pferd::N,балкӏан,råsse
988,Pferd::N,балкӏан,hæssta
989,Pferd::N,балкӏан,heavuš
990,Pferd::N,балкӏан,hiävuš
991,Pferd::N,балкӏан,heävaš
992,Pferd::N,балкӏан,ро̄ссь
993,Schaf::N,хеб,sïrve
994,Schaf::N,хеб,sávttsa
995,Schaf::N,хеб,sávza
996,Schaf::N,хеб,savzâ
997,Schaf::N,хеб,sauʒʒ
998,Schaf::N,хеб,ла̄мьпесь
999,Schwein::N,вак,snurke
1000,Schwein::N,вак,svijnne
1001,Schwein::N,вак,spiidni
1002,Schwein::N,вак,šahe
1003,Schwein::N,вак,šââ´ǩǩ
1004,Schwein::N,вак,ша̄гкь
1005,Hund::N,кицӏ,bïenje
1006,Hund::N,кицӏ,bena
1007,Hund::N,кицӏ,beana
1008,Hund::N,кицӏ,peenuv
1009,Hund::N,кицӏ,piânnai
1010,Hund::N,кицӏ,пе̄ннэ
1011,Katze::N,кац,gaahtoe
1012,Katze::N,кац,gáhtto
1013,Katze::N,кац,bussá
1014,Katze::N,кац,kissá
1015,Katze::N,кац,kaass
1016,Katze::N,кац,ко̄а̄сс
1017,Bär::N,сев,gumsie
1018,Bär::N,сев,biernna
1019,Bär::N,сев,guovža
1020,Bär::N,сев,bierdna
1021,Bär::N,сев,kuob'žâ
1022,Bär::N,сев,kue´bǯǯ
1023,Bär::N,сев,та̄лл
1024,Eichhörnchen::N,белка,åeruve
1025,Eichhörnchen::N,белка,oarre
1026,Eichhörnchen::N,белка,oarri
1027,Eichhörnchen::N,белка,uár'ree
1028,Eichhörnchen::N,белка,vuä´r'rev
1029,Eichhörnchen::N,белка,вуэррев
1030,Elch::N,лось,ïelje
1031,Elch::N,лось,ællja
1032,Elch::N,лось,sarvva
1033,Elch::N,лось,ealga
1034,Elch::N,лось,sorvâ
1035,Elch::N,лось,sõrvv
1036,Elch::N,лось,сэ̄ррв
1037,Fuchs::N,сикӏ,riepie
1038,Fuchs::N,сикӏ,riebij
1039,Fuchs::N,сикӏ,rieban
1040,Fuchs::N,сикӏ,riemnjis
1041,Fuchs::N,сикӏ,rie´mjj
1042,Fuchs::N,сикӏ,рӣммьн
1043,Hase::N,къуьр,njåemele
1044,Hase::N,къуьр,njoammel
1045,Hase::N,къуьр,njoammil
1046,Hase::N,къуьр,njuámmil
1047,Hase::N,къуьр,njue´m'mel
1048,Hase::N,къуьр,нюэммель
1049,Maus::N,кьиф,snjeara
1050,Maus::N,кьиф,snjierrá
1051,Maus::N,кьиф,sáhpán
1052,Maus::N,кьиф,säplig
1053,Maus::N,кьиф,sä´ppli
1054,Maus::N,кьиф,са̄хпьлинк
1055,Wolf::N,жанавур,sïejpe
1056,Wolf::N,жанавур,stálppe
1057,Wolf::N,жанавур,stáhkke
1058,Wolf::N,жанавур,ruomas
1059,Wolf::N,жанавур,kumpe
1060,Wolf::N,жанавур,návdi
1061,Wolf::N,жанавур,kumppi
1062,Wolf::N,жанавур,ku´mpp
1063,Wolf::N,жанавур,pââ´ldes
1064,Wolf::N,жанавур,чиррм
1065,Wolf::N,жанавур,пальтӭсь
1066,Vogel::N,луван ничхир,ledtie
1067,Vogel::N,луван ничхир,lådde
1068,Vogel::N,луван ничхир,loddi
1069,Vogel::N,луван ничхир,lodde
1070,Vogel::N,луван ничхир,lå´dd
1071,Vogel::N,луван ничхир,лоаннҍт
1072,Schwarm::N,луж,dåehkie
1073,Schwarm::N,луж,doahkke
1074,Schwarm::N,луж,doahkki
1075,Schwarm::N,луж,tuák'ki
1076,Schwarm::N,луж,parvv
1077,Schwarm::N,луж,туххк
1078,Huhn::N,верч,vöönhtse
1079,Huhn::N,верч,vuonntsá
1080,Huhn::N,верч,vuonccis
1081,Huhn::N,верч,kääṇi
1082,Huhn::N,верч,kää´nn
1083,Huhn::N,верч,ка̄ннҌ
1084,Hahn::N,кӏек,deere
1085,Hahn::N,кӏек,hádna
1086,Hahn::N,кӏек,åresvuonntsá
1087,Hahn::N,кӏек,vuonccis
1088,Hahn::N,кӏек,kääṇi
1089,Hahn::N,кӏек,åå´reskää´nn
1090,Hahn::N,кӏек,пе̄ттэх
1091,Gans::N,къаз,gaase
1092,Gans::N,къаз,gássa
1093,Gans::N,къаз,čuonji
1094,Gans::N,къаз,čuá'njá
1095,Gans::N,къаз,čue´nj
1096,Gans::N,къаз,чуэнь
1097,Adler::N,лекь,aarhtse
1098,Adler::N,лекь,goasskem
1099,Adler::N,лекь,goaskin
1100,Adler::N,лекь,kuás'kim
1101,Adler::N,лекь,kuä´cǩǩem
1102,Adler::N,лекь,куэцькем
1103,Ente::N,пӏатӏ,tjååtsele
1104,Ente::N,пӏатӏ,vuojatjis
1105,Ente::N,пӏатӏ,čáhceloddi
1106,Ente::N,пӏатӏ,vuonjâč
1107,Ente::N,пӏатӏ,vuõnjâč
1108,Ente::N,пӏатӏ,ча̄дзьлоаннҍт
1109,Eule::N,тӏиб,snjågloe
1110,Eule::N,тӏиб,skunjok
1111,Eule::N,тӏиб,skuolfi
1112,Eule::N,тӏиб,ijjâlodde
1113,Eule::N,тӏиб,iiđsaž
1114,Eule::N,тӏиб,кунньлоаннҍт
1115,Eule::N,тӏиб,чӯзэм вуэһпэй
1116,Kranich::N,дурна,goerke
1117,Kranich::N,дурна,guorgga
1118,Kranich::N,дурна,guorga
1119,Kranich::N,дурна,kuor'gâ
1120,Kranich::N,дурна,kuõrgg
1121,Kranich::N,дурна,кӯррк
1122,Krähe::N,къаргъа,voerhtje
1123,Krähe::N,къаргъа,gárránis
1124,Krähe::N,къаргъа,vuoratjis
1125,Krähe::N,къаргъа,vuoražas
1126,Krähe::N,къаргъа,vuorččis
1127,Krähe::N,къаргъа,vuorâč
1128,Krähe::N,къаргъа,vuõrâč
1129,Krähe::N,къаргъа,вӯрэч
1130,Kuckuck::N,кукупӏ,gïeke
1131,Kuckuck::N,кукупӏ,giehka
1132,Kuckuck::N,кукупӏ,giehka
1133,Kuckuck::N,кукупӏ,kiehâ
1134,Kuckuck::N,кукупӏ,ǩiõkk
1135,Kuckuck::N,кукупӏ,кӣгк
1136,Schwan::N,къугь,njoktje
1137,Schwan::N,къугь,snjuktja
1138,Schwan::N,къугь,njukča
1139,Schwan::N,къугь,njuhčâ
1140,Schwan::N,къугь,njuhčč
1141,Schwan::N,къугь,нюххч
1142,Fisch::N,гъед,guelie
1143,Fisch::N,гъед,guolle
1144,Fisch::N,гъед,guolli
1145,Fisch::N,гъед,kyeḷi
1146,Fisch::N,гъед,kue´ll
1147,Fisch::N,гъед,кӯлль
1148,Barsch::N,окунь,sihtege
1149,Barsch::N,окунь,vuoskun
1150,Barsch::N,окунь,vuoskku
1151,Barsch::N,окунь,vuásku
1152,Barsch::N,окунь,vuâsk
1153,Barsch::N,окунь,вуэсск
1154,Hecht::N,щука,haavke
1155,Hecht::N,щука,hávgga
1156,Hecht::N,щука,hávga
1157,Hecht::N,щука,puško
1158,Hecht::N,щука,nu´ǩǩeš
1159,Hecht::N,щука,ныгкешь
1160,Schlange[Tier]::N,илан,gïermesje
1161,Schlange[Tier]::N,илан,germaj
1162,Schlange[Tier]::N,илан,gearpmaš
1163,Schlange[Tier]::N,илан,kyev'đi
1164,Schlange[Tier]::N,илан,ku´vdd
1165,Schlange[Tier]::N,илан,кӯввьт
1166,Schlange[Tier]::N,гъуьлягъ,gïermesje
1167,Schlange[Tier]::N,гъуьлягъ,germaj
1168,Schlange[Tier]::N,гъуьлягъ,gearpmaš
1169,Schlange[Tier]::N,гъуьлягъ,kyev'đi
1170,Schlange[Tier]::N,гъуьлягъ,ku´vdd
1171,Schlange[Tier]::N,гъуьлягъ,кӯввьт
1172,Wurm::N,квак,mietie
1173,Wurm::N,квак,maarhke
1174,Wurm::N,квак,mádo
1175,Wurm::N,квак,máhtu
1176,Wurm::N,квак,máátu
1177,Wurm::N,квак,määtt
1178,Wurm::N,квак,ма̄дт
1179,Spinne::N,хуьшрекан,hievnie
1180,Spinne::N,хуьшрекан,hievnne
1181,Spinne::N,хуьшрекан,heavdni
1182,Spinne::N,хуьшрекан,evni
1183,Spinne::N,хуьшрекан,eeunaž
1184,Spinne::N,хуьшрекан,о̄а̄з
1185,Ameise::N,цегв,garhke
1186,Ameise::N,цегв,gårkkå
1187,Ameise::N,цегв,gotka
1188,Ameise::N,цегв,kutkâ
1189,Ameise::N,цегв,kotkk
1190,Ameise::N,цегв,ко̄ттк
1191,Laus::N,нет,dihkie
1192,Laus::N,нет,dihkke
1193,Laus::N,нет,dihkki
1194,Laus::N,нет,tikke
1195,Laus::N,нет,te´ǩǩ
1196,Laus::N,нет,тыһкь
1197,Mücke::N,ветӏ,tjoejhke
1198,Mücke::N,ветӏ,tjuojkka
1199,Mücke::N,ветӏ,čuoika
1200,Mücke::N,ветӏ,čuoš'kâ
1201,Mücke::N,ветӏ,čuõškk
1202,Mücke::N,ветӏ,чӯшшк
1203,Fliege::N,тӏветӏ,tjoere
1204,Fliege::N,тӏветӏ,boerege
1205,Fliege::N,тӏветӏ,tjuruk
1206,Fliege::N,тӏветӏ,čuru
1207,Fliege::N,тӏветӏ,kiärpáš
1208,Fliege::N,тӏветӏ,čuâr
1209,Fliege::N,тӏветӏ,čuâras
1210,Fliege::N,тӏветӏ,чуэраш
1211,Schmetterling::N,чепелукь,biejjielåbloe
1212,Schmetterling::N,чепелукь,biejvvelådde
1213,Schmetterling::N,чепелукь,beaiveloddi
1214,Schmetterling::N,чепелукь,piäi'vááloddááš
1215,Schmetterling::N,чепелукь,ä´llbaž
1216,Schmetterling::N,чепелукь,pei´vvlå´dd
1217,Schmetterling::N,чепелукь,а̄лльп
1218,Beere::N,куьлуь емиш,muerjie
1219,Beere::N,куьлуь емиш,muorjje
1220,Beere::N,куьлуь емиш,muorji
1221,Beere::N,куьлуь емиш,myer'ji
1222,Beere::N,куьлуь емиш,mue´rjj
1223,Beere::N,куьлуь емиш,мӯррьй
1224,Apfel::N,ич,æbpla
1225,Apfel::N,ич,ehpal
1226,Apfel::N,ич,eppel
1227,Apfel::N,ич,eahppel
1228,Apfel::N,ич,я̄блэк
1229,Pilz::N,къарникъуз,goebpere
1230,Pilz::N,къарникъуз,guoppar
1231,Pilz::N,къарникъуз,guoppar
1232,Pilz::N,къарникъуз,kuobâr
1233,Pilz::N,къарникъуз,kuõbbâr
1234,Pilz::N,къарникъуз,кӯмпар
1235,Zwiebel::N,чичӏек,lööke
1236,Zwiebel::N,чичӏек,løhkka
1237,Zwiebel::N,чичӏек,lávki
1238,Zwiebel::N,чичӏек,luukk
1239,Zwiebel::N,чичӏек,луквець
1240,Saat::N,тумар,saajoe
1241,Saat::N,тумар,sádjo
1242,Saat::N,тумар,siepman
1243,Saat::N,тумар,siemâ
1244,Saat::N,тумар,siõm
1245,Saat::N,тумар,се̄м
1246,Korn::N,твар,gernie
1247,Korn::N,твар,gårnnetjalmme
1248,Korn::N,твар,gordni
1249,Korn::N,твар,jiṿe
1250,Korn::N,твар,ле̄ййп
1251,Heu::N,векь,suejnieh
1252,Heu::N,векь,ájvve
1253,Heu::N,векь,suoidni
1254,Heu::N,векь,syei'ni
1255,Heu::N,векь,suei´nn
1256,Heu::N,векь,сӯййн
1257,Heu::N,векьер,suejnieh
1258,Heu::N,векьер,ájvve
1259,Heu::N,векьер,suoidni
1260,Heu::N,векьер,syei'ni
1261,Heu::N,векьер,suei´nn
1262,Heu::N,векьер,сӯййн
1263,Schale::N,пириш,gïrre
1264,Schale::N,пириш,garra
1265,Schale::N,пириш,skádne
1266,Schale::N,пириш,garra
1267,Schale::N,пириш,korrâ
1268,Schale::N,пириш,kõrr
1269,Schale::N,пириш,ю̄дтҍ
1270,Schale::N,хъуьруьш,gïrre
1271,Schale::N,хъуьруьш,garra
1272,Schale::N,хъуьруьш,skádne
1273,Schale::N,хъуьруьш,garra
1274,Schale::N,хъуьруьш,korrâ
1275,Schale::N,хъуьруьш,kõrr
1276,Schale::N,хъуьруьш,ю̄дтҍ
1277,Grube::N,фур,haevtie
1278,Grube::N,фур,rågge
1279,Grube::N,фур,gohpi
1280,Grube::N,фур,roggi
1281,Grube::N,фур,kyep'pi
1282,Grube::N,фур,rogge
1283,Grube::N,фур,rå´ǧǧ
1284,Grube::N,фур,kåå´pp
1285,Grube::N,фур,коабпь
1286,Falle::N,ракьар,barta
1287,Falle::N,ракьар,ruevtie
1288,Falle::N,ракьар,gillar
1289,Falle::N,ракьар,ruovdde
1290,Falle::N,ракьар,rihtá
1291,Falle::N,ракьар,báhcahat
1292,Falle::N,ракьар,ká'skástâh
1293,Falle::N,ракьар,ää´ǧǧes
1294,Falle::N,ракьар,кӣлл
1295,Falle::N,ракьар,ше̄шшь
1296,Schlinge::N,гьалкъа,latjka
1297,Schlinge::N,гьалкъа,gieras
1298,Schlinge::N,гьалкъа,mohkki
1299,Schlinge::N,гьалкъа,kieḷâ
1300,Schlinge::N,гьалкъа,ǩiõll
1301,Schlinge::N,гьалкъа,ää´ǧǧes
1302,Schlinge::N,гьалкъа,кӣлл
1303,Schlinge::N,гьалкъа,ше̄шшь
1304,Spur::N,гел,gïeje
1305,Spur::N,гел,luodda
1306,Spur::N,гел,joavnes
1307,Spur::N,гел,luodda
1308,Spur::N,гел,luod'dâ
1309,Spur::N,гел,ǩiõjj
1310,Spur::N,гел,кӣйй
1311,Asche::N,руьхъ,govne
1312,Asche::N,руьхъ,gudna
1313,Asche::N,руьхъ,gutna
1314,Asche::N,руьхъ,kunnâ
1315,Asche::N,руьхъ,kunn
1316,Asche::N,руьхъ,кунн
1317,Dreck::N,чирк,haaskoe
1318,Dreck::N,чирк,lænjok
1319,Dreck::N,чирк,baška
1320,Dreck::N,чирк,duova
1321,Dreck::N,чирк,durdi
1322,Dreck::N,чирк,tuol'vâ
1323,Dreck::N,чирк,sähss
1324,Dreck::N,чирк,са̄ккьс
1325,Dreck::N,кьуруш,haaskoe
1326,Dreck::N,кьуруш,lænjok
1327,Dreck::N,кьуруш,baška
1328,Dreck::N,кьуруш,duova
1329,Dreck::N,кьуруш,durdi
1330,Dreck::N,кьуруш,tuol'vâ
1331,Dreck::N,кьуруш,sähss
1332,Dreck::N,кьуруш,са̄ккьс
1333,Eisen::N,ракь,ruevtie
1334,Eisen::N,ракь,ruovdde
1335,Eisen::N,ракь,ruovdi
1336,Eisen::N,ракь,ryev'di
1337,Eisen::N,ракь,ru´vdd
1338,Eisen::N,ракь,рӯввьт
1339,Gold::N,алтун,gullie
1340,Gold::N,алтун,gålle
1341,Gold::N,алтун,golli
1342,Gold::N,алтун,kolle
