,Concept_ID,lv,lez
1527,morgen::ADV,rīt,пака
1528,bald::ADV,регыд,мукьва
1529,bald::ADV,регыд,мукьвара
1530,bald::ADV,drīz,мукьва
1531,bald::ADV,drīz,мукьвара
1532,dann::ADV,бӧрын,ахпа
1533,dann::ADV,бӧрти,ахпа
1534,dann::ADV,tad,ахпа
1535,gestern::ADV,тӧнлун,накь
1536,gestern::ADV,vakar,накь
1537,einst::ADV,ӧтчыд,садра
1538,einst::ADV,ӧтпыр,садра
1539,einst::ADV,citreiz,садра
1540,damals::ADV,сэки,а чӏавуз
1541,damals::ADV,toreiz,а чӏавуз
1542,danach::ADV,сэсся,ахпа
1543,danach::ADV,pēc tam,ахпа
1544,vorher::ADV,войдӧр,вилик
1545,vorher::ADV,iepriekš,вилик
1546,vorher::ADV,pirms tam,вилик
1547,zuerst::ADV,войдӧр,сифте
1548,zuerst::ADV,vis'pirms,сифте
1549,einmal::ADV,ӧтчыдысь,садра
1550,einmal::ADV,reiz,садра
1551,einmal::ADV,vienreiz,садра
1552,manchmal::ADV,корсюрӧ,гагь-гагь
1553,manchmal::ADV,dažkārt,гагь-гагь
1554,oft::ADV,тшӧкыда,гзаф вахтара
1555,oft::ADV,bieži,гзаф вахтара
1556,immer::ADV,век,гьамиша
1557,immer::ADV,allaž,гьамиша
1558,immer::ADV,vien'mēr,гьамиша
1559,niemals::ADV,оз некор,са чӏавузни
1560,niemals::ADV,оз некор,са вахтундани
1561,niemals::ADV,nemūžam,са чӏавузни
1562,niemals::ADV,nemūžam,са вахтундани
1563,hier::ADV,со,ина
1564,hier::ADV,тонӧ,ина
1565,hier::ADV,te,ина
1566,hier::ADV,šeit,ина
1567,hierhin::ADV,татчӧ,иниз
1568,hierhin::ADV,талань,иниз
1569,hierhin::ADV,šurp,иниз
1570,hierhin::ADV,uz šejieni,иниз
1571,von hier::ADV,тасянь,инай
1572,von hier::ADV,no šejienes,инай
1573,dort::ADV,сэні,ана
1574,dort::ADV,tur,ана
1575,dorthin::ADV,сэтчӧ,аниз
1576,dorthin::ADV,turp,аниз
1577,dorthin::ADV,uz turieni,аниз
1578,geradeaus::ADV,веськыда,дуьз
1579,geradeaus::ADV,taisni uz priekšu,дуьз
1580,vorwärts::ADV,водзӧ,вилик
1581,vorwärts::ADV,водзӧ,виликди
1582,vorwärts::ADV,uz priekšu,вилик
1583,vorwärts::ADV,uz priekšu,виликди
1584,rückwärts::ADV,бӧрӧ,кьулухъ
1585,rückwärts::ADV,atmuguriski,кьулухъ
1586,zurück::ADV,бӧр,
1587,zurück::ADV,atpakāļ,
1588,unten::ADV,улын,агъада
1589,unten::ADV,уліын,агъада
1590,unten::ADV,lejā,агъада
1591,unten::ADV,apakšā,агъада
1592,hinab::ADV,улӧ,агъуз
1593,hinab::ADV,увлан,агъуз
1594,hinab::ADV,uz leju,агъуз
1595,oben::ADV,вылын,винел
1596,oben::ADV,выліын,винел
1597,oben::ADV,virsū,винел
1598,hinauf::ADV,выліӧ,виниз
1599,hinauf::ADV,augšā,виниз
1600,hinauf::ADV,uz augšu,виниз
1601,überall::ADV,быдлаын,вирина
1602,überall::ADV,visur,вирина
1603,nicht::ADV,oз,ваъ
1604,nicht::ADV,ne,ваъ
1605,ein wenig::ADV,неуна,са тӏимил
1606,ein wenig::ADV,drusku,са тӏимил
1607,kaum::ADV,мырдэм,жизви
1608,kaum::ADV,diezin vai,жизви
1609,sehr::ADV,зэв,лап
1610,sehr::ADV,ļoti,лап
1611,sehr::ADV,gaužām,лап
1612,so::ADV,тадз,икӏ
1613,so::ADV,сідз,икӏ
1614,so::ADV,tā,икӏ
1615,so::ADV,tik,икӏ
1616,noch::ADV,на,гьеле
1617,noch::ADV,нӧшта,гьеле
1618,noch::ADV,vēl,гьеле
1619,nur::ADV,куш,анжах
1620,nur::ADV,сӧмын,анжах
1621,nur::ADV,vien,анжах
1622,nur::ADV,tikai,анжах
1623,schon::ADV,нин,хъувуна
1624,schon::ADV,нин,мадни дардиз
1625,schon::ADV,нин,мадни гуьтӏуьз
1626,schon::ADV,нин,мадни гуьтӏуь я
1627,schon::ADV,jau,хъувуна
1628,schon::ADV,jau,мадни дардиз
1629,schon::ADV,jau,мадни гуьтӏуьз
1630,schon::ADV,jau,мадни гуьтӏуь я
1631,wieder::ADV,бара,
1632,wieder::ADV,atkal,
1633,vergebens::ADV,весьшӧрӧ,нагьакь
1634,vergebens::ADV,весьшӧрӧ,нагьакьа
1635,vergebens::ADV,velti,нагьакь
1636,vergebens::ADV,velti,нагьакьа
1637,vor::PRP,водзын,вилик
1638,vor::PRP,priekš,вилик
1639,hinter::PRP,бӧрнын,кьулухъ
1640,hinter::PRP,aiz,кьулухъ
1641,unter::PRP,улын,кӏаник
1642,unter::PRP,zem,кӏаник
1643,durch::PRP,пыр,арадай
1644,durch::PRP,пыр,-кай хкатна
1645,durch::PRP,пырыс,арадай
1646,durch::PRP,пырыс,-кай хкатна
1647,durch::PRP,caur,арадай
1648,durch::PRP,caur,-кай хкатна
1649,durch::PRP,cauri,арадай
1650,durch::PRP,cauri,-кай хкатна
1651,neben::PRP,бердын,патав
1652,neben::PRP,бердын,мукьув
1653,neben::PRP,līdzās,патав
1654,neben::PRP,līdzās,мукьув
1655,zwischen::PRP,костын,ара
1656,zwischen::PRP,костын,арада
1657,zwischen::PRP,starp,ара
1658,zwischen::PRP,starp,арада
1659,wegen::PRP,вӧсна,гъиляй
1660,wegen::PRP,pēc,гъиляй
1661,dies::PRN,тайӧ,и
1662,dies::PRN,тайӧ,им
1663,dies::PRN,šis,и
1664,dies::PRN,šis,им
1665,das::PRN,ciйö,а
1666,das::PRN,ciйö,ам
1667,das::PRN,tas,а
1668,das::PRN,tas,ам
1669,alles::PRN,став,вири
1670,alles::PRN,став,михьиз
1671,alles::PRN,viss,вири
1672,alles::PRN,viss,михьиз
1673,ich::PRN,ме,за
1674,ich::PRN,ме,зун
1675,ich::PRN,es,за
1676,ich::PRN,es,зун
1677,du::PRN,тэ,вун
1678,du::PRN,tu,вун
1679,er::PRN,сійӧ,ам
1680,er::PRN,сійӧ,гьа
1681,er::PRN,viņš,ам
1682,er::PRN,viņš,гьа
1683,wir::PRN,ми,чун
1684,wir::PRN,mēs,чун
1685,ihr::PRN,тi,куьн
1686,ihr::PRN,jūs,куьн
1687,sie::PRN,найö,абур
1688,sie::PRN,viņi,абур
1689,sie::PRN,viņas,абур
1690,was::FPRN,мый,вуч
1691,was::FPRN,kas,вуч
1692,wer::FPRN,код,вуж
1693,wer::FPRN,kas,вуж
1694,wo::FADV,кыті,гьина
1695,wo::FADV,kur,гьина
1696,wohin::FADV,кытчӧ,гьиниз
1697,wohin::FADV,kurp,гьиниз
1698,wohin::FADV,uz kurieni,гьиниз
1699,wie::FADV,кыдзи,гьикӏ
1700,wie::FADV,kā,гьикӏ
1701,warum::FADV,мыйла,вучиз
1702,warum::FADV,kāpēc,вучиз
1703,wieviel::FNUM,кымын,шумуд
1704,wieviel::FNUM,cik,шумуд
1705,eins::NUM,ӧтик,са
1706,eins::NUM,viens,са
1707,zwei::NUM,кык,кьвед
1708,zwei::NUM,divi,кьвед
1709,drei::NUM,куим,пуд
1710,drei::NUM,trīs,пуд
1711,vier::NUM,нель,кьуд
1712,vier::NUM,četri,кьуд
1713,fünf::NUM,вит,вад
1714,fünf::NUM,pieci,вад
1715,sechs::NUM,квайт,ругуд
1716,sechs::NUM,seši,ругуд
1717,sieben::NUM,сизим,ирид
1718,sieben::NUM,septiņi,ирид
1719,acht::NUM,кӧкъямыс,муьжуьд
1720,acht::NUM,astoņi,муьжуьд
1721,neun::NUM,ӧкмыс,кӏуьд
1722,neun::NUM,deviņi,кӏуьд
1723,zehn::NUM,дас,цӏуд
1724,zehn::NUM,desmit,цӏуд
1725,elf::NUM,дас ӧтик,цӏусад
1726,elf::NUM,vienpadsmit,цӏусад
1727,zwölf::NUM,дас кык,цӏикьвед
1728,zwölf::NUM,divpadsmit,цӏикьвед
1729,zwanzig::NUM,кызь,къад
1730,zwanzig::NUM,divdesmit,къад
1731,dreißig::NUM,комын,къанницӏуд
1732,dreißig::NUM,trīsdesmit,къанницӏуд
1733,vierzig::NUM,нелямын,яхцӏур
1734,vierzig::NUM,četrdesmit,яхцӏур
1735,fünfzig::NUM,ветымын,яхцӏурни цӏуд
1736,fünfzig::NUM,piecdesmit,яхцӏурни цӏуд
1737,sechzig::NUM,квайтымын,пудкъад
1738,sechzig::NUM,sešdesmit,пудкъад
1739,siebzig::NUM,сизимдас,пудкъанни цӏуд
1740,siebzig::NUM,septiņdesmit,пудкъанни цӏуд
1741,achtzig::NUM,кӧкъямысдас,кьудкъад
1742,achtzig::NUM,astoņdesmit,кьудкъад
1743,neunzig::NUM,ӧкмысдас,кьудкъанни цӏуд
1744,neunzig::NUM,deviņdesmit,кьудкъанни цӏуд
1745,hundert::NUM,сё,виш
1746,hundert::NUM,simt,виш
1747,tausend::NUM,сюрс,агъзур
1748,tausend::NUM,tūkstoš,агъзур
1749,und::CNJ,и,ва
1750,und::CNJ,un,ва
1751,oder::CNJ,либӧ,я
1752,oder::CNJ,jeb,я
1753,stehen::V,сулавны,акъвазун
1754,stehen::V,stāvēt,акъвазун
1755,sitzen::V,пукавны,ацукьун
1756,sitzen::V,sēdēt,ацукьун
1757,liegen::V,куйлыны,къаткун
1758,liegen::V,gulēt,къаткун
1759,hängen::V,ӧшавны,куьрс хьун
1760,hängen::V,karāties,куьрс хьун
1761,werden::V,лоны,хьун
1762,werden::V,tapt,хьун
1763,passieren::V,лоны,хьун
1764,passieren::V,notikt,хьун
1765,beginnen::V,кутчысьны,башламиш хьун
1766,beginnen::V,кутны,башламиш хьун
1767,beginnen::V,sākties,башламиш хьун
1768,enden::V,помасьны,куьтягь хьун
1769,enden::V,beigties,куьтягь хьун
1770,wechseln::V,вежсьыны,дегиш хьун
1771,wechseln::V,mainīties,дегиш хьун
1772,aufgehen[Sonne]::V,петны,экъечӏун
1773,aufgehen[Sonne]::V,lēkt,экъечӏун
1774,aufgehen[Sonne]::V,uzlēkt,экъечӏун
1775,untergehen[Sonne]::V,пуксьыны,акӏун
1776,untergehen[Sonne]::V,noiet,акӏун
1777,untergehen[Sonne]::V,rietēt,акӏун
1778,scheinen[Sonne]::V,югъявны,ишигь гун
1779,scheinen[Sonne]::V,югвидзны,ишигь гун
1780,scheinen[Sonne]::V,spīdēt,ишигь гун
1781,donnern::V,гымавны,къукърумар авун
1782,donnern::V,dārdēt,къукърумар авун
1783,wehen::V,пӧльтны,
1784,wehen::V,pūst,
1785,strömen::V,киссьыны,авахьун
1786,strömen::V,līt,авахьун
1787,strömen::V,plūst,авахьун
1788,fließen::V,визувтны,авахьун
1789,fließen::V,tecēt,авахьун
1790,sich drehen::V,бергавны,элкъуьн
1791,sich drehen::V,grozīties,элкъуьн
1792,schwanken::V,легны,юзун
1793,schwanken::V,лайкъявны,юзун
1794,schwanken::V,līgoties,юзун
1795,schwanken::V,grīļoties,юзун
1796,schwingen::V,лайкъявны,галтад хьун
1797,schwingen::V,люллявны,галтад хьун
1798,schwingen::V,vēzēties,галтад хьун
1799,fallen::V,усьны,аватун
1800,fallen::V,krist,аватун
1801,brennen::V,сотчыны,кун
1802,brennen::V,сотчыны,ккун
1803,brennen::V,degt,кун
1804,brennen::V,degt,ккун
1805,rauchen::V,тшынӧдны,
1806,rauchen::V,dūmot,
1807,regnen::V,зэрны,къун
1808,regnen::V,līt,къун
1809,gefrieren::V,кынмыны,муркӏади кьун
1810,gefrieren::V,sasalt,муркӏади кьун
1811,tauen::V,сывны,цӏурун
1812,tauen::V,kust,цӏурун
1813,schmelzen::V,сывны,цӏурун
1814,schmelzen::V,kust,цӏурун
1815,schmelzen::V,nokust,цӏурун
1816,trocknen::V,косьмыны,кьурун
1817,trocknen::V,žūt,кьурун
1818,trocknen::V,kaltēties,кьурун
1819,sieden::V,пуны,ругун
1820,sieden::V,virt,ругун
1821,sieden::V,vārīties,ругун
1822,faulen::V,сісьмыны,кутӏун
1823,faulen::V,pūt,кутӏун
1824,faulen::V,trudēt,кутӏун
1825,verfaulen::V,сісьмыны,чуьруьтмиш хьун
1826,verfaulen::V,сісьмыны,кутӏун
1827,verfaulen::V,sapūt,чуьруьтмиш хьун
1828,verfaulen::V,sapūt,кутӏун
1829,verfaulen::V,satrūdēt,чуьруьтмиш хьун
1830,verfaulen::V,satrūdēt,кутӏун
1831,reißen::V,орны,атӏун
1832,reißen::V,орны,къазунун
1833,reißen::V,plīst,атӏун
1834,reißen::V,plīst,къазунун
1835,reißen::V,satrūkt,атӏун
1836,reißen::V,satrūkt,къазунун
1837,versinken::V,вӧйны,батмиш хьун
1838,versinken::V,grimt,батмиш хьун
1839,versinken::V,nogrimt,батмиш хьун
1840,vergehen::V,кольны,алатун
1841,vergehen::V,ордйыны,алатун
1842,vergehen::V,paiet,алатун
1843,erscheinen::V,петкӧдчыны,майдандиз акъатун
1844,erscheinen::V,parādīties,майдандиз акъатун
1845,verschwinden::V,бырны,квахьун
1846,verschwinden::V,nozust,квахьун
1847,sinken::V,вӧйны,элекьун
1848,sinken::V,kristies,элекьун
1849,abnehmen::V,чинны,тӏимил хьун
1850,abnehmen::V,чинны,гъвечӏи хьун
1851,abnehmen::V,noplakt,тӏимил хьун
1852,abnehmen::V,noplakt,гъвечӏи хьун
1853,abnehmen::V,mazināties,тӏимил хьун
1854,abnehmen::V,mazināties,гъвечӏи хьун
1855,zunehmen::V,содны,артух хьун
1856,zunehmen::V,ыдждыны,артух хьун
1857,zunehmen::V,pieaugt,артух хьун
1858,zunehmen::V,pieņemties,артух хьун
1859,steigen::V,лыбны,хкаж хьун
1860,steigen::V,kāpt,хкаж хьун
1861,wachsen::V,быдмыны,экъечӏун
1862,wachsen::V,augt,экъечӏун
1863,glänzen::V,югъявны,цӏарцӏар гун
1864,glänzen::V,дзирдавны,цӏарцӏар гун
1865,glänzen::V,zaigot,цӏарцӏар гун
1866,glänzen::V,laistīties,цӏарцӏар гун
1867,funkeln::V,югъявны,нур гун
1868,funkeln::V,дзирдавны,нур гун
1869,funkeln::V,mirdzēt,нур гун
1870,funkeln::V,dzirkstēt,нур гун
1871,lärmen::V,жувгыны,ван авун
1872,lärmen::V,ыугыны,ван авун
1873,lärmen::V,шумитны,ван авун
1874,lärmen::V,ālēties,ван авун
1875,lärmen::V,trokšņot,ван авун
1876,läuten::V,жургыны,зенг ягъун
1877,läuten::V,zvanīt,зенг ягъун
1878,klingeln::V,звӧнитны,зенг ягъун
1879,klingeln::V,zvanīt,зенг ягъун
1880,klirren::V,гольскöдчыны,зигринг авун
1881,klirren::V,tinkšķēt,зигринг авун
1882,klirren::V,džinkstēt,зигринг авун
1883,brausen::V,буавны,къати хьун
1884,brausen::V,krākt,къати хьун
1885,brausen::V,brāzmot,къати хьун
1886,rauschen::V,кышакывны,вишриш авун
1887,rauschen::V,šalkt,вишриш авун
1888,klingen::V,шыавны,ван авун
1889,klingen::V,юргыны,ван авун
1890,klingen::V,skanēt,ван авун
1891,klingen::V,izklausīties,ван авун
1892,bellen::V,увтны,элуькьун
1893,bellen::V,riet,элуькьун
1894,heulen::V,омлявны,къув ягъун
1895,heulen::V,вурзавны,къув ягъун
1896,heulen::V,kaukt,къув ягъун
1897,heulen::V,gaudot,къув ягъун
1898,blasen::V,пӧльтны,уф гун
1899,blasen::V,pūst,уф гун
1900,pfeifen::V,шутьлявны,уьфт ягъун
1901,pfeifen::V,svilpt,уьфт ягъун
1902,pfeifen::V,svilpot,уьфт ягъун
1903,schreien::V,горзыны,гьараюн
1904,schreien::V,brēkt,гьараюн
1905,schreien::V,kliegt,гьараюн
1906,stöhnen::V,ымзыны,суза авун
1907,stöhnen::V,vaidēt,суза авун
1908,zittern::V,тіравны,зурзун
1909,zittern::V,drebēt,зурзун
1910,leben::V,овны,яшамиш хьун
1911,leben::V,dzīvot,яшамиш хьун
1912,geboren werden::V,чужны,хьун
1913,geboren werden::V,dzimt,хьун
1914,atmen::V,кашкыны,нефес чӏугун
1915,atmen::V,пошиктыны,нефес чӏугун
1916,atmen::V,elpot,нефес чӏугун
1917,trinken::V,юны,хъун
1918,trinken::V,dzert,хъун
1919,essen::V,сёйны,тӏуьн
1920,essen::V,ēst,тӏуьн
1921,schlucken::V,ньылавны,туькьуьнун
1922,schlucken::V,rīt,туькьуьнун
1923,müde werden::V,мудзны,галатун
1924,müde werden::V,мудзны,юргъун хьун
1925,müde werden::V,nokust,галатун
1926,müde werden::V,nokust,юргъун хьун
1927,einschlafen::V,ланьтны,ксун
1928,einschlafen::V,унмовсьны,ксун
1929,einschlafen::V,iemigt,ксун
1930,einschlafen::V,aizmigt,ксун
1931,schlafen::V,узьны,ксун
1932,schlafen::V,gulēt,ксун
1933,aufwachen::V,садьмыны,ахварай аватун
1934,aufwachen::V,mosties,ахварай аватун
1935,aufstehen::V,чеччыны,къарагъун
1936,aufstehen::V,celties,къарагъун
1937,sich erholen::V,шойччыны,ял ягъун
1938,sich erholen::V,atžirgt,ял ягъун
1939,sich erholen::V,atpūsties,ял ягъун
1940,krank werden::V,висьмыны,кефсуз хьун
1941,krank werden::V,sasirgt,кефсуз хьун
1942,krank sein::V,висьны,тӏа хьун
1943,krank sein::V,slimot,тӏа хьун
1944,schmerzen::V,висьны,тӏа хьун
1945,schmerzen::V,sāpēt,тӏа хьун
1946,schmerzen::V,smelgt,тӏа хьун
1947,husten::V,кызны,уьгьуь ягъун
1948,husten::V,klepot,уьгьуь ягъун
1949,genesen::V,бурдны,сагъ хъхьун
1950,genesen::V,veseļoties,сагъ хъхьун
1951,sterben::V,кувны,кьин
1952,sterben::V,mirt,кьин
1953,sterben::V,nomirt,кьин
1954,umkommen::V,кувны,терг хьун
1955,umkommen::V,apsprāgt,терг хьун
1956,umkommen::V,aiziet bojā,терг хьун
1957,sich bewegen::V,вӧрзьыны,юзун
1958,sich bewegen::V,virzīties,юзун
1959,sich rühren::V,вӧрны,юзун
1960,sich rühren::V,вӧрӧдчыны,юзун
1961,sich rühren::V,sagrozīties,юзун
1962,sich erheben::V,сувтны,къарагъун
1963,sich erheben::V,piecelties,къарагъун
1964,sich setzen::V,пуксьыны,ацукьун
1965,sich setzen::V,sēsties,ацукьун
1966,hinfallen::V,усьны,алукьун
1967,hinfallen::V,sabirt,алукьун
1968,hinfallen::V,pakrist,алукьун
1969,laufen::V,мyнны,къекъуьн
1970,laufen::V,iet,къекъуьн
1971,laufen::V,skraidīt,къекъуьн
1972,schreiten::V,восьлавны,ккамар къачун
1973,schreiten::V,soļot,ккамар къачун
1974,spazierengehen::V,гуляйтны,сейр авун
1975,spazierengehen::V,staigāt,сейр авун
1976,spazierengehen::V,pastaigāties,сейр авун
1977,eilen::V,тэрмасьны,тади авун
1978,eilen::V,traukt,тади авун
1979,sich beeilen::V,тэрмасьны,гьерекатун
1980,sich beeilen::V,steigties,гьерекатун
1981,sich beeilen::V,pasteigties,гьерекатун
1982,sausen::V,тӧвзьыны,чкурун
1983,sausen::V,drāzt,чкурун
1984,sausen::V,brāzties,чкурун
1985,rennen::V,котӧртны,катун
1986,rennen::V,котӧртны,зверун
1987,rennen::V,skriet,катун
1988,rennen::V,skriet,зверун
1989,springen::V,чеччавны,хкадарун
1990,springen::V,lēkt,хкадарун
1991,klettern::V,кышасьны,акьахун
1992,klettern::V,кавшасьны,акьахун
1993,klettern::V,kāpt,акьахун
1994,klettern::V,rāpties,акьахун
1995,schaukeln::V,гычасьны,
1996,schaukeln::V,šūpoties,
1997,schaukeln::V,zvalstīties,
1998,kriechen::V,кыссьыны,капаралди фин
1999,kriechen::V,līst,капаралди фин
2000,kriechen::V,rāpot,капаралди фин
2001,schwimmen::V,уявны,сирнав авун
2002,schwimmen::V,peldēt,сирнав авун
2003,tauchen::V,сунавны,кьилихъди циз вегьин
2004,tauchen::V,gremdēties,кьилихъди циз вегьин
2005,rudern::V,пелысасьны,кьусуйралди лодка гьалун
2006,rudern::V,пелысасьны,цуьруьгъуьлдалди кӏватӏун
2007,rudern::V,airēt,кьусуйралди лодка гьалун
2008,rudern::V,airēt,цуьруьгъуьлдалди кӏватӏун
2009,rudern::V,irties,кьусуйралди лодка гьалун
2010,rudern::V,irties,цуьруьгъуьлдалди кӏватӏун
2011,fahren::V,мунны,фин
2012,fahren::V,braukt,фин
2013,fliegen::V,лэбны,лув гун
2014,fliegen::V,лэбны,цавай фин
2015,fliegen::V,lidot,лув гун
2016,fliegen::V,lidot,цавай фин
2017,fliegen::V,laisties,лув гун
2018,fliegen::V,laisties,цавай фин
2019,gehen::V,мyнны,фин
2020,gehen::V,iet,фин
2021,weggehen::V,мунавны,хъфин
2022,weggehen::V,aiziet,хъфин
2023,abfahren::V,мӧдӧдчыны,фин
2024,abfahren::V,мӧдӧдчыны,рекье гьатун
2025,abfahren::V,atiet,фин
2026,abfahren::V,atiet,рекье гьатун
2027,abfahren::V,aizbraukt,фин
2028,abfahren::V,aizbraukt,рекье гьатун
2029,anhalten::V,джӧмдыны,акъвазун
2030,anhalten::V,apstāties,акъвазун
2031,hineingehen::V,пырны,гьахьун
2032,hineingehen::V,ieiet,гьахьун
2033,eintreten::V,пырны,гьахьун
2034,eintreten::V,ienākt,гьахьун
2035,kommen::V,воны,атун
2036,kommen::V,локны,атун
2037,kommen::V,nākt,атун
2038,ankommen::V,воны,атун
2039,ankommen::V,локны,атун
2040,ankommen::V,nonākt,атун
2041,ankommen::V,ierasties,атун
2042,zurückkommen::V,косны,хтун
2043,zurückkommen::V,бергӧдчыны,хтун
2044,zurückkommen::V,atgriezties,хтун
2045,bleiben::V,кольны,амукьун
2046,bleiben::V,palikt,амукьун
2047,warten::V,виччысьны,гуьзлемишун
2048,warten::V,gaidīt,гуьзлемишун
2049,erwarten::V,виччысьны,вил алаз акъвазун
2050,erwarten::V,sagaidīt,вил алаз акъвазун
2051,suchen::V,корсьны,къекъуьн
2052,suchen::V,meklēt,къекъуьн
2053,finden::V,казявны,жугъун
2054,finden::V,rast,жугъун
2055,finden::V,atrast,жугъун
2056,versuchen::V,заводитчывны,алахъун
2057,versuchen::V,mēģināt,алахъун
2058,vorbereiten::V,дасьтыны,гьазурун
2059,vorbereiten::V,gatavot,гьазурун
2060,vorbereiten::V,sagatavot,гьазурун
2061,lieben::V,радейтны,кӏан хьун
2062,lieben::V,mīlēt,кӏан хьун
2063,mögen::V,радейтны,рикӏ ацукьун
2064,mögen::V,gribēties,рикӏ ацукьун
2065,lachen::V,серавны,хъуьруьн
2066,lachen::V,серавлыны,хъуьруьн
2067,lachen::V,smiet,хъуьруьн
2068,lachen::V,smieties,хъуьруьн
2069,rühren::V,нормӧдны,
2070,rühren::V,aizgrābt,
2071,weinen::V,бӧрдны,шехьун
2072,weinen::V,raudāt,шехьун
2073,schimpfen::V,видчыны,сеперар гун
2074,schimpfen::V,видчыны,экъуьгъунар авун
2075,schimpfen::V,rāties,сеперар гун
2076,schimpfen::V,rāties,экъуьгъунар авун
2077,schimpfen::V,lamāties,сеперар гун
2078,schimpfen::V,lamāties,экъуьгъунар авун
2079,sich ärgern::V,скӧравны,хъел акатун
2080,sich ärgern::V,īgt,хъел акатун
2081,sich ärgern::V,pukoties,хъел акатун
2082,sich ärgern::V,dusmoties,хъел акатун
2083,sich fürchten::V,повны,кичӏе хьун
2084,sich fürchten::V,bīties,кичӏе хьун
2085,sich fürchten::V,baidīties,кичӏе хьун
2086,fürchten::V,повны,къурхутмиш хьун
2087,fürchten::V,baidīties no,къурхутмиш хьун
2088,fliehen::V,пышйыны,катун
2089,fliehen::V,bēgt,катун
2090,flüchten::V,пышйыны,катун
2091,flüchten::V,aizbēgt,катун
2092,sehen::V,аддзыны,акун
2093,sehen::V,redzēt,акун
2094,anschauen::V,видзӧдны,вил вегьин
2095,anschauen::V,paraudzīties,вил вегьин
2096,ansehen::V,видзӧдны,килигун
2097,ansehen::V,aplūkot,килигун
2098,hören::V,кывны,ван хьун
2099,hören::V,dzirdēt,ван хьун
2100,zuhören::V,кывзыны,яб гун
2101,zuhören::V,klausīties,яб гун
2102,probieren::V,видлыны,дад акун
2103,probieren::V,nogaršot,дад акун
2104,riechen::V,чушкыны,ни чӏугун
2105,riechen::V,ost,ни чӏугун
2106,riechen::V,ostīt,ни чӏугун
2107,fühlen::V,вежӧртны,гьисс авун
2108,fühlen::V,гӧгӧрвоны,гьисс авун
2109,fühlen::V,just,гьисс авун
2110,fühlen::V,izjust,гьисс авун
2111,scheinen::V,кажитчыны,
2112,scheinen::V,šķist,
2113,scheinen::V,likties,
2114,zu sehen sein::V,тыдавны,
2115,zu sehen sein::V,parādīties,
2116,vernehmen::V,кывны,
2117,vernehmen::V,saklausīt,
2118,frieren::V,кынмыны,кьун
2119,frieren::V,кынмыны,мекьи хьун
2120,frieren::V,salt,кьун
2121,frieren::V,salt,мекьи хьун
2122,tun::V,керны,авун
2123,tun::V,darīt,авун
2124,können::V,кужны,хьун
2125,können::V,кужны,акъакьун
2126,können::V,prast,хьун
2127,können::V,prast,акъакьун
2128,wollen::V,кӧсйыны,кӏан хьун
2129,wollen::V,gribēt,кӏан хьун
2130,anfangen::V,заводитны,башламишун
2131,anfangen::V,пондыны,башламишун
2132,anfangen::V,sākt,башламишун
2133,anfangen::V,iesākt,башламишун
2134,beenden::V,помавны,куьтягьун
2135,beenden::V,beigt,куьтягьун
2136,beenden::V,pabeigt,куьтягьун
2137,aufhören::V,дугӧдны,акъвазун
2138,aufhören::V,pārtraukt,акъвазун
2139,gelingen::V,артмыны,арадал атун
2140,gelingen::V,izdoties,арадал атун
2141,geraten::V,сюрны,акъатун
2142,geraten::V,веськавны,акъатун
2143,geraten::V,veikties,акъатун
2144,öffnen::V,восьтыны,ахъаюн
2145,öffnen::V,atvērt,ахъаюн
2146,öffnen::V,attaisīt,ахъаюн
2147,schließen::V,пӧдлавны,акьалун
2148,schließen::V,slēgt,акьалун
2149,schließen::V,aizvērt,акьалун
2150,schließen::V,aiztaisīt,акьалун
2151,stellen::V,сувтӧдны,эцигун
2152,stellen::V,likt,эцигун
2153,stellen::V,nolikt,эцигун
2154,setzen::V,пуксьӧдны,ацукьарун
2155,setzen::V,sēdināt,ацукьарун
2156,legen::V,пуктыны,эцигун
2157,legen::V,likt,эцигун
2158,berühren::V,вӧрзьӧдны,хкӏурун
2159,berühren::V,инмӧдчывны,хкӏурун
2160,berühren::V,skart,хкӏурун
2161,berühren::V,aizskart,хкӏурун
2162,verbinden::V,йитны,гилигун
2163,verbinden::V,saistīt,гилигун
2164,verbinden::V,savienot,гилигун
2165,bedecken::V,вевттьыны,кӏевун
2166,bedecken::V,apsegt,кӏевун
2167,bedecken::V,pārsegt,кӏевун
2168,aufhängen::V,ӧшӧдны,куьрсарун
2169,aufhängen::V,джагӧдны,куьрсарун
2170,aufhängen::V,uzkārt,куьрсарун
2171,anzünden::V,ӧзтыны,куькӏуьрун
2172,anzünden::V,aizdegt,куькӏуьрун
2173,anzünden::V,aizdedzināt,куькӏуьрун
2174,aufheben::V,чеччӧдны,хкажун
2175,aufheben::V,сувтӧдны,хкажун
2176,aufheben::V,pacelt,хкажун
2177,zurücklassen::V,кольны,тун
2178,zurücklassen::V,atstāt,тун
2179,verlieren::V,воштыны,квадарун
2180,verlieren::V,zaudēt,квадарун
2181,verlieren::V,pazaudēt,квадарун
2182,fallen lassen::V,уськӧдны,авадрун
2183,fallen lassen::V,nomest,авадрун
2184,machen::V,вӧчны,авун
2185,machen::V,вӧчны,кар авун
2186,machen::V,лӧсьӧдны,авун
2187,machen::V,лӧсьӧдны,кар авун
2188,machen::V,darīt,авун
2189,machen::V,darīt,кар авун
2190,herstellen::V,лӧсьӧдны,расун
