,Concept_ID,cv,se
6398,sich erheben::V,тӑр,čuáž'žuliđ
6399,sich erheben::V,тӑр,pâjjned
6400,sich erheben::V,тӑр,kaggõõttâd
6401,sich erheben::V,тӑр,паййнэ
6402,sich erheben::V,тӑр,пэ̄ййнэ
6403,sich setzen::V,лар,tjihkedidh
6404,sich setzen::V,лар,tjåhkkidit
6405,sich setzen::V,лар,čohkánit
6406,sich setzen::V,лар,čohkkedit
6407,sich setzen::V,лар,ištâđ
6408,sich setzen::V,лар,čokániđ
6409,sich setzen::V,лар,ištõõttâd
6410,sich setzen::V,лар,išttâd åårrad
6411,sich setzen::V,лар,ышштэ
6412,sich setzen::V,лар,ся̄ййве
6413,hinfallen::V,ӳк,veahkaridh
6414,hinfallen::V,ӳк,ravggat
6415,hinfallen::V,ӳк,jorralit
6416,hinfallen::V,ӳк,ruossat
6417,hinfallen::V,ӳк,kuossâđ
6418,hinfallen::V,ӳк,koṃániđ
6419,hinfallen::V,ӳк,viirrâd
6420,hinfallen::V,ӳк,кэчхэ
6421,hinfallen::V,ӳк,кэ̄рктэ
6422,laufen::V,ут,vaedtsedh
6423,laufen::V,ут,mannat
6424,laufen::V,ут,vuolgget
6425,laufen::V,ут,vázzit
6426,laufen::V,ут,uáḥuđ
6427,laufen::V,ут,jotteeđ
6428,laufen::V,ут,vä ́ʒʒed
6429,laufen::V,ут,ва̄ннҍцe
6430,laufen::V,ут,во̄а̄ррдэ
6431,schreiten::V,ут,sillestidh
6432,schreiten::V,ут,lávkkot
6433,schreiten::V,ут,lávket
6434,schreiten::V,ут,duolbmat
6435,schreiten::V,ут,lavkkiđ
6436,schreiten::V,ут,lau´ǩǩeed
6437,schreiten::V,ут,ла̄ффьке
6438,spazierengehen::V,уҫӑлса ҫӳре,vaedtsedh
6439,spazierengehen::V,уҫӑлса ҫӳре,vaadtsehtjidh
6440,spazierengehen::V,уҫӑлса ҫӳре,váttsatjit
6441,spazierengehen::V,уҫӑлса ҫӳре,váccašit
6442,spazierengehen::V,уҫӑлса ҫӳре,vazâččiđ
6443,spazierengehen::V,уҫӑлса ҫӳре,vä´ʒʒed
6444,spazierengehen::V,уҫӑлса ҫӳре,гульедтэ
6445,spazierengehen::V,уткаласа ҫӳре,vaedtsedh
6446,spazierengehen::V,уткаласа ҫӳре,vaadtsehtjidh
6447,spazierengehen::V,уткаласа ҫӳре,váttsatjit
6448,spazierengehen::V,уткаласа ҫӳре,váccašit
6449,spazierengehen::V,уткаласа ҫӳре,vazâččiđ
6450,spazierengehen::V,уткаласа ҫӳре,vä´ʒʒed
6451,spazierengehen::V,уткаласа ҫӳре,гульедтэ
6452,eilen::V,васка,voetsedh
6453,eilen::V,васка,spájttat
6454,eilen::V,васка,doapmat
6455,eilen::V,васка,gáhččat
6456,eilen::V,васка,ki'rdettiiđ
6457,eilen::V,васка,ǩiirted
6458,eilen::V,васка,кыҏҏтэ
6459,eilen::V,хыпалан,voetsedh
6460,eilen::V,хыпалан,spájttat
6461,eilen::V,хыпалан,doapmat
6462,eilen::V,хыпалан,gáhččat
6463,eilen::V,хыпалан,ki'rdettiiđ
6464,eilen::V,хыпалан,ǩiirted
6465,eilen::V,хыпалан,кыҏҏтэ
6466,sich beeilen::V,васка,gaahtjedh
6467,sich beeilen::V,васка,rabbat
6468,sich beeilen::V,васка,doapmat
6469,sich beeilen::V,васка,ki'rdettiiđ
6470,sich beeilen::V,васка,ǩiirted
6471,sich beeilen::V,васка,кыҏҏтэ
6472,sich beeilen::V,хыпалан,gaahtjedh
6473,sich beeilen::V,хыпалан,rabbat
6474,sich beeilen::V,хыпалан,doapmat
6475,sich beeilen::V,хыпалан,ki'rdettiiđ
6476,sich beeilen::V,хыпалан,ǩiirted
6477,sich beeilen::V,хыпалан,кыҏҏтэ
6478,sausen::V,ыткӑн,sjovvedh
6479,sausen::V,ыткӑн,sjuvgedit
6480,sausen::V,ыткӑн,girdit
6481,sausen::V,ыткӑн,hurgit
6482,sausen::V,ыткӑн,hurgeđ
6483,sausen::V,ыткӑн,ročâliđ
6484,sausen::V,ыткӑн,ranjestiđ
6485,sausen::V,ыткӑн,njoođeed
6486,sausen::V,ыткӑн,кыррьтэ
6487,sausen::V,вӗҫтер,sjovvedh
6488,sausen::V,вӗҫтер,sjuvgedit
6489,sausen::V,вӗҫтер,girdit
6490,sausen::V,вӗҫтер,hurgit
6491,sausen::V,вӗҫтер,hurgeđ
6492,sausen::V,вӗҫтер,ročâliđ
6493,sausen::V,вӗҫтер,ranjestiđ
6494,sausen::V,вӗҫтер,njoođeed
6495,sausen::V,вӗҫтер,кыррьтэ
6496,rennen::V,чуп,roehtedh
6497,rennen::V,чуп,viehkat
6498,rennen::V,чуп,viehkat
6499,rennen::V,чуп,kaččâđ
6500,rennen::V,чуп,u´rččâd
6501,rennen::V,чуп,вижьнэ
6502,springen::V,сик,njulhtjedh
6503,springen::V,сик,tjorkehtidh
6504,springen::V,сик,gahppat
6505,springen::V,сик,njuikut
6506,springen::V,сик,njuškođ
6507,springen::V,сик,čelliđ
6508,springen::V,сик,njoikkad
6509,springen::V,сик,njui´ǩǩeed
6510,springen::V,сик,нюччке
6511,klettern::V,улӑх,goetsedh
6512,klettern::V,улӑх,guohtsat
6513,klettern::V,улӑх,goargŋut
6514,klettern::V,улӑх,gorkŋodit
6515,klettern::V,улӑх,kuár'ŋuđ
6516,klettern::V,улӑх,kuärŋŋad
6517,klettern::V,улӑх,куаррӈэ
6518,schaukeln::V,йӳрӗн,sïlnedh
6519,schaukeln::V,йӳрӗн,suvdostit
6520,schaukeln::V,йӳрӗн,suhkat
6521,schaukeln::V,йӳрӗн,suilođ
6522,schaukeln::V,йӳрӗн,veälččad
6523,schaukeln::V,йӳрӗн,сыййпе
6524,schaukeln::V,йӳрӗн,суййпе
6525,kriechen::V,шу,kråapedh
6526,kriechen::V,шу,biehket
6527,kriechen::V,шу,beahkit
6528,kriechen::V,шу,peeḥiđ
6529,kriechen::V,шу,kuán'ttuđ
6530,kriechen::V,шу,piä´ǩǩed
6531,kriechen::V,шу,пе̄гке
6532,kriechen::V,упален,kråapedh
6533,kriechen::V,упален,biehket
6534,kriechen::V,упален,beahkit
6535,kriechen::V,упален,peeḥiđ
6536,kriechen::V,упален,kuán'ttuđ
6537,kriechen::V,упален,piä´ǩǩed
6538,kriechen::V,упален,пе̄гке
6539,schwimmen::V,иш,voejedh
6540,schwimmen::V,иш,vuodjat
6541,schwimmen::V,иш,vuodjat
6542,schwimmen::V,иш,vuoijâđ
6543,schwimmen::V,иш,vuõjjâd
6544,schwimmen::V,иш,вӯййе
6545,tauchen::V,чӑм,tjarnedh
6546,tauchen::V,чӑм,tjummiestidh
6547,tauchen::V,чӑм,buoktjat
6548,tauchen::V,чӑм,buokčat
6549,tauchen::V,чӑм,puoh'čâđ
6550,tauchen::V,чӑм,čaaŋŋled
6551,tauchen::V,чӑм,чо̄а̄ӈӈэ
6552,rudern::V,авӑс,sovkedh
6553,rudern::V,авӑс,suhkat
6554,rudern::V,авӑс,ájrustit
6555,rudern::V,авӑс,suhkat
6556,rudern::V,авӑс,suvdeđ
6557,rudern::V,авӑс,suuḥâđ
6558,rudern::V,авӑс,suukkâd
6559,rudern::V,авӑс,сугкэ
6560,fahren::V,пыр,vuelkedh
6561,fahren::V,пыр,vuodjet
6562,fahren::V,пыр,vuodjit
6563,fahren::V,пыр,vyeijiđ
6564,fahren::V,пыр,vue´jjad
6565,fahren::V,пыр,выййе
6566,fliegen::V,вӗҫ,haeliehtidh
6567,fliegen::V,вӗҫ,háledit
6568,fliegen::V,вӗҫ,girdde
6569,fliegen::V,вӗҫ,girdit
6570,fliegen::V,вӗҫ,kirdeđ
6571,fliegen::V,вӗҫ,ǩe´rdded
6572,fliegen::V,вӗҫ,кыррьтэ
6573,gehen::V,кай,juhtedh
6574,gehen::V,кай,vádtset
6575,gehen::V,кай,mannat
6576,gehen::V,кай,jotteeđ
6577,gehen::V,кай,mõõnnâd
6578,gehen::V,кай,jåå´tted
6579,gehen::V,кай,мэ̄ннэ
6580,gehen::V,кай,вӯлльке
6581,weggehen::V,кай,vuelkedh
6582,weggehen::V,кай,vuovvnot
6583,weggehen::V,кай,vuolgit
6584,weggehen::V,кай,vyel'giđ
6585,weggehen::V,кай,võiddâd
6586,weggehen::V,кай,vue´lǧǧed
6587,weggehen::V,кай,уййтэ
6588,abfahren::V,тапран,vuejedh
6589,abfahren::V,тапран,vuolgget
6590,abfahren::V,тапран,vuoddját
6591,abfahren::V,тапран,vuo'lgâdiḋ
6592,abfahren::V,тапран,vuõlggled
6593,abfahren::V,тапран,выййле
6594,anhalten::V,чарӑн,nelhkiehtidh
6595,anhalten::V,чарӑн,tjöödtjestidh
6596,anhalten::V,чарӑн,ganugit
6597,anhalten::V,чарӑн,ganudit
6598,anhalten::V,чарӑн,bissehit
6599,anhalten::V,чарӑн,čuoččahit
6600,anhalten::V,чарӑн,orostiđ
6601,anhalten::V,чарӑн,årsted
6602,anhalten::V,чарӑн,есскэ
6603,hineingehen::V,кӗр,tjaangedh
6604,hineingehen::V,кӗр,tjagkedidh
6605,hineingehen::V,кӗр,tjágŋat
6606,hineingehen::V,кӗр,čákŋat
6607,hineingehen::V,кӗр,čaaŋŋâđ
6608,hineingehen::V,кӗр,čaaŋŋâd
6609,hineingehen::V,кӗр,суаӈӈэ
6610,eintreten::V,кӗр,tjaangedh
6611,eintreten::V,кӗр,tjagkedidh
6612,eintreten::V,кӗр,tjágŋat
6613,eintreten::V,кӗр,čákŋat
6614,eintreten::V,кӗр,loaidat
6615,eintreten::V,кӗр,čaaŋŋâđ
6616,eintreten::V,кӗр,čaaŋŋâd
6617,eintreten::V,кӗр,суаӈӈэ
6618,kommen::V,кил,båetedh
6619,kommen::V,кил,boahtet
6620,kommen::V,кил,boahtit
6621,kommen::V,кил,puáttiđ
6622,kommen::V,кил,pue´tted
6623,kommen::V,кил,пуэдтӭ
6624,ankommen::V,ҫит,båetedh
6625,ankommen::V,ҫит,jåvsådit
6626,ankommen::V,ҫит,boahtit
6627,ankommen::V,ҫит,buvttehit
6628,ankommen::V,ҫит,pye'vtittiđ
6629,ankommen::V,ҫит,pue´tted
6630,ankommen::V,ҫит,пуэдтӭ
6631,zurückkommen::V,таврӑн,deavhkedh
6632,zurückkommen::V,таврӑн,máhttsat
6633,zurückkommen::V,таврӑн,máhccat
6634,zurückkommen::V,таврӑн,mäcciđ
6635,zurückkommen::V,таврӑн,mä´cced
6636,zurückkommen::V,таврӑн,ма̄ххьце
6637,zurückkommen::V,каялла кил,deavhkedh
6638,zurückkommen::V,каялла кил,máhttsat
6639,zurückkommen::V,каялла кил,máhccat
6640,zurückkommen::V,каялла кил,mäcciđ
6641,zurückkommen::V,каялла кил,mä´cced
6642,zurückkommen::V,каялла кил,ма̄ххьце
6643,bleiben::V,юл,årrodh
6644,bleiben::V,юл,årrot
6645,bleiben::V,юл,bissot
6646,bleiben::V,юл,sjaddat
6647,bleiben::V,юл,báhcit
6648,bleiben::V,юл,pissoođ
6649,bleiben::V,юл,pääcciđ
6650,bleiben::V,юл,pää´cced
6651,bleiben::V,юл,kuâđ'đjed
6652,bleiben::V,юл,кӯдтъе
6653,warten::V,кӗт,vuertedh
6654,warten::V,кӗт,vuorddet
6655,warten::V,кӗт,vuordit
6656,warten::V,кӗт,vyer'diđ
6657,warten::V,кӗт,vue´rdded
6658,warten::V,кӗт,вӯррьтэ
6659,erwarten::V,кӗт,vuertedh
6660,erwarten::V,кӗт,vuorddet
6661,erwarten::V,кӗт,vuordit
6662,erwarten::V,кӗт,vyer'diđ
6663,erwarten::V,кӗт,näärved
6664,erwarten::V,кӗт,vue´rdded
6665,erwarten::V,кӗт,вӯррьтэ
6666,erwarten::V,кӗт,вӯрьтсэллэ
6667,suchen::V,шыра,ohtsedh
6668,suchen::V,шыра,åhtsåt
6669,suchen::V,шыра,ohcat
6670,suchen::V,шыра,uuccâđ
6671,suchen::V,шыра,ooccâd
6672,suchen::V,шыра,о̄дзэ
6673,finden::V,туп,gaavnedh
6674,finden::V,туп,gávnnat
6675,finden::V,туп,gávdnat
6676,finden::V,туп,gávnnahit
6677,finden::V,туп,kavnâđ
6678,finden::V,туп,kaunnâd
6679,finden::V,туп,ко̄а̄внэ
6680,versuchen::V,пикен,pryövedh
6681,versuchen::V,пикен,fryöjstedh
6682,versuchen::V,пикен,gæhttjalit
6683,versuchen::V,пикен,geahččalit
6684,versuchen::V,пикен,hilttiđ
6685,versuchen::V,пикен,ǩiččled
6686,versuchen::V,пикен,кӣхчле
6687,vorbereiten::V,хатӗрле,gárvedit
6688,vorbereiten::V,хатӗрле,gárvvidit
6689,vorbereiten::V,хатӗрле,válmmastit
6690,vorbereiten::V,хатӗрле,stellet
6691,vorbereiten::V,хатӗрле,va'lmâštiđ
6692,vorbereiten::V,хатӗрле,vaalmšted
6693,vorbereiten::V,хатӗрле,valmšted
6694,vorbereiten::V,хатӗрле,во̄а̄лмшэ
6695,lieben::V,юрат,iehtsedh
6696,lieben::V,юрат,iehttset
6697,lieben::V,юрат,ráhkistit
6698,lieben::V,юрат,rähistiđ
6699,lieben::V,юрат,rä´ǩsted
6700,lieben::V,юрат,шо̄а̄бпшэ
6701,mögen::V,кӑмӑлла,lyjhkedh
6702,mögen::V,кӑмӑлла,lijkkut
6703,mögen::V,кӑмӑлла,liikot
6704,mögen::V,кӑмӑлла,lijkkuđ
6705,mögen::V,кӑмӑлла,tu´ǩǩeed
6706,mögen::V,кӑмӑлла,шо̄а̄бпшэ
6707,mögen::V,килӗштер,lyjhkedh
6708,mögen::V,килӗштер,lijkkut
6709,mögen::V,килӗштер,liikot
6710,mögen::V,килӗштер,lijkkuđ
6711,mögen::V,килӗштер,tu´ǩǩeed
6712,mögen::V,килӗштер,шо̄а̄бпшэ
6713,lachen::V,кул,mæjtasjidh
6714,lachen::V,кул,föörhkedidh
6715,lachen::V,кул,tjajmmat
6716,lachen::V,кул,čaibmat
6717,lachen::V,кул,boagustit
6718,lachen::V,кул,povvâstiđ
6719,lachen::V,кул,påǥsted
6720,lachen::V,кул,сыйнэ
6721,lachen::V,кул,сӣййнэ
6722,lachen::V,ахӑлтат,mæjtasjidh
6723,lachen::V,ахӑлтат,föörhkedidh
6724,lachen::V,ахӑлтат,tjajmmat
6725,lachen::V,ахӑлтат,čaibmat
6726,lachen::V,ахӑлтат,boagustit
6727,lachen::V,ахӑлтат,povvâstiđ
6728,lachen::V,ахӑлтат,påǥsted
6729,lachen::V,ахӑлтат,сыйнэ
6730,lachen::V,ахӑлтат,сӣййнэ
6731,rühren::V,ҫулӑх,doehtedh
6732,rühren::V,ҫулӑх,njuoradit
6733,rühren::V,ҫулӑх,lihkahit
6734,rühren::V,ҫулӑх,lihâttiđ
6735,rühren::V,ҫулӑх,likktõõllâd
6736,rühren::V,ҫулӑх,лыксаххьтэ
6737,weinen::V,йӗр,tjearodh
6738,weinen::V,йӗр,tjierrot
6739,weinen::V,йӗр,čierrut
6740,weinen::V,йӗр,čiärruđ
6741,weinen::V,йӗр,reäkkad
6742,weinen::V,йӗр,ря̄гкэ
6743,weinen::V,йӗр,лӯйхьке
6744,weinen::V,макӑр,tjearodh
6745,weinen::V,макӑр,tjierrot
6746,weinen::V,макӑр,čierrut
6747,weinen::V,макӑр,čiärruđ
6748,weinen::V,макӑр,reäkkad
6749,weinen::V,макӑр,ря̄гкэ
6750,weinen::V,макӑр,лӯйхьке
6751,schimpfen::V,вӑрҫ,skïelledh
6752,schimpfen::V,вӑрҫ,bielkket
6753,schimpfen::V,вӑрҫ,bealkit
6754,schimpfen::V,вӑрҫ,pelkkiđ
6755,schimpfen::V,вӑрҫ,kaddled
6756,schimpfen::V,вӑрҫ,о̄а̄ҏҏтэ
6757,schimpfen::V,ятлаҫ,skïelledh
6758,schimpfen::V,ятлаҫ,bielkket
6759,schimpfen::V,ятлаҫ,bealkit
6760,schimpfen::V,ятлаҫ,pelkkiđ
6761,schimpfen::V,ятлаҫ,kaddled
6762,schimpfen::V,ятлаҫ,о̄а̄ҏҏтэ
6763,sich ärgern::V,ҫиллен,måarahtovvedh
6764,sich ärgern::V,ҫиллен,suhttat
6765,sich ärgern::V,ҫиллен,suhttat
6766,sich ärgern::V,ҫиллен,suttâđ
6767,sich ärgern::V,ҫиллен,iäd'duđ
6768,sich ärgern::V,ҫиллен,suttâd
6769,sich ärgern::V,ҫиллен,се̄ннтэ
6770,sich fürchten::V,шиклен,bïlledh
6771,sich fürchten::V,шиклен,repkiestidh
6772,sich fürchten::V,шиклен,ballat
6773,sich fürchten::V,шиклен,ballat
6774,sich fürchten::V,шиклен,poollâđ
6775,sich fürchten::V,шиклен,põõllâd
6776,sich fürchten::V,шиклен,пэллэ
6777,fürchten::V,хӑра,bïlledh
6778,fürchten::V,хӑра,ballat
6779,fürchten::V,хӑра,ballat
6780,fürchten::V,хӑра,poollâđ
6781,fürchten::V,хӑра,põõllâd
6782,fürchten::V,хӑра,пэллэ
6783,fliehen::V,тар,baataridh
6784,fliehen::V,тар,paahkanadtedh
6785,fliehen::V,тар,báhtarit
6786,fliehen::V,тар,báhtarit
6787,fliehen::V,тар,patâriđ
6788,fliehen::V,тар,čõ´ǩǩeed
6789,fliehen::V,тар,по̄а̄ччке
6790,flüchten::V,чупса тар,tsåvvalidh
6791,flüchten::V,чупса тар,báhtarit
6792,flüchten::V,чупса тар,gárgidit
6793,flüchten::V,чупса тар,kárgáđ
6794,flüchten::V,чупса тар,uiddâd
6795,flüchten::V,чупса тар,по̄а̄ччке
6796,sehen::V,кур,vuejnedh
6797,sehen::V,кур,vuojnnet
6798,sehen::V,кур,oaidnít
6799,sehen::V,кур,uái'niđ
6800,sehen::V,кур,vuei´nned
6801,sehen::V,кур,уййнэ
6802,anschauen::V,пӑхса ил,aalpesidh
6803,anschauen::V,пӑхса ил,vaarjedidh
6804,anschauen::V,пӑхса ил,gehtjadit
6805,anschauen::V,пӑхса ил,geahččat
6806,anschauen::V,пӑхса ил,keččâđ
6807,anschauen::V,пӑхса ил,ǩiččâd
6808,anschauen::V,пӑхса ил,выльшхе
6809,ansehen::V,пӑх,gïehtjed
6810,ansehen::V,пӑх,ájttsat
6811,ansehen::V,пӑх,geahččat
6812,ansehen::V,пӑх,keččâđ
6813,ansehen::V,пӑх,ǩiččâd
6814,ansehen::V,пӑх,кӣххче
6815,hören::V,илт,govledh
6816,hören::V,илт,gullat
6817,hören::V,илт,gullat
6818,hören::V,илт,kuullâđ
6819,hören::V,илт,kuullâd
6820,hören::V,илт,куллэ
6821,zuhören::V,итле,goltelidh
6822,zuhören::V,итле,gullut
6823,zuhören::V,итле,liehket
6824,zuhören::V,итле,guldalit
6825,zuhören::V,итле,kuldâliđ
6826,zuhören::V,итле,kuvddled
6827,zuhören::V,итле,куллэ
6828,zuhören::V,тӑнла,goltelidh
6829,zuhören::V,тӑнла,gullut
6830,zuhören::V,тӑнла,liehket
6831,zuhören::V,тӑнла,guldalit
6832,zuhören::V,тӑнла,kuldâliđ
6833,zuhören::V,тӑнла,kuvddled
6834,zuhören::V,тӑнла,куллэ
6835,probieren::V,астив,damtedh
6836,probieren::V,астив,smååhkedh
6837,probieren::V,астив,smáhkkut
6838,probieren::V,астив,geahččalit
6839,probieren::V,астив,njaddeđ
6840,probieren::V,астив,keččalistiđ
6841,probieren::V,астив,njâ´dded
6842,probieren::V,астив,кӣхчле
6843,riechen::V,шӑршла,hepsedh
6844,riechen::V,шӑршла,hapsijdit
6845,riechen::V,шӑршла,háisut
6846,riechen::V,шӑршла,apseđ
6847,riechen::V,шӑршла,â´ppsed
6848,riechen::V,шӑршла,аппьсе
6849,fühlen::V,туй,damtedh
6850,fühlen::V,туй,dåbddåt
6851,fühlen::V,туй,dovdat
6852,fühlen::V,туй,tubdâđ
6853,fühlen::V,туй,tobddâd
6854,fühlen::V,туй,куллэ
6855,fühlen::V,туй,туссвэ
6856,fühlen::V,туй,то̄ммтэ
6857,fühlen::V,сис,damtedh
6858,fühlen::V,сис,dåbddåt
6859,fühlen::V,сис,dovdat
6860,fühlen::V,сис,tubdâđ
6861,fühlen::V,сис,tobddâd
6862,fühlen::V,сис,куллэ
6863,fühlen::V,сис,туссвэ
6864,fühlen::V,сис,то̄ммтэ
6865,scheinen::V,туйӑн,vååjnedh
6866,scheinen::V,туйӑн,lijkkut
6867,scheinen::V,туйӑн,oidnot
6868,scheinen::V,туйӑн,dovdot
6869,scheinen::V,туйӑн,va'ikkutiđ
6870,scheinen::V,туйӑн,vaikkted
6871,scheinen::V,туйӑн,ыдтӭ
6872,zu sehen sein::V,курӑн,vååjnedh
6873,zu sehen sein::V,курӑн,vuojnnut
6874,zu sehen sein::V,курӑн,oidnot
6875,zu sehen sein::V,курӑн,oinuđ
6876,zu sehen sein::V,курӑн,kue´stted
6877,zu sehen sein::V,курӑн,кӯсстъе
6878,zu sehen sein::V,курӑн,кӯссьтэ
6879,vernehmen::V,пӑл,govledh
6880,vernehmen::V,пӑл,gullat
6881,vernehmen::V,пӑл,gullat
6882,vernehmen::V,пӑл,kuullâđ
6883,vernehmen::V,пӑл,kuullâd
6884,vernehmen::V,пӑл,кулсэ
6885,frieren::V,йӳтен,gåalodh
6886,frieren::V,йӳтен,goallot
6887,frieren::V,йӳтен,goallut
6888,frieren::V,йӳтен,kolmuđ
6889,frieren::V,йӳтен,kõlmmstõõllâd
6890,frieren::V,йӳтен,калльме
6891,tun::V,ту,darjodh
6892,tun::V,ту,barggat
6893,tun::V,ту,dahkat
6894,tun::V,ту,porgâđ
6895,tun::V,ту,raajjâd
6896,tun::V,ту,лыххкэ
6897,können::V,пултар,maehtedh
6898,können::V,пултар,ååjmedidh
6899,können::V,пултар,buktet
6900,können::V,пултар,veadjit
6901,können::V,пултар,vaijeeđ
6902,können::V,пултар,mä´tted
6903,können::V,пултар,vuei´tted
6904,können::V,пултар,вуэййе
6905,können::V,пултар,ма̄ххьтэ
6906,wollen::V,те,sïjhtedh
6907,wollen::V,те,sihtat
6908,wollen::V,те,hálijdit
6909,wollen::V,те,dáhttut
6910,wollen::V,те,háliidit
6911,wollen::V,те,halijdiđ
6912,wollen::V,те,tättad
6913,wollen::V,те,туввэ
6914,wollen::V,те,та̄ххтэ
6915,anfangen::V,пуҫла,aelkedh
6916,anfangen::V,пуҫла,álgadit
6917,anfangen::V,пуҫла,-goahtet
6918,anfangen::V,пуҫла,álgit
6919,anfangen::V,пуҫла,älgiđ
6920,anfangen::V,пуҫла,a'lgâttiđ
6921,anfangen::V,пуҫла,aalǥted
6922,anfangen::V,пуҫла,олкхэ
6923,anfangen::V,пуҫла,о̄а̄лкхэ
6924,beenden::V,пӗтер,orrijidh
6925,beenden::V,пӗтер,låhpadit
6926,beenden::V,пӗтер,hiejttet
6927,beenden::V,пӗтер,loahpahit
6928,beenden::V,пӗтер,luoppâđ
6929,beenden::V,пӗтер,looppted
6930,beenden::V,пӗтер,луэппьтэ
6931,aufhören::V,пӑрах,sluvhtedh
6932,aufhören::V,пӑрах,hiejttet
6933,aufhören::V,пӑрах,heaitit
6934,aufhören::V,пӑрах,šluhttet
6935,aufhören::V,пӑрах,joskâđ
6936,aufhören::V,пӑрах,jõskkâd
6937,aufhören::V,пӑрах,puu´tted
6938,aufhören::V,пӑрах,е̄сскэ
6939,gelingen::V,ӑн,lyhkestidh
6940,gelingen::V,ӑн,vuorbástuvvat
6941,gelingen::V,ӑн,lihkustuvvat
6942,gelingen::V,ӑн,lukkuđ
6943,gelingen::V,ӑн,o´nnsted
6944,gelingen::V,ӑн,выййтэ
6945,geraten::V,пул,sååjhtedh
6946,geraten::V,пул,gevvat
6947,geraten::V,пул,gártat
6948,geraten::V,пул,šaddat
6949,geraten::V,пул,latkiitiiđ
6950,geraten::V,пул,suuijâđ
6951,geraten::V,пул,šõddâd
6952,geraten::V,пул,оччтэдтэ
6953,geraten::V,пул,очендэдтэ
6954,öffnen::V,уҫ,rïhpestidh
6955,öffnen::V,уҫ,rahpat
6956,öffnen::V,уҫ,rabádit
6957,öffnen::V,уҫ,rahpat
6958,öffnen::V,уҫ,ávustiđ
6959,öffnen::V,уҫ,čuáv'diđ
6960,öffnen::V,уҫ,riččâd
6961,öffnen::V,уҫ,ää´veed
6962,öffnen::V,уҫ,čåu´dded
6963,öffnen::V,уҫ,а̄вьдэ
6964,schließen::V,хуп,steegkedh
6965,schließen::V,хуп,dahppat
6966,schließen::V,хуп,gokčat
6967,schließen::V,хуп,kiddiđ
6968,schließen::V,хуп,toppâđ
6969,schließen::V,хуп,kä´tted
6970,schließen::V,хуп,тэ̄ффкэ
6971,schließen::V,хуп,ка̄ххьтэ
6972,stellen::V,ларт,bïejedh
6973,stellen::V,ларт,biejadit
6974,stellen::V,ларт,bidjat
6975,stellen::V,ларт,asâttiđ
6976,stellen::V,ларт,piijjâd
6977,stellen::V,ларт,cää´ǩǩed
6978,stellen::V,ларт,пыййе
6979,stellen::V,тӑрат,bïejedh
6980,stellen::V,тӑрат,biejadit
6981,stellen::V,тӑрат,bidjat
6982,stellen::V,тӑрат,asâttiđ
6983,stellen::V,тӑрат,piijjâd
6984,stellen::V,тӑрат,cää´ǩǩed
6985,stellen::V,тӑрат,пыййе
6986,setzen::V,ларт,bïejedh
6987,setzen::V,ларт,biejadit
6988,setzen::V,ларт,bidjat
6989,setzen::V,ларт,i'štâttiđ
6990,setzen::V,ларт,piijjâd
6991,setzen::V,ларт,пыййе
6992,legen::V,хур,bïejedh
6993,legen::V,хур,biedjat
6994,legen::V,хур,biejadit
6995,legen::V,хур,bidjat
6996,legen::V,хур,asâttiđ
6997,legen::V,хур,piijjâd
6998,legen::V,хур,пыййе
6999,berühren::V,перӗн,gaajesjidh
7000,berühren::V,перӗн,duohttat
7001,berühren::V,перӗн,giehtadit
7002,berühren::V,перӗн,guoskat
7003,berühren::V,перӗн,guoskkahit
7004,berühren::V,перӗн,kuos'kâđ
7005,berühren::V,перӗн,kuo'skâttiđ
7006,berühren::V,перӗн,nja'vhâstiđ
7007,berühren::V,перӗн,kuõskted
7008,berühren::V,перӗн,njaauksted
7009,berühren::V,перӗн,кӯсскэ
7010,berühren::V,перӗн,лыксаххьтэ
7011,verbinden::V,сып,ektiedidh
7012,verbinden::V,сып,gårredidh
7013,verbinden::V,сып,tjadnat
7014,verbinden::V,сып,ovttastahttit
7015,verbinden::V,сып,o'vtâstittiđ
7016,verbinden::V,сып,lahteđ
7017,verbinden::V,сып,lâ´htted
7018,verbinden::V,сып,чӯллмдэ
7019,bedecken::V,вит,gaptjedh
7020,bedecken::V,вит,jávvet
7021,bedecken::V,вит,gåbttjåt
7022,bedecken::V,вит,gokčat
7023,bedecken::V,вит,luáv'diđ
7024,bedecken::V,вит,kä´tted
7025,bedecken::V,вит,tu´vdded
7026,bedecken::V,вит,аййдэ
7027,bedecken::V,вит,тэ̄ффкэ
7028,bedecken::V,вит,ка̄ххьтэ
7029,aufhängen::V,ҫак,gævnjodh
7030,aufhängen::V,ҫак,gæhtsasjidh
7031,aufhängen::V,ҫак,gahtsot
7032,aufhängen::V,ҫак,gatsostit
7033,aufhängen::V,ҫак,heŋget
7034,aufhängen::V,ҫак,heŋgiđ
7035,aufhängen::V,ҫак,he'ŋgâstiđ
7036,aufhängen::V,ҫак,kååccad
7037,aufhängen::V,ҫак,коадсэ
7038,anzünden::V,ҫут,tsïhkijehtedh
7039,anzünden::V,ҫут,buollidit
7040,anzünden::V,ҫут,tsahkkidit
7041,anzünden::V,ҫут,cahkkedit
7042,anzünden::V,ҫут,cokkiittiđ
7043,anzünden::V,ҫут,cõ´ǩǩted
7044,anzünden::V,ҫут,puâl'lted
7045,anzünden::V,ҫут,пуэллхэ
