,Concept_ID,myv,os
1387,begreifen::V,пачкодемс,ӕмбарын
1388,begreifen::V,пачкодемс,бамбарын
1389,verstehen::V,чарькодемс,
1390,lernen::V,тонавтнемс,ахуыр кӕнын
1391,wissen::V,содамс,зонын
1392,sich erinnern an::V,ледстямс,зæрдыл æрлæууын
1393,sich erinnern an::V,ледстямс,æрымысын
1394,sich erinnern an::V,ледстямс,æрбаймысын
1395,sich erinnern an::V,ледстямс,æрхъуыды кæнын
1396,vergessen::V,стувтомс,ферох кæнын
1397,vergessen::V,стувтомс,айрох кæнын
1398,messen::V,онкстнемс,барын
1399,zählen::V,ловомс,нымайын
1400,rechnen::V,ловомс,хынцын
1401,lesen::V,ловномс,кӕсын
1402,lesen::V,ловномс,фӕрсын
1403,malen::V,рисовамс,ныв кӕнын
1404,zeichnen::V,рисовамс,ныв кӕнын
1405,schreiben::V,сёрмадомс,фыссын
1406,besitzen::V,улемс,хицау уын
1407,besitzen::V,улемс азорокс,хицау уын
1408,kaufen::V,рамамс,балхӕнын
1409,verkaufen::V,миемс,уӕй кӕнын
1410,bezahlen::V,пандомс,бафидын
1411,zahlen::V,пандомс,фидын
1412,beherrschen::V,азоркстамс,æлдариуæг кæнын
1413,ertragen::V,кирдемс,бавзарын
