,Concept_ID,eu,kk
1519,einladen::V,gonbidatu,шақыру
1520,vereinigen::V,batu,біріктіру
1521,vereinigen::V,batu,біріктіріп қою
1522,vereinigen::V,bateratu,біріктіру
1523,vereinigen::V,bateratu,біріктіріп қою
1524,besuchen::V,ikustatu,кіріп шығу
1525,besuchen::V,ikustatu,барып шығу
1526,treffen::V,topatu,кездесу
1527,sich versammeln::V,bildu,топталу
1528,spielen::V,jolastu,ойнау
1529,singen::V,abestu,сайрау
1530,singen::V,kantatu,сайрау
1531,tanzen::V,dantzatu,билеу
1532,tanzen::V,dantzan egin,билеу
1533,sich trennen::V,banandu,айрылысу
1534,verlassen::V,utzietsi,тастау
1535,retten::V,salbatu,құтқару
1536,retten::V,gaizkatu,құтқару
1537,bewachen::V,jagon,күзету
1538,bewachen::V,zaindu,күзету
1539,schützen::V,babestu,жақтау
1540,schützen::V,babestu,жақтасу
1541,schützen::V,gerizatu,жақтау
1542,schützen::V,gerizatu,жақтасу
1543,verteidigen::V,aldeztu,қорғау
1544,sich schlagen::V,elkar jo,алысу
1545,sich schlagen::V,elkar borrokatu,алысу
1546,schießen::V,tiro egin,ату
1547,siegen::V,irabazi,жеңу
1548,ärgern::V,ernegatu,ашуландыру
1549,ärgern::V,haserretu,ашуландыру
1550,schlagen::V,jo,ұру
1551,schlagen::V,erauntsi,ұру
1552,treten::V,zapaldu,тебу
1553,treten::V,ostiaktu,тебу
1554,stechen::V,sastatu,шаншу
1555,stoßen::V,bultzatu,түрту
1556,stehlen::V,ostu,ұрлау
1557,stehlen::V,lapurtu,ұрлау
1558,stören::V,galarazi,кесірлен
1559,belästigen::V,gohaindu,мазасын алу
1560,belästigen::V,alamena eman,мазасын алу
1561,verbergen::V,ezkutatu,сездірмеу
1562,täuschen::V,tronpatu,жалған айту
1563,täuschen::V,engainatu,жалған айту
1564,betrügen::V,iruzurtu,алдау
1565,betrügen::V,iruzurtu,алдап кету
1566,betrügen::V,iruzurtu,ақымақ қылу
1567,töten::V,hil,құрту
1568,töten::V,hil,өлтіру
1569,töten::V,heriotza eman,құрту
1570,töten::V,heriotza eman,өлтіру
1571,wohnen::V,bizi izan,мекендеу
1572,wohnen::V,bizi izan,өмір сүру
1573,arbeiten::V,lan egin,істеу
1574,arbeiten::V,lan egin,еңбектену
1575,arbeiten::V,behar egin,істеу
1576,arbeiten::V,behar egin,еңбектену
1577,sammeln::V,bildu,жыю
1578,sammeln::V,bildumatu,жыю
1579,pflücken::V,batu,жұлу
1580,pflücken::V,bildu,жұлу
1581,jagen::V,ehizatu,аулау
1582,fischen::V,arrantzatu,балык_аулау
1583,fischen::V,arrantza egin,балык_аулау
1584,fassen::V,harrapatu,ұстау
1585,hüten::V,begiratu,жаю
1586,hüten::V,begiratu,бағу
1587,treiben::V,bultza egin,айдау
1588,anbinden::V,estekatu,байлау
1589,füttern::V,bazkatu,ас ішкізу
1590,füttern::V,bazkatu,азықтандыру
1591,füttern::V,bazkatu,қоректендіру
1592,melken::V,jetzi,сауу
1593,hacken::V,xehatu,турау
1594,gießen::V,isuri,суару
1595,reifen::V,heldu,жетілу
1596,reifen::V,zoritu,жетілу
1597,zubereiten::V,prestatu,даяр ету
1598,kochen::V,egosi,асу
1599,backen::V,labean egin,пісіру
1600,braten::V,erregosi,қуыру
1601,umrühren::V,eragin,былғалау
1602,umrühren::V,eragin,сапырылыстыру
1603,stricken::V,trikotatu,торлау
1604,stricken::V,trikotatu,тоқу
1605,stricken::V,puntu egin,торлау
1606,stricken::V,puntu egin,тоқу
1607,nähen::V,josi,тігу
1608,färben::V,tindatu,бояу
1609,färben::V,tindatu,сырлау
1610,reinigen::V,ikuzi,аршу
1611,reinigen::V,ikuzi,тазалау
1612,reinigen::V,garbitu,аршу
1613,reinigen::V,garbitu,тазалау
1614,waschen::V,xahutu,жуу
1615,waschen::V,garbitu,жуу
1616,abwischen::V,xukatu,сүрту
1617,spülen::V,irakutzi,шаю
1618,fegen::V,erraztatu,сыпыру
1619,kehren::V,isastu,сыпыру
1620,baden::V,bainatu,шомылу
1621,baden::V,bainua hartu,шомылу
1622,sich waschen::V,burua garbitu,жуыну
1623,ausziehen::V,erantzi,шешу
1624,anziehen::V,jantzi,кигізу
1625,sich anziehen::V,jantzi,киіну
1626,kämmen::V,orraztu,тарау
1627,schmücken::V,apaindu,әсемдеу
1628,schmücken::V,apaindu,мәнерлеу
1629,schmücken::V,apaindu,көріктендіру
1630,sagen::V,esan,деу
1631,sagen::V,esan,айту
1632,sprechen::V,mintzatu,деу
1633,sprechen::V,mintzatu,айту
1634,sprechen::V,hitz egin,деу
1635,sprechen::V,hitz egin,айту
1636,reden::V,hitz egin,сөйлеу
1637,reden::V,hitz egin,сөйлесу
1638,reden::V,hitz egin,тіл қатысу
1639,sich unterhalten::V,solastu,сұхбаттасу
1640,sich unterhalten::V,solas egin,сұхбаттасу
1641,fragen::V,galdetu,сұрау
1642,bitten::V,eskatu,өтіну
1643,bitten::V,eskatu,жалыну
1644,bitten::V,galdegin,өтіну
1645,bitten::V,galdegin,жалыну
1646,erzählen::V,edestu,айту
1647,erzählen::V,kontatu,айту
1648,mitteilen::V,jakinarazi,білдіру
1649,nennen::V,izena eman,атау
1650,rufen::V,dei egin,шақыру
1651,prahlen::V,harrokerian ibili,бөсу
1652,prahlen::V,ahoberokeriak esan,бөсу
1653,übersetzen::V,itzuli,аудару
1654,denken::V,pentsatu,ойлау
1655,denken::V,gogoeta egin,ойлау
1656,glauben::V,sinetsi,нану
1657,glauben::V,sinetsi,илану
1658,bemerken::V,ohartu,аңғару
1659,bemerken::V,konturatu,аңғару
1660,erkennen::V,ezagutu,тану
1661,erkennen::V,antzeman,тану
1662,begreifen::V,ulertu,ұғу
1663,begreifen::V,ulertu,аңғарып алу
1664,verstehen::V,aditu,пайым
1665,verstehen::V,aditu,түсіну
1666,lernen::V,ikasi,оқу
1667,wissen::V,jakin,хабардар болу
1668,sich erinnern an::V,gogoratu,еске түсіру
1669,sich erinnern an::V,gogoan izan,еске түсіру
1670,vergessen::V,ahaztu,ұмыту
1671,vergessen::V,ahantzi,ұмыту
1672,messen::V,neurtu,өлшеу
1673,zählen::V,zenbatu,санау
1674,zählen::V,kopuratu,санау
1675,rechnen::V,kalkulatu,санап шығару
1676,rechnen::V,kalkulatu,санап шығу
1677,rechnen::V,kalkulatu,санау
1678,lesen::V,irakurri,оқу
1679,malen::V,margotu,сурет салу
1680,zeichnen::V,marraztu,сурет салу
1681,schreiben::V,idatzi,жазу
1682,besitzen::V,ukan,болу
1683,besitzen::V,eduki,болу
1684,kaufen::V,erosi,алу
1685,kaufen::V,erosi,әперу
1686,verkaufen::V,saldu,сату
1687,bezahlen::V,ordaindu,төлеу
1688,bezahlen::V,ordaindu,ақы беру
1689,bezahlen::V,ordaindu,ақы төлеу
1690,zahlen::V,ordaindu,төлеу
1691,beherrschen::V,menpean izan,билеу
1692,ertragen::V,jasan,төзу
1693,ertragen::V,jasan,шыдау
1694,ertragen::V,pairatu,төзу
1695,ertragen::V,pairatu,шыдау
