,Concept_ID,kk,hi
1448,krank werden::V,кеселдену,बीमार पड़ना
1449,krank werden::V,сырқаттану,बीमार पड़ना
1450,krank werden::V,ауырып қалу,बीमार पड़ना
1451,krank werden::V,ауыра бастау,बीमार पड़ना
1452,krank werden::V,кеселге ұшырау,बीमार पड़ना
1453,krank werden::V,сырқаттанып қалу,बीमार पड़ना
1454,krank sein::V,ауыру,बीमार होना
1455,krank sein::V,сырқаттану,बीमार होना
1456,schmerzen::V,ауырады,दुखना
1457,schmerzen::V,ауырады,दर्द करना
1458,husten::V,жөтелу,खाँसना
1459,genesen::V,айығу,ठीक हो जाना
1460,genesen::V,айығу,स्वस्थ हो जाना
1461,sterben::V,өлу,मरना
1462,sterben::V,қайтыс,मरना
1463,sterben::V,жантапсыру,मरना
1464,umkommen::V,өлу,मरना
1465,umkommen::V,қаза табу,मरना
1466,sich bewegen::V,жылжу,चलना
1467,sich bewegen::V,жылжу,हिलना
1468,sich rühren::V,қыбырлау,हिलना
1469,sich erheben::V,тұру,उठना
1470,sich setzen::V,отыру,बैठना
1471,hinfallen::V,жығылу,गिरना
1472,laufen::V,жояу жүру,चलना
1473,schreiten::V,кадамдау,क़दम जाना
1474,spazierengehen::V,қыдыру,सैर करना
1475,eilen::V,асығу,तेज़ी से जाना
1476,eilen::V,асығу,शीघ्रता से चलना
1477,eilen::V,жеделдену,तेज़ी से जाना
1478,eilen::V,жеделдену,शीघ्रता से चलना
1479,eilen::V,жедепдеу,तेज़ी से जाना
1480,eilen::V,жедепдеу,शीघ्रता से चलना
1481,sich beeilen::V,асығу,जल्दी करना
1482,sich beeilen::V,асығу,शीघ्रता करना
1483,sich beeilen::V,жеделдену,जल्दी करना
1484,sich beeilen::V,жеделдену,शीघ्रता करना
1485,sausen::V,заулау,बड़ी तेज़ी से चलना
1486,rennen::V,жүгіру,भागना
1487,rennen::V,жүгіру,दौड़ना
1488,springen::V,секіру,उछलना
1489,klettern::V,өрмелеп шығу,चढ़ना
1490,schaukeln::V,тербелу,झूलना
1491,kriechen::V,еңбектеу,रेंगना
1492,schwimmen::V,жүзу,तैरना
1493,schwimmen::V,малту,तैरना
1494,schwimmen::V,қалықтау,तैरना
1495,tauchen::V,сүңгу,डूबना
1496,rudern::V,есу,खेना
1497,rudern::V,есу,चप्पू चलाना
1498,fahren::V,бару,चलना
1499,fahren::V,бару,यात्रा करना
1500,fliegen::V,ұшу,उड़ना
1501,gehen::V,бару,जाना
1502,weggehen::V,кету,चला जाना
1503,weggehen::V,кету,बाहर जाना
1504,abfahren::V,жөнелу,छूटना
1505,abfahren::V,жөнелу,रवाना होना
1506,anhalten::V,тоқтау,रुकना
1507,anhalten::V,тоқтау,खड़ा होना
1508,hineingehen::V,кіру,घुसना
1509,hineingehen::V,кіру,अंदर जाना
1510,eintreten::V,ену,प्रवेश करना
1511,kommen::V,жету,आना
1512,ankommen::V,келу,पहुँचना
1513,zurückkommen::V,қайту,लौटना
1514,zurückkommen::V,қайту,वापस आना
1515,bleiben::V,қалу,रहना
1516,bleiben::V,қалу,रुकना
1517,warten::V,тосу,इंतज़ार करना
1518,erwarten::V,күту,प्रतीक्षा करना
1519,suchen::V,іздеу,ढूँढ़ना
1520,finden::V,табу,पाना
1521,finden::V,табу,ढूँढ़ निकालना
1522,versuchen::V,талпыну,कोशिश करना
1523,vorbereiten::V,әзірлеу,तैयार करना
1524,lieben::V,сүю,प्यार करना
1525,mögen::V,жарату,पसंद होना
1526,mögen::V,жақсы_көру,पसंद होना
1527,lachen::V,күлу,हँसना
1528,lachen::V,күлісу,हँसना
1529,rühren::V,көңілін бұзу,छूना
1530,weinen::V,жылау,रोना
1531,schimpfen::V,ақырып-бақыру,गाली देना
1532,sich ärgern::V,ашулану,चिढ़ना
1533,sich ärgern::V,ашулану,नाराज़ होना
1534,sich fürchten::V,сескену,डरना
1535,sich fürchten::V,сескену,भय खाना
1536,fürchten::V,қауіптену,डरना से
1537,fürchten::V,қауіптену,भय खाना से
1538,fürchten::V,сақсыну,डरना से
1539,fürchten::V,сақсыну,भय खाना से
1540,fliehen::V,қашу,भागना
1541,fliehen::V,қашып кету,भागना
1542,flüchten::V,қашу,निकल भागना
1543,flüchten::V,қашып кету,निकल भागना
1544,sehen::V,көру,देखना
1545,anschauen::V,назар салу,देखना
1546,ansehen::V,тамашалау,दृष्टि डालना पर
1547,hören::V,есту,सुनना
1548,zuhören::V,тыңдау,सुनना
1549,zuhören::V,құлақ қою,सुनना
1550,probieren::V,тату,चखना
1551,probieren::V,дәм тату,चखना
1552,riechen::V,иіскеу,सूँघना
1553,fühlen::V,сезу,महसूस करना
1554,fühlen::V,сезіну,महसूस करना
1555,scheinen::V,болып көріну,लगना
1556,zu sehen sein::V,көріну,दिखाई देना
1557,vernehmen::V,есту,सुनना
1558,vernehmen::V,есітіп қалу,सुनना
1559,frieren::V,тоңу,ठंड लगना
1560,frieren::V,тоңу,सर्दी लगना
1561,frieren::V,жаурау,ठंड लगना
1562,frieren::V,жаурау,सर्दी लगना
1563,tun::V,ету,करना
1564,tun::V,істеу,करना
1565,können::V,білу,सकना
1566,können::V,білу,जानना
1567,wollen::V,қалау,चाहना
1568,anfangen::V,бастау,शुरू करना
1569,beenden::V,бітіру,ख़त्म करना
1570,beenden::V,бітіру,समाप्त करना
1571,beenden::V,адақтау,ख़त्म करना
1572,beenden::V,адақтау,समाप्त करना
1573,beenden::V,тамамдау,ख़त्म करना
1574,beenden::V,тамамдау,समाप्त करना
1575,beenden::V,аяқтап шығу,ख़त्म करना
1576,beenden::V,аяқтап шығу,समाप्त करना
1577,aufhören::V,доғару,बंद जाना
1578,aufhören::V,доғару,समाप्त जाना
1579,gelingen::V,жолы түсу,बनना
1580,gelingen::V,жолы түсу,अच्छा होना
1581,geraten::V,калу,बन पड़ना
1582,öffnen::V,ашу,खोलना
1583,öffnen::V,ашып қою,खोलना
1584,schließen::V,жабу,बंद करना
1585,stellen::V,қою,रखना
1586,stellen::V,қойдыру,रखना
1587,setzen::V,отырғызу,रखना
1588,setzen::V,отырғызу,बिठाना
1589,legen::V,салу,रखना
1590,legen::V,салу,लिटाना
1591,legen::V,калау,रखना
1592,legen::V,калау,लिटाना
1593,berühren::V,тию,छूना
1594,berühren::V,тию,स्पर्श करना
1595,verbinden::V,байлап алу,बाँधना
1596,verbinden::V,сабақтастыру,बाँधना
1597,bedecken::V,бүркеу,ढकना
1598,aufhängen::V,ілу,लटकाना
1599,aufhängen::V,асып қою,लटकाना
1600,anzünden::V,тұтату,जलाना
1601,aufheben::V,көтеру,उठाना
1602,zurücklassen::V,қалдыру,पीछे छोड़ना
1603,verlieren::V,жоғалту,खोना
1604,verlieren::V,жоғалту,गँवाना
1605,fallen lassen::V,құлатып алу,गिराना
1606,fallen lassen::V,қолдан түсіріп алу,गिराना
1607,machen::V,ету,करना
1608,machen::V,ету,बनाना
1609,machen::V,жасау,करना
1610,machen::V,жасау,बनाना
1611,machen::V,жасап шығару,करना
1612,machen::V,жасап шығару,बनाना
1613,herstellen::V,жасап шығару,बनाना
1614,herstellen::V,жасап шығару,तैयार करना
1615,bauen::V,тұрғызу,बनाना
1616,bauen::V,тұрғызу,निर्माण करना
1617,reparieren::V,оңдау,मरम्मत करना
1618,verbessern::V,дұрыстау,सुधारना
1619,ändern::V,өзгерту,बदलना
1620,ändern::V,өзгерту,परीवर्तन करना
1621,graben::V,үңгу,खोदना
1622,beugen::V,буғу,झुकाना
1623,biegen::V,ию,झुकाना
1624,biegen::V,майыстыру,झुकाना
1625,drehen::V,айналдыру,फेरना
1626,drehen::V,айналдыру,घुमाना
1627,wenden::V,екінші жағын айналдыру,पलटना
1628,wenden::V,екінші жағын айналдыру,मोड़ना
1629,umdrehen::V,бұру,घुमाना
1630,heben::V,көтеру,उठाना
1631,heben::V,көтеру,ऊँचा करना
1632,hochheben::V,жоғарылату,उठाना
1633,hochheben::V,жоғарылату,ऊपर को उठाना
1634,hochheben::V,көтеру,उठाना
1635,hochheben::V,көтеру,ऊपर को उठाना
1636,ergreifen::V,бас_салу,पकड़ना
1637,ergreifen::V,бас_салу,हाथ में लेना
1638,ergreifen::V,шап_беріп_ұстап_алу,पकड़ना
1639,ergreifen::V,шап_беріп_ұстап_алу,हाथ में लेना
1640,ergreifen::V,шап_беру,पकड़ना
1641,ergreifen::V,шап_беру,हाथ में लेना
1642,ergreifen::V,шап_ете_түсу,पकड़ना
1643,ergreifen::V,шап_ете_түсу,हाथ में लेना
1644,halten::V,тұту,धरना
1645,halten::V,тұту,पकड़ना
1646,halten::V,ұстау,धरना
1647,halten::V,ұстау,पकड़ना
1648,drücken::V,басу,दबाना
1649,schieben::V,итеру,सरकाना
1650,schieben::V,итеру,खिसकाना
1651,kratzen::V,қыру,खुरचना
1652,kratzen::V,қыру,खुजलाना
1653,lecken::V,жалау,चाटना
1654,beißen::V,қабу,काटना
1655,beißen::V,тістеу,काटना
1656,beißen::V,қауып алу,काटना
1657,abreißen::V,үзу,तोड़ना
1658,abschneiden::V,қырқу,काट करना
1659,binden::V,байланыстыру,बाँधना
1660,binden::V,байлап_алу,बाँधना
1661,binden::V,байластыру,बाँधना
1662,binden::V,байлау,बाँधना
1663,binden::V,буу,बाँधना
1664,binden::V,матау,बाँधना
1665,binden::V,сабақтастыру,बाँधना
1666,binden::V,ұштастыру,बाँधना
1667,stecken::V,сұғу,खोंसना
1668,brechen::V,сындыру,तोड़ना
1669,klopfen::V,қағу,खटखटाना
1670,hauen::V,соғу,ठोकना
1671,kleben::V,желімдеу,चिपकाना
1672,reiben::V,үйкеу,घिसना
1673,reiben::V,үйкеу,रगड़ना
1674,streichen::V,сүйкеу,लगाना
1675,schleifen::V,егеу,तेज़ करना
1676,schleifen::V,қайрау,तेज़ करना
1677,schleifen::V,егеулеу,तेज़ करना
1678,schneiden::V,кесу,कतरना
1679,rütteln::V,қозғау,झकझोरना
1680,rütteln::V,жұлмалау,झकझोरना
1681,schütteln::V,дірілдету,हिलाना
1682,schütteln::V,селкілдету,हिलाना
1683,schwenken::V,бұлғау,घुमाना
1684,schwenken::V,сермеу,घुमाना
1685,schütten::V,құю,उँडेलना
1686,füllen::V,толтыру,भरना
1687,füllen::V,толтыру,ठूसना
1688,einwickeln::V,орау,लपेटना
1689,tragen::V,алып жүру,ढोना
1690,schleppen::V,тарту,घसीटना
1691,ziehen::V,тарту,खींचना
1692,aufbewahren::V,сақтау,रखना
1693,werfen::V,лақтыру,फेंकना
1694,fangen::V,қармау,पकड़ना
1695,fangen::V,қағып алу,पकड़ना
1696,packen::V,шап беру,पकड़ना
1697,packen::V,шап ете түсу,पकड़ना
1698,packen::V,шап беріп ұстап алу,पकड़ना
1699,verstecken::V,тығу,छिपाना
1700,verstecken::V,жасыру,छिपाना
1701,teilen::V,бөлу,बाँटना
1702,schicken::V,жіберу,भेजना
1703,bringen::V,әкелу,लाना
1704,bringen::V,алып келу,लाना
1705,hinzufügen::V,қосу,जोड़ना
1706,hinzufügen::V,үстеу,जोड़ना
1707,bekommen::V,алу,पाना
1708,erhalten::V,алмақ,पाना
1709,erhalten::V,алмақ,मिलना
1710,nehmen::V,алу,लेना
1711,nehmen::V,алмақ,लेना
1712,wählen::V,таңдау,चुनना
1713,auswählen::V,екшеу,चुनना
1714,auswählen::V,саралау,चुनना
1715,auswählen::V,сұрыптау,चुनना
1716,auswählen::V,сайлап алу,चुनना
1717,bewahren::V,сақтау,बनाए रखना
1718,behindern::V,оралғы болу,रोकना
1719,verderben::V,бүлдіру,ख़राब करना
1720,beschädigen::V,бұзу,नुक़सान पहुँचाना
1721,zerbrechen::V,уату,तोड़ना
1722,zerreißen::V,жырту,तोड़ना
1723,zerstören::V,қирату,नष्ट करना
1724,zerstören::V,қирату,बरबाद करना
1725,zerstören::V,талқандау,नष्ट करना
1726,zerstören::V,талқандау,बरबाद करना
1727,verbrennen::V,өртеу,जलाना
1728,verbrennen::V,жандыру,जलाना
1729,verbrennen::V,өртеп жіберу,जलाना
1730,verbrennen::V,жандырып жіберу,जलाना
1731,geben::V,беру,देना
1732,reichen::V,беру,थमाना
1733,schenken::V,тарту,भेंट देना
1734,versprechen::V,уәде беру,वादा करना
1735,wünschen::V,тілеу,कामना करना
1736,loben::V,мақтау,तारीफ़ करना
1737,loben::V,дәріптеу,तारीफ़ करना
1738,küssen::V,сүю,चूमना
1739,wiegen::V,тербеу,झुलाना
1740,zudecken::V,бүркеу,ढकना
1741,wecken::V,ояту,जगाना
1742,zeigen::V,көрсету,दिखाना
1743,führen::V,ерту,रास्ता दिखाना
1744,führen::V,жетектеу,रास्ता दिखाना
1745,lehren::V,оқыту,पढ़ाना
1746,unterrichten::V,оқыту,सिखाना
1747,aufziehen::V,бағу,पालना
1748,leiten::V,басқару,संचालन करना
1749,leiten::V,жетекшілік ету,संचालन करना
1750,antreiben::V,асықтыру,हड़बड़ाना
1751,lassen::V,-ткізу,-आना
1752,lassen::V,-ткізу,कराना
1753,lassen::V,мәжбүр ету,-आना
1754,lassen::V,мәжбүр ету,कराना
1755,einladen::V,шақыру,बुलाना
1756,vereinigen::V,біріктіру,मिलाना
1757,vereinigen::V,біріктіру,संयुक्त करना
1758,vereinigen::V,біріктіріп қою,मिलाना
1759,vereinigen::V,біріктіріп қою,संयुक्त करना
1760,besuchen::V,кіріп шығу,मिलना से
1761,besuchen::V,кіріп шығу,मिलने जाना से
1762,besuchen::V,барып шығу,मिलना से
1763,besuchen::V,барып шығу,मिलने जाना से
1764,treffen::V,кездесу,मिलना
1765,sich versammeln::V,топталу,इकट्ठा होना
1766,spielen::V,ойнау,खेलना
1767,singen::V,сайрау,गाना
1768,tanzen::V,билеу,नाचना
1769,sich trennen::V,айрылысу,अलग होना
1770,verlassen::V,тастау,छोड़ना
1771,retten::V,құтқару,बचाना
1772,bewachen::V,күзету,आँख रखना पर
1773,schützen::V,жақтау,रक्षा करना
1774,schützen::V,жақтасу,रक्षा करना
1775,verteidigen::V,қорғау,रक्षा करना
1776,sich schlagen::V,алысу,हाथापाई करना
1777,schießen::V,ату,गोली मारना
1778,siegen::V,жеңу,जीतना
1779,siegen::V,жеңу,विजय पाना
1780,ärgern::V,ашуландыру,चिढ़ाना
1781,schlagen::V,ұру,मारना
1782,treten::V,тебу,ठोकर मारना
1783,stechen::V,шаншу,भेदना
1784,stechen::V,шаншу,भोंकना
1785,stoßen::V,түрту,धक्का देना
1786,stoßen::V,түрту,झटका देना
1787,stehlen::V,ұрлау,चोरी करना
1788,stören::V,кесірлен,बुरा लगना
1789,belästigen::V,мазасын алу,तंग करना
1790,verbergen::V,сездірмеу,लुकाना
1791,täuschen::V,жалған айту,धोखा देना
1792,betrügen::V,алдау,धोखा देना
1793,betrügen::V,алдап кету,धोखा देना
1794,betrügen::V,ақымақ қылу,धोखा देना
1795,töten::V,құрту,मारना
1796,töten::V,құрту,मार डालना
1797,töten::V,өлтіру,मारना
1798,töten::V,өлтіру,मार डालना
1799,wohnen::V,мекендеу,रहना
1800,wohnen::V,өмір сүру,रहना
1801,arbeiten::V,істеу,काम करना
1802,arbeiten::V,еңбектену,काम करना
1803,sammeln::V,жыю,जमा करना
1804,pflücken::V,жұлу,चुनना
1805,pflücken::V,жұлу,तोड़ना
1806,jagen::V,аулау,आखेट करना
1807,jagen::V,аулау,शिकार करना
1808,fischen::V,балык_аулау,मछली पकड़ना
1809,fassen::V,ұстау,पकड़ना
1810,hüten::V,жаю,चराना
1811,hüten::V,бағу,चराना
1812,treiben::V,айдау,हाँकना
1813,anbinden::V,байлау,बाँधना
1814,füttern::V,ас ішкізу,खिलाना
1815,füttern::V,азықтандыру,खिलाना
1816,füttern::V,қоректендіру,खिलाना
1817,melken::V,сауу,दुहना
1818,hacken::V,турау,काटना
1819,gießen::V,суару,सींचना
1820,reifen::V,жетілу,पकना
1821,zubereiten::V,даяр ету,पकाना
1822,kochen::V,асу,पकाना
1823,kochen::V,асу,राँधना
1824,backen::V,пісіру,पकाना
1825,braten::V,қуыру,तलना
1826,braten::V,қуыру,भूनना
1827,umrühren::V,былғалау,फेंटना
1828,umrühren::V,сапырылыстыру,फेंटना
1829,stricken::V,торлау,बुनना
1830,stricken::V,тоқу,बुनना
1831,nähen::V,тігу,सीना
1832,färben::V,бояу,रँगना
1833,färben::V,сырлау,रँगना
1834,reinigen::V,аршу,साफ़ करना
1835,reinigen::V,аршу,शुद्ध करना
1836,reinigen::V,тазалау,साफ़ करना
1837,reinigen::V,тазалау,शुद्ध करना
1838,waschen::V,жуу,धोना
1839,abwischen::V,сүрту,पोंछ्ना
1840,spülen::V,шаю,माँजना
1841,spülen::V,шаю,खँगालना
1842,fegen::V,сыпыру,बुहारना
1843,kehren::V,сыпыру,झाड़ना
1844,baden::V,шомылу,स्नान करना
1845,sich waschen::V,жуыну,नहाना
1846,sich waschen::V,жуыну,हाथ-मुँह धोना
1847,ausziehen::V,шешу,उतारना
1848,anziehen::V,кигізу,पहनना
1849,sich anziehen::V,киіну,कपड़े पहनना
1850,kämmen::V,тарау,कंघी करना
1851,schmücken::V,әсемдеу,सजाना
1852,schmücken::V,әсемдеу,सँवारना
1853,schmücken::V,мәнерлеу,सजाना
1854,schmücken::V,мәнерлеу,सँवारना
1855,schmücken::V,көріктендіру,सजाना
1856,schmücken::V,көріктендіру,सँवारना
1857,sagen::V,деу,कहना
1858,sagen::V,деу,बताना
1859,sagen::V,айту,कहना
1860,sagen::V,айту,बताना
1861,sprechen::V,деу,बोलना
1862,sprechen::V,айту,बोलना
1863,reden::V,сөйлеу,बोलना
1864,reden::V,сөйлеу,बात करना
1865,reden::V,сөйлесу,बोलना
1866,reden::V,сөйлесу,बात करना
1867,reden::V,тіл қатысу,बोलना
1868,reden::V,тіл қатысу,बात करना
1869,sich unterhalten::V,сұхбаттасу,बात करना
1870,sich unterhalten::V,сұхбаттасу,बातचीत करना
1871,fragen::V,сұрау,पूछ्ना
1872,fragen::V,сұрау,प्रश्न करना
1873,bitten::V,өтіну,माँगना से
1874,bitten::V,жалыну,माँगना से
1875,erzählen::V,айту,बताना
1876,mitteilen::V,білдіру,ख़बर देना
1877,mitteilen::V,білдіру,सूचना देना
1878,nennen::V,атау,नाम देना
1879,rufen::V,шақыру,बुलाना
1880,prahlen::V,бөсу,शेख़ी बघारना
1881,übersetzen::V,аудару,अनुवाद करना
1882,denken::V,ойлау,सोचना
1883,glauben::V,нану,विश्वास करना
1884,glauben::V,илану,विश्वास करना
1885,bemerken::V,аңғару,ध्यान देना पर
1886,erkennen::V,тану,पहचानना
1887,begreifen::V,ұғу,समझना
1888,begreifen::V,аңғарып алу,समझना
1889,verstehen::V,пайым,सुनना
1890,verstehen::V,түсіну,सुनना
1891,lernen::V,оқу,पढ़ना
1892,wissen::V,хабардар болу,जानना
1893,wissen::V,хабардар болу,मालूम होना
1894,sich erinnern an::V,еске түсіру,याद करना
1895,vergessen::V,ұмыту,भूलना
1896,vergessen::V,ұмыту,बिसारना
1897,messen::V,өлшеу,नापना
1898,zählen::V,санау,गिनना
1899,rechnen::V,санап шығару,गणना करना
1900,rechnen::V,санап шығару,हिसाब करना
1901,rechnen::V,санап шығу,गणना करना
1902,rechnen::V,санап шығу,हिसाब करना
1903,rechnen::V,санау,गणना करना
1904,rechnen::V,санау,हिसाब करना
1905,lesen::V,оқу,पढ़ना
1906,malen::V,сурет салу,कींचना
1907,zeichnen::V,сурет салу,चित्र कींचना
1908,schreiben::V,жазу,लिखना
1909,besitzen::V,болу,मालिक होना
1910,besitzen::V,болу,स्वामी होना
1911,kaufen::V,алу,ख़रीदना
1912,kaufen::V,әперу,ख़रीदना
1913,verkaufen::V,сату,बेचना
1914,bezahlen::V,төлеу,चुकाना
1915,bezahlen::V,төлеу,अदा करना
1916,bezahlen::V,ақы беру,चुकाना
1917,bezahlen::V,ақы беру,अदा करना
1918,bezahlen::V,ақы төлеу,चुकाना
1919,bezahlen::V,ақы төлеу,अदा करना
1920,zahlen::V,төлеу,अदा करना
1921,beherrschen::V,билеу,शासन करना पर
1922,ertragen::V,төзу,सहना
1923,ertragen::V,шыдау,सहना
