,Concept_ID,os,tr
1403,verlassen::V,ныууадзын,terk etmek
1404,retten::V,фервӕзын кӕнын,kurtarmak
1405,bewachen::V,хъахъхъӕнын,gözetmek
1406,schützen::V,хъахъхъӕнын,korumak
1407,verteidigen::V,бахизын,savunmak
1408,sich schlagen::V,хыл кæнын,dövüşmek
1409,schießen::V,ӕхсын,ateş etmek
1410,siegen::V,басӕттын,yenmek
1411,siegen::V,фӕуӕлахиз уӕвын,yenmek
1412,ärgern::V,мӕсты кӕнын,kızdırmak
1413,schlagen::V,ныццæвын,dövmek
1414,stechen::V,фæрæхойын,sokmak
1415,stechen::V,фæрæхойын,batırmak
1416,stoßen::V,риуыгъын,itmek
1417,stehlen::V,давын,çalmak
1418,stören::V,хъыгдарын,bozmak
1419,stören::V,хъыгдарын,etkilemek
1420,belästigen::V,хъыгдарын,rahatsız etmek
1421,verbergen::V,бамбӕхсын,saklamak
1422,verbergen::V,басусӕг кӕнын,saklamak
1423,täuschen::V,фӕливын,aldatmak
1424,täuschen::V,асайын,aldatmak
1425,betrügen::V,асайын,aldatmak
1426,betrügen::V,асайын,dolandırmak
1427,töten::V,амарын,öldürmek
1428,wohnen::V,цӕрын,oturmak
1429,arbeiten::V,кусын,çalışmak
1430,sammeln::V,æртонын,toplamak
1431,pflücken::V,тонын,koparmak
1432,jagen::V,цуан кæнын,avlanmak
1433,fischen::V,кæсаг ахсын æнгуырæй,balık tutmak
1434,fischen::V,æнгуыр дарын,balık tutmak
1435,fassen::V,ӕрцахсын,tutmak
1436,fassen::V,ӕрцахсын,yakalamak
1437,hüten::V,хизын,otlatmak
1438,treiben::V,скъӕрын,gütmek
1439,anbinden::V,бабæттын,bağlamak
1440,anbinden::V,æрбæттын,bağlamak
1441,füttern::V,холлаг дæттын,beslemek
1442,füttern::V,холлаг æвæрын,beslemek
1443,füttern::V,дарын,beslemek
1444,melken::V,дуцын,sağmak
1445,hacken::V,кæрдын,yarmak
1446,hacken::V,лыгтæ кæнын,yarmak
1447,gießen::V,бакалын,sulamak
1448,reifen::V,срæгъæд уын,olgunlaşmak
1449,reifen::V,сцæттæ уын,olgunlaşmak
1450,zubereiten::V,сцӕттӕ кӕнын,hazırlamak
1451,kochen::V,фыцын,pişirmek
1452,kochen::V,фыцын,kaynatmak
1453,backen::V,фыцын,pişirmek
1454,backen::V,фыцын,fırında pişirmek
1455,braten::V,цурын,kızartmak
1456,umrühren::V,ахæццæ кæнын,karıştırmak
1457,umrühren::V,азмæнтын,karıştırmak
1458,umrühren::V,астауын,karıştırmak
1459,stricken::V,кæнын,örmek
1460,stricken::V,бийын,örmek
1461,nähen::V,хуыйын,dikmek
1462,färben::V,ахорын,boyamak
1463,reinigen::V,ссыгъдæг кæнын,temizlemek
1464,reinigen::V,ныссыгъдæг кæнын,temizlemek
1465,reinigen::V,ныссæрфын,temizlemek
1466,waschen::V,ӕхсын,yıkamak
1467,abwischen::V,сӕрфын,silmek
1468,spülen::V,æнхъæвзын,çalkamak
1469,fegen::V,мӕрзын,süpürmek
1470,kehren::V,мӕрзын,süpürmek
1471,baden::V,хи найын,yıkanmak
1472,baden::V,хи найын,banyo yapmak
1473,sich waschen::V,хи æхсын,yıkanmak
1474,ausziehen::V,ласын,çıkarmak
1475,anziehen::V,скæнын,giymek
1476,sich anziehen::V,дзаума скæнын,giyinmek
1477,sich anziehen::V,дарæс скæнын,giyinmek
1478,kämmen::V,ныффасын,taramak
1479,kämmen::V,æрфасын,taramak
1480,schmücken::V,фӕлындын,süslemek
1481,sagen::V,зæгъын,demek
1482,sagen::V,зæгъын,söylemek
1483,sprechen::V,дзурын,konuşmak
1484,reden::V,ныхас кӕнын,konuşmak
1485,sich unterhalten::V,ныхас кæнын,sohbet etmek
1486,fragen::V,фӕрсын,sormak
1487,bitten::V,курын,dilemek
1488,bitten::V,курын,rica etmek
1489,erzählen::V,радзурын,bahsetmek
1490,erzählen::V,радзурын,hikâye etmek
1491,erzählen::V,ратаурæгъ кæнын,bahsetmek
1492,erzählen::V,ратаурæгъ кæнын,hikâye etmek
1493,mitteilen::V,фехъусын кæнын,bildirmek
1494,nennen::V,хонын,adlandırmak
1495,rufen::V,сидын,çağırmak
1496,prahlen::V,ӕппӕлын,övünmek
1497,übersetzen::V,ратæлмац кæнын,çevirmek
1498,übersetzen::V,ратæлмац кæнын,tercüme etmek
1499,denken::V,ӕнхъӕлын,düşünmek
1500,denken::V,хъуыды кӕнын,düşünmek
1501,glauben::V,уырнын,inanmak
1502,glauben::V,уырнын,zannetmek
1503,bemerken::V,фенын,farkına varmak
1504,erkennen::V,базонын,tanımak
1505,begreifen::V,ӕмбарын,anlamak
1506,begreifen::V,ӕмбарын,kavramak
1507,begreifen::V,бамбарын,anlamak
1508,begreifen::V,бамбарын,kavramak
1509,lernen::V,ахуыр кӕнын,öğrenmek
1510,wissen::V,зонын,bilmek
1511,sich erinnern an::V,зæрдыл æрлæууын,hatırlamak
1512,sich erinnern an::V,æрымысын,hatırlamak
1513,sich erinnern an::V,æрбаймысын,hatırlamak
1514,sich erinnern an::V,æрхъуыды кæнын,hatırlamak
1515,vergessen::V,ферох кæнын,unutmak
1516,vergessen::V,айрох кæнын,unutmak
1517,messen::V,барын,ölçmek
1518,zählen::V,нымайын,saymak
1519,rechnen::V,хынцын,hesap etmek
1520,lesen::V,кӕсын,okumak
1521,lesen::V,фӕрсын,okumak
1522,malen::V,ныв кӕнын,resmini yapmak
1523,zeichnen::V,ныв кӕнын,çizmek
1524,schreiben::V,фыссын,yazmak
1525,besitzen::V,хицау уын,haiz olmak
1526,besitzen::V,хицау уын,sahip olmak
1527,kaufen::V,балхӕнын,almak
1528,verkaufen::V,уӕй кӕнын,satmak
1529,bezahlen::V,бафидын,ödemek
1530,zahlen::V,фидын,ödemek
1531,beherrschen::V,æлдариуæг кæнын,hâkim olmak
1532,ertragen::V,бавзарын,dayanmak
1533,ertragen::V,бавзарын,katlanmak
1534,Leine::N,,kayış
1535,rauschen::V,,fışırdamak
1536,treten::V,,tepmek
1537,verstehen::V,,duymak
1538,verstehen::V,,anlamak
