,Concept_ID,hi,cs
1489,wünschen::V,कामना करना,přát
1490,loben::V,तारीफ़ करना,chválit
1491,küssen::V,चूमना,líbat
1492,wiegen::V,झुलाना,chovat
1493,wiegen::V,झुलाना,kolébat
1494,zudecken::V,ढकना,přikrýt
1495,zudecken::V,ढकना,přiklopit
1496,wecken::V,जगाना,vzbudit
1497,zeigen::V,दिखाना,ukázat
1498,führen::V,रास्ता दिखाना,vést
1499,lehren::V,पढ़ाना,učit
1500,unterrichten::V,सिखाना,vyučovat
1501,aufziehen::V,पालना,vychovat
1502,leiten::V,संचालन करना,vodit
1503,antreiben::V,हड़बड़ाना,nutit
1504,lassen::V,-आना,dát
1505,lassen::V,कराना,dát
1506,einladen::V,बुलाना,pozvat
1507,vereinigen::V,मिलाना,spojit
1508,vereinigen::V,संयुक्त करना,spojit
1509,besuchen::V,मिलना से,návštívit
1510,besuchen::V,मिलने जाना से,návštívit
1511,treffen::V,मिलना,potkat
1512,sich versammeln::V,इकट्ठा होना,shromáždit se
1513,spielen::V,खेलना,hrát
1514,singen::V,गाना,zpívat
1515,tanzen::V,नाचना,tančit
1516,sich trennen::V,अलग होना,rozejít se
1517,verlassen::V,छोड़ना,opustit
1518,retten::V,बचाना,zachránit
1519,bewachen::V,आँख रखना पर,hlídat
1520,schützen::V,रक्षा करना,chránit
1521,verteidigen::V,रक्षा करना,obhájit
1522,sich schlagen::V,हाथापाई करना,bít se
1523,schießen::V,गोली मारना,střílet
1524,siegen::V,जीतना,zvítězit
1525,siegen::V,विजय पाना,zvítězit
1526,ärgern::V,चिढ़ाना,zlobit
1527,ärgern::V,चिढ़ाना,pohoršit
1528,schlagen::V,मारना,udeřit
1529,schlagen::V,मारना,praštit
1530,treten::V,ठोकर मारना,kopnout
1531,stechen::V,भेदना,bodnout
1532,stechen::V,भेदना,píchnout
1533,stechen::V,भोंकना,bodnout
1534,stechen::V,भोंकना,píchnout
1535,stoßen::V,धक्का देना,strčit
1536,stoßen::V,झटका देना,strčit
1537,stehlen::V,चोरी करना,ukrást
1538,stören::V,बुरा लगना,vyrušit
1539,belästigen::V,तंग करना,obtěžovat
1540,verbergen::V,लुकाना,skrýt
1541,täuschen::V,धोखा देना,klamat
1542,betrügen::V,धोखा देना,podvést
1543,töten::V,मारना,zabít
1544,töten::V,मार डालना,zabít
1545,wohnen::V,रहना,bydlit
1546,arbeiten::V,काम करना,pracovat
1547,sammeln::V,जमा करना,sebrat
1548,pflücken::V,चुनना,česat
1549,pflücken::V,तोड़ना,česat
1550,jagen::V,आखेट करना,uhonit
1551,jagen::V,शिकार करना,uhonit
1552,fischen::V,मछली पकड़ना,chytat ryby
1553,fassen::V,पकड़ना,ulovit
1554,hüten::V,चराना,pást
1555,treiben::V,हाँकना,hnát
1556,anbinden::V,बाँधना,přivázat
1557,füttern::V,खिलाना,krmit
1558,melken::V,दुहना,dojit
1559,hacken::V,काटना,seknout
1560,gießen::V,सींचना,zalít
1561,reifen::V,पकना,uzrát
1562,zubereiten::V,पकाना,připravit
1563,kochen::V,पकाना,vařit
1564,kochen::V,राँधना,vařit
1565,backen::V,पकाना,péct
1566,braten::V,तलना,smažit
1567,braten::V,भूनना,smažit
1568,umrühren::V,फेंटना,zamíchat
1569,stricken::V,बुनना,plést
1570,nähen::V,सीना,šít
1571,färben::V,रँगना,nabarvit
1572,reinigen::V,साफ़ करना,očistit
1573,reinigen::V,शुद्ध करना,očistit
1574,waschen::V,धोना,mýt
1575,abwischen::V,पोंछ्ना,utřít
1576,spülen::V,माँजना,spláchnout
1577,spülen::V,खँगालना,spláchnout
1578,fegen::V,बुहारना,zamést
1579,kehren::V,झाड़ना,mést
1580,baden::V,स्नान करना,koupat se
1581,sich waschen::V,नहाना,mýt se
1582,sich waschen::V,हाथ-मुँह धोना,mýt se
1583,ausziehen::V,उतारना,svléct
1584,anziehen::V,पहनना,obléct
1585,sich anziehen::V,कपड़े पहनना,oblékat se
1586,kämmen::V,कंघी करना,učesat
1587,schmücken::V,सजाना,ozdobit
1588,schmücken::V,सँवारना,ozdobit
1589,sagen::V,कहना,říct
1590,sagen::V,बताना,říct
1591,sprechen::V,बोलना,mluvit
1592,reden::V,बोलना,hovořit
1593,reden::V,बात करना,hovořit
1594,sich unterhalten::V,बात करना,povídat se
1595,sich unterhalten::V,बातचीत करना,povídat se
1596,fragen::V,पूछ्ना,zeptat se
1597,fragen::V,प्रश्न करना,zeptat se
1598,bitten::V,माँगना से,prosit
1599,erzählen::V,बताना,povídat
1600,mitteilen::V,ख़बर देना,sdělit
1601,mitteilen::V,ख़बर देना,oznámit
1602,mitteilen::V,सूचना देना,sdělit
1603,mitteilen::V,सूचना देना,oznámit
1604,nennen::V,नाम देना,nazvat
1605,rufen::V,बुलाना,volat
1606,rufen::V,बुलाना,zavolat
1607,prahlen::V,शेख़ी बघारना,chlubit se
1608,übersetzen::V,अनुवाद करना,přeložit
1609,denken::V,सोचना,myslit
1610,glauben::V,विश्वास करना,věřit
1611,bemerken::V,ध्यान देना पर,zpozorovat
1612,erkennen::V,पहचानना,poznat
1613,begreifen::V,समझना,pochopit
1614,verstehen::V,सुनना,porozumět
1615,lernen::V,पढ़ना,učit se
1616,wissen::V,जानना,vědět
1617,wissen::V,मालूम होना,vědět
1618,sich erinnern an::V,याद करना,vzpomínat si na
1619,vergessen::V,भूलना,zapomínat
1620,vergessen::V,बिसारना,zapomínat
1621,messen::V,नापना,měřit
1622,zählen::V,गिनना,spočítat
1623,rechnen::V,गणना करना,počítat
1624,rechnen::V,हिसाब करना,počítat
1625,lesen::V,पढ़ना,číst
1626,malen::V,कींचना,malovat
1627,zeichnen::V,चित्र कींचना,rýsovat
1628,schreiben::V,लिखना,psát
1629,besitzen::V,मालिक होना,mít
1630,besitzen::V,मालिक होना,vlastnit
1631,besitzen::V,स्वामी होना,mít
1632,besitzen::V,स्वामी होना,vlastnit
1633,kaufen::V,ख़रीदना,koupit
1634,verkaufen::V,बेचना,prodat
1635,bezahlen::V,चुकाना,zaplatit
1636,bezahlen::V,अदा करना,zaplatit
1637,zahlen::V,अदा करना,platit
1638,beherrschen::V,शासन करना पर,ovládat
1639,ertragen::V,सहना,snést
