,Concept_ID,lv,sq
1550,wahr::A,īsts,vërtetë
1551,wahr::A,patiess,vërtetë
1552,alt::A,важ,vjetër
1553,alt::A,sens,vjetër
1554,alt::A,vęcs,vjetër
1555,neu::A,выль,i ri
1556,neu::A,jauns,i ri
1557,ehemalig::A,вӧвлӧм,dikurshëm
1558,ehemalig::A,bijušais,dikurshëm
1559,alt[Lebewesen]::A,пӧрысь,plak
1560,alt[Lebewesen]::A,vecs,plak
1561,jung::A,том,i ri
1562,jung::A,jauns,i ri
1563,arm::A,гӧль,varfër
1564,arm::A,гӧль,vobektë
1565,arm::A,nabags,varfër
1566,arm::A,nabags,vobektë
1567,reich::A,озыр,pasur
1568,reich::A,bagāts,pasur
1569,bekannt::A,тӧдса,njohur
1570,bekannt::A,zināms,njohur
1571,bekannt::A,pazīstams,njohur
1572,berühmt::A,нималан,famshëm
1573,berühmt::A,кывсян,famshëm
1574,berühmt::A,slavens,famshëm
1575,fremd::A,йӧз,huaj
1576,fremd::A,svešs,huaj
1577,verschieden::A,абу ӧткодь,ndryshëm
1578,verschieden::A,разнӧй,ndryshëm
1579,verschieden::A,dažāds,ndryshëm
1580,nah::A,матыс,afërt
1581,nah::A,tuvs,afërt
1582,fern::A,ылі,largët
1583,fern::A,tāls,largët
1584,linker::A,шуйга,majtë
1585,linker::A,kreisais,majtë
1586,rechter::A,веськыд,djathtë
1587,rechter::A,labais,djathtë
1588,anderer::A,мукӧд,tjetër
1589,anderer::A,otrs,tjetër
1590,erster::A,медводдза,parë
1591,erster::A,pirmais,parë
1592,zweiter::A,мӧд,dytë
1593,zweiter::A,otrais,dytë
1594,dritter::A,коймӧд,i tretë
1595,dritter::A,trešais,i tretë
1596,letzter::A,бӧръя,fundit
1597,letzter::A,beidzamais,fundit
1598,allein::ADV,ӧтка,vetëm
1599,allein::ADV,viens pats,vetëm
1600,auf einmal::ADV,ӧтпырйӧ,njëkohësisht
1601,auf einmal::ADV,reizē,njëkohësisht
1602,zusammen::ADV,тшӧтш,bashkë
1603,zusammen::ADV,тшӧтш,së bashku
1604,zusammen::ADV,kopā,bashkë
1605,zusammen::ADV,kopā,së bashku
1606,zusammen::ADV,vienviet,bashkë
1607,zusammen::ADV,vienviet,së bashku
1608,lange::ADV,дыр,për një kohë të gjatë
1609,lange::ADV,ilgi,për një kohë të gjatë
1610,plötzlich::ADV,друг,befas
1611,plötzlich::ADV,pēkšņi,befas
1612,sofort::ADV,дзик пыр,menjëherë
1613,sofort::ADV,дзик пыр,aty për aty
1614,sofort::ADV,tūlīt,menjëherë
1615,sofort::ADV,tūlīt,aty për aty
1616,später::ADV,сэсся,më vonë
1617,später::ADV,vēlāk,më vonë
1618,jetzt::ADV,ӧні,tash
1619,jetzt::ADV,tagad,tash
1620,heute::ADV,талун,sot
1621,heute::ADV,šodien,sot
1622,morgen::ADV,аски,nesër
1623,morgen::ADV,rīt,nesër
1624,bald::ADV,регыд,shpejt
1625,bald::ADV,регыд,së shpejti
1626,bald::ADV,drīz,shpejt
1627,bald::ADV,drīz,së shpejti
1628,dann::ADV,бӧрын,pastaj
1629,dann::ADV,бӧрти,pastaj
1630,dann::ADV,tad,pastaj
1631,gestern::ADV,тӧнлун,dje
1632,gestern::ADV,vakar,dje
1633,einst::ADV,ӧтчыд,dikur
1634,einst::ADV,ӧтпыр,dikur
1635,einst::ADV,citreiz,dikur
1636,damals::ADV,сэки,atëherë
1637,damals::ADV,toreiz,atëherë
1638,danach::ADV,сэсся,mandej
1639,danach::ADV,pēc tam,mandej
1640,vorher::ADV,войдӧр,më parë
1641,vorher::ADV,iepriekš,më parë
1642,vorher::ADV,pirms tam,më parë
1643,zuerst::ADV,войдӧр,së pari
1644,zuerst::ADV,vis'pirms,së pari
1645,einmal::ADV,ӧтчыдысь,njëherë
1646,einmal::ADV,reiz,njëherë
1647,einmal::ADV,vienreiz,njëherë
1648,manchmal::ADV,корсюрӧ,nganjëherë
1649,manchmal::ADV,dažkārt,nganjëherë
1650,oft::ADV,тшӧкыда,shpesh
1651,oft::ADV,bieži,shpesh
1652,immer::ADV,век,përherë
1653,immer::ADV,век,gjithnjë
1654,immer::ADV,allaž,përherë
1655,immer::ADV,allaž,gjithnjë
1656,immer::ADV,vien'mēr,përherë
1657,immer::ADV,vien'mēr,gjithnjë
1658,niemals::ADV,оз некор,kurrë
1659,niemals::ADV,оз некор,asnjëherë
1660,niemals::ADV,nemūžam,kurrë
1661,niemals::ADV,nemūžam,asnjëherë
1662,hier::ADV,со,këtu
1663,hier::ADV,тонӧ,këtu
1664,hier::ADV,te,këtu
1665,hier::ADV,šeit,këtu
1666,hierhin::ADV,татчӧ,knej
1667,hierhin::ADV,талань,knej
1668,hierhin::ADV,šurp,knej
1669,hierhin::ADV,uz šejieni,knej
1670,von hier::ADV,тасянь,që këtej
1671,von hier::ADV,тасянь,prej këtej
1672,von hier::ADV,no šejienes,që këtej
1673,von hier::ADV,no šejienes,prej këtej
1674,dort::ADV,сэні,aty
1675,dort::ADV,сэні,atje
1676,dort::ADV,tur,aty
1677,dort::ADV,tur,atje
1678,dorthin::ADV,сэтчӧ,anej
1679,dorthin::ADV,turp,anej
1680,dorthin::ADV,uz turieni,anej
1681,geradeaus::ADV,веськыда,drejt
1682,geradeaus::ADV,taisni uz priekšu,drejt
1683,vorwärts::ADV,водзӧ,mbroth
1684,vorwärts::ADV,водзӧ,përpara
1685,vorwärts::ADV,uz priekšu,mbroth
1686,vorwärts::ADV,uz priekšu,përpara
1687,rückwärts::ADV,бӧрӧ,mbrapsht
1688,rückwärts::ADV,atmuguriski,mbrapsht
1689,zurück::ADV,бӧр,prapa
1690,zurück::ADV,бӧр,mbrapsht
1691,zurück::ADV,atpakāļ,prapa
1692,zurück::ADV,atpakāļ,mbrapsht
1693,unten::ADV,улын,poshtë
1694,unten::ADV,уліын,poshtë
1695,unten::ADV,lejā,poshtë
1696,unten::ADV,apakšā,poshtë
1697,hinab::ADV,улӧ,përposh
1698,hinab::ADV,увлан,përposh
1699,hinab::ADV,uz leju,përposh
1700,oben::ADV,вылын,lart
1701,oben::ADV,вылын,sipër
1702,oben::ADV,выліын,lart
1703,oben::ADV,выліын,sipër
1704,oben::ADV,virsū,lart
1705,oben::ADV,virsū,sipër
1706,hinauf::ADV,выліӧ,lart
1707,hinauf::ADV,выліӧ,përpjetë
1708,hinauf::ADV,augšā,lart
1709,hinauf::ADV,augšā,përpjetë
1710,hinauf::ADV,uz augšu,lart
1711,hinauf::ADV,uz augšu,përpjetë
1712,überall::ADV,быдлаын,kudo
1713,überall::ADV,visur,kudo
1714,nicht::ADV,oз,s'
1715,nicht::ADV,oз,nuk
1716,nicht::ADV,ne,s'
1717,nicht::ADV,ne,nuk
1718,ein wenig::ADV,неуна,një tis
1719,ein wenig::ADV,drusku,një tis
1720,kaum::ADV,мырдэм,mezi
1721,kaum::ADV,diezin vai,mezi
1722,sehr::ADV,зэв,fort
1723,sehr::ADV,зэв,shumë
1724,sehr::ADV,ļoti,fort
1725,sehr::ADV,ļoti,shumë
1726,sehr::ADV,gaužām,fort
1727,sehr::ADV,gaužām,shumë
1728,so::ADV,тадз,ashtu
1729,so::ADV,тадз,kështu
1730,so::ADV,сідз,ashtu
1731,so::ADV,сідз,kështu
1732,so::ADV,tā,ashtu
1733,so::ADV,tā,kështu
1734,so::ADV,tik,ashtu
1735,so::ADV,tik,kështu
1736,noch::ADV,на,ende
1737,noch::ADV,на,akoma
1738,noch::ADV,нӧшта,ende
1739,noch::ADV,нӧшта,akoma
1740,noch::ADV,vēl,ende
1741,noch::ADV,vēl,akoma
1742,nur::ADV,куш,vetëm
1743,nur::ADV,сӧмын,vetëm
1744,nur::ADV,vien,vetëm
1745,nur::ADV,tikai,vetëm
1746,schon::ADV,нин,tashmë
1747,schon::ADV,jau,tashmë
1748,wieder::ADV,бара,përsëri
1749,wieder::ADV,atkal,përsëri
1750,vergebens::ADV,весьшӧрӧ,kot
1751,vergebens::ADV,velti,kot
1752,vor::PRP,водзын,para
1753,vor::PRP,priekš,para
1754,hinter::PRP,бӧрнын,prapa
1755,hinter::PRP,бӧрнын,mbrapa
1756,hinter::PRP,aiz,prapa
1757,hinter::PRP,aiz,mbrapa
1758,unter::PRP,улын,nën
1759,unter::PRP,zem,nën
1760,durch::PRP,пыр,nëpër
1761,durch::PRP,пырыс,nëpër
1762,durch::PRP,caur,nëpër
1763,durch::PRP,cauri,nëpër
1764,neben::PRP,бердын,pranë
1765,neben::PRP,бердын,përbri
1766,neben::PRP,līdzās,pranë
1767,neben::PRP,līdzās,përbri
1768,zwischen::PRP,костын,midis
1769,zwischen::PRP,костын,ndërmjet
1770,zwischen::PRP,starp,midis
1771,zwischen::PRP,starp,ndërmjet
1772,wegen::PRP,вӧсна,për
1773,wegen::PRP,pēc,për
1774,dies::PRN,тайӧ,ky
1775,dies::PRN,šis,ky
1776,das::PRN,ciйö,ky
1777,das::PRN,tas,ky
1778,alles::PRN,став,gjithçka
1779,alles::PRN,viss,gjithçka
1780,ich::PRN,ме,unë
1781,ich::PRN,es,unë
1782,du::PRN,тэ,ti
1783,du::PRN,tu,ti
1784,er::PRN,сійӧ,ai
1785,er::PRN,viņš,ai
1786,wir::PRN,ми,ne
1787,wir::PRN,mēs,ne
1788,ihr::PRN,тi,ju
1789,ihr::PRN,jūs,ju
1790,sie::PRN,найö,ata
1791,sie::PRN,viņi,ata
1792,sie::PRN,viņas,ata
1793,was::FPRN,мый,ç'
1794,was::FPRN,мый,çfarë
1795,was::FPRN,kas,ç'
1796,was::FPRN,kas,çfarë
1797,wer::FPRN,код,kush
1798,wer::FPRN,kas,kush
1799,wo::FADV,кыті,ku
1800,wo::FADV,kur,ku
1801,wohin::FADV,кытчӧ,për ku
1802,wohin::FADV,kurp,për ku
1803,wohin::FADV,uz kurieni,për ku
1804,wie::FADV,кыдзи,si
1805,wie::FADV,kā,si
1806,warum::FADV,мыйла,pse
1807,warum::FADV,мыйла,përse
1808,warum::FADV,kāpēc,pse
1809,warum::FADV,kāpēc,përse
1810,wieviel::FNUM,кымын,sa
1811,wieviel::FNUM,cik,sa
1812,eins::NUM,ӧтик,një
1813,eins::NUM,viens,një
1814,zwei::NUM,кык,dy
1815,zwei::NUM,divi,dy
1816,drei::NUM,куим,tre
1817,drei::NUM,trīs,tre
1818,vier::NUM,нель,katër
1819,vier::NUM,četri,katër
1820,fünf::NUM,вит,pesë
1821,fünf::NUM,pieci,pesë
1822,sechs::NUM,квайт,gjashtë
1823,sechs::NUM,seši,gjashtë
1824,sieben::NUM,сизим,shtatë
1825,sieben::NUM,septiņi,shtatë
1826,acht::NUM,кӧкъямыс,tetë
1827,acht::NUM,astoņi,tetë
1828,neun::NUM,ӧкмыс,nëntë
1829,neun::NUM,deviņi,nëntë
1830,zehn::NUM,дас,dhjetë
1831,zehn::NUM,desmit,dhjetë
1832,elf::NUM,дас ӧтик,njëmbëdhjetë
1833,elf::NUM,vienpadsmit,njëmbëdhjetë
1834,zwölf::NUM,дас кык,dymbëdhjetë
1835,zwölf::NUM,divpadsmit,dymbëdhjetë
1836,zwanzig::NUM,кызь,njëzet
1837,zwanzig::NUM,divdesmit,njëzet
1838,dreißig::NUM,комын,tridhjetë
1839,dreißig::NUM,trīsdesmit,tridhjetë
1840,vierzig::NUM,нелямын,dyzet
1841,vierzig::NUM,četrdesmit,dyzet
1842,fünfzig::NUM,ветымын,pesëdhjetë
1843,fünfzig::NUM,piecdesmit,pesëdhjetë
1844,sechzig::NUM,квайтымын,gjashtëdhjetë
1845,sechzig::NUM,sešdesmit,gjashtëdhjetë
1846,siebzig::NUM,сизимдас,shtatëdhjetë
1847,siebzig::NUM,septiņdesmit,shtatëdhjetë
1848,achtzig::NUM,кӧкъямысдас,tetëdhjetë
1849,achtzig::NUM,astoņdesmit,tetëdhjetë
1850,neunzig::NUM,ӧкмысдас,nëntëdhjetë
1851,neunzig::NUM,deviņdesmit,nëntëdhjetë
1852,hundert::NUM,сё,qind
1853,hundert::NUM,simt,qind
1854,tausend::NUM,сюрс,mijë
1855,tausend::NUM,tūkstoš,mijë
1856,und::CNJ,и,e
1857,und::CNJ,и,dhe
1858,und::CNJ,un,e
1859,und::CNJ,un,dhe
1860,oder::CNJ,либӧ,a
1861,oder::CNJ,либӧ,apo
1862,oder::CNJ,jeb,a
1863,oder::CNJ,jeb,apo
1864,stehen::V,сулавны,rri
1865,stehen::V,stāvēt,rri
1866,sitzen::V,пукавны,rri
1867,sitzen::V,sēdēt,rri
1868,liegen::V,куйлыны,rri shtrirë
1869,liegen::V,gulēt,rri shtrirë
1870,hängen::V,ӧшавны,varem
1871,hängen::V,karāties,varem
1872,werden::V,лоны,bëhem
1873,werden::V,tapt,bëhem
1874,passieren::V,лоны,ndodh
1875,passieren::V,notikt,ndodh
1876,beginnen::V,кутчысьны,filloj
1877,beginnen::V,кутны,filloj
1878,beginnen::V,sākties,filloj
1879,enden::V,помасьны,përfundoj
1880,enden::V,beigties,përfundoj
1881,wechseln::V,вежсьыны,ndërroj
1882,wechseln::V,mainīties,ndërroj
1883,aufgehen[Sonne]::V,петны,hapem
1884,aufgehen[Sonne]::V,lēkt,hapem
1885,aufgehen[Sonne]::V,uzlēkt,hapem
1886,untergehen[Sonne]::V,пуксьыны,hyj
1887,untergehen[Sonne]::V,пуксьыны,perëndoj
1888,untergehen[Sonne]::V,noiet,hyj
1889,untergehen[Sonne]::V,noiet,perëndoj
1890,untergehen[Sonne]::V,rietēt,hyj
1891,untergehen[Sonne]::V,rietēt,perëndoj
1892,scheinen[Sonne]::V,югъявны,ndriçoj
1893,scheinen[Sonne]::V,югвидзны,ndriçoj
1894,scheinen[Sonne]::V,spīdēt,ndriçoj
1895,donnern::V,гымавны,gjëmoj
1896,donnern::V,гымавны,bubulloj
1897,donnern::V,dārdēt,gjëmoj
1898,donnern::V,dārdēt,bubulloj
1899,wehen::V,пӧльтны,fryj
1900,wehen::V,pūst,fryj
1901,strömen::V,киссьыны,derdh
1902,strömen::V,līt,derdh
1903,strömen::V,plūst,derdh
1904,fließen::V,визувтны,rrjedh
1905,fließen::V,tecēt,rrjedh
1906,sich drehen::V,бергавны,rrotullohem
1907,sich drehen::V,grozīties,rrotullohem
1908,schwanken::V,легны,dyzoj
1909,schwanken::V,лайкъявны,dyzoj
1910,schwanken::V,līgoties,dyzoj
1911,schwanken::V,grīļoties,dyzoj
1912,schwingen::V,лайкъявны,dridhem
1913,schwingen::V,люллявны,dridhem
1914,schwingen::V,vēzēties,dridhem
1915,fallen::V,усьны,bie
1916,fallen::V,krist,bie
1917,brennen::V,сотчыны,digjem
1918,brennen::V,degt,digjem
1919,rauchen::V,тшынӧдны,nxjerr tym
1920,rauchen::V,dūmot,nxjerr tym
1921,regnen::V,зэрны,bie shi
1922,regnen::V,līt,bie shi
1923,gefrieren::V,кынмыны,ngrij
1924,gefrieren::V,sasalt,ngrij
1925,tauen::V,сывны,shkrij
1926,tauen::V,kust,shkrij
1927,schmelzen::V,сывны,shkrij
1928,schmelzen::V,kust,shkrij
1929,schmelzen::V,nokust,shkrij
1930,trocknen::V,косьмыны,thaj
1931,trocknen::V,žūt,thaj
1932,trocknen::V,kaltēties,thaj
1933,sieden::V,пуны,ziej
1934,sieden::V,virt,ziej
1935,sieden::V,vārīties,ziej
1936,faulen::V,сісьмыны,kalbem
1937,faulen::V,сісьмыны,prishem
1938,faulen::V,pūt,kalbem
1939,faulen::V,pūt,prishem
1940,faulen::V,trudēt,kalbem
1941,faulen::V,trudēt,prishem
1942,verfaulen::V,сісьмыны,kalbem
1943,verfaulen::V,sapūt,kalbem
1944,verfaulen::V,satrūdēt,kalbem
1945,reißen::V,орны,grisem
1946,reißen::V,орны,shqyhem
1947,reißen::V,plīst,grisem
1948,reißen::V,plīst,shqyhem
1949,reißen::V,satrūkt,grisem
1950,reißen::V,satrūkt,shqyhem
1951,versinken::V,вӧйны,humboj
1952,versinken::V,grimt,humboj
1953,versinken::V,nogrimt,humboj
1954,vergehen::V,кольны,kaloj
1955,vergehen::V,ордйыны,kaloj
1956,vergehen::V,paiet,kaloj
1957,erscheinen::V,петкӧдчыны,dukem
1958,erscheinen::V,parādīties,dukem
1959,verschwinden::V,бырны,zhdukem
1960,verschwinden::V,nozust,zhdukem
1961,sinken::V,вӧйны,ulem
1962,sinken::V,kristies,ulem
1963,abnehmen::V,чинны,pakësohem
1964,abnehmen::V,чинны,zvogëlohem
1965,abnehmen::V,noplakt,pakësohem
1966,abnehmen::V,noplakt,zvogëlohem
1967,abnehmen::V,mazināties,pakësohem
1968,abnehmen::V,mazināties,zvogëlohem
1969,zunehmen::V,содны,shtohem
1970,zunehmen::V,ыдждыны,shtohem
1971,zunehmen::V,pieaugt,shtohem
1972,zunehmen::V,pieņemties,shtohem
1973,steigen::V,лыбны,rritem
1974,steigen::V,kāpt,rritem
1975,wachsen::V,быдмыны,rritem
1976,wachsen::V,augt,rritem
1977,glänzen::V,югъявны,vezulloj
1978,glänzen::V,дзирдавны,vezulloj
1979,glänzen::V,zaigot,vezulloj
1980,glänzen::V,laistīties,vezulloj
1981,funkeln::V,югъявны,xixoj
1982,funkeln::V,югъявны,xixëlloj
1983,funkeln::V,дзирдавны,xixoj
1984,funkeln::V,дзирдавны,xixëlloj
1985,funkeln::V,mirdzēt,xixoj
1986,funkeln::V,mirdzēt,xixëlloj
1987,funkeln::V,dzirkstēt,xixoj
1988,funkeln::V,dzirkstēt,xixëlloj
1989,lärmen::V,жувгыны,oshtij
1990,lärmen::V,жувгыны,zhurmoj
1991,lärmen::V,ыугыны,oshtij
1992,lärmen::V,ыугыны,zhurmoj
1993,lärmen::V,шумитны,oshtij
1994,lärmen::V,шумитны,zhurmoj
1995,lärmen::V,ālēties,oshtij
1996,lärmen::V,ālēties,zhurmoj
1997,lärmen::V,trokšņot,oshtij
1998,lärmen::V,trokšņot,zhurmoj
1999,läuten::V,жургыны,bie
2000,läuten::V,zvanīt,bie
2001,klingeln::V,звӧнитны,i bie ziles
2002,klingeln::V,zvanīt,i bie ziles
2003,klirren::V,гольскöдчыны,kërcëlloj
2004,klirren::V,tinkšķēt,kërcëlloj
2005,klirren::V,džinkstēt,kërcëlloj
2006,brausen::V,буавны,gjëmoj
2007,brausen::V,krākt,gjëmoj
2008,brausen::V,brāzmot,gjëmoj
2009,rauschen::V,кышакывны,fëshfërij
2010,rauschen::V,šalkt,fëshfërij
2011,klingen::V,шыавны,tingëlloj
2012,klingen::V,юргыны,tingëlloj
2013,klingen::V,skanēt,tingëlloj
2014,klingen::V,izklausīties,tingëlloj
2015,bellen::V,увтны,leh
2016,bellen::V,riet,leh
2017,heulen::V,омлявны,ulërij
2018,heulen::V,вурзавны,ulërij
2019,heulen::V,kaukt,ulërij
2020,heulen::V,gaudot,ulërij
2021,blasen::V,пӧльтны,fryj
2022,blasen::V,pūst,fryj
2023,pfeifen::V,шутьлявны,fishkëllej
2024,pfeifen::V,svilpt,fishkëllej
2025,pfeifen::V,svilpot,fishkëllej
2026,schreien::V,горзыны,bërtas
2027,schreien::V,brēkt,bërtas
2028,schreien::V,kliegt,bërtas
2029,stöhnen::V,ымзыны,rënkoj
2030,stöhnen::V,vaidēt,rënkoj
2031,zittern::V,тіравны,trembem
2032,zittern::V,drebēt,trembem
2033,leben::V,овны,rroj
2034,leben::V,овны,jetoj
2035,leben::V,dzīvot,rroj
2036,leben::V,dzīvot,jetoj
2037,geboren werden::V,чужны,lind
2038,geboren werden::V,dzimt,lind
2039,atmen::V,кашкыны,marr frymë
2040,atmen::V,пошиктыны,marr frymë
2041,atmen::V,elpot,marr frymë
2042,trinken::V,юны,pi
2043,trinken::V,dzert,pi
2044,essen::V,сёйны,ha
2045,essen::V,ēst,ha
2046,schlucken::V,ньылавны,gëlltis
2047,schlucken::V,ньылавны,kapërdij
2048,schlucken::V,rīt,gëlltis
2049,schlucken::V,rīt,kapërdij
2050,müde werden::V,мудзны,lodhem
2051,müde werden::V,nokust,lodhem
2052,einschlafen::V,ланьтны,bie të fle
2053,einschlafen::V,унмовсьны,bie të fle
2054,einschlafen::V,iemigt,bie të fle
2055,einschlafen::V,aizmigt,bie të fle
2056,schlafen::V,узьны,fle
2057,schlafen::V,gulēt,fle
2058,aufwachen::V,садьмыны,zgjohem
2059,aufwachen::V,mosties,zgjohem
2060,aufstehen::V,чеччыны,çohem
2061,aufstehen::V,чеччыны,ngrihem
2062,aufstehen::V,celties,çohem
2063,aufstehen::V,celties,ngrihem
2064,sich erholen::V,шойччыны,qetësohem
2065,sich erholen::V,шойччыны,shtendosem
2066,sich erholen::V,atžirgt,qetësohem
2067,sich erholen::V,atžirgt,shtendosem
2068,sich erholen::V,atpūsties,qetësohem
2069,sich erholen::V,atpūsties,shtendosem
2070,krank werden::V,висьмыны,bie i sëmurë
2071,krank werden::V,sasirgt,bie i sëmurë
2072,krank sein::V,висьны,jam i sëmurë
2073,krank sein::V,slimot,jam i sëmurë
2074,schmerzen::V,висьны,dhemb
2075,schmerzen::V,sāpēt,dhemb
2076,schmerzen::V,smelgt,dhemb
2077,husten::V,кызны,kollitem
2078,husten::V,klepot,kollitem
2079,genesen::V,бурдны,shërohem
2080,genesen::V,veseļoties,shërohem
2081,sterben::V,кувны,vdes
2082,sterben::V,mirt,vdes
2083,sterben::V,nomirt,vdes
2084,umkommen::V,кувны,vdes
2085,umkommen::V,кувны,mbaroj
2086,umkommen::V,apsprāgt,vdes
2087,umkommen::V,apsprāgt,mbaroj
2088,umkommen::V,aiziet bojā,vdes
2089,umkommen::V,aiziet bojā,mbaroj
2090,sich bewegen::V,вӧрзьыны,shkundem
2091,sich bewegen::V,virzīties,shkundem
2092,sich rühren::V,вӧрны,lëviz
2093,sich rühren::V,вӧрӧдчыны,lëviz
2094,sich rühren::V,sagrozīties,lëviz
2095,sich erheben::V,сувтны,ngrihem
2096,sich erheben::V,piecelties,ngrihem
2097,sich setzen::V,пуксьыны,ulem
2098,sich setzen::V,sēsties,ulem
2099,hinfallen::V,усьны,gremisem
2100,hinfallen::V,sabirt,gremisem
2101,hinfallen::V,pakrist,gremisem
2102,laufen::V,мyнны,eci
2103,laufen::V,iet,eci
2104,laufen::V,skraidīt,eci
2105,schreiten::V,восьлавны,çapem
2106,schreiten::V,soļot,çapem
2107,spazierengehen::V,гуляйтны,shëtis
2108,spazierengehen::V,staigāt,shëtis
2109,spazierengehen::V,pastaigāties,shëtis
2110,eilen::V,тэрмасьны,ngas
2111,eilen::V,traukt,ngas
2112,sich beeilen::V,тэрмасьны,nxitoj
2113,sich beeilen::V,steigties,nxitoj
2114,sich beeilen::V,pasteigties,nxitoj
2115,sausen::V,тӧвзьыны,eci shpejt
2116,sausen::V,drāzt,eci shpejt
2117,sausen::V,brāzties,eci shpejt
2118,rennen::V,котӧртны,vrapoj
2119,rennen::V,skriet,vrapoj
2120,springen::V,чеччавны,kërcej
2121,springen::V,lēkt,kërcej
2122,klettern::V,кышасьны,hipi
2123,klettern::V,кавшасьны,hipi
2124,klettern::V,kāpt,hipi
2125,klettern::V,rāpties,hipi
2126,schaukeln::V,гычасьны,kolovitem
2127,schaukeln::V,šūpoties,kolovitem
2128,schaukeln::V,zvalstīties,kolovitem
2129,kriechen::V,кыссьыны,zvarritem
2130,kriechen::V,līst,zvarritem
2131,kriechen::V,rāpot,zvarritem
2132,schwimmen::V,уявны,notoj
2133,schwimmen::V,peldēt,notoj
2134,tauchen::V,сунавны,zhytem
2135,tauchen::V,gremdēties,zhytem
2136,rudern::V,пелысасьны,vozis
2137,rudern::V,airēt,vozis
2138,rudern::V,irties,vozis
2139,fahren::V,мунны,shkoj
2140,fahren::V,braukt,shkoj
2141,fliegen::V,лэбны,fluturoj
2142,fliegen::V,lidot,fluturoj
2143,fliegen::V,laisties,fluturoj
2144,gehen::V,мyнны,eci
2145,gehen::V,мyнны,shkoj
2146,gehen::V,iet,eci
2147,gehen::V,iet,shkoj
2148,weggehen::V,мунавны,vete
2149,weggehen::V,aiziet,vete
2150,abfahren::V,мӧдӧдчыны,nisem
2151,abfahren::V,atiet,nisem
2152,abfahren::V,aizbraukt,nisem
2153,anhalten::V,джӧмдыны,ndalem
2154,anhalten::V,apstāties,ndalem
2155,hineingehen::V,пырны,futem
2156,hineingehen::V,ieiet,futem
2157,eintreten::V,пырны,hyj
2158,eintreten::V,ienākt,hyj
2159,kommen::V,воны,vij
2160,kommen::V,локны,vij
2161,kommen::V,nākt,vij
2162,ankommen::V,воны,arrij
2163,ankommen::V,воны,mbërrij
2164,ankommen::V,локны,arrij
2165,ankommen::V,локны,mbërrij
2166,ankommen::V,nonākt,arrij
2167,ankommen::V,nonākt,mbërrij
2168,ankommen::V,ierasties,arrij
2169,ankommen::V,ierasties,mbërrij
2170,zurückkommen::V,косны,kthehem
2171,zurückkommen::V,бергӧдчыны,kthehem
2172,zurückkommen::V,atgriezties,kthehem
2173,bleiben::V,кольны,mbetem
2174,bleiben::V,кольны,qëndroj
2175,bleiben::V,palikt,mbetem
2176,bleiben::V,palikt,qëndroj
2177,warten::V,виччысьны,pres
2178,warten::V,gaidīt,pres
2179,erwarten::V,виччысьны,pres
2180,erwarten::V,sagaidīt,pres
2181,suchen::V,корсьны,kërkoj
2182,suchen::V,meklēt,kërkoj
2183,finden::V,казявны,gjej
2184,finden::V,rast,gjej
2185,finden::V,atrast,gjej
2186,versuchen::V,заводитчывны,mundohem
2187,versuchen::V,mēģināt,mundohem
2188,vorbereiten::V,дасьтыны,përgatis
2189,vorbereiten::V,gatavot,përgatis
2190,vorbereiten::V,sagatavot,përgatis
2191,lieben::V,радейтны,dashuroj
2192,lieben::V,mīlēt,dashuroj
2193,mögen::V,радейтны,dua
2194,mögen::V,gribēties,dua
2195,lachen::V,серавны,qesh
2196,lachen::V,серавлыны,qesh
2197,lachen::V,smiet,qesh
2198,lachen::V,smieties,qesh
2199,rühren::V,нормӧдны,mallëngjej
2200,rühren::V,aizgrābt,mallëngjej
2201,weinen::V,бӧрдны,qaj
2202,weinen::V,raudāt,qaj
2203,schimpfen::V,видчыны,shaj
2204,schimpfen::V,rāties,shaj
2205,schimpfen::V,lamāties,shaj
2206,sich ärgern::V,скӧравны,bëhem verem
2207,sich ärgern::V,īgt,bëhem verem
2208,sich ärgern::V,pukoties,bëhem verem
2209,sich ärgern::V,dusmoties,bëhem verem
2210,sich fürchten::V,повны,kam frikë
2211,sich fürchten::V,повны,frikësohem
2212,sich fürchten::V,bīties,kam frikë
2213,sich fürchten::V,bīties,frikësohem
2214,sich fürchten::V,baidīties,kam frikë
2215,sich fürchten::V,baidīties,frikësohem
2216,fürchten::V,повны,kam frikë nga
2217,fürchten::V,baidīties no,kam frikë nga
2218,fliehen::V,пышйыны,arratisem
2219,fliehen::V,bēgt,arratisem
2220,flüchten::V,пышйыны,iki
2221,flüchten::V,aizbēgt,iki
2222,sehen::V,аддзыны,shoh
2223,sehen::V,redzēt,shoh
2224,anschauen::V,видзӧдны,shikoj
2225,anschauen::V,paraudzīties,shikoj
2226,ansehen::V,видзӧдны,shikoj
2227,ansehen::V,aplūkot,shikoj
2228,hören::V,кывны,dëgjoj
2229,hören::V,dzirdēt,dëgjoj
2230,zuhören::V,кывзыны,veshtoj
2231,zuhören::V,klausīties,veshtoj
2232,probieren::V,видлыны,provoj
2233,probieren::V,nogaršot,provoj
2234,riechen::V,чушкыны,nuhas
2235,riechen::V,ost,nuhas
2236,riechen::V,ostīt,nuhas
2237,fühlen::V,вежӧртны,ndiej
2238,fühlen::V,гӧгӧрвоны,ndiej
2239,fühlen::V,just,ndiej
2240,fühlen::V,izjust,ndiej
2241,scheinen::V,кажитчыны,ndriçoj
2242,scheinen::V,šķist,ndriçoj
