,Concept_ID,tr,mn
1499,fischen::V,balık tutmak,загасчлах
1500,fischen::V,balık tutmak,загас барих
1501,fassen::V,tutmak,барих
1502,fassen::V,yakalamak,барих
1503,hüten::V,otlatmak,маллах
1504,hüten::V,otlatmak,хариулах
1505,treiben::V,gütmek,туух
1506,anbinden::V,bağlamak,уях
1507,füttern::V,beslemek,тэжээх
1508,melken::V,sağmak,саах
1509,hacken::V,yarmak,цавчих
1510,gießen::V,sulamak,услах
1511,reifen::V,olgunlaşmak,боловсрох
1512,zubereiten::V,hazırlamak,бэлдэх
1513,kochen::V,pişirmek,чанах
1514,kochen::V,kaynatmak,чанах
1515,backen::V,pişirmek,жигнэх
1516,backen::V,fırında pişirmek,жигнэх
1517,braten::V,kızartmak,шарах
1518,braten::V,kızartmak,хайрах
1519,umrühren::V,karıştırmak,хутгах
1520,stricken::V,örmek,нэхэх
1521,stricken::V,örmek,сүлжих
1522,nähen::V,dikmek,оёх
1523,färben::V,boyamak,будах
1524,reinigen::V,temizlemek,арилгах
1525,reinigen::V,temizlemek,цэвэрлэх
1526,waschen::V,yıkamak,угаах
1527,abwischen::V,silmek,арчих
1528,spülen::V,çalkamak,зайлах
1529,fegen::V,süpürmek,хамах
1530,fegen::V,süpürmek,шүүрдэх
1531,kehren::V,süpürmek,шүүрдэх
1532,kehren::V,süpürmek,туужуудах
1533,baden::V,yıkanmak,усанд орох
1534,baden::V,banyo yapmak,усанд орох
1535,sich waschen::V,yıkanmak,биеэ угаах
1536,ausziehen::V,çıkarmak,тайлах
1537,anziehen::V,giymek,өмсөх
1538,sich anziehen::V,giyinmek,хувцаслах
1539,kämmen::V,taramak,самнах
1540,schmücken::V,süslemek,гоёх
1541,schmücken::V,süslemek,чимэх
1542,sagen::V,demek,гэх
1543,sagen::V,demek,хэлэх
1544,sagen::V,söylemek,гэх
1545,sagen::V,söylemek,хэлэх
1546,sprechen::V,konuşmak,ярих
1547,sprechen::V,konuşmak,өгүүлэх
1548,reden::V,konuşmak,хэлэх
1549,reden::V,konuşmak,хөөрөлдөх
1550,sich unterhalten::V,sohbet etmek,ярилцах
1551,fragen::V,sormak,асуух
1552,bitten::V,dilemek,гуйх
1553,bitten::V,rica etmek,гуйх
1554,erzählen::V,bahsetmek,өгүүлэх
1555,erzählen::V,hikâye etmek,өгүүлэх
1556,mitteilen::V,bildirmek,дуулгах
1557,mitteilen::V,bildirmek,мэдээлэх
1558,nennen::V,adlandırmak,нэрлэх
1559,rufen::V,çağırmak,дуудах
1560,prahlen::V,övünmek,бардах
1561,prahlen::V,övünmek,сайрхах
1562,übersetzen::V,çevirmek,орчуулах
1563,übersetzen::V,tercüme etmek,орчуулах
1564,denken::V,düşünmek,санах
1565,glauben::V,inanmak,итгэх
1566,glauben::V,zannetmek,итгэх
1567,bemerken::V,farkına varmak,ажих
1568,bemerken::V,farkına varmak,ажиглах
1569,erkennen::V,tanımak,таних
1570,begreifen::V,anlamak,ойлгох
1571,begreifen::V,kavramak,ойлгох
1572,verstehen::V,duymak,мэдэж авах
1573,verstehen::V,anlamak,мэдэж авах
1574,lernen::V,öğrenmek,сурах
1575,wissen::V,bilmek,мэдэх
1576,sich erinnern an::V,hatırlamak,дурсах
1577,vergessen::V,unutmak,мартах
1578,messen::V,ölçmek,хэмжих
1579,zählen::V,saymak,тоолох
1580,rechnen::V,hesap etmek,тооцоох
1581,lesen::V,okumak,унших
1582,malen::V,resmini yapmak,зурах
1583,zeichnen::V,çizmek,дүрслэн бичих
1584,schreiben::V,yazmak,бичих
1585,besitzen::V,haiz olmak,эзэмших
1586,besitzen::V,sahip olmak,эзэмших
1587,kaufen::V,almak,худалдан авах
1588,verkaufen::V,satmak,худалдах
1589,bezahlen::V,ödemek,төлөх
1590,zahlen::V,ödemek,төлөх
1591,beherrschen::V,hâkim olmak,эзэмших
1592,ertragen::V,dayanmak,тэсэх
1593,ertragen::V,katlanmak,тэсэх
