,Concept_ID,et,lv
1592,einmal::ADV,kord,ӧтчыдысь
1593,einmal::ADV,kord,reiz
1594,einmal::ADV,kord,vienreiz
1595,einmal::ADV,üks kord,ӧтчыдысь
1596,einmal::ADV,üks kord,reiz
1597,einmal::ADV,üks kord,vienreiz
1598,manchmal::ADV,mõnikord,корсюрӧ
1599,manchmal::ADV,mõnikord,dažkārt
1600,oft::ADV,tihti,тшӧкыда
1601,oft::ADV,tihti,bieži
1602,oft::ADV,sageli,тшӧкыда
1603,oft::ADV,sageli,bieži
1604,immer::ADV,ikka,век
1605,immer::ADV,ikka,allaž
1606,immer::ADV,ikka,vien'mēr
1607,immer::ADV,alati,век
1608,immer::ADV,alati,allaž
1609,immer::ADV,alati,vien'mēr
1610,niemals::ADV,mitte kunagi,оз некор
1611,niemals::ADV,mitte kunagi,nemūžam
1612,hier::ADV,siin,со
1613,hier::ADV,siin,тонӧ
1614,hier::ADV,siin,te
1615,hier::ADV,siin,šeit
1616,hierhin::ADV,siia,татчӧ
1617,hierhin::ADV,siia,талань
1618,hierhin::ADV,siia,šurp
1619,hierhin::ADV,siia,uz šejieni
1620,von hier::ADV,siit,тасянь
1621,von hier::ADV,siit,no šejienes
1622,dort::ADV,seal,сэні
1623,dort::ADV,seal,tur
1624,dorthin::ADV,sinna,сэтчӧ
1625,dorthin::ADV,sinna,turp
1626,dorthin::ADV,sinna,uz turieni
1627,geradeaus::ADV,otse edasi,веськыда
1628,geradeaus::ADV,otse edasi,taisni uz priekšu
1629,vorwärts::ADV,edasi,водзӧ
1630,vorwärts::ADV,edasi,uz priekšu
1631,rückwärts::ADV,tagurpidi,бӧрӧ
1632,rückwärts::ADV,tagurpidi,atmuguriski
1633,zurück::ADV,tagasi,бӧр
1634,zurück::ADV,tagasi,atpakāļ
1635,unten::ADV,all,улын
1636,unten::ADV,all,уліын
1637,unten::ADV,all,lejā
1638,unten::ADV,all,apakšā
1639,unten::ADV,allpool,улын
1640,unten::ADV,allpool,уліын
1641,unten::ADV,allpool,lejā
1642,unten::ADV,allpool,apakšā
1643,hinab::ADV,alla,улӧ
1644,hinab::ADV,alla,увлан
1645,hinab::ADV,alla,uz leju
1646,oben::ADV,ülal,вылын
1647,oben::ADV,ülal,выліын
1648,oben::ADV,ülal,virsū
1649,hinauf::ADV,üles,выліӧ
1650,hinauf::ADV,üles,augšā
1651,hinauf::ADV,üles,uz augšu
1652,überall::ADV,kõikjal,быдлаын
1653,überall::ADV,kõikjal,visur
1654,nicht::ADV,ei,oз
1655,nicht::ADV,ei,ne
1656,nicht::ADV,mitte,oз
1657,nicht::ADV,mitte,ne
1658,ein wenig::ADV,veidi,неуна
1659,ein wenig::ADV,veidi,drusku
1660,ein wenig::ADV,natuke,неуна
1661,ein wenig::ADV,natuke,drusku
1662,kaum::ADV,vaevalt,мырдэм
1663,kaum::ADV,vaevalt,diezin vai
1664,sehr::ADV,väga,зэв
1665,sehr::ADV,väga,ļoti
1666,sehr::ADV,väga,gaužām
1667,so::ADV,nii,тадз
1668,so::ADV,nii,сідз
1669,so::ADV,nii,tā
1670,so::ADV,nii,tik
1671,noch::ADV,veel,на
1672,noch::ADV,veel,нӧшта
1673,noch::ADV,veel,vēl
1674,nur::ADV,ainult,куш
1675,nur::ADV,ainult,сӧмын
1676,nur::ADV,ainult,vien
1677,nur::ADV,ainult,tikai
1678,schon::ADV,juba,нин
1679,schon::ADV,juba,jau
1680,wieder::ADV,jälle,бара
1681,wieder::ADV,jälle,atkal
1682,vergebens::ADV,asjata,весьшӧрӧ
1683,vergebens::ADV,asjata,velti
1684,vor::PRP,ees,водзын
1685,vor::PRP,ees,priekš
1686,hinter::PRP,taha,бӧрнын
1687,hinter::PRP,taha,aiz
1688,unter::PRP,all,улын
1689,unter::PRP,all,zem
1690,durch::PRP,läbi,пыр
1691,durch::PRP,läbi,пырыс
1692,durch::PRP,läbi,caur
1693,durch::PRP,läbi,cauri
1694,durch::PRP,kaudu,пыр
1695,durch::PRP,kaudu,пырыс
1696,durch::PRP,kaudu,caur
1697,durch::PRP,kaudu,cauri
1698,neben::PRP,kõrval,бердын
1699,neben::PRP,kõrval,līdzās
1700,zwischen::PRP,vahel,костын
1701,zwischen::PRP,vahel,starp
1702,wegen::PRP,tõttu,вӧсна
1703,wegen::PRP,tõttu,pēc
1704,wegen::PRP,pärast,вӧсна
1705,wegen::PRP,pärast,pēc
1706,dies::PRN,see,тайӧ
1707,dies::PRN,see,šis
1708,das::PRN,see,ciйö
1709,das::PRN,see,tas
1710,alles::PRN,kõik,став
1711,alles::PRN,kõik,viss
1712,ich::PRN,mina,ме
1713,ich::PRN,mina,es
1714,du::PRN,sina,тэ
1715,du::PRN,sina,tu
1716,er::PRN,tema,сійӧ
1717,er::PRN,tema,viņš
1718,wir::PRN,me,ми
1719,wir::PRN,me,mēs
1720,ihr::PRN,te,тi
1721,ihr::PRN,te,jūs
1722,sie::PRN,nad,найö
1723,sie::PRN,nad,viņi
1724,sie::PRN,nad,viņas
1725,was::FPRN,mis,мый
1726,was::FPRN,mis,kas
1727,wer::FPRN,kes,код
1728,wer::FPRN,kes,kas
1729,wo::FADV,kus,кыті
1730,wo::FADV,kus,kur
1731,wohin::FADV,kuhu,кытчӧ
1732,wohin::FADV,kuhu,kurp
1733,wohin::FADV,kuhu,uz kurieni
1734,wie::FADV,kuidas,кыдзи
1735,wie::FADV,kuidas,kā
1736,warum::FADV,miks,мыйла
1737,warum::FADV,miks,kāpēc
1738,wieviel::FNUM,mitu,кымын
1739,wieviel::FNUM,mitu,cik
1740,wieviel::FNUM,kui palju,кымын
1741,wieviel::FNUM,kui palju,cik
1742,eins::NUM,üks,ӧтик
1743,eins::NUM,üks,viens
1744,zwei::NUM,kaks,кык
1745,zwei::NUM,kaks,divi
1746,drei::NUM,kolm,куим
1747,drei::NUM,kolm,trīs
1748,vier::NUM,neli,нель
1749,vier::NUM,neli,četri
1750,fünf::NUM,viis,вит
1751,fünf::NUM,viis,pieci
1752,sechs::NUM,kuus,квайт
1753,sechs::NUM,kuus,seši
1754,sieben::NUM,seitse,сизим
1755,sieben::NUM,seitse,septiņi
1756,acht::NUM,kaheksa,кӧкъямыс
1757,acht::NUM,kaheksa,astoņi
1758,neun::NUM,üheksa,ӧкмыс
1759,neun::NUM,üheksa,deviņi
1760,zehn::NUM,kümme,дас
1761,zehn::NUM,kümme,desmit
1762,elf::NUM,üksteist,дас ӧтик
1763,elf::NUM,üksteist,vienpadsmit
1764,zwölf::NUM,kaksteist,дас кык
1765,zwölf::NUM,kaksteist,divpadsmit
1766,zwanzig::NUM,kakskümmend,кызь
1767,zwanzig::NUM,kakskümmend,divdesmit
1768,dreißig::NUM,kolmkümmend,комын
1769,dreißig::NUM,kolmkümmend,trīsdesmit
1770,vierzig::NUM,nelikümmend,нелямын
1771,vierzig::NUM,nelikümmend,četrdesmit
1772,fünfzig::NUM,viiskümmend,ветымын
1773,fünfzig::NUM,viiskümmend,piecdesmit
1774,sechzig::NUM,kuuskümmend,квайтымын
1775,sechzig::NUM,kuuskümmend,sešdesmit
1776,siebzig::NUM,seitsekümmend,сизимдас
1777,siebzig::NUM,seitsekümmend,septiņdesmit
1778,achtzig::NUM,kaheksakümmend,кӧкъямысдас
1779,achtzig::NUM,kaheksakümmend,astoņdesmit
1780,neunzig::NUM,üheksakümmend,ӧкмысдас
1781,neunzig::NUM,üheksakümmend,deviņdesmit
1782,hundert::NUM,sada,сё
1783,hundert::NUM,sada,simt
1784,tausend::NUM,tuhat,сюрс
1785,tausend::NUM,tuhat,tūkstoš
1786,und::CNJ,ja,и
1787,und::CNJ,ja,un
1788,oder::CNJ,või,либӧ
1789,oder::CNJ,või,jeb
1790,stehen::V,seisma,сулавны
1791,stehen::V,seisma,stāvēt
1792,sitzen::V,istuma,пукавны
1793,sitzen::V,istuma,sēdēt
1794,liegen::V,lamama,куйлыны
1795,liegen::V,lamama,gulēt
1796,hängen::V,rippuma,ӧшавны
1797,hängen::V,rippuma,karāties
1798,werden::V,saama,лоны
1799,werden::V,saama,tapt
1800,werden::V,hakkama,лоны
1801,werden::V,hakkama,tapt
1802,passieren::V,juhtuma,лоны
1803,passieren::V,juhtuma,notikt
1804,beginnen::V,algama,кутчысьны
1805,beginnen::V,algama,кутны
1806,beginnen::V,algama,sākties
1807,beginnen::V,hakkama,кутчысьны
1808,beginnen::V,hakkama,кутны
1809,beginnen::V,hakkama,sākties
1810,enden::V,lõppema,помасьны
1811,enden::V,lõppema,beigties
1812,wechseln::V,vahelduma,вежсьыны
1813,wechseln::V,vahelduma,mainīties
1814,aufgehen[Sonne]::V,tõusma,петны
1815,aufgehen[Sonne]::V,tõusma,lēkt
1816,aufgehen[Sonne]::V,tõusma,uzlēkt
1817,untergehen[Sonne]::V,loojuma,пуксьыны
1818,untergehen[Sonne]::V,loojuma,noiet
1819,untergehen[Sonne]::V,loojuma,rietēt
1820,scheinen[Sonne]::V,paistma,югъявны
1821,scheinen[Sonne]::V,paistma,югвидзны
1822,scheinen[Sonne]::V,paistma,spīdēt
1823,donnern::V,kõmisema,гымавны
1824,donnern::V,kõmisema,dārdēt
1825,wehen::V,puhuma,пӧльтны
1826,wehen::V,puhuma,pūst
1827,strömen::V,voolama,киссьыны
1828,strömen::V,voolama,līt
1829,strömen::V,voolama,plūst
1830,fließen::V,voolama,визувтны
1831,fließen::V,voolama,tecēt
1832,sich drehen::V,pöörduma,бергавны
1833,sich drehen::V,pöörduma,grozīties
1834,schwanken::V,kõikuma,легны
1835,schwanken::V,kõikuma,лайкъявны
1836,schwanken::V,kõikuma,līgoties
1837,schwanken::V,kõikuma,grīļoties
1838,schwingen::V,võnkuma,лайкъявны
1839,schwingen::V,võnkuma,люллявны
1840,schwingen::V,võnkuma,vēzēties
1841,fallen::V,langema,усьны
1842,fallen::V,langema,krist
1843,brennen::V,põlema,сотчыны
1844,brennen::V,põlema,degt
1845,rauchen::V,suitsema,тшынӧдны
1846,rauchen::V,suitsema,dūmot
1847,regnen::V,sadama,зэрны
1848,regnen::V,sadama,līt
1849,gefrieren::V,kinni külmuma,кынмыны
1850,gefrieren::V,kinni külmuma,sasalt
1851,tauen::V,sulama,сывны
1852,tauen::V,sulama,kust
1853,schmelzen::V,sulama,сывны
1854,schmelzen::V,sulama,kust
1855,schmelzen::V,sulama,nokust
1856,trocknen::V,kuivama,косьмыны
1857,trocknen::V,kuivama,žūt
1858,trocknen::V,kuivama,kaltēties
1859,sieden::V,keema,пуны
1860,sieden::V,keema,virt
1861,sieden::V,keema,vārīties
1862,faulen::V,mädanema,сісьмыны
1863,faulen::V,mädanema,pūt
1864,faulen::V,mädanema,trudēt
1865,verfaulen::V,mädanema,сісьмыны
1866,verfaulen::V,mädanema,sapūt
1867,verfaulen::V,mädanema,satrūdēt
1868,reißen::V,rebenema,орны
1869,reißen::V,rebenema,plīst
1870,reißen::V,rebenema,satrūkt
1871,versinken::V,uppuma,вӧйны
1872,versinken::V,uppuma,grimt
1873,versinken::V,uppuma,nogrimt
1874,vergehen::V,mööduma,кольны
1875,vergehen::V,mööduma,ордйыны
1876,vergehen::V,mööduma,paiet
1877,erscheinen::V,ilmuma,петкӧдчыны
1878,erscheinen::V,ilmuma,parādīties
1879,verschwinden::V,kaduma,бырны
1880,verschwinden::V,kaduma,nozust
1881,sinken::V,vajuma,вӧйны
1882,sinken::V,vajuma,kristies
1883,sinken::V,langema,вӧйны
1884,sinken::V,langema,kristies
1885,abnehmen::V,vähenema,чинны
1886,abnehmen::V,vähenema,noplakt
1887,abnehmen::V,vähenema,mazināties
1888,abnehmen::V,kahenema,чинны
1889,abnehmen::V,kahenema,noplakt
1890,abnehmen::V,kahenema,mazināties
1891,zunehmen::V,kasvama,содны
1892,zunehmen::V,kasvama,ыдждыны
1893,zunehmen::V,kasvama,pieaugt
1894,zunehmen::V,kasvama,pieņemties
1895,steigen::V,tõusma,лыбны
1896,steigen::V,tõusma,kāpt
1897,steigen::V,üles minema,лыбны
1898,steigen::V,üles minema,kāpt
1899,wachsen::V,kasvama,быдмыны
1900,wachsen::V,kasvama,augt
1901,glänzen::V,läikimä,югъявны
1902,glänzen::V,läikimä,дзирдавны
1903,glänzen::V,läikimä,zaigot
1904,glänzen::V,läikimä,laistīties
1905,funkeln::V,sädelema,югъявны
1906,funkeln::V,sädelema,дзирдавны
1907,funkeln::V,sädelema,mirdzēt
1908,funkeln::V,sädelema,dzirkstēt
1909,lärmen::V,lärmama,жувгыны
1910,lärmen::V,lärmama,ыугыны
1911,lärmen::V,lärmama,шумитны
1912,lärmen::V,lärmama,ālēties
1913,lärmen::V,lärmama,trokšņot
1914,läuten::V,helisema,жургыны
1915,läuten::V,helisema,zvanīt
1916,klingeln::V,helisema,звӧнитны
1917,klingeln::V,helisema,zvanīt
1918,klirren::V,kõlisema,гольскöдчыны
1919,klirren::V,kõlisema,tinkšķēt
1920,klirren::V,kõlisema,džinkstēt
1921,brausen::V,kohisema,буавны
1922,brausen::V,kohisema,krākt
1923,brausen::V,kohisema,brāzmot
1924,rauschen::V,kohisema,кышакывны
1925,rauschen::V,kohisema,šalkt
1926,klingen::V,kõlama,шыавны
1927,klingen::V,kõlama,юргыны
1928,klingen::V,kõlama,skanēt
1929,klingen::V,kõlama,izklausīties
1930,bellen::V,haukuma,увтны
1931,bellen::V,haukuma,riet
1932,heulen::V,uluma,омлявны
1933,heulen::V,uluma,вурзавны
1934,heulen::V,uluma,kaukt
1935,heulen::V,uluma,gaudot
1936,blasen::V,puhuma,пӧльтны
1937,blasen::V,puhuma,pūst
1938,pfeifen::V,vilistama,шутьлявны
1939,pfeifen::V,vilistama,svilpt
1940,pfeifen::V,vilistama,svilpot
1941,schreien::V,karjuma,горзыны
1942,schreien::V,karjuma,brēkt
1943,schreien::V,karjuma,kliegt
1944,stöhnen::V,oigama,ымзыны
1945,stöhnen::V,oigama,vaidēt
1946,zittern::V,värisema,тіравны
1947,zittern::V,värisema,drebēt
1948,leben::V,elama,овны
1949,leben::V,elama,dzīvot
1950,leben::V,elus olema,овны
1951,leben::V,elus olema,dzīvot
1952,geboren werden::V,sündima,чужны
1953,geboren werden::V,sündima,dzimt
1954,atmen::V,hingama,кашкыны
1955,atmen::V,hingama,пошиктыны
1956,atmen::V,hingama,elpot
1957,trinken::V,jooma,юны
1958,trinken::V,jooma,dzert
1959,essen::V,sööma,сёйны
1960,essen::V,sööma,ēst
1961,schlucken::V,neelama,ньылавны
1962,schlucken::V,neelama,rīt
1963,müde werden::V,väsima,мудзны
1964,müde werden::V,väsima,nokust
1965,einschlafen::V,uinuma,ланьтны
1966,einschlafen::V,uinuma,унмовсьны
1967,einschlafen::V,uinuma,iemigt
1968,einschlafen::V,uinuma,aizmigt
1969,schlafen::V,magama,узьны
1970,schlafen::V,magama,gulēt
1971,aufwachen::V,ärkama,садьмыны
1972,aufwachen::V,ärkama,mosties
1973,aufstehen::V,ärkama,чеччыны
1974,aufstehen::V,ärkama,celties
1975,aufstehen::V,üles tõusma,чеччыны
1976,aufstehen::V,üles tõusma,celties
1977,sich erholen::V,puhkama,шойччыны
1978,sich erholen::V,puhkama,atžirgt
1979,sich erholen::V,puhkama,atpūsties
1980,krank werden::V,haigestuma,висьмыны
1981,krank werden::V,haigestuma,sasirgt
1982,krank werden::V,haigeks jääma,висьмыны
1983,krank werden::V,haigeks jääma,sasirgt
1984,krank sein::V,haige olema,висьны
1985,krank sein::V,haige olema,slimot
1986,schmerzen::V,valutama,висьны
1987,schmerzen::V,valutama,sāpēt
1988,schmerzen::V,valutama,smelgt
1989,husten::V,köhima,кызны
1990,husten::V,köhima,klepot
1991,genesen::V,toibuma,бурдны
1992,genesen::V,toibuma,veseļoties
1993,sterben::V,surema,кувны
1994,sterben::V,surema,mirt
1995,sterben::V,surema,nomirt
1996,umkommen::V,surma saama,кувны
1997,umkommen::V,surma saama,apsprāgt
1998,umkommen::V,surma saama,aiziet bojā
1999,sich bewegen::V,liikuma,вӧрзьыны
2000,sich bewegen::V,liikuma,virzīties
2001,sich rühren::V,liikuma,вӧрны
2002,sich rühren::V,liikuma,вӧрӧдчыны
2003,sich rühren::V,liikuma,sagrozīties
2004,sich erheben::V,kerkima,сувтны
2005,sich erheben::V,kerkima,piecelties
2006,sich setzen::V,istet võtma,пуксьыны
2007,sich setzen::V,istet võtma,sēsties
2008,hinfallen::V,kukkuma,усьны
2009,hinfallen::V,kukkuma,sabirt
2010,hinfallen::V,kukkuma,pakrist
2011,hinfallen::V,maha kukkuma,усьны
2012,hinfallen::V,maha kukkuma,sabirt
2013,hinfallen::V,maha kukkuma,pakrist
2014,laufen::V,kõndima,мyнны
2015,laufen::V,kõndima,iet
2016,laufen::V,kõndima,skraidīt
2017,schreiten::V,astuma,восьлавны
2018,schreiten::V,astuma,soļot
2019,spazierengehen::V,jalutama,гуляйтны
2020,spazierengehen::V,jalutama,staigāt
2021,spazierengehen::V,jalutama,pastaigāties
2022,eilen::V,ruttama,тэрмасьны
2023,eilen::V,ruttama,traukt
2024,eilen::V,kiirustama,тэрмасьны
2025,eilen::V,kiirustama,traukt
2026,sich beeilen::V,ruttama,тэрмасьны
2027,sich beeilen::V,ruttama,steigties
2028,sich beeilen::V,ruttama,pasteigties
2029,sich beeilen::V,kiirustama,тэрмасьны
2030,sich beeilen::V,kiirustama,steigties
2031,sich beeilen::V,kiirustama,pasteigties
2032,sausen::V,kihutama,тӧвзьыны
2033,sausen::V,kihutama,drāzt
2034,sausen::V,kihutama,brāzties
2035,sausen::V,tormama,тӧвзьыны
2036,sausen::V,tormama,drāzt
2037,sausen::V,tormama,brāzties
2038,rennen::V,jooksma,котӧртны
2039,rennen::V,jooksma,skriet
2040,rennen::V,kihutama,котӧртны
2041,rennen::V,kihutama,skriet
2042,springen::V,hüppama,чеччавны
2043,springen::V,hüppama,lēkt
2044,klettern::V,ronima,кышасьны
2045,klettern::V,ronima,кавшасьны
2046,klettern::V,ronima,kāpt
2047,klettern::V,ronima,rāpties
2048,schaukeln::V,kiikuma,гычасьны
2049,schaukeln::V,kiikuma,šūpoties
2050,schaukeln::V,kiikuma,zvalstīties
2051,kriechen::V,roomama,кыссьыны
2052,kriechen::V,roomama,līst
2053,kriechen::V,roomama,rāpot
2054,schwimmen::V,ujuma,уявны
2055,schwimmen::V,ujuma,peldēt
2056,tauchen::V,sukelduma,сунавны
2057,tauchen::V,sukelduma,gremdēties
2058,rudern::V,sõudma,пелысасьны
2059,rudern::V,sõudma,airēt
2060,rudern::V,sõudma,irties
2061,fahren::V,sõitma,мунны
2062,fahren::V,sõitma,braukt
2063,fliegen::V,lendama,лэбны
2064,fliegen::V,lendama,lidot
2065,fliegen::V,lendama,laisties
2066,gehen::V,käima,мyнны
2067,gehen::V,käima,iet
2068,gehen::V,minema,мyнны
2069,gehen::V,minema,iet
2070,weggehen::V,ära minema,мунавны
2071,weggehen::V,ära minema,aiziet
2072,weggehen::V,välja minema,мунавны
2073,weggehen::V,välja minema,aiziet
2074,abfahren::V,väljuma,мӧдӧдчыны
2075,abfahren::V,väljuma,atiet
2076,abfahren::V,väljuma,aizbraukt
2077,abfahren::V,ära sõitma,мӧдӧдчыны
2078,abfahren::V,ära sõitma,atiet
2079,abfahren::V,ära sõitma,aizbraukt
2080,anhalten::V,peatuma,джӧмдыны
2081,anhalten::V,peatuma,apstāties
2082,hineingehen::V,sisenema,пырны
2083,hineingehen::V,sisenema,ieiet
2084,hineingehen::V,sisse minema,пырны
2085,hineingehen::V,sisse minema,ieiet
2086,eintreten::V,sisenema,пырны
2087,eintreten::V,sisenema,ienākt
2088,eintreten::V,sisse astuma,пырны
2089,eintreten::V,sisse astuma,ienākt
2090,kommen::V,tulema,воны
2091,kommen::V,tulema,локны
2092,kommen::V,tulema,nākt
2093,ankommen::V,saabuma,воны
2094,ankommen::V,saabuma,локны
2095,ankommen::V,saabuma,nonākt
2096,ankommen::V,saabuma,ierasties
2097,zurückkommen::V,tagasi tulema,косны
2098,zurückkommen::V,tagasi tulema,бергӧдчыны
2099,zurückkommen::V,tagasi tulema,atgriezties
2100,bleiben::V,jääma,кольны
2101,bleiben::V,jääma,palikt
2102,warten::V,ootama,виччысьны
2103,warten::V,ootama,gaidīt
2104,erwarten::V,ootama,виччысьны
2105,erwarten::V,ootama,sagaidīt
2106,erwarten::V,lootma,виччысьны
2107,erwarten::V,lootma,sagaidīt
2108,suchen::V,otsima,корсьны
2109,suchen::V,otsima,meklēt
2110,finden::V,leidma,казявны
2111,finden::V,leidma,rast
2112,finden::V,leidma,atrast
2113,versuchen::V,püüdma,заводитчывны
2114,versuchen::V,püüdma,mēģināt
2115,versuchen::V,üritama,заводитчывны
2116,versuchen::V,üritama,mēģināt
2117,versuchen::V,katsetama,заводитчывны
2118,versuchen::V,katsetama,mēģināt
2119,vorbereiten::V,valmistama,дасьтыны
2120,vorbereiten::V,valmistama,gatavot
2121,vorbereiten::V,valmistama,sagatavot
2122,lieben::V,armastama,радейтны
2123,lieben::V,armastama,mīlēt
2124,mögen::V,sallima,радейтны
2125,mögen::V,sallima,gribēties
2126,mögen::V,meeldima,радейтны
2127,mögen::V,meeldima,gribēties
2128,lachen::V,naerma,серавны
2129,lachen::V,naerma,серавлыны
2130,lachen::V,naerma,smiet
2131,lachen::V,naerma,smieties
2132,rühren::V,liigutama,нормӧдны
2133,rühren::V,liigutama,aizgrābt
2134,rühren::V,heldima panema,нормӧдны
2135,rühren::V,heldima panema,aizgrābt
2136,weinen::V,nutma,бӧрдны
2137,weinen::V,nutma,raudāt
2138,schimpfen::V,sõimama,видчыны
2139,schimpfen::V,sõimama,rāties
2140,schimpfen::V,sõimama,lamāties
2141,sich ärgern::V,ärrituma,скӧравны
2142,sich ärgern::V,ärrituma,īgt
2143,sich ärgern::V,ärrituma,pukoties
2144,sich ärgern::V,ärrituma,dusmoties
2145,sich ärgern::V,vihastuma,скӧравны
2146,sich ärgern::V,vihastuma,īgt
2147,sich ärgern::V,vihastuma,pukoties
2148,sich ärgern::V,vihastuma,dusmoties
2149,sich fürchten::V,kartma,повны
2150,sich fürchten::V,kartma,bīties
2151,sich fürchten::V,kartma,baidīties
2152,sich fürchten::V,hirmu tundma,повны
2153,sich fürchten::V,hirmu tundma,bīties
2154,sich fürchten::V,hirmu tundma,baidīties
2155,fürchten::V,kartma,повны
2156,fürchten::V,kartma,baidīties no
2157,fliehen::V,põgenema,пышйыны
2158,fliehen::V,põgenema,bēgt
2159,flüchten::V,põgenema,пышйыны
2160,flüchten::V,põgenema,aizbēgt
2161,sehen::V,nägema,аддзыны
2162,sehen::V,nägema,redzēt
2163,anschauen::V,vaatama,видзӧдны
2164,anschauen::V,vaatama,paraudzīties
2165,ansehen::V,vaatama,видзӧдны
2166,ansehen::V,vaatama,aplūkot
2167,hören::V,kuulma,кывны
2168,hören::V,kuulma,dzirdēt
2169,zuhören::V,kuulama,кывзыны
2170,zuhören::V,kuulama,klausīties
2171,probieren::V,proovima,видлыны
2172,probieren::V,proovima,nogaršot
2173,riechen::V,nuusutama,чушкыны
2174,riechen::V,nuusutama,ost
2175,riechen::V,nuusutama,ostīt
2176,fühlen::V,tundma,вежӧртны
2177,fühlen::V,tundma,гӧгӧрвоны
2178,fühlen::V,tundma,just
2179,fühlen::V,tundma,izjust
2180,scheinen::V,näida,кажитчыны
2181,scheinen::V,näida,šķist
2182,scheinen::V,näida,likties
2183,scheinen::V,ilmuda,кажитчыны
2184,scheinen::V,ilmuda,šķist
2185,scheinen::V,ilmuda,likties
2186,zu sehen sein::V,ilmuma,тыдавны
2187,zu sehen sein::V,ilmuma,parādīties
2188,vernehmen::V,üle kuulama,кывны
2189,vernehmen::V,üle kuulama,saklausīt
2190,frieren::V,külmetada,кынмыны
2191,frieren::V,külmetada,salt
2192,tun::V,tegema,керны
2193,tun::V,tegema,darīt
2194,können::V,võima,кужны
2195,können::V,võima,prast
2196,können::V,oskama,кужны
2197,können::V,oskama,prast
2198,wollen::V,tahtma,кӧсйыны
2199,wollen::V,tahtma,gribēt
2200,anfangen::V,hakkama,заводитны
2201,anfangen::V,hakkama,пондыны
2202,anfangen::V,hakkama,sākt
2203,anfangen::V,hakkama,iesākt
2204,anfangen::V,alustama,заводитны
2205,anfangen::V,alustama,пондыны
2206,anfangen::V,alustama,sākt
2207,anfangen::V,alustama,iesākt
2208,beenden::V,lõpetama,помавны
2209,beenden::V,lõpetama,beigt
2210,beenden::V,lõpetama,pabeigt
2211,aufhören::V,lakkama,дугӧдны
2212,aufhören::V,lakkama,pārtraukt
2213,gelingen::V,õnnestuma,артмыны
2214,gelingen::V,õnnestuma,izdoties
2215,geraten::V,jõudma,сюрны
2216,geraten::V,jõudma,веськавны
2217,geraten::V,jõudma,veikties
2218,öffnen::V,avama,восьтыны
2219,öffnen::V,avama,atvērt
2220,öffnen::V,avama,attaisīt
2221,schließen::V,sulgema,пӧдлавны
2222,schließen::V,sulgema,slēgt
2223,schließen::V,sulgema,aizvērt
2224,schließen::V,sulgema,aiztaisīt
2225,stellen::V,panema,сувтӧдны
2226,stellen::V,panema,likt
2227,stellen::V,panema,nolikt
2228,stellen::V,asetama,сувтӧдны
2229,stellen::V,asetama,likt
2230,stellen::V,asetama,nolikt
2231,setzen::V,panema,пуксьӧдны
2232,setzen::V,panema,sēdināt
2233,legen::V,panema,пуктыны
2234,legen::V,panema,likt
2235,legen::V,asetama,пуктыны
2236,legen::V,asetama,likt
2237,berühren::V,riivama,вӧрзьӧдны
2238,berühren::V,riivama,инмӧдчывны
2239,berühren::V,riivama,skart
2240,berühren::V,riivama,aizskart
2241,berühren::V,puudutama,вӧрзьӧдны
2242,berühren::V,puudutama,инмӧдчывны
2243,berühren::V,puudutama,skart
2244,berühren::V,puudutama,aizskart
2245,verbinden::V,ühendama,йитны
2246,verbinden::V,ühendama,saistīt
2247,verbinden::V,ühendama,savienot
2248,bedecken::V,katma,вевттьыны
2249,bedecken::V,katma,apsegt
2250,bedecken::V,katma,pārsegt
2251,aufhängen::V,riputama,ӧшӧдны
2252,aufhängen::V,riputama,джагӧдны
2253,aufhängen::V,riputama,uzkārt
2254,anzünden::V,süütama,ӧзтыны
2255,anzünden::V,süütama,aizdegt
2256,anzünden::V,süütama,aizdedzināt
2257,aufheben::V,üles tõstma,чеччӧдны
2258,aufheben::V,üles tõstma,сувтӧдны
2259,aufheben::V,üles tõstma,pacelt
2260,zurücklassen::V,jätma,кольны
2261,zurücklassen::V,jätma,atstāt
2262,verlieren::V,kaotama,воштыны
2263,verlieren::V,kaotama,zaudēt
2264,verlieren::V,kaotama,pazaudēt
2265,fallen lassen::V,maha pillama,уськӧдны
2266,fallen lassen::V,maha pillama,nomest
2267,fallen lassen::V,kukkuda laskma,уськӧдны
2268,fallen lassen::V,kukkuda laskma,nomest
2269,machen::V,tegema,вӧчны
2270,machen::V,tegema,лӧсьӧдны
2271,machen::V,tegema,darīt
2272,herstellen::V,valmistama,лӧсьӧдны
2273,herstellen::V,valmistama,ražot
2274,herstellen::V,valmistama,izgatavot
2275,bauen::V,ehitama,лэптыны
2276,bauen::V,ehitama,celt
2277,bauen::V,ehitama,būvēt
2278,reparieren::V,parandama,дзоньтавны
2279,reparieren::V,parandama,labot
2280,reparieren::V,parandama,remontēt
2281,verbessern::V,parandama,бурмӧдны
2282,verbessern::V,parandama,labot
2283,verbessern::V,parandama,izlabot
2284,ändern::V,muutma,вежны
2285,ändern::V,muutma,mainīt
2286,ändern::V,ümber tegema,вежны
2287,ändern::V,ümber tegema,mainīt
2288,graben::V,kaevama,кодйыны
2289,graben::V,kaevama,rakt
2290,beugen::V,painutama,куснявны
2291,beugen::V,painutama,liekt
2292,biegen::V,painutama,куснявны
2293,biegen::V,painutama,liekt
