,Concept_ID,ku,lv
1562,überall::ADV,li her derê,visur
1563,nicht::ADV,ne,oз
1564,nicht::ADV,ne,ne
1565,nicht::ADV,nîn,oз
1566,nicht::ADV,nîn,ne
1567,nicht::ADV,tine,oз
1568,nicht::ADV,tine,ne
1569,ein wenig::ADV,hebkî,неуна
1570,ein wenig::ADV,hebkî,drusku
1571,kaum::ADV,tema,мырдэм
1572,kaum::ADV,tema,diezin vai
1573,kaum::ADV,himangi,мырдэм
1574,kaum::ADV,himangi,diezin vai
1575,sehr::ADV,gelek,зэв
1576,sehr::ADV,gelek,ļoti
1577,sehr::ADV,gelek,gaužām
1578,so::ADV,weha,тадз
1579,so::ADV,weha,сідз
1580,so::ADV,weha,tā
1581,so::ADV,weha,tik
1582,noch::ADV,hêj,на
1583,noch::ADV,hêj,нӧшта
1584,noch::ADV,hêj,vēl
1585,noch::ADV,dîsa,на
1586,noch::ADV,dîsa,нӧшта
1587,noch::ADV,dîsa,vēl
1588,nur::ADV,tenê,куш
1589,nur::ADV,tenê,сӧмын
1590,nur::ADV,tenê,vien
1591,nur::ADV,tenê,tikai
1592,nur::ADV,bes,куш
1593,nur::ADV,bes,сӧмын
1594,nur::ADV,bes,vien
1595,nur::ADV,bes,tikai
1596,schon::ADV,hew,нин
1597,schon::ADV,hew,jau
1598,wieder::ADV,jar din,бара
1599,wieder::ADV,jar din,atkal
1600,wieder::ADV,dîsa,бара
1601,wieder::ADV,dîsa,atkal
1602,vergebens::ADV,deya çun,весьшӧрӧ
1603,vergebens::ADV,deya çun,velti
1604,vergebens::ADV,îfleh bûn,весьшӧрӧ
1605,vergebens::ADV,îfleh bûn,velti
1606,vor::PRP,li ber,водзын
1607,vor::PRP,li ber,priekš
1608,hinter::PRP,li pişt,бӧрнын
1609,hinter::PRP,li pişt,aiz
1610,unter::PRP,li bin,улын
1611,unter::PRP,li bin,zem
1612,durch::PRP,kura,пыр
1613,durch::PRP,kura,пырыс
1614,durch::PRP,kura,caur
1615,durch::PRP,kura,cauri
1616,neben::PRP,li ba,бердын
1617,neben::PRP,li ba,līdzās
1618,zwischen::PRP,nabeyne,костын
1619,zwischen::PRP,nabeyne,starp
1620,zwischen::PRP,di nav...da,костын
1621,zwischen::PRP,di nav...da,starp
1622,wegen::PRP,ji bo,вӧсна
1623,wegen::PRP,ji bo,pēc
1624,wegen::PRP,ji ber,вӧсна
1625,wegen::PRP,ji ber,pēc
1626,dies::PRN,ev,тайӧ
1627,dies::PRN,ev,šis
1628,das::PRN,ev,ciйö
1629,das::PRN,ev,tas
1630,alles::PRN,hemû,став
1631,alles::PRN,hemû,viss
1632,ich::PRN,ez,ме
1633,ich::PRN,ez,es
1634,du::PRN,tu,тэ
1635,du::PRN,tu,tu
1636,er::PRN,wî,сійӧ
1637,er::PRN,wî,viņš
1638,wir::PRN,êm,ми
1639,wir::PRN,êm,mēs
1640,ihr::PRN,hûn,тi
1641,ihr::PRN,hûn,jūs
1642,sie::PRN,we,найö
1643,sie::PRN,we,viņi
1644,sie::PRN,we,viņas
1645,was::FPRN,çi,мый
1646,was::FPRN,çi,kas
1647,wer::FPRN,ki,код
1648,wer::FPRN,ki,kas
1649,wo::FADV,li ku dere,кыті
1650,wo::FADV,li ku dere,kur
1651,wohin::FADV,li ku dere,кытчӧ
1652,wohin::FADV,li ku dere,kurp
1653,wohin::FADV,li ku dere,uz kurieni
1654,wie::FADV,çawa,кыдзи
1655,wie::FADV,çawa,kā
1656,warum::FADV,çima,мыйла
1657,warum::FADV,çima,kāpēc
1658,wieviel::FNUM,çend,кымын
1659,wieviel::FNUM,çend,cik
1660,eins::NUM,yek,ӧтик
1661,eins::NUM,yek,viens
1662,zwei::NUM,didu,кык
1663,zwei::NUM,didu,divi
1664,drei::NUM,sisê,куим
1665,drei::NUM,sisê,trīs
1666,vier::NUM,çar,нель
1667,vier::NUM,çar,četri
1668,fünf::NUM,penç,вит
1669,fünf::NUM,penç,pieci
1670,sechs::NUM,şeş,квайт
1671,sechs::NUM,şeş,seši
1672,sieben::NUM,heft,сизим
1673,sieben::NUM,heft,septiņi
1674,acht::NUM,heşt,кӧкъямыс
1675,acht::NUM,heşt,astoņi
1676,neun::NUM,neh,ӧкмыс
1677,neun::NUM,neh,deviņi
1678,zehn::NUM,deh,дас
1679,zehn::NUM,deh,desmit
1680,elf::NUM,yazdeh,дас ӧтик
1681,elf::NUM,yazdeh,vienpadsmit
1682,zwölf::NUM,diwazdeh,дас кык
1683,zwölf::NUM,diwazdeh,divpadsmit
1684,zwanzig::NUM,bîst,кызь
1685,zwanzig::NUM,bîst,divdesmit
1686,dreißig::NUM,sih,комын
1687,dreißig::NUM,sih,trīsdesmit
1688,vierzig::NUM,çil,нелямын
1689,vierzig::NUM,çil,četrdesmit
1690,fünfzig::NUM,pençi,ветымын
1691,fünfzig::NUM,pençi,piecdesmit
1692,sechzig::NUM,şêst,квайтымын
1693,sechzig::NUM,şêst,sešdesmit
1694,siebzig::NUM,heftê,сизимдас
1695,siebzig::NUM,heftê,septiņdesmit
1696,achtzig::NUM,heştê,кӧкъямысдас
1697,achtzig::NUM,heştê,astoņdesmit
1698,neunzig::NUM,nod,ӧкмысдас
1699,neunzig::NUM,nod,deviņdesmit
1700,hundert::NUM,sêd,сё
1701,hundert::NUM,sêd,simt
1702,tausend::NUM,hezar,сюрс
1703,tausend::NUM,hezar,tūkstoš
1704,und::CNJ,û,и
1705,und::CNJ,û,un
1706,oder::CNJ,an,либӧ
1707,oder::CNJ,an,jeb
1708,oder::CNJ,yan,либӧ
1709,oder::CNJ,yan,jeb
1710,stehen::V,sekinîn,сулавны
1711,stehen::V,sekinîn,stāvēt
1712,sitzen::V,rûniştin,пукавны
1713,sitzen::V,rûniştin,sēdēt
1714,liegen::V,paldan,куйлыны
1715,liegen::V,paldan,gulēt
1716,hängen::V,darve kirin,ӧшавны
1717,hängen::V,darve kirin,karāties
1718,werden::V,bûn,лоны
1719,werden::V,bûn,tapt
1720,passieren::V,hatin holê,лоны
1721,passieren::V,hatin holê,notikt
1722,passieren::V,hatin serê kesî,лоны
1723,passieren::V,hatin serê kesî,notikt
1724,beginnen::V,li dest pêkirin,кутчысьны
1725,beginnen::V,li dest pêkirin,кутны
1726,beginnen::V,li dest pêkirin,sākties
1727,enden::V,xalas bû,помасьны
1728,enden::V,xalas bû,beigties
1729,wechseln::V,guherandin,вежсьыны
1730,wechseln::V,guherandin,mainīties
1731,wechseln::V,dêgiş kirin,вежсьыны
1732,wechseln::V,dêgiş kirin,mainīties
1733,aufgehen[Sonne]::V,hilatin,петны
1734,aufgehen[Sonne]::V,hilatin,lēkt
1735,aufgehen[Sonne]::V,hilatin,uzlēkt
1736,untergehen[Sonne]::V,çun ava,пуксьыны
1737,untergehen[Sonne]::V,çun ava,noiet
1738,untergehen[Sonne]::V,çun ava,rietēt
1739,scheinen[Sonne]::V,şewk de,югъявны
1740,scheinen[Sonne]::V,şewk de,югвидзны
1741,scheinen[Sonne]::V,şewk de,spīdēt
1742,donnern::V,gire-gir,гымавны
1743,donnern::V,gire-gir,dārdēt
1744,wehen::V,ba le de,пӧльтны
1745,wehen::V,ba le de,pūst
1746,strömen::V,xwe girtin,киссьыны
1747,strömen::V,xwe girtin,līt
1748,strömen::V,xwe girtin,plūst
1749,fließen::V,herikîn,визувтны
1750,fließen::V,herikîn,tecēt
1751,sich drehen::V,xwe zivirandin,бергавны
1752,sich drehen::V,xwe zivirandin,grozīties
1753,schwanken::V,hejandin,легны
1754,schwanken::V,hejandin,лайкъявны
1755,schwanken::V,hejandin,līgoties
1756,schwanken::V,hejandin,grīļoties
1757,schwingen::V,libakirin,лайкъявны
1758,schwingen::V,libakirin,люллявны
1759,schwingen::V,libakirin,vēzēties
1760,fallen::V,ketin,усьны
1761,fallen::V,ketin,krist
1762,brennen::V,şewitîn,сотчыны
1763,brennen::V,şewitîn,degt
1764,rauchen::V,kişandin,тшынӧдны
1765,rauchen::V,kişandin,dūmot
1766,regnen::V,bahran tê,зэрны
1767,regnen::V,bahran tê,līt
1768,gefrieren::V,qefilandin,кынмыны
1769,gefrieren::V,qefilandin,sasalt
1770,tauen::V,helandin,сывны
1771,tauen::V,helandin,kust
1772,schmelzen::V,helandin,сывны
1773,schmelzen::V,helandin,kust
1774,schmelzen::V,helandin,nokust
1775,trocknen::V,zuwabûn,косьмыны
1776,trocknen::V,zuwabûn,žūt
1777,trocknen::V,zuwabûn,kaltēties
1778,sieden::V,kelîn,пуны
1779,sieden::V,kelîn,virt
1780,sieden::V,kelîn,vārīties
1781,faulen::V,xerabûn,сісьмыны
1782,faulen::V,xerabûn,pūt
1783,faulen::V,xerabûn,trudēt
1784,verfaulen::V,xerabûn,сісьмыны
1785,verfaulen::V,xerabûn,sapūt
1786,verfaulen::V,xerabûn,satrūdēt
1787,reißen::V,jêkirin,орны
1788,reißen::V,jêkirin,plīst
1789,reißen::V,jêkirin,satrūkt
1790,versinken::V,xerq bûn,вӧйны
1791,versinken::V,xerq bûn,grimt
1792,versinken::V,xerq bûn,nogrimt
1793,vergehen::V,derbas bûn,кольны
1794,vergehen::V,derbas bûn,ордйыны
1795,vergehen::V,derbas bûn,paiet
1796,erscheinen::V,peyda bûn,петкӧдчыны
1797,erscheinen::V,peyda bûn,parādīties
1798,verschwinden::V,wendabûn,бырны
1799,verschwinden::V,wendabûn,nozust
1800,sinken::V,noq bûn,вӧйны
1801,sinken::V,noq bûn,kristies
1802,abnehmen::V,kêm bûn,чинны
1803,abnehmen::V,kêm bûn,noplakt
1804,abnehmen::V,kêm bûn,mazināties
1805,zunehmen::V,qelew bûn,содны
1806,zunehmen::V,qelew bûn,ыдждыны
1807,zunehmen::V,qelew bûn,pieaugt
1808,zunehmen::V,qelew bûn,pieņemties
1809,steigen::V,hildan,лыбны
1810,steigen::V,hildan,kāpt
1811,wachsen::V,mezin bûn,быдмыны
1812,wachsen::V,mezin bûn,augt
1813,glänzen::V,biriqîn,югъявны
1814,glänzen::V,biriqîn,дзирдавны
1815,glänzen::V,biriqîn,zaigot
1816,glänzen::V,biriqîn,laistīties
1817,funkeln::V,çikisîn,югъявны
1818,funkeln::V,çikisîn,дзирдавны
1819,funkeln::V,çikisîn,mirdzēt
1820,funkeln::V,çikisîn,dzirkstēt
1821,lärmen::V,guşîn,жувгыны
1822,lärmen::V,guşîn,ыугыны
1823,lärmen::V,guşîn,шумитны
1824,lärmen::V,guşîn,ālēties
1825,lärmen::V,guşîn,trokšņot
1826,läuten::V,lê de,жургыны
1827,läuten::V,lê de,zvanīt
1828,klingeln::V,sîl dan,звӧнитны
1829,klingeln::V,sîl dan,zvanīt
1830,klingeln::V,ringerin,звӧнитны
1831,klingeln::V,ringerin,zvanīt
1832,klirren::V,zingzing hat,гольскöдчыны
1833,klirren::V,zingzing hat,tinkšķēt
1834,klirren::V,zingzing hat,džinkstēt
1835,brausen::V,guşîn,буавны
1836,brausen::V,guşîn,krākt
1837,brausen::V,guşîn,brāzmot
1838,rauschen::V,guşîn,кышакывны
1839,rauschen::V,guşîn,šalkt
1840,klingen::V,deng pe ketin,шыавны
1841,klingen::V,deng pe ketin,юргыны
1842,klingen::V,deng pe ketin,skanēt
1843,klingen::V,deng pe ketin,izklausīties
1844,bellen::V,kewtîn,увтны
1845,bellen::V,kewtîn,riet
1846,heulen::V,ûrîn,омлявны
1847,heulen::V,ûrîn,вурзавны
1848,heulen::V,ûrîn,kaukt
1849,heulen::V,ûrîn,gaudot
1850,blasen::V,puf kirin,пӧльтны
1851,blasen::V,puf kirin,pūst
1852,pfeifen::V,fîkandin,шутьлявны
1853,pfeifen::V,fîkandin,svilpt
1854,pfeifen::V,fîkandin,svilpot
1855,schreien::V,qîrîn,горзыны
1856,schreien::V,qîrîn,brēkt
1857,schreien::V,qîrîn,kliegt
1858,stöhnen::V,nalîn,ымзыны
1859,stöhnen::V,nalîn,vaidēt
1860,zittern::V,hejîn,тіравны
1861,zittern::V,hejîn,drebēt
1862,leben::V,jihîn,овны
1863,leben::V,jihîn,dzīvot
1864,geboren werden::V,hatin dinyê,чужны
1865,geboren werden::V,hatin dinyê,dzimt
1866,geboren werden::V,bûn,чужны
1867,geboren werden::V,bûn,dzimt
1868,atmen::V,hilmijîn,кашкыны
1869,atmen::V,hilmijîn,пошиктыны
1870,atmen::V,hilmijîn,elpot
1871,trinken::V,vexwarin,юны
1872,trinken::V,vexwarin,dzert
1873,essen::V,xwarin,сёйны
1874,essen::V,xwarin,ēst
1875,schlucken::V,daqulbandin,ньылавны
1876,schlucken::V,daqulbandin,rīt
1877,müde werden::V,betilîln,мудзны
1878,müde werden::V,betilîln,nokust
1879,müde werden::V,qerimîn,мудзны
1880,müde werden::V,qerimîn,nokust
1881,einschlafen::V,razan,ланьтны
1882,einschlafen::V,razan,унмовсьны
1883,einschlafen::V,razan,iemigt
1884,einschlafen::V,razan,aizmigt
1885,schlafen::V,razan,узьны
1886,schlafen::V,razan,gulēt
1887,schlafen::V,razandin,узьны
1888,schlafen::V,razandin,gulēt
1889,aufwachen::V,şiyarbûn,садьмыны
1890,aufwachen::V,şiyarbûn,mosties
1891,aufstehen::V,rabûn,чеччыны
1892,aufstehen::V,rabûn,celties
1893,sich erholen::V,baş bûn,шойччыны
1894,sich erholen::V,baş bûn,atžirgt
1895,sich erholen::V,baş bûn,atpūsties
1896,krank werden::V,nexweş kêt,висьмыны
1897,krank werden::V,nexweş kêt,sasirgt
1898,krank sein::V,nexweş bû,висьны
1899,krank sein::V,nexweş bû,slimot
1900,schmerzen::V,êşandin,висьны
1901,schmerzen::V,êşandin,sāpēt
1902,schmerzen::V,êşandin,smelgt
1903,husten::V,kuxin,кызны
1904,husten::V,kuxin,klepot
1905,genesen::V,baş bûn,бурдны
1906,genesen::V,baş bûn,veseļoties
1907,sterben::V,mirin,кувны
1908,sterben::V,mirin,mirt
1909,sterben::V,mirin,nomirt
1910,umkommen::V,mirin,кувны
1911,umkommen::V,mirin,apsprāgt
1912,umkommen::V,mirin,aiziet bojā
1913,sich bewegen::V,leqîn,вӧрзьыны
1914,sich bewegen::V,leqîn,virzīties
1915,sich rühren::V,leqîn,вӧрны
1916,sich rühren::V,leqîn,вӧрӧдчыны
1917,sich rühren::V,leqîn,sagrozīties
1918,sich erheben::V,rabûn,сувтны
1919,sich erheben::V,rabûn,piecelties
1920,sich setzen::V,runiştin,пуксьыны
1921,sich setzen::V,runiştin,sēsties
1922,hinfallen::V,kêtin,усьны
1923,hinfallen::V,kêtin,sabirt
1924,hinfallen::V,kêtin,pakrist
1925,laufen::V,meşîn,мyнны
1926,laufen::V,meşîn,iet
1927,laufen::V,meşîn,skraidīt
1928,schreiten::V,meşkirin,восьлавны
1929,schreiten::V,meşkirin,soļot
1930,spazierengehen::V,gerandin,гуляйтны
1931,spazierengehen::V,gerandin,staigāt
1932,spazierengehen::V,gerandin,pastaigāties
1933,eilen::V,lezandin,тэрмасьны
1934,eilen::V,lezandin,traukt
1935,sich beeilen::V,zûkirin,тэрмасьны
1936,sich beeilen::V,zûkirin,steigties
1937,sich beeilen::V,zûkirin,pasteigties
1938,sausen::V,fîzîn,тӧвзьыны
1939,sausen::V,fîzîn,drāzt
1940,sausen::V,fîzîn,brāzties
1941,rennen::V,baz dan,котӧртны
1942,rennen::V,baz dan,skriet
1943,springen::V,hilpekîn,чеччавны
1944,springen::V,hilpekîn,lēkt
1945,klettern::V,hilperikîn,кышасьны
1946,klettern::V,hilperikîn,кавшасьны
1947,klettern::V,hilperikîn,kāpt
1948,klettern::V,hilperikîn,rāpties
1949,schaukeln::V,lorandin,гычасьны
1950,schaukeln::V,lorandin,šūpoties
1951,schaukeln::V,lorandin,zvalstīties
1952,kriechen::V,xuşandin,кыссьыны
1953,kriechen::V,xuşandin,līst
1954,kriechen::V,xuşandin,rāpot
1955,schwimmen::V,avjenîn,уявны
1956,schwimmen::V,avjenîn,peldēt
1957,tauchen::V,qutxuyardin,сунавны
1958,tauchen::V,qutxuyardin,gremdēties
1959,tauchen::V,noqîn,сунавны
1960,tauchen::V,noqîn,gremdēties
1961,rudern::V,qaîq ajotin,пелысасьны
1962,rudern::V,qaîq ajotin,airēt
1963,rudern::V,qaîq ajotin,irties
1964,fahren::V,ajotin,мунны
1965,fahren::V,ajotin,braukt
1966,fliegen::V,firîn,лэбны
1967,fliegen::V,firîn,lidot
1968,fliegen::V,firîn,laisties
1969,gehen::V,çûn,мyнны
1970,gehen::V,çûn,iet
1971,weggehen::V,çûn,мунавны
1972,weggehen::V,çûn,aiziet
1973,abfahren::V,çûyin,мӧдӧдчыны
1974,abfahren::V,çûyin,atiet
1975,abfahren::V,çûyin,aizbraukt
1976,anhalten::V,rawestîn,джӧмдыны
1977,anhalten::V,rawestîn,apstāties
1978,hineingehen::V,ketin hundir,пырны
1979,hineingehen::V,ketin hundir,ieiet
1980,eintreten::V,têketin,пырны
1981,eintreten::V,têketin,ienākt
1982,kommen::V,hatin,воны
1983,kommen::V,hatin,локны
1984,kommen::V,hatin,nākt
1985,ankommen::V,gihan,воны
1986,ankommen::V,gihan,локны
1987,ankommen::V,gihan,nonākt
1988,ankommen::V,gihan,ierasties
1989,ankommen::V,gihîştin,воны
1990,ankommen::V,gihîştin,локны
1991,ankommen::V,gihîştin,nonākt
1992,ankommen::V,gihîştin,ierasties
1993,zurückkommen::V,vegerandin,косны
1994,zurückkommen::V,vegerandin,бергӧдчыны
1995,zurückkommen::V,vegerandin,atgriezties
1996,bleiben::V,sekinîn,кольны
1997,bleiben::V,sekinîn,palikt
1998,warten::V,payîn,виччысьны
1999,warten::V,payîn,gaidīt
2000,erwarten::V,payîn,виччысьны
2001,erwarten::V,payîn,sagaidīt
2002,suchen::V,lêgerîn,корсьны
2003,suchen::V,lêgerîn,meklēt
2004,finden::V,peyda kirin,казявны
2005,finden::V,peyda kirin,rast
2006,finden::V,peyda kirin,atrast
2007,versuchen::V,çeribandin,заводитчывны
2008,versuchen::V,çeribandin,mēģināt
2009,vorbereiten::V,amade kirin,дасьтыны
2010,vorbereiten::V,amade kirin,gatavot
2011,vorbereiten::V,amade kirin,sagatavot
2012,lieben::V,hez kirin,радейтны
2013,lieben::V,hez kirin,mīlēt
2014,mögen::V,dil kirin,радейтны
2015,mögen::V,dil kirin,gribēties
2016,lachen::V,kenîn,серавны
2017,lachen::V,kenîn,серавлыны
2018,lachen::V,kenîn,smiet
2019,lachen::V,kenîn,smieties
2020,rühren::V,hêjan,нормӧдны
2021,rühren::V,hêjan,aizgrābt
2022,weinen::V,girîn,бӧрдны
2023,weinen::V,girîn,raudāt
2024,schimpfen::V,pevçûn,видчыны
2025,schimpfen::V,pevçûn,rāties
2026,schimpfen::V,pevçûn,lamāties
2027,sich ärgern::V,enirîn,скӧравны
2028,sich ärgern::V,enirîn,īgt
2029,sich ärgern::V,enirîn,pukoties
2030,sich ärgern::V,enirîn,dusmoties
2031,sich fürchten::V,tirsîn,повны
2032,sich fürchten::V,tirsîn,bīties
2033,sich fürchten::V,tirsîn,baidīties
2034,fürchten::V,tirsin,повны
2035,fürchten::V,tirsin,baidīties no
2036,fliehen::V,bazdan,пышйыны
2037,fliehen::V,bazdan,bēgt
2038,flüchten::V,revîn,пышйыны
2039,flüchten::V,revîn,aizbēgt
2040,sehen::V,dîtin,аддзыны
2041,sehen::V,dîtin,redzēt
2042,anschauen::V,sêr kirin,видзӧдны
2043,anschauen::V,sêr kirin,paraudzīties
2044,ansehen::V,hesibandin,видзӧдны
2045,ansehen::V,hesibandin,aplūkot
2046,hören::V,guhdar jirin,кывны
2047,hören::V,guhdar jirin,dzirdēt
2048,zuhören::V,guhdarî kirin,кывзыны
2049,zuhören::V,guhdarî kirin,klausīties
2050,probieren::V,tehm kirin,видлыны
2051,probieren::V,tehm kirin,nogaršot
2052,riechen::V,bihn kirin,чушкыны
2053,riechen::V,bihn kirin,ost
2054,riechen::V,bihn kirin,ostīt
2055,fühlen::V,hîs kirin,вежӧртны
2056,fühlen::V,hîs kirin,гӧгӧрвоны
2057,fühlen::V,hîs kirin,just
2058,fühlen::V,hîs kirin,izjust
2059,scheinen::V,xoyer kir,кажитчыны
2060,scheinen::V,xoyer kir,šķist
2061,scheinen::V,xoyer kir,likties
2062,zu sehen sein::V,diyar bûn,тыдавны
2063,zu sehen sein::V,diyar bûn,parādīties
2064,vernehmen::V,bihîstin,кывны
2065,vernehmen::V,bihîstin,saklausīt
2066,frieren::V,qerişîn,кынмыны
2067,frieren::V,qerişîn,salt
2068,tun::V,kirin,керны
2069,tun::V,kirin,darīt
2070,können::V,karin,кужны
2071,können::V,karin,prast
2072,wollen::V,xwestîn,кӧсйыны
2073,wollen::V,xwestîn,gribēt
2074,anfangen::V,dest pêkirin,заводитны
2075,anfangen::V,dest pêkirin,пондыны
2076,anfangen::V,dest pêkirin,sākt
2077,anfangen::V,dest pêkirin,iesākt
2078,beenden::V,xelas kirin,помавны
2079,beenden::V,xelas kirin,beigt
2080,beenden::V,xelas kirin,pabeigt
2081,aufhören::V,xelas kirin,дугӧдны
2082,aufhören::V,xelas kirin,pārtraukt
2083,gelingen::V,çe bûn,артмыны
2084,gelingen::V,çe bûn,izdoties
2085,geraten::V,qewîmîn,сюрны
2086,geraten::V,qewîmîn,веськавны
2087,geraten::V,qewîmîn,veikties
2088,öffnen::V,vekirin,восьтыны
2089,öffnen::V,vekirin,atvērt
2090,öffnen::V,vekirin,attaisīt
2091,schließen::V,girtin,пӧдлавны
2092,schließen::V,girtin,slēgt
2093,schließen::V,girtin,aizvērt
2094,schließen::V,girtin,aiztaisīt
2095,stellen::V,danîn,сувтӧдны
2096,stellen::V,danîn,likt
2097,stellen::V,danîn,nolikt
2098,setzen::V,rûniştin,пуксьӧдны
2099,setzen::V,rûniştin,sēdināt
2100,legen::V,danîn,пуктыны
2101,legen::V,danîn,likt
2102,legen::V,razandin,пуктыны
2103,legen::V,razandin,likt
2104,berühren::V,lêketin,вӧрзьӧдны
2105,berühren::V,lêketin,инмӧдчывны
2106,berühren::V,lêketin,skart
2107,berühren::V,lêketin,aizskart
2108,verbinden::V,anîn pê,йитны
2109,verbinden::V,anîn pê,saistīt
2110,verbinden::V,anîn pê,savienot
2111,bedecken::V,sergirtin,вевттьыны
2112,bedecken::V,sergirtin,apsegt
2113,bedecken::V,sergirtin,pārsegt
2114,aufhängen::V,aliqandin,ӧшӧдны
2115,aufhängen::V,aliqandin,джагӧдны
2116,aufhängen::V,aliqandin,uzkārt
2117,anzünden::V,pêxistin,ӧзтыны
2118,anzünden::V,pêxistin,aizdegt
2119,anzünden::V,pêxistin,aizdedzināt
2120,aufheben::V,hildan,чеччӧдны
2121,aufheben::V,hildan,сувтӧдны
2122,aufheben::V,hildan,pacelt
2123,zurücklassen::V,hiştin,кольны
2124,zurücklassen::V,hiştin,atstāt
2125,zurücklassen::V,vehiştin,кольны
2126,zurücklassen::V,vehiştin,atstāt
2127,verlieren::V,wendakirin,воштыны
2128,verlieren::V,wendakirin,zaudēt
2129,verlieren::V,wendakirin,pazaudēt
2130,fallen lassen::V,xistin bixe,уськӧдны
2131,fallen lassen::V,xistin bixe,nomest
2132,fallen lassen::V,xistin,уськӧдны
2133,fallen lassen::V,xistin,nomest
2134,machen::V,kirin,вӧчны
2135,machen::V,kirin,лӧсьӧдны
2136,machen::V,kirin,darīt
2137,machen::V,çêkirin,вӧчны
2138,machen::V,çêkirin,лӧсьӧдны
2139,machen::V,çêkirin,darīt
2140,herstellen::V,çê kirin,лӧсьӧдны
2141,herstellen::V,çê kirin,ražot
2142,herstellen::V,çê kirin,izgatavot
2143,herstellen::V,peyda kirin,лӧсьӧдны
2144,herstellen::V,peyda kirin,ražot
2145,herstellen::V,peyda kirin,izgatavot
2146,bauen::V,lêkirin,лэптыны
2147,bauen::V,lêkirin,celt
2148,bauen::V,lêkirin,būvēt
2149,reparieren::V,veherînerîn,дзоньтавны
2150,reparieren::V,veherînerîn,labot
2151,reparieren::V,veherînerîn,remontēt
2152,verbessern::V,sererastkirin,бурмӧдны
2153,verbessern::V,sererastkirin,labot
2154,verbessern::V,sererastkirin,izlabot
2155,ändern::V,degiş kirin,вежны
2156,ändern::V,degiş kirin,mainīt
2157,graben::V,kolandin,кодйыны
2158,graben::V,kolandin,rakt
2159,beugen::V,tewîn,куснявны
2160,beugen::V,tewîn,liekt
2161,beugen::V,xwar kirin,куснявны
2162,beugen::V,xwar kirin,liekt
2163,biegen::V,tewandin,куснявны
2164,biegen::V,tewandin,liekt
2165,biegen::V,xwarkirin,куснявны
2166,biegen::V,xwarkirin,liekt
2167,drehen::V,fitilandin,бергӧдлыны
2168,drehen::V,fitilandin,griezt
2169,wenden::V,zivîrin,бергӧдны
2170,wenden::V,zivîrin,apgriezt
2171,umdrehen::V,vegerandin,бергӧдны
2172,umdrehen::V,vegerandin,apgriezt
2173,heben::V,hildan,лэптыны
2174,heben::V,hildan,celt
2175,heben::V,hildan,cilāt
2176,heben::V,hildan,pacelt
2177,hochheben::V,hildan,кыпӧдны
2178,hochheben::V,hildan,pacelt
2179,ergreifen::V,dest avêtin,кутны
2180,ergreifen::V,dest avêtin,paķert
2181,ergreifen::V,dest avêtin,satvert
2182,halten::V,hîştin,кутны
2183,halten::V,hîştin,turēt
2184,halten::V,hîştin,saturēt
2185,halten::V,sekinîn,кутны
2186,halten::V,sekinîn,turēt
2187,halten::V,sekinîn,saturēt
2188,drücken::V,pêl kirin,личкыны
2189,drücken::V,pêl kirin,топӧдны
2190,drücken::V,pêl kirin,spiest
2191,schieben::V,damdan,ӧтдортны
2192,schieben::V,damdan,йӧткыштны
2193,schieben::V,damdan,stumt
2194,kratzen::V,xurandin,гуджӧдны
2195,kratzen::V,xurandin,kasīt
2196,kratzen::V,xurandin,skrāpēt
2197,lecken::V,alastin,нювны
2198,lecken::V,alastin,lakt
2199,lecken::V,alastin,laizīt
2200,beißen::V,gez kirin,курччыны
2201,beißen::V,gez kirin,kost
2202,abreißen::V,hilşandin,орӧдны
2203,abreißen::V,hilşandin,atraut
2204,abreißen::V,hilşandin,atplēst
2205,abschneiden::V,jêkirin,вундавны
2206,abschneiden::V,jêkirin,nogriezt
2207,binden::V,girêdan,гӧрддзавны
2208,binden::V,girêdan,кӧртавны
2209,binden::V,girêdan,siet
2210,binden::V,girêdan,aptīt
2211,stecken::V,têxistin,сюйны
2212,stecken::V,têxistin,bāzt
2213,stecken::V,têxistin,spraust
2214,brechen::V,şikandin,чегны
2215,brechen::V,şikandin,lauzt
2216,brechen::V,şikandin,lauzīt
2217,klopfen::V,kutandin,камгыны
2218,klopfen::V,kutandin,klauvēt
2219,hauen::V,li dan,нӧйнты
2220,hauen::V,li dan,кучкыны
2221,hauen::V,li dan,cirst
2222,hauen::V,li dan,dauzīt
2223,kleben::V,zeliqîn,лемавны
2224,kleben::V,zeliqîn,ляскавны
2225,kleben::V,zeliqîn,līmēt
2226,kleben::V,zeliqîn,lipināt
2227,kleben::V,şirêz kirin,лемавны
2228,kleben::V,şirêz kirin,ляскавны
2229,kleben::V,şirêz kirin,līmēt
2230,kleben::V,şirêz kirin,lipināt
2231,reiben::V,firikandin,тільны
2232,reiben::V,firikandin,зыравны
2233,reiben::V,firikandin,rīvēt
2234,reiben::V,firikandin,berzēt
2235,streichen::V,bax dan,мавтны
2236,streichen::V,bax dan,ziest
2237,streichen::V,bax dan,triept
2238,schleifen::V,çarkirin,кеслыны
2239,schleifen::V,çarkirin,trīt
2240,schleifen::V,çarkirin,asināt
2241,schneiden::V,jêkirin,шырны
2242,schneiden::V,jêkirin,griezt
2243,schneiden::V,jêkirin,sagriezt
2244,rütteln::V,hejandin,легӧдны
2245,rütteln::V,hejandin,катлӧдлыны
2246,rütteln::V,hejandin,kratīt
